,Cousteau,Chanelle,Diamond Blanco,Impressive Mario,Romeo,Fly High Buddy,Homebush Dove,Harry Baxter
06-01-2023 10:53:37.557849,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 38.1)","(3.7, 7.6, 6.725)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:38.551113,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 38.1)","(3.7, 7.6, 6.725)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:39.554142,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 38.1)","(3.7, 7.6, 5.675)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:40.513096,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 38.1)","(3.7, 7.6, 6.637499999999999)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:41.545824,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 38.1)","(3.7, 7.6, 6.725)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:42.562302,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 38.1)","(3.7, 7.6, 6.725)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:43.565248,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 38.1)","(3.7, 7.6, 6.725)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:44.566430,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 38.1)","(3.7, 7.6, 6.725)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:45.612720,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 41.3)","(3.7, 7.6, 6.725)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:46.675575,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.725)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:47.701740,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 38.1)","(3.7, 7.6, 6.725)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:48.710986,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 38.1)","(3.7, 7.6, 6.725)","(18.0, 140.0, 57.666666666666664)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:49.685133,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 38.1)","(3.7, 7.6, 5.85)","(18.0, 140.0, 51.0)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:50.660477,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 44.0, 38.1)","(3.7, 7.6, 5.675)","(18.0, 120.0, 51.0)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:51.636078,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.75)","(18.0, 120.0, 51.0)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:52.644013,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.75)","(18.0, 120.0, 51.0)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:53.657148,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.75)","(18.0, 120.0, 51.0)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:54.655478,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.75)","(18.0, 120.0, 51.0)","(15.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:55.656652,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.75)","(18.0, 120.0, 51.0)","(14.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:56.699238,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.75)","(18.0, 120.0, 51.0)","(14.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:57.719364,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.75)","(18.0, 120.0, 51.0)","(14.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:58.754831,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.75)","(18.0, 120.0, 51.0)","(14.0, 50.0, 35.4)","(6.0, 11.0, 7.333333333333333)"
06-01-2023 10:53:59.779132,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 5.675)","(18.0, 120.0, 51.0)","(14.0, 50.0, 35.4)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:00.788316,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.83)","(18.0, 120.0, 51.0)","(14.0, 50.0, 35.4)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:01.801384,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.83)","(18.0, 120.0, 51.0)","(14.0, 50.0, 35.4)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:02.805448,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 6.83)","(18.0, 120.0, 51.0)","(14.0, 50.0, 35.4)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:03.813823,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 7.6, 3.95)","(18.0, 120.0, 51.0)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:04.784947,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:05.761185,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:06.720487,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:07.737598,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:08.756156,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:09.809873,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:10.855968,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:11.939344,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:12.974013,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:14.033927,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:15.103997,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:16.126039,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 120.0, 60.85714285714286)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:17.132719,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 50.0, 30.27777777777778)","(3.7, 4.2, 3.95)","(18.0, 120.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:18.135099,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 50.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:19.128738,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:20.082268,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:21.058583,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:22.027420,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:23.027772,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:24.061151,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.863636363636363)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:25.132374,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.553333333333334)","(15.0, 48.0, 31.7)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 7.5)"
06-01-2023 10:54:26.179753,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.525806451612903)","(15.0, 36.0, 31.7)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 10.5, 7.5)"
06-01-2023 10:54:27.237961,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 36.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 10.5, 6.6)"
06-01-2023 10:54:28.273510,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:29.304803,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:30.339273,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:31.335174,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:32.353015,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.95)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:33.311131,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 4.2, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:34.287449,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:35.331462,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:36.360066,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:37.373494,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:38.396350,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:39.397027,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:40.423178,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 26.0)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:41.426960,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 50.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:42.430775,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:43.457000,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:44.469221,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:45.489206,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:46.516607,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:47.518125,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:48.480252,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:49.488345,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:50.484629,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.525806451612903)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:51.467354,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.525806451612903)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:52.480673,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.525806451612903)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:53.480249,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.525806451612903)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 8.3)"
06-01-2023 10:54:54.484509,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.525806451612903)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 7.466666666666667)"
06-01-2023 10:54:55.479039,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.525806451612903)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 6.6)"
06-01-2023 10:54:56.475945,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.525806451612903)","(15.0, 48.0, 41.3)","(3.7, 3.95, 3.788095238095238)","(18.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 9.533333333333333)"
06-01-2023 10:54:57.457741,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.525806451612903)","(16.0, 48.0, 41.3)","(3.6, 3.95, 3.788095238095238)","(19.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 9.533333333333333)"
06-01-2023 10:54:58.434351,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.525806451612903)","(16.0, 48.0, 41.3)","(3.6, 3.95, 3.788095238095238)","(19.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 9.533333333333333)"
06-01-2023 10:54:59.437318,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(16.0, 48.0, 41.3)","(3.6, 3.95, 3.788095238095238)","(19.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 9.533333333333333)"
06-01-2023 10:55:00.451252,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(16.0, 48.0, 41.3)","(3.6, 3.95, 3.788095238095238)","(19.0, 90.0, 36.54545454545455)","(14.0, 60.0, 20.57142857142857)","(6.0, 11.0, 9.533333333333333)"
06-01-2023 10:55:01.472473,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(16.0, 48.0, 41.3)","(3.6, 3.95, 3.788095238095238)","(19.0, 90.0, 36.54545454545455)","(14.0, 60.0, 40.285714285714285)","(6.0, 11.0, 9.533333333333333)"
06-01-2023 10:55:02.487936,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(16.0, 48.0, 41.3)","(3.6, 3.95, 3.788095238095238)","(19.0, 90.0, 36.54545454545455)","(14.0, 60.0, 40.285714285714285)","(6.0, 11.0, 9.533333333333333)"
06-01-2023 10:55:03.492275,"(3.5, 5.6, 4.643333333333333)","(6.5, 12.5, 9.08)","(3.7, 5.3, 4.8130434782608695)","(16.0, 48.0, 41.3)","(3.6, 3.95, 3.788095238095238)","(19.0, 90.0, 36.54545454545455)","(14.0, 60.0, 40.285714285714285)","(6.0, 11.0, 9.533333333333333)"
