,Zip Up Andy,Rigg,Smokin Charlie,Berns Ability,Nangar Troy,Gypsy Yankee,Rev Up Freddy
06-01-2023 15:34:15.456720,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:16.636004,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:17.724966,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:18.831730,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:19.970194,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:21.020582,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:22.097891,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:23.324947,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:24.524116,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:25.801285,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:27.216095,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:28.613471,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:30.077859,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:31.234237,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:32.296690,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:33.386094,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:34.455532,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:35.451991,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:36.546021,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:37.720791,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:38.810848,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:39.886621,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.9, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:40.995276,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:42.131443,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 5.65)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:43.287119,"(8.5, 16.5, 11.07857142857143)","(3.8, 6.4, 5.87)","(5.0, 6.2, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:44.331930,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:45.335266,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:46.305017,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:47.315624,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:48.375476,"(8.5, 16.5, 11.07857142857143)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:49.437504,"(8.5, 16.5, 11.07857142857143)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:50.524502,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:51.750537,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:52.861817,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:54.019151,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:55.143928,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:56.235372,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:57.265772,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:58.393167,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.9833333333333334)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:34:59.469759,"(8.5, 16.5, 10.817647058823528)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:35:00.488861,"(8.5, 16.5, 11.07857142857143)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:35:01.520860,"(8.5, 16.5, 11.07857142857143)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:35:02.478097,"(8.5, 16.5, 11.07857142857143)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 40.38461538461539)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.27272727272727)"
06-01-2023 15:35:03.440636,"(8.5, 16.5, 11.07857142857143)","(3.8, 6.4, 5.87)","(5.0, 7.8, 6.3)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 65.5)"
06-01-2023 15:35:04.390837,"(8.5, 16.5, 13.2225)","(3.8, 6.4, 5.87)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 48.4)"
06-01-2023 15:35:05.359438,"(8.5, 16.5, 13.2225)","(3.8, 6.2, 5.056666666666667)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 3.7083333333333335)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 48.4)"
06-01-2023 15:35:06.324598,"(8.5, 16.5, 13.2225)","(3.8, 6.2, 5.056666666666667)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 48.4)"
06-01-2023 15:35:07.364813,"(8.5, 16.5, 13.2225)","(3.8, 6.2, 5.056666666666667)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 85.60000000000001)"
06-01-2023 15:35:08.399711,"(8.5, 16.5, 13.2225)","(3.8, 6.2, 4.0515384615384615)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 85.60000000000001)"
06-01-2023 15:35:09.357248,"(8.5, 16.5, 13.2225)","(3.8, 6.2, 4.0515384615384615)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 52.0)"
06-01-2023 15:35:10.291038,"(8.5, 16.5, 13.2225)","(3.8, 6.2, 4.0515384615384615)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 52.0)"
06-01-2023 15:35:11.286392,"(8.5, 16.5, 13.2225)","(3.8, 6.0, 4.95)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 52.0)"
06-01-2023 15:35:12.512950,"(8.5, 16.5, 13.2225)","(3.8, 6.0, 4.026923076923077)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 82.85714285714286)"
06-01-2023 15:35:13.589551,"(8.5, 16.5, 13.2225)","(3.8, 6.0, 5.75)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 88.0)"
06-01-2023 15:35:14.582197,"(8.5, 16.5, 13.2225)","(3.8, 5.9, 5.661111111111111)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 55.6)"
06-01-2023 15:35:15.538497,"(8.5, 16.5, 13.2225)","(3.8, 5.9, 5.661111111111111)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:16.846432,"(8.5, 16.5, 13.2225)","(3.8, 5.9, 5.661111111111111)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:17.832444,"(8.5, 16.5, 13.2225)","(3.8, 5.9, 4.761764705882353)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:18.894260,"(8.5, 16.5, 13.2225)","(3.8, 5.9, 4.761764705882353)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:20.063439,"(8.5, 16.5, 13.2225)","(3.8, 5.9, 4.0067164179104475)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:21.062985,"(8.5, 16.5, 13.2225)","(3.8, 5.9, 4.0067164179104475)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:21.995676,"(8.5, 16.5, 13.2225)","(3.8, 5.9, 4.0067164179104475)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:22.876669,"(8.5, 16.5, 13.2225)","(3.8, 5.9, 4.0067164179104475)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:23.790464,"(8.5, 16.5, 13.2225)","(3.8, 5.9, 4.0067164179104475)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:24.742197,"(8.5, 16.5, 13.2225)","(3.8, 5.9, 4.0067164179104475)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:25.750577,"(8.5, 16.0, 15.443478260869565)","(3.8, 5.8, 4.843333333333334)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:26.782251,"(8.5, 16.0, 15.443478260869565)","(3.8, 5.8, 4.843333333333334)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 46.13333333333333)","(2.8, 4.7, 3.6732142857142858)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:27.884565,"(8.5, 15.5, 14.7625)","(3.8, 5.8, 4.002307692307692)","(5.0, 7.8, 5.699999999999999)","(3.8, 4.9, 4.166666666666667)","(16.0, 55.0, 29.1)","(2.8, 4.7, 3.9437499999999996)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:29.012167,"(8.5, 15.5, 14.7625)","(3.8, 5.7, 5.126470588235295)","(5.0, 7.6, 7.064285714285714)","(3.8, 4.9, 3.9571428571428573)","(16.0, 55.0, 31.454545454545453)","(2.8, 4.6, 3.9437499999999996)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:30.054932,"(8.5, 15.5, 14.7625)","(3.8, 5.7, 5.126470588235295)","(5.0, 7.6, 7.064285714285714)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 31.454545454545453)","(2.8, 4.6, 3.9437499999999996)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:31.347328,"(8.5, 15.5, 14.024999999999999)","(3.8, 5.7, 5.158333333333333)","(5.0, 7.6, 7.407692307692307)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 45.03846153846154)","(2.8, 4.6, 3.9)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:32.388435,"(8.5, 15.5, 14.024999999999999)","(3.8, 5.7, 5.158333333333333)","(5.0, 7.6, 7.407692307692307)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 45.03846153846154)","(2.8, 4.6, 3.9)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:33.360258,"(8.5, 15.5, 14.024999999999999)","(3.8, 5.7, 5.158333333333333)","(5.0, 7.6, 5.8)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 23.0625)","(2.8, 4.6, 3.9)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:34.443681,"(8.5, 15.5, 14.024999999999999)","(3.8, 5.7, 5.158333333333333)","(5.0, 7.6, 5.8)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 23.0625)","(2.8, 4.6, 3.9)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:35.541614,"(8.5, 15.5, 14.024999999999999)","(3.8, 5.6, 4.895238095238095)","(5.0, 7.6, 5.8)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 29.8)","(2.8, 4.6, 3.9)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:36.647153,"(8.5, 15.5, 14.024999999999999)","(3.8, 5.6, 4.088732394366197)","(5.0, 7.6, 5.8)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 29.8)","(2.8, 4.6, 3.9)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:37.643796,"(8.5, 15.5, 14.024999999999999)","(3.8, 5.6, 4.088732394366197)","(5.0, 7.6, 5.8)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 29.8)","(2.8, 4.6, 3.9)","(21.0, 160.0, 79.6923076923077)"
06-01-2023 15:35:38.649265,"(8.5, 15.5, 14.024999999999999)","(3.8, 5.6, 4.088732394366197)","(5.0, 7.6, 5.8)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 42.400000000000006)","(2.8, 4.6, 3.9)","(21.0, 160.0, 57.4)"
06-01-2023 15:35:39.587229,"(8.5, 15.5, 10.512500000000001)","(3.8, 5.6, 4.088732394366197)","(5.0, 7.6, 5.8)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 42.400000000000006)","(2.8, 4.6, 3.9)","(21.0, 160.0, 57.4)"
06-01-2023 15:35:40.708696,"(8.5, 15.5, 10.512500000000001)","(3.8, 5.6, 4.088732394366197)","(5.0, 7.6, 7.046153846153846)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 45.06)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
06-01-2023 15:35:41.843652,"(8.5, 15.5, 10.512500000000001)","(3.8, 5.6, 4.088732394366197)","(5.0, 7.6, 7.34054054054054)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 45.06)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
06-01-2023 15:35:42.834121,"(8.5, 15.5, 10.512500000000001)","(3.8, 5.6, 4.088732394366197)","(5.0, 7.6, 7.34054054054054)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 45.06)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
06-01-2023 15:35:43.793214,"(8.5, 15.5, 10.512500000000001)","(3.8, 5.6, 4.088732394366197)","(5.0, 7.6, 7.34054054054054)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 44.34782608695652)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
06-01-2023 15:35:44.782927,"(8.5, 15.5, 10.512500000000001)","(3.8, 5.6, 4.088732394366197)","(5.0, 7.6, 7.0)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 25.25)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
06-01-2023 15:35:45.851158,"(8.5, 15.5, 10.512500000000001)","(3.8, 5.6, 4.088732394366197)","(5.0, 7.6, 5.491666666666666)","(3.8, 4.9, 3.9964285714285714)","(16.0, 55.0, 36.69230769230769)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
06-01-2023 15:35:46.935008,"(8.5, 15.5, 12.175)","(3.8, 5.5, 5.088235294117647)","(5.0, 7.6, 6.01875)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 36.69230769230769)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
06-01-2023 15:35:47.936829,"(8.5, 15.5, 14.124137931034483)","(3.8, 5.5, 5.111111111111111)","(5.0, 7.6, 6.01875)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 31.9)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
06-01-2023 15:35:48.905230,"(8.5, 15.5, 14.124137931034483)","(3.8, 5.5, 5.111111111111111)","(5.0, 7.6, 6.01875)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 31.9)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
06-01-2023 15:35:49.836010,"(8.5, 15.5, 14.124137931034483)","(3.8, 5.5, 5.111111111111111)","(5.0, 7.6, 6.01875)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 44.5)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
06-01-2023 15:35:50.869327,"(8.5, 15.5, 14.124137931034483)","(3.8, 5.5, 5.111111111111111)","(5.0, 7.6, 6.01875)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 44.5)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
06-01-2023 15:35:51.897599,"(8.5, 15.5, 14.124137931034483)","(3.8, 5.5, 4.394736842105263)","(5.0, 7.6, 6.01875)","(3.8, 4.9, 4.0062500000000005)","(16.0, 55.0, 44.5)","(2.8, 4.6, 3.9)","(21.0, 160.0, 81.07692307692308)"
