,Buddys Tale,Harmony Nation,Damreel,Chayse N Storms,Renault,Friend Of God,The Houseman,Hes Viral,It Must Be Love,Alaltun,Nitroglycerine,The Angels Kiss
12-01-2023 16:59:33.767702,"(8.5, 10.5, 10.035714285714286)","(18.0, 25.0, 24.07936507936508)","(9.0, 12.0, 11.730538922155688)","(6.5, 7.4, 7.249180327868853)","(20.0, 23.0, 22.774193548387096)","(3.2, 3.85, 3.8485059760956175)","(8.5, 9.4, 9.223853211009173)","(19.0, 22.0, 21.5)","(18.0, 22.0, 21.47222222222222)","(81.0, 160.0, 153.11111111111111)","(9.0, 11.0, 10.804347826086957)","(26.0, 34.0, 33.714285714285715)"
12-01-2023 16:59:35.282013,"(8.5, 10.0, 9.939534883720931)","(18.0, 25.0, 24.07936507936508)","(9.0, 12.0, 11.730538922155688)","(6.5, 7.4, 7.249180327868853)","(20.0, 23.0, 22.774193548387096)","(3.2, 3.85, 3.8485059760956175)","(8.5, 9.4, 9.223853211009173)","(19.0, 22.0, 21.5)","(18.0, 22.0, 21.47222222222222)","(81.0, 160.0, 153.11111111111111)","(9.0, 11.0, 10.804347826086957)","(26.0, 34.0, 33.714285714285715)"
12-01-2023 16:59:36.721078,"(8.5, 10.0, 9.95357142857143)","(19.0, 25.0, 24.07936507936508)","(9.0, 12.0, 11.724324324324325)","(6.5, 7.4, 7.194545454545454)","(20.0, 23.0, 22.735849056603772)","(3.2, 3.9, 3.869879518072289)","(8.5, 9.4, 9.21111111111111)","(19.0, 22.0, 21.4)","(18.0, 22.0, 21.55263157894737)","(81.0, 160.0, 153.92156862745097)","(9.0, 11.0, 10.73913043478261)","(26.0, 34.0, 33.626666666666665)"
12-01-2023 16:59:38.353702,"(8.5, 9.8, 9.79009900990099)","(19.0, 25.0, 23.945454545454545)","(9.0, 12.0, 11.560344827586206)","(6.5, 7.2, 7.143884892086331)","(20.0, 23.0, 22.319148936170212)","(3.2, 3.9, 3.8539877300613496)","(8.5, 9.4, 9.454266958424508)","(19.0, 22.0, 21.304347826086957)","(18.0, 22.0, 21.44)","(81.0, 160.0, 168.46153846153845)","(9.0, 11.0, 10.854545454545455)","(26.0, 34.0, 33.450980392156865)"
12-01-2023 16:59:39.944965,"(8.5, 9.8, 9.693793103448275)","(19.0, 24.0, 23.142857142857142)","(9.0, 12.0, 11.721590909090908)","(6.5, 7.2, 7.353939393939394)","(20.0, 23.0, 22.319148936170212)","(3.2, 3.9, 3.8880776340110903)","(8.0, 9.6, 9.246666666666666)","(19.0, 22.0, 21.24)","(18.0, 22.0, 21.208333333333332)","(81.0, 170.0, 158.88888888888889)","(9.0, 11.0, 10.853211009174313)","(26.0, 36.0, 35.542857142857144)"
12-01-2023 16:59:41.370092,"(8.5, 9.8, 9.693793103448275)","(19.0, 24.0, 23.142857142857142)","(9.0, 12.0, 11.721590909090908)","(6.5, 7.4, 7.358011049723757)","(20.0, 23.0, 22.41176470588235)","(3.2, 3.9, 3.88827392120075)","(8.0, 9.6, 9.25)","(19.0, 22.0, 21.470588235294116)","(18.0, 22.0, 21.095238095238095)","(81.0, 170.0, 156.0)","(9.0, 11.0, 10.841346153846153)","(26.0, 36.0, 35.28)"
12-01-2023 16:59:42.900141,"(8.5, 10.0, 9.893023255813953)","(19.0, 24.0, 22.620689655172413)","(9.0, 12.0, 11.886861313868613)","(6.5, 7.4, 7.388498402555911)","(19.0, 23.0, 22.90909090909091)","(3.2, 3.9, 3.887872763419483)","(8.5, 9.4, 9.255555555555555)","(19.0, 22.0, 21.666666666666668)","(18.0, 22.0, 21.17391304347826)","(81.0, 160.0, 165.0)","(9.0, 11.0, 10.903669724770642)","(26.0, 36.0, 35.30769230769231)"
12-01-2023 16:59:44.357999,"(8.5, 10.0, 9.905154639175258)","(19.0, 24.0, 22.272727272727273)","(9.0, 12.0, 11.886861313868613)","(6.5, 7.4, 7.447311827956989)","(19.0, 23.0, 22.782608695652172)","(3.2, 3.9, 3.8803418803418803)","(8.5, 9.4, 9.27142857142857)","(19.0, 22.0, 20.705263157894738)","(18.0, 22.0, 21.17391304347826)","(81.0, 170.0, 157.5)","(9.0, 11.0, 10.911214953271028)","(26.0, 36.0, 35.30769230769231)"
12-01-2023 16:59:45.918884,"(8.5, 10.0, 9.835897435897436)","(18.0, 24.0, 23.065573770491802)","(9.0, 12.0, 11.891608391608392)","(6.5, 7.6, 7.524409448818898)","(19.0, 23.0, 22.64)","(3.2, 3.9, 3.8890167364016737)","(8.5, 9.4, 9.338931297709925)","(19.0, 21.0, 20.62037037037037)","(18.0, 22.0, 20.5531914893617)","(81.0, 170.0, 157.5)","(9.0, 11.0, 10.902061855670103)","(26.0, 36.0, 35.30769230769231)"
12-01-2023 16:59:47.405868,"(8.5, 10.0, 9.939344262295082)","(18.0, 24.0, 22.1)","(9.0, 12.0, 11.889285714285714)","(6.5, 7.6, 7.573333333333333)","(19.0, 23.0, 22.632653061224488)","(3.2, 3.9, 3.8824543610547666)","(8.5, 9.4, 9.26470588235294)","(19.0, 21.0, 20.693181818181817)","(18.0, 21.0, 20.21951219512195)","(81.0, 170.0, 157.5)","(9.0, 11.0, 10.904255319148936)","(26.0, 36.0, 35.2)"
12-01-2023 16:59:48.980954,"(8.5, 10.5, 10.3828125)","(18.0, 23.0, 22.1)","(10.0, 12.0, 11.851612903225806)","(6.5, 7.6, 7.5927710843373495)","(19.0, 23.0, 22.6)","(3.2, 3.9, 3.880464625131996)","(8.5, 9.4, 9.256410256410255)","(19.0, 21.0, 20.685393258426966)","(18.0, 21.0, 20.17948717948718)","(81.0, 170.0, 157.5)","(9.0, 11.0, 10.530303030303031)","(26.0, 36.0, 35.2)"
12-01-2023 16:59:50.513145,"(8.5, 10.5, 10.3828125)","(18.0, 23.0, 21.8)","(10.0, 12.0, 11.851612903225806)","(6.5, 7.6, 7.59205298013245)","(19.0, 23.0, 22.8)","(3.2, 3.9, 3.844451003541913)","(8.5, 9.4, 9.262857142857143)","(19.0, 21.0, 20.67032967032967)","(18.0, 21.0, 20.058823529411764)","(81.0, 170.0, 157.5)","(9.0, 11.0, 10.477272727272727)","(26.0, 36.0, 35.375)"
12-01-2023 16:59:51.882277,"(8.5, 10.5, 10.3828125)","(18.0, 23.0, 21.8)","(10.0, 12.0, 11.878048780487806)","(6.5, 7.6, 7.591973244147157)","(19.0, 23.0, 22.113636363636363)","(3.2, 3.85, 3.8431105047748977)","(8.5, 9.4, 9.124050632911391)","(19.0, 21.0, 20.62962962962963)","(18.0, 21.0, 20.058823529411764)","(81.0, 170.0, 157.5)","(9.0, 10.5, 10.475)","(26.0, 36.0, 35.625)"
12-01-2023 16:59:53.267806,"(8.5, 10.5, 10.38013698630137)","(18.0, 22.0, 21.357142857142858)","(10.0, 12.0, 11.910493827160494)","(6.5, 7.6, 7.778231292517007)","(19.0, 24.0, 22.10989010989011)","(3.2, 3.85, 3.8320627802690583)","(8.5, 9.2, 9.123076923076923)","(19.0, 21.0, 20.655172413793103)","(18.0, 21.0, 20.058823529411764)","(81.0, 170.0, 167.5)","(9.0, 10.5, 10.633720930232558)","(26.0, 36.0, 35.625)"
12-01-2023 16:59:54.650558,"(8.5, 10.5, 10.36503856041131)","(18.0, 22.0, 21.379310344827587)","(10.0, 12.0, 11.910493827160494)","(6.5, 7.8, 7.341333333333334)","(19.0, 24.0, 22.10989010989011)","(3.2, 3.85, 3.807190635451505)","(8.5, 9.2, 9.118518518518519)","(19.0, 21.0, 20.625)","(18.0, 21.0, 20.058823529411764)","(81.0, 170.0, 166.0)","(9.0, 11.0, 10.633720930232558)","(26.0, 36.0, 35.42857142857143)"
12-01-2023 16:59:56.062455,"(8.5, 10.5, 10.39247311827957)","(18.0, 22.0, 21.4375)","(10.0, 12.0, 11.91317365269461)","(6.5, 7.4, 7.2989010989011)","(19.0, 24.0, 22.150537634408604)","(3.2, 3.85, 3.78840206185567)","(8.5, 9.2, 9.133)","(19.0, 21.0, 20.658227848101266)","(18.0, 21.0, 20.058823529411764)","(81.0, 170.0, 166.66666666666666)","(9.0, 11.0, 10.675257731958762)","(26.0, 36.0, 35.47826086956522)"
12-01-2023 16:59:57.432071,"(8.5, 10.5, 10.39247311827957)","(18.0, 22.0, 22.225806451612904)","(10.0, 12.0, 12.137931034482758)","(6.5, 7.4, 6.9655172413793105)","(19.0, 24.0, 22.319148936170212)","(3.2, 3.8, 3.8266071428571427)","(8.5, 9.2, 9.206153846153846)","(19.0, 21.0, 20.78481012658228)","(18.0, 21.0, 20.272727272727273)","(81.0, 170.0, 155.0)","(9.0, 11.0, 10.859756097560975)","(26.0, 36.0, 36.0)"
12-01-2023 16:59:58.814565,"(8.5, 10.5, 10.440677966101696)","(18.0, 23.0, 22.11111111111111)","(10.0, 12.5, 12.073170731707316)","(6.5, 7.0, 6.901960784313726)","(19.0, 24.0, 22.347826086956523)","(3.2, 3.85, 3.8266903914590746)","(8.5, 9.4, 9.31904761904762)","(19.0, 21.0, 20.78481012658228)","(18.0, 21.0, 20.22222222222222)","(81.0, 190.0, 158.0)","(9.0, 11.0, 10.893333333333333)","(26.0, 38.0, 35.955555555555556)"
12-01-2023 17:00:00.313005,"(8.5, 10.5, 10.440677966101696)","(18.0, 23.0, 21.941176470588236)","(10.0, 12.5, 12.246376811594203)","(6.5, 7.0, 6.883870967741935)","(19.0, 24.0, 22.347826086956523)","(3.2, 3.85, 3.812439024390244)","(8.5, 9.4, 9.337142857142856)","(18.0, 21.0, 20.81578947368421)","(17.0, 21.0, 20.22222222222222)","(81.0, 190.0, 158.0)","(9.0, 11.0, 11.075342465753424)","(26.0, 38.0, 36.12244897959184)"
12-01-2023 17:00:01.741337,"(8.5, 10.5, 10.435393258426966)","(17.0, 23.0, 21.2)","(10.0, 12.5, 12.278481012658228)","(6.5, 7.0, 6.911111111111111)","(19.0, 24.0, 22.32967032967033)","(3.3, 3.85, 3.811029411764706)","(8.0, 9.4, 9.33529411764706)","(18.0, 21.0, 20.813333333333333)","(17.0, 21.0, 20.414634146341463)","(81.0, 190.0, 158.0)","(9.0, 11.5, 11.028571428571428)","(26.0, 38.0, 36.04255319148936)"
12-01-2023 17:00:03.478303,"(8.5, 10.5, 10.845901639344262)","(17.0, 22.0, 21.5)","(10.0, 12.5, 11.969827586206897)","(6.5, 7.0, 6.987037037037037)","(19.0, 24.0, 22.48)","(3.3, 3.85, 3.785405405405405)","(8.0, 9.4, 9.367058823529412)","(18.0, 21.0, 20.797619047619047)","(17.0, 21.0, 20.464285714285715)","(81.0, 190.0, 159.41176470588235)","(9.0, 11.5, 11.083333333333334)","(26.0, 38.0, 36.083333333333336)"
12-01-2023 17:00:04.924106,"(8.5, 11.0, 10.845901639344262)","(18.0, 22.0, 21.5)","(10.0, 12.0, 11.973076923076922)","(6.5, 7.0, 6.996610169491525)","(19.0, 24.0, 22.552380952380954)","(3.3, 3.8, 3.7932291666666664)","(8.5, 9.4, 9.371428571428572)","(18.0, 21.0, 20.7875)","(17.0, 21.0, 20.2)","(81.0, 190.0, 160.0)","(9.0, 11.5, 10.743589743589743)","(26.0, 38.0, 35.54838709677419)"
12-01-2023 17:00:06.707626,"(8.5, 11.0, 10.851851851851851)","(18.0, 22.0, 21.5)","(10.0, 12.0, 11.973282442748092)","(6.5, 7.0, 6.995061728395061)","(19.0, 24.0, 22.533333333333335)","(3.3, 3.8, 3.823239436619718)","(8.5, 9.4, 9.358823529411765)","(18.0, 21.0, 20.75294117647059)","(17.0, 21.0, 20.29032258064516)","(81.0, 190.0, 153.04347826086956)","(9.0, 11.0, 10.6)","(26.0, 36.0, 35.27272727272727)"
12-01-2023 17:00:08.327555,"(8.5, 11.0, 10.926966292134832)","(17.0, 22.0, 20.885714285714286)","(10.0, 12.0, 12.16842105263158)","(6.5, 7.0, 6.995121951219512)","(19.0, 24.0, 22.551724137931036)","(3.3, 3.85, 3.856666666666667)","(8.5, 9.4, 9.36978417266187)","(18.0, 21.0, 20.64179104477612)","(17.0, 21.0, 20.28846153846154)","(81.0, 190.0, 155.0)","(9.0, 11.0, 10.56015037593985)","(26.0, 36.0, 34.95652173913044)"
12-01-2023 17:00:09.860220,"(8.5, 11.0, 10.926966292134832)","(17.0, 21.0, 20.885714285714286)","(10.0, 12.5, 12.15128205128205)","(6.5, 7.0, 6.9906976744186045)","(19.0, 24.0, 22.537815126050422)","(3.3, 3.9, 3.85625)","(8.5, 9.4, 9.45)","(18.0, 21.0, 20.358490566037737)","(17.0, 21.0, 20.28846153846154)","(81.0, 190.0, 161.6216216216216)","(9.0, 11.0, 10.590909090909092)","(26.0, 36.0, 34.38095238095238)"
12-01-2023 17:00:11.412253,"(8.5, 11.0, 10.901515151515152)","(17.0, 21.0, 19.607142857142858)","(10.0, 12.5, 12.121621621621621)","(6.5, 7.0, 6.983050847457627)","(19.0, 24.0, 22.537815126050422)","(3.3, 3.9, 3.836666666666667)","(8.5, 9.6, 9.45296442687747)","(18.0, 21.0, 20.306122448979593)","(17.0, 21.0, 20.229166666666668)","(81.0, 190.0, 161.6216216216216)","(9.0, 11.0, 10.524390243902438)","(26.0, 36.0, 34.19047619047619)"
12-01-2023 17:00:12.957257,"(8.5, 11.0, 10.901515151515152)","(17.0, 21.0, 20.647058823529413)","(10.0, 12.5, 12.181818181818182)","(6.5, 7.0, 6.983516483516484)","(19.0, 24.0, 22.52542372881356)","(3.3, 3.85, 3.868269230769231)","(8.5, 9.6, 9.451497005988024)","(18.0, 21.0, 20.3953488372093)","(17.0, 21.0, 20.26)","(81.0, 190.0, 159.11764705882354)","(9.0, 11.0, 10.470833333333333)","(26.0, 36.0, 34.35294117647059)"
12-01-2023 17:00:14.712288,"(8.5, 11.0, 10.895104895104895)","(17.0, 21.0, 20.125)","(10.0, 12.5, 12.2)","(6.5, 7.0, 6.936936936936937)","(19.0, 24.0, 22.55)","(3.3, 3.9, 3.869491525423729)","(8.5, 9.6, 9.46015037593985)","(18.0, 21.0, 20.358974358974358)","(17.0, 21.0, 20.026315789473685)","(81.0, 190.0, 153.79310344827587)","(9.0, 10.5, 10.387323943661972)","(26.0, 36.0, 35.27710843373494)"
12-01-2023 17:00:16.470075,"(8.5, 11.0, 10.892086330935252)","(17.0, 21.0, 20.5)","(10.0, 12.5, 12.2)","(6.5, 7.0, 6.941304347826087)","(19.0, 24.0, 22.62992125984252)","(3.3, 3.9, 3.8653846153846154)","(8.5, 9.6, 9.28)","(18.0, 21.0, 20.35)","(17.0, 21.0, 19.94736842105263)","(81.0, 190.0, 156.1290322580645)","(9.0, 10.5, 10.41044776119403)","(26.0, 36.0, 35.26829268292683)"
12-01-2023 17:00:18.251332,"(8.5, 11.0, 10.85576923076923)","(17.0, 21.0, 19.8)","(10.0, 12.5, 12.21875)","(6.5, 7.0, 6.939325842696629)","(19.0, 24.0, 22.62992125984252)","(3.3, 3.9, 3.910759493670886)","(8.5, 9.4, 9.28)","(18.0, 21.0, 20.35)","(17.0, 21.0, 19.94736842105263)","(81.0, 190.0, 149.6153846153846)","(9.0, 10.5, 10.41044776119403)","(26.0, 36.0, 35.23076923076923)"
12-01-2023 17:00:19.979226,"(8.5, 11.0, 10.85576923076923)","(17.0, 21.0, 19.6875)","(10.0, 12.5, 12.4375)","(6.5, 7.0, 6.695294117647059)","(19.0, 24.0, 22.64516129032258)","(3.3, 3.95, 3.8762195121951217)","(8.5, 9.4, 9.333333333333334)","(18.0, 21.0, 20.103448275862068)","(17.0, 21.0, 19.94736842105263)","(81.0, 190.0, 148.0)","(9.0, 10.5, 10.414893617021276)","(26.0, 36.0, 35.23076923076923)"
12-01-2023 17:00:21.576408,"(8.5, 11.0, 10.85576923076923)","(17.0, 21.0, 20.68181818181818)","(10.0, 12.5, 12.442105263157895)","(6.5, 6.8, 6.702702702702703)","(19.0, 24.0, 22.727272727272727)","(3.3, 3.9, 3.913095238095238)","(8.5, 9.4, 9.335714285714285)","(18.0, 21.0, 20.235294117647058)","(17.0, 21.0, 20.06896551724138)","(81.0, 190.0, 151.8181818181818)","(9.0, 10.5, 10.42)","(26.0, 36.0, 35.38461538461539)"
12-01-2023 17:00:23.168106,"(9.0, 11.0, 10.86111111111111)","(17.0, 21.0, 19.833333333333332)","(10.0, 12.5, 12.413793103448276)","(6.5, 6.8, 6.677)","(19.0, 24.0, 22.72992700729927)","(3.3, 3.95, 4.142857142857142)","(8.5, 9.4, 9.368421052631579)","(18.0, 21.0, 20.235294117647058)","(17.0, 21.0, 20.032258064516128)","(81.0, 190.0, 151.8181818181818)","(9.0, 10.5, 10.329842931937172)","(26.0, 36.0, 35.36)"
12-01-2023 17:00:24.724117,"(9.0, 11.0, 10.780575539568346)","(17.0, 21.0, 19.444444444444443)","(10.0, 12.5, 12.429906542056075)","(6.5, 6.8, 6.408450704225352)","(19.0, 24.0, 22.661538461538463)","(3.3, 4.2, 4.15609756097561)","(8.5, 9.4, 9.340051679586564)","(18.0, 21.0, 20.0)","(17.0, 21.0, 20.016393442622952)","(81.0, 190.0, 151.8181818181818)","(9.0, 10.5, 10.284375)","(26.0, 36.0, 35.36)"
12-01-2023 17:00:26.278809,"(9.0, 11.0, 10.730088495575222)","(17.0, 21.0, 19.444444444444443)","(10.0, 12.5, 12.450892857142858)","(6.5, 6.6, 6.360416666666667)","(19.0, 24.0, 22.661538461538463)","(3.4, 4.2, 4.2140350877192985)","(8.5, 9.4, 9.342708333333334)","(18.0, 21.0, 20.0)","(17.0, 21.0, 20.016393442622952)","(81.0, 190.0, 151.8181818181818)","(9.0, 10.5, 10.273972602739725)","(26.0, 36.0, 35.36)"
12-01-2023 17:00:27.915714,"(9.0, 11.0, 10.820652173913043)","(17.0, 21.0, 19.25)","(10.0, 12.5, 12.457983193277311)","(6.5, 6.4, 6.357575757575757)","(19.0, 24.0, 22.69172932330827)","(3.4, 4.3, 4.198989898989899)","(8.5, 9.4, 9.342708333333334)","(18.0, 21.0, 20.029411764705884)","(17.0, 21.0, 20.016393442622952)","(81.0, 190.0, 155.71428571428572)","(9.0, 10.5, 10.26551724137931)","(26.0, 36.0, 35.351351351351354)"
12-01-2023 17:00:29.473346,"(9.0, 11.0, 10.835714285714285)","(17.0, 21.0, 19.25)","(10.0, 12.5, 12.45703125)","(6.0, 6.4, 6.341463414634147)","(19.0, 24.0, 22.746268656716417)","(3.4, 4.3, 4.234939759036145)","(8.0, 9.4, 9.186629526462395)","(18.0, 21.0, 20.175)","(17.0, 21.0, 20.129032258064516)","(81.0, 190.0, 156.89655172413794)","(9.0, 10.5, 10.290123456790123)","(26.0, 36.0, 35.37662337662338)"
12-01-2023 17:00:31.135958,"(9.0, 11.0, 10.666666666666666)","(17.0, 21.0, 19.25)","(10.0, 12.5, 12.45703125)","(6.0, 6.4, 6.384347826086957)","(19.0, 24.0, 22.746268656716417)","(3.4, 4.3, 4.286666666666666)","(8.0, 9.2, 9.173575129533678)","(18.0, 21.0, 20.25)","(17.0, 21.0, 20.09090909090909)","(81.0, 190.0, 145.0)","(9.0, 10.5, 10.275641025641026)","(26.0, 36.0, 34.285714285714285)"
12-01-2023 17:00:32.736937,"(9.0, 11.0, 10.674528301886792)","(17.0, 21.0, 19.25)","(10.0, 12.5, 12.458646616541353)","(6.0, 6.4, 6.2176470588235295)","(19.0, 24.0, 22.746268656716417)","(3.4, 4.3, 4.277142857142857)","(8.0, 9.2, 9.188732394366196)","(18.0, 21.0, 20.25)","(17.0, 21.0, 20.09090909090909)","(81.0, 190.0, 145.0)","(9.0, 10.5, 10.275641025641026)","(26.0, 36.0, 34.15384615384615)"
12-01-2023 17:00:34.363790,"(9.0, 11.0, 10.67906976744186)","(17.0, 21.0, 19.25)","(10.0, 12.5, 12.448148148148148)","(6.0, 6.4, 6.226666666666667)","(19.0, 24.0, 22.782608695652176)","(3.4, 4.3, 4.22608695652174)","(8.0, 9.2, 9.335828877005348)","(18.0, 21.0, 20.325)","(17.0, 21.0, 20.121951219512194)","(81.0, 190.0, 145.0)","(9.0, 10.5, 10.274193548387096)","(26.0, 36.0, 34.15384615384615)"
12-01-2023 17:00:35.908932,"(8.5, 11.0, 10.674528301886792)","(17.0, 21.0, 19.833333333333332)","(10.0, 12.5, 12.448148148148148)","(6.0, 6.4, 6.410126582278481)","(19.0, 24.0, 23.0561797752809)","(3.4, 4.3, 4.2609375)","(8.0, 9.4, 9.334031413612566)","(18.0, 21.0, 20.325)","(17.0, 21.0, 20.121951219512194)","(81.0, 190.0, 170.0)","(9.0, 10.5, 10.28012048192771)","(26.0, 36.0, 34.15384615384615)"
12-01-2023 17:00:37.550091,"(8.5, 11.0, 10.674528301886792)","(17.0, 21.0, 20.125)","(10.0, 12.5, 12.448148148148148)","(6.0, 6.6, 6.276744186046512)","(19.0, 24.0, 23.0561797752809)","(3.4, 4.3, 4.249367088607595)","(8.0, 9.4, 9.334031413612566)","(18.0, 21.0, 20.325)","(17.0, 21.0, 20.121951219512194)","(81.0, 190.0, 170.0)","(9.0, 10.5, 10.274193548387096)","(26.0, 36.0, 34.15384615384615)"
12-01-2023 17:00:39.115967,"(8.5, 11.0, 10.674528301886792)","(17.0, 21.0, 20.125)","(10.0, 12.5, 12.448148148148148)","(6.0, 6.4, 6.170925110132159)","(19.0, 24.0, 23.13978494623656)","(3.4, 4.3, 4.245945945945946)","(8.0, 9.4, 9.29748743718593)","(18.0, 21.0, 20.325)","(17.0, 21.0, 20.121951219512194)","(81.0, 190.0, 170.0)","(9.0, 10.5, 10.274193548387096)","(26.0, 36.0, 34.15384615384615)"
12-01-2023 17:00:40.689356,"(8.5, 11.0, 10.60593220338983)","(17.0, 21.0, 20.125)","(10.0, 12.5, 12.432142857142857)","(6.0, 6.2, 6.158918918918919)","(19.0, 24.0, 23.13978494623656)","(3.4, 4.3, 4.46044776119403)","(8.0, 9.4, 9.296183206106871)","(18.0, 21.0, 19.6875)","(17.0, 21.0, 20.208333333333332)","(81.0, 190.0, 166.66666666666666)","(9.0, 10.5, 10.274193548387096)","(26.0, 36.0, 34.15384615384615)"
12-01-2023 17:00:42.170632,"(8.5, 11.0, 10.598326359832637)","(17.0, 21.0, 20.125)","(10.0, 12.5, 12.42962962962963)","(6.0, 6.2, 6.16046511627907)","(19.0, 24.0, 23.1340206185567)","(3.4, 4.5, 4.467857142857143)","(8.0, 9.4, 9.296183206106871)","(18.0, 21.0, 19.2)","(17.0, 21.0, 20.208333333333332)","(81.0, 180.0, 162.72727272727272)","(9.0, 10.5, 10.268987341772151)","(26.0, 36.0, 34.15384615384615)"
12-01-2023 17:00:43.692580,"(8.5, 11.0, 10.848484848484848)","(17.0, 21.0, 20.125)","(10.0, 12.5, 12.398936170212766)","(6.0, 6.4, 6.1567567567567565)","(19.0, 24.0, 23.13131313131313)","(3.4, 4.5, 4.474178403755869)","(8.0, 9.4, 9.198591549295774)","(18.0, 21.0, 19.3)","(17.0, 21.0, 20.217391304347824)","(81.0, 190.0, 172.0)","(9.0, 10.5, 10.274193548387096)","(26.0, 36.0, 34.15384615384615)"
12-01-2023 17:00:45.146347,"(8.5, 11.0, 10.848484848484848)","(17.0, 21.0, 20.125)","(10.0, 12.5, 12.398936170212766)","(6.0, 6.2, 6.115044247787611)","(19.0, 24.0, 23.127450980392158)","(3.5, 4.5, 4.474178403755869)","(8.0, 9.2, 9.198566308243727)","(18.0, 19.5, 19.3)","(17.0, 21.0, 20.217391304347824)","(81.0, 180.0, 168.57142857142858)","(9.0, 10.5, 10.274193548387096)","(26.0, 36.0, 34.15384615384615)"
12-01-2023 17:00:46.744600,"(8.5, 11.0, 10.642857142857142)","(17.0, 21.0, 20.125)","(10.0, 12.5, 12.339285714285714)","(6.0, 6.2, 6.371052631578947)","(19.0, 24.0, 23.5)","(3.5, 4.5, 4.437853107344632)","(8.0, 9.2, 9.291858037578288)","(18.0, 19.5, 19.3)","(17.0, 21.0, 20.625)","(81.0, 180.0, 168.57142857142858)","(9.0, 10.5, 10.228813559322035)","(26.0, 36.0, 34.285714285714285)"
12-01-2023 17:00:48.282575,"(8.5, 11.0, 11.0)","(17.0, 23.0, 29.857142857142858)","(10.0, 13.0, 16.759999999999998)","(6.0, 6.6, 6.569230769230769)","(19.0, 24.0, 31.57142857142857)","(3.5, 4.5, 4.49)","(8.0, 9.6, 14.76923076923077)","(18.0, 19.5, 27.142857142857142)","(17.0, 21.0, 22.0)","(81.0, 180.0, 140.0)","(9.0, 16.0, 8.971428571428572)","(26.0, 55.0, 44.5)"
12-01-2023 17:00:49.827775,"(8.5, 12.0, 11.411764705882353)","(17.0, 34.0, 28.25)","(10.0, 18.5, 14.0)","(6.0, 8.4, 6.569230769230769)","(19.0, 38.0, 27.0)","(3.5, 4.7, 4.49)","(8.0, 15.0, 11.926829268292684)","(18.0, 32.0, 25.0)","(17.0, 26.0, 22.0)","(81.0, 240.0, 140.0)","(9.0, 16.0, 8.971428571428572)","(26.0, 50.0, 39.333333333333336)"
12-01-2023 17:00:51.387859,"(9.0, 12.0, 11.411764705882353)","(17.0, 30.0, 28.25)","(10.0, 18.5, 6.086956521739131)","(6.0, 8.4, 6.569230769230769)","(20.0, 28.0, 27.0)","(3.5, 4.7, 4.647368421052632)","(8.0, 12.0, 11.926829268292684)","(18.0, 27.0, 25.0)","(17.0, 26.0, 22.0)","(81.0, 240.0, 140.0)","(9.0, 16.0, 14.696428571428571)","(26.0, 50.0, 39.333333333333336)"
12-01-2023 17:00:52.891495,"(9.0, 12.0, 11.411764705882353)","(17.0, 30.0, 28.25)","(10.0, 7.0, 6.802758620689655)","(6.0, 8.4, 6.105)","(20.0, 28.0, 27.0)","(3.5, 4.7, 4.647368421052632)","(8.0, 12.0, 11.926470588235293)","(18.0, 27.0, 25.0)","(17.0, 26.0, 22.0)","(81.0, 240.0, 140.0)","(9.0, 15.5, 14.696428571428571)","(26.0, 50.0, 39.333333333333336)"
12-01-2023 17:00:54.391030,"(9.0, 12.0, 11.62962962962963)","(17.0, 30.0, 28.25)","(10.0, 7.0, 7.252173913043478)","(6.0, 8.4, 5.704918032786885)","(20.0, 28.0, 27.0)","(3.5, 4.7, 4.8125)","(8.0, 12.0, 11.926470588235293)","(18.0, 27.0, 25.0)","(17.0, 26.0, 22.5)","(81.0, 240.0, 140.0)","(9.0, 15.5, 9.851851851851851)","(26.0, 50.0, 39.333333333333336)"
12-01-2023 17:00:55.913261,"(9.0, 12.0, 11.62962962962963)","(17.0, 30.0, 29.916666666666668)","(10.0, 7.8, 5.012738853503185)","(6.0, 6.0, 5.63)","(20.0, 28.0, 28.6)","(3.5, 5.0, 4.828571428571428)","(8.0, 12.0, 11.954773869346734)","(18.0, 27.0, 25.833333333333332)","(17.0, 25.0, 22.142857142857142)","(81.0, 240.0, 140.0)","(9.0, 10.0, 14.696428571428571)","(26.0, 50.0, 42.0)"
12-01-2023 17:00:57.376048,"(9.0, 12.0, 11.91304347826087)","(17.0, 32.0, 30.214285714285715)","(10.0, 6.0, 5.012738853503185)","(6.0, 6.0, 5.903921568627451)","(20.0, 30.0, 28.833333333333336)","(3.5, 5.0, 4.95)","(8.0, 12.0, 11.954545454545455)","(18.0, 28.0, 21.75)","(17.0, 25.0, 22.142857142857142)","(81.0, 240.0, 140.0)","(9.0, 15.5, 11.12)","(26.0, 50.0, 42.0)"
12-01-2023 17:00:58.764349,"(9.0, 12.0, 11.25)","(17.0, 32.0, 28.2)","(10.0, 6.0, 5.012738853503185)","(6.0, 6.0, 5.883673469387755)","(20.0, 30.0, 27.333333333333332)","(3.5, 5.0, 4.9)","(8.0, 12.0, 11.474619289340101)","(18.0, 28.0, 19.625)","(17.0, 25.0, 22.142857142857142)","(81.0, 240.0, 140.0)","(9.0, 15.5, 11.12)","(26.0, 50.0, 42.0)"
