,Velocity Alexa,Heslea,Emerald Swift,Systems Down,Broombrae Blaze,Zipping Mork,Lektra Left
11-01-2023 19:53:16.060842,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.288235294117647)","(11.0, 14.0, 13.25)","(10.0, 13.5, 12.285714285714286)","(21.0, 38.0, 33.2)","(4.2, 5.6, 5.306818181818182)","(5.0, 6.4, 6.061538461538461)"
11-01-2023 19:53:17.142407,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.293939393939394)","(11.0, 13.5, 13.25)","(10.0, 13.0, 12.285714285714286)","(21.0, 38.0, 33.2)","(4.2, 5.6, 5.306818181818182)","(5.0, 6.4, 6.16)"
11-01-2023 19:53:18.197567,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.295)","(11.0, 13.5, 12.875)","(10.0, 13.0, 12.25)","(21.0, 38.0, 33.2)","(4.2, 5.6, 5.306818181818182)","(5.0, 6.2, 5.976923076923077)"
11-01-2023 19:53:19.180433,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.295)","(11.0, 13.5, 12.722222222222221)","(10.0, 13.0, 12.25)","(21.0, 38.0, 34.0)","(4.2, 5.6, 5.306818181818182)","(5.0, 6.4, 5.9714285714285715)"
11-01-2023 19:53:20.166863,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.282222222222222)","(11.0, 13.5, 12.642857142857142)","(10.0, 13.0, 12.25)","(21.0, 38.0, 33.2)","(4.2, 5.6, 5.306818181818182)","(5.0, 6.4, 6.057142857142857)"
11-01-2023 19:53:21.103222,"(21.0, 40.0, 35.0)","(1.9, 2.3, 2.295)","(11.0, 13.5, 12.642857142857142)","(10.0, 13.0, 12.25)","(21.0, 38.0, 33.2)","(4.2, 5.6, 5.3088235294117645)","(5.0, 6.4, 6.057142857142857)"
11-01-2023 19:53:22.074176,"(21.0, 40.0, 37.5)","(1.9, 2.3, 2.295)","(11.0, 13.5, 12.642857142857142)","(10.0, 12.5, 12.25)","(21.0, 38.0, 33.2)","(4.2, 5.6, 5.3088235294117645)","(5.0, 6.4, 6.057142857142857)"
11-01-2023 19:53:23.020093,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.295)","(11.0, 13.5, 12.642857142857142)","(10.0, 12.5, 12.3)","(21.0, 38.0, 33.2)","(4.2, 5.6, 5.3076923076923075)","(5.0, 6.4, 6.057142857142857)"
11-01-2023 19:53:23.992465,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2876923076923075)","(11.0, 13.5, 12.642857142857142)","(10.0, 12.5, 12.40909090909091)","(21.0, 38.0, 34.0)","(4.2, 5.5, 5.305882352941176)","(5.0, 6.4, 6.057142857142857)"
11-01-2023 19:53:25.005135,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2866666666666666)","(11.0, 13.5, 12.642857142857142)","(10.0, 12.5, 12.333333333333334)","(21.0, 38.0, 33.07142857142857)","(4.2, 5.5, 5.305882352941176)","(5.0, 6.4, 6.057142857142857)"
11-01-2023 19:53:26.011973,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2876923076923075)","(11.0, 13.5, 12.648148148148149)","(10.0, 12.5, 12.40909090909091)","(21.0, 38.0, 33.81818181818182)","(4.2, 5.5, 5.305882352941176)","(5.0, 6.4, 6.057142857142857)"
11-01-2023 19:53:27.045755,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2866666666666666)","(11.0, 13.5, 12.666666666666666)","(10.0, 12.5, 12.333333333333334)","(21.0, 38.0, 33.07142857142857)","(4.2, 5.5, 5.305882352941176)","(5.0, 6.4, 6.12)"
11-01-2023 19:53:28.037066,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.289333333333333)","(11.0, 13.5, 12.666666666666666)","(10.0, 13.0, 12.029411764705882)","(21.0, 38.0, 33.81818181818182)","(4.2, 5.5, 5.305882352941176)","(5.0, 6.4, 6.088888888888889)"
11-01-2023 19:53:29.432508,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2876923076923075)","(11.0, 13.5, 12.666666666666666)","(10.0, 13.0, 12.029411764705882)","(21.0, 38.0, 33.81818181818182)","(4.2, 5.5, 5.346511627906977)","(5.0, 6.4, 6.08421052631579)"
11-01-2023 19:53:30.533410,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2885714285714283)","(11.0, 13.5, 12.666666666666666)","(10.0, 13.0, 12.029411764705882)","(21.0, 38.0, 33.81818181818182)","(4.2, 5.5, 5.3352941176470585)","(5.0, 6.4, 6.114285714285715)"
11-01-2023 19:53:31.518789,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2963636363636364)","(11.0, 13.5, 12.666666666666666)","(10.0, 13.0, 12.029411764705882)","(21.0, 38.0, 34.368421052631575)","(4.2, 5.5, 5.336363636363636)","(5.0, 6.4, 6.114285714285715)"
11-01-2023 19:53:32.545726,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.296)","(11.0, 13.5, 12.666666666666666)","(10.0, 13.0, 12.029411764705882)","(21.0, 38.0, 34.368421052631575)","(4.2, 5.5, 5.336363636363636)","(5.0, 6.4, 6.142857142857143)"
11-01-2023 19:53:33.474068,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2866666666666666)","(11.0, 13.5, 12.666666666666666)","(10.0, 13.0, 12.029411764705882)","(21.0, 38.0, 34.368421052631575)","(4.2, 5.5, 5.336363636363636)","(5.0, 6.4, 6.142857142857143)"
11-01-2023 19:53:34.427768,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2866666666666666)","(11.0, 13.5, 12.666666666666666)","(9.0, 12.5, 12.1)","(21.0, 38.0, 34.368421052631575)","(4.2, 5.5, 5.332432432432432)","(5.0, 6.4, 6.142857142857143)"
11-01-2023 19:53:35.375344,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2954022988505747)","(11.0, 13.5, 12.648148148148149)","(9.0, 12.0, 11.916666666666666)","(21.0, 38.0, 36.470588235294116)","(4.2, 5.5, 5.332432432432432)","(5.0, 6.4, 6.142857142857143)"
11-01-2023 19:53:36.454203,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2866666666666666)","(11.0, 13.5, 12.642857142857142)","(9.0, 12.0, 11.954545454545455)","(21.0, 38.0, 36.206896551724135)","(4.2, 5.5, 5.332432432432432)","(5.0, 6.4, 6.142857142857143)"
11-01-2023 19:53:37.408651,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.3, 2.2866666666666666)","(10.0, 13.5, 12.642857142857142)","(10.0, 12.0, 11.916666666666666)","(21.0, 38.0, 36.516129032258064)","(4.4, 5.5, 5.332432432432432)","(5.0, 6.4, 6.142857142857143)"
11-01-2023 19:53:38.347824,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.32, 2.3125)","(10.0, 13.5, 12.642857142857142)","(10.0, 12.0, 11.916666666666666)","(21.0, 38.0, 36.76470588235294)","(4.4, 5.5, 5.332432432432432)","(5.0, 6.4, 6.142857142857143)"
11-01-2023 19:53:39.598868,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.32, 2.315384615384615)","(10.0, 13.5, 12.642857142857142)","(10.0, 12.0, 11.916666666666666)","(21.0, 38.0, 36.4)","(4.4, 5.5, 5.354054054054054)","(5.0, 6.4, 6.16)"
11-01-2023 19:53:40.702300,"(21.0, 40.0, 38.888888888888886)","(1.9, 2.26, 2.2401090512540898)","(10.0, 13.5, 12.666666666666666)","(10.0, 12.0, 12.3125)","(21.0, 38.0, 36.44444444444444)","(4.4, 5.5, 5.533333333333333)","(5.0, 6.4, 6.22608695652174)"
11-01-2023 19:53:41.817012,"(21.0, 40.0, 38.94736842105263)","(1.9, 2.22, 2.21)","(10.0, 13.5, 12.7)","(10.0, 12.5, 12.24390243902439)","(21.0, 38.0, 36.78260869565217)","(4.4, 5.6, 5.617647058823529)","(5.0, 6.4, 6.263636363636364)"
11-01-2023 19:53:42.860897,"(21.0, 40.0, 38.94736842105263)","(1.9, 2.22, 2.18972972972973)","(10.0, 13.5, 12.728571428571428)","(10.0, 13.0, 12.333333333333334)","(21.0, 38.0, 36.96296296296296)","(4.4, 5.7, 5.625)","(5.0, 6.4, 6.382608695652174)"
11-01-2023 19:53:43.852259,"(21.0, 40.0, 38.94736842105263)","(1.9, 2.18, 2.172727272727273)","(10.0, 13.0, 12.954545454545455)","(10.0, 12.5, 12.333333333333334)","(21.0, 38.0, 36.96296296296296)","(4.4, 5.7, 5.590909090909091)","(5.0, 6.4, 6.6)"
11-01-2023 19:53:44.841901,"(21.0, 40.0, 38.94736842105263)","(1.9, 2.16, 2.141891891891892)","(10.0, 13.0, 12.95)","(10.0, 12.5, 12.354166666666666)","(21.0, 38.0, 36.96296296296296)","(4.4, 5.7, 5.63)","(5.0, 6.8, 6.5440000000000005)"
11-01-2023 19:53:45.835877,"(21.0, 40.0, 38.94736842105263)","(1.9, 2.16, 2.140792079207921)","(10.0, 13.5, 12.8)","(10.0, 13.0, 12.36734693877551)","(21.0, 38.0, 36.96296296296296)","(4.4, 5.7, 5.621428571428571)","(5.0, 6.8, 6.653333333333333)"
11-01-2023 19:53:46.889345,"(21.0, 40.0, 38.94736842105263)","(1.9, 2.14, 2.1393750000000002)","(10.0, 13.5, 13.0625)","(10.0, 13.0, 12.354166666666666)","(21.0, 38.0, 36.44444444444444)","(4.4, 5.7, 5.571428571428571)","(5.0, 6.8, 6.626086956521739)"
11-01-2023 19:53:47.863720,"(21.0, 40.0, 38.94736842105263)","(1.9, 2.16, 2.131171171171171)","(10.0, 13.5, 13.0625)","(10.0, 13.0, 12.354166666666666)","(21.0, 38.0, 37.06666666666667)","(4.4, 5.6, 5.447058823529412)","(5.0, 6.8, 6.666666666666666)"
11-01-2023 19:53:48.796134,"(21.0, 40.0, 38.94736842105263)","(1.9, 2.16, 2.1392)","(10.0, 13.5, 13.0625)","(10.0, 13.0, 12.326923076923077)","(21.0, 38.0, 37.06666666666667)","(4.4, 5.6, 5.488888888888889)","(5.0, 6.8, 6.653333333333333)"
11-01-2023 19:53:49.776165,"(21.0, 40.0, 38.94736842105263)","(1.9, 2.14, 2.121855670103093)","(10.0, 13.5, 13.125)","(10.0, 13.0, 12.326923076923077)","(21.0, 48.0, 42.888888888888886)","(4.4, 5.6, 5.457142857142857)","(5.0, 6.8, 6.699999999999999)"
11-01-2023 19:53:50.730668,"(21.0, 40.0, 39.0)","(1.9, 2.14, 2.124655172413793)","(10.0, 13.5, 13.096153846153847)","(10.0, 13.0, 12.326923076923077)","(21.0, 46.0, 43.4)","(4.4, 5.6, 5.457142857142857)","(5.0, 6.8, 6.661538461538461)"
11-01-2023 19:53:51.727530,"(21.0, 40.0, 39.0)","(1.9, 2.14, 2.125192307692308)","(10.0, 13.5, 13.137931034482758)","(10.0, 13.0, 12.351851851851851)","(21.0, 44.0, 43.4)","(4.4, 5.6, 5.466666666666667)","(5.0, 6.8, 6.727272727272727)"
11-01-2023 19:53:52.729683,"(21.0, 40.0, 38.4)","(1.9, 2.14, 2.1253465346534655)","(10.0, 13.5, 13.137931034482758)","(10.0, 13.0, 12.326923076923077)","(21.0, 44.0, 42.8)","(4.4, 5.6, 5.416666666666667)","(5.0, 6.8, 6.74)"
11-01-2023 19:53:53.681639,"(21.0, 40.0, 38.93333333333333)","(1.9, 2.16, 2.143529411764706)","(10.0, 13.5, 13.137931034482758)","(10.0, 13.0, 12.326923076923077)","(21.0, 44.0, 41.55555555555556)","(4.4, 5.5, 5.435714285714286)","(5.0, 6.8, 6.6875)"
11-01-2023 19:53:54.746364,"(21.0, 40.0, 38.93333333333333)","(1.9, 2.18, 2.1517391304347826)","(10.0, 13.5, 13.137931034482758)","(10.0, 13.0, 12.326923076923077)","(21.0, 42.0, 41.0)","(4.4, 5.5, 5.362857142857143)","(5.0, 6.8, 6.727272727272727)"
11-01-2023 19:53:55.930367,"(21.0, 40.0, 38.93333333333333)","(1.9, 2.18, 2.198666666666667)","(10.0, 13.5, 13.096153846153847)","(10.0, 13.0, 12.309090909090909)","(21.0, 42.0, 40.0)","(4.4, 5.5, 5.3578947368421055)","(5.0, 6.8, 6.6875)"
11-01-2023 19:53:56.946707,"(21.0, 40.0, 38.93333333333333)","(1.9, 2.2, 2.198666666666667)","(10.0, 13.5, 13.096153846153847)","(10.0, 13.0, 12.309090909090909)","(21.0, 42.0, 39.42857142857143)","(4.4, 5.5, 5.3375)","(5.0, 6.8, 6.982)"
11-01-2023 19:53:57.997902,"(21.0, 40.0, 38.93333333333333)","(1.9, 2.2, 2.177872340425532)","(10.0, 13.5, 12.768292682926829)","(10.0, 13.0, 13.454545454545455)","(21.0, 40.0, 45.91666666666667)","(4.4, 5.4, 5.266666666666667)","(5.0, 7.0, 5.925471698113208)"
11-01-2023 19:53:59.269520,"(21.0, 55.0, 50.869565217391305)","(1.9, 2.26, 2.2401513240857507)","(10.0, 12.0, 11.590062111801242)","(10.0, 14.0, 13.523809523809524)","(21.0, 50.0, 44.869565217391305)","(4.4, 5.3, 5.213725490196079)","(5.0, 6.0, 6.12)"
11-01-2023 19:54:00.392862,"(21.0, 55.0, 42.5)","(1.9, 2.26, 2.2400561009817674)","(10.0, 12.0, 11.590062111801242)","(10.0, 14.0, 13.521739130434783)","(21.0, 48.0, 45.44444444444444)","(4.4, 5.3, 5.161290322580645)","(5.0, 6.2, 6.489473684210526)"
11-01-2023 19:54:01.337170,"(21.0, 55.0, 42.5)","(1.9, 2.24, 2.233714285714286)","(10.0, 12.0, 11.60431654676259)","(10.0, 14.0, 13.511111111111111)","(21.0, 46.0, 45.44444444444444)","(4.4, 5.2, 5.17906976744186)","(5.0, 6.6, 6.463529411764705)"
11-01-2023 19:54:02.338736,"(21.0, 55.0, 44.285714285714285)","(1.9, 2.24, 2.235625)","(10.0, 12.0, 11.608843537414966)","(10.0, 14.0, 13.49056603773585)","(21.0, 48.0, 43.63636363636364)","(4.4, 5.2, 5.197222222222222)","(5.0, 6.6, 6.469230769230769)"
11-01-2023 19:54:03.362263,"(21.0, 55.0, 51.25)","(1.9, 2.26, 2.2401375515818436)","(10.0, 12.0, 11.479166666666666)","(10.0, 14.0, 13.456140350877194)","(21.0, 48.0, 44.4)","(4.4, 5.3, 5.178048780487805)","(5.0, 6.6, 6.461682242990654)"
11-01-2023 19:54:04.337436,"(21.0, 55.0, 47.2)","(1.9, 2.26, 2.2401662049861497)","(10.0, 12.0, 11.581395348837209)","(10.0, 14.0, 13.433333333333334)","(21.0, 48.0, 45.2)","(4.2, 5.2, 5.141176470588235)","(5.0, 6.6, 6.561538461538461)"
11-01-2023 19:54:05.279561,"(21.0, 55.0, 52.0)","(1.9, 2.24, 2.224)","(10.0, 12.0, 11.64423076923077)","(10.0, 14.0, 13.423728813559322)","(21.0, 48.0, 45.368421052631575)","(4.2, 5.2, 5.017391304347826)","(5.0, 6.6, 6.57037037037037)"
11-01-2023 19:54:06.225013,"(21.0, 55.0, 50.333333333333336)","(1.9, 2.24, 2.2324324324324327)","(10.0, 12.0, 11.64423076923077)","(10.0, 13.5, 13.367647058823529)","(21.0, 50.0, 45.368421052631575)","(4.2, 5.1, 5.014285714285714)","(5.0, 6.6, 6.54375)"
11-01-2023 19:54:07.349600,"(21.0, 55.0, 53.09090909090909)","(1.9, 2.24, 2.222565445026178)","(10.0, 12.0, 11.65625)","(10.0, 13.0, 12.844827586206897)","(21.0, 50.0, 46.470588235294116)","(4.2, 5.1, 4.986567164179105)","(5.0, 6.6, 6.57037037037037)"
11-01-2023 19:54:08.442616,"(21.0, 55.0, 53.09090909090909)","(1.9, 2.26, 2.242539682539683)","(10.0, 12.0, 11.65625)","(10.0, 13.0, 13.088235294117647)","(21.0, 50.0, 46.666666666666664)","(4.2, 5.0, 4.9423076923076925)","(5.0, 6.6, 6.54375)"
11-01-2023 19:54:09.558725,"(21.0, 60.0, 54.4)","(1.9, 2.26, 2.2445184304399524)","(10.0, 12.0, 11.697368421052632)","(10.0, 13.5, 12.925531914893616)","(21.0, 50.0, 46.666666666666664)","(4.2, 5.0, 4.919148936170212)","(5.0, 6.6, 6.583783783783783)"
11-01-2023 19:54:10.663437,"(21.0, 55.0, 53.09090909090909)","(1.95, 2.3, 2.28958904109589)","(10.0, 12.0, 11.697368421052632)","(10.0, 13.5, 12.925531914893616)","(26.0, 50.0, 46.666666666666664)","(4.2, 5.0, 4.919148936170212)","(5.0, 6.6, 6.451612903225807)"
11-01-2023 19:54:11.644169,"(21.0, 55.0, 51.25)","(1.95, 2.32, 2.308)","(10.0, 12.0, 11.808823529411764)","(10.0, 13.5, 12.817073170731707)","(26.0, 50.0, 46.666666666666664)","(4.2, 4.9, 4.839473684210526)","(5.0, 6.6, 6.451612903225807)"
11-01-2023 19:54:12.555329,"(21.0, 60.0, 51.0)","(1.95, 2.32, 2.3078260869565215)","(10.0, 12.0, 11.808823529411764)","(10.0, 13.0, 12.708333333333334)","(26.0, 50.0, 46.666666666666664)","(4.2, 4.9, 4.8277777777777775)","(5.0, 6.6, 6.496629213483146)"
11-01-2023 19:54:13.576920,"(21.0, 55.0, 53.25)","(1.95, 2.32, 2.2945054945054943)","(10.0, 12.5, 12.415254237288135)","(10.0, 13.0, 12.56)","(26.0, 50.0, 46.666666666666664)","(4.2, 4.9, 4.76530612244898)","(5.0, 6.6, 6.491666666666666)"
11-01-2023 19:54:14.573320,"(21.0, 55.0, 53.25)","(1.95, 2.32, 2.300909090909091)","(10.0, 13.0, 12.625)","(10.0, 13.0, 12.576923076923077)","(26.0, 50.0, 46.666666666666664)","(4.2, 4.9, 4.778260869565218)","(5.0, 6.6, 6.482828282828283)"
11-01-2023 19:54:15.505967,"(21.0, 60.0, 55.625)","(1.95, 2.32, 2.30156862745098)","(10.0, 12.5, 12.48)","(10.0, 13.0, 12.545454545454545)","(26.0, 50.0, 46.666666666666664)","(4.2, 4.8, 4.778260869565218)","(5.0, 6.6, 6.482828282828283)"
11-01-2023 19:54:16.535146,"(21.0, 60.0, 55.26315789473684)","(1.95, 2.32, 2.313333333333333)","(10.0, 12.5, 12.48)","(10.0, 12.5, 12.366666666666667)","(26.0, 50.0, 46.666666666666664)","(4.2, 4.8, 4.736666666666666)","(5.0, 6.6, 6.424242424242425)"
11-01-2023 19:54:17.546122,"(21.0, 60.0, 55.26315789473684)","(1.95, 2.32, 2.313333333333333)","(10.0, 12.5, 12.48)","(10.0, 12.5, 12.366666666666667)","(26.0, 50.0, 46.666666666666664)","(4.2, 4.8, 4.736666666666666)","(5.0, 6.6, 6.42962962962963)"
11-01-2023 19:54:18.640918,"(21.0, 60.0, 55.90909090909091)","(1.95, 2.34, 2.304736842105263)","(10.0, 12.5, 12.318181818181818)","(10.0, 12.5, 12.394736842105264)","(26.0, 50.0, 46.666666666666664)","(4.2, 4.8, 4.713953488372093)","(5.0, 6.6, 6.42962962962963)"
11-01-2023 19:54:19.757893,"(21.0, 55.0, 52.5)","(1.95, 2.36, 2.3535227272727273)","(10.0, 12.5, 12.045454545454545)","(10.0, 12.5, 12.445945945945946)","(26.0, 50.0, 46.666666666666664)","(4.2, 4.8, 4.682666666666666)","(5.0, 6.6, 6.464077669902912)"
11-01-2023 19:54:20.715737,"(21.0, 55.0, 52.5)","(1.95, 2.36, 2.359527559055118)","(10.0, 12.5, 12.045454545454545)","(10.0, 13.0, 12.5234375)","(26.0, 50.0, 45.285714285714285)","(4.2, 4.8, 4.682666666666666)","(5.0, 6.6, 6.464077669902912)"
11-01-2023 19:54:21.653492,"(21.0, 55.0, 52.22222222222222)","(1.95, 2.36, 2.3593103448275863)","(10.0, 12.5, 12.053571428571429)","(10.0, 12.5, 12.36)","(26.0, 50.0, 45.285714285714285)","(4.2, 4.7, 4.651219512195122)","(5.0, 6.6, 6.47037037037037)"
11-01-2023 19:54:22.662778,"(26.0, 55.0, 54.0)","(1.95, 2.38, 2.372758620689655)","(10.0, 12.0, 11.875)","(10.0, 12.5, 12.277777777777779)","(26.0, 50.0, 45.285714285714285)","(4.2, 4.7, 4.635922330097087)","(5.0, 6.6, 6.421052631578948)"
11-01-2023 19:54:23.664733,"(26.0, 55.0, 54.44444444444444)","(1.95, 2.38, 2.3724590163934427)","(10.0, 12.0, 11.777777777777779)","(10.0, 12.5, 12.171875)","(26.0, 50.0, 45.285714285714285)","(4.2, 4.7, 4.683561643835617)","(5.0, 6.6, 6.554285714285714)"
11-01-2023 19:54:24.650887,"(26.0, 55.0, 54.44444444444444)","(1.95, 2.38, 2.357846153846154)","(10.0, 12.0, 11.859375)","(10.0, 12.5, 12.161538461538461)","(26.0, 48.0, 45.0)","(4.2, 4.6, 4.596296296296296)","(5.0, 6.6, 6.558974358974359)"
11-01-2023 19:54:25.547680,"(26.0, 55.0, 54.0)","(1.95, 2.38, 2.357846153846154)","(10.0, 12.0, 11.859375)","(10.0, 12.5, 12.176470588235293)","(26.0, 46.0, 42.266666666666666)","(4.2, 4.6, 4.596296296296296)","(5.0, 6.6, 6.558974358974359)"
11-01-2023 19:54:26.541020,"(26.0, 55.0, 53.75)","(1.95, 2.38, 2.3617721518987342)","(10.0, 12.0, 11.859375)","(10.0, 12.5, 12.325)","(26.0, 46.0, 42.5)","(4.2, 4.6, 4.596296296296296)","(5.0, 6.6, 6.554285714285714)"
11-01-2023 19:54:27.639179,"(26.0, 55.0, 54.0)","(1.95, 2.4, 2.3936486486486483)","(10.0, 12.0, 11.526315789473685)","(10.0, 12.5, 12.329268292682928)","(26.0, 46.0, 42.5)","(4.2, 4.6, 4.541176470588235)","(5.0, 6.6, 6.554285714285714)"
11-01-2023 19:54:28.762872,"(26.0, 55.0, 54.0)","(1.95, 2.4, 2.3936486486486483)","(10.0, 12.0, 11.55)","(10.0, 12.5, 12.306818181818182)","(26.0, 46.0, 42.5)","(4.2, 4.6, 4.47920792079208)","(5.0, 6.6, 6.565217391304348)"
11-01-2023 19:54:29.860581,"(26.0, 55.0, 54.0)","(1.95, 2.4, 2.399014084507042)","(10.0, 12.0, 11.679487179487179)","(10.0, 12.5, 12.287234042553191)","(26.0, 46.0, 42.5)","(4.2, 4.5, 4.448672566371681)","(5.0, 6.6, 6.565217391304348)"
11-01-2023 19:54:30.847330,"(26.0, 55.0, 54.0)","(1.95, 2.44, 2.424918032786885)","(10.0, 12.0, 11.679487179487179)","(10.0, 12.5, 12.287234042553191)","(26.0, 46.0, 42.0)","(4.2, 4.5, 4.446296296296296)","(5.0, 6.6, 6.565217391304348)"
11-01-2023 19:54:31.837184,"(26.0, 55.0, 52.5)","(1.95, 2.44, 2.433333333333333)","(10.0, 12.0, 11.666666666666666)","(10.0, 12.5, 12.342105263157894)","(26.0, 42.0, 40.0)","(4.2, 4.5, 4.4406779661016955)","(5.0, 6.6, 6.505454545454546)"
11-01-2023 19:54:32.851050,"(26.0, 55.0, 51.5)","(1.95, 2.48, 2.469375)","(10.0, 12.0, 11.566666666666666)","(10.0, 12.5, 12.181818181818182)","(26.0, 42.0, 40.857142857142854)","(4.2, 4.5, 4.429213483146068)","(5.0, 6.6, 6.458333333333334)"
11-01-2023 19:54:33.906471,"(26.0, 55.0, 51.5)","(1.95, 2.46, 2.45)","(10.0, 12.5, 11.916666666666666)","(10.0, 12.5, 12.181818181818182)","(26.0, 42.0, 38.94117647058823)","(4.2, 4.5, 4.421311475409836)","(5.0, 6.6, 6.226666666666667)"
11-01-2023 19:54:34.961242,"(26.0, 55.0, 50.833333333333336)","(1.95, 2.48, 2.476774193548387)","(10.0, 11.5, 11.384615384615385)","(10.0, 12.5, 12.341463414634147)","(26.0, 42.0, 40.666666666666664)","(4.0, 4.5, 4.398684210526316)","(5.0, 6.4, 6.190769230769231)"
11-01-2023 19:54:35.860635,"(26.0, 55.0, 50.714285714285715)","(1.95, 2.52, 2.51)","(10.0, 12.0, 11.41304347826087)","(10.0, 12.5, 12.341463414634147)","(26.0, 42.0, 40.666666666666664)","(4.0, 4.4, 4.398684210526316)","(5.0, 6.4, 6.173134328358209)"
11-01-2023 19:54:36.946680,"(26.0, 55.0, 50.625)","(1.95, 2.54, 2.528)","(10.0, 11.5, 11.618421052631579)","(10.0, 12.5, 12.333333333333334)","(26.0, 40.0, 38.11764705882353)","(4.0, 4.4, 4.368181818181818)","(5.0, 6.4, 6.113725490196079)"
11-01-2023 19:54:38.116219,"(26.0, 55.0, 50.625)","(1.95, 2.54, 2.5309090909090908)","(10.0, 12.0, 11.5875)","(10.0, 12.5, 12.38888888888889)","(26.0, 40.0, 38.73684210526316)","(4.0, 4.4, 4.329545454545454)","(5.0, 6.2, 6.078787878787879)"
11-01-2023 19:54:39.265971,"(26.0, 55.0, 50.625)","(1.95, 2.56, 2.546666666666667)","(10.0, 12.0, 11.5875)","(10.0, 12.5, 12.219298245614034)","(26.0, 40.0, 39.714285714285715)","(4.0, 4.4, 4.295454545454545)","(5.0, 6.2, 6.013953488372093)"
11-01-2023 19:54:40.361314,"(26.0, 55.0, 50.833333333333336)","(1.95, 2.58, 2.5718367346938775)","(10.0, 12.0, 11.5875)","(10.0, 13.0, 12.219298245614034)","(26.0, 40.0, 39.714285714285715)","(4.0, 4.3, 4.273255813953488)","(5.0, 6.2, 6.0200000000000005)"
11-01-2023 19:54:41.432111,"(26.0, 55.0, 52.5)","(1.95, 2.62, 2.6020000000000003)","(10.0, 12.0, 11.675)","(10.0, 13.0, 12.211864406779661)","(26.0, 42.0, 38.785714285714285)","(3.9, 4.3, 4.267142857142857)","(5.0, 6.2, 6.037037037037037)"
11-01-2023 19:54:42.513937,"(26.0, 50.0, 48.4)","(1.95, 2.62, 2.604)","(10.0, 12.0, 11.653333333333332)","(10.0, 13.0, 12.176470588235293)","(26.0, 42.0, 38.57142857142857)","(3.9, 4.3, 4.219512195121951)","(5.0, 6.2, 6.046511627906977)"
11-01-2023 19:54:43.540071,"(26.0, 50.0, 49.36)","(1.95, 2.62, 2.6125000000000003)","(10.0, 11.5, 11.428571428571429)","(10.0, 13.0, 12.166666666666666)","(26.0, 42.0, 38.53846153846154)","(3.9, 4.3, 4.186524822695035)","(5.0, 6.2, 6.046511627906977)"
11-01-2023 19:54:44.629608,"(26.0, 50.0, 49.36)","(2.0, 2.66, 2.625)","(10.0, 11.5, 11.467213114754099)","(10.0, 13.0, 12.8)","(26.0, 42.0, 38.32258064516129)","(3.9, 4.3, 4.169491525423728)","(5.0, 6.2, 6.046511627906977)"
11-01-2023 19:54:45.661799,"(26.0, 50.0, 49.36)","(2.0, 2.68, 2.6500000000000004)","(10.0, 11.5, 11.425)","(10.0, 12.5, 12.291666666666666)","(26.0, 42.0, 38.32258064516129)","(3.9, 4.3, 4.148809523809524)","(5.0, 6.2, 6.024)"
11-01-2023 19:54:46.624391,"(26.0, 50.0, 49.5)","(2.0, 2.68, 2.6702222222222223)","(10.0, 11.5, 11.425)","(10.0, 12.5, 12.318181818181818)","(26.0, 42.0, 37.0)","(3.9, 4.2, 4.169291338582677)","(5.0, 6.2, 6.0285714285714285)"
11-01-2023 19:54:47.626400,"(26.0, 50.0, 49.65217391304348)","(2.0, 2.68, 2.6633962264150943)","(10.0, 11.5, 11.3984375)","(10.0, 12.0, 11.918604651162791)","(26.0, 38.0, 37.0)","(3.9, 4.3, 4.196428571428571)","(5.0, 6.2, 6.0390243902439025)"
11-01-2023 19:54:48.742608,"(26.0, 55.0, 52.75)","(2.0, 2.7, 2.6692307692307695)","(10.0, 11.5, 11.236363636363636)","(10.0, 12.0, 11.81578947368421)","(26.0, 36.0, 35.6)","(3.9, 4.2, 4.196)","(5.0, 6.2, 6.040963855421687)"
