,Idealrockidealroll,Southshore Nz,Stormy Sanz,Military Man Nz,Kenya Nz,Cheddar Valley Nz,Sharmey,Rocks Arnt Pets,Kiavino Stride,Where Ya Bin Nz,Believe In Forever
08-01-2023 18:23:04.560042,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:05.996318,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:07.470182,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:08.911176,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:10.289747,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:11.654772,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:13.051364,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:14.523130,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:15.923141,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:17.302214,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:18.682909,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:20.021942,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:21.415120,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 35.6)","(71.0, 200.0, 162.85714285714286)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:22.753404,"(1.1, 1.51, 1.4877777777777776)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:24.153168,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:25.463589,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:26.812956,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:28.124537,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:29.439137,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:30.787853,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:32.172846,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:33.646071,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:35.009535,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:36.365229,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:37.813108,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:39.412657,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:41.023048,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:42.733234,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:44.318994,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:45.965980,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:47.480548,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:48.951125,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:50.473688,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:51.904947,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:53.431377,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:54.889986,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 50.25)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:56.317939,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:57.796304,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:23:59.241153,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:00.684041,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:02.170430,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 41.111111111111114)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:03.643112,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:05.125550,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:06.587027,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:08.057616,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:09.597281,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:11.093055,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:12.534889,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:13.937788,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:15.402201,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:16.789926,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:18.168352,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:19.547856,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:20.982598,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:22.398693,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:23.809528,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:25.218959,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 44.8)","(16.0, 48.0, 40.375)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:26.648861,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:28.057866,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:29.476161,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:30.982233,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:32.530004,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:34.051521,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:35.576832,"(1.1, 1.51, 1.493625730994152)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:37.097227,"(1.1, 1.51, 1.4978571428571428)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:38.583362,"(1.1, 1.51, 1.4978571428571428)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:40.063346,"(1.1, 1.51, 1.4978571428571428)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:41.534881,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 165.71428571428572)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
08-01-2023 18:24:43.426447,"(1.1, 1.51, 1.29)","(21.0, 99999, 99990)","(19.0, 46.0, 39.333333333333336)","(71.0, 99999, 99990)","(31.0, 99999, 99990)","(51.0, 99999, 99990)","(21.0, 60.0, 48.57142857142857)","(16.0, 48.0, 33.0)","(71.0, 200.0, 116.66666666666666)","(18.0, 99999, 99990)","(18.0, 50.0, 37.2)"
