,Weblec Star,Windy Storm,Fernandos Quest,Beatrix Bale,Extreme Rock,Black Compass
11-01-2023 12:07:42.220258,"(3.4, 8.4, 8.025)","(4.8, 6.6, 6.12)","(2.2, 2.26, 2.2566666666666664)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 41.4)","(4.8, 5.4, 5.342857142857143)"
11-01-2023 12:07:43.185579,"(3.4, 8.4, 8.025)","(4.8, 6.6, 6.133333333333334)","(2.2, 2.3, 2.256666666666667)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 41.4)","(4.8, 5.4, 5.293333333333334)"
11-01-2023 12:07:44.177651,"(3.4, 8.4, 8.025)","(4.8, 6.6, 6.226666666666667)","(2.2, 2.3, 2.256666666666667)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 41.4)","(4.8, 5.4, 5.1866666666666665)"
11-01-2023 12:07:45.094044,"(3.4, 8.4, 8.188235294117646)","(4.8, 6.6, 6.226666666666667)","(2.2, 2.3, 2.2614285714285716)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 41.4)","(4.8, 5.4, 5.127272727272727)"
11-01-2023 12:07:45.968088,"(3.4, 8.4, 8.188235294117646)","(4.8, 6.6, 6.226666666666667)","(2.2, 2.3, 2.2614285714285716)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 41.4)","(4.8, 5.4, 5.127272727272727)"
11-01-2023 12:07:46.921302,"(3.4, 8.4, 8.188235294117646)","(4.8, 6.6, 6.288888888888889)","(2.2, 2.3, 2.2614285714285716)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 41.4)","(4.8, 5.4, 5.127272727272727)"
11-01-2023 12:07:47.871131,"(3.4, 8.4, 8.188235294117646)","(4.8, 6.6, 6.288888888888889)","(2.2, 2.3, 2.2614285714285716)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 41.4)","(4.8, 5.4, 5.127272727272727)"
11-01-2023 12:07:48.843945,"(3.4, 8.4, 8.188235294117646)","(4.8, 6.6, 6.288888888888889)","(2.2, 2.3, 2.2733333333333334)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.4, 5.127272727272727)"
11-01-2023 12:07:49.765049,"(3.4, 8.4, 8.188235294117646)","(4.8, 6.6, 6.288888888888889)","(2.2, 2.3, 2.2733333333333334)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.4, 5.127272727272727)"
11-01-2023 12:07:50.695291,"(3.4, 8.4, 8.22857142857143)","(4.8, 6.6, 6.288888888888889)","(2.2, 2.3, 2.2614285714285716)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.4, 5.127272727272727)"
11-01-2023 12:07:51.600179,"(3.4, 8.4, 8.22857142857143)","(4.8, 6.6, 6.288888888888889)","(2.2, 2.3, 2.2614285714285716)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.4, 5.127272727272727)"
11-01-2023 12:07:52.476539,"(3.4, 8.4, 8.22857142857143)","(4.8, 6.6, 6.288888888888889)","(2.2, 2.3, 2.2614285714285716)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.4, 5.127272727272727)"
11-01-2023 12:07:53.359167,"(3.4, 8.8, 8.575)","(4.8, 6.6, 6.25)","(2.2, 2.3, 2.2614285714285716)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.3, 5.14)"
11-01-2023 12:07:54.328065,"(3.4, 8.8, 8.575)","(4.8, 6.6, 6.25)","(2.2, 2.3, 2.256666666666667)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.3, 5.14)"
11-01-2023 12:07:55.241498,"(3.4, 8.8, 8.620000000000001)","(4.8, 6.6, 6.25)","(2.2, 2.3, 2.256666666666667)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.3, 5.14)"
11-01-2023 12:07:56.183443,"(3.4, 8.8, 8.620000000000001)","(4.8, 6.6, 6.406896551724138)","(2.2, 2.3, 2.263076923076923)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.3, 5.14)"
11-01-2023 12:07:57.146504,"(3.4, 8.8, 8.620000000000001)","(4.8, 6.6, 6.3759999999999994)","(2.2, 2.26, 2.25)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.3, 5.14)"
11-01-2023 12:07:58.095105,"(3.4, 8.8, 8.620000000000001)","(4.8, 6.6, 6.406896551724138)","(2.2, 2.26, 2.25)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.3, 5.14)"
11-01-2023 12:07:58.988382,"(3.4, 8.8, 8.620000000000001)","(4.8, 6.6, 6.406896551724138)","(2.2, 2.26, 2.25)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.3, 5.14)"
11-01-2023 12:07:59.915310,"(3.4, 8.8, 8.44)","(4.8, 6.6, 6.406896551724138)","(2.2, 2.26, 2.25)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.3, 5.14)"
11-01-2023 12:08:00.833092,"(3.4, 8.8, 8.671428571428573)","(4.8, 6.6, 6.406896551724138)","(2.2, 2.26, 2.25)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.3, 5.14)"
11-01-2023 12:08:01.746037,"(3.4, 8.8, 8.620000000000001)","(4.8, 6.6, 6.3)","(2.2, 2.26, 2.25)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.3, 5.14)"
11-01-2023 12:08:02.651280,"(3.4, 8.8, 8.620000000000001)","(4.8, 6.6, 6.3)","(2.2, 2.26, 2.25)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.3, 5.14)"
11-01-2023 12:08:03.574145,"(3.4, 8.8, 8.620000000000001)","(4.8, 6.6, 6.3)","(2.2, 2.3, 2.2733333333333334)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.3, 5.14)"
11-01-2023 12:08:04.480553,"(3.4, 8.8, 8.620000000000001)","(4.8, 6.6, 6.3)","(2.2, 2.28, 2.2553846153846155)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.3, 5.14)"
11-01-2023 12:08:05.374530,"(3.4, 8.8, 8.620000000000001)","(4.8, 6.6, 6.3)","(2.2, 2.28, 2.2553846153846155)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.3, 5.14)"
11-01-2023 12:08:06.318520,"(3.4, 8.8, 8.620000000000001)","(4.8, 6.6, 6.3)","(2.2, 2.28, 2.2553846153846155)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.3, 5.14)"
11-01-2023 12:08:07.210363,"(3.4, 8.8, 8.44)","(4.8, 6.6, 6.3)","(2.2, 2.28, 2.2553846153846155)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.3, 5.14)"
11-01-2023 12:08:08.118300,"(3.4, 8.8, 8.65)","(4.8, 6.6, 6.3)","(2.2, 2.28, 2.2553846153846155)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:09.105377,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.266666666666667)","(2.2, 2.28, 2.2553846153846155)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:10.068399,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.266666666666667)","(2.2, 2.28, 2.2553846153846155)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:10.962721,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.266666666666667)","(2.2, 2.3, 2.2600000000000002)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:11.876524,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.327272727272727)","(2.2, 2.3, 2.2520000000000002)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:12.824884,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.327272727272727)","(2.2, 2.3, 2.2520000000000002)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:13.728891,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.327272727272727)","(2.2, 2.3, 2.2520000000000002)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:14.683567,"(3.4, 8.8, 8.700000000000001)","(4.8, 6.4, 6.327272727272727)","(2.2, 2.3, 2.2520000000000002)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:15.572647,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.327272727272727)","(2.2, 2.3, 2.2520000000000002)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 49.54545454545455)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:16.559855,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.327272727272727)","(2.2, 2.3, 2.2520000000000002)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:17.449475,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.327272727272727)","(2.2, 2.26, 2.245714285714286)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:18.348818,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.327272727272727)","(2.2, 2.26, 2.245714285714286)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:19.270852,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.288)","(2.2, 2.26, 2.245714285714286)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:20.166846,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.288)","(2.2, 2.26, 2.245714285714286)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:21.144039,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.288)","(2.2, 2.26, 2.245714285714286)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:22.131702,"(3.4, 8.8, 8.5)","(4.8, 6.4, 6.288)","(2.2, 2.3, 2.29578947368421)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:23.065483,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.28, 2.2533333333333334)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:24.027915,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.28, 2.248)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:25.005673,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.28, 2.248)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:25.917364,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.28, 2.248)","(14.0, 19.5, 17.03846153846154)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:26.780310,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.28, 2.248)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 50.0)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:27.662185,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.28, 2.2533333333333334)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:28.562675,"(3.4, 8.8, 8.65)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.24, 2.222105263157895)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.2, 5.125)"
11-01-2023 12:08:29.463768,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.22, 2.2085714285714286)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.2, 5.08)"
11-01-2023 12:08:30.394353,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.24, 2.229850746268657)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:31.345242,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.24, 2.2315)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:32.260041,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.24, 2.2306976744186047)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:33.204325,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.24, 2.2382608695652175)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:34.134082,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.26, 2.2342857142857144)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:35.060570,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.213333333333334)","(2.2, 2.26, 2.230526315789474)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.2, 5.015384615384615)"
11-01-2023 12:08:36.046164,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.12)","(2.2, 2.26, 2.230526315789474)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.3, 5.005263157894737)"
11-01-2023 12:08:36.994094,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.085714285714285)","(2.2, 2.26, 2.230526315789474)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.3, 5.005263157894737)"
11-01-2023 12:08:37.939201,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.085714285714285)","(2.2, 2.26, 2.230526315789474)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.3, 5.005263157894737)"
11-01-2023 12:08:38.804529,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.033333333333334)","(2.2, 2.26, 2.230526315789474)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.3, 5.005263157894737)"
11-01-2023 12:08:39.732095,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 5.928571428571429)","(2.2, 2.26, 2.230526315789474)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.3, 5.005263157894737)"
11-01-2023 12:08:40.614306,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 5.886666666666667)","(2.2, 2.26, 2.230526315789474)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.3, 5.005263157894737)"
11-01-2023 12:08:41.499140,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.050000000000001)","(2.2, 2.26, 2.2323076923076925)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.3, 5.005263157894737)"
11-01-2023 12:08:42.456577,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.050000000000001)","(2.2, 2.26, 2.2323076923076925)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.3, 5.005263157894737)"
11-01-2023 12:08:43.383370,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.050000000000001)","(2.2, 2.26, 2.2323076923076925)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.3, 5.005263157894737)"
11-01-2023 12:08:44.313419,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.050000000000001)","(2.2, 2.26, 2.2323076923076925)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.3, 5.005263157894737)"
11-01-2023 12:08:45.223272,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.050000000000001)","(2.2, 2.26, 2.2323076923076925)","(14.0, 19.5, 17.404761904761905)","(41.0, 55.0, 44.6)","(4.8, 5.3, 4.9875)"
11-01-2023 12:08:46.125302,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.052631578947368)","(2.2, 2.3, 2.2733333333333334)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.1, 4.942857142857143)"
11-01-2023 12:08:47.068443,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.12)","(2.2, 2.3, 2.271764705882353)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.0, 4.933333333333334)"
11-01-2023 12:08:48.044397,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.4, 6.1)","(2.2, 2.3, 2.271764705882353)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.0, 4.933333333333334)"
11-01-2023 12:08:48.936989,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.2, 6.075)","(2.2, 2.32, 2.302222222222222)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.0, 4.905263157894737)"
11-01-2023 12:08:49.883135,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.2, 6.075)","(2.2, 2.32, 2.2776470588235296)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.0, 4.905263157894737)"
11-01-2023 12:08:50.794694,"(3.4, 9.4, 8.963636363636365)","(4.8, 6.2, 6.075)","(2.2, 2.32, 2.292307692307692)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.0, 4.905263157894737)"
11-01-2023 12:08:51.700047,"(3.4, 9.4, 8.485714285714286)","(4.8, 6.2, 6.075)","(2.2, 2.32, 2.292307692307692)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.0, 4.911111111111111)"
11-01-2023 12:08:52.623243,"(3.5, 9.4, 8.552941176470588)","(4.8, 6.2, 6.075)","(2.2, 2.3, 2.275)","(14.0, 19.5, 18.1)","(41.0, 55.0, 44.6)","(4.8, 5.0, 4.911111111111111)"
11-01-2023 12:08:53.485096,"(3.5, 9.4, 8.552941176470588)","(4.8, 6.2, 6.075)","(2.2, 2.3, 2.275)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.0, 4.911111111111111)"
11-01-2023 12:08:54.393713,"(3.5, 9.4, 8.885714285714286)","(4.8, 6.2, 6.075)","(2.2, 2.3, 2.2699999999999996)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.0, 4.911111111111111)"
11-01-2023 12:08:55.327059,"(3.5, 9.4, 9.04)","(4.8, 6.2, 6.075)","(2.2, 2.3, 2.2699999999999996)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.0, 4.911111111111111)"
11-01-2023 12:08:56.215492,"(3.5, 9.4, 9.22)","(4.8, 6.2, 6.075)","(2.2, 2.3, 2.2699999999999996)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.0, 4.957894736842105)"
11-01-2023 12:08:57.167455,"(3.5, 9.4, 9.127272727272727)","(4.8, 6.2, 6.075)","(2.2, 2.3, 2.282)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.1, 4.9714285714285715)"
11-01-2023 12:08:58.065769,"(3.5, 9.4, 9.127272727272727)","(4.8, 6.2, 6.075)","(2.2, 2.3, 2.282)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.1, 4.9714285714285715)"
11-01-2023 12:08:58.970728,"(3.5, 9.4, 9.127272727272727)","(4.8, 6.2, 6.075)","(2.2, 2.28, 2.2670967741935484)","(14.0, 19.5, 17.666666666666668)","(41.0, 55.0, 44.6)","(4.8, 5.1, 4.92)"
11-01-2023 12:08:59.860508,"(3.5, 9.4, 9.2125)","(4.8, 6.2, 6.075)","(2.2, 2.28, 2.2734426229508196)","(14.0, 19.5, 17.142857142857142)","(41.0, 55.0, 44.6)","(4.8, 5.1, 4.894736842105263)"
11-01-2023 12:09:00.709811,"(3.5, 9.4, 9.2125)","(4.8, 6.2, 6.075)","(2.2, 2.28, 2.249230769230769)","(14.0, 19.5, 17.4)","(41.0, 55.0, 44.6)","(4.8, 5.1, 4.894736842105263)"
11-01-2023 12:09:01.625487,"(3.5, 9.4, 9.05)","(4.8, 6.2, 6.0095238095238095)","(2.2, 2.28, 2.2666666666666666)","(14.0, 19.5, 17.75)","(41.0, 55.0, 41.875)","(4.8, 5.1, 4.9375)"
11-01-2023 12:09:02.552304,"(3.5, 9.4, 9.2125)","(4.8, 6.2, 6.075)","(2.2, 2.28, 2.2666666666666666)","(14.0, 19.5, 18.40625)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.1, 5.036)"
11-01-2023 12:09:03.487976,"(3.5, 9.0, 8.85)","(4.8, 6.2, 6.109090909090909)","(2.2, 2.24, 2.2233333333333336)","(14.0, 19.5, 18.52777777777778)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.1, 5.036)"
11-01-2023 12:09:04.381884,"(3.5, 9.0, 8.775)","(4.8, 6.4, 6.092307692307692)","(2.2, 2.24, 2.233684210526316)","(14.0, 19.5, 18.52777777777778)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.1, 5.052941176470588)"
11-01-2023 12:09:05.308563,"(3.5, 9.0, 8.775)","(4.8, 6.4, 6.092307692307692)","(2.2, 2.24, 2.233684210526316)","(14.0, 19.5, 18.52777777777778)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.1, 5.052941176470588)"
11-01-2023 12:09:06.257708,"(3.5, 9.0, 8.775)","(4.8, 6.4, 6.141176470588236)","(2.2, 2.24, 2.2308333333333334)","(14.0, 19.5, 18.52777777777778)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.1, 5.0)"
11-01-2023 12:09:07.163250,"(3.5, 9.0, 8.775)","(4.8, 6.4, 6.18)","(2.2, 2.24, 2.2308333333333334)","(14.0, 19.5, 18.52777777777778)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.1, 5.0058823529411764)"
11-01-2023 12:09:08.084447,"(3.5, 9.0, 8.775)","(4.8, 6.4, 6.208695652173914)","(2.2, 2.24, 2.2308333333333334)","(14.0, 19.5, 18.52777777777778)","(41.0, 55.0, 41.875)","(4.8, 5.1, 4.9222222222222225)"
11-01-2023 12:09:09.050801,"(3.5, 9.0, 8.879999999999999)","(4.8, 6.4, 6.112)","(2.2, 2.24, 2.232142857142857)","(14.0, 19.5, 18.52777777777778)","(41.0, 55.0, 41.875)","(4.8, 5.1, 4.951724137931035)"
11-01-2023 12:09:10.062927,"(3.5, 9.4, 9.24)","(4.8, 6.4, 6.28)","(2.2, 2.24, 2.2341176470588238)","(14.0, 19.5, 18.52777777777778)","(41.0, 55.0, 41.875)","(4.8, 5.2, 5.010526315789474)"
11-01-2023 12:09:11.057480,"(3.5, 9.4, 9.133333333333333)","(4.8, 6.4, 6.147368421052632)","(2.2, 2.24, 2.2344444444444447)","(14.0, 19.5, 18.52777777777778)","(41.0, 55.0, 41.875)","(4.8, 5.2, 5.010526315789474)"
11-01-2023 12:09:11.934409,"(3.5, 9.4, 8.882352941176471)","(4.8, 6.4, 6.258823529411765)","(2.2, 2.24, 2.2184126984126986)","(14.0, 19.5, 18.52777777777778)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.2, 5.12)"
11-01-2023 12:09:12.859359,"(3.5, 9.0, 8.61)","(4.8, 6.4, 6.069565217391305)","(2.2, 2.22, 2.2182758620689658)","(14.0, 19.5, 18.916666666666668)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.4, 5.285714285714286)"
11-01-2023 12:09:13.801216,"(3.5, 9.0, 8.566666666666666)","(4.8, 6.2, 6.125)","(2.2, 2.22, 2.2182758620689658)","(14.0, 19.5, 18.916666666666668)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.4, 5.346666666666667)"
11-01-2023 12:09:14.686382,"(3.5, 8.8, 8.65)","(4.8, 6.4, 6.057142857142857)","(2.2, 2.22, 2.212666666666667)","(14.0, 19.5, 18.916666666666668)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.4, 5.346666666666667)"
11-01-2023 12:09:15.564191,"(3.5, 8.8, 8.65)","(4.8, 6.4, 6.066666666666666)","(2.2, 2.2, 2.188888888888889)","(14.0, 19.5, 18.916666666666668)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.4, 5.346666666666667)"
11-01-2023 12:09:16.464213,"(3.5, 8.8, 8.65)","(4.8, 6.4, 6.066666666666666)","(2.2, 2.18, 2.16)","(14.0, 19.5, 18.916666666666668)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.7, 5.436842105263158)"
11-01-2023 12:09:17.312073,"(3.5, 8.8, 8.65)","(4.8, 6.4, 6.103703703703704)","(2.2, 2.18, 2.1610526315789476)","(14.0, 19.5, 18.916666666666668)","(41.0, 55.0, 43.333333333333336)","(4.8, 5.7, 5.436842105263158)"
11-01-2023 12:09:18.172131,"(3.5, 8.8, 8.65)","(4.8, 6.4, 6.090322580645162)","(2.2, 2.16, 2.1533333333333333)","(14.0, 19.5, 18.916666666666668)","(41.0, 55.0, 41.875)","(4.8, 5.7, 5.5)"
11-01-2023 12:09:19.063645,"(3.5, 8.8, 8.65)","(4.8, 6.4, 6.090322580645162)","(2.2, 2.16, 2.1533333333333333)","(14.0, 19.5, 18.916666666666668)","(41.0, 55.0, 41.875)","(4.8, 5.7, 5.511111111111111)"
