,Ms Lucky Leaves,Hillbilly Joker,Bad Bailey,Real Talent,Tysons Typhoon,Darley Dynamo,Lala Que,Earn The Fizz
09-01-2023 11:16:47.096335,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.0625)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 3.95, 3.1)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:16:48.306126,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.0625)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 3.95, 3.1)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:16:49.522154,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.0625)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 3.95, 3.1)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:16:50.555961,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 3.95, 3.1)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:16:51.708933,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 3.95, 3.1)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:16:52.838720,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 3.95, 3.1)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:16:54.000133,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 3.95, 3.1)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:16:55.257713,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 3.95, 3.1)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:16:56.518712,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 3.95, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:16:57.782334,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:16:59.097456,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:00.369363,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:01.636808,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:02.885780,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:04.145728,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:05.413493,"(4.8, 12.0, 7.569230769230769)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:06.706695,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:07.909481,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:09.071460,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:10.261135,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:11.478232,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:12.661733,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:13.844242,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:15.015559,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:16.192304,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:17.395349,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:18.616529,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:19.747638,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:20.936542,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:22.107633,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 21.8125)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:23.311967,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:24.479481,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:25.676324,"(4.8, 12.0, 9.01578947368421)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:26.874054,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:28.049612,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:29.219088,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:30.323449,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:31.452590,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:32.575845,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:33.678748,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:34.775763,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:35.808316,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:36.785635,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:37.754710,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:38.788117,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:39.899337,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:41.032319,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:42.176218,"(4.8, 12.0, 8.542105263157895)","(12.0, 30.0, 19.375)","(11.0, 21.0, 18.375)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:43.335810,"(4.8, 12.0, 7.949999999999999)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:44.505710,"(4.8, 12.0, 7.949999999999999)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:45.660168,"(4.8, 12.0, 7.949999999999999)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:46.833551,"(4.8, 12.0, 7.949999999999999)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:48.035893,"(4.8, 12.0, 7.949999999999999)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:49.237133,"(4.8, 12.0, 7.949999999999999)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 2.931111111111111)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:50.402793,"(4.8, 12.0, 7.949999999999999)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:51.603181,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:52.801530,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:53.976935,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 19.375)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:55.202791,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:56.397048,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:57.616573,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:17:58.805008,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:00.002864,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:01.199497,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:02.374716,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:03.619691,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:04.785580,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:05.970978,"(4.8, 12.0, 9.3375)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:07.164806,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:08.351104,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:09.519000,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:10.676423,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:11.838325,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:12.990038,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:14.006048,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:14.963170,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:15.982323,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:17.016692,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:18.084270,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:19.230741,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:20.426119,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:21.595499,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
09-01-2023 11:18:22.787243,"(4.8, 12.0, 8.68421052631579)","(12.0, 30.0, 20.555555555555557)","(11.0, 21.0, 19.6875)","(15.0, 34.0, 23.166666666666664)","(10.0, 17.5, 13.222222222222223)","(2.8, 4.3, 3.1136585365853655)","(5.0, 7.8, 6.425)","(4.8, 7.8, 5.273684210526316)"
