,East On Henry,Chi Foose,Sidewinder,Darnum Blaze,Sir Les,My Girl Whizbang,Lofty
05-01-2023 14:41:24.269085,"(4.0, 7.8, 6.482352941176471)","(31.0, 190.0, 100.85714285714286)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.9, 2.88, 2.58)","(10.0, 19.0, 15.23076923076923)","(1.95, 3.75, 3.361111111111111)"
05-01-2023 14:41:25.347668,"(4.0, 7.8, 6.482352941176471)","(31.0, 180.0, 91.13043478260869)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.9, 2.88, 2.5975)","(10.0, 19.0, 15.23076923076923)","(1.95, 3.75, 3.361111111111111)"
05-01-2023 14:41:26.389642,"(4.0, 7.8, 6.482352941176471)","(31.0, 170.0, 102.0)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.9, 2.86, 2.8225)","(10.0, 19.0, 15.23076923076923)","(1.95, 3.75, 3.5086206896551726)"
05-01-2023 14:41:27.327711,"(4.0, 7.8, 5.777777777777778)","(31.0, 160.0, 109.60000000000001)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.9, 2.84, 2.8225)","(10.0, 19.0, 15.23076923076923)","(1.95, 3.75, 3.5086206896551726)"
05-01-2023 14:41:28.412578,"(4.0, 7.6, 5.866666666666666)","(31.0, 160.0, 97.0)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.9, 2.84, 2.8225)","(10.0, 19.0, 15.23076923076923)","(1.95, 3.75, 3.5086206896551726)"
05-01-2023 14:41:29.438158,"(4.0, 7.4, 6.090909090909091)","(31.0, 160.0, 97.0)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.8225)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.5086206896551726)"
05-01-2023 14:41:30.518711,"(4.0, 7.2, 5.733333333333333)","(31.0, 150.0, 99.25)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.8225)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.5086206896551726)"
05-01-2023 14:41:31.642834,"(4.0, 7.2, 5.6875)","(31.0, 130.0, 106.0)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.8225)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.5086206896551726)"
05-01-2023 14:41:32.737179,"(4.0, 7.2, 5.6875)","(31.0, 120.0, 98.5)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.8225)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.5029411764705882)"
05-01-2023 14:41:33.948658,"(4.0, 7.2, 5.55)","(31.0, 110.0, 76.23076923076923)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.8225)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.3954545454545455)"
05-01-2023 14:41:35.257196,"(4.0, 7.2, 5.55)","(31.0, 95.0, 70.6)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.8225)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.3954545454545455)"
05-01-2023 14:41:36.488278,"(4.0, 7.2, 5.55)","(31.0, 95.0, 54.33333333333333)","(26.0, 130.0, 50.8)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.742608695652174)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.3954545454545455)"
05-01-2023 14:41:37.663571,"(4.0, 7.2, 5.55)","(31.0, 95.0, 54.33333333333333)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.742608695652174)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.3954545454545455)"
05-01-2023 14:41:38.860768,"(4.0, 7.2, 5.55)","(31.0, 90.0, 55.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.742608695652174)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.39)"
05-01-2023 14:41:39.951971,"(4.0, 7.2, 5.55)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.742608695652174)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.39)"
05-01-2023 14:41:40.970239,"(4.0, 7.2, 5.55)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.742608695652174)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.45)"
05-01-2023 14:41:42.109229,"(4.0, 7.2, 5.55)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.742608695652174)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.45)"
05-01-2023 14:41:43.148773,"(4.0, 7.2, 5.55)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.742608695652174)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.45)"
05-01-2023 14:41:44.169710,"(4.0, 7.2, 5.55)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.7466666666666666)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.45)"
05-01-2023 14:41:45.229010,"(4.0, 7.2, 5.55)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.7466666666666666)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.45)"
05-01-2023 14:41:46.308236,"(4.0, 7.2, 5.55)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.7466666666666666)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.45)"
05-01-2023 14:41:47.377068,"(4.0, 7.2, 5.407407407407407)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.664186046511628)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.2884615384615383)"
05-01-2023 14:41:48.574366,"(4.0, 7.2, 5.407407407407407)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.664186046511628)","(10.0, 19.0, 15.23076923076923)","(1.9, 3.75, 3.2884615384615383)"
05-01-2023 14:41:49.718785,"(4.0, 7.2, 5.666666666666667)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.664186046511628)","(10.0, 19.0, 15.733333333333334)","(1.9, 3.75, 3.2884615384615383)"
05-01-2023 14:41:50.649531,"(4.0, 7.2, 5.666666666666667)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.664186046511628)","(10.0, 19.0, 15.733333333333334)","(1.9, 3.75, 3.51)"
05-01-2023 14:41:51.632462,"(4.0, 6.8, 6.125)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.664186046511628)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:41:52.749263,"(4.0, 6.8, 6.125)","(31.0, 90.0, 52.0)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.664186046511628)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:41:53.830897,"(4.0, 6.8, 6.125)","(31.0, 90.0, 51.37931034482759)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.84, 2.6986666666666665)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:41:54.895785,"(4.0, 6.8, 6.125)","(31.0, 90.0, 57.05882352941177)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.82, 2.7858823529411763)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:41:55.881437,"(4.0, 6.8, 6.125)","(31.0, 90.0, 58.888888888888886)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.8, 2.7199999999999998)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:41:57.011717,"(4.0, 6.8, 6.125)","(31.0, 90.0, 58.888888888888886)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.8, 2.7199999999999998)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:41:58.251298,"(4.0, 6.8, 6.125)","(31.0, 90.0, 58.888888888888886)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.8, 2.7199999999999998)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:41:59.478666,"(4.0, 6.8, 6.125)","(31.0, 90.0, 58.888888888888886)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.8, 2.7199999999999998)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:42:00.688181,"(4.0, 6.8, 6.125)","(31.0, 90.0, 58.888888888888886)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.8, 2.7199999999999998)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:42:01.981406,"(4.0, 6.8, 6.125)","(31.0, 90.0, 58.888888888888886)","(26.0, 130.0, 49.0)","(61.0, 220.0, 71.42857142857143)","(2.8, 2.8, 2.7199999999999998)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:42:03.028791,"(4.0, 6.8, 6.125)","(31.0, 90.0, 58.888888888888886)","(26.0, 130.0, 49.0)","(61.0, 220.0, 90.0)","(2.8, 2.8, 2.7199999999999998)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:42:04.152770,"(4.0, 6.8, 6.125)","(31.0, 90.0, 58.888888888888886)","(26.0, 130.0, 49.0)","(61.0, 220.0, 90.0)","(2.8, 2.8, 2.7199999999999998)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.51)"
05-01-2023 14:42:05.338127,"(4.0, 6.8, 6.125)","(31.0, 90.0, 58.888888888888886)","(26.0, 130.0, 49.0)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.7199999999999998)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.519230769230769)"
05-01-2023 14:42:06.421158,"(4.0, 6.8, 6.125)","(31.0, 90.0, 58.888888888888886)","(26.0, 130.0, 49.0)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.7199999999999998)","(10.0, 19.0, 15.733333333333334)","(1.95, 3.75, 3.519230769230769)"
05-01-2023 14:42:07.527867,"(4.0, 6.4, 6.030769230769231)","(31.0, 90.0, 56.06060606060606)","(26.0, 130.0, 49.0)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.7127272727272724)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.7, 3.2600000000000002)"
05-01-2023 14:42:08.643258,"(4.0, 6.6, 6.529999999999999)","(31.0, 90.0, 56.06060606060606)","(26.0, 130.0, 49.0)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.716521739130435)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.65, 3.302173913043478)"
05-01-2023 14:42:09.793485,"(4.0, 6.8, 5.675)","(31.0, 90.0, 57.05882352941177)","(26.0, 130.0, 47.2)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.716521739130435)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.65, 3.302173913043478)"
05-01-2023 14:42:10.911715,"(4.0, 7.0, 5.725)","(31.0, 90.0, 57.05882352941177)","(26.0, 130.0, 47.2)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.716521739130435)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.65, 3.302173913043478)"
05-01-2023 14:42:11.998469,"(4.0, 7.0, 5.725)","(31.0, 90.0, 57.05882352941177)","(26.0, 130.0, 47.2)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.716521739130435)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.65, 3.302173913043478)"
05-01-2023 14:42:13.001682,"(4.0, 7.0, 5.725)","(31.0, 90.0, 57.05882352941177)","(26.0, 130.0, 47.2)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.716521739130435)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.65, 3.4125)"
05-01-2023 14:42:14.112786,"(4.0, 7.0, 5.725)","(31.0, 90.0, 57.05882352941177)","(26.0, 130.0, 47.2)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.716521739130435)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.6, 3.276)"
05-01-2023 14:42:15.214474,"(4.0, 7.0, 5.725)","(31.0, 90.0, 57.05882352941177)","(26.0, 130.0, 47.2)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.7127272727272724)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.6, 3.325)"
05-01-2023 14:42:16.383974,"(4.0, 7.2, 6.092307692307693)","(31.0, 90.0, 56.06060606060606)","(26.0, 130.0, 47.2)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.55, 3.325)"
05-01-2023 14:42:17.526554,"(4.0, 7.2, 6.092307692307693)","(31.0, 90.0, 56.06060606060606)","(26.0, 130.0, 47.2)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.55, 3.325)"
05-01-2023 14:42:18.550078,"(4.0, 7.2, 6.092307692307693)","(31.0, 90.0, 56.06060606060606)","(26.0, 130.0, 85.47368421052632)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.55, 3.325)"
05-01-2023 14:42:19.652489,"(4.0, 7.2, 6.092307692307693)","(31.0, 90.0, 56.06060606060606)","(26.0, 130.0, 47.2)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.55, 3.325)"
05-01-2023 14:42:20.737611,"(4.0, 7.2, 6.092307692307693)","(31.0, 90.0, 56.06060606060606)","(26.0, 130.0, 47.2)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.55, 3.1363636363636362)"
05-01-2023 14:42:21.838618,"(4.0, 7.2, 6.4)","(31.0, 90.0, 56.06060606060606)","(26.0, 130.0, 47.2)","(61.0, 220.0, 97.64705882352942)","(2.8, 2.8, 2.722857142857143)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.5, 3.2750000000000004)"
05-01-2023 14:42:22.906537,"(4.0, 7.2, 6.276923076923077)","(31.0, 90.0, 56.06060606060606)","(26.0, 130.0, 47.2)","(61.0, 220.0, 105.71428571428572)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.45, 3.103333333333333)"
05-01-2023 14:42:23.973522,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 51.14285714285714)","(61.0, 220.0, 105.71428571428572)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.45, 3.103333333333333)"
05-01-2023 14:42:24.981182,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 48.22222222222222)","(61.0, 220.0, 105.71428571428572)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.45, 3.025)"
05-01-2023 14:42:26.017978,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 48.22222222222222)","(61.0, 220.0, 105.71428571428572)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.45, 3.006111111111111)"
05-01-2023 14:42:27.132394,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 105.71428571428572)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.45, 3.0076470588235296)"
05-01-2023 14:42:28.148810,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 105.71428571428572)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.45, 3.0123076923076924)"
05-01-2023 14:42:29.211509,"(4.0, 7.2, 5.722222222222222)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 100.76923076923077)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.4, 3.0136363636363637)"
05-01-2023 14:42:30.214945,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 100.76923076923077)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.35, 2.977272727272727)"
05-01-2023 14:42:31.237194,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 138.42105263157896)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.35, 2.977272727272727)"
05-01-2023 14:42:32.208770,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 138.42105263157896)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.35, 2.977272727272727)"
05-01-2023 14:42:33.204494,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 138.42105263157896)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.35, 2.977272727272727)"
05-01-2023 14:42:34.140076,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 138.42105263157896)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 15.791666666666666)","(1.95, 3.35, 2.977272727272727)"
05-01-2023 14:42:35.142234,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 104.61538461538461)","(2.8, 2.8, 2.7288888888888887)","(10.0, 19.0, 19.27777777777778)","(1.95, 3.35, 2.98)"
05-01-2023 14:42:36.133263,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 104.61538461538461)","(2.8, 2.8, 2.7288888888888887)","(10.0, 20.0, 19.27777777777778)","(1.95, 3.3, 2.98)"
05-01-2023 14:42:37.077995,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 104.61538461538461)","(2.8, 2.8, 2.7288888888888887)","(10.0, 20.0, 19.27777777777778)","(1.95, 3.3, 2.98)"
05-01-2023 14:42:38.120599,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 104.61538461538461)","(2.8, 2.8, 2.7288888888888887)","(10.0, 20.0, 19.27777777777778)","(1.95, 3.3, 2.98)"
05-01-2023 14:42:39.239076,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 104.61538461538461)","(2.8, 2.8, 2.7337931034482756)","(10.0, 20.0, 19.27777777777778)","(1.95, 3.3, 2.9842857142857144)"
05-01-2023 14:42:40.269392,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 104.61538461538461)","(2.8, 2.8, 2.734285714285714)","(10.0, 20.0, 19.27777777777778)","(1.95, 3.25, 2.9658333333333333)"
05-01-2023 14:42:41.340399,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 104.61538461538461)","(2.8, 2.76, 2.571764705882353)","(10.0, 20.0, 18.375)","(1.95, 3.25, 2.963846153846154)"
05-01-2023 14:42:42.468928,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 104.61538461538461)","(2.8, 2.76, 2.5683333333333334)","(10.0, 20.0, 19.1875)","(1.95, 3.25, 2.968888888888889)"
05-01-2023 14:42:43.554107,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 104.61538461538461)","(2.8, 2.76, 2.5695238095238095)","(10.0, 20.0, 19.1875)","(1.95, 3.2, 2.933333333333333)"
05-01-2023 14:42:44.611444,"(4.0, 7.2, 6.325)","(31.0, 90.0, 58.266666666666666)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 88.18181818181819)","(2.8, 2.76, 2.564761904761905)","(10.0, 20.0, 19.1875)","(1.95, 3.2, 2.9155555555555557)"
05-01-2023 14:42:45.685313,"(4.0, 7.2, 6.325)","(31.0, 90.0, 59.29032258064516)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 99.16666666666667)","(2.8, 2.66, 2.6172881355932205)","(10.0, 20.0, 19.1875)","(1.95, 3.2, 2.9155555555555557)"
05-01-2023 14:42:46.829086,"(4.0, 7.2, 6.533333333333333)","(31.0, 90.0, 59.29032258064516)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6374358974358976)","(10.0, 20.0, 19.1875)","(1.95, 3.2, 2.9155555555555557)"
05-01-2023 14:42:47.830958,"(4.0, 7.2, 6.533333333333333)","(31.0, 90.0, 59.29032258064516)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.64, 2.656923076923077)","(10.0, 20.0, 19.1875)","(1.95, 3.2, 2.9155555555555557)"
05-01-2023 14:42:48.878155,"(4.0, 7.2, 6.533333333333333)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.656923076923077)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.2, 2.925)"
05-01-2023 14:42:49.953266,"(4.0, 7.2, 6.533333333333333)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6533333333333333)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.15, 2.9099999999999997)"
05-01-2023 14:42:50.879872,"(4.0, 7.2, 5.722222222222222)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6533333333333333)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.15, 2.8958823529411766)"
05-01-2023 14:42:51.929347,"(4.0, 7.2, 6.325)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6533333333333333)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.15, 3.019090909090909)"
05-01-2023 14:42:52.969680,"(4.0, 7.2, 6.325)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6475)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.15, 2.914705882352941)"
05-01-2023 14:42:54.046090,"(4.0, 7.2, 6.325)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6475)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.15, 3.0265714285714287)"
05-01-2023 14:42:55.086149,"(4.0, 7.2, 6.325)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6475)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.15, 3.0265714285714287)"
05-01-2023 14:42:55.980216,"(4.0, 7.2, 6.325)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6475)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.15, 3.0265714285714287)"
05-01-2023 14:42:57.006243,"(4.0, 7.2, 6.325)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6475)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.15, 3.0348148148148146)"
05-01-2023 14:42:57.991621,"(4.0, 7.2, 5.5375)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6475)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.1, 3.0348148148148146)"
05-01-2023 14:42:58.983734,"(4.0, 7.2, 6.5)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6475)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.1, 3.002222222222222)"
05-01-2023 14:43:00.010219,"(4.0, 7.2, 6.5)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6475)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.1, 3.002222222222222)"
05-01-2023 14:43:01.054089,"(4.0, 7.2, 6.5)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6475)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.1, 3.002222222222222)"
05-01-2023 14:43:02.086734,"(4.0, 7.2, 6.5)","(31.0, 90.0, 57.75757575757576)","(26.0, 130.0, 63.09090909090909)","(61.0, 220.0, 116.42857142857143)","(2.8, 2.66, 2.6475)","(10.0, 20.0, 17.833333333333332)","(1.95, 3.1, 3.002222222222222)"
