,Pokerjack,Pretty Woman,Valiant,Proverbial,Ticket To Anywhere,Auzstar,Vilified,Hardy,Volterra,Iconic Dame,Overextend,Our Boy Ollie,Behind The Storm,Devine Miss
07-01-2023 10:15:37.259646,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:38.787328,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:40.268045,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:41.818697,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:43.433106,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:44.978643,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:46.571939,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:48.095980,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:49.670909,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:51.218920,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:52.769842,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:54.302073,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.983529411764706)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:55.854063,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.084444444444443)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:57.389270,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:15:58.984132,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:00.525876,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:02.127090,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:03.705813,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:05.223678,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:06.805180,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:08.380907,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:09.900252,"(12.0, 15.5, 14.61111111111111)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:11.495308,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:13.038276,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:14.626067,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:16.263759,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:17.885260,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:19.547763,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:21.149717,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:22.691092,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:24.196081,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:25.664240,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:27.292096,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:28.974170,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:30.577881,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:32.203112,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:34.085721,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:35.724050,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:37.547768,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:39.251088,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:41.072520,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:42.643308,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:44.505309,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:46.094198,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.692682926829268)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:47.617781,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.690322580645161)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:16:49.309003,"(12.0, 15.5, 14.681818181818182)","(12.0, 16.5, 14.166666666666666)","(41.0, 140.0, 137.40540540540542)","(4.2, 5.7, 5.690322580645161)","(10.0, 12.0, 11.733333333333334)","(26.0, 32.0, 30.0)","(21.0, 36.0, 31.57894736842105)","(26.0, 48.0, 45.33333333333333)","(20.0, 30.0, 29.272727272727273)","(6.5, 8.2, 8.09090909090909)","(5.5, 7.4, 6.984660766961652)","(9.0, 13.0, 11.71951219512195)","(31.0, 36.0, 35.733333333333334)","(19.0, 26.0, 24.846153846153847)"
