,Micajah,Oak Hill Lg,Wise Guy,Grief,Bet Again,Hostile Afleet
16-12-2022 10:08:47.440922,"(1.75, 2.02, 2.0017391304347827)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(7.0, 8.4, 8.066666666666666)","(17.0, 28.0, 21.6)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:48.298294,"(1.75, 2.02, 2.0017391304347827)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(7.0, 8.4, 8.066666666666666)","(17.0, 28.0, 21.6)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:49.278529,"(1.75, 2.02, 2.0017391304347827)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(7.0, 8.4, 8.066666666666666)","(17.0, 28.0, 21.6)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:50.169635,"(1.75, 2.02, 2.0017391304347827)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(7.0, 8.4, 8.066666666666666)","(17.0, 28.0, 21.6)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:51.082883,"(1.75, 2.02, 2.0017391304347827)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(7.0, 8.2, 7.933333333333333)","(17.0, 28.0, 21.6)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:51.977270,"(1.75, 2.02, 2.0017391304347827)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(7.0, 8.2, 7.933333333333333)","(17.0, 28.0, 21.6)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:52.834986,"(1.75, 2.02, 1.9655555555555555)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(7.0, 8.2, 7.933333333333333)","(17.0, 28.0, 21.6)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:53.698873,"(1.75, 2.02, 1.9655555555555555)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(7.0, 8.2, 7.933333333333333)","(17.0, 29.0, 23.0)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:54.638123,"(1.75, 2.0, 1.975)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(7.0, 8.4, 8.066666666666666)","(17.0, 29.0, 25.0)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:55.617639,"(1.75, 2.0, 1.975)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(7.0, 8.4, 8.066666666666666)","(17.0, 29.0, 25.0)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:56.572230,"(1.75, 2.0, 1.975)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(6.5, 8.4, 8.066666666666666)","(17.0, 29.0, 25.0)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:57.481221,"(1.75, 2.04, 1.9594736842105263)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(6.5, 8.4, 8.066666666666666)","(17.0, 29.0, 25.0)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:58.431406,"(1.75, 2.02, 1.9849999999999999)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(6.5, 8.2, 7.933333333333333)","(17.0, 29.0, 25.0)","(9.0, 13.0, 10.8)"
16-12-2022 10:08:59.278004,"(1.75, 2.02, 2.016923076923077)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(6.5, 8.2, 7.933333333333333)","(17.0, 29.0, 25.0)","(9.0, 13.0, 10.8)"
16-12-2022 10:09:00.152586,"(1.75, 2.02, 2.016923076923077)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(6.5, 8.2, 7.699999999999999)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.0, 10.8)"
16-12-2022 10:09:01.044469,"(1.75, 2.02, 2.016923076923077)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.863636363636363)","(6.5, 8.2, 7.699999999999999)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.0, 11.7)"
16-12-2022 10:09:01.985920,"(1.75, 2.04, 2.021621621621622)","(5.5, 6.4, 6.122222222222223)","(9.0, 15.5, 14.916666666666668)","(6.5, 8.2, 7.699999999999999)","(17.0, 28.0, 23.333333333333332)","(9.0, 12.5, 10.767857142857142)"
16-12-2022 10:09:02.922038,"(1.75, 2.04, 2.021621621621622)","(5.5, 6.4, 6.0875)","(9.0, 15.5, 14.916666666666668)","(6.5, 8.0, 7.68)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 10.767857142857142)"
16-12-2022 10:09:03.860528,"(1.75, 2.04, 2.0224)","(5.5, 6.4, 6.15)","(9.0, 15.5, 14.916666666666668)","(6.5, 7.4, 7.3500000000000005)","(17.0, 28.0, 24.5)","(9.0, 13.0, 11.106060606060606)"
16-12-2022 10:09:04.763782,"(1.75, 2.04, 2.0224)","(5.5, 6.4, 6.15)","(9.0, 15.5, 14.5)","(6.5, 7.4, 7.377777777777778)","(17.0, 29.0, 24.5)","(9.0, 13.0, 11.106060606060606)"
16-12-2022 10:09:05.635915,"(1.75, 2.04, 2.0182608695652173)","(5.5, 6.4, 6.15)","(9.0, 15.5, 14.5)","(6.5, 8.0, 7.6)","(17.0, 29.0, 24.5)","(9.0, 13.0, 11.055555555555555)"
16-12-2022 10:09:06.512259,"(1.75, 2.04, 2.0182608695652173)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.5)","(6.5, 7.8, 7.5)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 11.055555555555555)"
16-12-2022 10:09:07.510628,"(1.75, 2.04, 2.0182608695652173)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.5)","(6.5, 7.8, 7.5)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.5)"
16-12-2022 10:09:08.459407,"(1.75, 2.04, 2.0182608695652173)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.5)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.5)"
16-12-2022 10:09:09.407867,"(1.75, 2.04, 2.0182608695652173)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.52)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.5)"
16-12-2022 10:09:10.405238,"(1.75, 2.04, 2.018723404255319)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.772727272727273)"
16-12-2022 10:09:11.362915,"(1.75, 2.04, 2.018723404255319)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.772727272727273)"
16-12-2022 10:09:12.259514,"(1.75, 2.04, 2.018723404255319)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.772727272727273)"
16-12-2022 10:09:13.226906,"(1.75, 2.04, 2.020769230769231)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.772727272727273)"
16-12-2022 10:09:14.161119,"(1.75, 2.04, 2.020769230769231)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.772727272727273)"
16-12-2022 10:09:15.050599,"(1.75, 2.04, 2.020769230769231)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.772727272727273)"
16-12-2022 10:09:15.980289,"(1.75, 2.04, 2.020769230769231)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.772727272727273)"
16-12-2022 10:09:16.913819,"(1.75, 2.04, 2.020769230769231)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.772727272727273)"
16-12-2022 10:09:17.827282,"(1.75, 2.04, 2.020769230769231)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.772727272727273)"
16-12-2022 10:09:18.790239,"(1.75, 2.04, 2.020769230769231)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.772727272727273)"
16-12-2022 10:09:19.708594,"(1.75, 2.04, 2.020769230769231)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 14.785714285714286)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.421052631578947)"
16-12-2022 10:09:20.645644,"(1.75, 2.04, 2.018723404255319)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 15.045454545454545)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 11.421052631578947)"
16-12-2022 10:09:21.589043,"(1.75, 2.04, 2.0207407407407407)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 15.045454545454545)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 11.222222222222221)"
16-12-2022 10:09:22.463009,"(1.75, 2.04, 2.0207407407407407)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 15.045454545454545)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 11.375)"
16-12-2022 10:09:23.367505,"(1.75, 2.04, 2.0207407407407407)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.0, 14.058823529411764)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.705882352941176)"
16-12-2022 10:09:24.279538,"(1.75, 2.04, 2.021)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.0, 13.76923076923077)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.705882352941176)"
16-12-2022 10:09:25.139586,"(1.75, 2.04, 2.021)","(5.5, 6.4, 6.246153846153846)","(9.0, 14.5, 13.576923076923077)","(6.5, 7.8, 7.44)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.705882352941176)"
16-12-2022 10:09:26.139864,"(1.75, 2.04, 2.021)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.0, 13.588235294117647)","(6.5, 7.8, 7.428571428571429)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.535714285714286)"
16-12-2022 10:09:27.059093,"(1.75, 2.04, 2.021)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.0, 14.11111111111111)","(6.5, 7.8, 7.428571428571429)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.535714285714286)"
16-12-2022 10:09:27.950048,"(1.75, 2.04, 2.021)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.5, 12.875)","(6.5, 7.6, 7.446153846153846)","(17.0, 28.0, 22.666666666666668)","(9.0, 12.5, 11.75)"
16-12-2022 10:09:28.856619,"(1.75, 2.04, 2.020952380952381)","(5.5, 6.4, 6.228571428571429)","(9.0, 16.0, 13.846153846153847)","(6.5, 7.6, 7.446153846153846)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:29.826868,"(1.75, 2.04, 2.020952380952381)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.0, 14.285714285714286)","(6.5, 7.6, 7.446153846153846)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:30.728073,"(1.75, 2.04, 2.020952380952381)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.0, 13.333333333333334)","(6.5, 7.6, 7.446153846153846)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 11.846153846153847)"
16-12-2022 10:09:31.634553,"(1.75, 2.04, 2.021)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.0, 14.615384615384615)","(6.5, 7.6, 7.446153846153846)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 11.846153846153847)"
16-12-2022 10:09:32.544660,"(1.75, 2.04, 2.021)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.0, 14.615384615384615)","(6.5, 7.6, 7.446153846153846)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 11.846153846153847)"
16-12-2022 10:09:33.455050,"(1.75, 2.04, 2.021)","(5.5, 6.4, 6.246153846153846)","(9.0, 15.0, 14.615384615384615)","(6.5, 7.6, 7.446153846153846)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 11.846153846153847)"
16-12-2022 10:09:34.346387,"(1.75, 2.04, 2.0214634146341464)","(5.5, 6.4, 6.246153846153846)","(9.0, 16.0, 14.526315789473685)","(6.5, 7.6, 7.433333333333334)","(17.0, 28.0, 22.666666666666668)","(9.0, 13.0, 11.846153846153847)"
16-12-2022 10:09:35.233321,"(1.75, 2.04, 2.020952380952381)","(5.5, 6.4, 6.228571428571429)","(9.0, 16.0, 14.526315789473685)","(6.5, 7.6, 7.433333333333334)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 11.846153846153847)"
16-12-2022 10:09:36.098203,"(1.75, 2.04, 2.020952380952381)","(5.5, 6.4, 6.228571428571429)","(9.0, 16.0, 14.526315789473685)","(6.5, 7.6, 7.433333333333334)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 11.846153846153847)"
16-12-2022 10:09:36.993571,"(1.75, 2.04, 2.020952380952381)","(5.5, 6.4, 6.228571428571429)","(9.0, 16.0, 14.526315789473685)","(6.5, 7.6, 7.433333333333334)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 11.333333333333334)"
16-12-2022 10:09:37.879583,"(1.75, 2.04, 2.020909090909091)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.5, 15.038461538461538)","(6.5, 7.6, 7.433333333333334)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:38.765271,"(1.75, 2.04, 2.020909090909091)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.0, 13.947368421052632)","(6.5, 7.6, 7.433333333333334)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:39.668466,"(1.75, 2.04, 2.0233333333333334)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.5, 15.038461538461538)","(6.5, 7.6, 7.433333333333334)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 11.846153846153847)"
16-12-2022 10:09:40.549159,"(1.75, 2.04, 2.024)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.5, 15.038461538461538)","(6.5, 8.0, 7.6)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 11.846153846153847)"
16-12-2022 10:09:41.432283,"(1.75, 2.04, 2.024)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.5, 15.038461538461538)","(6.5, 8.0, 7.733333333333333)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 11.846153846153847)"
16-12-2022 10:09:42.351442,"(1.75, 2.04, 2.0233333333333334)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.5, 15.038461538461538)","(6.5, 7.8, 7.68)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 11.846153846153847)"
16-12-2022 10:09:43.254995,"(1.75, 2.04, 2.0233333333333334)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.5, 15.038461538461538)","(6.5, 7.8, 7.68)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 11.333333333333334)"
16-12-2022 10:09:44.192738,"(1.75, 2.04, 2.0233333333333334)","(5.5, 6.4, 6.16)","(9.0, 15.5, 15.038461538461538)","(6.5, 7.8, 7.628571428571428)","(17.0, 28.0, 25.833333333333336)","(9.0, 13.0, 11.977272727272727)"
16-12-2022 10:09:45.124687,"(1.75, 2.04, 2.0225)","(5.5, 6.4, 6.1454545454545455)","(9.0, 15.5, 14.7)","(6.5, 7.8, 7.711111111111111)","(17.0, 27.0, 25.833333333333336)","(9.0, 13.0, 11.977272727272727)"
16-12-2022 10:09:45.994563,"(1.75, 2.04, 2.0225)","(5.5, 6.4, 6.1454545454545455)","(9.0, 15.0, 13.909090909090908)","(6.5, 8.0, 7.75)","(17.0, 27.0, 25.833333333333336)","(9.0, 13.0, 11.977272727272727)"
16-12-2022 10:09:46.891572,"(1.75, 2.02, 1.9934513274336283)","(5.5, 6.4, 6.16)","(9.0, 15.5, 14.1)","(6.5, 8.0, 7.781818181818182)","(17.0, 29.0, 23.0)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:47.800808,"(1.75, 2.02, 1.9681012658227848)","(5.5, 6.4, 6.16)","(9.0, 15.5, 13.76086956521739)","(6.5, 8.0, 7.781818181818182)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:48.694322,"(1.75, 2.02, 1.968)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 13.9)","(6.5, 8.0, 7.781818181818182)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:49.643371,"(1.75, 2.02, 2.008)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.4)","(6.5, 8.0, 7.781818181818182)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:50.513299,"(1.75, 2.02, 2.0118918918918918)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.4)","(6.5, 8.0, 7.781818181818182)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:51.400411,"(1.75, 2.02, 2.0118918918918918)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.4)","(6.5, 8.0, 7.781818181818182)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:52.290045,"(1.75, 2.02, 2.0118918918918918)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.4)","(6.5, 8.0, 7.781818181818182)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:53.147009,"(1.75, 2.02, 2.0118918918918918)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.4)","(6.5, 8.0, 7.781818181818182)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:54.051037,"(1.75, 2.02, 2.0118918918918918)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 13.9)","(6.5, 8.0, 7.781818181818182)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:54.974149,"(1.8, 2.02, 2.0118918918918918)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 13.9)","(6.5, 8.0, 7.781818181818182)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:55.889223,"(1.8, 2.02, 2.0118918918918918)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 13.9)","(6.5, 8.0, 7.781818181818182)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:56.822123,"(1.8, 2.02, 2.0118918918918918)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 13.9)","(6.5, 8.0, 7.781818181818182)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:57.690812,"(1.8, 2.02, 2.0105263157894737)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 13.9)","(6.5, 8.0, 7.88)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:58.607489,"(1.8, 2.02, 2.0105263157894737)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.4)","(6.5, 8.0, 7.88)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:09:59.515929,"(1.8, 2.02, 2.0105263157894737)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.4)","(6.5, 8.0, 7.88)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:10:00.394590,"(1.8, 2.02, 2.0105263157894737)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.4)","(6.5, 8.0, 7.88)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:10:01.250771,"(1.8, 2.02, 2.013333333333333)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.4)","(6.5, 8.0, 7.88)","(17.0, 28.0, 22.4)","(9.0, 13.0, 11.75)"
16-12-2022 10:10:02.131621,"(1.8, 2.02, 2.0105263157894737)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 14.0)","(6.5, 8.0, 7.88)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.0, 11.75)"
16-12-2022 10:10:02.999351,"(1.8, 2.02, 2.002222222222222)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 14.0)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.0, 11.75)"
16-12-2022 10:10:03.927590,"(1.8, 2.02, 2.002222222222222)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 14.0)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.0, 11.977272727272727)"
16-12-2022 10:10:04.851218,"(1.8, 1.99, 1.9785714285714286)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.25)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.0, 11.977272727272727)"
16-12-2022 10:10:05.798807,"(1.8, 2.0, 1.98)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 14.0)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.0, 12.166666666666666)"
16-12-2022 10:10:06.715804,"(1.8, 2.02, 2.008604651162791)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.5)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:07.580839,"(1.8, 2.02, 2.008604651162791)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.5)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:08.459438,"(1.8, 2.02, 2.008604651162791)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.5)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:09.322794,"(1.8, 2.02, 2.008604651162791)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.5)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:10.304456,"(1.8, 2.02, 2.008604651162791)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 14.0)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:11.285127,"(1.8, 2.02, 2.008604651162791)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 14.0)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:12.225990,"(1.8, 2.02, 2.008604651162791)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 14.0)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:13.302250,"(1.8, 2.02, 2.008604651162791)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.5, 14.5)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:14.238777,"(1.8, 2.02, 2.008604651162791)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.5)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:15.151822,"(1.8, 2.02, 2.0072727272727273)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.5)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 23.333333333333332)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:16.115175,"(1.8, 2.02, 2.0072727272727273)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.5)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:17.027637,"(1.8, 2.02, 2.0072727272727273)","(5.5, 6.4, 6.181818181818182)","(9.0, 15.0, 14.1)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.5, 12.166666666666666)"
16-12-2022 10:10:17.905583,"(1.8, 2.02, 1.9933333333333334)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.0, 14.1)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.5, 12.15625)"
16-12-2022 10:10:18.770547,"(1.8, 2.0, 1.9657971014492754)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.0, 14.25)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 12.15625)"
16-12-2022 10:10:19.656796,"(1.8, 2.0, 1.9657971014492754)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.0, 14.25)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 12.15625)"
16-12-2022 10:10:20.590063,"(1.8, 2.02, 1.9933333333333334)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.0, 14.25)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 12.15625)"
16-12-2022 10:10:21.554620,"(1.8, 2.02, 1.9952941176470589)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.0, 14.25)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 12.15625)"
16-12-2022 10:10:22.420883,"(1.8, 2.0, 1.9657971014492754)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.0, 14.25)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 12.15625)"
16-12-2022 10:10:23.320350,"(1.8, 2.0, 1.9657971014492754)","(5.5, 6.4, 6.228571428571429)","(9.0, 15.0, 14.25)","(6.5, 8.0, 7.895652173913043)","(17.0, 28.0, 24.444444444444443)","(9.0, 13.0, 12.15625)"
