,Our Patchy,Quimby Bale,Taking A Toll,Spolly Rock,Be Charming,Paris Designer
09-01-2023 16:40:03.215662,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 8.15)","(4.8, 8.8, 8.3125)","(13.0, 28.0, 21.25)","(3.7, 7.0, 4.933333333333334)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:04.221413,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 8.15)","(4.8, 8.8, 6.9)","(13.0, 28.0, 21.25)","(3.7, 7.0, 5.966666666666667)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:05.277327,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.8500000000000005)","(4.8, 8.8, 8.040000000000001)","(13.0, 28.0, 21.25)","(3.7, 7.0, 5.966666666666667)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:06.384247,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 6.95)","(4.8, 8.8, 8.040000000000001)","(13.0, 28.0, 21.25)","(3.7, 7.0, 5.966666666666667)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:07.427552,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 6.95)","(4.8, 8.8, 8.040000000000001)","(13.0, 28.0, 21.25)","(3.7, 7.0, 5.966666666666667)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:08.465932,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 6.95)","(4.8, 8.8, 8.040000000000001)","(13.0, 28.0, 21.25)","(3.7, 7.0, 5.966666666666667)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:09.414479,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 8.183333333333334)","(4.8, 8.8, 8.06)","(13.0, 28.0, 21.25)","(3.7, 7.0, 5.0)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:10.458895,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.9)","(4.8, 6.8, 5.911111111111111)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:11.524456,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 6.8, 5.911111111111111)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:12.499416,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 6.8, 5.911111111111111)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:13.567945,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.8, 6.3)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:14.679563,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.8, 6.466666666666667)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:15.672145,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.8, 6.466666666666667)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:16.767096,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.6, 6.742857142857142)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:17.786370,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.6, 6.742857142857142)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:18.865731,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.6, 6.5777777777777775)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:19.840337,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.8, 6.5777777777777775)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:20.830465,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.8, 6.5777777777777775)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:21.908068,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.8, 6.5777777777777775)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:22.989398,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.8, 6.5777777777777775)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:23.992560,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.8, 6.5777777777777775)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:25.038417,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.9)","(4.8, 7.8, 6.688888888888888)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:26.159975,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.8, 6.688888888888888)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:27.183121,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.8, 6.688888888888888)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:28.156212,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 7.8, 6.688888888888888)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:29.094830,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.9)","(4.8, 7.8, 6.688888888888888)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:30.168208,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 8.42)","(4.8, 7.8, 7.490909090909091)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.3)"
09-01-2023 16:40:31.205763,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 8.4, 6.4)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.346153846153847)"
09-01-2023 16:40:32.248002,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 8.4, 6.48)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:33.428967,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 8.4, 6.48)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:34.501833,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 8.4, 6.48)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:35.568392,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 8.4, 6.48)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:36.686957,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 8.4, 6.48)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:37.936887,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 8.4, 6.48)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:39.298493,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 8.4, 6.48)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:40.407655,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 8.4, 7.4)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:41.391580,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.050000000000001)","(4.8, 8.8, 7.4)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:42.446659,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 8.38888888888889)","(4.8, 8.8, 7.4)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:43.522750,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 8.8, 7.4)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:44.551778,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 8.8, 7.4)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:45.582641,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 8.8, 7.4)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:46.692157,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 8.8, 7.4)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:47.784775,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 8.8, 7.4)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:48.749972,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 8.8, 7.4)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:49.971696,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 8.8, 7.4)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:51.165892,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 8.8, 6.75)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:52.215470,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 9.0, 6.75)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:53.582668,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 9.0, 6.75)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:54.785348,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 9.0, 6.75)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:56.029851,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 7.0)","(4.8, 9.0, 6.75)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 5.6)"
09-01-2023 16:40:57.157757,"(3.0, 4.2, 3.433333333333333)","(5.0, 8.8, 6.1000000000000005)","(5.0, 9.0, 6.428571428571429)","(13.0, 28.0, 21.25)","(3.7, 7.0, 6.4)","(4.8, 7.8, 6.666666666666666)"
09-01-2023 16:40:58.315720,"(3.0, 4.1, 3.8)","(5.0, 8.8, 6.1000000000000005)","(5.0, 9.0, 6.428571428571429)","(13.0, 28.0, 23.5)","(3.7, 7.0, 6.4)","(4.8, 7.6, 5.666666666666667)"
09-01-2023 16:40:59.475431,"(3.0, 4.1, 3.8)","(5.0, 8.8, 6.1000000000000005)","(5.0, 9.0, 6.428571428571429)","(13.0, 28.0, 23.5)","(3.7, 7.0, 6.4)","(4.8, 7.4, 5.2)"
09-01-2023 16:41:00.393639,"(3.0, 4.1, 3.8)","(5.0, 8.8, 6.1000000000000005)","(5.0, 9.0, 6.428571428571429)","(13.0, 28.0, 23.5)","(3.7, 7.0, 6.4)","(4.8, 7.6, 5.2)"
09-01-2023 16:41:01.393595,"(3.0, 4.1, 3.8)","(5.0, 8.8, 6.1000000000000005)","(5.0, 9.0, 6.428571428571429)","(13.0, 28.0, 23.5)","(3.7, 7.0, 6.4)","(4.8, 7.6, 5.2)"
09-01-2023 16:41:02.461975,"(3.0, 4.1, 3.8)","(5.0, 8.8, 6.1000000000000005)","(5.0, 9.0, 6.428571428571429)","(13.0, 28.0, 23.5)","(3.7, 7.0, 6.4)","(4.8, 7.6, 5.2)"
09-01-2023 16:41:03.479362,"(3.0, 4.1, 3.8)","(5.0, 8.8, 6.1000000000000005)","(5.0, 9.0, 6.666666666666667)","(13.0, 28.0, 23.5)","(3.7, 7.0, 6.4)","(4.8, 7.6, 5.266666666666667)"
09-01-2023 16:41:04.433877,"(3.0, 4.1, 3.70625)","(5.0, 8.6, 6.9)","(5.0, 8.8, 7.4)","(13.0, 28.0, 19.0)","(3.7, 7.0, 5.846153846153847)","(4.8, 7.4, 6.6571428571428575)"
09-01-2023 16:41:05.435661,"(3.0, 4.1, 3.70625)","(5.0, 8.6, 6.9)","(5.0, 8.8, 7.4)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 6.15)"
09-01-2023 16:41:06.521532,"(3.0, 4.1, 3.5615384615384613)","(5.0, 8.6, 7.466666666666667)","(5.0, 8.8, 8.25263157894737)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 6.4941176470588236)"
09-01-2023 16:41:07.567198,"(3.0, 4.1, 3.3125)","(5.0, 8.6, 7.0)","(5.0, 8.8, 8.25263157894737)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 6.622222222222223)"
09-01-2023 16:41:08.513136,"(3.0, 3.95, 3.575)","(5.0, 8.6, 7.9799999999999995)","(5.0, 8.8, 7.272727272727273)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.9222222222222225)"
09-01-2023 16:41:09.548029,"(3.0, 3.95, 3.327777777777778)","(5.0, 8.6, 7.15)","(5.0, 8.8, 7.516666666666667)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.9222222222222225)"
09-01-2023 16:41:10.689016,"(3.0, 3.95, 3.5863636363636364)","(5.0, 8.6, 8.358333333333333)","(5.0, 8.8, 7.733333333333333)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.9222222222222225)"
09-01-2023 16:41:11.676969,"(3.0, 3.95, 3.5863636363636364)","(5.0, 8.6, 8.358333333333333)","(5.0, 8.8, 7.733333333333333)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.9222222222222225)"
09-01-2023 16:41:12.607166,"(3.0, 3.95, 3.5863636363636364)","(5.0, 8.6, 8.358333333333333)","(5.0, 8.8, 8.542857142857143)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.9222222222222225)"
09-01-2023 16:41:13.662900,"(3.0, 3.95, 3.575)","(5.0, 8.6, 8.358333333333333)","(5.0, 8.8, 7.866666666666667)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.9222222222222225)"
09-01-2023 16:41:14.789043,"(3.0, 3.95, 3.3666666666666667)","(5.0, 9.4, 9.091666666666667)","(5.0, 8.8, 7.866666666666667)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 6.190909090909091)"
09-01-2023 16:41:15.762023,"(3.0, 3.95, 3.3666666666666667)","(5.0, 9.4, 9.091666666666667)","(5.0, 8.8, 7.866666666666667)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 6.077777777777778)"
09-01-2023 16:41:16.671177,"(3.0, 3.95, 3.3666666666666667)","(5.0, 9.4, 9.091666666666667)","(5.0, 8.8, 7.866666666666667)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 6.077777777777778)"
09-01-2023 16:41:17.692627,"(3.0, 3.85, 3.55)","(5.0, 9.4, 9.091666666666667)","(5.0, 8.8, 7.866666666666667)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 6.077777777777778)"
09-01-2023 16:41:18.671047,"(3.0, 3.85, 3.55)","(5.0, 9.4, 9.091666666666667)","(5.0, 8.8, 7.866666666666667)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 6.077777777777778)"
09-01-2023 16:41:19.605167,"(3.0, 3.85, 3.55)","(5.0, 9.4, 9.091666666666667)","(5.0, 8.8, 7.866666666666667)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 6.077777777777778)"
09-01-2023 16:41:20.567928,"(3.0, 3.85, 3.55)","(5.0, 9.4, 9.091666666666667)","(5.0, 8.8, 7.866666666666667)","(13.0, 28.0, 25.3)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.9125000000000005)"
09-01-2023 16:41:21.633875,"(3.0, 3.85, 3.6)","(5.0, 9.4, 9.091666666666667)","(5.0, 8.8, 7.866666666666667)","(13.0, 28.0, 18.357142857142858)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.9125000000000005)"
09-01-2023 16:41:22.677629,"(3.0, 3.85, 3.6)","(5.0, 9.4, 9.091666666666667)","(5.0, 8.8, 7.866666666666667)","(13.0, 28.0, 19.045454545454547)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.9125000000000005)"
09-01-2023 16:41:23.594304,"(3.0, 3.85, 3.6)","(5.0, 9.4, 9.091666666666667)","(5.0, 8.8, 7.866666666666667)","(13.0, 27.0, 19.045454545454547)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.88421052631579)"
09-01-2023 16:41:24.669925,"(3.0, 3.85, 3.6)","(5.0, 9.4, 9.091666666666667)","(5.0, 8.8, 7.75)","(13.0, 27.0, 18.25)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.8)"
09-01-2023 16:41:25.770742,"(3.0, 3.85, 3.6)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.4, 7.65)","(13.0, 27.0, 18.25)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.88421052631579)"
09-01-2023 16:41:26.881205,"(3.0, 3.85, 3.6)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.4, 7.65)","(13.0, 27.0, 20.25)","(3.7, 7.0, 4.341666666666667)","(4.8, 7.4, 5.8)"
09-01-2023 16:41:28.021795,"(3.0, 3.85, 3.6)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.4, 7.65)","(13.0, 26.0, 19.75)","(3.7, 7.0, 5.449999999999999)","(4.8, 7.4, 5.88421052631579)"
09-01-2023 16:41:29.078233,"(3.0, 3.85, 3.6500000000000004)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.4, 7.65)","(13.0, 25.0, 21.625)","(3.7, 6.8, 5.449999999999999)","(4.8, 7.4, 5.8)"
09-01-2023 16:41:30.149978,"(3.0, 3.85, 3.6500000000000004)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.4, 7.6000000000000005)","(13.0, 24.0, 21.625)","(3.7, 6.8, 5.449999999999999)","(4.8, 7.4, 5.88421052631579)"
09-01-2023 16:41:31.114974,"(3.0, 3.85, 3.6500000000000004)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.2, 7.5600000000000005)","(13.0, 24.0, 21.625)","(3.7, 6.8, 5.449999999999999)","(4.8, 7.4, 5.8)"
09-01-2023 16:41:32.068552,"(3.0, 3.85, 3.6500000000000004)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.2, 7.628571428571428)","(13.0, 24.0, 21.625)","(3.7, 6.8, 4.307142857142857)","(4.8, 7.4, 5.88421052631579)"
09-01-2023 16:41:33.094813,"(3.0, 3.85, 3.6500000000000004)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.2, 7.628571428571428)","(13.0, 24.0, 21.625)","(3.7, 7.0, 4.307142857142857)","(4.8, 7.4, 5.88421052631579)"
09-01-2023 16:41:34.135507,"(3.0, 3.85, 3.6500000000000004)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.2, 7.628571428571428)","(13.0, 24.0, 21.625)","(3.7, 6.8, 6.163636363636364)","(4.8, 7.4, 6.248)"
09-01-2023 16:41:35.010847,"(3.0, 3.85, 3.791666666666667)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.2, 7.533333333333333)","(13.0, 24.0, 21.625)","(3.7, 6.6, 6.163636363636364)","(4.8, 7.4, 6.248)"
09-01-2023 16:41:35.960881,"(3.0, 3.85, 3.7)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.0, 7.914285714285715)","(13.0, 24.0, 21.625)","(3.7, 6.8, 5.066666666666666)","(4.8, 7.4, 5.888888888888889)"
09-01-2023 16:41:37.029272,"(3.0, 3.85, 3.7)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.0, 7.3999999999999995)","(13.0, 24.0, 21.625)","(3.7, 6.6, 5.066666666666666)","(4.8, 7.4, 5.888888888888889)"
09-01-2023 16:41:38.124138,"(3.0, 3.85, 3.7)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.2, 7.514285714285714)","(13.0, 24.0, 21.625)","(3.7, 6.6, 5.066666666666666)","(4.8, 7.4, 5.888888888888889)"
09-01-2023 16:41:39.008527,"(3.0, 3.85, 3.7)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.2, 7.514285714285714)","(13.0, 24.0, 21.625)","(3.7, 6.6, 5.066666666666666)","(4.8, 7.4, 5.888888888888889)"
09-01-2023 16:41:40.091106,"(3.0, 3.85, 3.7)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.2, 7.514285714285714)","(13.0, 24.0, 21.625)","(3.7, 6.6, 5.066666666666666)","(4.8, 7.4, 5.888888888888889)"
09-01-2023 16:41:41.141971,"(3.0, 3.85, 3.7)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.2, 7.555555555555555)","(13.0, 24.0, 21.625)","(3.7, 6.6, 4.507692307692308)","(4.8, 7.4, 5.888888888888889)"
09-01-2023 16:41:42.213445,"(3.0, 3.85, 3.7)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.0, 7.5)","(13.0, 24.0, 22.416666666666664)","(3.7, 7.0, 5.133333333333333)","(4.8, 7.4, 6.04)"
09-01-2023 16:41:43.309013,"(3.0, 3.85, 3.4785714285714286)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.0, 7.5)","(13.0, 24.0, 21.625)","(3.7, 6.8, 5.666666666666666)","(4.8, 7.4, 6.125)"
09-01-2023 16:41:44.308711,"(3.0, 3.75, 3.35)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.0, 7.2)","(13.0, 24.0, 21.625)","(3.7, 6.6, 5.1)","(4.8, 7.4, 6.125)"
09-01-2023 16:41:45.383824,"(3.0, 3.75, 3.35)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.0, 7.2)","(13.0, 24.0, 21.625)","(3.7, 6.6, 5.06)","(4.8, 7.4, 6.125)"
09-01-2023 16:41:46.613753,"(3.0, 3.75, 3.35)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.0, 7.2)","(13.0, 24.0, 21.625)","(3.7, 6.2, 4.511111111111111)","(4.8, 7.4, 6.472727272727273)"
09-01-2023 16:41:47.686422,"(3.0, 3.75, 3.35)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.6, 7.4)","(13.0, 24.0, 21.625)","(3.7, 5.7, 4.455555555555556)","(4.8, 7.4, 6.472727272727273)"
09-01-2023 16:41:48.805741,"(3.0, 3.75, 3.35)","(5.0, 9.4, 9.115384615384615)","(5.0, 9.0, 8.666666666666666)","(13.0, 24.0, 21.625)","(3.7, 5.4, 4.4)","(4.8, 7.4, 6.472727272727273)"
09-01-2023 16:41:49.882685,"(3.0, 3.75, 3.35)","(5.0, 9.4, 9.115384615384615)","(5.0, 9.0, 8.64)","(13.0, 24.0, 21.625)","(3.7, 5.3, 4.4)","(4.8, 7.4, 6.472727272727273)"
09-01-2023 16:41:51.103439,"(3.0, 3.65, 3.3642857142857143)","(5.0, 9.4, 9.115384615384615)","(5.0, 9.0, 8.290909090909091)","(13.0, 24.0, 21.625)","(3.7, 5.3, 4.4)","(4.8, 7.4, 6.472727272727273)"
09-01-2023 16:41:52.324751,"(3.0, 3.65, 3.3642857142857143)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.8, 8.290909090909091)","(13.0, 24.0, 21.625)","(3.7, 5.3, 4.4)","(4.8, 7.4, 6.2)"
09-01-2023 16:41:53.546198,"(3.0, 3.65, 3.3642857142857143)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.8, 8.290909090909091)","(13.0, 24.0, 21.625)","(3.7, 5.3, 4.4)","(4.8, 7.4, 6.6375)"
09-01-2023 16:41:54.531975,"(3.0, 3.65, 3.3642857142857143)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.8, 8.290909090909091)","(13.0, 24.0, 21.625)","(3.7, 5.3, 4.4)","(4.8, 7.2, 6.133333333333334)"
09-01-2023 16:41:55.475962,"(3.0, 3.65, 3.3642857142857143)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.8, 8.290909090909091)","(13.0, 24.0, 21.625)","(3.7, 5.3, 4.4)","(4.8, 7.0, 6.133333333333334)"
09-01-2023 16:41:56.617219,"(3.0, 3.65, 3.3642857142857143)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.8, 8.177777777777779)","(13.0, 24.0, 21.625)","(3.7, 5.3, 4.4)","(4.8, 7.0, 6.133333333333334)"
09-01-2023 16:41:57.714356,"(3.0, 3.65, 3.3642857142857143)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.8, 8.0)","(13.0, 24.0, 21.625)","(3.7, 5.3, 4.4)","(4.8, 7.0, 6.133333333333334)"
09-01-2023 16:41:58.677311,"(3.0, 3.65, 3.3642857142857143)","(5.0, 9.4, 9.115384615384615)","(5.0, 8.8, 8.0)","(13.0, 24.0, 21.625)","(3.7, 5.3, 4.4)","(4.8, 7.0, 6.133333333333334)"
