,Feels Lika Boss,Doc Harvey,Waiting For You,Half Moon Beach,White Star Village,Im Alright Jack,Vieira,Mischievous Maggie,Our Modern Minnie,Impetuoso
407,"[datetime.datetime(2022, 11, 28, 18, 2, 53, 459991), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 459991), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 459991), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 459991), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 459991), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 459991), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 459991), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 459991), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 459991), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 459991), 31.0, 110.0]"
408,"[datetime.datetime(2022, 11, 28, 18, 2, 54, 748536), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 748536), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 748536), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 748536), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 748536), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 748536), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 748536), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 748536), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 748536), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 2, 54, 748536), 31.0, 110.0]"
409,"[datetime.datetime(2022, 11, 28, 18, 2, 56, 51204), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 51204), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 51204), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 51204), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 51204), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 51204), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 51204), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 51204), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 51204), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 51204), 31.0, 110.0]"
410,"[datetime.datetime(2022, 11, 28, 18, 2, 57, 355870), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 355870), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 355870), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 355870), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 355870), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 355870), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 355870), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 355870), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 355870), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 355870), 31.0, 110.0]"
411,"[datetime.datetime(2022, 11, 28, 18, 2, 58, 779713), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 779713), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 779713), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 779713), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 779713), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 779713), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 779713), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 779713), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 779713), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 779713), 31.0, 110.0]"
412,"[datetime.datetime(2022, 11, 28, 18, 3, 0, 133606), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 133606), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 133606), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 133606), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 133606), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 133606), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 133606), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 133606), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 133606), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 133606), 31.0, 110.0]"
413,"[datetime.datetime(2022, 11, 28, 18, 3, 1, 482739), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 482739), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 482739), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 482739), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 482739), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 482739), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 482739), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 482739), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 482739), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 1, 482739), 31.0, 110.0]"
414,"[datetime.datetime(2022, 11, 28, 18, 3, 3, 187009), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 187009), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 187009), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 187009), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 187009), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 187009), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 187009), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 187009), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 187009), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 187009), 31.0, 110.0]"
415,"[datetime.datetime(2022, 11, 28, 18, 3, 5, 244006), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 5, 244006), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 5, 244006), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 5, 244006), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 5, 244006), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 5, 244006), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 3, 5, 244006), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 5, 244006), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 18, 3, 5, 244006), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 5, 244006), 31.0, 110.0]"
416,"[datetime.datetime(2022, 11, 28, 18, 3, 6, 649365), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 649365), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 649365), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 649365), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 649365), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 649365), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 649365), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 649365), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 649365), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 649365), 31.0, 110.0]"
417,"[datetime.datetime(2022, 11, 28, 18, 3, 7, 999401), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 999401), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 999401), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 999401), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 999401), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 999401), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 999401), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 999401), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 999401), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 999401), 31.0, 110.0]"
418,"[datetime.datetime(2022, 11, 28, 18, 3, 9, 387451), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 387451), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 387451), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 387451), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 387451), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 387451), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 387451), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 387451), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 387451), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 387451), 31.0, 110.0]"
419,"[datetime.datetime(2022, 11, 28, 18, 3, 10, 728367), 20.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 728367), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 728367), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 728367), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 728367), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 728367), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 728367), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 728367), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 728367), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 728367), 31.0, 110.0]"
420,"[datetime.datetime(2022, 11, 28, 18, 3, 12, 81453), 20.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 81453), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 81453), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 81453), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 81453), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 81453), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 81453), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 81453), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 81453), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 81453), 31.0, 110.0]"
421,"[datetime.datetime(2022, 11, 28, 18, 3, 13, 429960), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 429960), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 429960), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 429960), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 429960), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 429960), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 429960), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 429960), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 429960), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 429960), 31.0, 110.0]"
422,"[datetime.datetime(2022, 11, 28, 18, 3, 14, 789812), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 789812), 8.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 789812), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 789812), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 789812), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 789812), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 789812), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 789812), 4.0, 5.8]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 789812), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 789812), 31.0, 110.0]"
423,"[datetime.datetime(2022, 11, 28, 18, 3, 16, 168359), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 168359), 8.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 168359), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 168359), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 168359), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 168359), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 168359), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 168359), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 168359), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 168359), 31.0, 110.0]"
424,"[datetime.datetime(2022, 11, 28, 18, 3, 17, 508275), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 508275), 8.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 508275), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 508275), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 508275), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 508275), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 508275), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 508275), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 508275), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 508275), 31.0, 120.0]"
425,"[datetime.datetime(2022, 11, 28, 18, 3, 18, 792672), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 792672), 8.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 792672), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 792672), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 792672), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 792672), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 792672), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 792672), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 792672), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 3, 18, 792672), 31.0, 120.0]"
426,"[datetime.datetime(2022, 11, 28, 18, 3, 20, 125391), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 125391), 8.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 125391), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 125391), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 125391), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 125391), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 125391), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 125391), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 125391), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 125391), 31.0, 120.0]"
427,"[datetime.datetime(2022, 11, 28, 18, 3, 21, 459917), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 459917), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 459917), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 459917), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 459917), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 459917), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 459917), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 459917), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 459917), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 459917), 31.0, 110.0]"
428,"[datetime.datetime(2022, 11, 28, 18, 3, 22, 736312), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 736312), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 736312), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 736312), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 736312), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 736312), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 736312), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 736312), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 736312), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 736312), 31.0, 110.0]"
429,"[datetime.datetime(2022, 11, 28, 18, 3, 24, 145497), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 145497), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 145497), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 145497), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 145497), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 145497), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 145497), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 145497), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 145497), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 145497), 31.0, 95.0]"
430,"[datetime.datetime(2022, 11, 28, 18, 3, 25, 479446), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 479446), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 479446), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 479446), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 479446), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 479446), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 479446), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 479446), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 479446), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 479446), 31.0, 95.0]"
431,"[datetime.datetime(2022, 11, 28, 18, 3, 26, 837451), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 26, 837451), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 26, 837451), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 26, 837451), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 3, 26, 837451), 8.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 26, 837451), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 26, 837451), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 26, 837451), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 26, 837451), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 3, 26, 837451), 31.0, 95.0]"
432,"[datetime.datetime(2022, 11, 28, 18, 3, 28, 142445), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 142445), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 142445), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 142445), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 142445), 8.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 142445), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 142445), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 142445), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 142445), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 142445), 31.0, 95.0]"
433,"[datetime.datetime(2022, 11, 28, 18, 3, 29, 408275), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 408275), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 408275), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 408275), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 408275), 8.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 408275), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 408275), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 408275), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 408275), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 408275), 31.0, 95.0]"
434,"[datetime.datetime(2022, 11, 28, 18, 3, 30, 703136), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 703136), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 703136), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 703136), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 703136), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 703136), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 703136), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 703136), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 703136), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 703136), 31.0, 95.0]"
435,"[datetime.datetime(2022, 11, 28, 18, 3, 31, 975123), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 975123), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 975123), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 975123), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 975123), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 975123), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 975123), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 975123), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 975123), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 975123), 31.0, 95.0]"
436,"[datetime.datetime(2022, 11, 28, 18, 3, 33, 278388), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 278388), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 278388), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 278388), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 278388), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 278388), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 278388), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 278388), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 278388), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 278388), 31.0, 95.0]"
437,"[datetime.datetime(2022, 11, 28, 18, 3, 34, 557502), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 34, 557502), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 34, 557502), 26.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 34, 557502), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 3, 34, 557502), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 34, 557502), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 34, 557502), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 34, 557502), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 34, 557502), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 34, 557502), 31.0, 95.0]"
438,"[datetime.datetime(2022, 11, 28, 18, 3, 35, 871692), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 871692), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 871692), 31.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 871692), 5.5, 6.6]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 871692), 8.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 871692), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 871692), 71.0, 110.0]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 871692), 4.0, 5.7]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 871692), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 871692), 31.0, 100.0]"
