,Another Spirit,Flash Point,Miss Arizona,Superstasia,Upside,All Beans,Timely Bel
09-01-2023 12:48:29.927326,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.1)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 5.666666666666666)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:31.140966,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.1)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 5.666666666666666)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:32.355458,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.1)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 5.666666666666666)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:33.645994,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.1)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 5.666666666666666)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:34.889668,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.1)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 5.666666666666666)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:36.054369,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.1)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 5.666666666666666)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:37.217543,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.1)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 5.991304347826087)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:38.418828,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.1)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 5.991304347826087)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:39.652724,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.1)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:40.838206,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.1)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:41.983569,"(5.5, 6.4, 6.04)","(12.0, 18.5, 18.184210526315788)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:43.071058,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.5)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.266666666666667)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:44.198734,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.5)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:45.402503,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.9)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:46.643896,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.9)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:47.849601,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.9)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:48.951139,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.9)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:50.100319,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:51.178560,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:52.291800,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:53.267925,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:54.253370,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:55.264108,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:56.346440,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:57.578052,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:58.759338,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:48:59.908933,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:01.242985,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:02.514449,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.954545454545453)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:03.630859,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:04.766766,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 6.022222222222222)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:05.887372,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:06.920092,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:07.923536,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:08.970331,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:10.056165,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:11.205285,"(5.5, 6.4, 6.04)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:12.290870,"(5.5, 6.8, 5.906382978723404)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.53125)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:13.399379,"(5.5, 6.6, 6.133333333333333)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:14.487559,"(5.5, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:15.594857,"(5.5, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:16.716075,"(5.5, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:17.828536,"(5.5, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:18.915928,"(5.5, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:19.978398,"(5.5, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:20.943640,"(5.5, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:21.957046,"(5.5, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:23.032714,"(5.5, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:24.142504,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:25.164202,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:26.202807,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:27.163173,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:28.176683,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:29.246765,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:30.329522,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:31.341558,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:32.344657,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:33.272275,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:34.224245,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.7555555555555555)","(9.0, 13.0, 12.830188679245284)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:35.251102,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.933333333333334)","(9.0, 13.0, 11.923076923076923)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:36.238751,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.933333333333334)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:37.210935,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.933333333333334)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:38.156051,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.933333333333334)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:39.156965,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.933333333333334)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:40.270850,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.91764705882353)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:41.316527,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.91764705882353)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:42.345152,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.91764705882353)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:43.410633,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:44.357784,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:45.306214,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:46.336760,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:47.317533,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 4.84)"
09-01-2023 12:49:48.252288,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.2, 5.153846153846154)"
09-01-2023 12:49:49.194994,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.475)","(6.0, 7.4, 7.347826086956522)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:49:50.135030,"(4.8, 6.6, 6.010526315789473)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.58)","(6.0, 7.4, 7.133333333333334)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:49:51.109915,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.0, 5.58)","(6.0, 7.4, 7.16)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:49:52.101441,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.4, 5.544444444444444)","(6.0, 7.4, 7.04)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:49:53.203238,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.2, 5.75)","(6.0, 7.4, 7.133333333333334)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:49:54.391269,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.2, 5.483333333333333)","(6.0, 7.4, 7.04)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:49:55.502934,"(4.8, 6.6, 6.010526315789473)","(12.0, 18.5, 17.78)","(4.6, 6.4, 5.557142857142857)","(6.0, 7.4, 7.04)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:49:56.506535,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.2, 5.557142857142857)","(6.0, 7.4, 7.04)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:49:57.526993,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.2, 5.75)","(6.0, 7.4, 7.04)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:49:58.498931,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.2, 5.75)","(6.0, 7.4, 7.04)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:49:59.562814,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.2, 5.75)","(6.0, 7.4, 7.04)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:50:00.493934,"(4.8, 6.6, 6.010526315789473)","(12.0, 18.5, 17.78)","(4.6, 6.2, 5.75)","(6.0, 7.4, 7.04)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:50:01.530301,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.2, 5.75)","(6.0, 7.4, 7.04)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:50:02.465273,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.2, 5.75)","(6.0, 7.4, 7.04)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 4.95)"
09-01-2023 12:50:03.383753,"(4.8, 6.6, 6.066666666666666)","(12.0, 18.5, 17.78)","(4.6, 6.2, 5.75)","(6.0, 7.4, 7.04)","(4.2, 6.2, 5.87)","(9.0, 12.0, 11.923076923076923)","(3.9, 5.2, 5.0285714285714285)"
09-01-2023 12:50:04.443938,"(4.8, 6.6, 6.1000000000000005)","(12.0, 18.5, 17.78)","(4.6, 6.2, 5.525)","(6.0, 7.4, 6.846153846153846)","(4.2, 6.2, 5.807142857142857)","(9.0, 12.0, 11.666666666666666)","(3.9, 5.2, 5.0)"
09-01-2023 12:50:05.509878,"(4.8, 6.6, 6.023529411764706)","(12.0, 18.5, 17.0)","(4.6, 6.2, 5.525)","(6.0, 7.4, 6.846153846153846)","(4.2, 6.2, 5.807142857142857)","(9.0, 12.0, 11.444444444444445)","(3.9, 5.2, 5.0)"
09-01-2023 12:50:06.588921,"(4.8, 6.6, 6.023529411764706)","(12.0, 18.5, 17.0)","(4.6, 6.2, 5.525)","(6.0, 7.4, 6.846153846153846)","(4.2, 6.2, 5.807142857142857)","(9.0, 12.0, 11.444444444444445)","(3.9, 5.2, 5.0)"
09-01-2023 12:50:07.745722,"(4.8, 6.6, 6.023529411764706)","(12.0, 18.5, 17.0)","(4.6, 6.2, 5.8)","(6.0, 7.4, 6.846153846153846)","(4.2, 6.2, 5.807142857142857)","(9.0, 12.0, 11.444444444444445)","(3.9, 5.2, 4.933333333333334)"
09-01-2023 12:50:08.789493,"(4.8, 6.6, 6.023529411764706)","(12.0, 18.5, 17.0)","(4.6, 6.2, 5.8)","(6.0, 7.4, 6.846153846153846)","(4.2, 6.2, 5.852631578947368)","(9.0, 12.0, 11.444444444444445)","(3.9, 5.1, 4.9799999999999995)"
09-01-2023 12:50:09.762374,"(4.8, 6.4, 6.2)","(12.0, 18.0, 17.25)","(4.6, 6.2, 5.525)","(6.0, 7.4, 6.846153846153846)","(4.2, 6.2, 5.852631578947368)","(9.0, 12.0, 11.444444444444445)","(3.9, 5.1, 4.9799999999999995)"
09-01-2023 12:50:10.734332,"(4.8, 6.4, 6.275)","(12.0, 18.0, 17.045454545454547)","(4.6, 6.2, 5.666666666666667)","(6.0, 7.4, 6.846153846153846)","(4.2, 6.2, 5.99375)","(9.0, 12.0, 11.5)","(3.9, 4.9, 5.1)"
09-01-2023 12:50:11.690818,"(4.8, 6.4, 6.300000000000001)","(12.0, 18.0, 17.045454545454547)","(4.6, 6.2, 5.666666666666667)","(6.0, 7.4, 6.846153846153846)","(4.2, 6.2, 5.99375)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.3, 5.1)"
09-01-2023 12:50:12.745291,"(4.8, 6.4, 6.275)","(12.0, 18.0, 17.045454545454547)","(4.6, 6.2, 5.666666666666667)","(6.0, 7.4, 6.846153846153846)","(4.2, 6.2, 5.99375)","(9.0, 12.0, 11.818181818181818)","(3.9, 5.3, 5.1)"
