,Namakwa,Hostage Of War,Ostermeier,By The Law,Lets Torque A Deel,Tea Leaves,Lucamour
07-01-2023 14:46:08.110420,"(2.25, 2.68, 2.6785185185185187)","(3.8, 4.4, 4.338636363636364)","(8.0, 9.0, 8.974418604651163)","(31.0, 38.0, 37.2)","(7.5, 10.5, 9.640322580645162)","(11.0, 14.0, 13.731707317073171)","(10.0, 12.5, 11.825714285714286)"
07-01-2023 14:46:09.241344,"(2.25, 2.7, 2.6644444444444444)","(3.8, 4.4, 4.350549450549451)","(8.0, 9.0, 8.980952380952381)","(31.0, 38.0, 37.2)","(7.5, 10.5, 9.774736842105263)","(11.0, 14.0, 13.76595744680851)","(10.0, 12.5, 11.825714285714286)"
07-01-2023 14:46:10.419386,"(2.2, 2.68, 2.659212598425197)","(3.8, 4.4, 4.357837837837838)","(8.0, 9.0, 8.976811594202898)","(31.0, 38.0, 37.04347826086956)","(7.5, 10.5, 9.857831325301204)","(11.0, 14.0, 13.76595744680851)","(10.0, 12.5, 11.825714285714286)"
07-01-2023 14:46:11.543890,"(2.2, 2.68, 2.6436363636363636)","(3.8, 4.4, 4.357837837837838)","(8.0, 9.0, 8.976811594202898)","(31.0, 38.0, 37.21739130434783)","(7.5, 10.5, 9.806153846153846)","(11.0, 14.0, 13.571428571428571)","(10.0, 12.5, 11.825714285714286)"
07-01-2023 14:46:12.576294,"(2.2, 2.66, 2.6423333333333336)","(3.8, 4.4, 4.349350649350649)","(8.0, 9.2, 8.977391304347826)","(31.0, 38.0, 37.21739130434783)","(7.5, 10.5, 9.932258064516128)","(11.0, 14.0, 13.571428571428571)","(10.0, 12.5, 11.840782122905027)"
07-01-2023 14:46:13.639020,"(2.2, 2.66, 2.6423333333333336)","(3.8, 4.4, 4.345833333333333)","(8.0, 9.2, 9.068627450980392)","(31.0, 38.0, 37.21739130434783)","(7.5, 10.5, 9.932258064516128)","(11.0, 14.0, 13.571428571428571)","(10.0, 12.5, 11.840782122905027)"
07-01-2023 14:46:14.767005,"(2.2, 2.66, 2.644179104477612)","(3.8, 4.4, 4.345833333333333)","(8.0, 9.2, 9.12962962962963)","(31.0, 38.0, 37.21739130434783)","(7.5, 10.5, 9.932258064516128)","(11.0, 14.0, 13.571428571428571)","(10.0, 12.5, 11.840782122905027)"
07-01-2023 14:46:15.860528,"(2.2, 2.66, 2.6445255474452556)","(3.8, 4.4, 4.345833333333333)","(8.0, 9.2, 9.048648648648648)","(31.0, 38.0, 37.21739130434783)","(7.5, 10.5, 9.932258064516128)","(11.0, 14.0, 13.571428571428571)","(10.0, 12.5, 11.840782122905027)"
07-01-2023 14:46:16.938117,"(2.25, 2.66, 2.6360869565217393)","(3.8, 4.4, 4.345833333333333)","(8.0, 9.2, 9.084931506849315)","(31.0, 38.0, 37.21739130434783)","(7.5, 10.5, 9.932258064516128)","(11.0, 14.0, 13.571428571428571)","(10.0, 12.5, 11.840782122905027)"
07-01-2023 14:46:18.229324,"(2.25, 2.66, 2.6360869565217393)","(3.8, 4.4, 4.345833333333333)","(8.0, 9.2, 9.084931506849315)","(31.0, 38.0, 37.21739130434783)","(7.5, 10.5, 9.997142857142858)","(11.0, 14.0, 13.571428571428571)","(10.0, 12.5, 11.840782122905027)"
07-01-2023 14:46:19.357186,"(2.25, 2.66, 2.6360869565217393)","(3.8, 4.4, 4.345833333333333)","(8.0, 9.2, 8.822619047619048)","(31.0, 38.0, 40.285714285714285)","(7.5, 10.5, 10.070731707317073)","(11.0, 14.0, 13.571428571428571)","(10.0, 12.5, 12.066666666666666)"
07-01-2023 14:46:20.306606,"(2.2, 2.7, 2.678909090909091)","(3.8, 4.3, 4.226415094339623)","(8.0, 9.0, 8.822619047619048)","(31.0, 42.0, 40.285714285714285)","(7.5, 10.5, 10.070731707317073)","(11.0, 14.0, 13.571428571428571)","(10.0, 12.5, 12.066666666666666)"
07-01-2023 14:46:21.396730,"(2.2, 2.7, 2.6645714285714286)","(3.8, 4.3, 4.226415094339623)","(8.0, 9.0, 8.759459459459459)","(31.0, 42.0, 40.285714285714285)","(7.5, 10.5, 9.882352941176471)","(11.0, 14.0, 13.571428571428571)","(10.0, 12.5, 12.10472972972973)"
07-01-2023 14:46:22.515134,"(2.2, 2.7, 2.669)","(3.8, 4.3, 4.226415094339623)","(8.0, 9.0, 8.741772151898735)","(31.0, 42.0, 40.285714285714285)","(7.5, 10.5, 9.930232558139535)","(11.0, 14.0, 13.538461538461538)","(10.0, 12.5, 12.10472972972973)"
07-01-2023 14:46:23.543078,"(2.2, 2.7, 2.6655555555555557)","(3.8, 4.3, 4.226415094339623)","(8.0, 9.0, 8.741772151898735)","(31.0, 42.0, 40.285714285714285)","(7.5, 10.5, 9.943589743589744)","(11.0, 14.0, 13.58904109589041)","(10.0, 12.5, 12.10472972972973)"
07-01-2023 14:46:24.628120,"(2.2, 2.7, 2.678053097345133)","(3.8, 4.3, 4.215909090909091)","(8.0, 9.0, 8.856)","(31.0, 42.0, 40.285714285714285)","(7.5, 10.5, 9.943589743589744)","(11.0, 14.0, 13.58904109589041)","(10.0, 12.5, 12.10472972972973)"
07-01-2023 14:46:25.743617,"(2.2, 2.7, 2.6774545454545455)","(3.8, 4.3, 4.215909090909091)","(8.0, 9.0, 8.685714285714285)","(31.0, 42.0, 40.2)","(7.5, 10.5, 9.943589743589744)","(11.0, 14.0, 13.58904109589041)","(10.0, 12.5, 12.125874125874127)"
07-01-2023 14:46:26.873561,"(2.2, 2.7, 2.677614678899083)","(3.8, 4.3, 4.205128205128205)","(8.0, 9.0, 8.809022556390978)","(31.0, 42.0, 38.89473684210526)","(7.5, 10.5, 9.943589743589744)","(11.0, 14.0, 13.411764705882353)","(10.0, 12.5, 12.018018018018019)"
07-01-2023 14:46:27.915222,"(2.2, 2.72, 2.7182442748091606)","(3.8, 4.2, 4.169456066945607)","(8.0, 9.2, 9.018181818181818)","(31.0, 40.0, 38.89473684210526)","(7.5, 10.5, 9.943589743589744)","(11.0, 14.0, 13.029411764705882)","(10.0, 12.5, 12.018018018018019)"
07-01-2023 14:46:28.845002,"(2.2, 2.72, 2.7182442748091606)","(3.8, 4.2, 4.165402843601896)","(8.0, 9.0, 8.90909090909091)","(31.0, 40.0, 38.89473684210526)","(7.5, 10.5, 9.980645161290322)","(11.0, 14.0, 13.348484848484848)","(10.0, 12.5, 12.018018018018019)"
07-01-2023 14:46:29.860222,"(2.2, 2.72, 2.7182641509433965)","(3.8, 4.2, 4.165402843601896)","(8.0, 9.0, 8.889130434782608)","(31.0, 40.0, 38.708333333333336)","(7.5, 10.5, 9.980645161290322)","(11.0, 14.0, 13.348484848484848)","(10.0, 12.5, 12.013636363636364)"
07-01-2023 14:46:30.907522,"(2.2, 2.72, 2.718099173553719)","(3.8, 4.2, 4.165402843601896)","(8.0, 9.0, 8.879338842975207)","(31.0, 40.0, 38.73684210526316)","(7.5, 10.5, 9.980645161290322)","(11.0, 14.0, 13.261363636363637)","(10.0, 12.5, 12.013636363636364)"
07-01-2023 14:46:31.961046,"(2.2, 2.72, 2.7150000000000003)","(3.8, 4.2, 4.157261410788382)","(8.0, 9.0, 8.805333333333333)","(31.0, 40.0, 38.73684210526316)","(7.5, 10.5, 9.964705882352941)","(11.0, 14.0, 13.261363636363637)","(10.0, 12.5, 12.013636363636364)"
07-01-2023 14:46:32.925855,"(2.2, 2.72, 2.7192806880375295)","(3.8, 4.2, 4.15635593220339)","(8.0, 9.0, 8.805333333333333)","(31.0, 40.0, 38.73684210526316)","(7.5, 10.5, 9.964705882352941)","(11.0, 14.0, 13.261363636363637)","(10.0, 12.5, 12.013636363636364)"
07-01-2023 14:46:33.971270,"(2.2, 2.76, 2.756627218934911)","(3.8, 4.2, 4.153603603603604)","(8.0, 9.0, 8.822988505747126)","(31.0, 40.0, 38.73684210526316)","(7.5, 10.5, 9.964705882352941)","(11.0, 14.0, 13.261363636363637)","(10.0, 12.5, 11.992424242424242)"
07-01-2023 14:46:35.018047,"(2.2, 2.78, 2.7725423728813556)","(3.8, 4.2, 4.144052863436123)","(8.0, 9.0, 8.822988505747126)","(31.0, 40.0, 38.73684210526316)","(7.5, 10.5, 9.98)","(11.0, 14.0, 13.22549019607843)","(10.0, 12.0, 11.992424242424242)"
07-01-2023 14:46:35.986065,"(2.2, 2.8, 2.794660194174757)","(3.8, 4.1, 4.096907216494845)","(8.0, 8.8, 8.777401129943504)","(31.0, 40.0, 38.73684210526316)","(7.5, 10.5, 9.957500000000001)","(11.0, 14.0, 13.232323232323232)","(10.0, 12.0, 11.993103448275862)"
07-01-2023 14:46:36.967391,"(2.2, 2.8, 2.794660194174757)","(3.8, 4.1, 4.096907216494845)","(8.0, 8.8, 8.757788944723618)","(31.0, 40.0, 38.73684210526316)","(7.5, 10.5, 9.970270270270271)","(11.0, 14.0, 13.22549019607843)","(10.0, 12.0, 11.8875)"
07-01-2023 14:46:38.038998,"(2.2, 2.8, 2.798875)","(3.8, 4.1, 4.096907216494845)","(8.0, 8.8, 8.757788944723618)","(31.0, 40.0, 38.73684210526316)","(7.5, 10.5, 10.245098039215685)","(11.0, 14.0, 13.22549019607843)","(10.0, 12.0, 11.873831775700934)"
07-01-2023 14:46:39.041977,"(2.2, 2.8, 2.798875)","(3.8, 4.1, 4.057931034482759)","(8.0, 8.8, 8.774444444444445)","(31.0, 40.0, 38.73684210526316)","(7.5, 10.5, 10.270491803278688)","(11.0, 14.0, 13.22549019607843)","(10.0, 12.0, 11.873831775700934)"
07-01-2023 14:46:40.142422,"(2.2, 2.8, 2.798875)","(3.8, 4.1, 4.050149253731343)","(8.0, 8.8, 8.774444444444445)","(31.0, 40.0, 39.22222222222222)","(7.5, 10.5, 10.270491803278688)","(11.0, 14.0, 13.22549019607843)","(10.0, 12.0, 11.865)"
07-01-2023 14:46:41.236446,"(2.2, 2.8, 2.7988)","(3.8, 4.1, 4.038571428571428)","(8.0, 8.8, 8.703050847457627)","(31.0, 40.0, 39.22222222222222)","(7.5, 10.5, 10.270491803278688)","(11.0, 14.0, 13.296296296296296)","(10.0, 12.0, 11.792)"
07-01-2023 14:46:42.345968,"(2.3, 2.82, 2.811315789473684)","(3.8, 4.1, 4.010606060606061)","(8.0, 9.0, 8.806101694915254)","(31.0, 40.0, 39.22222222222222)","(8.0, 10.5, 10.270491803278688)","(11.0, 14.0, 13.296296296296296)","(10.0, 12.0, 11.757009345794392)"
07-01-2023 14:46:43.579551,"(2.3, 2.82, 2.815833333333333)","(3.8, 4.0, 3.956818181818182)","(8.0, 9.0, 8.80334448160535)","(31.0, 40.0, 39.294117647058826)","(8.0, 10.5, 10.423728813559322)","(11.0, 14.0, 13.296296296296296)","(10.0, 12.0, 11.880952380952381)"
07-01-2023 14:46:45.068609,"(2.3, 2.82, 2.8179999999999996)","(3.8, 4.0, 3.9298076923076923)","(8.0, 9.0, 8.82857142857143)","(31.0, 40.0, 39.294117647058826)","(8.0, 10.5, 10.423728813559322)","(11.0, 14.0, 13.344086021505376)","(10.0, 12.0, 12.040816326530612)"
07-01-2023 14:46:46.196389,"(2.3, 2.82, 2.8179999999999996)","(3.8, 3.95, 3.9298076923076923)","(8.0, 9.0, 8.82857142857143)","(31.0, 40.0, 41.225806451612904)","(8.0, 10.5, 10.428571428571429)","(12.0, 14.0, 13.483870967741936)","(10.0, 12.5, 12.096412556053812)"
07-01-2023 14:46:47.722742,"(2.3, 2.8, 2.7885714285714283)","(3.8, 3.95, 3.892857142857143)","(8.0, 9.0, 8.957692307692309)","(31.0, 42.0, 40.476190476190474)","(8.0, 11.0, 10.460526315789474)","(12.0, 14.0, 13.44186046511628)","(10.0, 12.5, 12.12439024390244)"
07-01-2023 14:46:48.820842,"(2.3, 2.84, 2.8266666666666667)","(3.8, 3.9, 3.8840909090909093)","(8.0, 9.0, 8.962724014336917)","(31.0, 42.0, 40.11764705882353)","(8.0, 11.0, 10.460526315789474)","(12.0, 14.0, 13.44186046511628)","(10.0, 12.5, 12.12439024390244)"
07-01-2023 14:46:49.957789,"(2.3, 2.84, 2.8081889763779526)","(3.8, 3.9, 3.8840909090909093)","(8.0, 9.0, 8.962724014336917)","(31.0, 42.0, 40.11764705882353)","(8.0, 11.0, 10.642857142857142)","(12.0, 14.0, 13.376237623762377)","(10.0, 12.5, 12.115384615384615)"
07-01-2023 14:46:51.067245,"(2.3, 2.82, 2.8004545454545453)","(3.7, 3.9, 3.858433734939759)","(8.0, 9.0, 8.967192429022083)","(31.0, 42.0, 39.714285714285715)","(8.0, 11.0, 10.881578947368421)","(12.0, 14.0, 13.376237623762377)","(10.0, 12.5, 12.138009049773755)"
07-01-2023 14:46:52.158690,"(2.3, 2.84, 2.8145985401459854)","(3.7, 3.9, 3.858433734939759)","(8.0, 9.0, 8.985314685314686)","(31.0, 42.0, 39.5)","(8.0, 11.0, 10.96774193548387)","(12.0, 14.0, 13.376237623762377)","(10.0, 12.5, 12.172131147540984)"
07-01-2023 14:46:53.293456,"(2.3, 2.82, 2.8105263157894735)","(3.7, 3.9, 3.8632075471698113)","(8.0, 9.0, 8.985314685314686)","(31.0, 42.0, 39.5)","(8.0, 11.0, 10.975)","(12.0, 14.0, 13.376237623762377)","(10.0, 12.5, 12.304568527918782)"
07-01-2023 14:46:54.334747,"(2.3, 2.82, 2.8105263157894735)","(3.7, 3.9, 3.8632075471698113)","(8.0, 9.0, 8.985314685314686)","(31.0, 42.0, 39.5)","(8.0, 11.0, 10.983050847457626)","(12.0, 14.0, 13.376237623762377)","(10.0, 12.5, 12.238095238095237)"
07-01-2023 14:46:55.451785,"(2.3, 2.82, 2.806363636363636)","(3.7, 3.85, 3.8427966101694917)","(8.0, 9.0, 8.989818181818181)","(31.0, 42.0, 39.93103448275862)","(8.0, 11.0, 10.983050847457626)","(12.0, 14.0, 13.38)","(10.0, 12.5, 12.259375)"
07-01-2023 14:46:56.493873,"(2.3, 2.82, 2.8074999999999997)","(3.7, 3.85, 3.8427966101694917)","(8.0, 9.0, 8.989818181818181)","(31.0, 42.0, 39.04)","(8.0, 11.0, 10.981481481481481)","(12.0, 14.0, 13.38)","(10.0, 12.5, 12.307407407407407)"
07-01-2023 14:46:57.534101,"(2.3, 2.82, 2.8114285714285714)","(3.7, 3.85, 3.8020202020202016)","(8.0, 9.0, 8.950867052023122)","(31.0, 40.0, 38.888888888888886)","(8.0, 11.0, 10.944444444444445)","(12.0, 14.0, 13.360824742268042)","(10.0, 12.5, 12.307407407407407)"
07-01-2023 14:46:58.547395,"(2.3, 2.82, 2.8160655737704916)","(3.7, 3.85, 3.7927745664739883)","(8.0, 9.2, 9.090675241157555)","(31.0, 42.0, 40.17391304347826)","(8.0, 11.5, 10.952554744525548)","(12.0, 14.0, 13.441441441441441)","(10.0, 12.5, 12.327814569536423)"
07-01-2023 14:46:59.647239,"(2.3, 2.84, 2.8229545454545453)","(3.7, 3.85, 3.795703125)","(8.0, 9.2, 9.052892561983471)","(31.0, 42.0, 38.56)","(8.0, 11.5, 10.94927536231884)","(12.0, 14.0, 13.597402597402597)","(10.0, 12.5, 12.317307692307692)"
07-01-2023 14:47:00.714601,"(2.3, 2.84, 2.821162790697674)","(3.7, 3.85, 3.7959143968871594)","(7.5, 9.2, 9.069603524229075)","(31.0, 40.0, 38.714285714285715)","(8.0, 11.5, 10.948051948051948)","(11.0, 14.0, 13.647727272727273)","(10.0, 12.5, 12.301324503311259)"
07-01-2023 14:47:01.696473,"(2.3, 2.82, 2.8048979591836734)","(3.7, 3.8, 3.792578125)","(7.5, 9.2, 9.035555555555556)","(31.0, 40.0, 38.714285714285715)","(8.0, 11.5, 10.948051948051948)","(11.0, 14.0, 13.647727272727273)","(10.0, 12.5, 12.315972222222221)"
07-01-2023 14:47:02.685467,"(2.3, 2.82, 2.8007659574468082)","(3.7, 3.8, 3.792578125)","(7.5, 9.2, 9.045833333333333)","(31.0, 40.0, 38.470588235294116)","(8.0, 11.5, 10.950980392156863)","(11.0, 14.0, 13.647727272727273)","(10.0, 12.5, 12.315972222222221)"
07-01-2023 14:47:03.632148,"(2.3, 2.82, 2.8051851851851852)","(3.7, 3.8, 3.786086956521739)","(7.5, 9.2, 9.042718446601942)","(31.0, 40.0, 38.470588235294116)","(8.0, 11.5, 10.950980392156863)","(11.0, 14.0, 13.774193548387096)","(10.0, 12.5, 12.315972222222221)"
07-01-2023 14:47:04.590472,"(2.3, 2.82, 2.8051851851851852)","(3.7, 3.8, 3.786086956521739)","(7.5, 9.2, 9.007407407407408)","(31.0, 40.0, 38.21052631578947)","(8.0, 11.5, 10.950980392156863)","(11.0, 14.0, 13.7125)","(10.0, 12.5, 12.286163522012579)"
07-01-2023 14:47:05.639198,"(2.3, 2.82, 2.805858585858586)","(3.7, 3.8, 3.7857142857142856)","(7.5, 9.2, 9.139090909090909)","(31.0, 40.0, 38.34146341463415)","(8.0, 11.5, 10.950980392156863)","(11.0, 14.0, 13.7125)","(10.0, 12.5, 12.286163522012579)"
07-01-2023 14:47:06.633916,"(2.3, 2.82, 2.8059887005649715)","(3.7, 3.8, 3.7857142857142856)","(7.5, 9.2, 9.139090909090909)","(31.0, 40.0, 38.34146341463415)","(8.0, 11.5, 10.950980392156863)","(11.0, 14.0, 13.7125)","(10.0, 12.5, 12.248148148148148)"
07-01-2023 14:47:07.845818,"(2.3, 2.86, 2.844)","(3.7, 3.8, 3.7644444444444445)","(7.5, 9.2, 9.14691943127962)","(31.0, 38.0, 37.368421052631575)","(8.0, 11.5, 10.99090909090909)","(11.0, 14.0, 13.454545454545455)","(10.0, 12.5, 12.240506329113924)"
07-01-2023 14:47:08.795040,"(2.3, 2.86, 2.8331958762886598)","(3.7, 3.8, 3.777551020408163)","(7.5, 9.2, 9.146666666666667)","(31.0, 38.0, 37.368421052631575)","(8.0, 11.5, 10.99090909090909)","(11.0, 13.5, 13.454545454545455)","(10.0, 12.5, 12.240506329113924)"
07-01-2023 14:47:09.771223,"(2.3, 2.84, 2.835275590551181)","(3.7, 3.8, 3.757142857142857)","(7.5, 9.2, 9.148858447488584)","(31.0, 38.0, 37.28888888888889)","(8.0, 11.5, 11.071428571428571)","(11.0, 13.5, 13.472972972972974)","(10.0, 12.5, 12.397849462365592)"
07-01-2023 14:47:10.741629,"(2.3, 2.84, 2.832413793103448)","(3.7, 3.8, 3.7567567567567566)","(7.5, 9.2, 9.148858447488584)","(31.0, 38.0, 37.28888888888889)","(8.0, 11.5, 11.071428571428571)","(11.0, 13.5, 13.472972972972974)","(10.0, 12.5, 12.397849462365592)"
07-01-2023 14:47:11.709218,"(2.3, 2.84, 2.833333333333333)","(3.7, 3.75, 3.738592233009709)","(7.5, 9.2, 9.147663551401868)","(31.0, 42.0, 38.943396226415096)","(8.0, 11.5, 11.159090909090908)","(11.0, 13.5, 13.472972972972974)","(10.0, 12.5, 12.476635514018692)"
07-01-2023 14:47:12.659190,"(2.3, 2.84, 2.833394495412844)","(3.6, 3.75, 3.738592233009709)","(7.5, 9.2, 9.147417840375587)","(31.0, 42.0, 39.3)","(8.0, 11.5, 11.159090909090908)","(11.0, 13.5, 13.472972972972974)","(10.0, 12.5, 12.478260869565217)"
07-01-2023 14:47:13.700640,"(2.3, 2.84, 2.8329411764705883)","(3.6, 3.8, 3.7624521072796933)","(7.5, 9.2, 9.147417840375587)","(31.0, 40.0, 39.21951219512195)","(8.0, 11.5, 11.13855421686747)","(11.0, 13.5, 13.472972972972974)","(10.0, 12.5, 12.904214559386974)"
07-01-2023 14:47:15.060890,"(2.3, 2.84, 2.814565217391304)","(3.6, 3.8, 3.7510971786833855)","(7.5, 9.2, 9.147417840375587)","(31.0, 40.0, 37.87096774193548)","(8.0, 11.5, 11.13855421686747)","(11.0, 13.5, 13.76086956521739)","(10.0, 13.0, 12.939834024896266)"
07-01-2023 14:47:16.204460,"(2.3, 2.82, 2.814565217391304)","(3.6, 3.8, 3.7510971786833855)","(7.5, 9.2, 9.143434343434343)","(31.0, 38.0, 37.857142857142854)","(8.0, 11.5, 11.219626168224298)","(11.0, 14.0, 13.786516853932584)","(10.0, 13.0, 12.951063829787234)"
07-01-2023 14:47:17.231480,"(2.3, 2.78, 2.7639102564102562)","(3.6, 3.8, 3.7541176470588233)","(7.5, 9.2, 9.143434343434343)","(31.0, 38.0, 37.857142857142854)","(8.0, 11.5, 11.233333333333333)","(11.0, 14.0, 13.25)","(10.0, 13.0, 12.987046632124352)"
07-01-2023 14:47:18.219829,"(2.3, 2.8, 2.7993388429752066)","(3.6, 3.75, 3.741919191919192)","(7.5, 9.2, 9.16039603960396)","(31.0, 38.0, 37.116279069767444)","(8.0, 11.5, 11.31132075471698)","(11.0, 13.5, 13.340909090909092)","(10.0, 13.0, 12.95138888888889)"
07-01-2023 14:47:19.209015,"(2.3, 2.8, 2.7904950495049503)","(3.6, 3.75, 3.7444214876033057)","(7.5, 9.2, 9.16780487804878)","(31.0, 38.0, 37.116279069767444)","(8.0, 11.5, 11.452054794520548)","(11.0, 13.5, 13.227272727272727)","(10.0, 13.0, 12.985148514851485)"
07-01-2023 14:47:20.490988,"(2.3, 2.8, 2.7916666666666665)","(3.6, 3.75, 3.717204301075269)","(7.5, 9.4, 9.340229885057472)","(31.0, 42.0, 39.073170731707314)","(8.0, 11.5, 11.439655172413794)","(11.0, 14.0, 13.214285714285714)","(10.0, 13.0, 12.98477157360406)"
07-01-2023 14:47:21.411580,"(2.3, 2.8, 2.7916666666666665)","(3.6, 3.75, 3.717204301075269)","(7.5, 9.4, 9.340229885057472)","(31.0, 42.0, 39.073170731707314)","(8.0, 11.5, 11.439655172413794)","(11.0, 13.5, 13.0)","(10.0, 13.0, 12.944700460829493)"
07-01-2023 14:47:22.354782,"(2.3, 2.82, 2.8187817258883245)","(3.6, 3.7, 3.6883561643835616)","(7.5, 9.4, 9.340229885057472)","(31.0, 40.0, 39.7)","(8.0, 11.5, 11.536585365853659)","(11.0, 13.0, 12.930769230769231)","(10.0, 13.0, 12.94392523364486)"
07-01-2023 14:47:23.587040,"(2.3, 2.82, 2.8181372549019605)","(3.6, 3.7, 3.65)","(7.5, 9.4, 9.351552795031056)","(31.0, 40.0, 39.72093023255814)","(8.0, 12.0, 11.528846153846153)","(11.0, 13.0, 13.181818181818182)","(10.0, 13.0, 12.892561983471074)"
07-01-2023 14:47:24.811349,"(2.3, 2.84, 2.837333333333333)","(3.6, 3.65, 3.6505494505494505)","(7.5, 9.4, 9.348344370860927)","(31.0, 40.0, 37.904761904761905)","(8.0, 12.0, 11.63953488372093)","(11.0, 13.5, 13.181818181818182)","(10.0, 13.0, 12.892561983471074)"
07-01-2023 14:47:26.077136,"(2.3, 2.84, 2.837142857142857)","(3.5, 3.7, 3.6505494505494505)","(7.5, 9.4, 9.33953488372093)","(31.0, 38.0, 37.8974358974359)","(8.0, 12.0, 11.63953488372093)","(11.0, 13.5, 13.125)","(10.0, 13.0, 12.869649805447471)"
07-01-2023 14:47:27.314264,"(2.3, 2.86, 2.8411023622047242)","(3.5, 3.7, 3.6504950495049506)","(7.5, 9.4, 9.375925925925927)","(31.0, 38.0, 37.666666666666664)","(8.0, 12.0, 11.630952380952381)","(11.0, 13.5, 12.833333333333334)","(10.0, 13.0, 12.856223175965665)"
07-01-2023 14:47:28.483479,"(2.3, 2.86, 2.85862660944206)","(3.5, 3.65, 3.6326370757180158)","(7.5, 9.4, 9.375925925925927)","(31.0, 38.0, 37.666666666666664)","(8.0, 12.0, 11.630952380952381)","(11.0, 13.5, 12.826241134751774)","(10.0, 13.0, 12.856223175965665)"
07-01-2023 14:47:29.631900,"(2.3, 2.88, 2.8735779816513762)","(3.5, 3.65, 3.620875420875421)","(7.5, 9.4, 9.374342105263159)","(31.0, 38.0, 37.666666666666664)","(8.0, 12.0, 11.630952380952381)","(11.0, 13.5, 12.801470588235293)","(10.0, 13.0, 12.856223175965665)"
07-01-2023 14:47:30.680375,"(2.3, 2.88, 2.8756666666666666)","(3.5, 3.7, 3.6510373443983406)","(7.5, 9.4, 9.389964157706093)","(31.0, 40.0, 39.2)","(8.0, 12.0, 11.630952380952381)","(11.0, 13.5, 12.791044776119403)","(10.0, 13.0, 12.727642276422765)"
07-01-2023 14:47:31.676964,"(2.3, 2.88, 2.8736585365853657)","(3.4, 3.65, 3.6407894736842104)","(7.5, 9.4, 9.356521739130434)","(31.0, 40.0, 38.72727272727273)","(8.0, 12.0, 11.569444444444445)","(11.0, 13.5, 12.791044776119403)","(10.0, 13.0, 12.727642276422765)"
07-01-2023 14:47:32.774103,"(2.3, 2.88, 2.876470588235294)","(3.4, 3.65, 3.6447115384615385)","(7.5, 9.4, 9.327102803738319)","(31.0, 40.0, 38.72727272727273)","(8.0, 12.0, 11.845)","(11.0, 13.5, 12.963276836158192)","(10.0, 13.0, 12.63978494623656)"
07-01-2023 14:47:33.902770,"(2.3, 2.9, 2.885925925925926)","(3.4, 3.65, 3.633548387096774)","(7.5, 9.4, 9.28)","(31.0, 40.0, 37.0)","(8.0, 12.0, 11.428571428571429)","(11.0, 13.5, 12.793388429752067)","(10.0, 13.0, 12.507246376811594)"
07-01-2023 14:47:34.924136,"(2.4, 2.9, 2.8954740061162076)","(3.4, 3.65, 3.60969696969697)","(7.5, 9.2, 9.183783783783783)","(31.0, 38.0, 36.857142857142854)","(8.0, 11.5, 11.428571428571429)","(11.0, 13.5, 12.798319327731093)","(10.0, 13.0, 12.507246376811594)"
07-01-2023 14:47:36.006270,"(2.4, 2.9, 2.8970847457627116)","(3.4, 3.65, 3.6142857142857143)","(7.5, 9.2, 9.127083333333333)","(31.0, 38.0, 36.592592592592595)","(8.0, 11.5, 11.48421052631579)","(11.0, 13.5, 12.837209302325581)","(10.0, 13.0, 12.511904761904763)"
07-01-2023 14:47:37.111309,"(2.4, 2.92, 2.9145219638242894)","(3.4, 3.6, 3.5963917525773197)","(7.5, 9.2, 9.105454545454545)","(31.0, 38.0, 36.592592592592595)","(8.0, 11.5, 11.48421052631579)","(11.0, 13.5, 12.837209302325581)","(10.0, 13.0, 12.5)"
07-01-2023 14:47:38.173196,"(2.4, 2.92, 2.9196536796536794)","(3.4, 3.65, 3.592452830188679)","(7.5, 9.2, 9.047619047619047)","(31.0, 38.0, 36.0)","(8.0, 11.5, 11.477611940298507)","(11.0, 13.5, 13.077114427860696)","(10.0, 12.5, 12.5962441314554)"
07-01-2023 14:47:39.264857,"(2.4, 2.94, 2.9359010600706714)","(3.4, 3.6, 3.5817073170731706)","(7.5, 9.2, 9.012162162162163)","(31.0, 36.0, 35.70666666666666)","(8.0, 11.5, 11.477611940298507)","(11.0, 13.5, 13.079365079365079)","(10.0, 13.0, 12.580487804878048)"
07-01-2023 14:47:40.243525,"(2.4, 2.94, 2.9375971731448765)","(3.4, 3.6, 3.5596412556053814)","(7.5, 9.2, 9.010884353741497)","(31.0, 36.0, 35.741176470588236)","(8.0, 11.5, 11.277777777777779)","(11.0, 13.5, 13.082872928176796)","(10.0, 13.0, 12.456896551724139)"
07-01-2023 14:47:41.272010,"(2.4, 2.98, 2.9718681318681317)","(3.4, 3.6, 3.549818181818182)","(7.5, 9.2, 8.904626334519573)","(31.0, 36.0, 35.77777777777778)","(8.0, 11.5, 11.277777777777779)","(11.0, 13.5, 13.226744186046512)","(10.0, 12.5, 12.427631578947368)"
07-01-2023 14:47:42.437118,"(2.4, 3.0, 2.9826415094339622)","(3.4, 3.6, 3.5711038961038963)","(7.5, 9.0, 8.997777777777777)","(31.0, 36.0, 35.78888888888889)","(8.0, 11.5, 11.214285714285714)","(11.0, 13.5, 13.226744186046512)","(10.0, 12.5, 12.42517006802721)"
