,Im Ready Jet,Majestuoso Nz,Hopeful Beauty Fra,Always Ready,Aldebaran Zeus,Sleepee,Sundons Courage,Ollivici Nz,Nephew Of Sonoko,Keayang Livana
07-01-2023 19:01:40.862039,"(3.1, 3.75, 3.7)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 220.0, 173.33333333333334)","(71.0, 130.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 96.66666666666667)","(91.0, 140.0, 127.14285714285714)"
07-01-2023 19:01:42.208537,"(3.1, 3.75, 3.7)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 220.0, 173.33333333333334)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 92.0)","(91.0, 140.0, 127.14285714285714)"
07-01-2023 19:01:43.547476,"(3.1, 3.75, 3.7)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 220.0, 173.33333333333334)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 92.0)","(91.0, 140.0, 127.14285714285714)"
07-01-2023 19:01:45.295294,"(3.1, 3.75, 3.6785714285714284)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 220.0, 173.33333333333334)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 92.0)","(91.0, 140.0, 127.14285714285714)"
07-01-2023 19:01:46.806002,"(3.1, 3.85, 3.775)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 220.0, 188.0)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 95.0)","(91.0, 140.0, 130.0)"
07-01-2023 19:01:48.304038,"(3.1, 3.85, 3.775)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 220.0, 188.0)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 150.0, 138.88888888888889)"
07-01-2023 19:01:49.746180,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 220.0, 188.0)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 150.0, 130.0)"
07-01-2023 19:01:51.326957,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 220.0, 176.66666666666669)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 111.81818181818181)","(91.0, 150.0, 130.0)"
07-01-2023 19:01:52.850534,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 190.0, 163.33333333333334)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 111.81818181818181)","(91.0, 150.0, 130.0)"
07-01-2023 19:01:54.336683,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 180.0, 154.0)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 111.81818181818181)","(91.0, 150.0, 138.88888888888889)"
07-01-2023 19:01:55.699482,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 170.0, 154.0)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 111.81818181818181)","(91.0, 150.0, 138.88888888888889)"
07-01-2023 19:01:57.024774,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 170.0, 154.0)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 111.81818181818181)","(91.0, 140.0, 124.0)"
07-01-2023 19:01:58.542404,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.0)","(101.0, 170.0, 154.0)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 111.81818181818181)","(91.0, 150.0, 118.75)"
07-01-2023 19:01:59.865359,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 15.25)","(101.0, 170.0, 154.0)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 111.81818181818181)","(91.0, 150.0, 118.75)"
07-01-2023 19:02:01.349682,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 70.0, 61.666666666666664)","(8.5, 15.5, 15.25)","(101.0, 190.0, 166.0)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 111.81818181818181)","(91.0, 150.0, 118.75)"
07-01-2023 19:02:02.804988,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 70.0, 61.666666666666664)","(8.5, 15.5, 15.346153846153847)","(101.0, 190.0, 166.0)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 111.81818181818181)","(91.0, 150.0, 118.75)"
07-01-2023 19:02:04.140209,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 70.0, 62.5)","(8.5, 15.5, 15.346153846153847)","(101.0, 190.0, 184.44444444444446)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 111.81818181818181)","(91.0, 150.0, 135.0)"
07-01-2023 19:02:05.742559,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 15.5, 14.95)","(101.0, 200.0, 184.44444444444446)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 100.0)","(91.0, 160.0, 122.5)"
07-01-2023 19:02:07.269127,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 16.0, 14.95)","(101.0, 200.0, 172.0)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 100.0)","(91.0, 160.0, 122.5)"
07-01-2023 19:02:08.710192,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 16.0, 14.95)","(101.0, 200.0, 184.44444444444446)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 100.0)","(91.0, 160.0, 135.0)"
07-01-2023 19:02:10.564110,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 16.0, 14.95)","(101.0, 200.0, 184.44444444444446)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 100.0)","(91.0, 160.0, 126.66666666666667)"
07-01-2023 19:02:12.743871,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 71.66666666666667)","(8.5, 16.0, 15.0625)","(101.0, 200.0, 176.66666666666666)","(71.0, 120.0, 100.55555555555556)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 160.0, 126.66666666666667)"
07-01-2023 19:02:14.617591,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 95.0, 68.33333333333333)","(8.5, 16.0, 15.0625)","(101.0, 200.0, 186.0)","(71.0, 120.0, 81.32352941176471)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 160.0, 126.66666666666667)"
07-01-2023 19:02:16.112508,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 85.0, 68.33333333333333)","(8.5, 16.0, 15.0625)","(101.0, 200.0, 184.44444444444446)","(71.0, 85.0, 76.66666666666667)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 160.0, 135.0)"
07-01-2023 19:02:17.614189,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 85.0, 62.5)","(8.5, 16.0, 15.0625)","(101.0, 200.0, 184.44444444444446)","(71.0, 80.0, 76.66666666666667)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 160.0, 135.0)"
07-01-2023 19:02:19.312546,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 85.0, 62.5)","(8.5, 16.0, 15.0625)","(101.0, 200.0, 184.44444444444446)","(71.0, 80.0, 76.66666666666667)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 160.0, 135.0)"
07-01-2023 19:02:20.974590,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 85.0, 62.5)","(8.5, 16.0, 15.0625)","(101.0, 200.0, 184.44444444444446)","(71.0, 80.0, 76.66666666666667)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 160.0, 135.0)"
07-01-2023 19:02:22.646489,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 85.0, 62.5)","(8.5, 16.0, 15.0625)","(101.0, 200.0, 184.44444444444446)","(71.0, 80.0, 71.07142857142857)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 160.0, 135.0)"
07-01-2023 19:02:24.402545,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 85.0, 68.33333333333333)","(8.5, 16.0, 15.0625)","(101.0, 200.0, 178.0)","(71.0, 85.0, 71.07142857142857)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 100.0, 93.0)"
07-01-2023 19:02:26.024400,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 85.0, 68.33333333333333)","(8.5, 16.0, 15.0625)","(101.0, 190.0, 168.88888888888889)","(71.0, 85.0, 71.07142857142857)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 100.0, 92.3076923076923)"
07-01-2023 19:02:27.544685,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 85.0, 68.33333333333333)","(8.5, 16.0, 15.0625)","(101.0, 180.0, 168.88888888888889)","(71.0, 85.0, 72.41935483870968)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 100.0, 92.3076923076923)"
07-01-2023 19:02:28.967269,"(3.1, 3.85, 3.6625)","(2.0, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 85.0, 68.33333333333333)","(8.5, 16.0, 15.0625)","(101.0, 180.0, 168.88888888888889)","(71.0, 85.0, 71.3157894736842)","(8.0, 99999, 99990)","(71.0, 120.0, 105.0)","(91.0, 100.0, 92.3076923076923)"
07-01-2023 19:02:30.367508,"(3.0, 3.85, 3.6625)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 80.0, 65.0)","(8.5, 16.0, 15.0625)","(101.0, 180.0, 168.88888888888889)","(61.0, 85.0, 71.3157894736842)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 92.3076923076923)"
07-01-2023 19:02:31.773181,"(3.0, 3.85, 3.6625)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 65.0)","(8.5, 16.0, 15.0625)","(101.0, 180.0, 168.88888888888889)","(61.0, 85.0, 72.0)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 92.3076923076923)"
07-01-2023 19:02:33.143781,"(3.0, 3.85, 3.6625)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 16.0, 15.0625)","(101.0, 180.0, 168.88888888888889)","(61.0, 85.0, 73.18181818181819)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 92.3076923076923)"
07-01-2023 19:02:34.676425,"(3.0, 3.85, 3.75)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 16.0, 15.0625)","(101.0, 180.0, 168.0)","(61.0, 85.0, 72.41935483870968)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 92.3076923076923)"
07-01-2023 19:02:36.156578,"(3.0, 3.85, 3.75)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 16.0, 15.625)","(101.0, 180.0, 180.0)","(61.0, 85.0, 72.41935483870968)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 92.14285714285714)"
07-01-2023 19:02:37.685401,"(3.0, 3.85, 3.9846153846153842)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 16.0, 15.625)","(101.0, 200.0, 176.66666666666666)","(61.0, 85.0, 71.3157894736842)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:39.121051,"(3.0, 4.1, 3.9846153846153842)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 16.0, 15.625)","(101.0, 190.0, 176.66666666666666)","(61.0, 85.0, 72.61904761904762)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:40.676921,"(3.0, 4.1, 3.9846153846153842)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 16.0, 15.625)","(101.0, 190.0, 195.0)","(61.0, 85.0, 78.33333333333333)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:42.210238,"(3.0, 4.1, 3.8727272727272726)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 62.5)","(8.5, 16.0, 15.625)","(101.0, 210.0, 202.5)","(61.0, 80.0, 78.33333333333333)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:43.583843,"(3.0, 3.9, 3.8727272727272726)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 75.0, 61.666666666666664)","(8.5, 16.0, 15.625)","(101.0, 210.0, 195.0)","(61.0, 80.0, 72.61904761904762)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:44.963455,"(3.0, 3.9, 3.8727272727272726)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 70.0, 55.333333333333336)","(8.5, 16.0, 15.85)","(101.0, 210.0, 195.0)","(61.0, 85.0, 72.61904761904762)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:46.298922,"(3.0, 3.9, 3.8727272727272726)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 60.0, 55.333333333333336)","(8.5, 16.0, 15.85)","(101.0, 210.0, 195.0)","(61.0, 85.0, 71.07142857142857)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:47.689690,"(3.0, 3.95, 3.7653846153846153)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 60.0, 46.285714285714285)","(8.5, 16.0, 15.166666666666666)","(101.0, 210.0, 195.0)","(61.0, 85.0, 71.07142857142857)","(8.0, 99999, 99990)","(61.0, 120.0, 105.0)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:49.063867,"(3.0, 3.95, 3.7653846153846153)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 50.0, 47.0)","(8.5, 16.0, 14.571428571428571)","(101.0, 210.0, 195.0)","(61.0, 85.0, 76.03448275862068)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:50.457540,"(3.0, 3.95, 3.7653846153846153)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 60.0, 45.6)","(8.5, 16.0, 14.571428571428571)","(101.0, 210.0, 195.0)","(61.0, 85.0, 76.03448275862068)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:51.698671,"(3.0, 3.95, 3.840909090909091)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 60.0, 45.6)","(8.5, 16.0, 14.571428571428571)","(101.0, 210.0, 195.0)","(61.0, 85.0, 76.03448275862068)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:52.885784,"(3.0, 3.95, 3.8576923076923078)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 60.0, 45.6)","(8.5, 16.0, 14.571428571428571)","(101.0, 210.0, 195.0)","(61.0, 85.0, 72.3170731707317)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:54.107007,"(3.0, 3.95, 3.7833333333333337)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 60.0, 47.666666666666664)","(8.5, 16.0, 14.75)","(101.0, 210.0, 195.0)","(61.0, 85.0, 72.3170731707317)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:55.461021,"(3.0, 3.95, 3.7833333333333337)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 55.0, 47.0)","(8.5, 16.0, 14.333333333333334)","(101.0, 210.0, 195.0)","(61.0, 85.0, 72.0)","(8.0, 99999, 99990)","(61.0, 120.0, 100.0)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:56.648397,"(3.0, 3.95, 3.8666666666666667)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(41.0, 50.0, 44.64705882352941)","(8.5, 16.0, 14.571428571428571)","(101.0, 210.0, 195.0)","(61.0, 85.0, 72.0)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:58.127612,"(3.1, 3.95, 3.8666666666666667)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.64705882352941)","(8.5, 16.0, 14.571428571428571)","(101.0, 210.0, 195.0)","(61.0, 85.0, 71.3157894736842)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 93.0)"
07-01-2023 19:02:59.546673,"(3.1, 3.95, 3.8666666666666667)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.55)","(8.5, 16.0, 14.571428571428571)","(101.0, 210.0, 195.0)","(61.0, 85.0, 70.55555555555556)","(8.0, 99999, 99990)","(61.0, 120.0, 96.66666666666667)","(81.0, 100.0, 93.0)"
07-01-2023 19:03:00.881876,"(3.1, 3.95, 3.924137931034483)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 16.0, 14.571428571428571)","(101.0, 210.0, 195.0)","(61.0, 85.0, 72.3170731707317)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 93.0)"
07-01-2023 19:03:02.206258,"(3.1, 3.95, 3.8875)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 16.0, 14.222222222222221)","(101.0, 210.0, 195.0)","(61.0, 85.0, 72.3170731707317)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 93.0)"
07-01-2023 19:03:03.592489,"(3.1, 3.95, 3.8875)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 16.0, 14.222222222222221)","(101.0, 210.0, 195.0)","(61.0, 85.0, 72.3170731707317)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 93.0)"
07-01-2023 19:03:04.861407,"(3.1, 3.95, 3.8875)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 16.0, 14.222222222222221)","(101.0, 210.0, 182.5)","(61.0, 85.0, 72.3170731707317)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:06.099932,"(3.1, 4.1, 3.925)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 16.0, 14.222222222222221)","(101.0, 220.0, 190.0)","(61.0, 85.0, 72.3170731707317)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:07.431192,"(3.1, 4.1, 3.96875)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.6875)","(8.5, 16.0, 14.222222222222221)","(101.0, 210.0, 190.0)","(61.0, 85.0, 72.3170731707317)","(8.0, 99999, 99990)","(61.0, 120.0, 96.66666666666667)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:08.842792,"(3.1, 4.1, 3.96875)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 16.0, 14.222222222222221)","(101.0, 210.0, 190.0)","(61.0, 85.0, 72.3170731707317)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:10.168094,"(3.1, 4.1, 3.96875)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 16.0, 14.222222222222221)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 72.3170731707317)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:11.539154,"(3.1, 4.1, 3.96875)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 16.0, 14.75)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 71.07142857142857)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:12.837884,"(3.1, 4.1, 3.96875)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 15.5, 14.75)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 71.07142857142857)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:14.169859,"(3.1, 4.1, 4.029999999999999)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 15.5, 14.75)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 76.03448275862068)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:15.464601,"(3.1, 4.1, 4.029999999999999)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 15.5, 14.75)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 76.03448275862068)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:16.744886,"(3.1, 4.1, 4.029999999999999)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 15.5, 14.75)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 76.03448275862068)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:18.107546,"(3.1, 4.1, 4.006666666666667)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 15.5, 14.75)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 76.03448275862068)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:19.631669,"(3.1, 4.1, 4.006666666666667)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.578947368421055)","(8.5, 15.5, 15.375)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 71.07142857142857)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:21.214936,"(3.1, 4.3, 4.075)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.6875)","(8.5, 15.5, 15.375)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 71.07142857142857)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:22.667850,"(3.1, 4.2, 4.066666666666666)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.6875)","(8.5, 15.5, 15.375)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 71.07142857142857)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:24.161378,"(3.1, 4.2, 4.066666666666666)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.6875)","(8.5, 15.5, 15.375)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 71.07142857142857)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:25.442434,"(3.1, 4.2, 4.066666666666666)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.6875)","(8.5, 15.5, 15.375)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 76.03448275862068)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
07-01-2023 19:03:26.724406,"(3.1, 4.2, 4.066666666666666)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.6875)","(8.5, 15.5, 15.375)","(101.0, 210.0, 193.33333333333334)","(61.0, 85.0, 76.03448275862068)","(8.0, 99999, 99990)","(61.0, 120.0, 93.33333333333333)","(81.0, 100.0, 95.0)"
