,Bye Bye Taipan,Devastator,Game One,Mr Savant,Smart And Classy,Lenny Rocks Out,Rubeson
11-01-2023 13:41:14.703230,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 332.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 8.96)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:15.833103,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 332.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 8.96)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:16.992604,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 505.0)","(5.5, 8.8, 6.48)","(6.0, 14.0, 8.96)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:18.072518,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 337.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 8.96)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:19.252082,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 337.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 8.96)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:20.226348,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 337.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 7.875)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:21.338863,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 337.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 9.545454545454545)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:22.471010,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 337.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 9.24)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:23.632121,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 337.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 9.24)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:24.729275,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 337.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 9.24)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:25.862862,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 337.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 9.24)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:26.971356,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 590.0, 347.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 9.24)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:28.006301,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 610.0, 347.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 9.24)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:29.146503,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 610.0, 347.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 9.24)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:30.320951,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 610.0, 347.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 9.24)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:31.568359,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 610.0, 347.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 9.24)","(2.9, 3.05, 2.8506666666666667)"
11-01-2023 13:41:32.696518,"(4.0, 7.4, 4.621052631578947)","(4.2, 8.2, 5.08421052631579)","(7.5, 14.0, 10.266666666666667)","(81.0, 610.0, 347.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 10.338461538461539)","(2.9, 3.05, 2.8838888888888885)"
11-01-2023 13:41:33.776034,"(4.0, 7.4, 5.0)","(4.2, 8.2, 5.509090909090909)","(7.5, 14.0, 10.266666666666667)","(81.0, 610.0, 347.5)","(5.5, 8.8, 6.48)","(6.0, 14.0, 10.446153846153846)","(2.9, 3.05, 2.8838888888888885)"
11-01-2023 13:41:34.918686,"(4.0, 7.4, 4.7894736842105265)","(4.2, 8.2, 5.581818181818181)","(7.5, 14.0, 10.266666666666667)","(81.0, 610.0, 347.5)","(5.5, 8.8, 6.44)","(6.0, 14.0, 10.446153846153846)","(2.9, 3.05, 2.8838888888888885)"
11-01-2023 13:41:36.073322,"(4.0, 7.4, 5.1454545454545455)","(4.2, 8.2, 5.533333333333333)","(7.5, 14.0, 10.266666666666667)","(81.0, 610.0, 297.5)","(5.5, 8.6, 6.44)","(6.0, 14.0, 10.266666666666666)","(2.9, 3.05, 2.8838888888888885)"
11-01-2023 13:41:37.186795,"(4.0, 7.4, 5.1454545454545455)","(4.4, 8.2, 5.533333333333333)","(7.5, 14.0, 10.266666666666667)","(81.0, 510.0, 297.5)","(5.5, 8.6, 6.44)","(6.0, 14.0, 10.266666666666666)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:38.335949,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.0, 10.266666666666667)","(81.0, 510.0, 170.0)","(5.5, 8.6, 6.44)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:39.598712,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.0, 10.266666666666667)","(81.0, 510.0, 170.0)","(5.5, 8.6, 6.44)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:40.705033,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.0, 10.266666666666667)","(81.0, 510.0, 170.0)","(5.5, 8.6, 6.44)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:41.814758,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.0, 10.266666666666667)","(81.0, 510.0, 170.0)","(5.5, 8.6, 6.44)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:42.932538,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.0, 10.266666666666667)","(81.0, 510.0, 170.0)","(5.5, 8.6, 6.44)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:44.091760,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.0, 10.433333333333334)","(81.0, 510.0, 170.0)","(5.5, 8.6, 6.158333333333333)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:45.149947,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 170.0)","(5.5, 9.0, 6.158333333333333)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:46.311770,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 170.0)","(5.5, 9.0, 6.158333333333333)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:47.393703,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 170.0)","(5.5, 9.0, 6.158333333333333)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:48.476091,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 170.0)","(5.5, 9.0, 6.158333333333333)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:49.878785,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 170.0)","(5.5, 9.0, 6.158333333333333)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.8838888888888885)"
11-01-2023 13:41:51.099601,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 5.933333333333333)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 297.5)","(5.5, 9.0, 6.158333333333333)","(6.0, 14.0, 8.75)","(2.8, 3.05, 2.815652173913043)"
11-01-2023 13:41:52.359860,"(4.0, 7.8, 4.6000000000000005)","(4.4, 8.2, 6.0)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 297.5)","(5.5, 9.0, 6.158333333333333)","(6.0, 14.0, 11.529411764705882)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:41:53.607339,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 6.0)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.0, 6.158333333333333)","(6.0, 14.0, 9.94)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:41:54.796401,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 5.872727272727273)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.0, 6.45)","(6.0, 14.0, 9.1)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:41:56.151516,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 6.066666666666666)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.2, 6.45)","(6.0, 14.0, 9.2875)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:41:57.257078,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 6.066666666666666)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 12.738888888888889)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:41:58.547338,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 6.133333333333333)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 11.784615384615385)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:41:59.738293,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 6.2)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 9.637500000000001)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:01.022253,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 6.2)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 9.637500000000001)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:02.286579,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 6.2)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 9.637500000000001)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:03.544529,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 6.266666666666667)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 9.637500000000001)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:05.016574,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 6.4079999999999995)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 12.894444444444446)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:06.511408,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 6.4079999999999995)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 12.0)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:07.538035,"(4.0, 7.8, 5.785185185185186)","(4.4, 8.2, 6.4079999999999995)","(7.5, 14.5, 10.433333333333334)","(81.0, 510.0, 300.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 12.0)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:08.558034,"(4.0, 7.8, 5.785185185185186)","(4.4, 10.5, 6.93)","(7.5, 14.5, 9.077777777777778)","(81.0, 600.0, 345.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 9.987499999999999)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:09.704886,"(4.0, 7.8, 5.4)","(4.4, 8.6, 5.776470588235294)","(7.5, 14.5, 9.077777777777778)","(81.0, 690.0, 165.0)","(5.5, 9.2, 6.23)","(6.0, 15.5, 9.987499999999999)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:10.954636,"(4.0, 7.8, 4.788235294117647)","(4.4, 8.6, 5.776470588235294)","(7.5, 14.5, 9.077777777777778)","(81.0, 690.0, 165.0)","(5.5, 9.2, 6.23)","(6.0, 15.5, 9.987499999999999)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:12.076248,"(4.0, 7.8, 4.788235294117647)","(4.4, 8.6, 6.68)","(7.5, 14.5, 9.077777777777778)","(81.0, 690.0, 165.0)","(5.5, 9.2, 6.23)","(6.0, 15.5, 13.05)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:13.165949,"(4.0, 7.8, 4.788235294117647)","(4.4, 8.6, 6.68)","(7.5, 14.5, 9.077777777777778)","(81.0, 690.0, 165.0)","(5.5, 9.2, 6.23)","(6.0, 15.5, 12.215384615384615)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:14.278109,"(4.0, 7.8, 4.788235294117647)","(4.4, 8.6, 6.68)","(7.5, 14.5, 9.077777777777778)","(81.0, 690.0, 192.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 12.215384615384615)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:15.304726,"(4.0, 7.8, 5.9037037037037035)","(4.4, 8.6, 6.666666666666667)","(7.5, 14.0, 10.266666666666667)","(81.0, 600.0, 192.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 12.215384615384615)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:16.404797,"(4.0, 7.4, 5.7407407407407405)","(4.4, 8.6, 6.5636363636363635)","(7.5, 14.0, 10.266666666666667)","(81.0, 600.0, 141.0)","(5.5, 9.2, 6.45)","(6.0, 15.5, 13.818181818181818)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:17.498227,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 10.266666666666667)","(81.0, 600.0, 141.0)","(5.5, 9.2, 6.45)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:18.586264,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 8.028571428571428)","(7.5, 14.0, 10.266666666666667)","(81.0, 600.0, 141.0)","(5.5, 9.2, 6.45)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:19.772981,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 8.028571428571428)","(7.5, 14.0, 10.266666666666667)","(81.0, 600.0, 141.0)","(5.5, 9.2, 6.45)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:20.928874,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 8.028571428571428)","(7.5, 14.0, 9.333333333333334)","(81.0, 600.0, 340.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:21.972906,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 590.0, 340.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:22.931066,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 590.0, 340.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:23.965035,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 600.0, 141.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:24.933920,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 510.0, 174.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.815652173913043)"
11-01-2023 13:42:25.894137,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 510.0, 174.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8084057971014493)"
11-01-2023 13:42:26.880018,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 510.0, 174.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8084057971014493)"
11-01-2023 13:42:27.910001,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 510.0, 174.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8084057971014493)"
11-01-2023 13:42:28.890106,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 510.0, 174.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8084057971014493)"
11-01-2023 13:42:29.850802,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 580.0, 160.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8084057971014493)"
11-01-2023 13:42:31.230597,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 580.0, 160.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8084057971014493)"
11-01-2023 13:42:32.372813,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 580.0, 160.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8084057971014493)"
11-01-2023 13:42:33.469033,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 580.0, 160.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8084057971014493)"
11-01-2023 13:42:34.875945,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 580.0, 160.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8084057971014493)"
11-01-2023 13:42:36.235531,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 9.333333333333334)","(81.0, 580.0, 160.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8084057971014493)"
11-01-2023 13:42:37.359242,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 12.1875)","(81.0, 580.0, 160.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8059374999999998)"
11-01-2023 13:42:38.412539,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 12.1875)","(81.0, 580.0, 160.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8059374999999998)"
11-01-2023 13:42:39.358442,"(4.0, 8.4, 6.59047619047619)","(4.4, 11.0, 7.442105263157895)","(7.5, 14.0, 12.1875)","(81.0, 580.0, 160.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8059374999999998)"
11-01-2023 13:42:40.542786,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.1875)","(81.0, 580.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8059374999999998)"
11-01-2023 13:42:41.579037,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.1875)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8059374999999998)"
11-01-2023 13:42:42.673840,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.1875)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8059374999999998)"
11-01-2023 13:42:44.065857,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.1875)","(81.0, 570.0, 160.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8059374999999998)"
11-01-2023 13:42:45.270366,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.1875)","(81.0, 580.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8059374999999998)"
11-01-2023 13:42:46.476572,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.1875)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8059374999999998)"
11-01-2023 13:42:47.701338,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.066666666666666)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8059374999999998)"
11-01-2023 13:42:48.790548,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.066666666666666)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.6499999999999995)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.8059374999999998)"
11-01-2023 13:42:49.872587,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.066666666666666)","(81.0, 570.0, 160.0)","(5.5, 9.2, 6.6499999999999995)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.77)"
11-01-2023 13:42:50.905213,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.066666666666666)","(81.0, 580.0, 160.0)","(5.5, 9.2, 6.6499999999999995)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.77)"
11-01-2023 13:42:52.001444,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.066666666666666)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.6499999999999995)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.77)"
11-01-2023 13:42:53.016641,"(4.0, 8.4, 6.59047619047619)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.066666666666666)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.6499999999999995)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.77)"
11-01-2023 13:42:53.924516,"(4.0, 8.4, 6.0875)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.066666666666666)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.6499999999999995)","(6.0, 17.5, 12.6875)","(2.8, 2.82, 2.77)"
11-01-2023 13:42:54.953498,"(4.0, 8.4, 6.0875)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.066666666666666)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 14.0)","(2.8, 2.82, 2.793529411764706)"
11-01-2023 13:42:56.077063,"(4.0, 8.4, 6.223529411764706)","(4.4, 10.5, 7.814285714285714)","(7.5, 14.0, 12.066666666666666)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 11.25)","(2.8, 2.82, 2.793529411764706)"
11-01-2023 13:42:57.108387,"(4.0, 8.4, 6.223529411764706)","(4.4, 10.5, 6.411111111111111)","(7.5, 14.0, 12.066666666666666)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 11.25)","(2.8, 2.82, 2.793529411764706)"
11-01-2023 13:42:58.204305,"(4.0, 8.4, 6.223529411764706)","(4.4, 10.5, 6.411111111111111)","(7.5, 14.0, 9.333333333333334)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 11.25)","(2.8, 2.82, 2.793529411764706)"
11-01-2023 13:42:59.253878,"(4.0, 8.4, 6.223529411764706)","(4.4, 10.5, 6.411111111111111)","(7.5, 14.0, 9.333333333333334)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 11.25)","(2.8, 2.82, 2.793529411764706)"
11-01-2023 13:43:00.327011,"(4.0, 8.4, 6.223529411764706)","(4.4, 10.5, 6.411111111111111)","(7.5, 14.0, 9.333333333333334)","(81.0, 570.0, 330.0)","(5.5, 9.2, 6.23)","(6.0, 17.5, 11.25)","(2.8, 2.82, 2.793529411764706)"
