,Arnray,Blue Card,Bandalera Miss,Django Dream,Private Scene,Lady Duckworth,Woodruff,Universal Vain,Steak Night,Act Innocent,Masaru,Taxi
11-01-2023 19:23:45.313529,"(14.0, 26.0, 25.166666666666668)","(3.6, 3.6, 3.5517857142857143)","(3.3, 3.95, 3.916666666666667)","(31.0, 44.0, 43.0)","(13.0, 16.0, 15.428571428571429)","(10.0, 12.0, 11.753968253968253)","(20.0, 34.0, 32.285714285714285)","(19.0, 28.0, 27.6)","(26.0, 60.0, 54.54545454545455)","(31.0, 36.0, 35.333333333333336)","(20.0, 24.0, 23.509090909090908)","(9.0, 11.0, 10.525773195876289)"
11-01-2023 19:23:47.137841,"(15.0, 26.0, 25.166666666666668)","(3.5, 3.6, 3.5320754716981133)","(3.3, 3.95, 3.9155172413793107)","(31.0, 44.0, 43.0)","(12.0, 16.0, 15.642857142857142)","(10.0, 12.0, 11.753968253968253)","(20.0, 34.0, 32.15384615384615)","(19.0, 28.0, 27.6)","(31.0, 60.0, 53.333333333333336)","(31.0, 36.0, 35.333333333333336)","(21.0, 24.0, 23.509090909090908)","(9.0, 11.0, 10.525773195876289)"
11-01-2023 19:23:48.968334,"(15.0, 26.0, 25.166666666666668)","(3.5, 3.55, 3.5166666666666666)","(3.3, 3.95, 3.9155172413793107)","(31.0, 44.0, 43.0)","(12.0, 16.0, 15.5)","(10.0, 12.0, 11.753968253968253)","(20.0, 34.0, 32.666666666666664)","(19.0, 28.0, 29.263157894736842)","(31.0, 60.0, 55.714285714285715)","(31.0, 36.0, 35.333333333333336)","(21.0, 24.0, 23.509090909090908)","(9.0, 11.0, 10.525773195876289)"
11-01-2023 19:23:50.728955,"(15.0, 26.0, 25.166666666666668)","(3.5, 3.55, 3.4922222222222223)","(3.3, 3.95, 3.9155172413793107)","(31.0, 44.0, 43.0)","(12.0, 16.0, 15.5)","(10.0, 12.0, 11.753968253968253)","(20.0, 34.0, 32.10526315789474)","(19.0, 30.0, 29.61904761904762)","(31.0, 60.0, 55.714285714285715)","(31.0, 36.0, 37.111111111111114)","(21.0, 24.0, 23.49056603773585)","(9.0, 11.0, 10.72289156626506)"
11-01-2023 19:23:52.502973,"(15.0, 26.0, 25.166666666666668)","(3.5, 3.55, 3.436470588235294)","(3.3, 3.95, 3.9133333333333336)","(31.0, 44.0, 43.0)","(12.0, 16.0, 15.307692307692308)","(10.0, 12.0, 11.753968253968253)","(20.0, 34.0, 32.76923076923077)","(19.0, 30.0, 29.61904761904762)","(31.0, 60.0, 55.45454545454545)","(31.0, 38.0, 37.111111111111114)","(21.0, 24.0, 23.49056603773585)","(9.0, 11.0, 10.72289156626506)"
11-01-2023 19:23:54.253359,"(15.0, 26.0, 25.4)","(3.5, 3.45, 3.339655172413793)","(3.3, 3.95, 3.9163636363636365)","(31.0, 44.0, 48.22222222222222)","(12.0, 15.5, 15.666666666666666)","(10.0, 12.0, 11.785714285714286)","(20.0, 34.0, 34.57142857142857)","(19.0, 30.0, 29.833333333333332)","(31.0, 60.0, 61.25)","(31.0, 38.0, 36.6)","(21.0, 24.0, 23.541666666666668)","(9.0, 11.0, 10.777777777777779)"
11-01-2023 19:23:56.028775,"(15.0, 26.0, 25.4)","(3.5, 3.35, 3.378205128205128)","(3.3, 4.0, 3.9375)","(31.0, 50.0, 49.0)","(12.0, 16.0, 15.666666666666666)","(10.0, 12.0, 11.785714285714286)","(20.0, 36.0, 33.77777777777778)","(19.0, 30.0, 29.833333333333332)","(31.0, 65.0, 61.25)","(31.0, 38.0, 36.6)","(21.0, 24.0, 23.541666666666668)","(9.0, 11.0, 10.777777777777779)"
11-01-2023 19:23:57.759403,"(15.0, 26.0, 25.4)","(3.5, 3.4, 3.385897435897436)","(3.3, 3.95, 3.9272727272727272)","(31.0, 50.0, 49.0)","(12.0, 16.0, 15.777777777777779)","(10.0, 12.0, 11.785714285714286)","(20.0, 36.0, 33.77777777777778)","(19.0, 30.0, 29.833333333333332)","(31.0, 65.0, 61.25)","(31.0, 38.0, 36.6)","(21.0, 24.0, 23.232758620689655)","(9.0, 11.0, 10.777777777777779)"
11-01-2023 19:23:59.573479,"(15.0, 26.0, 25.4)","(3.4, 3.4, 3.385897435897436)","(3.3, 3.95, 3.9272727272727272)","(31.0, 50.0, 49.333333333333336)","(12.0, 16.0, 15.705882352941176)","(10.0, 12.0, 11.785714285714286)","(21.0, 36.0, 33.69230769230769)","(19.0, 30.0, 29.833333333333332)","(31.0, 65.0, 61.25)","(31.0, 38.0, 36.6)","(21.0, 25.0, 23.232758620689655)","(9.0, 11.0, 10.777777777777779)"
11-01-2023 19:24:01.358835,"(15.0, 26.0, 25.4)","(3.4, 3.4, 3.385897435897436)","(3.3, 3.95, 3.9272727272727272)","(31.0, 50.0, 49.333333333333336)","(12.0, 16.0, 15.705882352941176)","(10.0, 12.0, 11.785714285714286)","(21.0, 34.0, 33.69230769230769)","(19.0, 30.0, 29.90909090909091)","(31.0, 65.0, 61.25)","(31.0, 38.0, 36.833333333333336)","(21.0, 25.0, 23.232758620689655)","(9.0, 11.0, 10.8)"
11-01-2023 19:24:03.150994,"(15.0, 26.0, 25.473684210526315)","(3.4, 3.45, 3.3772727272727274)","(3.3, 3.9, 3.863888888888889)","(31.0, 50.0, 49.333333333333336)","(12.0, 16.0, 15.705882352941176)","(10.0, 12.0, 11.785714285714286)","(21.0, 34.0, 33.666666666666664)","(19.0, 30.0, 29.90909090909091)","(31.0, 65.0, 61.25)","(31.0, 38.0, 36.666666666666664)","(21.0, 25.0, 23.232758620689655)","(9.0, 11.0, 10.856164383561644)"
11-01-2023 19:24:04.930639,"(15.0, 26.0, 25.473684210526315)","(3.4, 3.45, 3.3772727272727274)","(3.3, 3.9, 3.863888888888889)","(31.0, 50.0, 49.333333333333336)","(12.0, 16.0, 15.807692307692308)","(10.0, 12.0, 11.785714285714286)","(21.0, 34.0, 33.666666666666664)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 61.66666666666667)","(31.0, 38.0, 36.666666666666664)","(21.0, 25.0, 23.232758620689655)","(9.0, 11.0, 10.745283018867925)"
11-01-2023 19:24:06.628050,"(15.0, 26.0, 24.466666666666665)","(3.4, 3.45, 3.450282485875706)","(3.3, 3.9, 3.8518518518518516)","(31.0, 50.0, 45.88235294117647)","(12.0, 16.0, 15.190909090909091)","(10.0, 12.0, 11.785714285714286)","(21.0, 34.0, 32.3125)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 61.66666666666667)","(31.0, 38.0, 36.833333333333336)","(21.0, 24.0, 23.574074074074073)","(9.0, 11.0, 10.745283018867925)"
11-01-2023 19:24:08.403346,"(16.0, 25.0, 24.466666666666665)","(3.4, 3.5, 3.4529411764705884)","(3.3, 3.9, 3.8518518518518516)","(31.0, 48.0, 45.666666666666664)","(12.0, 15.5, 15.744444444444444)","(10.0, 12.0, 11.586206896551724)","(21.0, 34.0, 32.625)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 61.66666666666667)","(31.0, 38.0, 37.38095238095238)","(21.0, 24.0, 23.29875518672199)","(9.0, 11.0, 10.745283018867925)"
11-01-2023 19:24:10.126884,"(16.0, 25.0, 24.466666666666665)","(3.4, 3.5, 3.456896551724138)","(3.3, 3.9, 3.8518518518518516)","(31.0, 48.0, 45.666666666666664)","(12.0, 16.5, 15.744444444444444)","(10.0, 12.0, 11.586206896551724)","(21.0, 34.0, 32.58064516129032)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 61.66666666666667)","(31.0, 38.0, 37.38095238095238)","(21.0, 25.0, 23.305785123966942)","(9.0, 11.0, 11.016129032258064)"
11-01-2023 19:24:11.911469,"(16.0, 25.0, 24.466666666666665)","(3.4, 3.5, 3.464788732394366)","(3.3, 3.9, 3.7830275229357797)","(31.0, 48.0, 45.375)","(12.0, 16.5, 15.744444444444444)","(10.0, 12.0, 11.586206896551724)","(21.0, 34.0, 32.58064516129032)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 61.66666666666667)","(31.0, 38.0, 37.38095238095238)","(21.0, 25.0, 23.305785123966942)","(9.0, 11.5, 11.016129032258064)"
11-01-2023 19:24:13.700292,"(16.0, 25.0, 24.466666666666665)","(3.4, 3.5, 3.458695652173913)","(3.3, 3.8, 3.783482142857143)","(31.0, 48.0, 45.375)","(12.0, 16.5, 15.744444444444444)","(10.0, 12.0, 11.68421052631579)","(21.0, 34.0, 32.58064516129032)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.10344827586207)","(21.0, 25.0, 23.305785123966942)","(9.0, 11.5, 11.016129032258064)"
11-01-2023 19:24:15.476146,"(16.0, 25.0, 24.466666666666665)","(3.4, 3.5, 3.4813636363636364)","(3.3, 3.8, 3.7695121951219512)","(31.0, 48.0, 45.666666666666664)","(12.0, 16.5, 15.744444444444444)","(10.0, 12.0, 11.68421052631579)","(21.0, 34.0, 32.35294117647059)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.10344827586207)","(21.0, 25.0, 23.315352697095435)","(9.0, 11.5, 11.307692307692308)"
11-01-2023 19:24:17.247831,"(16.0, 25.0, 24.6734693877551)","(3.4, 3.5, 3.4837719298245613)","(3.3, 3.8, 3.78)","(31.0, 48.0, 45.666666666666664)","(12.0, 16.5, 15.82)","(10.0, 12.0, 11.586206896551724)","(21.0, 34.0, 33.23076923076923)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 36.666666666666664)","(21.0, 25.0, 23.315352697095435)","(9.0, 11.5, 11.166666666666666)"
11-01-2023 19:24:18.960004,"(16.0, 25.0, 24.7)","(3.4, 3.5, 3.4684615384615385)","(3.3, 3.8, 3.8260869565217392)","(31.0, 48.0, 45.666666666666664)","(12.0, 16.5, 15.82)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.23076923076923)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 35.90163934426229)","(21.0, 25.0, 23.315352697095435)","(9.0, 11.5, 11.090909090909092)"
11-01-2023 19:24:20.705939,"(16.0, 25.0, 24.7)","(3.4, 3.5, 3.4684615384615385)","(3.3, 3.85, 3.8260869565217392)","(31.0, 48.0, 45.666666666666664)","(12.0, 16.5, 15.82)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.23076923076923)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.22222222222222)","(21.0, 25.0, 23.315352697095435)","(9.0, 11.5, 11.090909090909092)"
11-01-2023 19:24:22.465048,"(16.0, 25.0, 24.7)","(3.4, 3.5, 3.473913043478261)","(3.3, 3.85, 3.842)","(31.0, 48.0, 45.666666666666664)","(12.0, 16.5, 15.82)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.58620689655172)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.18840579710145)","(21.0, 25.0, 23.315352697095435)","(9.0, 11.0, 10.738505747126437)"
11-01-2023 19:24:24.209638,"(16.0, 25.0, 24.7)","(3.4, 3.5, 3.473722627737226)","(3.3, 3.85, 3.837878787878788)","(31.0, 48.0, 45.666666666666664)","(12.0, 16.5, 15.82)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.58620689655172)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.18840579710145)","(21.0, 25.0, 23.315352697095435)","(9.0, 11.0, 10.747159090909092)"
11-01-2023 19:24:26.056137,"(16.0, 25.0, 24.7)","(3.4, 3.5, 3.4818627450980393)","(3.3, 3.9, 3.837878787878788)","(31.0, 48.0, 46.13333333333333)","(12.0, 16.5, 15.82)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.58620689655172)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.18840579710145)","(21.0, 25.0, 23.315352697095435)","(9.0, 11.0, 10.725308641975309)"
11-01-2023 19:24:29.112529,"(16.0, 25.0, 24.7)","(3.4, 3.5, 3.4818627450980393)","(3.3, 3.9, 3.837878787878788)","(31.0, 48.0, 46.285714285714285)","(12.0, 16.5, 15.82)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.58620689655172)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.18840579710145)","(21.0, 25.0, 23.315352697095435)","(9.0, 11.0, 10.725308641975309)"
11-01-2023 19:24:30.967938,"(16.0, 25.0, 24.7)","(3.4, 3.5, 3.4891566265060243)","(3.3, 3.9, 3.8328571428571427)","(31.0, 48.0, 46.90909090909091)","(12.0, 16.5, 15.82)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.58620689655172)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.18840579710145)","(21.0, 25.0, 23.32900432900433)","(9.0, 11.0, 10.95625)"
11-01-2023 19:24:32.812702,"(16.0, 25.0, 24.7)","(3.4, 3.5, 3.4891566265060243)","(3.3, 3.9, 3.8328571428571427)","(31.0, 48.0, 45.81818181818182)","(12.0, 16.5, 15.82)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.58620689655172)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.18840579710145)","(21.0, 25.0, 23.32900432900433)","(9.0, 11.0, 10.945121951219512)"
11-01-2023 19:24:34.564216,"(16.0, 25.0, 24.7)","(3.4, 3.5, 3.482828282828283)","(3.3, 3.9, 3.8328571428571427)","(31.0, 48.0, 45.666666666666664)","(12.0, 16.5, 15.806122448979592)","(10.0, 12.0, 11.645833333333334)","(21.0, 34.0, 33.58620689655172)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.18840579710145)","(21.0, 25.0, 23.32900432900433)","(9.0, 11.5, 10.945121951219512)"
11-01-2023 19:24:36.314013,"(16.0, 25.0, 24.7)","(3.4, 3.5, 3.4387573964497045)","(3.3, 3.9, 3.8606382978723404)","(31.0, 46.0, 45.6)","(12.0, 16.5, 15.913793103448276)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.58620689655172)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.18840579710145)","(21.0, 25.0, 23.32900432900433)","(9.0, 11.5, 10.945121951219512)"
11-01-2023 19:24:38.229391,"(16.0, 25.0, 24.7)","(3.4, 3.45, 3.475287356321839)","(3.3, 3.9, 3.8727272727272726)","(31.0, 48.0, 45.6)","(12.0, 16.5, 15.913793103448276)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.58620689655172)","(20.0, 30.0, 29.90909090909091)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.18840579710145)","(21.0, 25.0, 23.32900432900433)","(9.0, 11.5, 10.945121951219512)"
11-01-2023 19:24:40.016823,"(16.0, 25.0, 24.7)","(3.3, 3.5, 3.465909090909091)","(3.3, 3.9, 3.8727272727272726)","(31.0, 48.0, 45.6)","(12.0, 16.5, 15.913793103448276)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.58620689655172)","(20.0, 30.0, 29.933333333333334)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.27272727272727)","(20.0, 25.0, 23.32900432900433)","(9.0, 11.5, 10.945121951219512)"
11-01-2023 19:24:41.779676,"(16.0, 25.0, 24.7)","(3.3, 3.5, 3.465909090909091)","(3.3, 3.9, 3.8361111111111112)","(31.0, 48.0, 45.6)","(12.0, 16.5, 15.913793103448276)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.58620689655172)","(20.0, 30.0, 29.933333333333334)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.27272727272727)","(20.0, 25.0, 23.32900432900433)","(9.0, 11.5, 10.98876404494382)"
11-01-2023 19:24:43.579251,"(16.0, 25.0, 24.7)","(3.3, 3.5, 3.440769230769231)","(3.3, 3.85, 3.876923076923077)","(31.0, 48.0, 45.6)","(12.0, 16.5, 15.913793103448276)","(10.0, 12.0, 11.645833333333334)","(21.0, 34.0, 33.333333333333336)","(20.0, 30.0, 29.933333333333334)","(31.0, 65.0, 58.333333333333336)","(31.0, 38.0, 37.27272727272727)","(20.0, 25.0, 23.844444444444445)","(9.0, 11.5, 10.98876404494382)"
11-01-2023 19:24:45.296039,"(16.0, 25.0, 24.7)","(3.3, 3.45, 3.440769230769231)","(3.3, 3.9, 3.875)","(31.0, 48.0, 49.6)","(12.0, 16.5, 15.913793103448276)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.333333333333336)","(20.0, 30.0, 29.933333333333334)","(31.0, 65.0, 57.94117647058823)","(31.0, 38.0, 37.15)","(20.0, 24.0, 23.844444444444445)","(9.0, 11.5, 10.98876404494382)"
11-01-2023 19:24:47.003849,"(16.0, 25.0, 24.7)","(3.3, 3.45, 3.440769230769231)","(3.3, 3.9, 3.875)","(31.0, 50.0, 49.6)","(12.0, 16.5, 15.913793103448276)","(10.0, 12.0, 11.575)","(21.0, 34.0, 33.333333333333336)","(20.0, 30.0, 29.933333333333334)","(31.0, 65.0, 57.94117647058823)","(31.0, 38.0, 37.15)","(20.0, 24.0, 23.844444444444445)","(9.0, 11.5, 10.98876404494382)"
11-01-2023 19:24:48.745826,"(16.0, 25.0, 24.7)","(3.3, 3.45, 3.440769230769231)","(3.3, 3.9, 3.8863636363636362)","(31.0, 50.0, 49.6)","(12.0, 16.5, 15.913793103448276)","(10.0, 12.0, 11.569767441860465)","(21.0, 34.0, 33.333333333333336)","(20.0, 30.0, 29.933333333333334)","(31.0, 65.0, 57.0)","(31.0, 38.0, 37.15)","(20.0, 24.0, 23.584615384615386)","(9.0, 11.5, 11.0625)"
11-01-2023 19:24:50.545213,"(17.0, 25.0, 25.555555555555557)","(3.3, 3.45, 3.4289215686274512)","(3.3, 3.9, 3.8863636363636362)","(31.0, 50.0, 49.8)","(12.0, 16.5, 15.913793103448276)","(10.0, 12.0, 11.626262626262626)","(21.0, 34.0, 34.0)","(20.0, 30.0, 29.933333333333334)","(31.0, 65.0, 57.0)","(31.0, 38.0, 37.15)","(20.0, 24.0, 23.55)","(9.0, 11.5, 11.0625)"
11-01-2023 19:24:52.330926,"(17.0, 26.0, 25.555555555555557)","(3.3, 3.45, 3.4263736263736266)","(3.3, 3.9, 3.881159420289855)","(31.0, 50.0, 49.8)","(12.0, 16.5, 16.575757575757574)","(10.0, 12.0, 11.782608695652174)","(21.0, 36.0, 33.84615384615385)","(20.0, 30.0, 29.923076923076923)","(31.0, 65.0, 59.285714285714285)","(31.0, 38.0, 37.15)","(20.0, 24.0, 23.49056603773585)","(9.0, 11.5, 11.0625)"
11-01-2023 19:24:54.197116,"(17.0, 26.0, 25.555555555555557)","(3.3, 3.45, 3.431304347826087)","(3.3, 3.9, 3.8775862068965514)","(31.0, 50.0, 49.6)","(12.0, 17.0, 16.45098039215686)","(10.0, 12.5, 11.782608695652174)","(21.0, 36.0, 34.44444444444444)","(20.0, 30.0, 29.923076923076923)","(31.0, 65.0, 53.666666666666664)","(31.0, 38.0, 37.139240506329116)","(20.0, 24.0, 23.49056603773585)","(9.0, 11.5, 11.0625)"
11-01-2023 19:24:56.067527,"(17.0, 26.0, 25.555555555555557)","(3.3, 3.45, 3.3833333333333333)","(3.3, 3.9, 3.8875)","(31.0, 50.0, 49.8)","(12.0, 17.0, 16.65714285714286)","(10.0, 12.5, 11.72)","(21.0, 36.0, 34.44444444444444)","(20.0, 30.0, 29.923076923076923)","(31.0, 65.0, 55.55555555555556)","(31.0, 38.0, 37.18072289156626)","(20.0, 24.0, 23.49056603773585)","(9.0, 11.5, 11.059090909090909)"
11-01-2023 19:24:57.808470,"(17.0, 26.0, 25.555555555555557)","(3.3, 3.4, 3.366477272727273)","(3.3, 3.9, 3.8875)","(31.0, 50.0, 49.8)","(12.0, 17.0, 16.68421052631579)","(10.0, 12.0, 11.761904761904763)","(21.0, 36.0, 34.44444444444444)","(20.0, 30.0, 29.923076923076923)","(31.0, 65.0, 43.6)","(31.0, 38.0, 37.18072289156626)","(20.0, 24.0, 23.49056603773585)","(9.0, 11.5, 11.115079365079366)"
11-01-2023 19:24:59.549661,"(17.0, 26.0, 25.785714285714285)","(3.3, 3.4, 3.357547169811321)","(3.3, 3.9, 3.8875)","(31.0, 50.0, 57.88235294117647)","(12.0, 17.0, 16.68421052631579)","(10.0, 12.0, 11.720930232558139)","(21.0, 36.0, 34.44444444444444)","(20.0, 30.0, 29.923076923076923)","(31.0, 46.0, 46.666666666666664)","(31.0, 38.0, 37.18072289156626)","(20.0, 24.0, 23.49056603773585)","(9.0, 11.0, 10.75)"
11-01-2023 19:25:01.287892,"(17.0, 26.0, 25.785714285714285)","(3.3, 3.4, 3.367857142857143)","(3.3, 3.9, 3.8727272727272726)","(31.0, 60.0, 54.611111111111114)","(12.0, 17.0, 16.68421052631579)","(10.0, 12.0, 11.693877551020408)","(21.0, 36.0, 34.44444444444444)","(20.0, 30.0, 29.923076923076923)","(31.0, 60.0, 47.5)","(31.0, 38.0, 37.18072289156626)","(20.0, 25.0, 24.089622641509433)","(9.0, 11.0, 10.778846153846153)"
11-01-2023 19:25:02.968049,"(17.0, 26.0, 25.785714285714285)","(3.3, 3.4, 3.398076923076923)","(3.3, 3.9, 3.8117283950617282)","(31.0, 55.0, 54.26315789473684)","(12.0, 17.0, 16.68421052631579)","(10.0, 12.0, 11.693877551020408)","(21.0, 36.0, 35.096774193548384)","(20.0, 30.0, 29.923076923076923)","(31.0, 55.0, 47.5)","(31.0, 38.0, 37.12820512820513)","(20.0, 25.0, 24.093896713615024)","(9.0, 11.0, 10.774436090225564)"
11-01-2023 19:25:04.784223,"(17.0, 26.0, 25.25)","(3.3, 3.4, 3.368018018018018)","(3.3, 3.85, 3.800380228136882)","(31.0, 55.0, 49.38461538461539)","(12.0, 17.0, 16.649253731343283)","(10.0, 12.0, 11.643939393939394)","(21.0, 36.0, 33.2972972972973)","(20.0, 30.0, 30.545454545454547)","(31.0, 55.0, 52.375)","(31.0, 36.0, 35.20792079207921)","(20.0, 25.0, 24.093896713615024)","(9.0, 11.5, 11.226666666666667)"
11-01-2023 19:25:06.699951,"(17.0, 26.0, 26.22222222222222)","(3.3, 3.45, 3.368018018018018)","(3.3, 3.85, 3.708695652173913)","(31.0, 50.0, 49.44)","(12.0, 17.0, 16.649253731343283)","(10.0, 12.0, 11.6484375)","(21.0, 34.0, 33.2972972972973)","(20.0, 32.0, 31.77777777777778)","(31.0, 55.0, 53.285714285714285)","(31.0, 36.0, 35.28421052631579)","(20.0, 25.0, 24.093896713615024)","(9.0, 12.0, 11.635593220338983)"
11-01-2023 19:25:08.578513,"(17.0, 27.0, 26.22222222222222)","(3.3, 3.45, 3.4202614379084966)","(3.3, 3.75, 3.7125000000000004)","(31.0, 50.0, 45.0)","(12.0, 17.0, 16.649253731343283)","(10.0, 12.0, 11.424657534246576)","(21.0, 34.0, 33.6551724137931)","(20.0, 34.0, 31.77777777777778)","(31.0, 55.0, 53.285714285714285)","(31.0, 36.0, 35.28421052631579)","(20.0, 25.0, 24.093896713615024)","(9.0, 12.0, 11.635593220338983)"
11-01-2023 19:25:11.881749,"(17.0, 27.0, 26.22222222222222)","(3.3, 3.45, 3.423134328358209)","(3.3, 3.75, 3.6860655737704917)","(31.0, 48.0, 45.0)","(12.0, 17.0, 16.649253731343283)","(10.0, 11.5, 11.427631578947368)","(21.0, 34.0, 33.696969696969695)","(20.0, 34.0, 31.77777777777778)","(31.0, 55.0, 53.285714285714285)","(31.0, 36.0, 35.28421052631579)","(20.0, 25.0, 24.00515463917526)","(9.0, 12.5, 12.375)"
11-01-2023 19:25:14.065554,"(17.0, 27.0, 26.363636363636363)","(3.3, 3.45, 3.4582474226804125)","(3.3, 3.7, 3.691666666666667)","(31.0, 48.0, 44.57142857142857)","(12.0, 17.0, 17.2)","(10.0, 11.5, 11.427631578947368)","(21.0, 34.0, 33.696969696969695)","(20.0, 34.0, 31.77777777777778)","(31.0, 55.0, 53.285714285714285)","(31.0, 36.0, 35.28421052631579)","(20.0, 25.0, 24.00515463917526)","(9.0, 12.5, 12.206349206349206)"
11-01-2023 19:25:16.707043,"(17.0, 27.0, 26.363636363636363)","(3.3, 3.5, 3.4582474226804125)","(3.3, 3.7, 3.6857954545454548)","(31.0, 48.0, 44.57142857142857)","(12.0, 18.0, 17.17948717948718)","(10.0, 11.5, 11.43452380952381)","(21.0, 34.0, 33.696969696969695)","(20.0, 34.0, 32.18181818181818)","(31.0, 55.0, 53.285714285714285)","(31.0, 36.0, 35.28421052631579)","(20.0, 25.0, 24.00515463917526)","(9.0, 12.5, 12.206349206349206)"
11-01-2023 19:25:19.081172,"(17.0, 27.0, 26.363636363636363)","(3.3, 3.5, 3.4726495726495727)","(3.3, 3.7, 3.6695652173913045)","(31.0, 48.0, 44.57142857142857)","(12.0, 18.0, 17.21951219512195)","(10.0, 11.5, 11.444444444444445)","(21.0, 34.0, 33.696969696969695)","(20.0, 34.0, 32.57142857142857)","(31.0, 55.0, 52.45454545454545)","(31.0, 36.0, 35.28421052631579)","(20.0, 25.0, 24.00515463917526)","(9.0, 12.5, 12.283582089552239)"
11-01-2023 19:25:21.053271,"(17.0, 27.0, 26.363636363636363)","(3.3, 3.5, 3.4816143497757848)","(3.3, 3.7, 3.6695652173913045)","(31.0, 48.0, 44.57142857142857)","(12.0, 18.0, 17.166666666666668)","(10.0, 11.5, 11.444444444444445)","(21.0, 34.0, 35.027027027027025)","(20.0, 34.0, 32.57142857142857)","(31.0, 65.0, 57.52)","(31.0, 36.0, 35.28421052631579)","(20.0, 25.0, 24.00515463917526)","(9.0, 12.5, 12.295774647887324)"
11-01-2023 19:25:22.904010,"(17.0, 27.0, 26.363636363636363)","(3.3, 3.5, 3.4816143497757848)","(3.3, 3.7, 3.6810344827586206)","(31.0, 48.0, 44.57142857142857)","(12.0, 17.5, 17.318181818181817)","(10.0, 11.5, 11.444444444444445)","(21.0, 36.0, 35.542857142857144)","(20.0, 34.0, 32.57142857142857)","(31.0, 65.0, 59.333333333333336)","(31.0, 36.0, 35.170731707317074)","(20.0, 25.0, 24.00515463917526)","(9.0, 13.0, 12.298387096774194)"
11-01-2023 19:25:24.758285,"(17.0, 27.0, 26.363636363636363)","(3.3, 3.5, 3.4739837398373985)","(3.3, 3.7, 3.6810344827586206)","(31.0, 48.0, 44.57142857142857)","(12.0, 17.5, 17.185185185185183)","(10.0, 11.5, 11.444444444444445)","(21.0, 36.0, 35.542857142857144)","(20.0, 34.0, 32.57142857142857)","(31.0, 65.0, 60.526315789473685)","(31.0, 36.0, 35.252747252747255)","(20.0, 25.0, 24.00515463917526)","(9.0, 12.5, 12.313084112149532)"
11-01-2023 19:25:26.693387,"(17.0, 27.0, 26.458333333333332)","(3.3, 3.5, 3.3492)","(3.3, 3.7, 3.7131944444444445)","(31.0, 48.0, 44.36363636363637)","(12.0, 17.5, 17.153061224489797)","(10.0, 11.5, 11.488888888888889)","(21.0, 38.0, 36.0)","(20.0, 34.0, 32.57142857142857)","(31.0, 65.0, 60.75)","(31.0, 36.0, 35.252747252747255)","(20.0, 25.0, 24.00515463917526)","(9.0, 12.5, 12.265)"
