,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:56:42.927252,"(17.0, 28.0, 27.608695652173914)","(9.0, 13.5, 12.868421052631579)","(21.0, 25.0, 24.058823529411764)","(7.0, 9.2, 8.62)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.5, 4.466666666666667)","(13.0, 21.0, 20.806451612903224)","(2.9, 3.5, 3.43030303030303)","(7.0, 8.6, 8.467924528301888)","(61.0, 150.0, 141.30434782608697)"
12-01-2023 10:56:44.198910,"(17.0, 28.0, 26.875)","(9.0, 13.5, 12.868421052631579)","(21.0, 25.0, 24.058823529411764)","(7.0, 9.2, 8.62)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.5, 4.5588235294117645)","(13.0, 21.0, 20.806451612903224)","(2.9, 3.5, 3.4384615384615387)","(7.0, 8.8, 8.467924528301888)","(61.0, 150.0, 141.30434782608697)"
12-01-2023 10:56:45.522248,"(17.0, 28.0, 26.875)","(9.0, 13.0, 12.5)","(21.0, 25.0, 23.4)","(7.0, 9.2, 8.62)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.7, 4.622580645161291)","(13.0, 21.0, 20.806451612903224)","(2.9, 3.5, 3.4594594594594597)","(7.0, 8.8, 8.467924528301888)","(61.0, 150.0, 141.30434782608697)"
12-01-2023 10:56:46.917600,"(17.0, 28.0, 26.875)","(9.0, 12.5, 12.333333333333334)","(21.0, 25.0, 22.818181818181817)","(7.0, 9.2, 8.62)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.7, 4.607692307692307)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.5, 3.4806451612903224)","(7.0, 8.8, 8.507692307692308)","(61.0, 150.0, 141.30434782608697)"
12-01-2023 10:56:48.298838,"(17.0, 28.0, 27.71875)","(9.0, 12.5, 12.333333333333334)","(21.0, 25.0, 22.818181818181817)","(7.0, 9.2, 8.62)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.7, 4.573684210526316)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.5, 3.4727272727272727)","(7.0, 8.6, 8.529411764705882)","(61.0, 150.0, 143.10344827586206)"
12-01-2023 10:56:49.602701,"(17.0, 28.0, 27.71875)","(9.0, 12.5, 12.333333333333334)","(21.0, 25.0, 24.058823529411764)","(7.0, 9.2, 8.62)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.7, 4.505263157894737)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.5, 3.568421052631579)","(7.0, 8.6, 8.529411764705882)","(61.0, 150.0, 143.10344827586206)"
12-01-2023 10:56:50.938322,"(17.0, 28.0, 27.71875)","(9.0, 12.5, 12.333333333333334)","(21.0, 25.0, 23.785714285714285)","(7.0, 9.2, 8.657142857142857)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.6, 4.505263157894737)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.6, 3.55)","(7.0, 8.6, 8.507692307692308)","(61.0, 150.0, 137.69230769230768)"
12-01-2023 10:56:52.223952,"(17.0, 28.0, 27.71875)","(9.0, 12.5, 12.333333333333334)","(21.0, 24.0, 23.785714285714285)","(7.0, 9.0, 8.5)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.6, 4.505263157894737)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.6, 3.5384615384615383)","(7.0, 8.6, 8.422222222222222)","(61.0, 140.0, 137.69230769230768)"
12-01-2023 10:56:53.529175,"(17.0, 28.0, 27.71875)","(9.0, 12.5, 12.333333333333334)","(21.0, 24.0, 23.785714285714285)","(7.0, 9.0, 8.5)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.6, 4.477272727272727)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.6, 3.5384615384615383)","(7.0, 8.6, 8.422222222222222)","(61.0, 140.0, 137.69230769230768)"
12-01-2023 10:56:54.785232,"(17.0, 28.0, 27.71875)","(9.0, 12.5, 12.333333333333334)","(21.0, 24.0, 23.785714285714285)","(7.0, 9.0, 8.56)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.6, 4.515625)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.6, 3.5384615384615383)","(7.0, 8.6, 8.422222222222222)","(61.0, 140.0, 137.69230769230768)"
12-01-2023 10:56:56.072636,"(17.0, 28.0, 27.71875)","(9.0, 12.5, 12.333333333333334)","(21.0, 24.0, 26.304347826086957)","(7.0, 8.8, 8.56)","(31.0, 38.0, 36.15384615384615)","(2.9, 4.6, 4.491666666666666)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.6, 3.5384615384615383)","(7.0, 8.6, 8.422222222222222)","(61.0, 140.0, 137.69230769230768)"
12-01-2023 10:56:57.319007,"(17.0, 28.0, 27.25)","(9.0, 12.5, 12.333333333333334)","(21.0, 27.0, 26.304347826086957)","(7.0, 8.8, 8.56)","(31.0, 38.0, 38.5)","(2.9, 4.6, 4.477272727272727)","(13.0, 21.0, 20.75)","(2.9, 3.6, 3.5733333333333333)","(7.0, 8.6, 8.422222222222222)","(61.0, 140.0, 142.85714285714286)"
12-01-2023 10:56:58.562961,"(17.0, 28.0, 27.294117647058822)","(9.0, 12.5, 12.30952380952381)","(21.0, 27.0, 24.666666666666668)","(7.0, 8.8, 8.56)","(31.0, 40.0, 37.0)","(2.9, 4.6, 4.477272727272727)","(13.0, 21.0, 20.75)","(2.9, 3.6, 3.566666666666667)","(7.0, 8.6, 8.422222222222222)","(61.0, 150.0, 142.85714285714286)"
12-01-2023 10:56:59.813876,"(17.0, 28.0, 27.294117647058822)","(9.0, 12.5, 12.214285714285714)","(21.0, 27.0, 24.666666666666668)","(7.0, 8.8, 8.56)","(31.0, 40.0, 37.0)","(2.9, 4.6, 4.477272727272727)","(13.0, 21.0, 20.75)","(2.9, 3.6, 3.566666666666667)","(7.0, 8.6, 8.422222222222222)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:01.074820,"(17.0, 28.0, 27.294117647058822)","(9.0, 12.5, 12.214285714285714)","(21.0, 27.0, 24.666666666666668)","(7.0, 8.8, 8.56)","(31.0, 40.0, 36.4)","(2.9, 4.6, 4.477272727272727)","(13.0, 21.0, 20.75)","(2.9, 3.6, 3.677777777777778)","(7.0, 8.6, 8.163636363636362)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:02.268296,"(17.0, 28.0, 26.0)","(9.0, 12.0, 11.862068965517242)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.62857142857143)","(31.0, 40.0, 36.4)","(2.9, 4.6, 4.515625)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.7, 3.668421052631579)","(7.0, 8.2, 7.896)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:03.492157,"(17.0, 28.0, 27.0)","(9.0, 12.0, 11.875)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.62857142857143)","(31.0, 40.0, 36.4)","(2.9, 4.6, 4.515625)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.7, 3.668421052631579)","(7.0, 8.2, 7.896)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:04.814948,"(17.0, 28.0, 27.0)","(9.0, 12.0, 11.875)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.62857142857143)","(31.0, 40.0, 36.4)","(2.9, 4.6, 4.515625)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.7, 3.668421052631579)","(7.0, 8.2, 7.896)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:06.160592,"(17.0, 28.0, 27.0)","(9.0, 12.0, 11.875)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.62857142857143)","(31.0, 40.0, 36.4)","(2.9, 4.6, 4.515625)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.7, 3.668421052631579)","(7.0, 8.2, 7.9719999999999995)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:07.492498,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.875)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.514285714285714)","(31.0, 40.0, 36.4)","(2.9, 4.6, 4.515625)","(13.0, 21.0, 20.76923076923077)","(2.9, 3.7, 3.638235294117647)","(7.0, 8.2, 7.9719999999999995)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:08.768723,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.875)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.514285714285714)","(31.0, 40.0, 37.1764705882353)","(2.9, 4.6, 4.537931034482758)","(13.0, 21.0, 19.541666666666668)","(2.9, 3.7, 3.6511627906976747)","(7.0, 8.2, 8.131428571428572)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:09.990820,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.875)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.514285714285714)","(31.0, 40.0, 37.1764705882353)","(2.9, 4.6, 4.537931034482758)","(13.0, 20.0, 19.8)","(2.9, 3.7, 3.743478260869565)","(7.0, 8.2, 7.733333333333333)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:11.321469,"(17.0, 28.0, 26.5)","(9.0, 12.0, 11.866666666666667)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.514285714285714)","(31.0, 40.0, 37.1764705882353)","(2.9, 4.6, 4.458620689655173)","(13.0, 21.0, 19.8)","(2.9, 3.75, 3.7444444444444445)","(7.0, 8.0, 7.68)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:12.677999,"(17.0, 28.0, 26.5)","(9.0, 12.0, 11.851851851851851)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.761038961038961)","(31.0, 40.0, 36.5)","(2.9, 4.5, 4.397872340425532)","(13.0, 21.0, 21.0)","(2.9, 3.75, 3.6653846153846152)","(7.0, 8.0, 7.68)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:13.951426,"(17.0, 28.0, 26.5)","(9.0, 12.0, 11.851851851851851)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.761414790996785)","(31.0, 38.0, 36.5)","(2.9, 4.5, 4.397872340425532)","(13.0, 22.0, 21.0)","(2.9, 3.75, 3.68125)","(7.0, 8.0, 7.457142857142857)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:15.204307,"(17.0, 28.0, 26.5)","(9.0, 12.0, 11.866666666666667)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.761414790996785)","(31.0, 38.0, 37.1764705882353)","(2.9, 4.5, 4.34516129032258)","(13.0, 22.0, 21.0)","(2.9, 3.75, 3.63375)","(7.0, 7.8, 7.457142857142857)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:16.483977,"(17.0, 28.0, 26.5)","(9.0, 12.0, 11.866666666666667)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.75945945945946)","(31.0, 40.0, 37.1764705882353)","(2.9, 4.5, 4.34516129032258)","(13.0, 22.0, 21.0)","(2.9, 3.75, 3.742)","(7.0, 7.8, 7.457142857142857)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:17.670449,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.866666666666667)","(21.0, 25.0, 24.529411764705884)","(7.0, 8.8, 8.765187713310581)","(31.0, 40.0, 37.1764705882353)","(3.0, 4.5, 4.358620689655173)","(13.0, 22.0, 21.0)","(2.9, 3.75, 3.795813953488372)","(7.0, 7.8, 7.4)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:18.910957,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.866666666666667)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.765187713310581)","(31.0, 40.0, 42.21052631578947)","(3.0, 4.4, 4.294736842105263)","(13.0, 22.0, 21.0)","(2.9, 3.8, 3.840454545454546)","(7.0, 7.8, 7.4)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:20.195630,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.866666666666667)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.765068493150686)","(31.0, 46.0, 42.21052631578947)","(3.0, 4.3, 4.294736842105263)","(13.0, 22.0, 21.0)","(2.9, 3.85, 3.840454545454546)","(7.0, 7.8, 7.4)","(61.0, 150.0, 146.0)"
12-01-2023 10:57:21.500725,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.866666666666667)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.765068493150686)","(31.0, 46.0, 42.21052631578947)","(3.0, 4.3, 4.294736842105263)","(13.0, 22.0, 20.42105263157895)","(2.9, 3.85, 3.8108695652173914)","(7.0, 7.8, 7.3)","(61.0, 150.0, 152.85714285714286)"
12-01-2023 10:57:22.811186,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.866666666666667)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.765068493150686)","(31.0, 46.0, 42.21052631578947)","(3.0, 4.3, 4.294736842105263)","(13.0, 22.0, 20.42105263157895)","(2.9, 3.85, 3.847567567567568)","(7.0, 7.6, 7.3)","(61.0, 170.0, 164.28571428571428)"
12-01-2023 10:57:24.144979,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.866666666666667)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.764705882352942)","(31.0, 46.0, 42.21052631578947)","(3.0, 4.3, 4.294736842105263)","(13.0, 22.0, 20.42105263157895)","(2.9, 3.85, 3.847567567567568)","(7.0, 7.6, 7.3)","(61.0, 190.0, 164.28571428571428)"
12-01-2023 10:57:25.422346,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.604651162790697)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.764705882352942)","(31.0, 46.0, 42.21052631578947)","(3.0, 4.3, 4.296153846153846)","(13.0, 22.0, 20.42105263157895)","(2.9, 3.85, 3.945287958115183)","(7.0, 7.6, 7.3)","(61.0, 190.0, 181.42857142857144)"
12-01-2023 10:57:26.733473,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.604651162790697)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.764705882352942)","(31.0, 46.0, 42.21052631578947)","(3.0, 4.3, 4.296153846153846)","(13.0, 22.0, 20.42105263157895)","(2.9, 3.95, 3.945287958115183)","(7.0, 7.6, 7.3)","(61.0, 220.0, 181.42857142857144)"
12-01-2023 10:57:28.044689,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.604651162790697)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.764705882352942)","(31.0, 46.0, 42.4)","(3.0, 4.3, 4.296153846153846)","(13.0, 22.0, 20.42105263157895)","(2.9, 3.95, 3.945287958115183)","(7.0, 7.6, 7.3)","(61.0, 220.0, 181.42857142857144)"
12-01-2023 10:57:29.420498,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.604651162790697)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.764705882352942)","(31.0, 46.0, 42.4)","(3.0, 4.3, 4.296551724137931)","(13.0, 22.0, 21.184782608695652)","(2.9, 3.95, 3.996794871794872)","(7.0, 7.6, 7.199999999999999)","(61.0, 220.0, 181.42857142857144)"
12-01-2023 10:57:30.728558,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.604651162790697)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.5875)","(31.0, 46.0, 42.4)","(3.0, 4.3, 4.277777777777778)","(13.0, 22.0, 21.184782608695652)","(2.9, 4.0, 3.996794871794872)","(7.0, 7.6, 7.046153846153846)","(61.0, 220.0, 181.42857142857144)"
12-01-2023 10:57:32.022237,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.604651162790697)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.5875)","(31.0, 46.0, 42.4)","(3.0, 4.3, 4.277777777777778)","(13.0, 22.0, 21.184782608695652)","(2.9, 4.0, 3.9968152866242037)","(7.0, 7.6, 7.046153846153846)","(61.0, 220.0, 181.42857142857144)"
12-01-2023 10:57:33.292161,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.604651162790697)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.5875)","(31.0, 46.0, 42.4)","(3.0, 4.3, 4.277777777777778)","(13.0, 22.0, 20.653846153846153)","(2.9, 4.0, 3.9968152866242037)","(7.0, 7.6, 7.046153846153846)","(61.0, 220.0, 183.33333333333334)"
12-01-2023 10:57:34.512937,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.604651162790697)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.5875)","(31.0, 46.0, 42.4)","(3.0, 4.3, 4.277777777777778)","(13.0, 21.0, 20.653846153846153)","(2.9, 4.0, 3.9968152866242037)","(7.0, 7.6, 7.046153846153846)","(61.0, 210.0, 162.0)"
12-01-2023 10:57:35.795664,"(17.0, 28.0, 27.18181818181818)","(9.0, 12.0, 11.575)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.5875)","(31.0, 46.0, 41.84615384615385)","(3.0, 4.3, 4.269230769230769)","(13.0, 21.0, 20.625)","(3.0, 4.0, 3.9968152866242037)","(7.0, 7.6, 7.046153846153846)","(61.0, 210.0, 162.0)"
12-01-2023 10:57:37.037166,"(17.0, 28.0, 27.1)","(9.0, 12.0, 11.575)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.5875)","(31.0, 46.0, 41.84615384615385)","(3.0, 4.3, 4.226315789473684)","(13.0, 21.0, 20.181818181818183)","(3.0, 4.0, 4.076923076923077)","(7.0, 7.6, 7.046153846153846)","(61.0, 210.0, 162.0)"
12-01-2023 10:57:38.306752,"(17.0, 28.0, 27.18181818181818)","(9.0, 11.5, 11.425925925925926)","(21.0, 25.0, 23.962962962962962)","(7.0, 8.8, 8.5875)","(31.0, 46.0, 42.4)","(3.0, 4.3, 4.152631578947368)","(13.0, 21.0, 20.59090909090909)","(3.0, 4.1, 4.092814371257485)","(7.0, 7.6, 6.88)","(61.0, 210.0, 162.0)"
12-01-2023 10:57:39.687505,"(17.0, 28.0, 27.18181818181818)","(9.0, 11.5, 11.425925925925926)","(21.0, 25.0, 35.14285714285714)","(7.0, 8.8, 11.16)","(31.0, 46.0, 45.83333333333333)","(3.0, 4.3, 6.185714285714285)","(13.0, 21.0, 31.25)","(3.0, 4.1, 4.642857142857142)","(7.0, 7.6, 14.366666666666667)","(61.0, 210.0, 138.0)"
12-01-2023 10:57:40.952752,"(17.0, 30.0, 21.0)","(9.0, 19.5, 15.642857142857142)","(21.0, 40.0, 34.85714285714286)","(7.0, 13.5, 11.65)","(31.0, 60.0, 45.83333333333333)","(3.0, 6.6, 6.185714285714285)","(13.0, 48.0, 31.25)","(3.0, 5.8, 4.642857142857142)","(7.0, 15.0, 5.923076923076923)","(61.0, 240.0, 211.66666666666666)"
12-01-2023 10:57:42.210395,"(17.0, 30.0, 21.0)","(9.0, 19.5, 15.642857142857142)","(21.0, 40.0, 34.85714285714286)","(7.0, 12.5, 11.65)","(31.0, 60.0, 45.83333333333333)","(3.0, 6.6, 6.185714285714285)","(13.0, 48.0, 28.833333333333336)","(3.0, 5.8, 4.642857142857142)","(7.0, 6.0, 5.923076923076923)","(61.0, 240.0, 211.66666666666666)"
12-01-2023 10:57:43.545948,"(17.0, 30.0, 21.0)","(9.0, 19.5, 15.642857142857142)","(21.0, 40.0, 34.85714285714286)","(7.0, 12.5, 11.744444444444444)","(31.0, 60.0, 45.83333333333333)","(3.0, 6.6, 6.204545454545455)","(13.0, 36.0, 28.833333333333336)","(3.0, 5.8, 3.8125)","(7.0, 6.0, 5.923076923076923)","(61.0, 240.0, 211.66666666666666)"
12-01-2023 10:57:44.855722,"(17.0, 30.0, 21.0)","(9.0, 19.5, 15.642857142857142)","(21.0, 40.0, 34.85714285714286)","(7.0, 12.5, 11.744444444444444)","(31.0, 60.0, 45.83333333333333)","(3.0, 6.6, 4.4625)","(13.0, 36.0, 16.833333333333332)","(3.0, 5.8, 3.8125)","(7.0, 6.0, 14.366666666666667)","(61.0, 240.0, 211.66666666666666)"
12-01-2023 10:57:46.185340,"(17.0, 30.0, 22.8)","(9.0, 19.5, 15.642857142857142)","(21.0, 40.0, 34.85714285714286)","(7.0, 12.5, 11.744444444444444)","(31.0, 60.0, 45.83333333333333)","(3.0, 6.6, 4.4625)","(13.0, 18.0, 24.833333333333336)","(3.0, 5.8, 3.8125)","(7.0, 15.0, 8.953333333333333)","(61.0, 240.0, 211.71428571428572)"
