,Opawa Nicky,Homebush Benji,Elodie,Is That Toby,Homebush Matty,Hurunui Mouse,Go Again,Laxmans Ganguly
06-01-2023 09:42:10.953451,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.375)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:11.942382,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.375)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:12.895386,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.375)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:13.848026,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.375)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:14.822472,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:15.770947,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 120.66666666666666)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:16.713910,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 66.8)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:17.671617,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 66.8)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:18.615143,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 66.8)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:19.573874,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 94.46)","(26.0, 230.0, 66.8)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:20.521885,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 73.29411764705883)","(26.0, 230.0, 66.8)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:21.476260,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 37.31818181818181)","(26.0, 230.0, 66.8)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:22.419545,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.875)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:23.362724,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.875)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:24.305446,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.875)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 19.48)"
06-01-2023 09:42:25.248145,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 68.28125)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:26.194776,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.125)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:27.143226,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.125)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:28.083035,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.125)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:29.071819,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.125)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:30.020572,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.125)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:31.000895,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 73.29411764705883)","(26.0, 230.0, 66.8)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:31.975215,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.875)","(26.0, 230.0, 66.8)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:32.945088,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.875)","(26.0, 230.0, 66.8)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:33.945716,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.875)","(26.0, 230.0, 66.8)","(18.0, 120.0, 107.25)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:34.918466,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.875)","(26.0, 230.0, 66.8)","(18.0, 120.0, 86.16666666666667)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:35.912247,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.875)","(26.0, 230.0, 80.18181818181819)","(18.0, 120.0, 105.5)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:36.885531,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 45.125)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 105.5)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:37.870830,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 68.84375)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 105.5)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:38.837228,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 68.84375)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.625)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:39.810570,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 68.84375)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.625)","(3.6, 8.2, 6.1)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:40.788376,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 68.84375)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.625)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:41.746531,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 68.84375)","(26.0, 230.0, 103.23076923076923)","(18.0, 120.0, 94.625)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:42.708478,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 94.625)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:43.645458,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 94.625)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:44.583995,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 94.625)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 17.04)"
06-01-2023 09:42:45.533203,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 90.69565217391305)","(26.0, 230.0, 127.5)","(18.0, 120.0, 86.5)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:46.472151,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 86.5)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:47.419068,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 86.5)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:48.369525,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 86.5)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:49.301392,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 86.5)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:50.234171,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 94.375)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:51.180706,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 94.5)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:52.107536,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 94.5)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:53.040393,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 94.5)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:53.978467,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 94.5)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:54.923683,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 94.5)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:55.876784,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:56.826099,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:57.791041,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:58.763211,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:42:59.745279,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:00.720257,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:01.712847,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:02.684675,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:03.657697,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:04.639683,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:05.597510,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:06.566198,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:07.530068,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:08.496208,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:09.445616,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:10.420550,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.414285714285715)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:11.363082,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 140.0, 92.75)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 5.336363636363636)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:12.300502,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 110.0, 89.78947368421052)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 8.2, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:13.243335,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 110.0, 89.78947368421052)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:14.169203,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 110.0, 89.78947368421052)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:15.135603,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 110.0, 89.78947368421052)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:16.109104,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7917142857142858)","(15.0, 110.0, 78.16666666666666)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:17.040362,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.8, 1.7927272727272727)","(15.0, 110.0, 55.714285714285715)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:17.986367,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.86, 1.8068)","(15.0, 110.0, 55.714285714285715)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:18.940251,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 55.714285714285715)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:19.902028,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 78.16666666666666)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:20.845225,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 88.44444444444446)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:21.790736,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 88.44444444444446)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:22.743895,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 88.44444444444446)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:23.684972,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 88.44444444444446)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:24.632103,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 88.44444444444446)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:25.578054,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 88.44444444444446)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.82)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:26.518883,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 55.14285714285714)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.6692307692307695)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:27.486655,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 55.14285714285714)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.295)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:28.436667,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 55.14285714285714)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.295)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:29.386524,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 55.14285714285714)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.295)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:30.386308,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 75.0909090909091)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.295)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:31.335905,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 74.9090909090909)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.295)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:32.298259,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 74.9090909090909)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.295)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:33.311709,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 74.9090909090909)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.8, 4.88)","(10.0, 22.0, 13.866666666666667)"
06-01-2023 09:43:34.290219,"(5.5, 12.0, 8.7)","(21.0, 180.0, 37.8)","(1.75, 1.85, 1.8063636363636364)","(15.0, 110.0, 74.9090909090909)","(26.0, 230.0, 127.5)","(18.0, 120.0, 107.3125)","(3.6, 5.7, 4.88)","(10.0, 22.0, 14.533333333333335)"
