,Nightwatch Star,Eagle Uno,Parabellum,Knight Walker,Stilton,Laker,Pocket More For Less Nz,Happy As,Caesars Rockstar,Neville Shannon
10-01-2023 19:48:37.465576,"(2.0, 2.9, 2.8644444444444446)","(4.8, 6.6, 6.113043478260869)","(4.4, 6.8, 6.31875)","(101.0, 170.0, 145.0)","(21.0, 20.0, 18.90909090909091)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(16.0, 19.5, 18.25)","(71.0, 100.0, 84.375)","(31.0, 42.0, 38.57142857142857)"
10-01-2023 19:48:39.005155,"(2.0, 2.9, 2.76)","(4.8, 6.6, 6.113043478260869)","(4.4, 6.8, 6.31875)","(101.0, 170.0, 145.0)","(21.0, 20.0, 18.90909090909091)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(16.0, 19.0, 18.90909090909091)","(71.0, 100.0, 84.375)","(31.0, 42.0, 38.57142857142857)"
10-01-2023 19:48:40.566212,"(2.0, 2.9, 2.76)","(4.8, 6.6, 6.113043478260869)","(4.4, 6.8, 6.31875)","(101.0, 170.0, 155.0)","(21.0, 20.0, 18.90909090909091)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(16.0, 20.0, 18.5)","(71.0, 100.0, 84.375)","(31.0, 42.0, 38.57142857142857)"
10-01-2023 19:48:41.849082,"(2.0, 2.9, 2.76)","(4.8, 6.6, 6.076923076923077)","(4.4, 6.8, 6.31875)","(101.0, 170.0, 155.0)","(21.0, 20.0, 17.454545454545453)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(16.0, 19.5, 18.9)","(71.0, 100.0, 84.375)","(31.0, 42.0, 38.57142857142857)"
10-01-2023 19:48:43.083450,"(2.0, 2.9, 2.792307692307692)","(4.8, 6.6, 6.113043478260869)","(4.4, 6.8, 6.31875)","(101.0, 170.0, 155.0)","(21.0, 20.0, 18.40909090909091)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(16.0, 19.5, 19.5)","(71.0, 100.0, 84.375)","(31.0, 42.0, 38.57142857142857)"
10-01-2023 19:48:44.457924,"(2.0, 2.9, 2.848)","(4.8, 6.6, 6.113043478260869)","(4.4, 6.8, 6.31875)","(101.0, 170.0, 155.0)","(21.0, 19.5, 17.75)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 20.0, 19.75)","(71.0, 100.0, 84.375)","(31.0, 42.0, 39.75)"
10-01-2023 19:48:45.716283,"(2.05, 2.88, 2.853333333333333)","(4.8, 6.6, 5.8533333333333335)","(4.6, 6.8, 6.31875)","(101.0, 170.0, 155.0)","(19.0, 19.0, 17.4375)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 20.0, 19.166666666666668)","(71.0, 100.0, 84.375)","(31.0, 42.0, 39.75)"
10-01-2023 19:48:46.917638,"(2.05, 2.88, 2.8555555555555556)","(4.8, 6.6, 5.844444444444444)","(4.6, 6.8, 6.31875)","(101.0, 170.0, 155.0)","(19.0, 19.0, 17.88888888888889)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.5, 18.25)","(71.0, 100.0, 84.375)","(31.0, 42.0, 39.75)"
10-01-2023 19:48:48.180740,"(2.05, 2.88, 2.822857142857143)","(4.8, 6.6, 5.9625)","(4.6, 6.8, 6.31875)","(101.0, 170.0, 155.0)","(19.0, 19.0, 18.333333333333332)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.5)","(71.0, 100.0, 84.375)","(31.0, 42.0, 57.666666666666664)"
10-01-2023 19:48:49.324734,"(2.05, 3.1, 3.016)","(4.8, 6.6, 5.9625)","(4.6, 6.8, 6.31875)","(101.0, 170.0, 150.9090909090909)","(19.0, 19.0, 17.88888888888889)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 17.958333333333332)","(71.0, 100.0, 84.375)","(31.0, 75.0, 41.2)"
10-01-2023 19:48:50.477879,"(2.05, 3.05, 2.933333333333333)","(4.8, 6.6, 5.9625)","(4.6, 6.8, 6.31875)","(101.0, 170.0, 150.9090909090909)","(19.0, 19.0, 18.0)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.444444444444443)","(71.0, 100.0, 84.375)","(31.0, 70.0, 43.4)"
10-01-2023 19:48:51.650668,"(2.05, 3.05, 2.933333333333333)","(4.8, 6.6, 5.9625)","(4.6, 6.8, 6.31875)","(101.0, 160.0, 146.0)","(19.0, 18.5, 17.944444444444443)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.333333333333332)","(71.0, 100.0, 84.375)","(31.0, 65.0, 41.142857142857146)"
10-01-2023 19:48:52.872518,"(2.05, 3.05, 2.933333333333333)","(4.8, 6.6, 5.9625)","(4.6, 6.8, 6.31875)","(101.0, 150.0, 207.5)","(19.0, 18.5, 17.5)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.555555555555557)","(71.0, 100.0, 84.375)","(31.0, 60.0, 38.888888888888886)"
10-01-2023 19:48:54.087999,"(2.05, 3.05, 2.933333333333333)","(4.8, 6.6, 5.9625)","(4.6, 6.8, 6.31875)","(101.0, 230.0, 188.0)","(19.0, 18.5, 17.5)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.555555555555557)","(71.0, 100.0, 84.375)","(31.0, 46.0, 38.888888888888886)"
10-01-2023 19:48:55.310374,"(2.05, 3.05, 2.933333333333333)","(4.8, 6.6, 5.9625)","(4.6, 6.8, 6.31875)","(101.0, 220.0, 158.0)","(19.0, 18.5, 17.5)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.555555555555557)","(71.0, 100.0, 84.375)","(31.0, 46.0, 38.888888888888886)"
10-01-2023 19:48:56.603474,"(2.05, 3.05, 2.933333333333333)","(4.8, 6.6, 5.9625)","(4.6, 6.8, 6.31875)","(101.0, 200.0, 162.5)","(19.0, 18.5, 17.5)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.555555555555557)","(71.0, 100.0, 84.375)","(31.0, 46.0, 41.0)"
10-01-2023 19:48:57.843624,"(2.05, 3.05, 2.933333333333333)","(4.8, 6.6, 5.9625)","(4.6, 6.8, 6.31875)","(101.0, 200.0, 158.75)","(19.0, 18.5, 18.0)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.555555555555557)","(71.0, 100.0, 80.55555555555556)","(31.0, 44.0, 39.0)"
10-01-2023 19:48:59.006243,"(2.05, 3.05, 2.9085714285714284)","(4.8, 6.6, 5.9625)","(4.6, 6.8, 6.31875)","(101.0, 190.0, 158.75)","(19.0, 19.5, 17.5)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.555555555555557)","(71.0, 100.0, 89.44444444444444)","(31.0, 44.0, 39.0)"
10-01-2023 19:49:00.236071,"(2.05, 3.05, 2.9085714285714284)","(4.8, 6.6, 5.9625)","(4.6, 6.8, 6.25)","(101.0, 190.0, 158.75)","(19.0, 18.5, 17.5)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.555555555555557)","(71.0, 95.0, 84.58333333333333)","(31.0, 44.0, 39.0)"
10-01-2023 19:49:01.355973,"(2.05, 3.05, 2.895)","(4.8, 6.6, 5.871428571428572)","(4.6, 6.8, 6.25)","(101.0, 190.0, 164.0)","(19.0, 18.5, 17.5)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.555555555555557)","(71.0, 95.0, 85.0)","(31.0, 44.0, 42.4)"
10-01-2023 19:49:02.498438,"(2.05, 3.05, 2.909090909090909)","(4.8, 6.4, 6.1000000000000005)","(4.6, 6.8, 6.25)","(101.0, 180.0, 164.0)","(19.0, 18.5, 17.5)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.555555555555557)","(71.0, 95.0, 85.0)","(31.0, 60.0, 54.0)"
10-01-2023 19:49:03.691101,"(2.05, 3.05, 2.888888888888889)","(4.8, 6.2, 5.661538461538462)","(4.6, 6.8, 6.25)","(101.0, 180.0, 160.0)","(19.0, 18.5, 18.285714285714285)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 18.555555555555557)","(71.0, 95.0, 81.66666666666667)","(31.0, 70.0, 58.0)"
10-01-2023 19:49:04.891528,"(2.05, 3.05, 2.9384615384615382)","(4.8, 6.0, 5.69375)","(4.6, 6.8, 6.4)","(101.0, 180.0, 160.0)","(19.0, 19.0, 18.0)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 17.61111111111111)","(71.0, 95.0, 81.66666666666667)","(31.0, 90.0, 61.81818181818182)"
10-01-2023 19:49:06.108762,"(2.05, 3.05, 2.86875)","(4.8, 5.9, 5.837931034482759)","(4.6, 6.8, 6.228571428571429)","(101.0, 180.0, 160.0)","(19.0, 19.0, 17.833333333333332)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 17.333333333333332)","(71.0, 95.0, 77.5)","(31.0, 80.0, 62.0)"
10-01-2023 19:49:07.323679,"(2.05, 3.05, 2.9272727272727272)","(4.8, 5.6, 5.558333333333333)","(4.6, 6.8, 6.514285714285714)","(101.0, 180.0, 160.0)","(19.0, 18.5, 18.055555555555557)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 17.333333333333332)","(71.0, 95.0, 88.0)","(31.0, 70.0, 44.666666666666664)"
10-01-2023 19:49:08.568086,"(2.05, 3.05, 2.9458333333333333)","(4.8, 5.6, 5.561538461538461)","(4.6, 6.8, 6.514285714285714)","(101.0, 180.0, 160.0)","(19.0, 20.0, 32.266666666666666)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 17.333333333333332)","(71.0, 95.0, 88.0)","(31.0, 70.0, 44.666666666666664)"
10-01-2023 19:49:09.763851,"(2.05, 3.05, 2.9458333333333333)","(4.8, 5.6, 5.561538461538461)","(4.6, 6.8, 6.133333333333333)","(101.0, 180.0, 160.0)","(19.0, 38.0, 23.42857142857143)","(101.0, 99999, 9456.277777777777)","(5.0, 99999, 99990)","(15.0, 19.0, 17.333333333333332)","(71.0, 95.0, 83.0)","(31.0, 70.0, 44.666666666666664)"
10-01-2023 19:49:10.948672,"(2.05, 2.76, 2.7452100840336136)","(4.8, 5.6, 5.561538461538461)","(4.6, 6.8, 6.266666666666667)","(101.0, 180.0, 160.0)","(19.0, 32.0, 20.0)","(101.0, 99999, 825.0)","(5.0, 99999, 99990)","(15.0, 19.0, 17.333333333333332)","(71.0, 95.0, 83.0)","(31.0, 70.0, 44.666666666666664)"
10-01-2023 19:49:12.172702,"(2.05, 2.76, 2.707722772277228)","(4.8, 5.6, 5.55)","(4.6, 6.8, 6.4375)","(101.0, 180.0, 160.0)","(19.0, 32.0, 27.42857142857143)","(101.0, 1000.0, 910.0)","(5.0, 99999, 99990)","(15.0, 19.0, 18.0)","(71.0, 95.0, 87.5)","(31.0, 70.0, 44.666666666666664)"
10-01-2023 19:49:13.294518,"(2.05, 2.62, 2.5821917808219177)","(4.8, 5.6, 5.56)","(4.6, 7.0, 6.4375)","(101.0, 180.0, 218.75)","(19.0, 29.0, 23.75)","(101.0, 990.0, 920.909090909091)","(5.0, 99999, 99990)","(15.0, 19.0, 19.5)","(71.0, 95.0, 91.25)","(31.0, 70.0, 44.666666666666664)"
10-01-2023 19:49:14.417972,"(2.05, 2.62, 2.5976744186046514)","(4.8, 5.6, 5.570588235294117)","(4.6, 7.0, 6.4)","(101.0, 230.0, 218.75)","(19.0, 29.0, 20.285714285714285)","(101.0, 990.0, 910.0)","(5.0, 99999, 99990)","(15.0, 24.0, 20.5)","(71.0, 95.0, 90.0)","(31.0, 70.0, 63.45454545454545)"
10-01-2023 19:49:15.591746,"(2.05, 2.62, 2.5976744186046514)","(4.8, 5.6, 5.576190476190476)","(4.6, 7.0, 6.4)","(101.0, 220.0, 202.22222222222223)","(19.0, 28.0, 25.0)","(101.0, 990.0, 901.0526315789474)","(5.0, 99999, 99990)","(15.0, 23.0, 21.333333333333332)","(71.0, 95.0, 92.5)","(31.0, 70.0, 63.45454545454545)"
10-01-2023 19:49:16.830610,"(2.05, 2.62, 2.5976744186046514)","(4.8, 5.6, 5.579166666666667)","(4.6, 7.0, 6.4)","(101.0, 220.0, 202.22222222222223)","(19.0, 27.0, 22.5)","(101.0, 980.0, 901.0526315789474)","(5.0, 99999, 99990)","(15.0, 22.0, 20.5)","(71.0, 95.0, 92.5)","(31.0, 70.0, 48.666666666666664)"
10-01-2023 19:49:18.060145,"(2.05, 2.76, 2.6915555555555555)","(4.8, 5.6, 5.576190476190476)","(4.6, 7.0, 6.4)","(101.0, 220.0, 186.66666666666669)","(19.0, 27.0, 21.0)","(101.0, 980.0, 883.1578947368421)","(5.0, 99999, 99990)","(15.0, 22.0, 20.25)","(71.0, 95.0, 92.5)","(31.0, 70.0, 43.333333333333336)"
10-01-2023 19:49:19.243513,"(2.05, 2.76, 2.6930434782608694)","(4.8, 5.6, 5.570588235294117)","(4.6, 7.0, 6.4)","(101.0, 220.0, 186.66666666666669)","(19.0, 27.0, 22.57142857142857)","(101.0, 960.0, 883.1578947368421)","(5.0, 99999, 99990)","(15.0, 22.0, 19.0)","(71.0, 95.0, 93.84615384615384)","(31.0, 70.0, 51.5)"
10-01-2023 19:49:20.516759,"(2.05, 2.74, 2.7340594059405943)","(4.8, 5.6, 5.246341463414634)","(4.6, 7.0, 6.4)","(101.0, 220.0, 178.1818181818182)","(19.0, 26.0, 23.0)","(101.0, 960.0, 874.2105263157894)","(5.0, 99999, 99990)","(15.0, 22.0, 20.5)","(71.0, 110.0, 94.44444444444444)","(31.0, 65.0, 51.5)"
10-01-2023 19:49:21.724978,"(2.05, 2.76, 2.6930434782608694)","(4.8, 5.6, 5.326415094339622)","(4.6, 7.0, 6.4)","(101.0, 200.0, 178.88888888888889)","(19.0, 25.0, 23.571428571428573)","(101.0, 950.0, 874.2105263157894)","(5.0, 99999, 99990)","(15.0, 22.0, 19.875)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 48.666666666666664)"
10-01-2023 19:49:22.901457,"(2.05, 2.76, 2.6896)","(4.8, 5.6, 5.345614035087719)","(4.6, 7.0, 6.4)","(101.0, 190.0, 178.88888888888889)","(19.0, 25.0, 23.571428571428573)","(101.0, 950.0, 812.8571428571429)","(5.0, 99999, 99990)","(15.0, 21.0, 19.875)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 43.333333333333336)"
10-01-2023 19:49:24.103264,"(2.05, 2.74, 2.7333333333333334)","(4.8, 5.5, 5.293939393939394)","(4.6, 7.0, 6.6)","(101.0, 190.0, 178.88888888888889)","(19.0, 38.0, 25.6)","(101.0, 940.0, 804.7619047619048)","(5.0, 99999, 99990)","(15.0, 21.0, 18.75)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 51.5)"
10-01-2023 19:49:25.332202,"(2.05, 2.74, 2.713684210526316)","(4.8, 5.5, 5.436842105263158)","(4.6, 8.2, 6.9)","(101.0, 190.0, 178.88888888888889)","(18.0, 36.0, 24.5)","(101.0, 940.0, 796.6666666666667)","(5.0, 99999, 99990)","(15.0, 21.0, 18.75)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 51.5)"
10-01-2023 19:49:26.530495,"(2.05, 2.74, 2.706666666666667)","(4.8, 5.4, 5.347058823529412)","(4.6, 7.8, 6.9)","(101.0, 190.0, 178.88888888888889)","(18.0, 32.0, 25.2)","(101.0, 930.0, 847.3684210526316)","(5.0, 99999, 99990)","(15.0, 21.0, 21.0)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 48.666666666666664)"
10-01-2023 19:49:27.709212,"(2.05, 2.74, 2.706666666666667)","(4.8, 5.4, 5.3)","(4.6, 7.8, 6.9)","(101.0, 190.0, 178.88888888888889)","(18.0, 30.0, 25.0)","(101.0, 920.0, 847.3684210526316)","(5.0, 99999, 99990)","(15.0, 24.0, 20.0)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 51.5)"
10-01-2023 19:49:28.930097,"(2.05, 2.74, 2.726)","(4.8, 5.4, 5.3)","(4.6, 7.8, 6.9)","(101.0, 190.0, 178.88888888888889)","(18.0, 28.0, 25.333333333333332)","(101.0, 920.0, 838.421052631579)","(5.0, 99999, 99990)","(15.0, 22.0, 19.5)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 48.666666666666664)"
10-01-2023 19:49:30.249488,"(2.05, 2.74, 2.726)","(4.8, 5.4, 5.3)","(4.6, 6.2, 6.188235294117647)","(101.0, 190.0, 178.88888888888889)","(18.0, 27.0, 25.333333333333332)","(101.0, 910.0, 838.421052631579)","(5.0, 99999, 99990)","(15.0, 22.0, 21.142857142857142)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 48.666666666666664)"
10-01-2023 19:49:31.493931,"(2.05, 2.98, 2.82)","(4.8, 5.4, 5.181818181818182)","(4.6, 7.4, 6.5200000000000005)","(101.0, 190.0, 178.88888888888889)","(18.0, 27.0, 23.666666666666668)","(101.0, 910.0, 829.4736842105264)","(5.0, 99999, 99990)","(15.0, 22.0, 20.90909090909091)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 61.42857142857143)"
10-01-2023 19:49:32.684695,"(2.05, 2.96, 2.8362499999999997)","(4.8, 5.4, 5.181818181818182)","(4.6, 7.4, 7.0)","(101.0, 190.0, 178.88888888888889)","(18.0, 27.0, 23.0)","(101.0, 900.0, 820.5263157894736)","(5.0, 99999, 99990)","(15.0, 22.0, 20.90909090909091)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 51.333333333333336)"
10-01-2023 19:49:33.935406,"(2.05, 2.96, 2.8273684210526313)","(4.8, 5.3, 5.1)","(4.6, 7.2, 6.94)","(101.0, 190.0, 178.88888888888889)","(18.0, 27.0, 23.6)","(101.0, 890.0, 697.5)","(5.0, 99999, 99990)","(15.0, 22.0, 20.90909090909091)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 46.666666666666664)"
10-01-2023 19:49:35.156984,"(2.05, 2.96, 2.82)","(4.8, 5.2, 4.842857142857143)","(4.6, 7.0, 6.4399999999999995)","(101.0, 190.0, 178.88888888888889)","(18.0, 26.0, 24.0)","(101.0, 890.0, 811.578947368421)","(5.0, 99999, 99990)","(15.0, 22.0, 21.142857142857142)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 53.5)"
10-01-2023 19:49:36.388544,"(2.05, 2.92, 2.909090909090909)","(4.8, 5.2, 4.969230769230769)","(4.6, 6.8, 6.042105263157895)","(101.0, 190.0, 178.88888888888889)","(18.0, 25.0, 24.545454545454547)","(101.0, 880.0, 748.0952380952381)","(5.0, 99999, 99990)","(15.0, 22.0, 21.142857142857142)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 64.4)"
10-01-2023 19:49:37.754952,"(2.05, 2.92, 2.911764705882353)","(4.8, 5.1, 4.9222222222222225)","(4.6, 6.2, 5.985714285714286)","(101.0, 190.0, 178.88888888888889)","(18.0, 25.0, 24.0)","(101.0, 870.0, 793.6842105263157)","(5.0, 99999, 99990)","(15.0, 22.0, 21.142857142857142)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 64.4)"
10-01-2023 19:49:39.133884,"(2.1, 2.88, 2.853333333333333)","(5.0, 5.1, 4.9222222222222225)","(4.6, 6.2, 5.985714285714286)","(101.0, 190.0, 178.88888888888889)","(17.0, 25.0, 24.0)","(101.0, 860.0, 784.7368421052631)","(5.0, 99999, 99990)","(15.0, 22.0, 21.142857142857142)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 64.4)"
10-01-2023 19:49:40.715872,"(2.1, 2.88, 2.86)","(5.0, 5.1, 4.976923076923077)","(4.6, 6.2, 5.985714285714286)","(101.0, 190.0, 178.88888888888889)","(17.0, 25.0, 24.375)","(101.0, 850.0, 784.7368421052631)","(5.0, 99999, 99990)","(15.0, 22.0, 21.142857142857142)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 64.4)"
10-01-2023 19:49:42.086502,"(2.1, 2.88, 2.86)","(5.0, 5.1, 4.866666666666666)","(4.6, 6.2, 7.275)","(101.0, 190.0, 174.0)","(17.0, 25.0, 23.333333333333332)","(101.0, 850.0, 775.7894736842106)","(5.0, 99999, 99990)","(15.0, 22.0, 20.90909090909091)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 59.230769230769226)"
10-01-2023 19:49:43.534739,"(2.1, 2.88, 2.875)","(5.0, 5.1, 4.9)","(4.6, 7.4, 6.933333333333334)","(101.0, 190.0, 181.11111111111111)","(17.0, 25.0, 22.333333333333332)","(101.0, 840.0, 766.8421052631579)","(5.0, 99999, 99990)","(15.0, 22.0, 21.142857142857142)","(71.0, 100.0, 94.44444444444444)","(31.0, 70.0, 55.14285714285714)"
10-01-2023 19:49:44.745915,"(2.1, 2.88, 2.875)","(5.0, 5.1, 4.9)","(4.6, 7.2, 6.933333333333334)","(101.0, 190.0, 204.44444444444446)","(17.0, 23.0, 22.333333333333332)","(101.0, 830.0, 757.8947368421053)","(5.0, 99999, 99990)","(15.0, 22.0, 21.142857142857142)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:49:46.004145,"(2.1, 2.88, 2.875)","(5.0, 5.1, 4.9)","(4.6, 7.2, 6.888888888888888)","(101.0, 220.0, 188.88888888888889)","(17.0, 23.0, 22.333333333333332)","(101.0, 820.0, 748.9473684210526)","(5.0, 99999, 99990)","(15.0, 22.0, 21.142857142857142)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:49:47.369402,"(2.1, 2.88, 2.875)","(5.0, 5.1, 4.9)","(4.6, 7.2, 6.942857142857143)","(101.0, 200.0, 188.88888888888889)","(17.0, 23.0, 22.333333333333332)","(101.0, 810.0, 748.9473684210526)","(5.0, 99999, 99990)","(15.0, 22.0, 20.5)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:49:48.656363,"(2.1, 2.88, 2.876)","(5.0, 5.1, 4.9)","(4.6, 7.2, 6.942857142857143)","(101.0, 200.0, 188.88888888888889)","(17.0, 23.0, 22.333333333333332)","(101.0, 810.0, 748.9473684210526)","(5.0, 99999, 99990)","(15.0, 22.0, 20.90909090909091)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:49:49.910843,"(2.1, 2.88, 2.876)","(5.0, 5.1, 4.9)","(4.6, 7.2, 6.822222222222222)","(101.0, 200.0, 188.88888888888889)","(17.0, 23.0, 22.57142857142857)","(101.0, 810.0, 731.0526315789473)","(5.0, 99999, 99990)","(15.0, 22.0, 21.142857142857142)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:49:51.177797,"(2.1, 2.88, 2.8764285714285713)","(5.0, 5.1, 4.9)","(4.6, 7.0, 6.666666666666666)","(101.0, 200.0, 188.88888888888889)","(17.0, 23.0, 22.57142857142857)","(101.0, 790.0, 722.1052631578947)","(5.0, 99999, 99990)","(15.0, 22.0, 21.142857142857142)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:49:52.473835,"(2.1, 2.88, 2.8764285714285713)","(5.0, 5.1, 4.9)","(4.6, 6.8, 7.25)","(101.0, 200.0, 188.88888888888889)","(17.0, 23.0, 22.57142857142857)","(101.0, 780.0, 722.1052631578947)","(5.0, 99999, 99990)","(15.0, 22.0, 20.6875)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:49:53.767309,"(2.1, 2.88, 2.8764285714285713)","(5.0, 5.1, 4.9)","(4.6, 7.4, 7.25)","(101.0, 200.0, 188.88888888888889)","(17.0, 23.0, 22.57142857142857)","(101.0, 780.0, 722.1052631578947)","(5.0, 99999, 99990)","(15.0, 22.0, 20.6875)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:49:55.058543,"(2.1, 2.88, 2.875)","(5.0, 5.1, 4.9)","(4.6, 7.4, 6.666666666666667)","(101.0, 200.0, 188.88888888888889)","(17.0, 23.0, 22.57142857142857)","(101.0, 780.0, 713.1578947368421)","(5.0, 99999, 99990)","(15.0, 22.0, 20.5)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:49:56.406122,"(2.1, 2.88, 2.807142857142857)","(5.0, 5.1, 5.066666666666666)","(4.6, 7.2, 6.588888888888889)","(101.0, 200.0, 188.88888888888889)","(17.0, 23.0, 21.2)","(101.0, 770.0, 713.1578947368421)","(5.0, 99999, 99990)","(15.0, 22.0, 20.5)","(71.0, 100.0, 94.44444444444444)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:49:57.622003,"(2.1, 2.88, 2.811081081081081)","(5.0, 5.3, 5.166666666666666)","(4.6, 7.2, 6.588888888888889)","(101.0, 200.0, 188.88888888888889)","(17.0, 22.0, 21.2)","(101.0, 770.0, 704.2105263157895)","(5.0, 99999, 99990)","(15.0, 22.0, 20.5)","(71.0, 100.0, 60.0)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:49:58.842567,"(2.1, 2.94, 2.933076923076923)","(5.0, 5.2, 4.991666666666667)","(4.6, 7.2, 6.414285714285715)","(101.0, 200.0, 180.0)","(17.0, 22.0, 21.2)","(101.0, 760.0, 695.2631578947369)","(5.0, 99999, 99990)","(15.0, 22.0, 20.5)","(71.0, 65.0, 63.333333333333336)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:50:00.040758,"(2.1, 2.94, 2.933076923076923)","(5.0, 5.2, 4.991666666666667)","(4.6, 7.2, 6.414285714285715)","(101.0, 200.0, 180.0)","(17.0, 22.0, 21.2)","(101.0, 750.0, 686.3157894736842)","(5.0, 99999, 99990)","(15.0, 22.0, 20.5)","(71.0, 80.0, 59.166666666666664)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:50:01.234928,"(2.1, 2.94, 2.933076923076923)","(5.0, 4.7, 4.677777777777778)","(4.6, 7.2, 6.414285714285715)","(101.0, 200.0, 180.0)","(17.0, 22.0, 21.2)","(101.0, 740.0, 686.3157894736842)","(5.0, 99999, 99990)","(15.0, 22.0, 20.25)","(71.0, 80.0, 58.333333333333336)","(31.0, 65.0, 55.14285714285714)"
10-01-2023 19:50:02.534635,"(2.1, 3.3, 3.2377777777777776)","(5.0, 5.1, 5.016666666666667)","(4.6, 7.2, 6.692307692307692)","(101.0, 200.0, 180.0)","(17.0, 22.0, 25.333333333333332)","(101.0, 740.0, 702.2222222222222)","(5.0, 99999, 99990)","(15.0, 22.0, 20.636363636363637)","(71.0, 75.0, 58.333333333333336)","(31.0, 65.0, 52.22222222222222)"
10-01-2023 19:50:03.854587,"(2.1, 3.45, 3.2666666666666666)","(5.0, 5.1, 4.8)","(4.6, 7.2, 7.050000000000001)","(101.0, 200.0, 190.0)","(17.0, 28.0, 26.0)","(101.0, 730.0, 702.2222222222222)","(5.0, 99999, 99990)","(15.0, 22.0, 20.555555555555557)","(71.0, 75.0, 58.333333333333336)","(31.0, 65.0, 52.4)"
