,Yuri Magic,Sisu,Mexicali Jane,Be Like Oliver,Saron,Velocity Cazau,Angel Harks,Rybolt
11-01-2023 20:08:10.138901,"(2.7, 4.3, 3.957894736842105)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.2)","(26.0, 70.0, 68.15384615384616)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.50625)"
11-01-2023 20:08:11.326144,"(2.7, 4.3, 3.9425)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.2)","(26.0, 70.0, 68.15384615384616)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.50625)"
11-01-2023 20:08:12.492138,"(2.7, 4.3, 3.9425)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.2)","(26.0, 70.0, 68.15384615384616)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.50625)"
11-01-2023 20:08:13.668451,"(2.7, 4.3, 3.9425)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.2)","(26.0, 70.0, 68.15384615384616)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.50625)"
11-01-2023 20:08:14.873124,"(2.7, 4.3, 3.9425)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.2)","(26.0, 70.0, 68.15384615384616)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.50625)"
11-01-2023 20:08:16.210885,"(2.7, 4.3, 3.853125)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.2)","(26.0, 70.0, 68.15384615384616)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.50625)"
11-01-2023 20:08:17.521890,"(2.7, 4.3, 3.990625)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.2)","(26.0, 70.0, 68.15384615384616)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.50625)"
11-01-2023 20:08:18.930049,"(2.7, 4.3, 3.933333333333333)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.2)","(26.0, 70.0, 67.6)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.50625)"
11-01-2023 20:08:20.209553,"(2.7, 4.3, 3.933333333333333)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.875)","(26.0, 70.0, 67.6)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.5070588235294116)"
11-01-2023 20:08:21.466263,"(2.7, 4.3, 3.933333333333333)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.875)","(26.0, 70.0, 67.6)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:22.779073,"(2.7, 4.3, 3.9236842105263157)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.875)","(26.0, 70.0, 67.6)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:24.101790,"(2.7, 4.3, 3.9236842105263157)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.875)","(26.0, 70.0, 67.6)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:25.379803,"(2.7, 4.3, 3.8384615384615386)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.875)","(26.0, 70.0, 67.6)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:26.723283,"(2.7, 4.3, 3.8384615384615386)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 21.875)","(26.0, 70.0, 67.6)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:28.110598,"(2.7, 4.3, 3.9944444444444445)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 22.470588235294116)","(26.0, 70.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:29.373452,"(2.7, 4.3, 3.9944444444444445)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 22.470588235294116)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:30.581580,"(2.7, 4.3, 3.925)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 22.470588235294116)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:31.763395,"(2.7, 4.3, 3.925)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 22.470588235294116)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:32.991859,"(2.7, 4.3, 3.925)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 22.470588235294116)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:34.321930,"(2.7, 4.3, 3.925)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 22.470588235294116)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:35.612430,"(2.7, 4.3, 3.925)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 22.470588235294116)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:36.940235,"(2.7, 4.3, 4.175)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 22.470588235294116)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:38.287735,"(2.7, 4.3, 4.175)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 22.470588235294116)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:39.573749,"(2.7, 4.3, 4.175)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 22.470588235294116)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:40.736366,"(2.7, 4.3, 4.175)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 22.470588235294116)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:41.898293,"(2.7, 4.3, 4.175)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:43.143737,"(2.7, 4.3, 4.13125)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.498)"
11-01-2023 20:08:44.408588,"(2.7, 4.3, 4.0)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.4466666666666668)"
11-01-2023 20:08:45.692354,"(2.7, 4.3, 4.0)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:08:46.988252,"(2.7, 4.3, 4.0)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:08:48.156073,"(2.7, 4.3, 4.0)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:08:49.287365,"(2.7, 4.3, 4.0)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:08:50.459123,"(2.7, 4.3, 3.925)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:08:51.706694,"(2.7, 4.3, 3.925)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:08:53.087600,"(2.7, 4.2, 4.0)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:08:54.458705,"(2.7, 4.2, 4.0)","(5.5, 7.4, 6.823076923076924)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:08:55.880137,"(2.7, 4.2, 4.1125)","(5.5, 7.4, 6.718181818181819)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:08:57.070291,"(2.7, 4.3, 4.16875)","(5.5, 7.4, 6.718181818181819)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:08:58.314813,"(2.7, 4.3, 4.16875)","(5.5, 7.4, 6.718181818181819)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:08:59.549401,"(2.7, 4.3, 4.16875)","(5.5, 7.4, 6.718181818181819)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:00.762957,"(2.7, 4.3, 4.16875)","(5.5, 7.4, 6.718181818181819)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:02.558017,"(2.7, 4.3, 4.16875)","(5.5, 7.4, 6.718181818181819)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:04.124529,"(2.7, 4.3, 4.064285714285714)","(5.5, 7.4, 6.718181818181819)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:06.207024,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.718181818181819)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:07.751684,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.800000000000001)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:09.343104,"(2.7, 4.3, 4.064285714285714)","(5.5, 7.4, 6.885714285714286)","(16.0, 32.0, 24.285714285714285)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:10.717028,"(2.7, 4.3, 4.09375)","(5.5, 7.4, 6.885714285714286)","(16.0, 32.0, 24.57142857142857)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:12.127723,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.779310344827587)","(16.0, 32.0, 24.57142857142857)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:13.449170,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.779310344827587)","(16.0, 32.0, 24.57142857142857)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:14.827947,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.779310344827587)","(16.0, 32.0, 24.57142857142857)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:16.132725,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.779310344827587)","(16.0, 32.0, 24.57142857142857)","(26.0, 75.0, 72.1)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:17.503669,"(2.7, 4.3, 4.064285714285714)","(5.5, 7.4, 6.779310344827587)","(16.0, 32.0, 24.57142857142857)","(26.0, 75.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:18.676970,"(2.7, 4.3, 4.13125)","(5.5, 7.4, 6.779310344827587)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:19.899280,"(2.7, 4.3, 4.0)","(5.5, 7.4, 6.779310344827587)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:21.159233,"(2.7, 4.3, 4.0)","(5.5, 7.4, 6.779310344827587)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.3125)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:22.407897,"(2.7, 4.3, 4.0)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:23.704624,"(2.7, 4.3, 4.0)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:24.960858,"(2.7, 4.2, 4.15)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:26.484120,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:27.794134,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:29.215164,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:30.639543,"(2.7, 4.3, 4.141666666666667)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 25.5)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:31.991163,"(2.7, 4.2, 4.13125)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 25.5)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:33.345795,"(2.7, 4.3, 4.13125)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 25.5)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:34.678625,"(2.7, 4.3, 4.13125)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 25.5)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:35.929947,"(2.7, 4.3, 4.13125)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 25.5)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:37.167932,"(2.7, 4.3, 4.13125)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 25.5)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:38.467828,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 25.5)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:39.737772,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 25.5)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:41.088642,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.2)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:42.433473,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:43.802416,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:45.102432,"(2.7, 4.3, 4.1499999999999995)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:46.429464,"(2.7, 4.3, 4.16875)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:47.696669,"(2.7, 4.3, 4.16875)","(5.5, 7.4, 6.680000000000001)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 65.63636363636363)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:48.976223,"(2.7, 4.3, 4.16875)","(5.5, 7.2, 6.613793103448276)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 67.33333333333333)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:50.293625,"(2.7, 4.3, 4.095833333333333)","(5.5, 7.2, 6.613793103448276)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 67.33333333333333)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:51.624304,"(2.7, 4.3, 4.095833333333333)","(5.5, 7.2, 6.613793103448276)","(16.0, 32.0, 24.57142857142857)","(26.0, 70.0, 67.33333333333333)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:53.063897,"(2.7, 4.2, 4.15)","(5.5, 7.0, 6.938461538461539)","(16.0, 32.0, 24.105263157894736)","(26.0, 70.0, 67.33333333333333)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:54.427556,"(2.7, 4.3, 4.066666666666666)","(5.5, 7.0, 6.938461538461539)","(16.0, 32.0, 24.105263157894736)","(26.0, 70.0, 67.33333333333333)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:55.779260,"(2.7, 4.3, 4.066666666666666)","(5.5, 7.0, 6.938461538461539)","(16.0, 32.0, 24.105263157894736)","(26.0, 70.0, 66.8)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:57.398815,"(2.7, 4.3, 4.066666666666666)","(5.5, 7.0, 6.938461538461539)","(16.0, 32.0, 24.105263157894736)","(26.0, 70.0, 66.8)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
11-01-2023 20:09:58.626892,"(2.7, 4.3, 4.066666666666666)","(5.5, 7.0, 6.938461538461539)","(16.0, 32.0, 24.105263157894736)","(26.0, 70.0, 66.8)","(21.0, 42.0, 32.15384615384615)","(31.0, 46.0, 39.45454545454545)","(11.0, 22.0, 20.147058823529413)","(2.15, 2.52, 2.472)"
