,Spritz,Smooth Heaven,Prosecute,Robell Ruby,Our Sassy Nyrah,Fearless Levi,Double The Cash,Outbreak Bindi
10-01-2023 18:17:26.723368,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 8.866666666666667)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 12.82)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:27.807319,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 7.96)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 12.82)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:28.958441,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 12.82)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:30.005899,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 13.528571428571428)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:31.050345,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 12.82)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:32.084021,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 12.82)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:33.146610,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 13.333333333333332)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:34.199672,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 12.98)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:35.294186,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 12.98)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:36.387259,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 14.209090909090909)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:37.479381,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 12.74)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:38.591578,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 12.82)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:39.675366,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 12.82)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:40.767866,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 13.066666666666666)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:41.884742,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 13.528571428571428)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:42.965718,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:44.084412,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:45.211577,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.3333333333333)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:46.308398,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:47.392545,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:48.488503,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:49.537523,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:50.625419,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:51.699532,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:52.792970,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.6866666666666665)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:53.874866,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.444444444444445)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:54.908156,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.3, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:55.971511,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:57.010092,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:58.062935,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:17:59.120863,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:00.167054,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:01.173650,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:02.205223,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:03.180551,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:04.147971,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:05.117101,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:06.107366,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:07.097689,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 14.16)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:08.101770,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 15.5, 12.4)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:09.099807,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:10.118216,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(21.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:11.173732,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:12.295726,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:13.370948,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:14.487231,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:15.721368,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:16.927671,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:18.123976,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:19.510328,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 450.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:20.829164,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 610.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:21.985161,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:23.090004,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 549.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 37.36363636363636)"
10-01-2023 18:18:24.194319,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.2666666666666675)","(91.0, 600.0, 505.38461538461536)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 31.545454545454547)"
10-01-2023 18:18:25.252633,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.2666666666666675)","(91.0, 690.0, 444.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 31.545454545454547)"
10-01-2023 18:18:26.349836,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.2666666666666675)","(91.0, 680.0, 505.38461538461536)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 34.666666666666664)"
10-01-2023 18:18:27.447373,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.2666666666666675)","(91.0, 690.0, 505.38461538461536)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 34.666666666666664)"
10-01-2023 18:18:28.504066,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.2666666666666675)","(91.0, 690.0, 505.38461538461536)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 34.666666666666664)"
10-01-2023 18:18:29.584471,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.2666666666666675)","(91.0, 690.0, 505.38461538461536)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 34.666666666666664)"
10-01-2023 18:18:30.628986,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.2666666666666675)","(91.0, 690.0, 505.38461538461536)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 34.666666666666664)"
10-01-2023 18:18:31.735855,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.2666666666666675)","(91.0, 690.0, 505.38461538461536)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 39.285714285714285)"
10-01-2023 18:18:32.872820,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 500.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 29.0)"
10-01-2023 18:18:34.031913,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 500.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 39.285714285714285)"
10-01-2023 18:18:35.108913,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 500.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(19.0, 65.0, 35.0)"
10-01-2023 18:18:36.183839,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 500.0)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(21.0, 65.0, 29.8)"
10-01-2023 18:18:37.253323,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.8888888888889)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(21.0, 65.0, 29.8)"
10-01-2023 18:18:38.322345,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.8888888888889)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(21.0, 65.0, 29.8)"
10-01-2023 18:18:39.427034,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.8888888888889)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(21.0, 65.0, 29.8)"
10-01-2023 18:18:40.534473,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 7.08)","(91.0, 600.0, 543.8888888888889)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(21.0, 65.0, 29.8)"
10-01-2023 18:18:41.627256,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 6.09)","(91.0, 600.0, 543.8888888888889)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(21.0, 65.0, 29.8)"
10-01-2023 18:18:42.700265,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 6.09)","(91.0, 600.0, 543.8888888888889)","(8.5, 16.0, 12.4)","(3.6, 5.2, 4.65)","(18.0, 65.0, 29.8)"
10-01-2023 18:18:43.807446,"(2.4, 2.92, 2.68)","(18.0, 55.0, 37.25)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 6.09)","(91.0, 600.0, 431.6666666666667)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 65.0, 29.8)"
10-01-2023 18:18:44.873789,"(2.4, 2.92, 2.68)","(18.0, 55.0, 31.666666666666664)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 6.09)","(91.0, 600.0, 431.6666666666667)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 65.0, 29.8)"
10-01-2023 18:18:45.917949,"(2.4, 2.92, 2.68)","(18.0, 55.0, 31.666666666666664)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 6.09)","(91.0, 600.0, 431.6666666666667)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 65.0, 29.8)"
10-01-2023 18:18:46.965465,"(2.4, 2.92, 2.68)","(18.0, 55.0, 31.666666666666664)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.4, 6.428571428571428)","(91.0, 600.0, 431.6666666666667)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 65.0, 29.8)"
10-01-2023 18:18:48.017327,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.2, 6.428571428571428)","(91.0, 600.0, 431.6666666666667)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 65.0, 29.8)"
10-01-2023 18:18:49.079475,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 600.0, 431.6666666666667)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 65.0, 29.8)"
10-01-2023 18:18:50.099065,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 600.0, 431.6666666666667)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 65.0, 29.8)"
10-01-2023 18:18:51.103362,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 600.0, 431.6666666666667)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 65.0, 29.8)"
10-01-2023 18:18:52.156523,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 600.0, 431.6666666666667)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 65.0, 32.14285714285714)"
10-01-2023 18:18:53.179446,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 600.0, 431.6666666666667)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 60.0, 30.714285714285715)"
10-01-2023 18:18:54.249178,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 600.0, 431.6666666666667)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 55.0, 30.714285714285715)"
10-01-2023 18:18:55.350419,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 600.0, 535.0)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 55.0, 27.8)"
10-01-2023 18:18:56.359767,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 590.0, 535.0)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 55.0, 35.5)"
10-01-2023 18:18:57.403885,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 590.0, 535.0)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 50.0, 27.8)"
10-01-2023 18:18:58.446822,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 590.0, 535.0)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 55.0, 27.8)"
10-01-2023 18:18:59.505432,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 590.0, 535.0)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 55.0, 27.8)"
10-01-2023 18:19:00.573006,"(2.4, 2.92, 2.68)","(18.0, 55.0, 45.0)","(6.0, 10.0, 9.072727272727272)","(4.8, 8.0, 6.84)","(91.0, 590.0, 535.0)","(8.5, 16.0, 9.777777777777779)","(3.6, 5.2, 4.65)","(18.0, 55.0, 27.8)"
