,Sweet Indie,Mama Said,Stick Hunter,Spring Evie,Viva Belle,Pink Flyer,Bailey,Frosty Girl
16-12-2022 15:50:28.701518,"(1.65, 1.8, 1.7906535947712419)","(9.0, 15.5, 15.0625)","(18.0, 24.0, 22.84090909090909)","(21.0, 36.0, 33.333333333333336)","(17.0, 27.0, 26.066666666666666)","(6.0, 7.8, 7.7875)","(6.0, 8.4, 8.289655172413793)","(41.0, 85.0, 77.0)"
16-12-2022 15:50:29.682016,"(1.65, 1.79, 1.7852272727272727)","(9.0, 16.0, 15.541666666666666)","(18.0, 24.0, 22.84090909090909)","(21.0, 36.0, 34.857142857142854)","(17.0, 27.0, 26.066666666666666)","(6.0, 8.0, 7.866666666666666)","(6.0, 8.4, 8.318181818181818)","(41.0, 85.0, 77.0)"
16-12-2022 15:50:30.650241,"(1.65, 1.79, 1.7850943396226415)","(10.0, 16.0, 15.4375)","(18.0, 24.0, 22.84090909090909)","(21.0, 34.0, 32.56)","(17.0, 27.0, 25.6)","(6.0, 8.0, 7.782456140350877)","(6.0, 8.4, 8.275)","(41.0, 85.0, 77.0)"
16-12-2022 15:50:31.595771,"(1.65, 1.8, 1.781556886227545)","(10.0, 15.5, 15.362068965517242)","(18.0, 24.0, 22.823529411764707)","(21.0, 32.0, 30.8)","(17.0, 27.0, 25.88888888888889)","(6.0, 8.0, 7.7785714285714285)","(6.0, 8.4, 8.28235294117647)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:50:32.617584,"(1.65, 1.79, 1.7884615384615385)","(10.0, 15.5, 15.235294117647058)","(18.0, 24.0, 22.974358974358974)","(21.0, 32.0, 31.333333333333332)","(17.0, 27.0, 26.23076923076923)","(6.0, 8.0, 7.769491525423729)","(6.0, 8.6, 8.225)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:50:33.635677,"(1.65, 1.79, 1.7853846153846153)","(10.0, 16.0, 15.5)","(18.0, 24.0, 22.974358974358974)","(21.0, 32.0, 31.0)","(17.0, 27.0, 26.444444444444443)","(6.0, 8.0, 7.817391304347826)","(6.0, 8.6, 8.290909090909091)","(41.0, 85.0, 78.07692307692308)"
16-12-2022 15:50:34.619964,"(1.65, 1.79, 1.7857627118644068)","(10.0, 16.0, 15.62962962962963)","(18.0, 24.0, 22.974358974358974)","(21.0, 32.0, 31.5)","(17.0, 27.0, 26.3)","(6.0, 8.0, 7.84390243902439)","(6.0, 8.4, 8.327272727272728)","(41.0, 85.0, 80.71428571428571)"
16-12-2022 15:50:35.601493,"(1.65, 1.79, 1.7856060606060606)","(10.0, 16.0, 15.6875)","(18.0, 24.0, 23.166666666666668)","(21.0, 32.0, 31.428571428571427)","(17.0, 27.0, 26.066666666666666)","(6.0, 8.0, 7.989473684210526)","(6.0, 8.4, 8.30857142857143)","(41.0, 85.0, 82.5)"
16-12-2022 15:50:36.578001,"(1.6, 1.79, 1.7808333333333333)","(10.0, 16.0, 15.696969696969697)","(18.0, 24.0, 23.166666666666668)","(21.0, 32.0, 31.384615384615383)","(17.0, 27.0, 26.3)","(6.0, 8.2, 8.0375)","(6.0, 8.4, 8.276923076923078)","(41.0, 85.0, 82.5)"
16-12-2022 15:50:37.540219,"(1.6, 1.79, 1.7795238095238095)","(10.0, 16.0, 15.621621621621621)","(18.0, 24.0, 23.166666666666668)","(21.0, 32.0, 31.384615384615383)","(17.0, 27.0, 26.3)","(6.0, 8.2, 8.04516129032258)","(6.0, 8.4, 8.251162790697675)","(41.0, 85.0, 82.5)"
16-12-2022 15:50:38.518133,"(1.6, 1.79, 1.7802941176470588)","(10.0, 16.0, 15.5625)","(18.0, 24.0, 23.166666666666668)","(21.0, 32.0, 31.384615384615383)","(17.0, 27.0, 26.444444444444443)","(6.0, 8.2, 8.023529411764706)","(6.0, 8.4, 8.276923076923078)","(41.0, 85.0, 78.33333333333333)"
16-12-2022 15:50:39.494020,"(1.6, 1.79, 1.7840229885057473)","(10.0, 16.0, 15.5625)","(18.0, 24.0, 23.166666666666668)","(21.0, 32.0, 31.384615384615383)","(17.0, 27.0, 26.444444444444443)","(6.0, 8.2, 8.023529411764706)","(6.0, 8.4, 8.253846153846155)","(41.0, 85.0, 82.27272727272727)"
16-12-2022 15:50:40.438453,"(1.6, 1.79, 1.7806086956521738)","(10.0, 16.0, 15.5625)","(18.0, 24.0, 23.166666666666668)","(21.0, 32.0, 31.0)","(17.0, 27.0, 26.444444444444443)","(6.0, 8.2, 8.03030303030303)","(6.0, 8.4, 8.283870967741937)","(41.0, 85.0, 77.77777777777777)"
16-12-2022 15:50:41.375344,"(1.6, 1.79, 1.78)","(10.0, 16.0, 15.428571428571429)","(18.0, 24.0, 23.285714285714285)","(21.0, 32.0, 30.76923076923077)","(17.0, 27.0, 26.2)","(6.0, 8.2, 8.03030303030303)","(6.0, 8.4, 8.354545454545454)","(41.0, 90.0, 77.77777777777777)"
16-12-2022 15:50:42.350611,"(1.6, 1.77, 1.7665217391304349)","(10.0, 16.0, 15.461538461538462)","(18.0, 25.0, 23.829268292682926)","(21.0, 32.0, 30.76923076923077)","(17.0, 29.0, 27.526315789473685)","(6.0, 8.2, 8.056410256410256)","(6.0, 8.6, 8.354545454545454)","(41.0, 90.0, 77.0)"
16-12-2022 15:50:43.295153,"(1.6, 1.78, 1.7732)","(10.0, 16.0, 15.391304347826086)","(18.0, 25.0, 24.428571428571427)","(21.0, 32.0, 30.76923076923077)","(17.0, 29.0, 27.5)","(6.0, 8.2, 8.094117647058823)","(6.0, 8.6, 8.354545454545454)","(41.0, 90.0, 77.0)"
16-12-2022 15:50:44.238549,"(1.6, 1.78, 1.7734193548387096)","(10.0, 16.0, 15.391304347826086)","(18.0, 25.0, 24.333333333333332)","(21.0, 32.0, 30.76923076923077)","(17.0, 28.0, 27.272727272727273)","(6.0, 8.2, 8.094117647058823)","(6.0, 8.6, 8.461538461538462)","(41.0, 90.0, 78.23529411764706)"
16-12-2022 15:50:45.167362,"(1.6, 1.78, 1.7724444444444445)","(10.0, 16.0, 15.391304347826086)","(18.0, 25.0, 24.444444444444443)","(21.0, 32.0, 30.5)","(17.0, 28.0, 27.272727272727273)","(6.0, 8.2, 8.017391304347825)","(6.0, 8.6, 8.461538461538462)","(41.0, 90.0, 78.23529411764706)"
16-12-2022 15:50:46.141977,"(1.6, 1.78, 1.7757352941176472)","(10.0, 16.0, 15.391304347826086)","(18.0, 25.0, 24.41176470588235)","(21.0, 32.0, 30.58823529411765)","(17.0, 28.0, 27.272727272727273)","(6.0, 8.2, 8.017391304347825)","(6.0, 8.6, 8.566666666666666)","(41.0, 90.0, 78.23529411764706)"
16-12-2022 15:50:47.126492,"(1.6, 1.77, 1.765409836065574)","(10.0, 16.0, 15.391304347826086)","(18.0, 25.0, 24.41176470588235)","(21.0, 32.0, 30.58823529411765)","(17.0, 28.0, 27.166666666666668)","(6.0, 8.2, 7.996078431372549)","(6.0, 8.8, 8.562962962962963)","(41.0, 90.0, 77.0)"
16-12-2022 15:50:48.063354,"(1.6, 1.77, 1.7683673469387755)","(10.0, 16.0, 15.391304347826086)","(18.0, 25.0, 24.41176470588235)","(21.0, 32.0, 30.625)","(17.0, 28.0, 27.166666666666668)","(6.0, 8.2, 7.996078431372549)","(6.0, 8.6, 8.562962962962963)","(41.0, 90.0, 77.0)"
16-12-2022 15:50:49.029085,"(1.6, 1.77, 1.7684848484848485)","(10.0, 16.0, 15.44)","(18.0, 25.0, 24.41176470588235)","(21.0, 32.0, 30.625)","(17.0, 28.0, 27.166666666666668)","(6.0, 8.2, 7.996078431372549)","(6.0, 8.6, 8.651162790697676)","(41.0, 90.0, 77.77777777777777)"
16-12-2022 15:50:50.017727,"(1.6, 1.77, 1.7682142857142857)","(10.0, 16.0, 15.44)","(18.0, 25.0, 24.41176470588235)","(21.0, 32.0, 30.5)","(17.0, 28.0, 27.166666666666668)","(6.0, 8.2, 7.996078431372549)","(6.0, 8.8, 8.68421052631579)","(41.0, 90.0, 77.77777777777777)"
16-12-2022 15:50:50.998619,"(1.6, 1.77, 1.7675)","(10.0, 16.0, 15.5)","(18.0, 25.0, 24.41176470588235)","(21.0, 32.0, 30.42105263157895)","(17.0, 28.0, 27.166666666666668)","(6.0, 8.2, 7.996078431372549)","(6.0, 8.8, 8.638095238095238)","(41.0, 90.0, 77.36842105263158)"
16-12-2022 15:50:52.017851,"(1.6, 1.77, 1.7679615952732644)","(10.0, 16.0, 15.576923076923077)","(18.0, 25.0, 24.444444444444443)","(21.0, 32.0, 30.533333333333335)","(17.0, 28.0, 27.166666666666668)","(6.0, 8.2, 7.916279069767442)","(6.0, 8.8, 8.636363636363637)","(41.0, 90.0, 77.36842105263158)"
16-12-2022 15:50:53.002438,"(1.6, 1.77, 1.7642105263157895)","(10.0, 16.0, 15.5)","(18.0, 25.0, 24.444444444444443)","(21.0, 32.0, 30.533333333333335)","(17.0, 28.0, 27.166666666666668)","(6.0, 8.0, 7.768421052631579)","(6.0, 8.8, 8.666666666666666)","(41.0, 90.0, 77.36842105263158)"
16-12-2022 15:50:53.940729,"(1.6, 1.78, 1.775754189944134)","(10.0, 16.0, 15.304347826086957)","(18.0, 25.0, 24.444444444444443)","(21.0, 32.0, 31.0)","(17.0, 28.0, 27.166666666666668)","(6.0, 7.8, 7.768421052631579)","(6.0, 8.8, 8.69)","(41.0, 90.0, 77.77777777777777)"
16-12-2022 15:50:54.938396,"(1.6, 1.77, 1.76986013986014)","(10.0, 16.0, 15.304347826086957)","(18.0, 25.0, 24.523809523809526)","(21.0, 32.0, 31.0)","(17.0, 28.0, 27.166666666666668)","(6.0, 7.8, 7.7625)","(6.0, 8.8, 8.71219512195122)","(41.0, 90.0, 74.28571428571429)"
16-12-2022 15:50:55.933210,"(1.6, 1.78, 1.7776023391812865)","(10.0, 15.0, 14.925925925925926)","(18.0, 25.0, 24.88235294117647)","(21.0, 32.0, 31.0)","(17.0, 28.0, 27.23076923076923)","(6.0, 7.8, 7.844155844155844)","(6.0, 8.8, 8.663636363636364)","(41.0, 90.0, 76.42857142857143)"
16-12-2022 15:50:56.933630,"(1.6, 1.77, 1.765079365079365)","(10.0, 15.0, 14.854166666666666)","(18.0, 25.0, 24.8)","(21.0, 32.0, 31.157894736842106)","(17.0, 28.0, 27.142857142857142)","(6.0, 8.0, 7.864788732394366)","(6.0, 8.8, 8.688888888888888)","(41.0, 85.0, 76.42857142857143)"
16-12-2022 15:50:57.902025,"(1.6, 1.77, 1.7608823529411766)","(10.0, 15.0, 14.854166666666666)","(18.0, 27.0, 25.714285714285715)","(21.0, 32.0, 31.157894736842106)","(17.0, 28.0, 27.142857142857142)","(6.0, 8.0, 7.850666666666666)","(6.0, 8.8, 8.576923076923077)","(41.0, 85.0, 76.42857142857143)"
16-12-2022 15:50:58.858006,"(1.55, 1.79, 1.7828125000000001)","(11.0, 14.5, 14.482758620689655)","(18.0, 27.0, 25.434782608695652)","(21.0, 32.0, 31.666666666666668)","(18.0, 28.0, 27.0)","(6.0, 8.0, 7.859154929577465)","(6.5, 8.6, 8.576923076923077)","(41.0, 85.0, 76.42857142857143)"
16-12-2022 15:50:59.838748,"(1.55, 1.78, 1.7781132075471697)","(11.0, 15.0, 14.65)","(18.0, 27.0, 25.105263157894736)","(21.0, 34.0, 31.357142857142858)","(18.0, 28.0, 27.294117647058822)","(6.0, 8.0, 7.890322580645162)","(6.5, 8.6, 8.533333333333333)","(41.0, 85.0, 71.36363636363636)"
16-12-2022 15:51:00.806976,"(1.55, 1.78, 1.7782692307692307)","(11.0, 15.0, 14.64102564102564)","(18.0, 27.0, 25.105263157894736)","(21.0, 34.0, 31.333333333333332)","(18.0, 28.0, 27.294117647058822)","(6.0, 8.0, 7.890322580645162)","(6.5, 8.6, 8.5)","(41.0, 85.0, 76.42857142857143)"
16-12-2022 15:51:01.796392,"(1.55, 1.78, 1.7796992481203007)","(11.0, 15.0, 14.575757575757576)","(18.0, 27.0, 25.105263157894736)","(21.0, 34.0, 31.333333333333332)","(18.0, 28.0, 27.142857142857142)","(6.0, 8.0, 7.890322580645162)","(6.5, 8.6, 8.572727272727272)","(41.0, 85.0, 76.42857142857143)"
16-12-2022 15:51:02.774114,"(1.55, 1.79, 1.7833)","(11.0, 15.0, 14.575757575757576)","(18.0, 27.0, 25.105263157894736)","(21.0, 34.0, 31.333333333333332)","(18.0, 28.0, 27.142857142857142)","(6.0, 8.0, 7.8769230769230765)","(6.5, 8.6, 8.592405063291139)","(41.0, 85.0, 77.63157894736842)"
16-12-2022 15:51:03.729000,"(1.55, 1.78, 1.7778861788617886)","(11.0, 15.0, 14.545454545454545)","(18.0, 27.0, 25.434782608695652)","(21.0, 34.0, 31.387755102040817)","(18.0, 28.0, 27.142857142857142)","(6.0, 8.0, 7.466666666666667)","(6.5, 8.6, 8.72)","(41.0, 85.0, 80.0)"
16-12-2022 15:51:04.691289,"(1.55, 1.79, 1.7848091603053435)","(11.0, 15.0, 14.424242424242424)","(18.0, 27.0, 25.434782608695652)","(21.0, 34.0, 31.387755102040817)","(18.0, 28.0, 27.076923076923077)","(6.0, 7.6, 7.466666666666667)","(6.5, 8.8, 8.708045977011494)","(41.0, 85.0, 78.33333333333333)"
16-12-2022 15:51:05.667810,"(1.55, 1.79, 1.7841984732824427)","(11.0, 15.0, 14.424242424242424)","(18.0, 27.0, 25.434782608695652)","(21.0, 34.0, 31.387755102040817)","(18.0, 28.0, 27.076923076923077)","(6.0, 7.6, 7.466666666666667)","(6.5, 8.8, 8.633333333333333)","(41.0, 85.0, 78.33333333333333)"
16-12-2022 15:51:06.624303,"(1.55, 1.79, 1.7841984732824427)","(11.0, 15.0, 14.424242424242424)","(18.0, 27.0, 25.434782608695652)","(21.0, 34.0, 31.387755102040817)","(18.0, 28.0, 27.076923076923077)","(6.0, 7.6, 7.444444444444445)","(6.5, 8.8, 8.633333333333333)","(41.0, 85.0, 77.63157894736842)"
16-12-2022 15:51:07.567572,"(1.55, 1.79, 1.7836065573770492)","(11.0, 15.0, 14.424242424242424)","(18.0, 27.0, 25.434782608695652)","(21.0, 34.0, 31.25925925925926)","(18.0, 28.0, 27.076923076923077)","(6.0, 7.6, 7.444444444444445)","(6.5, 8.8, 8.622857142857143)","(41.0, 85.0, 76.42857142857143)"
16-12-2022 15:51:08.507674,"(1.55, 1.77, 1.7632142857142856)","(11.0, 15.0, 14.473684210526315)","(18.0, 27.0, 25.666666666666668)","(21.0, 34.0, 31.25925925925926)","(18.0, 28.0, 27.5)","(6.0, 7.6, 7.444444444444445)","(6.5, 8.8, 8.648780487804878)","(41.0, 85.0, 76.42857142857143)"
16-12-2022 15:51:09.484910,"(1.55, 1.77, 1.761833910034602)","(11.0, 15.0, 14.5625)","(18.0, 27.0, 25.75862068965517)","(21.0, 34.0, 31.25925925925926)","(18.0, 30.0, 28.22222222222222)","(6.0, 7.6, 7.622950819672131)","(6.5, 8.8, 8.673684210526316)","(41.0, 85.0, 76.2)"
16-12-2022 15:51:10.457751,"(1.55, 1.76, 1.7584433962264152)","(11.0, 15.0, 14.666666666666666)","(18.0, 27.0, 25.90909090909091)","(21.0, 34.0, 31.491525423728813)","(18.0, 30.0, 28.2)","(6.0, 7.8, 7.622950819672131)","(6.5, 8.8, 8.705660377358491)","(41.0, 85.0, 76.0)"
16-12-2022 15:51:11.442885,"(1.55, 1.76, 1.7518072289156628)","(11.0, 15.0, 14.44)","(18.0, 27.0, 25.90909090909091)","(21.0, 34.0, 31.491525423728813)","(18.0, 29.0, 28.571428571428573)","(6.0, 7.8, 7.609230769230769)","(6.5, 8.8, 8.94)","(41.0, 85.0, 71.875)"
16-12-2022 15:51:12.390487,"(1.55, 1.76, 1.7572690763052208)","(11.0, 14.0, 13.76086956521739)","(18.0, 27.0, 25.90909090909091)","(21.0, 34.0, 31.62962962962963)","(18.0, 29.0, 28.142857142857142)","(6.0, 7.8, 7.658333333333333)","(6.5, 9.0, 9.08)","(41.0, 85.0, 77.63157894736842)"
16-12-2022 15:51:13.354470,"(1.55, 1.77, 1.7554444444444444)","(11.0, 13.0, 12.777777777777779)","(18.0, 27.0, 26.11111111111111)","(21.0, 34.0, 31.62962962962963)","(18.0, 29.0, 27.5)","(6.0, 7.8, 7.749230769230769)","(6.5, 9.2, 9.133333333333333)","(41.0, 85.0, 75.43478260869566)"
16-12-2022 15:51:14.311823,"(1.55, 1.77, 1.7603759398496241)","(11.0, 13.0, 12.810344827586206)","(18.0, 27.0, 25.347826086956523)","(21.0, 34.0, 32.06060606060606)","(18.0, 29.0, 28.25)","(6.0, 7.8, 7.749230769230769)","(6.5, 9.2, 9.133333333333333)","(41.0, 85.0, 75.43478260869566)"
16-12-2022 15:51:15.314259,"(1.55, 1.77, 1.763216374269006)","(11.0, 13.5, 13.11111111111111)","(18.0, 27.0, 25.454545454545453)","(21.0, 34.0, 32.54054054054054)","(18.0, 29.0, 28.4375)","(6.0, 7.8, 7.970212765957447)","(6.5, 8.6, 8.464)","(41.0, 85.0, 75.43478260869566)"
16-12-2022 15:51:16.293353,"(1.55, 1.77, 1.7612403100775194)","(11.0, 13.5, 13.166666666666666)","(18.0, 27.0, 25.58823529411765)","(21.0, 34.0, 32.54054054054054)","(18.0, 29.0, 28.4375)","(6.0, 8.0, 8.052173913043479)","(6.5, 8.6, 8.618181818181817)","(41.0, 85.0, 76.42857142857143)"
16-12-2022 15:51:17.323047,"(1.55, 1.76, 1.7589583333333334)","(11.0, 13.5, 13.285714285714286)","(18.0, 27.0, 25.5)","(21.0, 34.0, 32.54054054054054)","(18.0, 29.0, 28.307692307692307)","(6.0, 8.2, 8.07857142857143)","(6.5, 8.8, 8.719999999999999)","(41.0, 85.0, 77.85714285714286)"
16-12-2022 15:51:18.281338,"(1.55, 1.75, 1.7400460829493087)","(11.0, 13.5, 13.266666666666667)","(18.0, 27.0, 26.0)","(21.0, 34.0, 32.54054054054054)","(18.0, 29.0, 28.307692307692307)","(6.0, 8.2, 8.09375)","(6.5, 9.0, 8.704)","(41.0, 80.0, 76.25)"
16-12-2022 15:51:19.289250,"(1.55, 1.75, 1.7409677419354839)","(11.0, 13.5, 13.266666666666667)","(18.0, 27.0, 26.047619047619047)","(21.0, 34.0, 32.54054054054054)","(18.0, 29.0, 28.608695652173914)","(6.0, 8.2, 8.10344827586207)","(6.5, 9.0, 8.704)","(41.0, 80.0, 76.25)"
16-12-2022 15:51:20.322425,"(1.55, 1.75, 1.74183970856102)","(11.0, 13.5, 13.076923076923077)","(18.0, 27.0, 26.047619047619047)","(21.0, 34.0, 32.54054054054054)","(18.0, 29.0, 28.217391304347828)","(6.0, 8.2, 8.10344827586207)","(6.5, 9.0, 8.720930232558139)","(41.0, 80.0, 75.58823529411765)"
16-12-2022 15:51:21.308874,"(1.55, 1.75, 1.7416719242902208)","(11.0, 13.5, 13.285714285714286)","(18.0, 27.0, 26.047619047619047)","(21.0, 34.0, 32.54054054054054)","(18.0, 29.0, 28.333333333333332)","(6.0, 8.2, 8.09375)","(6.5, 9.0, 8.744444444444445)","(41.0, 80.0, 78.84615384615384)"
16-12-2022 15:51:22.344260,"(1.55, 1.75, 1.7409447415329768)","(11.0, 14.0, 13.578947368421053)","(18.0, 27.0, 26.166666666666668)","(21.0, 34.0, 32.54054054054054)","(18.0, 29.0, 28.333333333333332)","(6.0, 8.2, 8.09375)","(6.5, 8.8, 8.63076923076923)","(41.0, 80.0, 75.0)"
16-12-2022 15:51:23.293801,"(1.55, 1.76, 1.7522222222222221)","(11.0, 14.0, 13.659090909090908)","(18.0, 27.0, 26.166666666666668)","(21.0, 34.0, 32.54054054054054)","(18.0, 29.0, 28.333333333333332)","(6.0, 8.2, 8.162162162162163)","(6.5, 8.8, 8.710714285714287)","(41.0, 80.0, 71.5)"
16-12-2022 15:51:24.279120,"(1.55, 1.76, 1.74751677852349)","(11.0, 14.0, 13.317073170731707)","(18.0, 27.0, 26.0)","(21.0, 34.0, 32.74418604651163)","(18.0, 29.0, 28.1875)","(6.0, 8.4, 8.162162162162163)","(6.5, 8.8, 8.716363636363637)","(41.0, 85.0, 71.5)"
16-12-2022 15:51:25.278756,"(1.55, 1.76, 1.7517699115044247)","(11.0, 14.0, 13.317073170731707)","(18.0, 27.0, 26.0)","(21.0, 34.0, 32.74418604651163)","(18.0, 29.0, 28.1875)","(6.0, 8.4, 8.149999999999999)","(6.5, 8.8, 8.713513513513513)","(41.0, 85.0, 71.875)"
16-12-2022 15:51:26.298951,"(1.55, 1.76, 1.7456382978723404)","(11.0, 14.0, 13.30952380952381)","(18.0, 27.0, 25.90909090909091)","(21.0, 34.0, 32.60377358490566)","(18.0, 29.0, 28.1875)","(6.0, 8.2, 8.149999999999999)","(6.5, 8.8, 8.700000000000001)","(41.0, 85.0, 76.0)"
16-12-2022 15:51:27.290237,"(1.55, 1.76, 1.7410169491525425)","(11.0, 14.0, 13.30952380952381)","(18.0, 27.0, 25.90909090909091)","(21.0, 34.0, 32.60377358490566)","(18.0, 29.0, 28.0)","(6.0, 8.2, 8.266666666666666)","(6.5, 8.8, 8.246153846153845)","(41.0, 85.0, 73.21428571428571)"
16-12-2022 15:51:28.278646,"(1.55, 1.76, 1.7513978494623657)","(11.0, 14.0, 13.371428571428572)","(18.0, 27.0, 26.666666666666668)","(21.0, 34.0, 32.60377358490566)","(18.0, 29.0, 28.5)","(6.0, 8.4, 8.295652173913043)","(6.5, 8.4, 8.088)","(41.0, 85.0, 75.83333333333333)"
16-12-2022 15:51:29.234018,"(1.55, 1.75, 1.7466666666666666)","(10.0, 14.0, 13.476190476190476)","(19.0, 28.0, 27.5)","(21.0, 34.0, 32.724137931034484)","(19.0, 29.0, 28.7)","(6.5, 8.4, 8.342857142857143)","(6.5, 8.2, 8.13448275862069)","(41.0, 85.0, 79.54545454545455)"
16-12-2022 15:51:30.205253,"(1.55, 1.74, 1.736267605633803)","(10.0, 14.0, 13.928571428571429)","(19.0, 28.0, 27.5)","(21.0, 34.0, 32.84375)","(19.0, 30.0, 29.6)","(6.5, 8.4, 8.329411764705883)","(6.5, 8.2, 8.133333333333333)","(41.0, 85.0, 75.1470588235294)"
16-12-2022 15:51:31.203787,"(1.55, 1.74, 1.7304878048780488)","(10.0, 14.0, 13.892857142857142)","(19.0, 28.0, 27.307692307692307)","(21.0, 34.0, 32.9)","(19.0, 30.0, 29.6)","(6.5, 8.4, 8.336842105263157)","(6.5, 8.2, 8.140625)","(41.0, 95.0, 75.1470588235294)"
16-12-2022 15:51:32.181265,"(1.55, 1.74, 1.732222222222222)","(10.0, 14.5, 14.017241379310345)","(19.0, 28.0, 27.22222222222222)","(21.0, 34.0, 32.81481481481482)","(19.0, 30.0, 29.692307692307693)","(6.5, 8.4, 8.317647058823528)","(6.5, 8.2, 8.157894736842104)","(41.0, 95.0, 75.3030303030303)"
16-12-2022 15:51:33.162588,"(1.55, 1.74, 1.7233333333333334)","(10.0, 14.5, 14.1)","(19.0, 28.0, 27.25)","(21.0, 34.0, 32.81481481481482)","(19.0, 30.0, 29.692307692307693)","(6.5, 8.6, 8.299999999999999)","(6.5, 8.2, 8.249411764705883)","(41.0, 95.0, 77.66666666666667)"
16-12-2022 15:51:34.121536,"(1.55, 1.73, 1.7277339901477833)","(10.0, 14.5, 14.125)","(19.0, 28.0, 27.26086956521739)","(21.0, 34.0, 32.758620689655174)","(19.0, 32.0, 30.4)","(6.5, 8.6, 8.314285714285713)","(6.5, 8.4, 8.249411764705883)","(41.0, 95.0, 82.0)"
16-12-2022 15:51:35.107536,"(1.55, 1.73, 1.7277339901477833)","(10.0, 14.5, 14.295454545454545)","(19.0, 28.0, 27.19047619047619)","(21.0, 34.0, 32.758620689655174)","(19.0, 32.0, 30.444444444444443)","(6.5, 8.6, 8.333333333333332)","(6.5, 8.4, 8.249411764705883)","(41.0, 95.0, 82.3076923076923)"
16-12-2022 15:51:36.096396,"(1.55, 1.73, 1.727142857142857)","(10.0, 14.5, 14.363636363636363)","(19.0, 28.0, 27.19047619047619)","(21.0, 34.0, 32.779661016949156)","(19.0, 32.0, 30.444444444444443)","(6.5, 8.6, 8.333333333333332)","(6.5, 8.4, 8.249411764705883)","(41.0, 95.0, 84.0)"
16-12-2022 15:51:37.095513,"(1.55, 1.73, 1.727142857142857)","(10.0, 14.5, 14.38888888888889)","(19.0, 28.0, 27.19047619047619)","(21.0, 34.0, 32.779661016949156)","(19.0, 32.0, 30.444444444444443)","(6.5, 8.6, 8.316666666666666)","(6.5, 8.4, 8.249411764705883)","(41.0, 95.0, 84.0)"
16-12-2022 15:51:38.065967,"(1.55, 1.73, 1.7271844660194176)","(10.0, 14.5, 14.4)","(19.0, 28.0, 27.19047619047619)","(21.0, 34.0, 32.779661016949156)","(19.0, 32.0, 30.444444444444443)","(6.5, 8.6, 8.316666666666666)","(6.5, 8.4, 8.222222222222223)","(41.0, 95.0, 81.25)"
16-12-2022 15:51:39.023098,"(1.55, 1.73, 1.719325153374233)","(10.0, 14.5, 14.413793103448276)","(19.0, 28.0, 27.142857142857142)","(21.0, 34.0, 32.829268292682926)","(19.0, 32.0, 9998.5)","(6.5, 8.6, 9998.5)","(6.5, 8.4, 9998.5)","(41.0, 95.0, 9998.5)"
16-12-2022 15:51:39.975720,"(1.55, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 15:51:40.948108,"(1.55, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 15:51:41.920446,"(1.55, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 15:51:42.839244,"(1.55, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 15:51:43.793750,"(1.55, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 15:51:44.798282,"(1.55, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 15:51:45.792662,"(1.55, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
16-12-2022 15:51:46.764886,"(1.55, 99998, 9998.5)","(10.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(19.0, 99998, 9998.5)","(6.5, 99998, 9998.5)","(6.5, 99998, 9998.5)","(41.0, 99998, 9998.5)"
