,Shian Gizmo,Rosie Clare,Single Figures,Spring Oak,Our Opals,Thanks Mark,Spring Ethic,Big Apatite
10-01-2023 15:30:26.154140,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 13.363636363636363)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 246.66666666666669)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:27.358026,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 13.363636363636363)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 246.66666666666669)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:28.693765,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 13.363636363636363)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 246.66666666666669)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:29.935126,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 246.66666666666669)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:31.127498,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 246.66666666666669)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:32.387371,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 246.66666666666669)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:33.611585,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 246.66666666666669)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:34.851095,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 219.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:36.003933,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 219.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:37.173246,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 26.666666666666664)","(11.0, 21.0, 15.166666666666668)","(6.5, 11.5, 8.533333333333333)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 219.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:38.473115,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 26.666666666666664)","(11.0, 21.0, 15.166666666666668)","(6.5, 12.0, 8.533333333333333)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 219.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:39.692012,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 26.666666666666664)","(11.0, 21.0, 15.166666666666668)","(6.5, 12.0, 8.533333333333333)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 219.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:41.008326,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 26.666666666666664)","(11.0, 21.0, 15.166666666666668)","(6.5, 12.0, 8.533333333333333)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 219.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:42.192598,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 26.666666666666664)","(11.0, 21.0, 15.166666666666668)","(6.5, 12.0, 8.533333333333333)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 219.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:43.337153,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 26.666666666666664)","(11.0, 21.0, 15.166666666666668)","(6.5, 12.0, 8.533333333333333)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 137.14285714285714)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:44.661105,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 26.666666666666664)","(11.0, 21.0, 15.166666666666668)","(6.5, 12.0, 8.533333333333333)","(1.85, 2.02, 1.81875)","(7.5, 28.0, 24.0)","(51.0, 390.0, 214.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:45.934272,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 26.666666666666664)","(11.0, 21.0, 15.166666666666668)","(6.5, 12.0, 8.533333333333333)","(1.85, 2.02, 2.018691588785047)","(7.5, 28.0, 24.0)","(51.0, 390.0, 214.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:47.143479,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 26.666666666666664)","(11.0, 21.0, 15.166666666666668)","(6.5, 12.0, 8.533333333333333)","(1.85, 2.02, 2.018691588785047)","(7.5, 28.0, 24.0)","(51.0, 390.0, 214.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:48.386399,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 26.666666666666664)","(11.0, 21.0, 15.166666666666668)","(6.5, 12.0, 8.533333333333333)","(1.85, 2.02, 2.018691588785047)","(7.5, 28.0, 24.0)","(51.0, 390.0, 214.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:49.624820,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 12.0, 9.485714285714286)","(1.85, 2.02, 2.019047619047619)","(7.5, 28.0, 21.75)","(51.0, 390.0, 136.9090909090909)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:50.875633,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 21.75)","(51.0, 390.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:52.075821,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 21.75)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:53.149541,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 21.75)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:54.404372,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 21.75)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:55.699901,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 21.75)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:56.934240,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 21.75)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:58.079138,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 21.75)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:30:59.218098,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 14.0)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:00.462529,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.25)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 211.0)","(7.0, 14.0, 11.866666666666667)"
10-01-2023 15:31:01.866184,"(5.5, 10.0, 6.482352941176471)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.218181818181819)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 211.0)","(7.0, 14.0, 11.866666666666667)"
10-01-2023 15:31:03.133196,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.97)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:04.455401,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.97)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:05.684397,"(5.5, 10.0, 5.728571428571429)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 211.0)","(7.0, 14.0, 11.866666666666667)"
10-01-2023 15:31:06.983184,"(5.5, 10.0, 6.1)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.933333333333334)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 211.0)","(7.0, 14.0, 11.866666666666667)"
10-01-2023 15:31:08.256820,"(5.5, 10.0, 6.1)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:09.480370,"(5.5, 10.0, 6.1)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:10.788561,"(5.5, 10.0, 6.1)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.571428571428571)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 211.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:11.991037,"(5.5, 10.0, 6.1)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.571428571428571)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 236.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:13.293690,"(5.5, 10.0, 6.1)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.571428571428571)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 236.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:14.602312,"(5.5, 10.0, 6.1)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.571428571428571)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 236.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:15.815538,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.571428571428571)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 236.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:16.963693,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.571428571428571)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 236.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:18.138148,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.571428571428571)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 236.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:19.349481,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 9.571428571428571)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 236.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:20.670139,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 236.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:22.244806,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 236.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:23.640121,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 236.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:25.045732,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 208.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:26.354609,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 370.0, 208.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:27.693006,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 370.0, 208.0)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:29.046911,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 370.0, 242.25)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:30.244236,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 360.0, 242.25)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:31.588845,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 360.0, 242.25)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:32.868010,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 360.0, 242.25)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:34.109132,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 360.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:35.580751,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:36.974285,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:38.270402,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:39.487417,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:40.639876,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:42.243633,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:43.680783,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:45.080818,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:46.635300,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:48.078415,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:49.469778,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:50.954224,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:52.293632,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:53.527404,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:54.680900,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 173.23076923076923)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:55.901516,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:57.153890,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:58.462622,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:31:59.760357,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:32:01.166526,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019047619047619)","(7.5, 25.0, 22.4)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:32:02.458414,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019009900990099)","(7.5, 25.0, 22.5)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:32:03.753682,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019009900990099)","(7.5, 25.0, 22.5)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:32:05.024891,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019009900990099)","(7.5, 25.0, 22.5)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:32:06.299213,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019009900990099)","(7.5, 25.0, 22.0)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:32:07.575533,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 10.15)","(1.85, 2.02, 2.019009900990099)","(7.5, 25.0, 22.0)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:32:08.881154,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 11.5, 8.292307692307693)","(1.85, 2.02, 2.019009900990099)","(7.5, 25.0, 22.0)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
10-01-2023 15:32:10.250984,"(5.5, 9.8, 6.073333333333333)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 15.399999999999999)","(6.5, 9.4, 8.292307692307693)","(1.85, 2.02, 2.019009900990099)","(7.5, 25.0, 22.0)","(51.0, 380.0, 157.33333333333331)","(7.0, 14.0, 9.733333333333333)"
