,Paramount Rush,Kahlua And Soda,Up There Millie,Magic Zimba,Destini Fresco,Up There Rocco
16-12-2022 10:57:27.614890,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.80125)"
16-12-2022 10:57:28.577602,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.80125)"
16-12-2022 10:57:29.524500,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.80125)"
16-12-2022 10:57:30.443634,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.80125)"
16-12-2022 10:57:31.422506,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.80125)"
16-12-2022 10:57:32.373306,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.765294117647059)"
16-12-2022 10:57:33.287460,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.765294117647059)"
16-12-2022 10:57:34.138185,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.765294117647059)"
16-12-2022 10:57:35.045601,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.765294117647059)"
16-12-2022 10:57:35.949730,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.7582352941176471)"
16-12-2022 10:57:36.938056,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.7582352941176471)"
16-12-2022 10:57:37.835520,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.765294117647059)"
16-12-2022 10:57:38.738116,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.79)"
16-12-2022 10:57:39.635394,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.79)"
16-12-2022 10:57:40.557721,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.79)"
16-12-2022 10:57:41.445909,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.82)"
16-12-2022 10:57:42.324312,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 140.0, 104.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.82)"
16-12-2022 10:57:43.314699,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.82)"
16-12-2022 10:57:44.261295,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.82)"
16-12-2022 10:57:45.145629,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.82)"
16-12-2022 10:57:45.982283,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.82)"
16-12-2022 10:57:46.879179,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.795)"
16-12-2022 10:57:47.759427,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.795)"
16-12-2022 10:57:48.652556,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.795)"
16-12-2022 10:57:49.632309,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8250000000000002)"
16-12-2022 10:57:50.603147,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8250000000000002)"
16-12-2022 10:57:51.575701,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8250000000000002)"
16-12-2022 10:57:52.541212,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8250000000000002)"
16-12-2022 10:57:53.381849,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8250000000000002)"
16-12-2022 10:57:54.269276,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.81)"
16-12-2022 10:57:55.170980,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.81)"
16-12-2022 10:57:56.044571,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.81)"
16-12-2022 10:57:56.950293,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.81)"
16-12-2022 10:57:57.886614,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8050000000000002)"
16-12-2022 10:57:58.844387,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8050000000000002)"
16-12-2022 10:57:59.716031,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 130.0, 93.63636363636363)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8050000000000002)"
16-12-2022 10:58:00.606926,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 120.0, 99.41176470588235)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.81)"
16-12-2022 10:58:01.549186,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.81)"
16-12-2022 10:58:02.455801,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.81)"
16-12-2022 10:58:03.296520,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.81)"
16-12-2022 10:58:04.216610,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8225)"
16-12-2022 10:58:05.150389,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8225)"
16-12-2022 10:58:06.044965,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8115384615384615)"
16-12-2022 10:58:06.933675,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8115384615384615)"
16-12-2022 10:58:07.787878,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8222222222222222)"
16-12-2022 10:58:08.723329,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8222222222222222)"
16-12-2022 10:58:09.645871,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8222222222222222)"
16-12-2022 10:58:10.548042,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8115384615384615)"
16-12-2022 10:58:11.464342,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8050000000000002)"
16-12-2022 10:58:12.420077,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8050000000000002)"
16-12-2022 10:58:13.359095,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.82)"
16-12-2022 10:58:14.227737,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.82)"
16-12-2022 10:58:15.056600,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.82)"
16-12-2022 10:58:16.002388,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.8050000000000002)"
16-12-2022 10:58:16.992334,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.8050000000000002)"
16-12-2022 10:58:17.958421,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.81)"
16-12-2022 10:58:18.897515,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.827777777777778)"
16-12-2022 10:58:19.876431,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.827777777777778)"
16-12-2022 10:58:20.804110,"(3.9, 4.4, 4.108108108108109)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.8192307692307692)"
16-12-2022 10:58:21.739684,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.8192307692307692)"
16-12-2022 10:58:22.609647,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 6.016666666666667)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.815)"
16-12-2022 10:58:23.467549,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 6.117241379310345)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.61538461538461)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.815)"
16-12-2022 10:58:24.372093,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 6.117241379310345)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.815)"
16-12-2022 10:58:25.282602,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 6.117241379310345)","(21.0, 110.0, 90.0)","(21.0, 70.0, 53.0)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.8340909090909092)"
16-12-2022 10:58:26.213496,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 6.117241379310345)","(21.0, 110.0, 90.0)","(21.0, 70.0, 53.0)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.8294117647058825)"
16-12-2022 10:58:27.107714,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 6.117241379310345)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.16666666666667)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.8294117647058825)"
16-12-2022 10:58:28.044550,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 6.117241379310345)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.16666666666667)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.82)"
16-12-2022 10:58:28.969143,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.16666666666667)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.82)"
16-12-2022 10:58:29.856282,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.16666666666667)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.8)"
16-12-2022 10:58:30.759153,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 50.16666666666667)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.8)"
16-12-2022 10:58:31.694582,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 54.375)","(1.6, 1.85, 1.8294117647058825)"
16-12-2022 10:58:32.661796,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8294117647058825)"
16-12-2022 10:58:33.577270,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.83)"
16-12-2022 10:58:34.497555,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.83)"
16-12-2022 10:58:35.393879,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.83)"
16-12-2022 10:58:36.349795,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.83)"
16-12-2022 10:58:37.225524,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.82)"
16-12-2022 10:58:38.090870,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.82)"
16-12-2022 10:58:39.050100,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.9913043478260875)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8250000000000002)"
16-12-2022 10:58:40.031985,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.872727272727272)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8142857142857143)"
16-12-2022 10:58:41.060309,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.872727272727272)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8142857142857143)"
16-12-2022 10:58:42.013408,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.872727272727272)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8142857142857143)"
16-12-2022 10:58:43.039645,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.872727272727272)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8142857142857143)"
16-12-2022 10:58:43.995401,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.872727272727272)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8142857142857143)"
16-12-2022 10:58:44.997861,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.872727272727272)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.83)"
16-12-2022 10:58:46.008680,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.872727272727272)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.83)"
16-12-2022 10:58:46.922618,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.872727272727272)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.8142857142857143)"
16-12-2022 10:58:47.796076,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.872727272727272)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.7618666666666667)"
16-12-2022 10:58:48.760291,"(3.9, 4.4, 4.203389830508475)","(4.8, 6.6, 5.96)","(21.0, 110.0, 90.0)","(21.0, 70.0, 53.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.78, 1.8125)"
16-12-2022 10:58:49.718129,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 53.0)","(16.0, 75.0, 49.166666666666664)","(1.6, 1.85, 1.7985714285714287)"
16-12-2022 10:58:50.631864,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 53.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.7985714285714287)"
16-12-2022 10:58:51.542298,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 53.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.7985714285714287)"
16-12-2022 10:58:52.488858,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.7985714285714287)"
16-12-2022 10:58:53.433822,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.7978947368421052)"
16-12-2022 10:58:54.324199,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.7978947368421052)"
16-12-2022 10:58:55.202663,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.8069565217391306)"
16-12-2022 10:58:56.155763,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.8069565217391306)"
16-12-2022 10:58:57.141536,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.7857142857142858)"
16-12-2022 10:58:58.045500,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.7970588235294118)"
16-12-2022 10:58:59.018822,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.7970588235294118)"
16-12-2022 10:58:59.948870,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.775)"
16-12-2022 10:59:00.907234,"(3.9, 4.4, 4.089285714285714)","(4.8, 6.6, 5.861538461538461)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.85, 1.7389473684210526)"
16-12-2022 10:59:01.915477,"(3.9, 4.7, 4.585106382978724)","(4.8, 6.6, 5.945454545454545)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.84, 1.728)"
16-12-2022 10:59:02.853309,"(3.9, 4.7, 4.597727272727273)","(4.8, 6.6, 5.88)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.84, 1.74)"
16-12-2022 10:59:03.729498,"(3.9, 4.7, 4.597727272727273)","(4.8, 6.6, 5.88)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.84, 1.74)"
16-12-2022 10:59:04.648264,"(3.9, 4.7, 4.597727272727273)","(4.8, 6.6, 5.88)","(21.0, 110.0, 90.0)","(21.0, 70.0, 56.0)","(16.0, 75.0, 51.75)","(1.6, 1.84, 1.74)"
