,Our Girl Socks,Grants Treasure,Gerrys Gift,No Return,Dynamite Swan,Aston Cristiano,Boot A Dream,Lofty
10-01-2023 20:18:46.486625,"(4.6, 6.2, 5.948837209302326)","(21.0, 36.0, 34.61538461538461)","(20.0, 42.0, 39.85)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.24, 2.2147368421052636)","(6.0, 9.6, 9.36)","(26.0, 42.0, 41.75)","(4.0, 6.0, 5.845)"
10-01-2023 20:18:47.592485,"(4.6, 6.2, 5.948837209302326)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 39.85)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.24, 2.224347826086957)","(6.0, 9.6, 9.3)","(26.0, 42.0, 41.75)","(4.0, 6.0, 5.845)"
10-01-2023 20:18:48.706061,"(4.6, 6.2, 5.948837209302326)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 39.833333333333336)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.24, 2.224347826086957)","(6.0, 9.6, 9.3)","(26.0, 42.0, 41.75)","(4.0, 6.0, 5.905555555555556)"
10-01-2023 20:18:49.773336,"(4.6, 6.2, 5.948837209302326)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 39.833333333333336)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.24, 2.218571428571429)","(6.0, 9.6, 9.3)","(26.0, 42.0, 41.75)","(4.0, 6.0, 5.969230769230769)"
10-01-2023 20:18:51.038131,"(4.6, 6.2, 5.942857142857143)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 39.833333333333336)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.22, 2.2125000000000004)","(6.0, 9.6, 9.542857142857143)","(26.0, 42.0, 41.75)","(4.0, 6.2, 6.013793103448276)"
10-01-2023 20:18:52.196906,"(4.6, 6.2, 5.942857142857143)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 39.833333333333336)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.22, 2.2147826086956526)","(6.0, 10.0, 9.58095238095238)","(26.0, 42.0, 41.75)","(4.0, 6.2, 6.042857142857143)"
10-01-2023 20:18:53.351413,"(4.6, 6.2, 5.942857142857143)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 39.833333333333336)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.22, 2.219047619047619)","(6.0, 10.0, 9.745454545454546)","(26.0, 42.0, 41.75)","(4.0, 6.2, 6.0200000000000005)"
10-01-2023 20:18:54.514450,"(4.6, 6.2, 5.942857142857143)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 39.833333333333336)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.22, 2.2156521739130435)","(6.0, 9.8, 9.72)","(26.0, 42.0, 41.75)","(4.0, 6.2, 6.0200000000000005)"
10-01-2023 20:18:55.609062,"(4.6, 6.2, 5.942857142857143)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 39.833333333333336)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.22, 2.215555555555556)","(6.0, 9.8, 9.72)","(26.0, 42.0, 44.0)","(4.0, 6.2, 6.09)"
10-01-2023 20:18:56.679256,"(4.6, 6.2, 5.942857142857143)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 39.833333333333336)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.22, 2.215555555555556)","(6.0, 9.8, 9.72)","(26.0, 46.0, 43.0)","(4.0, 6.2, 6.117500000000001)"
10-01-2023 20:18:57.687183,"(4.6, 6.2, 5.942857142857143)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 39.833333333333336)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.24, 2.2197894736842105)","(6.0, 9.8, 9.4)","(26.0, 46.0, 43.0)","(4.0, 6.2, 6.117500000000001)"
10-01-2023 20:18:58.783567,"(4.6, 6.2, 5.942857142857143)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 38.883720930232556)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.24, 2.210666666666667)","(6.0, 9.8, 9.545454545454545)","(26.0, 46.0, 40.90909090909091)","(4.0, 6.2, 6.11764705882353)"
10-01-2023 20:18:59.929587,"(4.6, 6.2, 5.942857142857143)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 38.883720930232556)","(20.0, 40.0, 37.61702127659574)","(2.2, 2.24, 2.2069565217391305)","(6.0, 9.6, 9.545454545454545)","(26.0, 46.0, 39.84615384615385)","(4.0, 6.2, 6.11764705882353)"
10-01-2023 20:19:01.129771,"(4.6, 6.2, 5.942857142857143)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 38.883720930232556)","(20.0, 40.0, 37.61702127659574)","(2.15, 2.24, 2.2069565217391305)","(5.5, 9.6, 9.545454545454545)","(26.0, 44.0, 39.55555555555556)","(4.2, 6.2, 6.11764705882353)"
10-01-2023 20:19:02.205298,"(4.6, 6.2, 5.942857142857143)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 38.883720930232556)","(20.0, 40.0, 37.61702127659574)","(2.15, 2.24, 2.2069565217391305)","(5.5, 9.6, 9.545454545454545)","(26.0, 40.0, 39.55555555555556)","(4.2, 6.2, 6.11764705882353)"
10-01-2023 20:19:03.240691,"(4.6, 6.2, 5.9750000000000005)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 38.883720930232556)","(20.0, 40.0, 37.61702127659574)","(2.15, 2.24, 2.2069565217391305)","(5.5, 9.6, 9.545454545454545)","(26.0, 40.0, 39.55555555555556)","(4.2, 6.2, 6.181818181818182)"
10-01-2023 20:19:04.312362,"(4.6, 6.2, 5.983333333333333)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 38.883720930232556)","(20.0, 40.0, 37.565217391304344)","(2.15, 2.22, 2.203076923076923)","(5.5, 9.6, 9.399999999999999)","(26.0, 40.0, 39.55555555555556)","(4.2, 6.2, 6.260869565217392)"
10-01-2023 20:19:05.357640,"(4.6, 6.2, 6.0)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 38.883720930232556)","(20.0, 40.0, 37.565217391304344)","(2.15, 2.22, 2.203076923076923)","(5.5, 9.6, 9.399999999999999)","(26.0, 40.0, 37.91304347826087)","(4.2, 6.4, 6.260869565217392)"
10-01-2023 20:19:06.326309,"(4.6, 6.0, 5.928571428571429)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 38.883720930232556)","(20.0, 40.0, 37.565217391304344)","(2.15, 2.22, 2.203076923076923)","(5.5, 9.6, 9.399999999999999)","(26.0, 40.0, 37.23076923076923)","(4.2, 6.4, 6.260869565217392)"
10-01-2023 20:19:07.379662,"(4.6, 6.0, 5.909090909090909)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 38.883720930232556)","(20.0, 40.0, 37.565217391304344)","(2.15, 2.22, 2.203076923076923)","(5.5, 9.6, 9.399999999999999)","(26.0, 40.0, 37.23076923076923)","(4.2, 6.4, 6.260869565217392)"
10-01-2023 20:19:08.463364,"(4.6, 6.0, 5.909090909090909)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 38.883720930232556)","(20.0, 40.0, 37.565217391304344)","(2.15, 2.22, 2.203076923076923)","(5.5, 9.6, 9.32)","(26.0, 40.0, 37.23076923076923)","(4.2, 6.4, 6.260869565217392)"
10-01-2023 20:19:09.503906,"(4.6, 6.4, 6.3775)","(21.0, 36.0, 34.61538461538461)","(20.0, 40.0, 38.883720930232556)","(20.0, 40.0, 37.565217391304344)","(2.15, 2.22, 2.203076923076923)","(5.5, 9.8, 9.32)","(26.0, 40.0, 36.57142857142857)","(4.2, 6.4, 6.24)"
10-01-2023 20:19:10.533830,"(4.6, 6.4, 6.37939393939394)","(21.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.883720930232556)","(21.0, 40.0, 37.565217391304344)","(2.0, 2.2, 2.1970370370370373)","(6.0, 9.6, 9.466666666666667)","(26.0, 40.0, 35.5)","(4.2, 6.4, 6.24)"
10-01-2023 20:19:11.637014,"(4.6, 6.6, 6.469158878504673)","(21.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.883720930232556)","(21.0, 40.0, 37.565217391304344)","(2.0, 2.2, 2.177826086956522)","(6.0, 9.6, 9.466666666666667)","(26.0, 40.0, 35.5)","(4.2, 6.4, 6.2)"
10-01-2023 20:19:12.833222,"(4.6, 6.6, 6.464220183486239)","(21.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.883720930232556)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.18, 2.2095000000000002)","(6.0, 9.6, 9.466666666666667)","(26.0, 40.0, 33.45454545454545)","(4.2, 6.4, 6.260869565217392)"
10-01-2023 20:19:13.958648,"(4.6, 6.2, 6.090909090909091)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.883720930232556)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.22, 2.210967741935484)","(6.0, 9.6, 9.399999999999999)","(26.0, 38.0, 35.6)","(4.4, 6.4, 6.260869565217392)"
10-01-2023 20:19:15.064483,"(4.6, 6.2, 5.926470588235294)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.883720930232556)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.24, 2.2144680851063834)","(6.0, 9.6, 9.36)","(26.0, 36.0, 33.6)","(4.4, 6.4, 6.233333333333333)"
10-01-2023 20:19:16.159054,"(4.6, 6.4, 6.360526315789474)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.883720930232556)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.24, 2.2144680851063834)","(6.0, 9.4, 9.149999999999999)","(26.0, 34.0, 33.1764705882353)","(4.4, 6.4, 6.254545454545455)"
10-01-2023 20:19:17.278735,"(4.6, 6.6, 6.3780821917808215)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.883720930232556)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.24, 2.222666666666667)","(6.0, 9.2, 8.984)","(26.0, 36.0, 33.333333333333336)","(4.4, 6.4, 6.254545454545455)"
10-01-2023 20:19:18.426776,"(4.6, 6.6, 6.3780821917808215)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.883720930232556)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.24, 2.222666666666667)","(6.0, 9.0, 8.984)","(26.0, 36.0, 33.333333333333336)","(4.4, 6.4, 6.254545454545455)"
10-01-2023 20:19:19.545937,"(4.6, 6.6, 6.3780821917808215)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.883720930232556)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.24, 2.222666666666667)","(6.0, 9.0, 8.98857142857143)","(26.0, 36.0, 32.857142857142854)","(4.4, 6.4, 6.254545454545455)"
10-01-2023 20:19:20.550384,"(4.6, 6.6, 6.373426573426573)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.883720930232556)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.24, 2.2302222222222223)","(6.0, 9.0, 8.96)","(26.0, 36.0, 32.857142857142854)","(4.4, 6.4, 6.1866666666666665)"
10-01-2023 20:19:21.593754,"(4.6, 6.4, 6.363157894736842)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.883720930232556)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.28, 2.2804255319148936)","(6.0, 9.0, 8.793750000000001)","(26.0, 36.0, 32.857142857142854)","(4.4, 6.2, 6.128205128205129)"
10-01-2023 20:19:22.772056,"(4.6, 6.4, 6.345714285714286)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.5)","(2.0, 2.3, 2.2859999999999996)","(6.0, 8.8, 8.793750000000001)","(26.0, 36.0, 32.857142857142854)","(4.4, 6.2, 6.128205128205129)"
10-01-2023 20:19:23.908903,"(4.6, 6.4, 6.345714285714286)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.5)","(2.0, 2.3, 2.281951219512195)","(6.0, 8.8, 8.793750000000001)","(26.0, 34.0, 31.53846153846154)","(4.4, 6.2, 6.128205128205129)"
10-01-2023 20:19:25.068434,"(4.6, 6.4, 6.337837837837838)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.32, 2.275483870967742)","(6.0, 8.8, 8.782352941176471)","(26.0, 34.0, 31.53846153846154)","(4.4, 6.2, 6.128205128205129)"
10-01-2023 20:19:26.118328,"(5.0, 6.4, 6.337837837837838)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.32, 2.288)","(6.0, 8.8, 8.782352941176471)","(26.0, 34.0, 30.571428571428573)","(4.4, 6.2, 6.128205128205129)"
10-01-2023 20:19:27.182894,"(5.0, 6.2, 6.022222222222222)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.3, 2.308125)","(6.0, 8.8, 8.782857142857143)","(26.0, 32.0, 30.333333333333332)","(4.4, 6.2, 6.128205128205129)"
10-01-2023 20:19:28.280269,"(5.0, 6.2, 6.0673076923076925)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.34, 2.3049999999999997)","(6.0, 8.8, 8.782857142857143)","(26.0, 32.0, 30.333333333333332)","(4.4, 6.2, 6.128205128205129)"
10-01-2023 20:19:29.448383,"(5.0, 6.2, 6.035714285714286)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.34, 2.308125)","(6.0, 8.8, 8.782857142857143)","(26.0, 32.0, 32.333333333333336)","(4.4, 6.2, 6.103448275862069)"
10-01-2023 20:19:30.547106,"(5.0, 6.2, 6.035714285714286)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.34, 2.3146153846153843)","(6.0, 8.8, 8.793939393939395)","(26.0, 34.0, 30.17391304347826)","(4.4, 6.2, 6.103448275862069)"
10-01-2023 20:19:31.593654,"(5.0, 6.2, 6.035714285714286)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.34, 2.3146153846153843)","(6.0, 8.8, 8.793939393939395)","(26.0, 34.0, 30.17391304347826)","(4.4, 6.2, 6.103448275862069)"
10-01-2023 20:19:32.744195,"(5.0, 6.2, 6.035714285714286)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.34, 2.3146153846153843)","(6.0, 8.8, 8.928205128205128)","(26.0, 34.0, 30.17391304347826)","(4.4, 6.2, 6.103448275862069)"
10-01-2023 20:19:33.937498,"(5.0, 6.0, 5.9941176470588236)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.34, 2.3110344827586204)","(6.0, 9.0, 8.793750000000001)","(26.0, 34.0, 30.17391304347826)","(4.4, 6.2, 6.103448275862069)"
10-01-2023 20:19:35.078388,"(5.0, 6.0, 5.992857142857143)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.34, 2.3110344827586204)","(6.0, 8.8, 8.926315789473684)","(26.0, 34.0, 30.333333333333332)","(4.4, 6.2, 6.128205128205129)"
10-01-2023 20:19:36.215355,"(5.0, 6.0, 5.992857142857143)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.34, 2.320909090909091)","(6.0, 9.0, 8.926315789473684)","(26.0, 34.0, 30.333333333333332)","(4.4, 6.2, 6.126315789473685)"
10-01-2023 20:19:37.263105,"(5.0, 6.0, 5.890322580645162)","(26.0, 36.0, 34.61538461538461)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.34, 2.33)","(6.0, 9.0, 8.926315789473684)","(26.0, 34.0, 30.333333333333332)","(4.4, 6.2, 6.126315789473685)"
10-01-2023 20:19:38.389292,"(5.0, 6.0, 5.859999999999999)","(26.0, 36.0, 34.72727272727273)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.61702127659574)","(2.0, 2.34, 2.326153846153846)","(6.0, 9.0, 8.926315789473684)","(26.0, 34.0, 30.333333333333332)","(4.4, 6.2, 6.126315789473685)"
10-01-2023 20:19:39.557011,"(5.0, 6.0, 5.890909090909091)","(26.0, 42.0, 39.2)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 45.26315789473684)","(2.0, 2.34, 2.325454545454545)","(6.0, 9.0, 8.755555555555556)","(26.0, 34.0, 30.333333333333332)","(4.4, 6.2, 6.0600000000000005)"
10-01-2023 20:19:40.691947,"(5.0, 5.9, 5.858620689655173)","(26.0, 40.0, 38.0)","(21.0, 40.0, 38.73684210526316)","(21.0, 46.0, 43.38461538461539)","(2.0, 2.38, 2.34625)","(6.0, 8.8, 8.536)","(26.0, 34.0, 30.333333333333332)","(4.4, 6.2, 5.881818181818182)"
10-01-2023 20:19:41.836157,"(5.0, 5.9, 5.884)","(26.0, 40.0, 38.666666666666664)","(21.0, 40.0, 38.73684210526316)","(21.0, 44.0, 41.6)","(2.0, 2.38, 2.3654545454545453)","(6.0, 8.6, 8.32)","(26.0, 34.0, 30.333333333333332)","(4.4, 5.9, 5.757142857142857)"
10-01-2023 20:19:42.936446,"(5.0, 5.9, 5.884)","(26.0, 40.0, 38.0)","(21.0, 40.0, 38.73684210526316)","(21.0, 44.0, 39.78378378378378)","(2.0, 2.38, 2.37030303030303)","(6.0, 8.4, 8.3)","(26.0, 34.0, 30.333333333333332)","(4.4, 5.8, 5.75)"
10-01-2023 20:19:43.971731,"(5.0, 5.9, 5.884)","(26.0, 42.0, 39.54545454545455)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 39.78378378378378)","(2.0, 2.38, 2.3647619047619046)","(6.0, 8.4, 7.92)","(26.0, 34.0, 30.333333333333332)","(4.4, 5.8, 5.78)"
10-01-2023 20:19:45.063973,"(4.8, 5.9, 5.886206896551725)","(26.0, 42.0, 39.54545454545455)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 39.78378378378378)","(2.0, 2.38, 2.3723809523809525)","(6.0, 8.4, 8.333333333333334)","(26.0, 34.0, 30.333333333333332)","(4.2, 5.8, 5.838461538461539)"
10-01-2023 20:19:46.174905,"(4.8, 5.9, 5.884)","(26.0, 42.0, 39.54545454545455)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 37.833333333333336)","(2.0, 2.38, 2.434285714285714)","(6.0, 8.4, 8.16842105263158)","(26.0, 34.0, 30.333333333333332)","(4.2, 5.9, 5.838461538461539)"
10-01-2023 20:19:47.314764,"(4.8, 5.9, 5.884)","(26.0, 42.0, 40.588235294117645)","(21.0, 40.0, 38.73684210526316)","(21.0, 38.0, 39.77777777777778)","(2.0, 2.46, 2.442)","(6.0, 8.4, 7.933333333333334)","(26.0, 34.0, 30.333333333333332)","(4.2, 5.9, 5.822580645161291)"
10-01-2023 20:19:48.469073,"(4.8, 5.9, 5.884)","(26.0, 40.0, 38.285714285714285)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 39.77777777777778)","(2.0, 2.46, 2.4518181818181817)","(6.0, 8.0, 7.885714285714285)","(26.0, 34.0, 30.333333333333332)","(4.2, 5.9, 5.800000000000001)"
10-01-2023 20:19:49.535981,"(4.8, 5.9, 5.884)","(26.0, 40.0, 38.285714285714285)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 39.77777777777778)","(2.0, 2.46, 2.439375)","(6.0, 8.0, 7.828571428571428)","(26.0, 34.0, 30.333333333333332)","(4.2, 5.9, 5.74)"
10-01-2023 20:19:50.667513,"(4.8, 5.9, 5.884)","(26.0, 40.0, 38.285714285714285)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 39.77777777777778)","(2.0, 2.46, 2.4454545454545453)","(6.0, 8.0, 7.828571428571428)","(26.0, 34.0, 30.333333333333332)","(4.2, 5.8, 5.692307692307692)"
10-01-2023 20:19:51.794438,"(4.8, 5.9, 5.884)","(26.0, 40.0, 38.285714285714285)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 39.77777777777778)","(2.0, 2.48, 2.4794434782608694)","(6.0, 8.0, 7.866666666666666)","(26.0, 34.0, 30.333333333333332)","(4.2, 5.8, 5.6625)"
10-01-2023 20:19:52.836119,"(4.8, 5.9, 5.884)","(26.0, 40.0, 38.285714285714285)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 39.77777777777778)","(2.0, 2.48, 2.51875)","(6.0, 8.0, 7.828571428571428)","(26.0, 34.0, 30.333333333333332)","(4.2, 5.8, 5.694117647058823)"
10-01-2023 20:19:53.889280,"(4.8, 5.9, 5.880000000000001)","(26.0, 40.0, 38.285714285714285)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 39.77777777777778)","(2.0, 2.52, 2.4909090909090907)","(6.0, 8.0, 7.8125)","(26.0, 34.0, 30.333333333333332)","(4.2, 5.8, 5.6625)"
10-01-2023 20:19:54.937173,"(4.8, 5.9, 5.8500000000000005)","(26.0, 40.0, 38.285714285714285)","(21.0, 40.0, 38.73684210526316)","(21.0, 40.0, 39.77777777777778)","(2.0, 2.52, 2.4926923076923075)","(6.0, 8.0, 7.776470588235294)","(26.0, 34.0, 30.29032258064516)","(4.2, 5.7, 5.6125)"
10-01-2023 20:19:56.026068,"(4.8, 5.8, 5.785)","(26.0, 40.0, 38.13333333333333)","(21.0, 40.0, 38.61538461538461)","(21.0, 38.0, 39.77777777777778)","(2.0, 2.56, 2.5589003436426117)","(6.0, 7.8, 7.541176470588235)","(26.0, 34.0, 27.5)","(4.2, 5.7, 5.653125)"
10-01-2023 20:19:57.114585,"(4.8, 5.9, 5.846153846153847)","(26.0, 38.0, 37.78947368421053)","(21.0, 40.0, 35.733333333333334)","(21.0, 40.0, 39.77777777777778)","(2.0, 2.56, 2.5592929292929294)","(6.0, 7.8, 7.527272727272727)","(26.0, 28.0, 32.75)","(4.2, 5.7, 5.665079365079365)"
10-01-2023 20:19:58.150768,"(4.8, 5.9, 5.880952380952381)","(26.0, 38.0, 37.81818181818182)","(21.0, 34.0, 30.153846153846153)","(21.0, 40.0, 39.74193548387097)","(2.0, 2.56, 2.5586)","(6.0, 7.8, 7.593103448275862)","(26.0, 34.0, 31.5)","(4.2, 5.7, 5.665079365079365)"
10-01-2023 20:19:59.138687,"(4.8, 5.9, 5.852)","(26.0, 38.0, 37.6)","(21.0, 32.0, 29.857142857142858)","(21.0, 40.0, 39.74193548387097)","(2.0, 2.56, 2.558787878787879)","(6.0, 7.8, 7.593103448275862)","(26.0, 34.0, 30.875)","(4.2, 5.7, 5.665079365079365)"
10-01-2023 20:20:00.215085,"(4.8, 5.9, 5.880952380952381)","(26.0, 38.0, 37.27272727272727)","(21.0, 32.0, 31.166666666666668)","(21.0, 40.0, 39.696969696969695)","(2.05, 2.56, 2.573846153846154)","(6.0, 7.8, 7.618181818181818)","(26.0, 34.0, 30.875)","(4.2, 5.7, 5.663333333333333)"
10-01-2023 20:20:01.257461,"(4.8, 5.8, 5.747058823529412)","(26.0, 38.0, 36.857142857142854)","(21.0, 32.0, 31.5)","(21.0, 40.0, 39.696969696969695)","(2.05, 2.58, 2.505714285714286)","(6.0, 7.8, 7.771428571428571)","(26.0, 34.0, 30.923076923076923)","(4.2, 5.7, 5.76)"
10-01-2023 20:20:02.370261,"(4.8, 5.4, 5.344444444444444)","(26.0, 38.0, 37.0)","(21.0, 34.0, 30.64)","(21.0, 40.0, 38.666666666666664)","(2.05, 2.54, 2.50875)","(6.0, 7.8, 7.8)","(26.0, 34.0, 31.142857142857142)","(4.2, 5.8, 5.78)"
10-01-2023 20:20:03.496653,"(4.8, 5.6, 5.525925925925926)","(26.0, 38.0, 37.0)","(21.0, 34.0, 30.357142857142858)","(21.0, 42.0, 38.89655172413793)","(2.05, 2.56, 2.518048780487805)","(6.0, 8.0, 7.822222222222222)","(26.0, 34.0, 31.142857142857142)","(4.2, 5.9, 5.716666666666667)"
10-01-2023 20:20:04.659893,"(4.8, 5.6, 5.446153846153846)","(26.0, 38.0, 37.27272727272727)","(21.0, 34.0, 30.58823529411765)","(21.0, 42.0, 38.0)","(2.05, 2.54, 2.505714285714286)","(6.0, 8.0, 7.875)","(26.0, 34.0, 31.6)","(4.2, 5.8, 5.7444444444444445)"
10-01-2023 20:20:05.756626,"(4.8, 5.5, 5.41)","(26.0, 38.0, 37.0)","(21.0, 32.0, 30.58823529411765)","(21.0, 42.0, 39.38461538461539)","(2.05, 2.54, 2.530588235294118)","(6.0, 8.0, 7.9)","(26.0, 32.0, 31.894736842105264)","(4.2, 5.8, 5.752380952380952)"
10-01-2023 20:20:06.768216,"(4.8, 5.7, 5.6891566265060245)","(26.0, 38.0, 37.0)","(20.0, 32.0, 30.58823529411765)","(21.0, 40.0, 39.38461538461539)","(2.05, 2.54, 2.530588235294118)","(6.0, 8.0, 7.9)","(26.0, 32.0, 31.916666666666668)","(4.2, 5.8, 5.711111111111111)"
10-01-2023 20:20:07.792630,"(4.8, 5.8, 5.733333333333333)","(26.0, 38.0, 37.5)","(20.0, 32.0, 31.0)","(21.0, 40.0, 37.1)","(2.05, 2.54, 2.528)","(6.0, 7.8, 7.472131147540984)","(26.0, 32.0, 31.916666666666668)","(4.2, 5.8, 5.72)"
10-01-2023 20:20:08.839410,"(4.8, 5.7, 5.65)","(26.0, 38.0, 37.5)","(20.0, 32.0, 30.5)","(21.0, 38.0, 37.1)","(2.05, 2.54, 2.5305263157894737)","(6.0, 7.8, 7.495652173913044)","(26.0, 32.0, 31.916666666666668)","(4.2, 5.8, 5.7384615384615385)"
10-01-2023 20:20:09.906821,"(4.8, 5.7, 5.661904761904762)","(26.0, 38.0, 37.294117647058826)","(20.0, 32.0, 31.0)","(21.0, 38.0, 38.51851851851852)","(2.05, 2.54, 2.576734693877551)","(6.0, 7.8, 7.486274509803922)","(26.0, 32.0, 31.916666666666668)","(4.2, 5.8, 5.7384615384615385)"
10-01-2023 20:20:11.003248,"(4.8, 5.7, 5.516666666666667)","(26.0, 38.0, 37.5)","(20.0, 32.0, 30.666666666666668)","(21.0, 40.0, 37.86666666666667)","(2.05, 2.58, 2.568205128205128)","(6.0, 7.8, 7.54074074074074)","(26.0, 32.0, 31.916666666666668)","(4.2, 5.8, 5.673333333333334)"
10-01-2023 20:20:12.084897,"(4.8, 5.9, 5.880000000000001)","(26.0, 38.0, 37.5)","(20.0, 32.0, 30.666666666666668)","(21.0, 40.0, 37.73913043478261)","(2.05, 2.6, 2.574193548387097)","(6.0, 7.6, 7.496296296296296)","(26.0, 32.0, 31.916666666666668)","(4.2, 5.7, 5.648484848484848)"
10-01-2023 20:20:13.104097,"(4.8, 5.8, 5.754545454545455)","(26.0, 38.0, 37.294117647058826)","(20.0, 32.0, 31.0)","(21.0, 38.0, 37.73913043478261)","(2.05, 2.6, 2.565)","(6.0, 7.6, 7.504)","(26.0, 32.0, 31.916666666666668)","(4.2, 5.7, 5.662318840579711)"
