,Marinus,Choose Well,Demon Kingsbrae,Magic Secret,Amber Jack,Magic Charm,Paxton Dutton
05-01-2023 13:31:27.124705,"(2.9, 3.9, 3.65)","(4.8, 7.0, 6.8)","(5.5, 10.0, 9.6)","(3.4, 4.5, 3.9705882352941178)","(21.0, 95.0, 91.16666666666667)","(71.0, 580.0, 334.0)","(4.6, 5.7, 5.628571428571428)"
05-01-2023 13:31:28.210317,"(2.9, 3.9, 3.609090909090909)","(4.8, 7.0, 6.8)","(5.5, 10.0, 9.6)","(3.4, 4.5, 3.9705882352941178)","(21.0, 95.0, 91.16666666666667)","(71.0, 580.0, 334.0)","(4.6, 5.7, 5.628571428571428)"
05-01-2023 13:31:29.365826,"(2.9, 3.9, 3.609090909090909)","(4.8, 7.0, 6.8)","(5.5, 10.0, 9.6)","(3.4, 4.5, 3.9705882352941178)","(21.0, 95.0, 91.16666666666667)","(71.0, 580.0, 334.0)","(4.6, 5.7, 5.6974160206718345)"
05-01-2023 13:31:30.411554,"(2.9, 3.9, 3.609090909090909)","(4.8, 7.0, 6.8)","(5.5, 10.0, 9.6)","(3.4, 4.5, 3.9705882352941178)","(21.0, 95.0, 91.16666666666667)","(71.0, 580.0, 334.0)","(4.6, 5.7, 5.697304582210243)"
05-01-2023 13:31:31.479169,"(2.9, 3.9, 3.58)","(4.8, 7.0, 6.8)","(5.5, 10.0, 9.6)","(3.4, 4.5, 3.9705882352941178)","(21.0, 95.0, 91.16666666666667)","(71.0, 580.0, 503.33333333333337)","(4.6, 5.7, 5.697304582210243)"
05-01-2023 13:31:32.597303,"(2.9, 3.85, 3.6)","(4.8, 7.0, 6.8)","(5.5, 10.0, 9.6)","(3.4, 4.5, 3.9000000000000004)","(21.0, 95.0, 91.16666666666667)","(71.0, 570.0, 503.33333333333337)","(4.6, 5.7, 5.697304582210243)"
05-01-2023 13:31:33.647540,"(2.9, 3.85, 3.5636363636363635)","(4.8, 7.0, 6.783333333333333)","(5.5, 10.0, 9.6)","(3.4, 4.5, 4.0058823529411764)","(21.0, 95.0, 91.16666666666667)","(71.0, 570.0, 503.33333333333337)","(4.6, 5.7, 5.6968847352024925)"
05-01-2023 13:31:34.722228,"(2.9, 3.8, 3.585714285714286)","(4.8, 7.0, 6.8)","(5.5, 10.0, 9.6)","(3.4, 4.5, 4.0058823529411764)","(21.0, 95.0, 91.16666666666667)","(71.0, 570.0, 503.33333333333337)","(4.6, 5.7, 5.6968847352024925)"
05-01-2023 13:31:35.805013,"(2.9, 3.8, 3.56)","(4.8, 7.0, 6.8)","(5.5, 10.0, 9.6)","(3.4, 4.5, 4.0058823529411764)","(21.0, 95.0, 91.16666666666667)","(71.0, 570.0, 503.33333333333337)","(4.6, 5.7, 5.695433789954338)"
05-01-2023 13:31:36.831660,"(2.9, 3.8, 3.56)","(4.8, 7.0, 6.8)","(5.5, 10.0, 9.6)","(3.4, 4.5, 4.05)","(21.0, 95.0, 91.16666666666667)","(71.0, 570.0, 495.0)","(4.6, 5.7, 5.693333333333333)"
05-01-2023 13:31:38.028390,"(2.9, 3.8, 3.53)","(4.8, 7.0, 6.45)","(5.5, 10.0, 9.6)","(3.4, 4.5, 4.05)","(21.0, 95.0, 49.66666666666667)","(71.0, 560.0, 495.0)","(4.6, 5.7, 5.68780487804878)"
05-01-2023 13:31:39.197753,"(2.9, 3.8, 3.53)","(4.8, 7.0, 6.45)","(5.5, 10.0, 9.6)","(3.4, 4.5, 4.05)","(21.0, 95.0, 49.66666666666667)","(71.0, 560.0, 495.0)","(4.6, 5.7, 6.168181818181818)"
05-01-2023 13:31:40.301035,"(2.9, 3.75, 3.6333333333333333)","(4.8, 7.0, 6.45)","(5.5, 10.0, 9.6)","(3.4, 4.5, 4.05)","(21.0, 95.0, 49.66666666666667)","(71.0, 560.0, 495.0)","(4.6, 6.2, 6.168181818181818)"
05-01-2023 13:31:41.451959,"(2.9, 3.7, 3.3)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 9.6)","(3.4, 4.4, 4.308333333333334)","(21.0, 95.0, 68.2)","(71.0, 560.0, 495.0)","(4.6, 6.0, 5.542857142857143)"
05-01-2023 13:31:42.580317,"(2.9, 3.7, 3.3)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 9.6)","(3.4, 4.4, 4.308333333333334)","(21.0, 95.0, 68.2)","(71.0, 560.0, 495.0)","(4.6, 6.0, 5.569230769230769)"
05-01-2023 13:31:43.661723,"(2.9, 3.7, 3.3)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 9.6)","(3.4, 4.4, 4.308333333333334)","(21.0, 95.0, 86.06666666666666)","(71.0, 560.0, 375.0)","(4.6, 6.0, 5.418181818181818)"
05-01-2023 13:31:44.811637,"(2.9, 3.7, 3.3)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 9.6)","(3.4, 4.4, 4.308333333333334)","(21.0, 95.0, 86.06666666666666)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:45.962900,"(2.9, 3.65, 3.375)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 9.6)","(3.4, 4.4, 4.308333333333334)","(21.0, 95.0, 86.06666666666666)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:47.046817,"(2.9, 3.65, 3.375)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 9.6)","(3.4, 4.4, 4.308333333333334)","(21.0, 95.0, 45.5)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:48.050772,"(2.9, 3.6, 3.2785714285714285)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 9.6)","(3.4, 4.4, 4.316666666666667)","(21.0, 95.0, 45.5)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:49.056852,"(2.9, 3.55, 3.4833333333333334)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 9.6)","(3.4, 4.4, 4.316666666666667)","(21.0, 95.0, 79.76923076923077)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:50.002737,"(2.9, 3.55, 3.4833333333333334)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 9.6)","(3.4, 4.4, 4.316666666666667)","(21.0, 95.0, 79.76923076923077)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:51.106473,"(2.9, 3.55, 3.4833333333333334)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 9.8)","(3.4, 4.4, 4.316666666666667)","(21.0, 95.0, 79.76923076923077)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:52.424228,"(2.9, 3.55, 3.4833333333333334)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 9.8)","(3.4, 4.4, 4.316666666666667)","(21.0, 95.0, 79.76923076923077)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:53.648914,"(2.9, 3.55, 3.4833333333333334)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.0, 10.314285714285713)","(3.4, 4.4, 4.325)","(21.0, 95.0, 84.0)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:54.772073,"(2.9, 3.5, 3.325)","(4.8, 7.0, 6.833333333333333)","(5.5, 10.5, 10.314285714285713)","(3.4, 4.4, 4.325)","(21.0, 95.0, 84.0)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:55.899625,"(2.9, 3.5, 3.325)","(4.8, 7.0, 6.833333333333333)","(5.5, 11.0, 10.742857142857142)","(3.4, 4.4, 4.146428571428571)","(21.0, 95.0, 84.0)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:57.045101,"(2.9, 3.5, 3.325)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.5, 4.146428571428571)","(21.0, 95.0, 84.0)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:58.199671,"(2.9, 3.5, 3.325)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.5, 4.146428571428571)","(21.0, 95.0, 84.0)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:31:59.181000,"(2.9, 3.5, 3.325)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.5, 4.080952380952381)","(21.0, 95.0, 84.0)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:32:00.350711,"(2.9, 3.5, 3.325)","(5.0, 7.0, 6.75)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.5, 4.02)","(21.0, 95.0, 84.0)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:32:01.541231,"(2.9, 3.55, 3.4833333333333334)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.5, 4.119047619047619)","(21.0, 95.0, 84.0)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:32:02.792836,"(2.9, 3.45, 3.3)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.5, 4.119047619047619)","(21.0, 95.0, 87.66666666666666)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:32:03.937769,"(2.9, 3.45, 3.2625)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.5, 4.119047619047619)","(21.0, 95.0, 87.66666666666666)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:32:05.089489,"(2.9, 3.45, 3.2625)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.5, 4.119047619047619)","(21.0, 95.0, 87.66666666666666)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:32:06.344314,"(2.9, 3.45, 3.2625)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.5, 3.93)","(21.0, 95.0, 87.66666666666666)","(71.0, 570.0, 375.0)","(4.6, 6.0, 5.392)"
05-01-2023 13:32:07.537737,"(2.9, 3.45, 3.2625)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 3.95, 3.7107142857142854)","(21.0, 95.0, 87.66666666666666)","(71.0, 570.0, 313.33333333333337)","(4.6, 6.0, 5.392)"
05-01-2023 13:32:08.730588,"(2.9, 3.45, 3.2625)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.5, 4.015000000000001)","(21.0, 95.0, 84.16666666666667)","(71.0, 580.0, 313.33333333333337)","(4.6, 6.0, 5.3090909090909095)"
05-01-2023 13:32:09.914697,"(2.9, 3.65, 3.3642857142857143)","(5.0, 7.0, 6.725)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 4.023684210526316)","(21.0, 95.0, 87.77777777777777)","(71.0, 580.0, 313.33333333333337)","(4.6, 6.0, 5.3500000000000005)"
05-01-2023 13:32:11.037454,"(2.9, 3.45, 3.35)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 4.023684210526316)","(21.0, 95.0, 87.77777777777777)","(71.0, 580.0, 313.33333333333337)","(4.6, 5.9, 5.328571428571428)"
05-01-2023 13:32:12.121664,"(2.9, 3.45, 3.35)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 4.102083333333334)","(21.0, 95.0, 87.77777777777777)","(71.0, 580.0, 375.0)","(4.6, 5.8, 5.328571428571428)"
05-01-2023 13:32:13.136812,"(2.9, 3.45, 3.35)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 4.144642857142857)","(21.0, 95.0, 87.77777777777777)","(71.0, 570.0, 375.0)","(4.6, 5.8, 5.305882352941176)"
05-01-2023 13:32:14.335608,"(2.9, 3.45, 3.35)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 4.144642857142857)","(21.0, 95.0, 87.77777777777777)","(71.0, 570.0, 375.0)","(4.6, 5.8, 5.305882352941176)"
05-01-2023 13:32:15.515012,"(2.9, 3.45, 3.35)","(5.0, 7.0, 6.75)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 4.089130434782609)","(21.0, 95.0, 87.77777777777777)","(71.0, 570.0, 375.0)","(4.6, 5.8, 5.305882352941176)"
05-01-2023 13:32:16.669851,"(2.9, 3.65, 3.4)","(5.0, 7.0, 6.725)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 4.052631578947368)","(21.0, 95.0, 53.0)","(71.0, 570.0, 375.0)","(4.6, 5.8, 5.133333333333333)"
05-01-2023 13:32:17.976525,"(2.9, 3.55, 3.4166666666666665)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 4.052631578947368)","(21.0, 95.0, 53.0)","(71.0, 570.0, 375.0)","(4.6, 5.8, 5.133333333333333)"
05-01-2023 13:32:19.098084,"(2.9, 3.55, 3.4166666666666665)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 3.977777777777778)","(21.0, 95.0, 83.54545454545455)","(71.0, 570.0, 375.0)","(4.6, 5.8, 5.146153846153846)"
05-01-2023 13:32:20.379901,"(2.9, 3.55, 3.4166666666666665)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 4.074285714285715)","(21.0, 95.0, 83.54545454545455)","(71.0, 570.0, 375.0)","(4.6, 5.7, 5.146153846153846)"
05-01-2023 13:32:21.551800,"(2.9, 3.55, 3.4166666666666665)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 3.9645833333333336)","(21.0, 95.0, 83.54545454545455)","(71.0, 570.0, 280.0)","(4.6, 5.7, 5.146153846153846)"
05-01-2023 13:32:22.655234,"(2.9, 3.55, 3.4166666666666665)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 3.9645833333333336)","(21.0, 95.0, 83.54545454545455)","(71.0, 580.0, 280.0)","(4.6, 5.7, 5.146153846153846)"
05-01-2023 13:32:23.824177,"(2.9, 3.65, 3.4)","(5.0, 7.0, 6.725)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 4.008695652173913)","(21.0, 95.0, 83.54545454545455)","(71.0, 580.0, 280.0)","(4.6, 5.7, 5.146153846153846)"
05-01-2023 13:32:24.879827,"(2.9, 3.5, 3.3833333333333333)","(5.0, 7.0, 6.833333333333333)","(6.0, 11.0, 10.742857142857142)","(3.4, 4.4, 4.008695652173913)","(21.0, 95.0, 83.54545454545455)","(71.0, 580.0, 280.0)","(4.6, 5.7, 5.1625)"
05-01-2023 13:32:25.913875,"(2.9, 3.5, 3.3833333333333333)","(5.0, 7.0, 6.833333333333333)","(6.0, 12.0, 10.417391304347825)","(3.4, 4.4, 4.008695652173913)","(21.0, 95.0, 83.54545454545455)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.1625)"
05-01-2023 13:32:26.991752,"(2.9, 3.5, 3.3833333333333333)","(5.0, 7.0, 6.833333333333333)","(6.0, 12.0, 10.276923076923076)","(3.4, 4.4, 4.008695652173913)","(21.0, 95.0, 83.54545454545455)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.1625)"
05-01-2023 13:32:28.015954,"(2.9, 3.5, 3.3833333333333333)","(5.0, 7.0, 6.833333333333333)","(6.0, 12.0, 10.276923076923076)","(3.4, 4.4, 4.047058823529412)","(21.0, 95.0, 83.54545454545455)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.1625)"
05-01-2023 13:32:29.083073,"(2.9, 3.5, 3.3833333333333333)","(5.0, 7.0, 6.833333333333333)","(6.0, 12.0, 10.276923076923076)","(3.4, 4.4, 4.1461538461538465)","(21.0, 95.0, 83.54545454545455)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.1625)"
05-01-2023 13:32:30.348126,"(2.9, 3.5, 3.3833333333333333)","(5.0, 7.0, 6.833333333333333)","(6.0, 12.0, 10.276923076923076)","(3.4, 4.4, 4.047058823529412)","(21.0, 95.0, 83.54545454545455)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.1625)"
05-01-2023 13:32:31.521802,"(2.9, 3.55, 3.3)","(5.0, 7.0, 6.833333333333333)","(6.0, 12.0, 10.276923076923076)","(3.4, 4.4, 4.047058823529412)","(21.0, 95.0, 83.54545454545455)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.1625)"
05-01-2023 13:32:32.690750,"(2.9, 3.55, 3.3)","(5.0, 7.0, 6.833333333333333)","(6.0, 12.0, 10.276923076923076)","(3.4, 4.4, 4.047058823529412)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.1625)"
05-01-2023 13:32:33.888640,"(2.9, 3.55, 3.3)","(5.0, 7.0, 6.833333333333333)","(6.0, 12.0, 10.366666666666667)","(3.4, 4.4, 4.019047619047619)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.1625)"
05-01-2023 13:32:35.175346,"(2.9, 3.55, 3.425)","(5.0, 7.0, 6.833333333333333)","(6.0, 12.0, 10.366666666666667)","(3.4, 4.4, 4.019047619047619)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.1625)"
05-01-2023 13:32:36.447427,"(2.9, 3.55, 3.440625)","(5.0, 7.0, 6.833333333333333)","(6.0, 12.0, 10.366666666666667)","(3.4, 4.4, 4.019047619047619)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.1625)"
05-01-2023 13:32:37.607951,"(2.9, 3.7, 3.66875)","(5.0, 7.0, 6.725)","(6.0, 12.0, 10.366666666666667)","(3.4, 4.4, 4.019047619047619)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.25)"
05-01-2023 13:32:38.762404,"(2.9, 3.55, 3.3714285714285714)","(5.0, 7.0, 6.357142857142857)","(6.0, 12.0, 10.366666666666667)","(3.4, 4.4, 4.066666666666666)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.319999999999999)"
05-01-2023 13:32:39.908114,"(2.9, 3.55, 3.3714285714285714)","(5.0, 7.0, 6.357142857142857)","(6.0, 12.0, 10.366666666666667)","(3.4, 4.3, 4.08)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.319999999999999)"
05-01-2023 13:32:41.077501,"(2.9, 3.55, 3.3714285714285714)","(5.0, 5.3, 5.2475)","(6.0, 12.0, 9.573333333333334)","(3.4, 4.3, 4.16)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4363636363636365)"
05-01-2023 13:32:42.247672,"(2.9, 3.55, 3.425)","(5.0, 5.3, 5.247058823529412)","(6.0, 12.0, 9.636363636363637)","(3.4, 4.3, 4.16)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4363636363636365)"
05-01-2023 13:32:43.402439,"(2.9, 3.55, 3.425)","(5.0, 5.3, 5.262921348314607)","(6.0, 12.0, 10.6)","(3.4, 4.3, 4.2124999999999995)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4363636363636365)"
05-01-2023 13:32:44.532513,"(2.9, 3.8, 3.7166666666666663)","(5.0, 5.3, 5.262921348314607)","(6.0, 12.0, 10.6)","(3.4, 4.3, 4.136666666666667)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.3375)"
05-01-2023 13:32:45.642985,"(2.9, 3.6, 3.45)","(5.0, 5.5, 5.4847457627118645)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.136666666666667)","(21.0, 95.0, 88.0)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4363636363636365)"
05-01-2023 13:32:46.707376,"(2.9, 3.6, 3.45)","(5.0, 5.5, 5.4847457627118645)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.1775)","(21.0, 95.0, 54.33333333333333)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4363636363636365)"
05-01-2023 13:32:47.820029,"(2.9, 3.6, 3.45)","(5.0, 5.7, 5.6745762711864405)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.146875)","(21.0, 95.0, 54.33333333333333)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4363636363636365)"
05-01-2023 13:32:49.006411,"(2.9, 3.6, 3.3857142857142857)","(5.0, 5.7, 5.625)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.146875)","(21.0, 95.0, 64.5)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4363636363636365)"
05-01-2023 13:32:50.091650,"(2.9, 3.6, 3.3857142857142857)","(5.0, 5.7, 5.625)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.146875)","(21.0, 95.0, 74.66666666666666)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4363636363636365)"
05-01-2023 13:32:51.221123,"(2.9, 3.55, 3.4666666666666663)","(5.0, 5.7, 5.625)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.125)","(21.0, 95.0, 83.9090909090909)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4363636363636365)"
05-01-2023 13:32:52.286925,"(2.9, 3.5, 3.357142857142857)","(5.0, 5.7, 5.607692307692307)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.125)","(21.0, 95.0, 83.9090909090909)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4125)"
05-01-2023 13:32:53.411975,"(2.9, 3.5, 3.40625)","(5.0, 5.7, 5.607692307692307)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.125)","(21.0, 95.0, 83.9090909090909)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4125)"
05-01-2023 13:32:55.119840,"(2.9, 3.5, 3.40625)","(5.0, 5.7, 5.625)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.125)","(21.0, 95.0, 83.9090909090909)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4125)"
05-01-2023 13:32:56.463953,"(2.9, 3.5, 3.40625)","(5.0, 5.7, 5.5875)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.125)","(21.0, 95.0, 83.9090909090909)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4125)"
05-01-2023 13:32:57.642849,"(2.9, 3.5, 3.40625)","(5.0, 5.7, 5.5875)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.125)","(21.0, 95.0, 83.9090909090909)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.4125)"
05-01-2023 13:32:58.824688,"(2.9, 3.45, 3.371875)","(5.0, 6.8, 6.177777777777778)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.125)","(21.0, 95.0, 83.9090909090909)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.15)"
05-01-2023 13:33:00.135638,"(2.9, 3.45, 3.3590909090909093)","(5.0, 6.6, 6.52)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.3, 4.444444444444445)","(21.0, 95.0, 83.9090909090909)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.15)"
05-01-2023 13:33:01.403423,"(2.9, 3.45, 3.3590909090909093)","(5.0, 6.6, 6.466666666666667)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.5, 4.444444444444445)","(21.0, 95.0, 83.9090909090909)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.15)"
05-01-2023 13:33:02.585021,"(2.9, 3.45, 3.3590909090909093)","(5.0, 6.6, 6.477777777777778)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.5, 4.444444444444445)","(21.0, 95.0, 87.375)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.15)"
05-01-2023 13:33:03.771913,"(2.9, 3.45, 3.3590909090909093)","(5.0, 6.6, 6.508333333333333)","(6.0, 12.0, 10.472727272727273)","(3.4, 4.5, 4.444444444444445)","(21.0, 95.0, 87.375)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.15)"
05-01-2023 13:33:04.916922,"(2.9, 3.45, 3.3590909090909093)","(5.0, 6.8, 6.072)","(6.0, 12.0, 10.472727272727273)","(3.4, 4.5, 4.416666666666667)","(21.0, 95.0, 87.375)","(71.0, 580.0, 380.0)","(4.6, 5.6, 4.857142857142857)"
05-01-2023 13:33:05.889149,"(2.9, 3.4, 3.3318181818181816)","(5.0, 6.8, 5.972727272727273)","(6.0, 12.0, 10.472727272727273)","(3.4, 4.5, 4.433333333333334)","(21.0, 95.0, 87.375)","(71.0, 580.0, 380.0)","(4.6, 5.6, 5.15)"
05-01-2023 13:33:06.988801,"(2.9, 3.7, 3.60625)","(5.0, 6.8, 5.972727272727273)","(6.0, 12.0, 10.755555555555555)","(3.4, 4.5, 4.433333333333334)","(21.0, 95.0, 87.375)","(71.0, 580.0, 380.0)","(4.6, 5.6, 5.15)"
05-01-2023 13:33:08.190226,"(2.9, 3.7, 3.60625)","(5.0, 6.8, 5.972727272727273)","(6.0, 12.0, 10.472727272727273)","(3.4, 4.5, 4.433333333333334)","(21.0, 95.0, 87.375)","(71.0, 580.0, 380.0)","(4.6, 5.6, 5.15)"
05-01-2023 13:33:09.558016,"(2.9, 3.7, 3.60625)","(5.0, 6.6, 5.9125)","(6.0, 12.0, 10.472727272727273)","(3.4, 4.5, 4.433333333333334)","(21.0, 95.0, 87.375)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.094444444444445)"
05-01-2023 13:33:10.861640,"(2.9, 3.7, 3.575)","(5.0, 6.6, 5.9125)","(6.0, 12.0, 10.96923076923077)","(3.4, 4.5, 4.433333333333334)","(21.0, 95.0, 87.375)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.25)"
05-01-2023 13:33:12.165899,"(2.9, 3.65, 3.5833333333333335)","(5.0, 6.6, 5.9125)","(6.0, 11.5, 10.96923076923077)","(3.4, 4.5, 4.433333333333334)","(21.0, 95.0, 87.375)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.166666666666667)"
05-01-2023 13:33:13.421173,"(2.9, 3.65, 3.5611111111111113)","(5.0, 6.6, 5.9125)","(6.0, 11.5, 10.96923076923077)","(3.4, 4.5, 4.433333333333334)","(21.0, 95.0, 87.375)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.166666666666667)"
05-01-2023 13:33:14.648763,"(2.9, 3.65, 3.5611111111111113)","(5.0, 6.6, 5.9125)","(6.0, 11.5, 10.96923076923077)","(3.4, 4.5, 4.46)","(21.0, 95.0, 87.375)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.166666666666667)"
05-01-2023 13:33:15.843293,"(2.9, 3.65, 3.5611111111111113)","(5.0, 6.6, 6.247058823529412)","(6.0, 11.5, 10.410526315789474)","(3.4, 4.5, 4.46)","(21.0, 95.0, 87.375)","(71.0, 580.0, 280.0)","(4.6, 5.6, 5.166666666666667)"
