,Chip Rock,Arrogant Benji,Spanish Sundance,Five Mile Rose,Sassy Sal,Go Forward Ray,Rutland Georgia,Sketchy Combat
12-01-2023 17:22:53.689813,"(3.3, 3.9, 3.8421052631578947)","(7.5, 10.5, 10.18)","(18.0, 28.0, 26.9)","(3.0, 3.8, 3.75)","(7.5, 8.8, 8.5)","(8.5, 11.5, 10.918181818181818)","(51.0, 120.0, 107.74193548387098)","(6.5, 9.2, 8.717647058823529)"
12-01-2023 17:22:54.750488,"(3.3, 3.9, 3.841666666666667)","(7.5, 10.5, 10.18)","(18.0, 28.0, 26.9)","(3.0, 3.8, 3.75)","(7.5, 8.8, 8.59)","(8.5, 11.5, 10.918181818181818)","(51.0, 110.0, 100.0)","(6.5, 9.0, 8.7)"
12-01-2023 17:22:55.811607,"(3.3, 3.8, 3.783333333333333)","(7.5, 10.5, 10.216666666666667)","(18.0, 28.0, 27.714285714285715)","(3.0, 3.8, 3.75)","(7.5, 8.8, 8.66)","(8.5, 11.5, 10.918181818181818)","(51.0, 110.0, 103.33333333333334)","(6.5, 8.8, 8.52)"
12-01-2023 17:22:56.922218,"(3.3, 3.85, 3.8071428571428574)","(7.5, 10.5, 10.233333333333333)","(18.0, 28.0, 27.714285714285715)","(3.0, 3.8, 3.75)","(7.5, 8.8, 8.605882352941176)","(8.5, 11.5, 10.918181818181818)","(51.0, 110.0, 103.33333333333334)","(6.5, 8.8, 8.48)"
12-01-2023 17:22:57.987831,"(3.3, 3.85, 3.8125)","(7.5, 10.5, 10.233333333333333)","(18.0, 28.0, 27.192307692307693)","(3.0, 3.8, 3.7566037735849056)","(7.5, 8.8, 8.857142857142858)","(8.5, 11.5, 10.918181818181818)","(51.0, 110.0, 103.33333333333334)","(6.5, 8.8, 8.48)"
12-01-2023 17:22:59.032569,"(3.3, 3.85, 3.8125)","(7.5, 10.5, 10.233333333333333)","(18.0, 28.0, 27.714285714285715)","(3.0, 3.8, 3.7517241379310344)","(7.5, 9.2, 8.988235294117647)","(8.5, 11.5, 10.883333333333333)","(51.0, 110.0, 103.33333333333334)","(6.5, 8.8, 8.48)"
12-01-2023 17:23:00.105834,"(3.3, 3.85, 3.8285714285714287)","(7.5, 10.5, 10.26)","(18.0, 28.0, 27.11111111111111)","(3.0, 3.8, 3.6928571428571426)","(7.5, 9.0, 9.04516129032258)","(8.5, 11.5, 10.883333333333333)","(51.0, 110.0, 103.33333333333334)","(6.5, 8.8, 8.28)"
12-01-2023 17:23:01.141833,"(3.3, 3.85, 3.8285714285714287)","(7.5, 10.5, 10.095238095238095)","(18.0, 28.0, 27.714285714285715)","(3.0, 3.75, 3.6875)","(7.5, 9.2, 9.244444444444445)","(8.5, 11.5, 10.914285714285715)","(51.0, 110.0, 103.33333333333334)","(6.5, 8.6, 8.408695652173913)"
12-01-2023 17:23:02.224354,"(3.3, 3.85, 3.8015151515151517)","(7.5, 10.5, 10.180555555555555)","(18.0, 28.0, 27.11111111111111)","(3.0, 3.7, 3.68125)","(7.5, 9.4, 9.2)","(8.5, 11.5, 10.914285714285715)","(51.0, 110.0, 101.0)","(6.5, 8.6, 8.58)"
12-01-2023 17:23:03.260163,"(3.3, 3.85, 3.8312500000000003)","(7.5, 10.5, 10.046875)","(18.0, 28.0, 26.741935483870968)","(3.0, 3.7, 3.6742857142857144)","(7.5, 9.4, 9.02)","(8.5, 11.5, 10.914285714285715)","(51.0, 110.0, 101.0)","(6.5, 8.6, 8.695652173913043)"
12-01-2023 17:23:04.390517,"(3.3, 3.9, 3.7852941176470587)","(7.5, 10.5, 10.128571428571428)","(18.0, 28.0, 26.857142857142858)","(3.0, 3.7, 3.6875)","(7.5, 9.2, 9.04)","(8.5, 11.5, 10.914285714285715)","(51.0, 110.0, 101.0)","(6.5, 8.8, 8.6)"
12-01-2023 17:23:05.445200,"(3.3, 3.85, 3.795714285714286)","(7.5, 10.5, 10.109615384615385)","(18.0, 27.0, 26.857142857142858)","(3.0, 3.7, 3.6853658536585368)","(7.5, 9.2, 8.958620689655172)","(8.5, 11.5, 10.914285714285715)","(51.0, 110.0, 93.33333333333333)","(6.5, 8.8, 8.587096774193549)"
12-01-2023 17:23:06.487791,"(3.3, 3.85, 3.81875)","(7.5, 10.5, 10.15)","(18.0, 27.0, 26.894736842105264)","(3.0, 3.7, 3.6853658536585368)","(7.5, 9.0, 8.8)","(8.5, 11.5, 10.914285714285715)","(51.0, 110.0, 93.33333333333333)","(6.5, 8.8, 8.552941176470588)"
12-01-2023 17:23:07.546870,"(3.3, 3.9, 3.8473684210526313)","(7.5, 10.5, 10.129032258064516)","(18.0, 28.0, 27.59090909090909)","(3.0, 3.7, 3.6872340425531918)","(7.5, 8.8, 8.711111111111112)","(8.5, 11.5, 10.914285714285715)","(51.0, 110.0, 92.5)","(6.5, 8.8, 8.59)"
12-01-2023 17:23:08.575065,"(3.3, 3.95, 3.869047619047619)","(7.5, 10.5, 10.154761904761905)","(18.0, 28.0, 26.78125)","(3.0, 3.7, 3.6802083333333333)","(7.5, 8.8, 8.621052631578948)","(8.5, 11.5, 10.914285714285715)","(51.0, 100.0, 92.5)","(6.5, 8.8, 8.525)"
12-01-2023 17:23:09.922703,"(3.3, 3.95, 3.9375)","(7.5, 10.5, 10.109302325581396)","(18.0, 28.0, 27.742857142857144)","(3.0, 3.7, 3.6660714285714286)","(7.5, 8.8, 8.56969696969697)","(8.5, 11.5, 10.914285714285715)","(51.0, 100.0, 92.5)","(6.5, 8.6, 8.435294117647059)"
12-01-2023 17:23:10.981244,"(3.3, 4.0, 3.9615384615384617)","(7.5, 10.5, 10.109302325581396)","(18.0, 28.0, 27.4)","(3.0, 3.7, 3.6817307692307693)","(7.5, 8.8, 8.55)","(8.5, 11.5, 10.921052631578947)","(51.0, 100.0, 100.9090909090909)","(6.5, 8.6, 8.452631578947368)"
12-01-2023 17:23:12.151006,"(3.3, 4.0, 3.997794117647059)","(7.5, 10.5, 10.164)","(18.0, 28.0, 27.36842105263158)","(3.0, 3.7, 3.6830000000000003)","(7.5, 8.6, 8.733333333333334)","(8.5, 11.5, 10.95679012345679)","(51.0, 120.0, 103.84615384615384)","(6.5, 8.6, 8.459999999999999)"
12-01-2023 17:23:13.274446,"(3.3, 4.1, 4.009090909090909)","(7.5, 10.5, 10.109615384615385)","(18.0, 28.0, 27.36842105263158)","(3.0, 3.7, 3.6858333333333335)","(7.5, 8.8, 8.658823529411766)","(8.5, 11.5, 10.95679012345679)","(51.0, 120.0, 106.875)","(6.5, 8.6, 8.441860465116278)"
12-01-2023 17:23:14.329728,"(3.3, 4.1, 4.00625)","(7.5, 10.5, 10.085714285714285)","(18.0, 28.0, 27.1875)","(3.0, 3.7, 3.6858333333333335)","(7.5, 8.8, 8.622222222222224)","(8.5, 11.5, 10.806122448979592)","(51.0, 110.0, 106.875)","(6.5, 8.6, 8.416216216216215)"
12-01-2023 17:23:15.332961,"(3.3, 4.1, 4.061538461538461)","(7.5, 10.5, 10.118181818181819)","(18.0, 28.0, 27.142857142857142)","(3.0, 3.7, 3.6858333333333335)","(7.5, 8.8, 8.622222222222224)","(8.5, 11.0, 10.728260869565217)","(51.0, 110.0, 106.875)","(6.5, 8.6, 8.416216216216215)"
12-01-2023 17:23:16.561997,"(3.3, 4.1, 4.063513513513513)","(7.5, 10.5, 10.085714285714285)","(18.0, 28.0, 27.0)","(3.0, 3.7, 3.66046511627907)","(7.5, 8.8, 8.523076923076923)","(8.5, 11.0, 10.69047619047619)","(51.0, 110.0, 104.44444444444444)","(6.5, 8.6, 8.441860465116278)"
12-01-2023 17:23:17.682669,"(3.3, 4.1, 4.074193548387097)","(7.5, 10.5, 10.085714285714285)","(18.0, 30.0, 28.5)","(3.0, 3.7, 3.658695652173913)","(7.5, 8.8, 8.523076923076923)","(8.5, 11.0, 10.677777777777777)","(51.0, 110.0, 104.44444444444444)","(6.5, 8.6, 8.445454545454545)"
12-01-2023 17:23:18.633388,"(3.3, 4.1, 4.074193548387097)","(7.5, 10.5, 10.085714285714285)","(18.0, 29.0, 28.5)","(3.0, 3.7, 3.658695652173913)","(7.5, 8.8, 8.523076923076923)","(8.5, 11.0, 10.66)","(51.0, 110.0, 106.875)","(6.5, 8.6, 8.425641025641026)"
12-01-2023 17:23:19.683407,"(3.3, 4.1, 4.072413793103448)","(7.5, 10.5, 10.118181818181819)","(18.0, 29.0, 28.5)","(3.0, 3.7, 3.6660714285714286)","(7.5, 8.8, 8.31)","(8.5, 11.0, 10.648148148148149)","(51.0, 110.0, 106.875)","(6.5, 8.6, 8.416216216216215)"
12-01-2023 17:23:20.642147,"(3.3, 4.1, 4.072413793103448)","(7.5, 10.5, 10.118181818181819)","(18.0, 29.0, 28.5)","(3.0, 3.7, 3.6660714285714286)","(7.5, 8.4, 8.31)","(8.5, 11.0, 10.648148148148149)","(51.0, 110.0, 104.44444444444444)","(6.5, 8.6, 8.448888888888888)"
12-01-2023 17:23:21.699996,"(3.3, 4.1, 4.093243243243243)","(7.5, 10.5, 10.143859649122808)","(18.0, 28.0, 27.77777777777778)","(3.0, 3.7, 3.68)","(7.5, 8.4, 8.164444444444444)","(8.5, 11.0, 10.676470588235293)","(51.0, 110.0, 104.44444444444444)","(6.5, 8.6, 8.448888888888888)"
12-01-2023 17:23:22.792373,"(3.3, 4.2, 4.114728682170543)","(7.5, 10.5, 10.143859649122808)","(18.0, 28.0, 27.77777777777778)","(3.0, 3.7, 3.678301886792453)","(7.5, 8.2, 8.158974358974358)","(8.5, 11.0, 10.676470588235293)","(51.0, 110.0, 106.875)","(6.5, 8.6, 8.425641025641026)"
12-01-2023 17:23:23.926991,"(3.3, 4.2, 4.1079365079365076)","(7.5, 10.5, 10.176923076923078)","(19.0, 28.0, 27.77777777777778)","(3.0, 3.7, 3.674193548387097)","(7.5, 8.2, 8.165217391304347)","(8.5, 11.0, 10.640625)","(51.0, 110.0, 104.44444444444444)","(6.5, 8.6, 8.399999999999999)"
12-01-2023 17:23:24.952687,"(3.3, 4.2, 4.120289855072464)","(7.5, 10.5, 10.15)","(19.0, 28.0, 27.6)","(3.0, 3.75, 3.7127906976744187)","(7.5, 8.2, 8.165217391304347)","(8.5, 11.0, 10.602941176470589)","(51.0, 110.0, 102.5)","(6.5, 8.6, 8.386666666666667)"
12-01-2023 17:23:26.007613,"(3.3, 4.2, 4.125170068027211)","(7.5, 10.5, 10.095238095238095)","(19.0, 28.0, 26.833333333333332)","(3.0, 3.7, 3.6723404255319148)","(7.5, 8.2, 8.02)","(8.5, 11.0, 10.616883116883116)","(51.0, 110.0, 100.9090909090909)","(6.5, 8.6, 8.36969696969697)"
12-01-2023 17:23:27.207675,"(3.3, 4.2, 4.176923076923077)","(7.5, 10.5, 10.16)","(19.0, 27.0, 26.833333333333332)","(3.0, 3.7, 3.663333333333333)","(7.5, 8.2, 7.925925925925926)","(8.5, 11.0, 10.608433734939759)","(51.0, 110.0, 100.9090909090909)","(6.5, 8.6, 8.344444444444443)"
12-01-2023 17:23:28.235211,"(3.3, 4.2, 4.183333333333334)","(7.5, 10.5, 10.133333333333333)","(19.0, 27.0, 26.833333333333332)","(3.0, 3.7, 3.6595890410958902)","(7.5, 8.2, 7.970588235294117)","(8.5, 11.0, 10.607142857142858)","(51.0, 110.0, 102.5)","(6.5, 8.6, 8.325)"
12-01-2023 17:23:29.324321,"(3.3, 4.2, 4.1869565217391305)","(7.5, 10.5, 10.157894736842104)","(19.0, 27.0, 26.833333333333332)","(3.0, 3.7, 3.6595890410958902)","(7.5, 8.2, 7.948717948717948)","(8.5, 11.0, 10.607142857142858)","(51.0, 110.0, 100.9090909090909)","(6.5, 8.6, 8.348571428571429)"
12-01-2023 17:23:30.566915,"(3.3, 4.2, 4.188)","(7.5, 10.5, 10.152542372881356)","(19.0, 28.0, 27.26923076923077)","(3.0, 3.7, 3.6404040404040403)","(7.5, 8.2, 7.948717948717948)","(8.5, 11.0, 10.607142857142858)","(51.0, 110.0, 100.9090909090909)","(6.5, 8.6, 8.348571428571429)"
12-01-2023 17:23:31.689494,"(3.3, 4.2, 4.188)","(7.5, 10.5, 10.152542372881356)","(19.0, 29.0, 27.8)","(3.0, 3.7, 3.6533333333333333)","(7.5, 8.2, 7.93)","(8.5, 11.0, 10.6)","(51.0, 110.0, 100.9090909090909)","(6.5, 8.6, 8.336708860759494)"
12-01-2023 17:23:32.802628,"(3.3, 4.2, 4.177922077922078)","(7.5, 10.5, 10.04)","(19.0, 28.0, 27.8)","(3.0, 3.7, 3.65)","(7.5, 8.2, 7.870588235294117)","(8.5, 11.0, 10.591836734693878)","(51.0, 110.0, 100.9090909090909)","(6.5, 8.6, 8.322727272727272)"
12-01-2023 17:23:33.963904,"(3.3, 4.3, 4.221153846153846)","(7.5, 10.5, 10.071428571428571)","(19.0, 28.0, 27.866666666666667)","(3.0, 3.65, 3.601376146788991)","(7.5, 8.0, 7.868965517241379)","(8.5, 11.0, 10.59)","(51.0, 110.0, 95.5)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 17:23:35.105190,"(3.3, 4.3, 4.294117647058823)","(7.5, 10.5, 10.023076923076923)","(19.0, 28.0, 27.81818181818182)","(3.0, 3.65, 3.607142857142857)","(7.5, 8.0, 7.820689655172414)","(8.5, 11.0, 10.56842105263158)","(51.0, 100.0, 99.58333333333333)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 17:23:36.249206,"(3.3, 4.4, 4.369795918367347)","(7.5, 10.5, 10.023076923076923)","(19.0, 29.0, 28.785714285714285)","(3.0, 3.65, 3.6068421052631576)","(7.5, 8.0, 7.769230769230769)","(8.5, 11.0, 10.53448275862069)","(51.0, 110.0, 99.58333333333333)","(6.5, 8.6, 8.318681318681318)"
12-01-2023 17:23:37.368117,"(3.3, 4.4, 4.344186046511628)","(7.5, 10.5, 9.997435897435897)","(19.0, 29.0, 28.0)","(3.0, 3.65, 3.6068421052631576)","(7.5, 7.8, 7.864788732394366)","(8.5, 11.0, 10.53448275862069)","(51.0, 110.0, 99.58333333333333)","(6.5, 8.6, 8.318681318681318)"
12-01-2023 17:23:38.443944,"(3.3, 4.4, 4.352)","(7.5, 10.5, 9.997435897435897)","(19.0, 29.0, 28.0)","(3.0, 3.65, 3.562037037037037)","(7.5, 8.0, 7.850666666666666)","(8.5, 11.0, 10.523529411764706)","(51.0, 110.0, 99.58333333333333)","(6.5, 8.6, 8.061904761904762)"
12-01-2023 17:23:39.455271,"(3.3, 4.6, 4.509090909090909)","(7.5, 10.5, 9.964197530864197)","(19.0, 29.0, 27.4)","(3.0, 3.6, 3.562037037037037)","(7.5, 8.0, 7.850666666666666)","(8.5, 11.0, 10.523529411764706)","(51.0, 110.0, 99.58333333333333)","(6.5, 8.2, 7.811764705882353)"
12-01-2023 17:23:40.448821,"(3.3, 4.5, 4.497478991596639)","(7.5, 10.5, 9.964197530864197)","(19.0, 29.0, 28.6)","(3.0, 3.7, 3.675098814229249)","(7.5, 7.8, 7.746666666666666)","(8.5, 11.0, 10.523529411764706)","(51.0, 110.0, 98.63636363636364)","(6.5, 8.0, 7.822950819672131)"
12-01-2023 17:23:41.464703,"(3.4, 4.6, 4.575645756457564)","(7.5, 10.5, 9.964197530864197)","(19.0, 29.0, 28.4)","(3.0, 3.7, 3.6731914893617024)","(7.5, 7.8, 7.6415094339622645)","(8.5, 11.0, 10.534246575342467)","(51.0, 110.0, 97.5)","(6.5, 8.0, 7.82)"
12-01-2023 17:23:42.624394,"(3.4, 4.5, 4.487906976744186)","(7.5, 10.5, 9.932432432432433)","(19.0, 29.0, 28.8)","(3.0, 3.7, 3.667989417989418)","(7.5, 7.8, 7.706666666666666)","(8.5, 11.0, 10.605263157894736)","(51.0, 110.0, 97.5)","(6.5, 8.0, 7.8315789473684205)"
12-01-2023 17:23:43.726376,"(3.4, 4.4, 4.337662337662338)","(7.5, 10.5, 9.968354430379748)","(19.0, 29.0, 28.8)","(3.0, 3.7, 3.6635542168674697)","(7.5, 7.8, 7.764705882352941)","(8.5, 11.0, 10.572916666666666)","(51.0, 110.0, 97.5)","(6.5, 8.0, 7.83125)"
12-01-2023 17:23:44.796571,"(3.4, 4.4, 4.33)","(7.5, 10.5, 9.956470588235295)","(19.0, 29.0, 28.9)","(3.0, 3.7, 3.6635542168674697)","(7.5, 8.0, 7.764705882352941)","(8.5, 11.0, 10.572916666666666)","(51.0, 110.0, 97.5)","(6.5, 8.0, 7.83125)"
12-01-2023 17:23:45.945122,"(3.4, 4.4, 4.3453125)","(7.5, 10.5, 9.958333333333334)","(19.0, 29.0, 28.9)","(3.0, 3.7, 3.65)","(7.5, 8.0, 7.6499999999999995)","(8.5, 11.0, 10.594059405940595)","(51.0, 110.0, 89.44444444444444)","(6.5, 8.0, 7.82)"
12-01-2023 17:23:47.041657,"(3.4, 4.4, 4.344594594594595)","(7.5, 10.5, 9.968354430379748)","(19.0, 29.0, 28.9)","(3.0, 3.65, 3.6354166666666665)","(7.5, 7.8, 7.6421052631578945)","(8.5, 11.0, 10.594059405940595)","(51.0, 95.0, 89.28571428571429)","(6.5, 8.0, 7.823728813559322)"
12-01-2023 17:23:48.092181,"(3.4, 4.4, 4.238297872340426)","(7.5, 10.5, 9.970270270270271)","(19.0, 30.0, 29.857142857142858)","(3.0, 3.65, 3.6396039603960397)","(7.5, 7.8, 7.6421052631578945)","(8.5, 11.0, 10.448863636363637)","(51.0, 95.0, 105.83333333333334)","(6.5, 8.0, 7.890322580645162)"
12-01-2023 17:23:49.090487,"(3.4, 4.5, 4.497695852534562)","(7.5, 9.8, 9.68)","(19.0, 32.0, 30.5)","(3.0, 3.7, 3.671818181818182)","(7.5, 7.8, 7.63013698630137)","(8.5, 10.5, 10.41578947368421)","(51.0, 110.0, 105.0)","(6.5, 8.0, 7.817391304347826)"
12-01-2023 17:23:50.062470,"(3.4, 4.5, 4.49953488372093)","(7.5, 9.8, 9.653658536585366)","(19.0, 30.0, 29.857142857142858)","(3.0, 3.7, 3.66625)","(7.5, 7.8, 7.63013698630137)","(8.5, 10.5, 10.41578947368421)","(51.0, 110.0, 105.0)","(6.5, 8.0, 7.821052631578947)"
12-01-2023 17:23:51.158960,"(3.4, 4.6, 4.567836257309941)","(7.5, 9.8, 9.653658536585366)","(19.0, 30.0, 29.863636363636363)","(3.0, 3.7, 3.675423728813559)","(7.5, 7.8, 7.633333333333334)","(8.5, 10.5, 10.323770491803279)","(51.0, 110.0, 105.0)","(6.5, 8.0, 7.833962264150943)"
12-01-2023 17:23:52.181018,"(3.4, 4.6, 4.578021978021978)","(7.5, 9.4, 9.384)","(19.0, 32.0, 28.785714285714285)","(3.0, 3.7, 3.680769230769231)","(7.5, 7.8, 7.633333333333334)","(8.5, 10.5, 10.343478260869565)","(51.0, 110.0, 82.5)","(6.5, 8.0, 7.845614035087719)"
12-01-2023 17:23:53.249377,"(3.4, 4.7, 4.664)","(7.5, 9.4, 9.162962962962963)","(19.0, 30.0, 29.842105263157894)","(3.0, 3.75, 3.706989247311828)","(7.5, 7.8, 7.676190476190476)","(8.5, 10.5, 10.376190476190477)","(51.0, 85.0, 87.5)","(6.5, 8.0, 7.858064516129032)"
12-01-2023 17:23:54.252081,"(3.4, 4.6, 4.564615384615385)","(7.5, 9.2, 9.094117647058823)","(19.0, 32.0, 28.129032258064516)","(3.0, 3.75, 3.719827586206897)","(7.5, 7.8, 7.74)","(8.5, 10.5, 10.391089108910892)","(51.0, 95.0, 90.0)","(6.5, 8.0, 7.837037037037037)"
12-01-2023 17:23:55.341927,"(3.4, 4.6, 4.494623655913978)","(7.5, 9.2, 9.16)","(19.0, 32.0, 28.842105263157894)","(3.0, 3.75, 3.776470588235294)","(7.5, 7.6, 7.6695652173913045)","(8.5, 10.5, 10.406862745098039)","(51.0, 95.0, 89.54545454545455)","(6.5, 8.0, 7.894736842105263)"
12-01-2023 17:23:56.364339,"(3.4, 4.4, 4.373846153846154)","(7.5, 9.4, 9.156862745098039)","(20.0, 32.0, 29.4468085106383)","(3.0, 3.85, 3.816666666666667)","(7.0, 7.8, 7.6695652173913045)","(8.5, 10.5, 10.406862745098039)","(51.0, 95.0, 89.54545454545455)","(6.5, 8.0, 7.8374999999999995)"
12-01-2023 17:23:57.360222,"(3.4, 4.4, 4.375714285714286)","(7.5, 9.4, 9.257142857142856)","(20.0, 32.0, 29.096774193548388)","(3.0, 3.85, 3.8147058823529414)","(7.0, 7.8, 7.58421052631579)","(8.5, 10.5, 10.563829787234043)","(51.0, 95.0, 91.0)","(6.5, 8.0, 7.727272727272727)"
12-01-2023 17:23:58.404967,"(3.4, 4.4, 4.372580645161291)","(7.5, 9.6, 9.442857142857143)","(20.0, 32.0, 28.949152542372882)","(3.0, 3.85, 3.8147058823529414)","(7.0, 7.8, 7.58421052631579)","(8.5, 11.0, 10.532967032967033)","(51.0, 95.0, 91.78571428571428)","(6.5, 7.8, 7.758620689655173)"
12-01-2023 17:23:59.539663,"(3.4, 4.5, 4.439473684210526)","(7.5, 9.6, 9.426666666666666)","(20.0, 32.0, 28.24)","(3.0, 3.85, 3.831308411214953)","(7.0, 7.8, 7.59375)","(8.5, 11.0, 10.532967032967033)","(51.0, 95.0, 90.71428571428571)","(6.5, 7.8, 7.758620689655173)"
12-01-2023 17:24:00.729929,"(3.4, 4.5, 4.4375)","(7.5, 9.6, 9.420689655172414)","(20.0, 32.0, 28.214285714285715)","(3.0, 3.85, 3.8327956989247314)","(7.0, 7.6, 7.498360655737705)","(8.5, 11.0, 10.497041420118343)","(51.0, 95.0, 90.71428571428571)","(6.5, 7.8, 7.75)"
12-01-2023 17:24:01.909950,"(3.4, 4.5, 4.4437500000000005)","(7.5, 9.6, 9.427586206896551)","(20.0, 30.0, 28.333333333333332)","(3.0, 3.85, 3.8499999999999996)","(7.0, 7.8, 7.5125)","(8.5, 11.0, 10.472727272727273)","(51.0, 95.0, 90.38461538461539)","(6.5, 7.8, 7.690666666666666)"
12-01-2023 17:24:03.043966,"(3.4, 4.5, 4.495454545454545)","(7.5, 9.0, 8.992307692307692)","(20.0, 30.0, 28.333333333333332)","(3.0, 3.9, 3.8499999999999996)","(7.0, 7.6, 7.265000000000001)","(8.5, 11.0, 10.472727272727273)","(51.0, 95.0, 86.92307692307692)","(6.5, 8.0, 7.622222222222222)"
12-01-2023 17:24:04.223056,"(3.4, 4.6, 4.455445544554456)","(7.5, 8.8, 8.752)","(20.0, 30.0, 28.11627906976744)","(3.0, 3.9, 3.870731707317073)","(7.0, 7.4, 7.307006369426752)","(8.5, 11.0, 10.472727272727273)","(51.0, 95.0, 86.92307692307692)","(6.5, 8.0, 7.713684210526315)"
12-01-2023 17:24:05.308465,"(3.4, 4.6, 4.4479338842975205)","(7.5, 8.8, 8.752)","(20.0, 30.0, 28.11627906976744)","(3.0, 3.9, 3.854)","(7.0, 7.4, 7.657142857142857)","(8.5, 11.0, 10.472727272727273)","(51.0, 95.0, 86.92307692307692)","(6.5, 8.0, 7.745)"
12-01-2023 17:24:06.422912,"(3.4, 4.5, 4.469230769230769)","(7.5, 8.8, 8.616666666666667)","(20.0, 30.0, 28.2)","(3.0, 3.9, 3.7976666666666663)","(7.0, 7.8, 7.652173913043478)","(8.5, 11.0, 10.488235294117647)","(51.0, 95.0, 90.0)","(6.5, 8.0, 7.76551724137931)"
12-01-2023 17:24:07.559311,"(3.4, 4.5, 4.477777777777778)","(7.5, 8.8, 8.73846153846154)","(20.0, 30.0, 28.2)","(3.0, 3.8, 3.7976666666666663)","(7.0, 7.8, 7.652173913043478)","(8.5, 11.0, 10.488235294117647)","(51.0, 95.0, 90.0)","(6.5, 8.0, 7.76551724137931)"
12-01-2023 17:24:08.654531,"(3.4, 4.5, 4.494545454545454)","(7.5, 8.8, 8.736)","(20.0, 30.0, 28.2)","(3.0, 3.8, 3.7886842105263154)","(7.0, 7.6, 7.539622641509434)","(8.5, 11.0, 10.505681818181818)","(51.0, 95.0, 92.1875)","(6.5, 8.0, 7.882051282051282)"
12-01-2023 17:24:09.708143,"(3.4, 4.5, 4.452439024390244)","(7.5, 9.0, 8.808695652173913)","(20.0, 30.0, 28.2)","(3.1, 3.9, 3.8545454545454545)","(7.0, 7.6, 7.593296089385475)","(8.5, 11.0, 10.424242424242424)","(51.0, 95.0, 90.0)","(6.5, 8.0, 7.78021978021978)"
12-01-2023 17:24:10.735362,"(3.4, 4.5, 4.438028169014085)","(7.5, 9.4, 9.219999999999999)","(20.0, 30.0, 28.2)","(3.1, 3.9, 3.85)","(7.0, 7.6, 7.55)","(8.5, 11.0, 10.492857142857142)","(51.0, 95.0, 83.75)","(6.5, 8.0, 7.819047619047619)"
12-01-2023 17:24:11.791476,"(3.4, 4.5, 4.453846153846154)","(7.5, 9.4, 9.217391304347826)","(20.0, 30.0, 28.15909090909091)","(3.1, 3.85, 3.847058823529412)","(7.0, 7.6, 7.55)","(8.5, 10.5, 10.492857142857142)","(51.0, 95.0, 83.75)","(6.5, 8.0, 7.739622641509434)"
12-01-2023 17:24:12.888726,"(3.4, 4.5, 4.45820895522388)","(7.5, 9.4, 9.243478260869566)","(20.0, 30.0, 28.15909090909091)","(3.1, 3.9, 3.8492753623188403)","(7.0, 7.6, 7.47741935483871)","(8.5, 10.5, 10.4921875)","(51.0, 95.0, 83.75)","(6.5, 7.8, 7.662857142857143)"
12-01-2023 17:24:13.925454,"(3.4, 4.4, 4.294835680751174)","(7.5, 9.4, 9.307692307692308)","(20.0, 32.0, 29.34285714285714)","(3.1, 3.9, 3.8492753623188403)","(7.0, 7.6, 7.587755102040816)","(8.5, 10.5, 10.31578947368421)","(51.0, 95.0, 80.0)","(6.5, 7.8, 7.685714285714285)"
12-01-2023 17:24:14.996355,"(3.4, 4.3, 4.277586206896552)","(7.5, 9.6, 9.38723404255319)","(20.0, 32.0, 28.8)","(3.1, 4.0, 3.9875)","(7.0, 7.8, 7.553333333333333)","(8.5, 10.5, 10.30379746835443)","(51.0, 95.0, 86.42857142857143)","(6.5, 7.8, 7.723926380368098)"
12-01-2023 17:24:16.082028,"(3.5, 4.3, 4.279365079365079)","(7.5, 9.6, 9.389090909090909)","(20.0, 32.0, 28.727272727272727)","(3.1, 4.0, 3.913653846153846)","(7.0, 7.6, 7.553333333333333)","(8.5, 10.5, 10.607476635514018)","(51.0, 95.0, 80.45454545454545)","(6.5, 7.8, 7.743949044585987)"
12-01-2023 17:24:17.193565,"(3.5, 4.4, 4.286956521739131)","(7.5, 9.8, 9.691304347826087)","(20.0, 32.0, 27.846153846153847)","(3.1, 3.95, 3.8354166666666667)","(7.0, 7.6, 7.548148148148148)","(8.5, 11.0, 10.618421052631579)","(51.0, 85.0, 79.73684210526315)","(6.5, 7.8, 7.779999999999999)"
12-01-2023 17:24:18.260474,"(3.5, 4.3, 4.267441860465116)","(7.5, 9.8, 9.63)","(20.0, 30.0, 28.384615384615383)","(3.1, 3.85, 3.8354166666666667)","(7.0, 7.6, 7.546153846153846)","(8.5, 11.0, 10.621739130434783)","(51.0, 85.0, 79.73684210526315)","(6.5, 7.8, 7.7176470588235295)"
12-01-2023 17:24:19.290693,"(3.5, 4.3, 4.2698795180722895)","(7.5, 9.8, 9.64186046511628)","(20.0, 30.0, 28.17391304347826)","(3.1, 3.85, 3.8354166666666667)","(7.0, 7.6, 5003.2)","(8.5, 11.0, 9998.5)","(51.0, 85.0, 9998.5)","(6.5, 8.0, 9998.5)"
12-01-2023 17:24:20.374868,"(3.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(20.0, 99998, 9998.5)","(3.1, 99998, 9998.5)","(7.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(51.0, 99998, 9998.5)","(6.5, 99998, 9998.5)"
