,Rare Sapphire,Wizardry Tricks,Trending Power,Hardaway Gwennie,Banjo Jack,Denis The Menace,Spearhead Joe
11-01-2023 14:41:13.253093,"(5.0, 9.2, 5.68)","(2.0, 3.1, 2.021153846153846)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:14.264782,"(5.0, 9.2, 5.68)","(2.0, 3.1, 2.021153846153846)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:15.544619,"(5.0, 9.2, 5.68)","(2.0, 3.1, 2.021153846153846)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:17.586586,"(5.0, 9.2, 5.68)","(2.0, 3.1, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:18.880717,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:20.055919,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:21.284276,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:22.493735,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:23.735671,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:24.967995,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:26.152035,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:27.230116,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:28.402060,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:29.530992,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:30.705359,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:31.914873,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:33.106819,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:34.274432,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:35.439543,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:36.695569,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:38.058468,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:39.285062,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:40.590102,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:41.751069,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:42.863088,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:44.189765,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:45.310985,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:46.476448,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:47.633631,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:48.857618,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:49.975320,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:51.035913,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:52.086961,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:53.240349,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:54.294599,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:55.404805,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:56.565321,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:57.721032,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:41:59.102369,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:00.268315,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 24.444444444444443)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:01.367930,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 40.0, 34.66666666666667)","(16.0, 44.0, 31.571428571428573)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:02.554225,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 44.0, 59.61538461538461)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:03.768238,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 160.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:04.956069,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:06.129068,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:07.158090,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:08.154642,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:09.208298,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:10.366214,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:11.610470,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:12.780569,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:13.933196,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:15.054848,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:16.244112,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:17.394878,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:18.698620,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:20.031707,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:21.293762,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 39.2)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:22.637434,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:23.820123,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:25.043141,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:26.267265,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:27.486501,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:28.676656,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:29.857264,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:30.981914,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:32.081472,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:33.205953,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:34.289315,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:35.437663,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:36.563391,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:37.679187,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 34.66666666666667)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:38.750151,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 46.0, 40.8)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:39.875614,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 48.0, 40.8)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:41.111035,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 48.0, 40.8)","(16.0, 140.0, 115.0)","(5.0, 9.8, 5.8)"
11-01-2023 14:42:42.429714,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 48.0, 40.8)","(16.0, 140.0, 115.0)","(5.0, 9.8, 8.95)"
11-01-2023 14:42:43.719263,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 48.0, 40.8)","(16.0, 140.0, 115.0)","(5.0, 9.8, 9.015384615384615)"
11-01-2023 14:42:45.096823,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 48.0, 40.8)","(16.0, 140.0, 115.0)","(5.0, 9.8, 9.181818181818183)"
11-01-2023 14:42:46.416515,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 48.0, 40.8)","(16.0, 140.0, 115.0)","(5.0, 9.8, 9.181818181818183)"
11-01-2023 14:42:47.393064,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 48.0, 40.8)","(16.0, 140.0, 115.0)","(5.0, 9.8, 9.181818181818183)"
11-01-2023 14:42:48.484126,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 48.0, 40.8)","(16.0, 140.0, 115.0)","(5.0, 9.8, 9.181818181818183)"
11-01-2023 14:42:49.614662,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 48.0, 40.8)","(16.0, 140.0, 115.0)","(5.0, 9.8, 9.181818181818183)"
11-01-2023 14:42:50.813165,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 26.0)","(13.0, 48.0, 40.8)","(16.0, 140.0, 115.0)","(5.0, 9.8, 9.181818181818183)"
11-01-2023 14:42:52.000286,"(5.0, 9.2, 5.68)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 34.0, 18.125)","(13.0, 48.0, 24.5)","(16.0, 140.0, 24.666666666666664)","(5.0, 9.8, 9.175)"
11-01-2023 14:42:53.245094,"(5.0, 9.2, 8.653333333333332)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 30.0, 18.125)","(13.0, 42.0, 24.5)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 9.175)"
11-01-2023 14:42:54.317433,"(5.0, 9.2, 8.653333333333332)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 30.0, 18.125)","(13.0, 42.0, 24.5)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 9.175)"
11-01-2023 14:42:55.416852,"(5.0, 9.2, 8.653333333333332)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 30.0, 18.125)","(13.0, 42.0, 24.5)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 9.175)"
11-01-2023 14:42:56.559395,"(5.0, 9.2, 8.653333333333332)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 30.0, 18.125)","(13.0, 42.0, 24.5)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 8.01818181818182)"
11-01-2023 14:42:57.781772,"(5.0, 9.2, 8.653333333333332)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 30.0, 18.125)","(13.0, 42.0, 24.5)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 8.01818181818182)"
11-01-2023 14:42:58.951856,"(5.0, 9.2, 8.653333333333332)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 30.0, 18.125)","(13.0, 42.0, 24.5)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 8.01818181818182)"
11-01-2023 14:43:00.056902,"(5.0, 9.2, 8.653333333333332)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 30.0, 18.125)","(13.0, 42.0, 24.5)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 8.01818181818182)"
11-01-2023 14:43:01.172380,"(5.0, 9.2, 8.653333333333332)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 30.0, 18.125)","(13.0, 42.0, 24.5)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 8.01818181818182)"
11-01-2023 14:43:02.240854,"(5.0, 9.2, 8.653333333333332)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.0, 5.333333333333333)","(11.0, 30.0, 18.125)","(13.0, 42.0, 24.5)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 8.01818181818182)"
11-01-2023 14:43:03.371097,"(5.0, 9.2, 8.653333333333332)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.4, 5.52)","(11.0, 30.0, 18.125)","(13.0, 42.0, 24.5)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 8.01818181818182)"
11-01-2023 14:43:04.397698,"(5.0, 9.2, 8.653333333333332)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.4, 5.52)","(11.0, 30.0, 18.125)","(13.0, 42.0, 24.5)","(16.0, 44.0, 24.666666666666664)","(5.0, 9.8, 8.01818181818182)"
