,Market Mate,Bring Me Roses,Max Inferno,Trip Me Up,Akuna Street,Mystical Skye,Gunai Redeemer,Mini Mango
12-01-2023 08:13:56.148123,"(5.5, 7.6, 6.562962962962963)","(4.4, 5.2, 5.128571428571429)","(8.0, 14.0, 13.833333333333334)","(61.0, 550.0, 487.1428571428571)","(8.0, 17.0, 16.5)","(8.0, 16.5, 15.807692307692308)","(3.1, 3.4, 3.32)","(4.6, 7.6, 7.25)"
12-01-2023 08:13:57.277318,"(5.5, 7.6, 6.562962962962963)","(4.4, 5.2, 5.128571428571429)","(8.0, 14.0, 13.833333333333334)","(61.0, 550.0, 487.1428571428571)","(8.0, 17.0, 16.5)","(8.0, 16.5, 15.807692307692308)","(3.1, 3.4, 3.32)","(4.6, 7.6, 7.25)"
12-01-2023 08:13:58.401435,"(5.5, 7.4, 6.800000000000001)","(4.4, 5.2, 5.046153846153846)","(8.0, 14.0, 13.833333333333334)","(61.0, 550.0, 487.1428571428571)","(8.0, 17.0, 16.5)","(8.0, 16.5, 15.807692307692308)","(3.1, 3.4, 3.32)","(4.6, 7.6, 7.25)"
12-01-2023 08:13:59.562709,"(5.5, 7.4, 6.642105263157895)","(4.4, 5.2, 5.046153846153846)","(8.0, 14.0, 13.833333333333334)","(61.0, 550.0, 487.1428571428571)","(8.0, 17.0, 17.576923076923077)","(8.0, 16.5, 15.807692307692308)","(3.1, 3.4, 3.32)","(4.6, 7.6, 7.25)"
12-01-2023 08:14:00.758208,"(5.5, 7.4, 6.642105263157895)","(4.4, 5.2, 5.08235294117647)","(8.0, 14.0, 13.833333333333334)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.5, 17.576923076923077)","(8.0, 16.5, 15.807692307692308)","(3.1, 3.4, 3.32)","(4.6, 7.6, 7.25)"
12-01-2023 08:14:01.892794,"(5.5, 7.4, 6.642105263157895)","(4.4, 5.2, 5.08235294117647)","(8.0, 14.0, 13.833333333333334)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.5, 17.772727272727273)","(8.0, 16.5, 15.375)","(3.1, 3.4, 3.32)","(4.6, 7.6, 7.25)"
12-01-2023 08:14:03.052473,"(5.5, 7.2, 6.9714285714285715)","(4.4, 5.2, 5.08235294117647)","(8.0, 14.0, 13.833333333333334)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.5, 17.772727272727273)","(8.0, 16.5, 15.954545454545455)","(3.1, 3.4, 3.32)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:04.204042,"(5.5, 7.2, 7.022222222222222)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.0, 13.833333333333334)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.5, 17.772727272727273)","(8.0, 16.5, 15.954545454545455)","(3.1, 3.4, 3.32)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:05.479253,"(5.5, 7.2, 7.022222222222222)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.0, 13.833333333333334)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.5, 17.166666666666668)","(8.0, 16.5, 15.954545454545455)","(3.0, 3.4, 3.32)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:06.673418,"(5.5, 7.2, 7.022222222222222)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.0, 12.933333333333334)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.5, 17.833333333333332)","(8.0, 16.5, 15.954545454545455)","(3.0, 3.4, 3.32)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:07.866196,"(5.5, 7.2, 7.022222222222222)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.5, 12.933333333333334)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.833333333333332)","(8.0, 16.5, 15.954545454545455)","(3.0, 3.4, 3.3304347826086955)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:09.047382,"(5.5, 7.2, 7.022222222222222)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.0, 13.5)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.833333333333332)","(8.0, 16.5, 15.954545454545455)","(3.0, 3.4, 3.275)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:10.201687,"(5.5, 7.2, 7.085714285714285)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.0, 13.5)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.833333333333332)","(8.0, 16.5, 15.916666666666666)","(3.0, 3.4, 3.275)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:11.324266,"(5.5, 7.2, 7.085714285714285)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.0, 13.5)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.833333333333332)","(8.0, 16.5, 15.625)","(3.0, 3.4, 3.275)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:12.475615,"(5.5, 7.2, 7.085714285714285)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.0, 13.5)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 16.75)","(8.0, 16.5, 15.625)","(3.0, 3.4, 3.275)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:13.603497,"(5.5, 7.2, 7.085714285714285)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.0, 12.75)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.75)","(8.0, 16.5, 15.625)","(3.0, 3.4, 3.275)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:14.711516,"(5.5, 7.2, 6.533333333333333)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.0, 12.055555555555555)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.785714285714285)","(8.0, 16.5, 15.625)","(3.0, 3.4, 3.275)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:15.854008,"(5.5, 7.2, 7.0285714285714285)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.0, 11.666666666666666)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.785714285714285)","(8.0, 16.5, 13.4375)","(3.0, 3.4, 3.325)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:16.995539,"(5.5, 7.2, 7.0285714285714285)","(4.4, 5.2, 5.1000000000000005)","(8.0, 14.0, 11.666666666666666)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.785714285714285)","(8.0, 16.5, 14.647058823529411)","(3.0, 3.4, 3.3785714285714286)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:18.156217,"(5.5, 7.2, 7.0285714285714285)","(4.4, 5.2, 5.04375)","(8.0, 13.5, 13.11111111111111)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.785714285714285)","(8.0, 16.5, 13.78)","(3.0, 3.45, 3.405555555555556)","(4.6, 7.6, 7.3999999999999995)"
12-01-2023 08:14:19.283055,"(5.5, 7.2, 7.0285714285714285)","(4.4, 5.2, 5.04375)","(8.0, 14.0, 12.6)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.785714285714285)","(8.0, 16.5, 13.795454545454545)","(3.0, 3.45, 3.405555555555556)","(4.6, 7.6, 7.3)"
12-01-2023 08:14:20.516583,"(5.5, 7.2, 7.0285714285714285)","(4.4, 5.2, 5.04375)","(8.0, 14.0, 12.6)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.833333333333332)","(8.0, 16.5, 13.666666666666666)","(3.0, 3.45, 3.4250000000000003)","(4.6, 7.6, 7.522222222222222)"
12-01-2023 08:14:21.755833,"(5.5, 7.2, 6.8)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.6875)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.0, 17.833333333333332)","(8.0, 16.5, 13.666666666666666)","(3.0, 3.45, 3.4250000000000003)","(4.6, 7.6, 7.522222222222222)"
12-01-2023 08:14:22.965122,"(5.5, 7.2, 6.981818181818182)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 550.0, 487.1428571428571)","(8.0, 18.5, 17.833333333333332)","(8.0, 16.5, 13.666666666666666)","(3.0, 3.45, 3.4250000000000003)","(4.6, 7.6, 6.625)"
12-01-2023 08:14:24.184025,"(5.5, 7.2, 6.981818181818182)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 550.0, 290.0)","(8.0, 18.5, 17.444444444444443)","(8.0, 16.5, 13.7)","(3.0, 3.45, 3.4250000000000003)","(4.6, 7.4, 7.220000000000001)"
12-01-2023 08:14:25.463088,"(5.5, 7.2, 6.981818181818182)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 440.0, 290.0)","(8.0, 18.0, 17.444444444444443)","(8.0, 16.5, 13.636363636363637)","(3.0, 3.45, 3.4250000000000003)","(4.6, 7.4, 7.086956521739131)"
12-01-2023 08:14:26.617599,"(5.5, 7.2, 6.981818181818182)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 440.0, 290.0)","(8.0, 18.0, 13.2)","(8.0, 16.5, 13.636363636363637)","(3.0, 3.45, 3.4250000000000003)","(4.6, 7.4, 7.273684210526316)"
12-01-2023 08:14:27.800027,"(5.5, 7.2, 6.981818181818182)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 440.0, 290.0)","(8.0, 18.0, 16.6)","(8.0, 16.5, 13.736842105263158)","(3.0, 3.45, 3.4250000000000003)","(4.6, 7.4, 7.333333333333333)"
12-01-2023 08:14:28.942052,"(5.5, 7.2, 6.8)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 440.0, 290.0)","(8.0, 17.5, 16.6)","(8.0, 16.5, 14.333333333333334)","(3.0, 3.45, 3.4250000000000003)","(4.6, 7.6, 7.333333333333333)"
12-01-2023 08:14:30.144920,"(5.5, 7.2, 7.0285714285714285)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 420.0, 375.7142857142857)","(8.0, 17.5, 17.083333333333332)","(8.0, 16.0, 14.333333333333334)","(3.0, 3.45, 3.375)","(4.6, 7.6, 7.333333333333333)"
12-01-2023 08:14:31.388668,"(5.5, 7.2, 7.0285714285714285)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 420.0, 375.7142857142857)","(8.0, 17.5, 17.083333333333332)","(8.0, 16.0, 13.571428571428571)","(3.0, 3.45, 3.375)","(4.6, 7.6, 7.333333333333333)"
12-01-2023 08:14:32.536972,"(5.5, 7.2, 7.0285714285714285)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 420.0, 375.7142857142857)","(8.0, 17.5, 17.083333333333332)","(8.0, 16.0, 13.571428571428571)","(3.0, 3.45, 3.375)","(4.6, 7.6, 7.199999999999999)"
12-01-2023 08:14:33.692109,"(5.5, 7.2, 7.0285714285714285)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 420.0, 375.7142857142857)","(8.0, 17.5, 17.083333333333332)","(8.0, 16.0, 13.571428571428571)","(3.0, 3.45, 3.375)","(4.6, 7.6, 6.571428571428572)"
12-01-2023 08:14:34.810146,"(5.5, 7.2, 6.7)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 420.0, 320.0)","(8.0, 17.5, 16.666666666666668)","(8.0, 16.0, 13.571428571428571)","(3.0, 3.45, 3.375)","(4.6, 7.6, 6.9)"
12-01-2023 08:14:35.892323,"(5.5, 7.2, 6.7)","(4.4, 5.2, 5.0181818181818185)","(8.0, 14.0, 12.8)","(61.0, 420.0, 320.0)","(8.0, 17.5, 16.666666666666668)","(8.0, 16.0, 13.571428571428571)","(3.0, 3.45, 3.375)","(4.6, 7.4, 6.9)"
12-01-2023 08:14:36.976537,"(5.5, 7.2, 6.7)","(4.4, 5.2, 5.094736842105263)","(8.0, 14.0, 12.8)","(61.0, 420.0, 326.66666666666663)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.571428571428571)","(3.0, 3.45, 3.375)","(4.6, 7.4, 6.9)"
12-01-2023 08:14:38.224479,"(5.5, 7.2, 6.914285714285715)","(4.4, 5.2, 5.094736842105263)","(8.0, 13.5, 12.607142857142858)","(61.0, 420.0, 326.66666666666663)","(8.0, 17.5, 16.944444444444443)","(8.0, 16.0, 13.571428571428571)","(3.0, 3.45, 3.375)","(4.6, 7.4, 6.9)"
12-01-2023 08:14:39.458537,"(5.5, 7.2, 6.914285714285715)","(4.4, 5.2, 5.094736842105263)","(8.0, 13.5, 12.607142857142858)","(61.0, 420.0, 280.0)","(8.0, 17.5, 16.59090909090909)","(8.0, 16.0, 13.571428571428571)","(3.0, 3.45, 3.375)","(4.6, 7.4, 6.9)"
12-01-2023 08:14:40.618987,"(5.5, 7.2, 6.914285714285715)","(4.4, 5.2, 5.128571428571429)","(8.0, 13.5, 12.607142857142858)","(61.0, 420.0, 280.0)","(8.0, 17.5, 16.59090909090909)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.409090909090909)","(4.6, 7.4, 7.2444444444444445)"
12-01-2023 08:14:41.832600,"(5.5, 7.2, 6.914285714285715)","(4.4, 5.2, 5.1375)","(8.0, 13.5, 13.642857142857142)","(61.0, 420.0, 356.6666666666667)","(8.0, 17.5, 16.944444444444443)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.4125)","(4.6, 7.4, 6.8)"
12-01-2023 08:14:42.996022,"(5.5, 7.2, 6.914285714285715)","(4.4, 5.2, 5.1375)","(8.0, 14.0, 13.5)","(61.0, 400.0, 270.0)","(8.0, 17.5, 16.666666666666668)","(8.0, 16.0, 13.444444444444445)","(3.0, 3.45, 3.4125)","(4.6, 7.2, 6.666666666666667)"
12-01-2023 08:14:44.152354,"(5.5, 7.2, 6.8)","(4.4, 5.2, 5.1375)","(8.0, 14.0, 13.6)","(61.0, 400.0, 270.0)","(8.0, 17.5, 16.666666666666668)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.666666666666667)"
12-01-2023 08:14:45.220642,"(5.5, 7.4, 7.014285714285714)","(4.4, 5.2, 5.1375)","(8.0, 14.0, 13.333333333333334)","(61.0, 400.0, 356.6666666666667)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.666666666666667)"
12-01-2023 08:14:46.307228,"(5.5, 7.4, 7.014285714285714)","(4.4, 5.2, 5.1375)","(8.0, 14.0, 13.333333333333334)","(61.0, 400.0, 356.6666666666667)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.666666666666667)"
12-01-2023 08:14:47.397846,"(5.5, 7.4, 7.014285714285714)","(4.4, 5.2, 5.1375)","(8.0, 14.0, 13.333333333333334)","(61.0, 400.0, 356.6666666666667)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.666666666666667)"
12-01-2023 08:14:48.608980,"(5.5, 7.4, 7.014285714285714)","(4.4, 5.2, 5.033333333333333)","(8.0, 14.0, 13.333333333333334)","(61.0, 400.0, 275.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.666666666666667)"
12-01-2023 08:14:49.833364,"(5.5, 7.4, 7.014285714285714)","(4.4, 5.2, 5.033333333333333)","(8.0, 14.0, 13.142857142857142)","(61.0, 400.0, 285.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.666666666666667)"
12-01-2023 08:14:51.086493,"(5.5, 7.4, 7.014285714285714)","(4.4, 5.2, 5.128571428571429)","(8.0, 14.0, 12.85)","(61.0, 400.0, 285.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.96)"
12-01-2023 08:14:52.299107,"(5.5, 7.4, 7.142857142857143)","(4.4, 5.2, 5.128571428571429)","(8.0, 14.0, 12.285714285714285)","(61.0, 400.0, 326.66666666666663)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 7.054545454545455)"
12-01-2023 08:14:53.532910,"(5.5, 7.4, 7.142857142857143)","(4.4, 5.2, 5.128571428571429)","(8.0, 14.0, 12.6875)","(61.0, 400.0, 222.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 7.054545454545455)"
12-01-2023 08:14:54.762517,"(5.5, 7.4, 7.142857142857143)","(4.4, 5.2, 5.128571428571429)","(8.0, 14.0, 12.6875)","(61.0, 390.0, 222.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 7.054545454545455)"
12-01-2023 08:14:55.981968,"(5.5, 7.4, 6.5)","(4.4, 5.2, 5.128571428571429)","(8.0, 14.0, 12.6875)","(61.0, 390.0, 215.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 7.054545454545455)"
12-01-2023 08:14:57.222844,"(5.5, 7.4, 6.5)","(4.4, 5.2, 5.128571428571429)","(8.0, 14.0, 12.6875)","(61.0, 390.0, 215.0)","(8.0, 17.5, 16.666666666666668)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 7.054545454545455)"
12-01-2023 08:14:58.652898,"(5.5, 7.4, 6.418181818181818)","(4.4, 5.2, 5.0125)","(8.0, 14.0, 13.25)","(61.0, 390.0, 215.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 7.054545454545455)"
12-01-2023 08:14:59.936757,"(5.5, 7.4, 6.418181818181818)","(4.4, 5.2, 5.0125)","(8.0, 14.0, 12.928571428571429)","(61.0, 390.0, 215.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.981818181818182)"
12-01-2023 08:15:01.118973,"(5.5, 7.4, 6.418181818181818)","(4.2, 5.2, 5.086363636363637)","(8.0, 14.0, 12.928571428571429)","(61.0, 390.0, 215.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 13.6)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.981818181818182)"
12-01-2023 08:15:02.298639,"(5.5, 7.4, 6.418181818181818)","(4.2, 5.2, 5.086363636363637)","(8.0, 14.0, 13.166666666666666)","(61.0, 390.0, 215.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 14.285714285714285)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.981818181818182)"
12-01-2023 08:15:03.511749,"(5.5, 7.4, 6.418181818181818)","(4.2, 5.2, 5.086363636363637)","(8.0, 14.0, 13.166666666666666)","(61.0, 390.0, 215.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 14.285714285714285)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.981818181818182)"
12-01-2023 08:15:04.756075,"(5.5, 7.4, 6.658823529411765)","(4.2, 5.2, 5.086363636363637)","(8.0, 14.0, 13.166666666666666)","(61.0, 390.0, 215.0)","(8.0, 17.5, 16.666666666666668)","(8.0, 16.0, 14.285714285714285)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.611764705882353)"
12-01-2023 08:15:06.000390,"(5.5, 7.4, 7.12)","(4.2, 5.2, 5.075)","(8.0, 14.0, 13.25)","(61.0, 390.0, 215.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 14.285714285714285)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.5)"
12-01-2023 08:15:07.237611,"(5.5, 7.2, 6.977777777777778)","(4.2, 5.2, 5.075)","(8.0, 14.0, 13.25)","(61.0, 390.0, 215.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 14.09090909090909)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.5)"
12-01-2023 08:15:08.472767,"(5.5, 7.2, 6.977777777777778)","(4.2, 5.2, 5.075)","(8.0, 14.0, 13.625)","(61.0, 390.0, 215.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 14.09090909090909)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.5)"
12-01-2023 08:15:09.762530,"(5.5, 7.2, 7.033333333333333)","(4.2, 5.2, 5.075)","(8.0, 14.0, 13.625)","(61.0, 390.0, 215.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 14.09090909090909)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.690909090909091)"
12-01-2023 08:15:11.008575,"(5.5, 7.2, 7.033333333333333)","(4.2, 5.2, 5.075)","(8.0, 14.0, 13.625)","(61.0, 390.0, 215.0)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 14.09090909090909)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.690909090909091)"
12-01-2023 08:15:12.296407,"(5.5, 7.2, 7.033333333333333)","(4.2, 5.2, 5.075)","(8.0, 14.0, 13.75)","(61.0, 390.0, 215.0)","(8.0, 17.5, 16.666666666666668)","(8.0, 16.0, 14.09090909090909)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.628571428571429)"
12-01-2023 08:15:13.533684,"(5.5, 7.2, 7.033333333333333)","(4.2, 5.2, 5.075)","(8.0, 14.0, 13.75)","(61.0, 390.0, 98.18181818181819)","(8.0, 17.5, 16.666666666666668)","(8.0, 16.0, 14.09090909090909)","(3.0, 3.45, 3.421875)","(4.6, 7.2, 6.690909090909091)"
12-01-2023 08:15:14.791809,"(5.5, 7.2, 6.7)","(4.2, 5.2, 4.733333333333333)","(8.0, 14.0, 13.75)","(61.0, 180.0, 86.5625)","(8.0, 17.5, 17.1875)","(8.0, 16.0, 14.09090909090909)","(3.0, 3.45, 3.3857142857142857)","(4.6, 7.2, 6.690909090909091)"
12-01-2023 08:15:16.203312,"(5.5, 7.2, 6.7)","(3.6, 5.1, 4.6)","(8.5, 14.0, 13.75)","(71.0, 180.0, 95.88235294117646)","(9.0, 17.5, 17.1875)","(9.0, 16.0, 13.647058823529411)","(2.9, 3.45, 3.3857142857142857)","(4.6, 7.2, 7.04)"
12-01-2023 08:15:17.489022,"(5.5, 7.4, 6.36)","(3.6, 4.9, 4.6)","(8.5, 14.0, 13.75)","(71.0, 180.0, 136.66666666666669)","(9.0, 17.5, 17.307692307692307)","(9.0, 16.0, 13.727272727272727)","(2.9, 3.45, 3.3857142857142857)","(4.6, 7.2, 7.04)"
12-01-2023 08:15:18.776334,"(5.5, 7.4, 6.36)","(3.6, 4.9, 4.6)","(8.5, 14.0, 13.0)","(71.0, 170.0, 160.5)","(9.0, 17.5, 17.307692307692307)","(9.0, 16.0, 13.75)","(2.9, 3.45, 3.45)","(4.6, 7.2, 6.96)"
12-01-2023 08:15:20.093462,"(5.5, 7.4, 6.68)","(3.6, 4.2, 4.021428571428571)","(8.5, 15.5, 13.5)","(71.0, 170.0, 161.36363636363637)","(9.0, 17.5, 17.307692307692307)","(9.0, 16.0, 13.75)","(2.9, 3.5, 3.5833333333333335)","(4.6, 7.6, 7.0)"
12-01-2023 08:15:21.305353,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.7, 4.225)","(8.5, 15.5, 13.5)","(71.0, 170.0, 156.42857142857144)","(9.0, 17.5, 17.1875)","(9.0, 16.0, 13.75)","(2.9, 3.7, 3.6125000000000003)","(4.6, 7.6, 7.0)"
12-01-2023 08:15:22.557934,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.6, 4.128205128205128)","(8.5, 15.5, 13.5)","(71.0, 170.0, 147.5)","(9.0, 17.5, 17.307692307692307)","(9.0, 16.0, 13.75)","(2.9, 3.7, 3.6125000000000003)","(4.6, 7.6, 7.0)"
12-01-2023 08:15:23.786279,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.5, 4.273913043478261)","(8.5, 15.5, 14.166666666666666)","(71.0, 170.0, 147.5)","(9.0, 17.5, 17.307692307692307)","(9.0, 16.0, 13.75)","(2.9, 3.7, 3.6125000000000003)","(4.6, 7.6, 7.0)"
12-01-2023 08:15:24.996190,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.5, 4.120833333333334)","(8.5, 15.0, 13.392857142857142)","(71.0, 170.0, 147.5)","(9.0, 17.5, 17.307692307692307)","(9.0, 16.0, 13.75)","(2.9, 3.7, 3.6125000000000003)","(4.6, 7.6, 7.0)"
12-01-2023 08:15:26.191502,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.4, 4.335294117647059)","(8.5, 15.0, 13.392857142857142)","(71.0, 170.0, 96.875)","(9.0, 17.5, 17.307692307692307)","(9.0, 16.0, 13.75)","(2.9, 3.7, 3.6125000000000003)","(4.6, 7.6, 7.0)"
12-01-2023 08:15:27.309430,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.4, 4.218181818181819)","(8.5, 15.0, 13.392857142857142)","(71.0, 180.0, 131.25)","(9.0, 17.5, 17.1)","(9.0, 16.0, 13.75)","(2.9, 3.7, 3.5428571428571427)","(4.6, 7.6, 7.347368421052631)"
12-01-2023 08:15:28.457158,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.4, 4.218181818181819)","(8.5, 15.0, 13.392857142857142)","(71.0, 180.0, 132.85714285714286)","(9.0, 17.5, 17.31818181818182)","(9.0, 16.0, 13.75)","(2.9, 3.8, 3.5)","(4.6, 7.6, 7.347368421052631)"
12-01-2023 08:15:29.639189,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.4, 4.333333333333334)","(8.5, 15.0, 13.392857142857142)","(71.0, 180.0, 144.0)","(9.0, 17.5, 17.31818181818182)","(9.0, 16.0, 13.75)","(2.9, 3.8, 3.5)","(4.6, 7.6, 7.4222222222222225)"
12-01-2023 08:15:30.806873,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.4, 4.3)","(8.5, 15.0, 13.392857142857142)","(71.0, 180.0, 144.0)","(9.0, 17.5, 17.31818181818182)","(9.0, 16.0, 13.75)","(2.9, 3.8, 3.5)","(4.6, 7.6, 7.4222222222222225)"
12-01-2023 08:15:32.071242,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.4, 4.3)","(8.5, 15.0, 13.392857142857142)","(71.0, 180.0, 144.0)","(9.0, 17.5, 17.31818181818182)","(9.0, 16.0, 13.75)","(2.9, 3.8, 3.5)","(4.6, 7.6, 7.4222222222222225)"
12-01-2023 08:15:33.309302,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.4, 4.085714285714286)","(8.5, 15.0, 13.392857142857142)","(71.0, 180.0, 152.30769230769232)","(9.0, 17.5, 17.125)","(9.0, 16.0, 13.75)","(2.9, 3.8, 3.5)","(4.6, 7.6, 7.4222222222222225)"
12-01-2023 08:15:34.596741,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.4, 4.085714285714286)","(8.5, 15.0, 13.5)","(71.0, 180.0, 152.30769230769232)","(9.0, 17.5, 17.3125)","(9.0, 16.0, 13.75)","(2.9, 3.8, 3.694736842105263)","(4.6, 7.6, 7.4222222222222225)"
12-01-2023 08:15:35.867272,"(5.5, 7.4, 6.6000000000000005)","(3.6, 4.4, 4.085714285714286)","(8.5, 14.5, 13.5)","(71.0, 180.0, 152.30769230769232)","(9.0, 17.5, 17.3125)","(9.0, 16.0, 13.75)","(2.9, 3.8, 3.7166666666666663)","(4.6, 7.6, 7.4222222222222225)"
