,Alta Queen,Moonlightsshadow,Alta Hurrah Nz,Dwayne,Pocket The Change Nz,All Black Rain,Mister Montblanc
10-01-2023 18:15:27.732936,"(3.8, 5.8, 5.35)","(101.0, 150.0, 147.0)","(7.5, 99999, 99990)","(101.0, 170.0, 156.66666666666669)","(2.3, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.066153846153846)"
10-01-2023 18:15:28.703109,"(3.8, 5.8, 5.35)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(101.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.012)"
10-01-2023 18:15:29.714246,"(3.8, 5.8, 5.35)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(101.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.0784615384615384)"
10-01-2023 18:15:30.682069,"(3.8, 5.8, 5.35)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(101.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.0784615384615384)"
10-01-2023 18:15:31.662567,"(3.8, 5.8, 5.35)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(101.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.0784615384615384)"
10-01-2023 18:15:32.646593,"(3.9, 5.7, 5.118181818181818)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.1399999999999997)"
10-01-2023 18:15:33.575824,"(3.9, 5.7, 4.966666666666667)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.1399999999999997)"
10-01-2023 18:15:34.574250,"(3.9, 5.5, 5.3)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.1399999999999997)"
10-01-2023 18:15:35.501291,"(3.9, 5.5, 5.05)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.0784615384615384)"
10-01-2023 18:15:36.482757,"(3.9, 5.5, 5.1)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.0784615384615384)"
10-01-2023 18:15:37.439796,"(3.9, 5.5, 5.1)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.0784615384615384)"
10-01-2023 18:15:38.399566,"(3.9, 5.5, 5.1)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.0784615384615384)"
10-01-2023 18:15:39.334875,"(3.9, 5.5, 5.1)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.0784615384615384)"
10-01-2023 18:15:40.284476,"(3.9, 5.5, 4.87)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.0784615384615384)"
10-01-2023 18:15:41.238659,"(3.9, 5.5, 5.05)","(101.0, 150.0, 147.0)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.0784615384615384)"
10-01-2023 18:15:42.252339,"(3.9, 5.5, 4.990909090909091)","(101.0, 150.0, 146.66666666666666)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.0784615384615384)"
10-01-2023 18:15:43.222579,"(3.9, 5.5, 4.990909090909091)","(101.0, 150.0, 146.66666666666666)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 2.9839024390243902)"
10-01-2023 18:15:44.177592,"(3.9, 5.5, 4.990909090909091)","(101.0, 150.0, 146.66666666666666)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 2.9839024390243902)"
10-01-2023 18:15:45.131945,"(3.9, 5.5, 4.990909090909091)","(101.0, 150.0, 146.66666666666666)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.3, 3.1614285714285715)"
10-01-2023 18:15:46.082220,"(3.9, 5.5, 5.1)","(101.0, 150.0, 146.66666666666666)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.25, 3.0949999999999998)"
10-01-2023 18:15:47.013902,"(3.9, 5.5, 5.1)","(101.0, 150.0, 146.66666666666666)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:47.915501,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:48.863168,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:49.800424,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:50.739412,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:51.652379,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:52.572885,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:53.482285,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:54.474593,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:55.367503,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 190.0)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:56.332056,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 191.42857142857144)","(2.35, 3.25, 3.0949999999999998)"
10-01-2023 18:15:57.255003,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 191.42857142857144)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:58.221122,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 156.66666666666669)","(2.35, 99999, 99990)","(101.0, 220.0, 201.8181818181818)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:15:59.169222,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 160.76923076923077)","(2.35, 99999, 99990)","(101.0, 220.0, 201.8181818181818)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:16:00.131318,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 160.76923076923077)","(2.35, 99999, 99990)","(101.0, 220.0, 201.8181818181818)","(2.35, 3.25, 3.0507142857142857)"
10-01-2023 18:16:01.079091,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 160.76923076923077)","(2.35, 99999, 99990)","(101.0, 220.0, 201.8181818181818)","(2.35, 3.25, 3.0433333333333334)"
10-01-2023 18:16:02.041086,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 160.76923076923077)","(2.35, 99999, 99990)","(101.0, 220.0, 201.8181818181818)","(2.35, 3.25, 3.0433333333333334)"
10-01-2023 18:16:03.000047,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 160.76923076923077)","(2.35, 99999, 99990)","(101.0, 220.0, 201.8181818181818)","(2.35, 3.25, 3.069166666666667)"
10-01-2023 18:16:03.959254,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 160.76923076923077)","(2.35, 99999, 99990)","(101.0, 220.0, 201.8181818181818)","(2.35, 3.25, 3.069166666666667)"
10-01-2023 18:16:04.895428,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 160.76923076923077)","(2.35, 99999, 99990)","(101.0, 220.0, 191.42857142857144)","(2.35, 3.25, 2.9830555555555556)"
10-01-2023 18:16:05.890456,"(3.9, 5.5, 5.1)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 160.76923076923077)","(2.35, 99999, 99990)","(101.0, 220.0, 191.42857142857144)","(2.35, 3.25, 3.0409302325581393)"
10-01-2023 18:16:06.807049,"(3.9, 4.7, 4.603529411764706)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 160.76923076923077)","(2.35, 99999, 99990)","(101.0, 220.0, 191.42857142857144)","(2.35, 3.25, 3.0175)"
10-01-2023 18:16:07.759566,"(3.9, 4.7, 4.6625)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 170.0, 160.76923076923077)","(2.35, 99999, 99990)","(101.0, 220.0, 191.42857142857144)","(2.35, 3.25, 3.0439473684210525)"
10-01-2023 18:16:08.686834,"(3.9, 4.7, 4.6625)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 230.0, 211.53846153846155)","(2.35, 99999, 99990)","(101.0, 220.0, 191.42857142857144)","(2.35, 3.25, 3.0161290322580645)"
10-01-2023 18:16:09.641608,"(3.9, 4.7, 4.6625)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 230.0, 211.53846153846155)","(2.35, 99999, 99990)","(101.0, 220.0, 191.42857142857144)","(2.35, 3.25, 3.036764705882353)"
10-01-2023 18:16:10.598813,"(3.9, 4.7, 4.6625)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 210.0)","(2.35, 3.25, 3.036764705882353)"
10-01-2023 18:16:11.550739,"(3.9, 4.7, 4.6625)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 220.0, 210.0)","(2.35, 3.25, 3.036764705882353)"
10-01-2023 18:16:12.498790,"(3.9, 4.7, 4.6625)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 220.0)","(2.35, 3.25, 3.036764705882353)"
10-01-2023 18:16:13.447853,"(3.9, 4.7, 4.6625)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 220.0)","(2.35, 3.25, 3.2161214953271027)"
10-01-2023 18:16:14.410857,"(3.9, 4.7, 4.6625)","(101.0, 150.0, 142.0)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 220.0)","(2.35, 3.25, 3.2156398104265405)"
10-01-2023 18:16:15.358226,"(3.9, 4.7, 4.6625)","(101.0, 150.0, 142.0)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 222.5)","(2.35, 3.25, 3.216435185185185)"
10-01-2023 18:16:16.347360,"(3.9, 4.7, 4.6625)","(101.0, 150.0, 142.0)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 222.5)","(2.35, 3.25, 3.216435185185185)"
10-01-2023 18:16:17.282926,"(3.9, 4.7, 4.6625)","(101.0, 150.0, 142.0)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 222.5)","(2.35, 3.25, 3.216435185185185)"
10-01-2023 18:16:18.262296,"(3.9, 4.7, 4.614285714285715)","(101.0, 150.0, 142.0)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 222.5)","(2.35, 3.25, 3.1876344086021504)"
10-01-2023 18:16:19.240740,"(3.9, 4.7, 4.614285714285715)","(101.0, 150.0, 142.0)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 222.5)","(2.35, 3.25, 3.164705882352941)"
10-01-2023 18:16:20.215855,"(3.9, 4.7, 4.66)","(101.0, 150.0, 142.0)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 222.5)","(2.35, 3.25, 3.3)"
10-01-2023 18:16:21.187430,"(3.9, 5.1, 4.63125)","(101.0, 150.0, 142.0)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 222.5)","(2.35, 3.4, 3.3625)"
10-01-2023 18:16:22.185562,"(3.9, 5.1, 4.629411764705882)","(101.0, 150.0, 142.0)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 222.5)","(2.35, 3.4, 3.39375)"
10-01-2023 18:16:23.140692,"(3.9, 5.1, 4.629411764705882)","(101.0, 150.0, 142.0)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 222.5)","(2.35, 3.45, 3.39375)"
10-01-2023 18:16:24.120667,"(3.9, 5.1, 4.629411764705882)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 220.0, 196.42857142857144)","(2.35, 99999, 99990)","(101.0, 230.0, 220.0)","(2.35, 3.45, 3.39375)"
10-01-2023 18:16:25.124365,"(3.9, 5.1, 4.629411764705882)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.35, 3.45, 3.3375)"
10-01-2023 18:16:26.150838,"(3.9, 5.1, 4.629411764705882)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.35, 3.45, 3.4000000000000004)"
10-01-2023 18:16:27.109097,"(3.9, 5.1, 4.63125)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.35, 3.45, 3.306)"
10-01-2023 18:16:28.098146,"(3.9, 5.1, 4.63125)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.35, 3.45, 3.2785714285714285)"
10-01-2023 18:16:29.152721,"(3.9, 5.1, 4.63125)","(101.0, 150.0, 143.33333333333334)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.35, 3.45, 3.2785714285714285)"
10-01-2023 18:16:30.200671,"(3.9, 5.1, 4.63125)","(101.0, 150.0, 145.0)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.35, 3.45, 3.31875)"
10-01-2023 18:16:31.305863,"(3.9, 5.1, 4.63125)","(101.0, 150.0, 130.0)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.35, 3.45, 3.3828571428571426)"
10-01-2023 18:16:32.302328,"(3.9, 5.1, 4.63125)","(101.0, 140.0, 130.0)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.35, 3.4, 3.225)"
10-01-2023 18:16:33.351796,"(3.8, 5.1, 4.63125)","(91.0, 140.0, 124.0)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.35, 3.390322580645161)"
10-01-2023 18:16:34.368324,"(3.8, 5.1, 4.63125)","(91.0, 140.0, 110.0)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.4, 3.3712500000000003)"
10-01-2023 18:16:35.373382,"(3.8, 5.1, 4.63125)","(91.0, 140.0, 121.81818181818181)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.45, 3.2859375)"
10-01-2023 18:16:36.388494,"(3.8, 5.1, 4.63125)","(91.0, 140.0, 121.81818181818181)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.45, 3.34)"
10-01-2023 18:16:37.375853,"(3.8, 5.1, 5.058333333333334)","(91.0, 140.0, 121.81818181818181)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.4, 3.3851851851851853)"
10-01-2023 18:16:38.351436,"(3.8, 5.1, 4.63125)","(91.0, 140.0, 121.81818181818181)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.45, 3.2625)"
10-01-2023 18:16:39.374029,"(3.8, 5.1, 4.63125)","(91.0, 140.0, 121.81818181818181)","(8.0, 99999, 99990)","(81.0, 220.0, 187.0)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.45, 3.2625)"
10-01-2023 18:16:40.378136,"(3.8, 5.1, 4.63125)","(91.0, 140.0, 121.81818181818181)","(8.0, 99999, 99990)","(81.0, 220.0, 169.23076923076923)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.45, 3.2888888888888888)"
10-01-2023 18:16:41.371378,"(3.8, 5.0, 4.822222222222222)","(91.0, 140.0, 121.81818181818181)","(8.0, 99999, 99990)","(81.0, 220.0, 172.5)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.4, 3.230769230769231)"
10-01-2023 18:16:42.367565,"(3.8, 4.9, 4.82)","(101.0, 140.0, 121.81818181818181)","(8.0, 99999, 99990)","(81.0, 210.0, 172.5)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2936170212765954)"
10-01-2023 18:16:43.323193,"(3.8, 5.1, 4.838095238095238)","(101.0, 130.0, 126.36363636363636)","(8.0, 99999, 99990)","(81.0, 210.0, 194.6153846153846)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.275)"
10-01-2023 18:16:44.288784,"(3.8, 5.1, 4.806666666666667)","(101.0, 130.0, 112.5)","(8.0, 99999, 99990)","(81.0, 200.0, 186.15384615384616)","(2.35, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.225)"
10-01-2023 18:16:45.271374,"(3.8, 5.1, 4.825)","(91.0, 130.0, 112.5)","(8.0, 99999, 99990)","(81.0, 200.0, 186.15384615384616)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.25, 3.225)"
10-01-2023 18:16:46.236698,"(3.8, 5.1, 4.868421052631579)","(91.0, 130.0, 124.0)","(8.0, 99999, 99990)","(81.0, 200.0, 186.15384615384616)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.25, 3.162)"
10-01-2023 18:16:47.227832,"(3.8, 5.1, 4.868421052631579)","(91.0, 140.0, 122.85714285714286)","(8.0, 99999, 99990)","(81.0, 200.0, 186.15384615384616)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.25, 3.1905405405405407)"
10-01-2023 18:16:48.234797,"(3.8, 5.1, 4.88)","(91.0, 140.0, 122.85714285714286)","(8.0, 99999, 99990)","(81.0, 200.0, 186.15384615384616)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.25, 3.183333333333333)"
10-01-2023 18:16:49.222178,"(3.8, 5.1, 4.88)","(91.0, 140.0, 122.85714285714286)","(8.0, 99999, 99990)","(81.0, 200.0, 186.15384615384616)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.25, 3.2888888888888888)"
10-01-2023 18:16:50.246608,"(3.8, 5.1, 4.88)","(91.0, 140.0, 122.85714285714286)","(8.0, 99999, 99990)","(81.0, 200.0, 186.15384615384616)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2909090909090906)"
10-01-2023 18:16:51.272293,"(3.8, 5.1, 4.88)","(91.0, 140.0, 122.85714285714286)","(8.0, 99999, 99990)","(81.0, 200.0, 186.15384615384616)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2909090909090906)"
10-01-2023 18:16:52.289510,"(3.8, 5.1, 4.88)","(91.0, 130.0, 112.5)","(8.0, 99999, 99990)","(81.0, 200.0, 186.15384615384616)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2909090909090906)"
10-01-2023 18:16:53.294657,"(3.8, 5.1, 4.88)","(91.0, 130.0, 112.5)","(8.0, 99999, 99990)","(81.0, 200.0, 186.15384615384616)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2909090909090906)"
10-01-2023 18:16:54.266776,"(3.8, 5.1, 4.9)","(91.0, 130.0, 112.5)","(8.0, 99999, 99990)","(81.0, 200.0, 186.15384615384616)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2333333333333334)"
10-01-2023 18:16:55.279964,"(3.8, 5.1, 4.869230769230769)","(91.0, 130.0, 122.5)","(8.0, 99999, 99990)","(81.0, 200.0, 173.33333333333334)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2333333333333334)"
10-01-2023 18:16:56.211283,"(3.8, 5.1, 4.869230769230769)","(91.0, 130.0, 126.25)","(8.0, 99999, 99990)","(81.0, 190.0, 163.0769230769231)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2333333333333334)"
10-01-2023 18:16:57.152209,"(3.8, 5.1, 4.869230769230769)","(91.0, 130.0, 126.25)","(8.0, 99999, 99990)","(81.0, 180.0, 173.33333333333334)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2333333333333334)"
10-01-2023 18:16:58.071426,"(3.8, 5.1, 4.869230769230769)","(91.0, 130.0, 126.25)","(8.0, 99999, 99990)","(81.0, 170.0, 160.0)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2333333333333334)"
10-01-2023 18:16:59.042181,"(3.8, 5.1, 4.869230769230769)","(91.0, 130.0, 126.25)","(8.0, 99999, 99990)","(81.0, 170.0, 160.0)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2115384615384612)"
10-01-2023 18:17:00.034490,"(3.8, 5.9, 5.442857142857143)","(91.0, 130.0, 126.25)","(8.0, 99999, 99990)","(81.0, 170.0, 160.0)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2115384615384612)"
10-01-2023 18:17:01.035346,"(3.8, 5.8, 5.683333333333334)","(91.0, 130.0, 112.5)","(8.0, 99999, 99990)","(81.0, 170.0, 145.45454545454544)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2115384615384612)"
10-01-2023 18:17:02.052796,"(3.8, 5.8, 5.468421052631578)","(91.0, 130.0, 103.75)","(8.0, 99999, 99990)","(81.0, 160.0, 145.45454545454544)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2115384615384612)"
10-01-2023 18:17:03.057106,"(3.8, 5.8, 5.468421052631578)","(91.0, 120.0, 103.33333333333333)","(8.0, 99999, 99990)","(81.0, 160.0, 178.33333333333334)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2115384615384612)"
10-01-2023 18:17:04.078238,"(3.8, 5.8, 5.468421052631578)","(91.0, 120.0, 103.33333333333333)","(8.0, 99999, 99990)","(81.0, 220.0, 165.0)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.272222222222222)"
10-01-2023 18:17:05.111510,"(3.8, 5.8, 4.969230769230769)","(91.0, 120.0, 103.33333333333333)","(8.0, 99999, 99990)","(81.0, 210.0, 181.25)","(2.3, 99999, 99990)","(101.0, 230.0, 225.0)","(2.4, 3.3, 3.2772727272727273)"
