,Supasonic Romeo,Marlie On Fire,Bailing Out,Way Too Much,Champaign Dame,Spiteful Miss,Pepperberry
11-01-2023 20:00:57.073218,"(10.0, 25.0, 23.2)","(2.9, 4.8, 3.225)","(4.2, 6.6, 5.699999999999999)","(14.0, 99999, 99990)","(31.0, 110.0, 50.0)","(13.0, 32.0, 16.583333333333332)","(2.25, 2.94, 2.362222222222222)"
11-01-2023 20:00:58.375546,"(10.0, 25.0, 23.2)","(2.9, 4.8, 3.225)","(4.2, 6.6, 5.699999999999999)","(14.0, 99999, 99990)","(31.0, 110.0, 50.0)","(13.0, 32.0, 16.583333333333332)","(2.25, 2.94, 2.362222222222222)"
11-01-2023 20:00:59.630545,"(10.0, 25.0, 22.875)","(2.9, 4.8, 3.9)","(4.2, 6.6, 5.699999999999999)","(14.0, 99999, 99990)","(31.0, 110.0, 50.0)","(13.0, 32.0, 16.583333333333332)","(2.25, 2.94, 2.362222222222222)"
11-01-2023 20:01:01.116981,"(10.0, 25.0, 19.5)","(2.9, 4.8, 4.0125)","(4.2, 6.6, 5.3)","(14.0, 99999, 99990)","(31.0, 110.0, 50.0)","(13.0, 32.0, 19.0)","(2.25, 2.94, 2.362222222222222)"
11-01-2023 20:01:02.678655,"(10.0, 22.0, 19.5)","(2.9, 4.8, 4.0125)","(4.2, 6.0, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 50.0)","(13.0, 30.0, 19.0)","(2.25, 2.94, 2.362222222222222)"
11-01-2023 20:01:04.059857,"(10.0, 22.0, 19.5)","(2.9, 4.8, 4.0125)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 19.0)","(2.25, 2.94, 2.6607407407407404)"
11-01-2023 20:01:05.425095,"(10.0, 22.0, 19.5)","(2.9, 4.8, 3.55)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 19.0)","(2.25, 2.94, 2.623478260869565)"
11-01-2023 20:01:06.700526,"(10.0, 22.0, 19.5)","(2.9, 5.2, 4.718181818181818)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 19.0)","(2.25, 2.94, 2.623478260869565)"
11-01-2023 20:01:08.087287,"(10.0, 22.0, 20.5)","(2.9, 5.1, 4.718181818181818)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 19.0)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:09.404136,"(10.0, 22.0, 20.5)","(2.9, 5.1, 4.718181818181818)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:10.670410,"(10.0, 22.0, 20.5)","(2.9, 5.1, 4.718181818181818)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:11.931460,"(10.0, 22.0, 20.5)","(2.9, 5.1, 4.3)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:13.136433,"(10.0, 22.0, 20.5)","(2.9, 5.1, 4.655555555555555)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:14.425010,"(10.0, 22.0, 19.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:15.761832,"(10.0, 22.0, 19.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:17.060842,"(10.0, 22.0, 19.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:18.291500,"(10.0, 22.0, 19.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:19.633748,"(10.0, 22.0, 19.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:20.902094,"(10.0, 22.0, 19.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:22.191628,"(10.0, 22.0, 19.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:23.456997,"(10.0, 22.0, 19.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:24.693711,"(10.0, 22.0, 20.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 15.8125)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:26.124311,"(10.0, 22.0, 20.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 32.0, 16.25)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:27.391822,"(10.0, 22.0, 20.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:28.722520,"(10.0, 22.0, 20.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:30.049054,"(10.0, 22.0, 20.5)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 2.94, 2.4585185185185185)"
11-01-2023 20:01:31.350887,"(10.0, 22.0, 19.75)","(2.9, 5.1, 4.34)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 2.94, 2.4854545454545454)"
11-01-2023 20:01:32.709094,"(10.0, 38.0, 27.75)","(2.9, 5.1, 4.34)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 2.94, 2.4873333333333334)"
11-01-2023 20:01:34.001663,"(10.0, 38.0, 24.666666666666668)","(2.9, 5.1, 3.7666666666666666)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 3.15, 2.66)"
11-01-2023 20:01:35.240268,"(10.0, 38.0, 24.666666666666668)","(2.9, 5.1, 3.7666666666666666)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:36.820597,"(10.0, 38.0, 32.285714285714285)","(2.9, 5.1, 3.7666666666666666)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:38.403397,"(10.0, 38.0, 32.285714285714285)","(2.9, 5.1, 3.7666666666666666)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:39.674113,"(10.0, 38.0, 32.285714285714285)","(2.9, 5.1, 3.7666666666666666)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:40.925995,"(10.0, 38.0, 25.333333333333332)","(2.9, 5.1, 3.7666666666666666)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:42.176621,"(10.0, 38.0, 25.333333333333332)","(2.9, 5.1, 3.7666666666666666)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:43.512531,"(10.0, 38.0, 25.333333333333332)","(2.9, 5.1, 3.7666666666666666)","(4.2, 6.2, 5.433333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 16.25)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:45.230092,"(10.0, 38.0, 25.333333333333332)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.2, 5.233333333333333)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 30.0, 18.666666666666668)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:46.543189,"(10.0, 38.0, 25.333333333333332)","(2.9, 5.1, 4.433333333333334)","(4.2, 5.9, 4.663636363636364)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 29.0, 18.666666666666668)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:47.960698,"(10.0, 38.0, 25.333333333333332)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.0, 4.663636363636364)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 29.0, 18.666666666666668)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:49.486416,"(10.0, 38.0, 25.333333333333332)","(2.9, 5.1, 4.433333333333334)","(4.2, 6.0, 4.663636363636364)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 29.0, 18.666666666666668)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:50.868434,"(10.0, 38.0, 25.333333333333332)","(2.9, 5.1, 4.736363636363636)","(4.2, 6.0, 5.08125)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 29.0, 18.666666666666668)","(2.25, 3.1, 2.6466666666666665)"
11-01-2023 20:01:52.228668,"(10.0, 38.0, 25.333333333333332)","(2.9, 5.1, 4.566666666666666)","(4.2, 6.0, 5.183333333333334)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 29.0, 18.666666666666668)","(2.25, 3.1, 3.02)"
11-01-2023 20:01:53.810140,"(10.0, 38.0, 25.333333333333332)","(2.9, 5.1, 4.792307692307692)","(4.2, 6.0, 5.103125)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 29.0, 18.666666666666668)","(2.25, 3.1, 2.6733333333333333)"
11-01-2023 20:01:55.339965,"(10.0, 38.0, 25.666666666666668)","(2.9, 5.1, 4.792307692307692)","(4.2, 6.0, 5.2631578947368425)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 29.0, 18.666666666666668)","(2.25, 3.1, 2.6733333333333333)"
11-01-2023 20:01:56.862170,"(10.0, 38.0, 25.666666666666668)","(2.9, 5.1, 4.792307692307692)","(4.2, 6.0, 5.2631578947368425)","(14.0, 99999, 99990)","(31.0, 110.0, 42.5)","(13.0, 29.0, 18.666666666666668)","(2.25, 3.1, 2.5433333333333334)"
11-01-2023 20:01:58.069645,"(10.0, 38.0, 25.666666666666668)","(2.9, 5.1, 4.792307692307692)","(4.2, 6.0, 4.790909090909091)","(14.0, 99999, 99990)","(31.0, 110.0, 43.333333333333336)","(13.0, 29.0, 18.666666666666668)","(2.25, 3.15, 2.55)"
11-01-2023 20:01:59.326043,"(10.0, 38.0, 25.666666666666668)","(2.9, 5.1, 4.792307692307692)","(4.2, 6.0, 5.258823529411765)","(14.0, 99999, 99990)","(31.0, 110.0, 43.333333333333336)","(13.0, 29.0, 18.666666666666668)","(2.25, 3.1, 2.6875)"
11-01-2023 20:02:00.633357,"(10.0, 38.0, 25.666666666666668)","(2.9, 5.1, 4.792307692307692)","(4.2, 6.0, 5.336842105263158)","(14.0, 99999, 99990)","(31.0, 110.0, 43.333333333333336)","(13.0, 29.0, 18.666666666666668)","(2.25, 3.1, 2.6875)"
11-01-2023 20:02:01.910829,"(10.0, 38.0, 25.666666666666668)","(2.9, 5.1, 4.699999999999999)","(4.2, 6.0, 5.37)","(14.0, 99999, 99990)","(31.0, 110.0, 43.333333333333336)","(13.0, 29.0, 18.333333333333332)","(2.25, 3.1, 2.7)"
11-01-2023 20:02:03.295727,"(10.0, 38.0, 25.666666666666668)","(2.9, 5.1, 4.511764705882353)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 110.0, 53.33333333333333)","(13.0, 29.0, 19.857142857142858)","(2.25, 3.05, 2.885)"
11-01-2023 20:02:04.483514,"(10.0, 38.0, 25.666666666666668)","(2.9, 5.1, 4.511764705882353)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 53.33333333333333)","(13.0, 29.0, 17.0)","(2.25, 3.05, 2.885)"
11-01-2023 20:02:06.010158,"(10.0, 38.0, 25.666666666666668)","(2.9, 5.1, 4.511764705882353)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 53.33333333333333)","(13.0, 29.0, 17.0)","(2.25, 3.05, 2.885)"
11-01-2023 20:02:07.305429,"(10.0, 38.0, 25.666666666666668)","(2.9, 5.1, 4.511764705882353)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 53.33333333333333)","(13.0, 29.0, 17.0)","(2.25, 3.05, 2.885)"
11-01-2023 20:02:08.696712,"(10.0, 38.0, 34.44444444444444)","(2.9, 5.1, 4.511764705882353)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 53.33333333333333)","(13.0, 29.0, 17.0)","(2.25, 3.05, 2.9274999999999998)"
11-01-2023 20:02:10.076556,"(10.0, 38.0, 30.5)","(2.9, 5.1, 4.511764705882353)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 53.33333333333333)","(13.0, 29.0, 17.0)","(2.25, 3.05, 3.012894736842105)"
11-01-2023 20:02:11.888816,"(10.0, 38.0, 36.333333333333336)","(2.9, 5.1, 5.13076923076923)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 53.33333333333333)","(13.0, 29.0, 17.0)","(2.25, 3.05, 3.012894736842105)"
11-01-2023 20:02:13.424600,"(10.0, 38.0, 36.166666666666664)","(2.9, 5.3, 5.315384615384615)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 53.33333333333333)","(13.0, 29.0, 17.0)","(2.25, 3.05, 3.012894736842105)"
11-01-2023 20:02:14.897910,"(10.0, 38.0, 36.166666666666664)","(2.9, 5.5, 5.315384615384615)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 53.33333333333333)","(13.0, 29.0, 16.6)","(2.3, 3.05, 3.012894736842105)"
11-01-2023 20:02:16.532865,"(10.0, 38.0, 36.625)","(2.9, 5.5, 5.315384615384615)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 53.33333333333333)","(13.0, 29.0, 19.857142857142858)","(2.3, 3.05, 3.012894736842105)"
11-01-2023 20:02:18.040414,"(10.0, 38.0, 36.625)","(2.9, 5.5, 5.315384615384615)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 54.66666666666667)","(13.0, 29.0, 21.0)","(2.3, 3.05, 2.9375)"
11-01-2023 20:02:19.424601,"(10.0, 38.0, 36.625)","(2.9, 5.5, 5.315384615384615)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 56.0)","(13.0, 29.0, 21.0)","(2.3, 3.05, 2.9272727272727272)"
11-01-2023 20:02:20.667140,"(10.0, 48.0, 41.0)","(2.9, 5.5, 5.315384615384615)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 56.0)","(13.0, 29.0, 21.0)","(2.3, 3.05, 2.9272727272727272)"
11-01-2023 20:02:21.955790,"(10.0, 48.0, 45.0)","(2.9, 5.5, 5.315384615384615)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 56.0)","(13.0, 29.0, 19.666666666666668)","(2.3, 3.05, 3.0039285714285713)"
11-01-2023 20:02:23.268371,"(10.0, 48.0, 45.0)","(2.9, 5.5, 5.315384615384615)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 56.0)","(13.0, 28.0, 24.2)","(2.3, 3.05, 2.8962499999999998)"
11-01-2023 20:02:24.532490,"(10.0, 48.0, 45.0)","(2.9, 5.5, 5.315384615384615)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 56.0)","(13.0, 27.0, 24.2)","(2.3, 3.05, 2.8962499999999998)"
11-01-2023 20:02:25.852305,"(10.0, 48.0, 45.0)","(2.9, 5.5, 5.315384615384615)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 100.0, 56.0)","(13.0, 27.0, 24.2)","(2.3, 3.05, 2.8962499999999998)"
11-01-2023 20:02:27.172427,"(10.0, 48.0, 45.0)","(2.9, 5.5, 5.315384615384615)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 95.0, 64.5)","(13.0, 27.0, 21.0)","(2.3, 3.05, 3.0870588235294116)"
11-01-2023 20:02:28.437112,"(10.0, 48.0, 45.0)","(2.9, 5.5, 4.716666666666667)","(4.2, 6.0, 5.871428571428572)","(14.0, 99999, 99990)","(31.0, 95.0, 87.0)","(13.0, 29.0, 21.0)","(2.3, 3.1, 3.0877777777777777)"
11-01-2023 20:02:29.769040,"(10.0, 48.0, 45.0)","(2.9, 5.5, 5.125)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 29.0, 21.0)","(2.3, 3.1, 3.0752941176470587)"
11-01-2023 20:02:30.993566,"(10.0, 48.0, 45.0)","(2.9, 5.5, 5.125)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 29.0, 21.0)","(2.3, 3.1, 3.080952380952381)"
11-01-2023 20:02:32.211223,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 4.75)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 29.0, 21.0)","(2.3, 3.1, 3.080952380952381)"
11-01-2023 20:02:33.512549,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 4.75)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 140.0, 97.0)","(13.0, 29.0, 21.0)","(2.3, 3.1, 3.080952380952381)"
11-01-2023 20:02:34.752832,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 4.75)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 160.0, 97.0)","(13.0, 29.0, 21.0)","(2.3, 3.1, 3.080952380952381)"
11-01-2023 20:02:36.056326,"(10.0, 44.0, 35.5)","(2.9, 5.5, 4.15)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 160.0, 97.0)","(13.0, 29.0, 19.857142857142858)","(2.3, 3.1, 3.0848)"
11-01-2023 20:02:37.329301,"(10.0, 44.0, 35.5)","(2.9, 5.5, 4.15)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 160.0, 97.0)","(13.0, 29.0, 19.857142857142858)","(2.3, 3.1, 3.028)"
11-01-2023 20:02:38.616632,"(10.0, 44.0, 35.5)","(2.9, 5.5, 4.15)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 160.0, 97.0)","(13.0, 29.0, 19.857142857142858)","(2.3, 3.1, 3.028)"
11-01-2023 20:02:39.937977,"(10.0, 44.0, 35.5)","(2.9, 5.5, 4.15)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 160.0, 97.0)","(13.0, 29.0, 19.857142857142858)","(2.3, 3.1, 3.028)"
11-01-2023 20:02:41.227978,"(10.0, 44.0, 35.5)","(2.9, 5.5, 4.15)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 160.0, 97.0)","(13.0, 29.0, 19.857142857142858)","(2.3, 3.1, 2.7800000000000002)"
11-01-2023 20:02:42.505581,"(10.0, 44.0, 35.5)","(2.9, 5.5, 4.15)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 160.0, 97.0)","(13.0, 29.0, 19.857142857142858)","(2.3, 3.0, 2.9)"
11-01-2023 20:02:43.770103,"(10.0, 44.0, 35.5)","(2.9, 5.5, 4.15)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 160.0, 87.0)","(13.0, 29.0, 19.857142857142858)","(2.3, 2.98, 2.9)"
11-01-2023 20:02:45.019689,"(10.0, 44.0, 35.5)","(2.9, 5.5, 4.75)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 29.0, 19.857142857142858)","(2.3, 2.98, 2.9)"
11-01-2023 20:02:46.231377,"(10.0, 44.0, 35.5)","(2.9, 5.5, 4.75)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 29.0, 22.333333333333336)","(2.3, 2.98, 2.9)"
11-01-2023 20:02:47.548527,"(10.0, 44.0, 35.5)","(2.9, 5.5, 4.683333333333334)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 27.0, 23.5)","(2.3, 2.98, 2.9)"
11-01-2023 20:02:48.807148,"(10.0, 44.0, 35.5)","(2.9, 5.4, 4.683333333333334)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 27.0, 23.5)","(2.3, 2.98, 2.9)"
11-01-2023 20:02:50.052976,"(10.0, 44.0, 35.5)","(2.9, 5.4, 4.75)","(4.2, 6.0, 5.836363636363636)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 27.0, 23.5)","(2.3, 2.98, 2.5811483253588516)"
11-01-2023 20:02:51.346077,"(10.0, 44.0, 35.5)","(2.9, 5.5, 5.178571428571429)","(4.2, 6.0, 5.757142857142857)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 27.0, 23.5)","(2.3, 2.64, 2.5832512315270937)"
11-01-2023 20:02:52.618400,"(10.0, 44.0, 35.5)","(2.9, 5.5, 5.178571428571429)","(4.2, 6.0, 5.785714285714286)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 27.0, 23.5)","(2.3, 2.64, 2.5834375)"
11-01-2023 20:02:53.915440,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 5.178571428571429)","(4.2, 6.0, 5.5)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 27.0, 22.0)","(2.3, 2.64, 2.9329411764705884)"
11-01-2023 20:02:55.314721,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 4.75)","(4.2, 6.0, 5.5)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 28.0, 22.0)","(2.3, 2.98, 2.710434782608696)"
11-01-2023 20:02:56.630627,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 5.178571428571429)","(4.2, 6.0, 5.785714285714286)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 28.0, 22.0)","(2.3, 2.98, 2.710434782608696)"
11-01-2023 20:02:58.141586,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 4.75)","(4.2, 6.0, 5.5)","(14.0, 99999, 99990)","(31.0, 140.0, 87.0)","(13.0, 28.0, 22.0)","(2.3, 2.98, 2.7133333333333334)"
11-01-2023 20:02:59.623969,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 4.75)","(4.2, 6.0, 5.785714285714286)","(14.0, 99999, 99990)","(31.0, 140.0, 97.0)","(13.0, 28.0, 22.0)","(2.3, 2.94, 2.88)"
11-01-2023 20:03:01.056750,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 4.375)","(4.2, 6.0, 5.5)","(14.0, 99999, 99990)","(31.0, 160.0, 97.0)","(13.0, 28.0, 22.0)","(2.3, 2.92, 2.88)"
11-01-2023 20:03:02.381171,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 4.375)","(4.2, 6.0, 5.785714285714286)","(14.0, 99999, 99990)","(31.0, 160.0, 97.0)","(13.0, 28.0, 22.0)","(2.3, 2.92, 2.88)"
11-01-2023 20:03:03.668737,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 4.9375)","(4.2, 6.0, 5.785714285714286)","(14.0, 99999, 99990)","(31.0, 160.0, 97.0)","(13.0, 28.0, 22.0)","(2.3, 2.92, 2.88)"
11-01-2023 20:03:04.962688,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.5, 4.683333333333334)","(4.2, 6.0, 5.5)","(14.0, 99999, 99990)","(31.0, 160.0, 111.0909090909091)","(13.0, 28.0, 21.4)","(2.3, 2.92, 2.8825)"
11-01-2023 20:03:06.200524,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.4, 4.683333333333334)","(4.2, 6.0, 5.5)","(14.0, 99999, 99990)","(31.0, 140.0, 62.0)","(13.0, 27.0, 22.75)","(2.3, 2.9, 2.792307692307692)"
11-01-2023 20:03:07.456246,"(10.0, 44.0, 41.57142857142857)","(2.9, 5.4, 3.356451612903226)","(4.2, 6.0, 5.5)","(14.0, 99999, 99990)","(31.0, 140.0, 62.0)","(13.0, 26.0, 18.57142857142857)","(2.3, 2.9, 2.792307692307692)"
