,Animal,Victory Medal Nz,Arthur Lowe Nz,Alakazam,Premonition,Clarenden Envoy,Steam Cleaned
07-01-2023 21:15:44.760172,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:15:46.048988,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:15:47.655435,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:15:48.938610,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:15:50.171467,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:15:51.402087,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:15:52.924405,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:15:54.897634,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:15:56.042168,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:15:57.196058,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:15:58.360310,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:15:59.473025,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:16:00.621496,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:16:01.825632,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:16:03.176248,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:16:04.588672,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:16:05.823770,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 14.333333333333334)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.666666666666666)","(11.0, 18.5, 17.375)"
07-01-2023 21:16:07.109117,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 11.9375)","(11.0, 18.5, 17.375)"
07-01-2023 21:16:08.416815,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 17.375)"
07-01-2023 21:16:09.718069,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 17.375)"
07-01-2023 21:16:11.016115,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:12.276859,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:13.568666,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:14.783210,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:16.064125,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:17.315236,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:18.551556,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:19.811960,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:21.162768,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:22.521980,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:23.832036,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:25.131629,"(1.4, 1.64, 1.5730232558139534)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:26.546416,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:27.867233,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:29.220541,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:30.476358,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:31.805766,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:33.068040,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:34.371376,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:35.665739,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:36.916298,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:38.344413,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:39.701799,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:41.023640,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:42.767293,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:44.283126,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:45.752950,"(1.4, 1.64, 1.5851428571428572)","(15.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:47.107773,"(1.4, 1.64, 1.5851428571428572)","(14.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:48.483510,"(1.4, 1.64, 1.5851428571428572)","(14.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:50.104517,"(1.4, 1.64, 1.5851428571428572)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:52.067305,"(1.4, 1.64, 1.5851428571428572)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:53.349920,"(1.4, 1.64, 1.5851428571428572)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:54.630656,"(1.4, 1.64, 1.5851428571428572)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:55.886714,"(1.4, 1.64, 1.5851428571428572)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:57.267309,"(1.4, 1.64, 1.5851428571428572)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:58.593257,"(1.4, 1.64, 1.5851428571428572)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:16:59.911088,"(1.4, 1.64, 1.5851428571428572)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:01.330376,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:02.601507,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:03.834055,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:05.066586,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:06.306239,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:07.558800,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:08.856051,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:10.145149,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:11.411599,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:12.612727,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:13.897143,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:16.053527,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:17.379652,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:18.696337,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:19.941242,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:21.182222,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:22.354070,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:23.520480,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:24.682484,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:25.841663,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:26.994362,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:28.253093,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:29.552345,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:31.307937,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:32.919407,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:34.070392,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:35.188026,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:36.351666,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:37.448549,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:38.975182,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:40.734825,"(1.4, 1.64, 1.5854545454545454)","(12.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:41.707353,"(1.4, 1.64, 1.5854545454545454)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:42.882463,"(1.4, 1.64, 1.5854545454545454)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(13.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:44.034541,"(1.4, 1.64, 1.5854545454545454)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:45.309542,"(1.4, 1.64, 1.5854545454545454)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.5)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:46.454170,"(1.4, 1.64, 1.5854545454545454)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.0625)","(5.0, 9.0, 8.6)","(7.5, 15.0, 11.666666666666666)","(11.0, 18.5, 16.25)"
07-01-2023 21:17:47.638477,"(1.4, 1.64, 1.5854545454545454)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.85)","(5.0, 9.0, 8.666666666666666)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 15.833333333333334)"
07-01-2023 21:17:48.791808,"(1.4, 1.64, 1.6034146341463416)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.85)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.083333333333334)","(11.0, 18.5, 15.0)"
07-01-2023 21:17:50.065987,"(1.4, 1.64, 1.6034146341463416)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.85)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.5)","(11.0, 18.5, 15.0)"
07-01-2023 21:17:51.229770,"(1.4, 1.64, 1.6034146341463416)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.85)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.5)","(11.0, 18.5, 15.0)"
07-01-2023 21:17:52.349247,"(1.4, 1.64, 1.6034146341463416)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.85)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.5)","(11.0, 18.5, 15.0)"
07-01-2023 21:17:53.476586,"(1.4, 1.64, 1.6034146341463416)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.85)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.5)","(11.0, 18.5, 15.0)"
07-01-2023 21:17:54.727429,"(1.4, 1.64, 1.6034146341463416)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.85)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.5)","(11.0, 18.5, 15.0)"
07-01-2023 21:17:55.867003,"(1.4, 1.64, 1.6034146341463416)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.85)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.5)","(11.0, 18.5, 15.0)"
07-01-2023 21:17:57.007757,"(1.4, 1.64, 1.6034146341463416)","(10.0, 99999, 99990)","(81.0, 99999, 99990)","(14.0, 17.0, 13.85)","(5.0, 9.0, 8.6)","(7.5, 15.0, 12.5)","(11.0, 18.5, 15.0)"
