,Regal Sun,Jimmy Seven,Nitro Lad,Berry Berry Good,Westozi,Peppi Grove,Deuce Afloat,Justa Lil Faith,Schnoots,Tu Tu Won One Too
08-12-2022 14:51:36.203920,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:37.646269,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:39.069316,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:40.456959,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:41.829299,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:43.260420,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:44.730556,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:46.201670,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:47.662970,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:49.033928,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:50.460720,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:51.910389,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:53.328062,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:54.811427,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:56.296579,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:57.791882,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:51:59.349044,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:00.889723,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.0)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.46875)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:02.503897,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:04.154479,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:05.661718,"(5.5, 9.6, 8.114285714285714)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:07.163199,"(5.5, 9.6, 8.114285714285714)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:08.648127,"(5.5, 9.6, 8.114285714285714)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:10.128258,"(5.5, 9.6, 8.114285714285714)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:11.621359,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:13.230801,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:14.652501,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:16.111514,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:17.583998,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:18.980704,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:20.534857,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:21.984009,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:23.555526,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:25.028650,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:26.611168,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:28.151505,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:29.845855,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:31.240372,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:32.654775,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:34.105898,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:35.565529,"(5.5, 9.4, 7.48)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:37.023783,"(5.5, 9.4, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:38.461015,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:39.917260,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:41.337921,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:42.778800,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:44.411573,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:46.053814,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:47.645042,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:49.242818,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:51.014666,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:52.840781,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:54.364072,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:55.991839,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 24.2)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.495)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:57.488952,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.6, 3.53)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:52:58.968294,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.53)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:00.364157,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.53)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:01.851454,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.53)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:03.229789,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.3823529411764706)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:04.653010,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.3823529411764706)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:05.988892,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.3823529411764706)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:07.334540,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.373076923076923)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:08.695898,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.373076923076923)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:09.918298,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.373076923076923)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:11.117597,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.373076923076923)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:12.285144,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.373076923076923)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:13.878508,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.373076923076923)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:15.169351,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.373076923076923)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:16.462164,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.373076923076923)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:17.855995,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.373076923076923)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:19.130722,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.373076923076923)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
08-12-2022 14:53:20.548671,"(5.5, 9.2, 7.942857142857142)","(26.0, 85.0, 74.25)","(51.0, 150.0, 90.0)","(4.2, 5.8, 5.311111111111111)","(9.0, 12.0, 11.1)","(14.0, 28.0, 23.8)","(101.0, 380.0, 250.0)","(2.8, 3.65, 3.373076923076923)","(3.6, 4.2, 4.189473684210526)","(71.0, 230.0, 126.66666666666666)"
