,Invincible Bay,Always Hapi,Sebastian The Fox,Sachem,Savvy Sovereign,Le Messager,Mr Invincible,Stelvio,Top Arctic,Mortar,Demando,Oamanikka,Friday At Five,Zazster
04-01-2023 15:29:11.120989,"(7.5, 11.0, 10.6)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.789473684210526)","(4.4, 5.4, 5.358333333333333)","(3.1, 3.45, 3.444736842105263)","(15.0, 22.0, 21.258064516129032)","(15.0, 21.0, 19.782608695652172)","(19.0, 26.0, 22.923076923076923)","(31.0, 48.0, 44.0)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.130434782608695)","(51.0, 65.0, 62.5)","(41.0, 60.0, 55.294117647058826)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:12.673316,"(7.5, 11.0, 10.633333333333333)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.789473684210526)","(4.4, 5.4, 5.335714285714286)","(3.1, 3.45, 3.3891566265060242)","(15.0, 22.0, 21.14814814814815)","(15.0, 21.0, 19.75)","(19.0, 26.0, 22.923076923076923)","(31.0, 48.0, 44.0)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.130434782608695)","(51.0, 65.0, 62.5)","(41.0, 60.0, 55.294117647058826)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:14.155534,"(7.5, 11.0, 10.633333333333333)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.789473684210526)","(4.4, 5.4, 5.358333333333333)","(3.1, 3.4, 3.39010989010989)","(15.0, 22.0, 21.352941176470587)","(15.0, 21.0, 19.75)","(19.0, 26.0, 22.923076923076923)","(31.0, 48.0, 46.0)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.206896551724139)","(51.0, 65.0, 62.5)","(41.0, 60.0, 55.294117647058826)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:15.751724,"(7.5, 11.0, 10.682539682539682)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.789473684210526)","(4.4, 5.4, 5.358333333333333)","(3.1, 3.4, 3.39010989010989)","(15.0, 22.0, 21.352941176470587)","(15.0, 21.0, 19.066666666666666)","(19.0, 26.0, 22.923076923076923)","(31.0, 48.0, 46.0)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.24)","(51.0, 65.0, 62.5)","(41.0, 60.0, 55.294117647058826)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:17.238758,"(7.5, 11.0, 10.682539682539682)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.789473684210526)","(4.4, 5.4, 5.358333333333333)","(3.1, 3.4, 3.37)","(15.0, 22.0, 21.352941176470587)","(15.0, 19.5, 19.271929824561404)","(19.0, 26.0, 23.5)","(31.0, 48.0, 46.0)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.24)","(51.0, 65.0, 62.5)","(41.0, 60.0, 56.92307692307692)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:18.707417,"(7.5, 11.0, 10.716666666666667)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.789473684210526)","(4.4, 5.4, 5.358333333333333)","(3.1, 3.4, 3.345183486238532)","(15.0, 22.0, 21.352941176470587)","(15.0, 19.5, 19.271929824561404)","(19.0, 26.0, 23.5)","(31.0, 48.0, 52.0)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.386363636363637)","(51.0, 65.0, 62.5)","(41.0, 60.0, 56.92307692307692)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:20.237699,"(7.5, 11.0, 10.716666666666667)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.941176470588236)","(4.4, 5.4, 5.316666666666667)","(3.1, 3.35, 3.345183486238532)","(15.0, 22.0, 21.352941176470587)","(15.0, 19.5, 19.271929824561404)","(19.0, 26.0, 23.5)","(31.0, 60.0, 52.0)","(51.0, 80.0, 72.5)","(7.5, 11.0, 10.307692307692308)","(51.0, 65.0, 62.5)","(41.0, 60.0, 56.92307692307692)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:21.698984,"(7.5, 11.0, 10.690909090909091)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.941176470588236)","(4.4, 5.4, 5.48936170212766)","(3.1, 3.35, 3.3485221674876846)","(15.0, 22.0, 21.352941176470587)","(15.0, 19.5, 19.271929824561404)","(19.0, 26.0, 23.5)","(31.0, 60.0, 52.0)","(51.0, 80.0, 72.5)","(7.5, 11.0, 10.5)","(51.0, 65.0, 62.5)","(41.0, 60.0, 56.92307692307692)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:23.202933,"(7.5, 11.0, 10.690909090909091)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.947368421052632)","(4.4, 5.5, 5.214285714285714)","(3.1, 3.35, 3.3485221674876846)","(15.0, 22.0, 21.352941176470587)","(15.0, 19.5, 19.271929824561404)","(19.0, 26.0, 23.5)","(31.0, 60.0, 52.0)","(51.0, 80.0, 72.5)","(7.5, 11.0, 10.4)","(51.0, 65.0, 62.5)","(41.0, 60.0, 56.92307692307692)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:24.687245,"(7.5, 11.0, 10.690909090909091)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.947368421052632)","(4.4, 5.3, 5.214285714285714)","(3.1, 3.35, 3.3485221674876846)","(15.0, 22.0, 21.352941176470587)","(15.0, 19.5, 19.271929824561404)","(19.0, 26.0, 23.846153846153847)","(31.0, 60.0, 52.0)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.196428571428571)","(51.0, 65.0, 63.0)","(41.0, 60.0, 56.92307692307692)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:26.207209,"(7.5, 11.0, 10.690909090909091)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.947368421052632)","(4.4, 5.3, 5.214285714285714)","(3.1, 3.35, 3.3946428571428573)","(15.0, 22.0, 21.352941176470587)","(15.0, 19.5, 18.666666666666668)","(19.0, 26.0, 23.5)","(31.0, 60.0, 52.0)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.196428571428571)","(51.0, 65.0, 63.0)","(41.0, 60.0, 56.92307692307692)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:27.711482,"(7.5, 11.0, 10.585365853658537)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.947368421052632)","(4.4, 5.3, 5.214285714285714)","(3.1, 3.4, 3.3948275862068966)","(15.0, 22.0, 21.352941176470587)","(15.0, 19.0, 18.26923076923077)","(19.0, 26.0, 24.78787878787879)","(31.0, 60.0, 52.0)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.196428571428571)","(51.0, 65.0, 63.0)","(41.0, 60.0, 56.92307692307692)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:29.268268,"(7.5, 11.0, 10.585365853658537)","(31.0, 55.0, 50.5)","(8.0, 12.0, 11.954545454545455)","(4.4, 5.3, 5.264705882352941)","(3.1, 3.4, 3.3651162790697673)","(15.0, 22.0, 21.352941176470587)","(15.0, 18.5, 17.766666666666666)","(19.0, 26.0, 23.9)","(31.0, 60.0, 52.5)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.26388888888889)","(51.0, 65.0, 55.68181818181818)","(41.0, 60.0, 56.0)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:30.753704,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 51.5)","(8.0, 12.0, 11.954545454545455)","(4.4, 5.3, 5.330769230769231)","(3.1, 3.4, 3.3745762711864407)","(15.0, 22.0, 21.352941176470587)","(15.0, 18.0, 17.35)","(19.0, 26.0, 23.9)","(31.0, 55.0, 52.5)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.306451612903226)","(51.0, 60.0, 55.68181818181818)","(41.0, 60.0, 56.0)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:32.299597,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 51.5)","(8.0, 12.0, 11.96)","(4.4, 5.4, 5.330769230769231)","(3.1, 3.4, 3.3745762711864407)","(15.0, 22.0, 21.405405405405407)","(15.0, 17.5, 17.3)","(19.0, 26.0, 23.9)","(31.0, 55.0, 59.44444444444444)","(51.0, 80.0, 72.5)","(7.5, 10.5, 10.306451612903226)","(51.0, 60.0, 55.68181818181818)","(41.0, 60.0, 56.0)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:33.776094,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 51.5)","(8.0, 12.0, 11.96774193548387)","(4.4, 5.4, 5.390196078431372)","(3.1, 3.4, 3.3745762711864407)","(15.0, 22.0, 21.706666666666667)","(15.0, 17.5, 16.813725490196077)","(19.0, 26.0, 23.31578947368421)","(31.0, 65.0, 63.111111111111114)","(51.0, 80.0, 81.78571428571428)","(7.5, 10.5, 9.75)","(51.0, 60.0, 55.68181818181818)","(41.0, 60.0, 59.0)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:35.257566,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 54.705882352941174)","(8.0, 12.0, 11.96774193548387)","(4.4, 5.5, 5.390196078431372)","(3.1, 3.4, 3.3745762711864407)","(15.0, 22.0, 21.72151898734177)","(15.0, 17.0, 16.813725490196077)","(19.0, 25.0, 23.31578947368421)","(31.0, 65.0, 59.0)","(51.0, 85.0, 81.78571428571428)","(7.5, 9.8, 9.707692307692309)","(51.0, 60.0, 55.68181818181818)","(41.0, 60.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:36.733560,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 54.705882352941174)","(8.0, 12.0, 11.970588235294118)","(4.4, 5.5, 5.45)","(3.1, 3.4, 3.3745762711864407)","(15.0, 22.0, 21.72151898734177)","(15.0, 17.0, 16.813725490196077)","(19.0, 25.0, 23.31578947368421)","(31.0, 65.0, 59.0)","(51.0, 85.0, 83.75)","(7.5, 9.8, 9.333333333333332)","(51.0, 60.0, 55.68181818181818)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:38.259178,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 54.705882352941174)","(8.0, 12.0, 11.970588235294118)","(4.4, 5.5, 5.45)","(3.1, 3.4, 3.3745762711864407)","(15.0, 22.0, 21.72151898734177)","(16.0, 17.0, 16.841463414634145)","(19.0, 25.0, 23.31578947368421)","(31.0, 65.0, 59.0)","(51.0, 85.0, 88.33333333333334)","(7.5, 9.6, 9.36470588235294)","(51.0, 60.0, 55.25)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:39.707886,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 54.705882352941174)","(8.0, 12.0, 11.970588235294118)","(4.4, 5.5, 5.45)","(3.1, 3.4, 3.397119341563786)","(15.0, 22.0, 21.77027027027027)","(16.0, 17.0, 16.793478260869566)","(19.0, 25.0, 23.31578947368421)","(31.0, 65.0, 59.0)","(51.0, 90.0, 88.33333333333334)","(7.5, 9.6, 9.292307692307691)","(51.0, 60.0, 55.25)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:41.172901,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 54.705882352941174)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.5, 5.45)","(3.1, 3.4, 3.397119341563786)","(15.0, 22.0, 21.73076923076923)","(16.0, 17.0, 16.793478260869566)","(19.0, 25.0, 23.31578947368421)","(31.0, 65.0, 63.111111111111114)","(51.0, 90.0, 88.33333333333334)","(7.5, 9.6, 9.292307692307691)","(51.0, 60.0, 55.25)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:42.666844,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 54.705882352941174)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.5, 5.333333333333334)","(3.1, 3.4, 3.399468085106383)","(15.0, 22.0, 21.77027027027027)","(16.0, 17.0, 17.464285714285715)","(19.0, 25.0, 23.31578947368421)","(31.0, 65.0, 58.666666666666664)","(51.0, 90.0, 88.33333333333334)","(7.5, 9.6, 9.36470588235294)","(51.0, 60.0, 55.25)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:44.101560,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 54.705882352941174)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.4, 5.333333333333334)","(3.1, 3.4, 3.399468085106383)","(15.0, 22.0, 21.77027027027027)","(16.0, 17.5, 17.238095238095237)","(19.0, 25.0, 23.666666666666668)","(31.0, 60.0, 58.666666666666664)","(51.0, 90.0, 88.46153846153847)","(7.5, 9.6, 9.36470588235294)","(51.0, 60.0, 57.205882352941174)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:45.585595,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 54.77272727272727)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.4, 5.333333333333334)","(3.1, 3.4, 3.399468085106383)","(15.0, 22.0, 21.77027027027027)","(16.0, 18.0, 17.753846153846155)","(19.0, 25.0, 23.666666666666668)","(31.0, 60.0, 58.666666666666664)","(51.0, 90.0, 88.46153846153847)","(7.5, 9.6, 9.36470588235294)","(51.0, 60.0, 57.205882352941174)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:47.055618,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 54.77272727272727)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.4, 5.333333333333334)","(3.1, 3.4, 3.3995412844036696)","(15.0, 22.0, 21.77027027027027)","(16.0, 18.0, 17.8125)","(19.0, 25.0, 23.666666666666668)","(31.0, 60.0, 58.666666666666664)","(51.0, 90.0, 88.57142857142857)","(7.5, 9.6, 9.36470588235294)","(51.0, 60.0, 57.285714285714285)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:48.560547,"(7.5, 11.0, 10.666666666666666)","(31.0, 55.0, 58.07692307692308)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.4, 5.2555555555555555)","(3.1, 3.4, 3.399838187702265)","(15.0, 22.0, 21.78481012658228)","(16.0, 18.0, 17.9)","(19.0, 25.0, 23.666666666666668)","(31.0, 60.0, 56.0)","(51.0, 90.0, 85.0)","(7.5, 9.6, 9.36)","(51.0, 60.0, 57.432432432432435)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:50.077671,"(7.5, 11.0, 10.666666666666666)","(31.0, 60.0, 58.07692307692308)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.3, 5.28)","(3.1, 3.4, 3.399838187702265)","(15.0, 22.0, 21.78481012658228)","(16.0, 18.0, 17.79268292682927)","(19.0, 25.0, 23.666666666666668)","(31.0, 60.0, 56.0)","(51.0, 90.0, 85.0)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.432432432432435)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:51.530673,"(7.5, 11.0, 10.666666666666666)","(31.0, 60.0, 58.07692307692308)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.3, 5.28)","(3.1, 3.4, 3.399838187702265)","(15.0, 22.0, 21.557692307692307)","(16.0, 18.5, 17.79268292682927)","(19.0, 25.0, 23.666666666666668)","(31.0, 60.0, 56.0)","(51.0, 90.0, 85.0)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.73809523809524)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:52.941874,"(7.5, 11.0, 10.666666666666666)","(31.0, 60.0, 58.07692307692308)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.3, 5.32)","(3.1, 3.4, 3.399833333333333)","(15.0, 22.0, 21.566037735849058)","(16.0, 18.5, 17.79268292682927)","(19.0, 25.0, 23.666666666666668)","(31.0, 60.0, 56.0)","(51.0, 90.0, 85.0)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.73809523809524)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:54.458029,"(7.5, 11.0, 10.666666666666666)","(31.0, 60.0, 57.61904761904762)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.4, 5.32)","(3.1, 3.4, 3.3998480243161096)","(15.0, 22.0, 21.566037735849058)","(16.0, 18.5, 17.79268292682927)","(19.0, 25.0, 23.666666666666668)","(31.0, 60.0, 59.0)","(51.0, 90.0, 85.0)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.73809523809524)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:55.961213,"(7.5, 11.0, 10.666666666666666)","(31.0, 60.0, 57.61904761904762)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.4, 5.32)","(3.1, 3.4, 3.3998480243161096)","(15.0, 22.0, 21.477272727272727)","(16.0, 18.5, 17.79268292682927)","(19.0, 25.0, 23.666666666666668)","(31.0, 65.0, 59.0)","(51.0, 90.0, 85.0)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.432432432432435)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:57.507432,"(7.5, 11.0, 10.666666666666666)","(31.0, 60.0, 57.61904761904762)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.4, 5.32)","(3.1, 3.4, 3.3998480243161096)","(15.0, 22.0, 21.54)","(16.0, 18.5, 17.409574468085108)","(19.0, 25.0, 23.666666666666668)","(31.0, 65.0, 59.0)","(51.0, 90.0, 85.0)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.432432432432435)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:29:59.082039,"(7.5, 11.0, 10.666666666666666)","(31.0, 60.0, 57.61904761904762)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.4, 5.375862068965517)","(3.1, 3.4, 3.3998480243161096)","(15.0, 22.0, 21.54)","(16.0, 17.5, 17.409574468085108)","(19.0, 25.0, 23.666666666666668)","(31.0, 65.0, 59.0)","(51.0, 90.0, 85.0)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.432432432432435)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:00.660697,"(7.5, 11.0, 10.630434782608695)","(31.0, 60.0, 57.61904761904762)","(8.0, 12.0, 11.962962962962964)","(4.4, 5.4, 5.433333333333334)","(3.1, 3.4, 3.4174157303370785)","(15.0, 22.0, 21.54)","(16.0, 17.5, 17.40340909090909)","(19.0, 25.0, 23.666666666666668)","(31.0, 65.0, 59.0)","(51.0, 90.0, 85.0)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.432432432432435)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:02.117386,"(7.5, 11.0, 10.630434782608695)","(31.0, 60.0, 57.61904761904762)","(8.0, 12.0, 11.96774193548387)","(4.4, 5.5, 5.433333333333334)","(3.1, 3.45, 3.4286764705882353)","(15.0, 22.0, 21.54)","(16.0, 17.5, 17.40340909090909)","(19.0, 25.0, 23.666666666666668)","(31.0, 65.0, 59.0)","(51.0, 90.0, 85.0)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.432432432432435)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:03.673863,"(7.5, 11.0, 10.630434782608695)","(31.0, 60.0, 57.61904761904762)","(8.0, 12.0, 11.96774193548387)","(4.4, 5.5, 5.46)","(3.1, 3.45, 3.4286764705882353)","(15.0, 22.0, 21.54)","(16.0, 17.5, 17.40340909090909)","(19.0, 25.0, 23.666666666666668)","(31.0, 65.0, 59.0)","(51.0, 90.0, 88.33333333333333)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:05.107587,"(7.5, 11.0, 10.630434782608695)","(31.0, 60.0, 57.61904761904762)","(8.0, 12.0, 11.96774193548387)","(4.4, 5.5, 5.46)","(3.1, 3.45, 3.433798882681564)","(15.0, 22.0, 21.54)","(16.0, 17.5, 17.398809523809526)","(19.0, 25.0, 22.333333333333332)","(31.0, 65.0, 59.0)","(51.0, 95.0, 88.33333333333333)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:06.635034,"(7.5, 11.0, 10.630434782608695)","(31.0, 60.0, 57.61904761904762)","(8.0, 12.0, 11.96774193548387)","(4.4, 5.5, 5.46)","(3.1, 3.45, 3.433798882681564)","(15.0, 22.0, 21.54)","(16.0, 17.5, 17.398809523809526)","(19.0, 25.0, 23.625)","(31.0, 65.0, 59.0)","(51.0, 95.0, 88.33333333333333)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:08.110562,"(7.5, 11.0, 10.630434782608695)","(31.0, 60.0, 57.61904761904762)","(8.0, 12.0, 11.96774193548387)","(4.4, 5.5, 5.46)","(3.1, 3.45, 3.4439393939393943)","(15.0, 22.0, 21.54)","(16.0, 17.5, 17.398809523809526)","(19.0, 24.0, 23.625)","(31.0, 65.0, 59.0)","(51.0, 95.0, 88.33333333333333)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:09.565435,"(7.5, 11.0, 10.630434782608695)","(31.0, 60.0, 58.0)","(8.0, 12.0, 11.96774193548387)","(4.4, 5.5, 5.46)","(3.1, 3.45, 3.4775280898876404)","(15.0, 22.0, 21.53061224489796)","(15.0, 17.5, 17.398809523809526)","(20.0, 24.0, 23.625)","(31.0, 65.0, 60.714285714285715)","(51.0, 95.0, 88.33333333333333)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:11.172114,"(7.5, 11.0, 10.46875)","(31.0, 60.0, 57.142857142857146)","(8.0, 12.0, 11.96774193548387)","(4.4, 5.5, 5.46)","(3.1, 3.5, 3.488826815642458)","(15.0, 22.0, 21.53061224489796)","(15.0, 17.5, 17.398809523809526)","(20.0, 24.0, 23.31111111111111)","(31.0, 65.0, 60.714285714285715)","(51.0, 95.0, 88.33333333333333)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:12.798048,"(7.5, 10.5, 10.46875)","(31.0, 60.0, 58.0)","(8.0, 12.0, 11.96774193548387)","(4.4, 5.5, 5.36)","(3.1, 3.5, 3.488826815642458)","(15.0, 22.0, 21.53061224489796)","(15.0, 17.5, 17.398809523809526)","(20.0, 25.0, 23.5)","(31.0, 65.0, 60.714285714285715)","(51.0, 95.0, 88.33333333333333)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:14.287728,"(7.5, 10.5, 10.46875)","(31.0, 60.0, 58.0)","(8.0, 12.0, 11.96774193548387)","(4.4, 5.4, 5.353846153846154)","(3.1, 3.5, 3.4906103286384975)","(15.0, 22.0, 21.53061224489796)","(15.0, 17.5, 17.398809523809526)","(20.0, 24.0, 23.5)","(31.0, 65.0, 60.714285714285715)","(51.0, 95.0, 88.33333333333333)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:15.831538,"(7.5, 10.5, 10.46875)","(31.0, 60.0, 58.0)","(8.0, 12.0, 11.96)","(4.4, 5.4, 5.353846153846154)","(3.1, 3.5, 3.5228070175438595)","(15.0, 22.0, 21.53061224489796)","(15.0, 17.5, 17.725)","(20.0, 24.0, 23.5)","(31.0, 65.0, 60.714285714285715)","(51.0, 95.0, 88.33333333333333)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:17.419103,"(7.5, 10.5, 10.45)","(31.0, 60.0, 58.0)","(8.0, 12.0, 11.96)","(4.4, 5.4, 5.353846153846154)","(3.1, 3.55, 3.516935483870968)","(15.0, 22.0, 21.53061224489796)","(15.0, 18.0, 17.966666666666665)","(20.0, 24.0, 23.5)","(31.0, 65.0, 60.714285714285715)","(51.0, 95.0, 88.33333333333333)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:19.204231,"(7.5, 10.5, 10.45)","(31.0, 60.0, 47.55555555555556)","(8.0, 12.0, 11.96)","(4.4, 5.4, 5.353846153846154)","(3.1, 3.55, 3.5191666666666666)","(15.0, 22.0, 21.53061224489796)","(15.0, 18.0, 17.966666666666665)","(20.0, 24.0, 23.5)","(31.0, 65.0, 60.714285714285715)","(51.0, 95.0, 88.33333333333333)","(7.5, 9.4, 9.36)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:20.843021,"(7.5, 10.5, 10.45)","(31.0, 60.0, 47.55555555555556)","(8.0, 12.0, 11.95)","(4.4, 5.4, 5.353846153846154)","(3.1, 3.55, 3.522173913043478)","(15.0, 22.0, 21.53061224489796)","(15.0, 18.0, 17.966666666666665)","(20.0, 24.0, 23.5)","(31.0, 65.0, 60.714285714285715)","(51.0, 95.0, 88.33333333333333)","(7.5, 9.4, 9.106666666666667)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 61.15384615384615)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:22.398426,"(7.5, 10.5, 10.45)","(31.0, 60.0, 47.55555555555556)","(8.0, 12.0, 11.95)","(4.4, 5.4, 5.353846153846154)","(3.1, 3.55, 3.5191666666666666)","(15.0, 22.0, 20.545454545454547)","(15.0, 18.0, 18.055555555555557)","(20.0, 24.0, 23.5)","(31.0, 65.0, 60.714285714285715)","(51.0, 95.0, 85.0)","(7.5, 9.4, 9.106666666666667)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 56.666666666666664)","(101.0, 540.0, 350.0)"
04-01-2023 15:30:23.914565,"(7.5, 11.0, 10.195652173913043)","(31.0, 60.0, 47.55555555555556)","(8.0, 12.0, 11.933333333333334)","(4.4, 5.4, 5.353846153846154)","(3.1, 3.55, 3.52109375)","(15.0, 21.0, 20.545454545454547)","(15.0, 18.5, 18.055555555555557)","(20.0, 24.0, 23.636363636363637)","(31.0, 65.0, 52.142857142857146)","(51.0, 95.0, 81.66666666666667)","(7.5, 9.4, 9.106666666666667)","(51.0, 60.0, 57.64705882352941)","(41.0, 65.0, 56.666666666666664)","(101.0, 540.0, 350.0)"
