,Rocky Banner,Wham Bam Kent,Nobu Lad,Aeroplane Wish,Ebby Justice,Mr Sizzler,Misled,Black Onyx Mae
09-01-2023 16:23:45.448099,"(2.15, 2.32, 2.2702222222222224)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.98)","(14.0, 34.0, 18.0)","(41.0, 110.0, 89.42857142857143)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:46.528067,"(2.15, 2.32, 2.230909090909091)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.98)","(14.0, 34.0, 18.666666666666668)","(41.0, 110.0, 89.42857142857143)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:47.616671,"(2.15, 2.32, 2.230909090909091)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.98)","(14.0, 32.0, 18.666666666666668)","(41.0, 110.0, 89.42857142857143)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:48.658194,"(2.15, 2.32, 2.2446153846153845)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.98)","(14.0, 32.0, 17.77777777777778)","(41.0, 110.0, 89.42857142857143)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:49.663366,"(2.15, 2.32, 2.2446153846153845)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.98)","(14.0, 32.0, 17.77777777777778)","(41.0, 110.0, 89.42857142857143)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:50.736166,"(2.15, 2.32, 2.2446153846153845)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.3500000000000005)","(14.0, 32.0, 17.77777777777778)","(41.0, 110.0, 89.42857142857143)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:51.858776,"(2.15, 2.32, 2.2702222222222224)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.5)","(14.0, 32.0, 17.77777777777778)","(41.0, 100.0, 50.4)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:53.010973,"(2.15, 2.32, 2.2446153846153845)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.414285714285715)","(14.0, 32.0, 17.77777777777778)","(41.0, 85.0, 71.57142857142857)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:54.183677,"(2.15, 2.32, 2.2446153846153845)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.414285714285715)","(14.0, 32.0, 17.77777777777778)","(41.0, 85.0, 71.57142857142857)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:55.359925,"(2.15, 2.32, 2.2446153846153845)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.414285714285715)","(14.0, 32.0, 17.77777777777778)","(41.0, 85.0, 71.57142857142857)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:56.512689,"(2.15, 2.32, 2.2446153846153845)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.414285714285715)","(14.0, 32.0, 17.77777777777778)","(41.0, 85.0, 71.57142857142857)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:57.661309,"(2.15, 2.32, 2.2446153846153845)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.414285714285715)","(14.0, 32.0, 17.77777777777778)","(41.0, 85.0, 71.57142857142857)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:23:58.926644,"(2.15, 2.32, 2.2606060606060607)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.414285714285715)","(14.0, 32.0, 17.77777777777778)","(41.0, 85.0, 71.57142857142857)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:24:00.074451,"(2.15, 2.32, 2.2606060606060607)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.414285714285715)","(14.0, 32.0, 17.77777777777778)","(41.0, 85.0, 71.57142857142857)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:24:01.164206,"(2.15, 2.32, 2.2606060606060607)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.414285714285715)","(14.0, 32.0, 17.77777777777778)","(41.0, 85.0, 71.57142857142857)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:24:02.505074,"(2.15, 2.32, 2.2606060606060607)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 40.266666666666666)","(4.0, 7.6, 5.414285714285715)","(14.0, 32.0, 17.77777777777778)","(41.0, 85.0, 71.57142857142857)","(5.0, 7.2, 6.828571428571429)","(7.5, 18.5, 15.75)"
09-01-2023 16:24:03.660510,"(2.15, 2.32, 2.2606060606060607)","(9.0, 12.0, 10.707692307692307)","(18.0, 60.0, 51.0)","(4.0, 7.6, 6.9)","(14.0, 32.0, 23.0)","(41.0, 85.0, 64.0)","(5.0, 7.2, 6.870588235294118)","(7.5, 18.5, 15.75)"
09-01-2023 16:24:04.967539,"(2.15, 2.3, 2.294285714285714)","(9.0, 12.0, 10.8)","(18.0, 55.0, 51.0)","(4.0, 7.4, 5.08)","(14.0, 30.0, 23.0)","(41.0, 80.0, 64.0)","(5.0, 7.0, 6.857142857142857)","(7.5, 18.5, 16.125)"
09-01-2023 16:24:06.083866,"(2.15, 2.32, 2.2211764705882353)","(9.0, 12.0, 10.8)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.7)","(14.0, 30.0, 23.0)","(41.0, 80.0, 64.0)","(5.0, 7.0, 6.857142857142857)","(7.5, 18.0, 16.928571428571427)"
09-01-2023 16:24:07.212179,"(2.15, 2.32, 2.236)","(9.0, 12.0, 10.8)","(18.0, 55.0, 51.0)","(4.0, 7.4, 7.1000000000000005)","(14.0, 30.0, 23.0)","(41.0, 80.0, 64.0)","(5.0, 7.0, 6.4)","(7.5, 18.5, 16.928571428571427)"
09-01-2023 16:24:08.317535,"(2.15, 2.32, 2.2528)","(9.0, 12.0, 10.716666666666667)","(18.0, 55.0, 51.0)","(4.0, 7.4, 7.1000000000000005)","(14.0, 30.0, 23.0)","(41.0, 80.0, 64.0)","(5.0, 7.0, 6.4)","(7.5, 18.5, 16.928571428571427)"
09-01-2023 16:24:09.449392,"(2.15, 2.32, 2.2436363636363637)","(9.0, 12.0, 10.716666666666667)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 64.0)","(5.0, 7.0, 6.285714285714286)","(7.5, 18.5, 16.928571428571427)"
09-01-2023 16:24:10.550275,"(2.15, 2.32, 2.2581818181818183)","(9.0, 12.0, 11.144444444444444)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 70.0)","(5.0, 7.0, 6.2105263157894735)","(7.5, 18.5, 17.166666666666668)"
09-01-2023 16:24:11.562128,"(2.15, 2.32, 2.2546153846153847)","(9.0, 12.0, 11.144444444444444)","(18.0, 55.0, 51.0)","(4.0, 7.4, 7.1000000000000005)","(14.0, 30.0, 23.0)","(41.0, 80.0, 70.0)","(5.0, 6.8, 6.4)","(7.5, 18.0, 17.166666666666668)"
09-01-2023 16:24:12.649380,"(2.15, 2.32, 2.2748387096774194)","(9.0, 12.0, 11.144444444444444)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 70.0)","(5.0, 6.8, 6.4)","(7.5, 18.5, 16.928571428571427)"
09-01-2023 16:24:13.798381,"(2.15, 2.32, 2.2748387096774194)","(9.0, 12.0, 11.144444444444444)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 70.0)","(5.0, 6.8, 6.4)","(7.5, 18.5, 15.75)"
09-01-2023 16:24:14.992073,"(2.15, 2.32, 2.2616666666666667)","(9.0, 12.0, 11.0375)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 70.0)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.5, 17.166666666666668)"
09-01-2023 16:24:16.163926,"(2.15, 2.32, 2.259130434782609)","(9.0, 12.0, 11.125)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 70.0)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 17.166666666666668)"
09-01-2023 16:24:17.319004,"(2.15, 2.32, 2.25)","(9.0, 12.0, 11.125)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 70.0)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 17.166666666666668)"
09-01-2023 16:24:18.458917,"(2.15, 2.32, 2.25)","(9.0, 12.0, 11.125)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 70.0)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 17.166666666666668)"
09-01-2023 16:24:19.565818,"(2.15, 2.32, 2.25)","(9.0, 12.0, 11.125)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 70.0)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 17.166666666666668)"
09-01-2023 16:24:20.674283,"(2.15, 2.32, 2.2422222222222223)","(9.0, 12.0, 11.125)","(18.0, 55.0, 51.0)","(4.0, 7.4, 7.0285714285714285)","(14.0, 30.0, 23.0)","(41.0, 80.0, 64.0)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 15.5)"
09-01-2023 16:24:21.775579,"(2.15, 2.32, 2.2610526315789476)","(9.0, 12.0, 10.727272727272727)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 70.0)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 15.0)"
09-01-2023 16:24:22.800437,"(2.15, 2.32, 2.2610526315789476)","(9.0, 12.0, 11.3)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 70.0)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 15.0)"
09-01-2023 16:24:23.859835,"(2.15, 2.32, 2.2610526315789476)","(9.0, 14.5, 13.40909090909091)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.533333333333333)","(14.0, 30.0, 23.0)","(41.0, 80.0, 76.66666666666666)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 15.0)"
09-01-2023 16:24:24.898692,"(2.15, 2.32, 2.226666666666667)","(9.0, 14.0, 13.5)","(18.0, 55.0, 51.0)","(4.0, 7.4, 6.0)","(14.0, 30.0, 23.0)","(41.0, 150.0, 81.53846153846155)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 15.0)"
09-01-2023 16:24:26.003481,"(2.15, 2.32, 2.226666666666667)","(9.0, 14.0, 13.1)","(18.0, 55.0, 51.0)","(4.0, 7.2, 5.48)","(14.0, 30.0, 23.0)","(41.0, 130.0, 76.0)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 15.0)"
09-01-2023 16:24:27.105507,"(2.15, 2.32, 2.226666666666667)","(9.0, 14.0, 13.181818181818182)","(18.0, 55.0, 51.0)","(4.0, 7.4, 5.48)","(14.0, 30.0, 23.0)","(41.0, 130.0, 76.0)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 15.0)"
09-01-2023 16:24:28.192754,"(2.15, 2.32, 2.226666666666667)","(9.0, 14.0, 13.181818181818182)","(18.0, 55.0, 51.0)","(4.0, 7.4, 5.48)","(14.0, 30.0, 23.0)","(41.0, 130.0, 78.18181818181819)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 15.0)"
09-01-2023 16:24:29.223842,"(2.15, 2.32, 2.2610526315789476)","(9.0, 14.0, 13.181818181818182)","(18.0, 55.0, 51.0)","(4.0, 8.6, 6.8)","(14.0, 30.0, 23.0)","(41.0, 110.0, 67.27272727272728)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 13.5)"
09-01-2023 16:24:30.210409,"(2.15, 2.32, 2.2610526315789476)","(9.0, 14.0, 13.181818181818182)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.36)","(14.0, 30.0, 23.0)","(41.0, 90.0, 67.27272727272728)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 13.5)"
09-01-2023 16:24:31.209180,"(2.15, 2.32, 2.257391304347826)","(9.0, 14.0, 13.181818181818182)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.257142857142857)","(14.0, 30.0, 23.0)","(41.0, 85.0, 73.75)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 13.5)"
09-01-2023 16:24:32.206106,"(2.15, 2.32, 2.257391304347826)","(9.0, 14.0, 13.181818181818182)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.257142857142857)","(14.0, 30.0, 23.0)","(41.0, 85.0, 73.75)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 13.5)"
09-01-2023 16:24:33.250208,"(2.15, 2.32, 2.257391304347826)","(9.0, 14.0, 13.181818181818182)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.257142857142857)","(14.0, 30.0, 23.0)","(41.0, 85.0, 73.75)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 13.5)"
09-01-2023 16:24:34.321639,"(2.15, 2.32, 2.248)","(9.0, 14.0, 13.181818181818182)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.257142857142857)","(14.0, 30.0, 23.0)","(41.0, 85.0, 73.75)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 13.5)"
09-01-2023 16:24:35.401450,"(2.15, 2.3, 2.282857142857143)","(9.0, 14.0, 13.181818181818182)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.257142857142857)","(14.0, 30.0, 23.0)","(41.0, 85.0, 73.75)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 13.5)"
09-01-2023 16:24:36.456719,"(2.15, 2.3, 2.282857142857143)","(9.0, 14.0, 12.875)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.257142857142857)","(14.0, 30.0, 22.5)","(41.0, 85.0, 73.75)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 13.5)"
09-01-2023 16:24:37.490336,"(2.15, 2.26, 2.2525)","(9.0, 13.0, 11.666666666666666)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.257142857142857)","(14.0, 29.0, 22.5)","(41.0, 85.0, 73.75)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 16.09090909090909)"
09-01-2023 16:24:38.520337,"(2.15, 2.3, 2.25875)","(9.0, 13.0, 11.363636363636363)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.257142857142857)","(14.0, 29.0, 22.5)","(41.0, 85.0, 73.75)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 16.05)"
09-01-2023 16:24:39.526662,"(2.15, 2.3, 2.25875)","(9.0, 13.0, 11.363636363636363)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.4799999999999995)","(14.0, 29.0, 22.5)","(41.0, 85.0, 85.0)","(5.0, 6.8, 6.457142857142857)","(7.5, 18.0, 17.3125)"
09-01-2023 16:24:40.502602,"(2.15, 2.3, 2.25875)","(9.0, 13.0, 11.363636363636363)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.4799999999999995)","(14.0, 29.0, 22.5)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.32)","(7.5, 18.0, 16.75)"
09-01-2023 16:24:41.503042,"(2.15, 2.3, 2.238888888888889)","(9.0, 13.0, 11.363636363636363)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.4799999999999995)","(14.0, 29.0, 22.5)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.32)","(7.5, 18.0, 16.75)"
09-01-2023 16:24:42.516159,"(2.15, 2.28, 2.2466666666666666)","(9.0, 13.0, 11.363636363636363)","(18.0, 55.0, 51.0)","(4.0, 8.6, 5.4799999999999995)","(14.0, 29.0, 22.5)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.290909090909091)","(7.5, 18.0, 16.3)"
09-01-2023 16:24:43.525724,"(2.15, 2.28, 2.263333333333333)","(9.0, 13.0, 11.363636363636363)","(18.0, 55.0, 50.42857142857143)","(4.0, 8.6, 5.8)","(14.0, 29.0, 20.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.290909090909091)","(7.5, 18.5, 17.25)"
09-01-2023 16:24:44.578517,"(2.15, 2.28, 2.263333333333333)","(9.0, 13.0, 11.307692307692308)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.842105263157895)","(14.0, 32.0, 20.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.290909090909091)","(7.5, 18.5, 17.25)"
09-01-2023 16:24:45.587993,"(2.15, 2.28, 2.273846153846154)","(9.0, 13.0, 11.307692307692308)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.842105263157895)","(14.0, 32.0, 20.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.290909090909091)","(7.5, 18.5, 17.214285714285715)"
09-01-2023 16:24:46.610418,"(2.15, 2.28, 2.275)","(9.0, 13.0, 11.307692307692308)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.842105263157895)","(14.0, 32.0, 20.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.290909090909091)","(7.5, 18.5, 17.214285714285715)"
09-01-2023 16:24:47.593247,"(2.15, 2.28, 2.275)","(9.0, 13.0, 11.307692307692308)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.842105263157895)","(14.0, 32.0, 20.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.290909090909091)","(7.5, 18.5, 17.857142857142858)"
09-01-2023 16:24:48.600331,"(2.15, 2.28, 2.275)","(9.0, 13.0, 11.307692307692308)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.493333333333333)","(14.0, 32.0, 20.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.228571428571429)","(7.5, 18.5, 17.857142857142858)"
09-01-2023 16:24:49.597102,"(2.15, 2.28, 2.275)","(9.0, 13.0, 11.307692307692308)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.6625)","(14.0, 32.0, 26.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.2444444444444445)","(7.5, 18.5, 16.727272727272727)"
09-01-2023 16:24:50.665886,"(2.15, 2.28, 2.275)","(9.0, 13.0, 10.9375)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.6625)","(14.0, 32.0, 26.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.2444444444444445)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:24:51.729854,"(2.15, 2.28, 2.275)","(9.0, 13.0, 11.552631578947368)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.6625)","(14.0, 32.0, 26.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.2444444444444445)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:24:52.768096,"(2.15, 2.28, 2.275)","(9.0, 13.0, 11.854166666666666)","(18.0, 55.0, 51.0)","(4.0, 8.2, 6.427777777777777)","(14.0, 32.0, 26.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.2444444444444445)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:24:53.775557,"(2.15, 2.28, 2.275)","(9.0, 13.0, 11.854166666666666)","(18.0, 55.0, 51.0)","(4.0, 8.2, 6.427777777777777)","(14.0, 32.0, 26.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.2444444444444445)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:24:54.794300,"(2.15, 2.28, 2.275)","(9.0, 13.0, 11.854166666666666)","(18.0, 55.0, 51.0)","(4.0, 8.2, 6.5210526315789465)","(14.0, 32.0, 26.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.2444444444444445)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:24:55.729007,"(2.15, 2.28, 2.275)","(9.0, 13.0, 11.854166666666666)","(18.0, 55.0, 51.0)","(4.0, 8.2, 6.5210526315789465)","(14.0, 32.0, 26.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.2444444444444445)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:24:56.688439,"(2.15, 2.28, 2.275)","(9.0, 13.0, 11.854166666666666)","(18.0, 55.0, 51.0)","(4.0, 8.2, 6.5210526315789465)","(14.0, 32.0, 26.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.2444444444444445)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:24:57.740997,"(2.15, 2.28, 2.2566666666666664)","(9.0, 13.0, 11.942307692307692)","(18.0, 55.0, 51.0)","(4.0, 8.2, 6.9239999999999995)","(14.0, 32.0, 20.375)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.333333333333333)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:24:58.751855,"(2.15, 2.28, 2.2457142857142856)","(9.0, 13.0, 11.625)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.725)","(14.0, 32.0, 18.0)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:24:59.773623,"(2.15, 2.28, 2.2457142857142856)","(9.0, 13.0, 11.625)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.725)","(14.0, 30.0, 19.625)","(41.0, 100.0, 85.0)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:25:00.787079,"(2.15, 2.28, 2.2457142857142856)","(9.0, 13.0, 11.833333333333334)","(18.0, 55.0, 51.0)","(4.0, 8.2, 6.538461538461538)","(14.0, 29.0, 19.625)","(41.0, 100.0, 51.785714285714285)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:25:01.817832,"(2.15, 2.28, 2.2457142857142856)","(9.0, 13.0, 11.625)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.977777777777778)","(14.0, 29.0, 19.625)","(41.0, 95.0, 73.75)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 16.142857142857142)"
09-01-2023 16:25:02.838098,"(2.15, 2.28, 2.2457142857142856)","(9.0, 13.0, 11.625)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.977777777777778)","(14.0, 29.0, 19.625)","(41.0, 85.0, 73.75)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:25:03.874730,"(2.15, 2.28, 2.263333333333333)","(9.0, 13.0, 11.833333333333334)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.977777777777778)","(14.0, 29.0, 19.625)","(41.0, 85.0, 73.75)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:25:04.932741,"(2.15, 2.28, 2.24)","(9.0, 13.0, 11.833333333333334)","(18.0, 55.0, 51.0)","(4.0, 8.2, 5.9625)","(14.0, 29.0, 19.625)","(41.0, 85.0, 73.75)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 16.727272727272727)"
09-01-2023 16:25:05.920224,"(2.15, 2.28, 2.24)","(9.0, 13.0, 11.833333333333334)","(18.0, 55.0, 51.0)","(4.0, 7.8, 5.9625)","(14.0, 29.0, 24.863636363636363)","(41.0, 85.0, 74.28571428571428)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 17.333333333333332)"
09-01-2023 16:25:06.974210,"(2.15, 2.28, 2.24)","(9.0, 13.0, 11.294117647058824)","(18.0, 55.0, 40.23076923076923)","(4.0, 7.8, 5.861538461538462)","(14.0, 28.0, 25.6875)","(41.0, 80.0, 64.0)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 16.923076923076923)"
09-01-2023 16:25:07.966470,"(2.15, 2.28, 2.24)","(9.0, 13.0, 11.294117647058824)","(18.0, 50.0, 44.0)","(4.0, 7.8, 5.861538461538462)","(14.0, 27.0, 25.6875)","(41.0, 80.0, 64.0)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 17.96153846153846)"
09-01-2023 16:25:09.070992,"(2.15, 2.28, 2.24)","(9.0, 13.0, 11.294117647058824)","(18.0, 50.0, 44.0)","(4.0, 7.8, 5.861538461538462)","(14.0, 27.0, 24.88235294117647)","(41.0, 80.0, 55.0)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 18.205882352941178)"
09-01-2023 16:25:10.147939,"(2.15, 2.28, 2.24)","(9.0, 13.0, 11.294117647058824)","(18.0, 48.0, 44.875)","(4.0, 7.8, 5.91)","(14.0, 26.0, 24.88235294117647)","(41.0, 80.0, 55.0)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 17.5)"
09-01-2023 16:25:11.215081,"(2.15, 2.28, 2.2638461538461536)","(9.0, 13.0, 11.294117647058824)","(18.0, 48.0, 44.875)","(4.0, 7.8, 5.91)","(14.0, 26.0, 24.88235294117647)","(41.0, 80.0, 55.0)","(5.0, 6.8, 6.085714285714285)","(7.5, 19.0, 18.0)"
09-01-2023 16:25:12.271225,"(2.15, 2.28, 2.205)","(9.0, 13.0, 11.181818181818182)","(18.0, 48.0, 44.42857142857143)","(4.0, 7.8, 5.91)","(14.0, 26.0, 24.46875)","(41.0, 80.0, 59.09090909090909)","(5.0, 6.8, 6.366666666666666)","(7.5, 19.0, 18.0)"
09-01-2023 16:25:13.278181,"(2.15, 2.28, 2.26)","(9.0, 13.0, 11.166666666666666)","(18.0, 48.0, 33.294117647058826)","(4.0, 7.8, 5.91)","(14.0, 25.0, 24.46875)","(41.0, 70.0, 59.09090909090909)","(5.0, 6.6, 6.366666666666666)","(7.5, 19.0, 18.0)"
09-01-2023 16:25:14.296330,"(2.15, 2.28, 2.26)","(9.0, 13.0, 11.166666666666666)","(18.0, 48.0, 33.294117647058826)","(4.0, 7.8, 5.91)","(14.0, 25.0, 24.46875)","(41.0, 70.0, 59.09090909090909)","(5.0, 6.6, 5.72)","(7.5, 19.0, 18.2)"
09-01-2023 16:25:15.334121,"(2.15, 2.26, 2.2546153846153842)","(9.0, 13.0, 11.1875)","(18.0, 46.0, 28.88888888888889)","(4.0, 7.8, 6.072727272727273)","(14.0, 26.0, 24.583333333333332)","(41.0, 70.0, 57.333333333333336)","(5.0, 6.4, 5.966666666666667)","(7.5, 19.0, 17.6875)"
