,Knight Walker,Yarraman Markle,Nightwatch Star,Gemmas Express,Lexy Can Bern,Beatboxer,Blissfull Donna,Caesars Rockstar,Neville Shannon
15-12-2022 14:37:29.998360,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.7, 5.15)","(11.0, 23.0, 17.272727272727273)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:31.069457,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.15)","(11.0, 23.0, 17.272727272727273)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:32.127591,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.15)","(11.0, 23.0, 17.272727272727273)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:33.206244,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.12)","(11.0, 23.0, 17.272727272727273)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:34.253801,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.4, 5.12)","(11.0, 23.0, 17.272727272727273)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:35.315518,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.4, 5.23)","(11.0, 23.0, 17.272727272727273)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:36.366432,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.3, 5.23)","(11.0, 23.0, 15.125)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:37.404920,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.3, 5.09)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:38.444768,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.2, 5.15)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:39.524146,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.3, 5.26)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:40.590736,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.4, 5.26)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:41.720126,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.29)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:42.788534,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.29)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:43.904058,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.29)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:45.062222,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.3, 5.051428571428572)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:46.194456,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.3, 5.0685714285714285)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:47.390628,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.4, 5.051428571428572)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:48.601730,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.3, 5.0685714285714285)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:49.723866,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.4, 5.434883720930232)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:50.897075,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.35)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 23.75)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:52.021418,"(15.0, 34.0, 26.2)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.4, 5.0685714285714285)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 20.333333333333332)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:53.122230,"(15.0, 34.0, 26.2)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.4, 5.061224489795919)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 20.333333333333332)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:54.201828,"(15.0, 34.0, 26.2)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.3805555555555555)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 20.333333333333332)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:55.295531,"(15.0, 34.0, 26.2)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.3805555555555555)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 20.333333333333332)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:56.361069,"(15.0, 34.0, 26.2)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.061224489795919)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 20.333333333333332)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:57.425332,"(15.0, 34.0, 26.2)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.061224489795919)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 20.333333333333332)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:58.504070,"(15.0, 34.0, 26.2)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.061224489795919)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 20.333333333333332)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:37:59.599382,"(15.0, 34.0, 26.2)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.052083333333333)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 20.333333333333332)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:00.788229,"(15.0, 34.0, 26.2)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.052083333333333)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 20.333333333333332)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:01.938499,"(15.0, 34.0, 26.2)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.4, 5.390625)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 20.333333333333332)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:03.047395,"(15.0, 34.0, 26.2)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.4, 5.3475409836065575)","(11.0, 23.0, 18.0)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 20.333333333333332)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:04.236205,"(15.0, 34.0, 26.2)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.4, 5.4431034482758625)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:05.469343,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.4431034482758625)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:06.687004,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:07.915980,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.5)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:09.142093,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.45)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:10.328908,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.131578947368421)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:11.484725,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:12.633000,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:13.786346,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:14.911772,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:16.038785,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:17.127889,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.2)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:18.307918,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.45)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 26.0)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:19.415940,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:20.530204,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:21.646988,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:22.761043,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:23.891180,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:24.999802,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.157894736842105)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:26.161926,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.233333333333333)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:27.335031,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.233333333333333)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:28.484459,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.233333333333333)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:29.689935,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.233333333333333)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:30.900995,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.233333333333333)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:32.114313,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.233333333333333)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:33.383891,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.1625)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:34.536820,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.1625)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:35.611790,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.175)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:36.697900,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.7, 5.6)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:38.035505,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.7, 5.55)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:39.566075,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.1625)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:40.707751,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.6, 5.1625)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:41.822401,"(15.0, 34.0, 25.0)","(3.8, 5.8, 5.0)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.8, 5.14516129032258)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:42.962116,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.7, 5.65)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:44.284636,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.7, 5.184210526315789)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:45.529750,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.7, 5.3)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:46.770460,"(15.0, 34.0, 25.0)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 78.0)","(4.6, 5.5, 5.3)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 24.25)","(21.0, 60.0, 38.285714285714285)"
15-12-2022 14:38:48.134652,"(15.0, 34.0, 28.11111111111111)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 120.0, 57.14285714285714)","(4.6, 5.5, 5.526315789473684)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 34.0, 23.25)","(21.0, 60.0, 34.375)"
15-12-2022 14:38:49.565134,"(15.0, 32.0, 26.555555555555557)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 110.0, 57.14285714285714)","(4.6, 5.6, 5.1625)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 32.0, 23.25)","(21.0, 55.0, 34.375)"
15-12-2022 14:38:50.792863,"(15.0, 30.0, 26.555555555555557)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 110.0, 57.14285714285714)","(4.6, 5.6, 5.1625)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 32.0, 22.25)","(21.0, 55.0, 38.8)"
15-12-2022 14:38:52.026218,"(15.0, 30.0, 26.555555555555557)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 110.0, 57.14285714285714)","(4.6, 5.6, 5.1625)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 30.0, 22.25)","(21.0, 50.0, 38.8)"
15-12-2022 14:38:53.210424,"(15.0, 30.0, 26.555555555555557)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 110.0, 57.14285714285714)","(4.6, 5.6, 5.214285714285714)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 30.0, 22.25)","(21.0, 50.0, 38.8)"
15-12-2022 14:38:54.308562,"(15.0, 30.0, 26.555555555555557)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 110.0, 57.14285714285714)","(4.6, 5.5, 5.4)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 30.0, 22.25)","(21.0, 50.0, 38.8)"
15-12-2022 14:38:55.401333,"(15.0, 30.0, 26.555555555555557)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 110.0, 57.14285714285714)","(4.6, 5.5, 5.185714285714286)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 30.0, 22.25)","(21.0, 50.0, 38.8)"
15-12-2022 14:38:56.461515,"(15.0, 30.0, 26.555555555555557)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 110.0, 57.14285714285714)","(4.6, 5.4, 5.185714285714286)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 30.0, 22.25)","(21.0, 50.0, 38.8)"
15-12-2022 14:38:57.561194,"(15.0, 30.0, 26.555555555555557)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 110.0, 57.14285714285714)","(4.6, 5.4, 5.185714285714286)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 30.0, 22.25)","(21.0, 50.0, 38.8)"
15-12-2022 14:38:58.836731,"(15.0, 30.0, 26.555555555555557)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 110.0, 57.14285714285714)","(4.6, 5.4, 5.185714285714286)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 30.0, 22.25)","(21.0, 50.0, 38.8)"
15-12-2022 14:38:59.942393,"(15.0, 30.0, 26.555555555555557)","(3.8, 5.8, 4.825)","(2.9, 5.4, 4.527272727272727)","(41.0, 110.0, 57.14285714285714)","(4.6, 5.4, 5.185714285714286)","(11.0, 23.0, 15.5)","(5.0, 7.6, 5.385714285714285)","(15.0, 30.0, 22.25)","(21.0, 50.0, 38.8)"
