,Hes Blazing,Ebony Princess,What A Stunner,On Any Day,Love Letter,Here He Comes,Tuta Panda
1628,"[datetime.datetime(2022, 11, 28, 10, 58, 30, 67567), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 30, 67567), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 30, 67567), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 58, 30, 67567), 3.6, 5.0]","[datetime.datetime(2022, 11, 28, 10, 58, 30, 67567), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 30, 67567), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 30, 67567), 7.0, 13.0]"
1629,"[datetime.datetime(2022, 11, 28, 10, 58, 31, 207446), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 31, 207446), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 31, 207446), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 58, 31, 207446), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 31, 207446), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 31, 207446), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 31, 207446), 7.0, 13.0]"
1630,"[datetime.datetime(2022, 11, 28, 10, 58, 32, 361004), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 32, 361004), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 32, 361004), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 10, 58, 32, 361004), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 32, 361004), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 32, 361004), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 32, 361004), 7.0, 13.0]"
1631,"[datetime.datetime(2022, 11, 28, 10, 58, 33, 496330), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 33, 496330), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 33, 496330), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 10, 58, 33, 496330), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 33, 496330), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 33, 496330), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 33, 496330), 7.0, 13.0]"
1632,"[datetime.datetime(2022, 11, 28, 10, 58, 34, 625687), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 34, 625687), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 34, 625687), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 10, 58, 34, 625687), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 34, 625687), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 34, 625687), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 34, 625687), 7.0, 13.0]"
1633,"[datetime.datetime(2022, 11, 28, 10, 58, 35, 740813), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 35, 740813), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 35, 740813), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 10, 58, 35, 740813), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 35, 740813), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 35, 740813), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 35, 740813), 7.0, 13.0]"
1634,"[datetime.datetime(2022, 11, 28, 10, 58, 36, 858774), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 36, 858774), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 36, 858774), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 10, 58, 36, 858774), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 36, 858774), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 36, 858774), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 36, 858774), 7.0, 13.0]"
1635,"[datetime.datetime(2022, 11, 28, 10, 58, 37, 981157), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 37, 981157), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 37, 981157), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 10, 58, 37, 981157), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 37, 981157), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 37, 981157), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 37, 981157), 7.0, 13.0]"
1636,"[datetime.datetime(2022, 11, 28, 10, 58, 39, 109504), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 39, 109504), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 39, 109504), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 10, 58, 39, 110506), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 39, 110506), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 39, 110506), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 39, 110506), 7.0, 13.0]"
1637,"[datetime.datetime(2022, 11, 28, 10, 58, 40, 247580), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 40, 247580), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 40, 247580), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 10, 58, 40, 247580), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 40, 247580), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 40, 247580), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 40, 247580), 7.0, 13.0]"
1638,"[datetime.datetime(2022, 11, 28, 10, 58, 41, 389445), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 41, 389445), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 41, 389445), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 10, 58, 41, 389445), 3.6, 5.6]","[datetime.datetime(2022, 11, 28, 10, 58, 41, 389445), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 41, 389445), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 41, 389445), 7.0, 13.0]"
1639,"[datetime.datetime(2022, 11, 28, 10, 58, 42, 542566), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 42, 542566), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 42, 542566), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 58, 42, 542566), 3.6, 5.6]","[datetime.datetime(2022, 11, 28, 10, 58, 42, 542566), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 42, 542566), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 42, 542566), 7.0, 14.5]"
1640,"[datetime.datetime(2022, 11, 28, 10, 58, 43, 672906), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 43, 672906), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 43, 672906), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 58, 43, 672906), 3.6, 5.6]","[datetime.datetime(2022, 11, 28, 10, 58, 43, 672906), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 43, 672906), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 43, 672906), 7.0, 14.5]"
1641,"[datetime.datetime(2022, 11, 28, 10, 58, 44, 794292), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 44, 794292), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 44, 794292), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 10, 58, 44, 794292), 3.6, 5.6]","[datetime.datetime(2022, 11, 28, 10, 58, 44, 794292), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 44, 794292), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 44, 794292), 7.0, 14.5]"
1642,"[datetime.datetime(2022, 11, 28, 10, 58, 45, 919066), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 45, 919066), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 45, 919066), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 45, 919066), 3.6, 5.6]","[datetime.datetime(2022, 11, 28, 10, 58, 45, 919066), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 45, 919066), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 45, 919066), 7.0, 14.5]"
1643,"[datetime.datetime(2022, 11, 28, 10, 58, 47, 42465), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 47, 42465), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 47, 42465), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 47, 42465), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 47, 42465), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 47, 42465), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 47, 42465), 7.0, 14.5]"
1644,"[datetime.datetime(2022, 11, 28, 10, 58, 48, 160428), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 48, 160428), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 48, 160428), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 48, 160428), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 48, 160428), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 48, 160428), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 48, 160428), 7.0, 14.5]"
1645,"[datetime.datetime(2022, 11, 28, 10, 58, 49, 273256), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 49, 273256), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 49, 273256), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 49, 273256), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 49, 273256), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 49, 273256), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 49, 273256), 7.0, 14.5]"
1646,"[datetime.datetime(2022, 11, 28, 10, 58, 50, 389139), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 50, 389139), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 50, 389139), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 50, 389139), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 50, 389139), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 50, 389139), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 50, 389139), 7.0, 14.5]"
1647,"[datetime.datetime(2022, 11, 28, 10, 58, 51, 506896), 3.3, 3.3]","[datetime.datetime(2022, 11, 28, 10, 58, 51, 506896), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 51, 506896), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 51, 506896), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 51, 506896), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 51, 506896), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 51, 506896), 7.0, 14.5]"
1648,"[datetime.datetime(2022, 11, 28, 10, 58, 52, 658753), 3.3, 3.25]","[datetime.datetime(2022, 11, 28, 10, 58, 52, 658753), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 52, 658753), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 52, 658753), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 52, 658753), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 52, 658753), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 52, 658753), 7.0, 14.5]"
1649,"[datetime.datetime(2022, 11, 28, 10, 58, 53, 768292), 3.3, 3.25]","[datetime.datetime(2022, 11, 28, 10, 58, 53, 769296), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 10, 58, 53, 769296), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 53, 769296), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 53, 769296), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 53, 769296), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 53, 769296), 7.0, 14.5]"
1650,"[datetime.datetime(2022, 11, 28, 10, 58, 54, 882588), 3.3, 3.25]","[datetime.datetime(2022, 11, 28, 10, 58, 54, 883589), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 10, 58, 54, 883589), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 54, 883589), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 54, 883589), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 54, 883589), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 54, 883589), 7.0, 14.5]"
1651,"[datetime.datetime(2022, 11, 28, 10, 58, 55, 995395), 3.3, 3.2]","[datetime.datetime(2022, 11, 28, 10, 58, 55, 996396), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 10, 58, 55, 996396), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 55, 996396), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 55, 996396), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 55, 996396), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 55, 996396), 7.0, 14.5]"
1652,"[datetime.datetime(2022, 11, 28, 10, 58, 57, 108857), 3.3, 3.2]","[datetime.datetime(2022, 11, 28, 10, 58, 57, 108857), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 10, 58, 57, 108857), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 57, 108857), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 57, 108857), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 57, 108857), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 57, 108857), 7.0, 14.5]"
1653,"[datetime.datetime(2022, 11, 28, 10, 58, 58, 220609), 3.3, 3.2]","[datetime.datetime(2022, 11, 28, 10, 58, 58, 220609), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 58, 58, 220609), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 58, 220609), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 58, 220609), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 58, 220609), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 58, 220609), 7.0, 14.5]"
1654,"[datetime.datetime(2022, 11, 28, 10, 58, 59, 337528), 3.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 58, 59, 337528), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 58, 59, 337528), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 58, 59, 337528), 3.6, 5.3]","[datetime.datetime(2022, 11, 28, 10, 58, 59, 337528), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 58, 59, 337528), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 58, 59, 337528), 7.0, 14.5]"
1655,"[datetime.datetime(2022, 11, 28, 10, 59, 0, 448484), 3.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 59, 0, 448484), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 59, 0, 448484), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 0, 448484), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 0, 448484), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 0, 448484), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 0, 448484), 7.0, 14.5]"
1656,"[datetime.datetime(2022, 11, 28, 10, 59, 1, 576307), 3.3, 3.1]","[datetime.datetime(2022, 11, 28, 10, 59, 1, 577308), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 59, 1, 577308), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 1, 577308), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 1, 577308), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 1, 577308), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 1, 577308), 7.0, 14.5]"
1657,"[datetime.datetime(2022, 11, 28, 10, 59, 2, 688228), 3.1, 3.1]","[datetime.datetime(2022, 11, 28, 10, 59, 2, 688228), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 59, 2, 688228), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 2, 688228), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 2, 688228), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 2, 688228), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 2, 688228), 7.5, 14.5]"
1658,"[datetime.datetime(2022, 11, 28, 10, 59, 3, 818514), 3.1, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 3, 818514), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 59, 3, 818514), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 3, 818514), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 3, 818514), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 3, 818514), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 3, 818514), 7.5, 14.5]"
1659,"[datetime.datetime(2022, 11, 28, 10, 59, 4, 944567), 3.1, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 4, 944567), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 59, 4, 944567), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 4, 944567), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 4, 944567), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 4, 944567), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 4, 944567), 7.5, 14.5]"
1660,"[datetime.datetime(2022, 11, 28, 10, 59, 6, 79728), 3.1, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 6, 79728), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 59, 6, 79728), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 6, 79728), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 6, 79728), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 6, 79728), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 6, 79728), 7.5, 14.5]"
1661,"[datetime.datetime(2022, 11, 28, 10, 59, 7, 202074), 3.1, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 7, 202074), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 10, 59, 7, 202074), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 7, 202074), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 7, 202074), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 7, 202074), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 7, 202074), 7.5, 14.5]"
1662,"[datetime.datetime(2022, 11, 28, 10, 59, 8, 333930), 3.1, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 8, 333930), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 59, 8, 333930), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 8, 333930), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 8, 333930), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 8, 333930), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 8, 333930), 7.5, 14.5]"
1663,"[datetime.datetime(2022, 11, 28, 10, 59, 9, 456005), 3.1, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 9, 456005), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 9, 456005), 6.0, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 9, 456005), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 9, 456005), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 9, 456005), 6.0, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 9, 456005), 7.5, 14.5]"
1664,"[datetime.datetime(2022, 11, 28, 10, 59, 10, 582627), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 10, 582627), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 59, 10, 582627), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 10, 582627), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 10, 582627), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 10, 582627), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 10, 582627), 8.5, 14.5]"
1665,"[datetime.datetime(2022, 11, 28, 10, 59, 11, 697514), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 11, 697514), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 59, 11, 697514), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 11, 697514), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 11, 697514), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 11, 697514), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 11, 697514), 8.5, 14.5]"
1666,"[datetime.datetime(2022, 11, 28, 10, 59, 12, 835858), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 12, 835858), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 10, 59, 12, 835858), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 12, 835858), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 12, 835858), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 12, 835858), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 12, 835858), 8.5, 14.5]"
1667,"[datetime.datetime(2022, 11, 28, 10, 59, 13, 949689), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 13, 949689), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 13, 949689), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 13, 949689), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 13, 949689), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 13, 949689), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 13, 949689), 8.5, 14.5]"
1668,"[datetime.datetime(2022, 11, 28, 10, 59, 15, 61681), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 15, 61681), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 15, 61681), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 15, 61681), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 15, 61681), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 15, 61681), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 15, 61681), 8.5, 14.5]"
1669,"[datetime.datetime(2022, 11, 28, 10, 59, 16, 171876), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 16, 171876), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 16, 171876), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 16, 171876), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 16, 171876), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 16, 171876), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 16, 171876), 8.5, 14.5]"
1670,"[datetime.datetime(2022, 11, 28, 10, 59, 17, 282886), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 17, 282886), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 17, 282886), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 17, 282886), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 17, 282886), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 17, 282886), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 17, 282886), 8.5, 14.5]"
1671,"[datetime.datetime(2022, 11, 28, 10, 59, 18, 412745), 2.9, 3.15]","[datetime.datetime(2022, 11, 28, 10, 59, 18, 412745), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 18, 412745), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 18, 412745), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 18, 412745), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 18, 412745), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 18, 412745), 8.5, 14.5]"
1672,"[datetime.datetime(2022, 11, 28, 10, 59, 19, 550845), 2.9, 3.1]","[datetime.datetime(2022, 11, 28, 10, 59, 19, 550845), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 19, 550845), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 19, 550845), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 19, 550845), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 19, 550845), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 19, 550845), 8.5, 14.5]"
1673,"[datetime.datetime(2022, 11, 28, 10, 59, 20, 680830), 2.9, 3.1]","[datetime.datetime(2022, 11, 28, 10, 59, 20, 680830), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 59, 20, 680830), 6.5, 9.8]","[datetime.datetime(2022, 11, 28, 10, 59, 20, 680830), 3.9, 5.8]","[datetime.datetime(2022, 11, 28, 10, 59, 20, 680830), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 10, 59, 20, 680830), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 10, 59, 20, 680830), 8.5, 14.5]"
