,Cawbourne Roses,We Back,Zipping Abigail,Battle Born,Coco Model,Magic Flame,Here Comes Buddy,You Know Tree
10-01-2023 19:04:40.991810,"(3.5, 4.4, 4.36)","(12.0, 17.0, 17.444444444444443)","(8.0, 10.5, 10.220338983050848)","(5.0, 6.0, 5.883333333333334)","(6.0, 7.8, 7.733333333333333)","(4.0, 4.8, 4.683333333333334)","(17.0, 29.0, 27.636363636363637)","(9.0, 14.5, 14.0)"
10-01-2023 19:04:42.318764,"(3.5, 4.4, 4.3625)","(12.0, 17.5, 16.975)","(8.0, 11.0, 10.206896551724139)","(5.0, 5.9, 5.865384615384616)","(6.0, 7.8, 7.708333333333333)","(4.0, 4.7, 4.839130434782609)","(17.0, 29.0, 27.285714285714285)","(9.0, 14.5, 14.0)"
10-01-2023 19:04:43.534660,"(3.5, 4.4, 4.351428571428571)","(12.0, 17.0, 16.133333333333333)","(8.0, 11.0, 10.206896551724139)","(5.0, 5.9, 5.888235294117647)","(6.0, 7.8, 7.708333333333333)","(4.0, 4.9, 4.847368421052631)","(17.0, 29.0, 27.8)","(10.0, 14.5, 14.108695652173914)"
10-01-2023 19:04:44.737546,"(3.5, 4.4, 4.351428571428571)","(12.0, 16.0, 15.866666666666667)","(8.0, 11.0, 10.206896551724139)","(5.0, 6.0, 5.994736842105263)","(6.0, 7.8, 7.666666666666667)","(4.0, 4.9, 4.85)","(17.0, 29.0, 27.8)","(10.0, 14.5, 14.108695652173914)"
10-01-2023 19:04:45.953566,"(3.5, 4.4, 4.362068965517241)","(12.0, 15.0, 14.875)","(8.0, 11.0, 10.206896551724139)","(5.0, 6.2, 6.068965517241379)","(6.0, 7.8, 7.496)","(4.0, 4.9, 4.818181818181818)","(17.0, 29.0, 27.8)","(10.0, 14.5, 15.304878048780488)"
10-01-2023 19:04:47.130540,"(3.5, 4.3, 4.2875)","(12.0, 15.0, 14.875)","(8.0, 11.0, 10.206896551724139)","(5.0, 6.2, 6.0928571428571425)","(6.0, 7.6, 7.513333333333334)","(4.0, 4.9, 4.8307692307692305)","(17.0, 29.0, 29.5)","(10.0, 15.5, 15.842105263157894)"
10-01-2023 19:04:48.268641,"(3.5, 4.3, 4.276190476190476)","(12.0, 15.5, 14.681818181818182)","(8.0, 11.0, 10.206896551724139)","(5.0, 6.2, 6.152380952380953)","(6.0, 7.6, 7.513333333333334)","(4.0, 4.9, 4.818181818181818)","(17.0, 30.0, 29.428571428571427)","(10.0, 16.0, 15.714285714285714)"
10-01-2023 19:04:49.417777,"(3.5, 4.3, 4.276190476190476)","(12.0, 15.5, 14.5625)","(8.0, 11.0, 10.264)","(5.0, 6.2, 6.152380952380953)","(6.0, 7.6, 7.316666666666667)","(4.0, 4.9, 4.85)","(17.0, 30.0, 29.428571428571427)","(10.0, 16.0, 15.466666666666667)"
10-01-2023 19:04:50.503852,"(3.5, 4.4, 4.281081081081082)","(12.0, 15.0, 14.5625)","(8.0, 11.0, 10.264)","(5.0, 6.2, 6.234782608695652)","(6.0, 7.4, 7.111111111111112)","(4.0, 4.9, 4.85)","(17.0, 30.0, 29.428571428571427)","(10.0, 16.0, 15.666666666666666)"
10-01-2023 19:04:51.579975,"(3.5, 4.4, 4.291304347826087)","(12.0, 15.0, 14.625)","(8.0, 11.0, 10.264)","(5.0, 6.4, 6.300000000000001)","(6.0, 7.2, 7.0375)","(4.0, 4.9, 4.85)","(17.0, 30.0, 29.428571428571427)","(10.0, 16.0, 15.466666666666667)"
10-01-2023 19:04:52.813544,"(3.5, 4.4, 4.288888888888889)","(12.0, 15.0, 14.785714285714286)","(8.0, 11.0, 10.258064516129032)","(5.0, 6.4, 6.300000000000001)","(6.0, 7.2, 6.886956521739131)","(4.0, 4.9, 4.85)","(17.0, 30.0, 29.428571428571427)","(10.0, 16.0, 15.533333333333333)"
10-01-2023 19:04:54.072296,"(3.5, 4.4, 4.291304347826087)","(12.0, 15.5, 15.375)","(8.0, 11.0, 10.258064516129032)","(5.0, 6.4, 6.300000000000001)","(6.0, 7.2, 6.874074074074074)","(4.0, 4.9, 4.864705882352942)","(17.0, 30.0, 29.428571428571427)","(10.0, 16.0, 15.666666666666666)"
10-01-2023 19:04:55.324287,"(3.5, 4.4, 4.283720930232558)","(12.0, 15.5, 15.38888888888889)","(8.0, 11.0, 10.258064516129032)","(5.0, 6.4, 6.355555555555556)","(6.0, 7.2, 6.874074074074074)","(4.0, 4.9, 4.811111111111112)","(17.0, 30.0, 29.428571428571427)","(10.0, 16.0, 16.392857142857142)"
10-01-2023 19:04:56.688062,"(3.5, 4.4, 4.116)","(12.0, 16.0, 16.214285714285715)","(8.0, 11.0, 10.260162601626016)","(5.0, 6.4, 6.307692307692308)","(6.0, 7.2, 6.874074074074074)","(4.0, 4.9, 4.846666666666667)","(17.0, 30.0, 29.5)","(10.0, 16.5, 16.85)"
10-01-2023 19:04:57.959401,"(3.5, 4.2, 4.13)","(12.0, 16.5, 16.214285714285715)","(8.0, 11.0, 10.260162601626016)","(5.0, 6.4, 6.329411764705883)","(6.0, 7.2, 6.874074074074074)","(4.0, 4.9, 4.846666666666667)","(17.0, 30.0, 29.428571428571427)","(10.0, 17.0, 16.85)"
10-01-2023 19:04:59.049280,"(3.5, 4.2, 4.1069767441860465)","(12.0, 17.0, 16.735294117647058)","(8.0, 11.0, 10.284671532846716)","(5.0, 6.4, 6.329411764705883)","(6.0, 7.2, 6.890909090909091)","(4.0, 4.9, 4.846666666666667)","(17.0, 30.0, 29.428571428571427)","(10.0, 17.0, 16.4)"
10-01-2023 19:05:00.133166,"(3.5, 4.2, 4.1069767441860465)","(12.0, 17.5, 17.071428571428573)","(8.0, 11.0, 10.284671532846716)","(5.0, 6.4, 6.329411764705883)","(6.0, 7.2, 6.933333333333334)","(4.0, 4.9, 4.82)","(17.0, 30.0, 29.428571428571427)","(10.0, 17.0, 16.307692307692307)"
10-01-2023 19:05:01.269646,"(3.5, 4.2, 4.114999999999999)","(12.0, 17.0, 16.294117647058822)","(8.0, 11.0, 10.284671532846716)","(5.0, 6.4, 6.355555555555556)","(6.0, 7.0, 6.933333333333334)","(4.0, 4.9, 4.766666666666667)","(17.0, 30.0, 29.428571428571427)","(10.0, 17.0, 16.285714285714285)"
10-01-2023 19:05:02.413671,"(3.5, 4.2, 4.13235294117647)","(12.0, 17.5, 16.642857142857142)","(8.0, 11.0, 10.308943089430894)","(5.0, 6.4, 6.3428571428571425)","(6.0, 7.0, 6.933333333333334)","(4.0, 4.9, 4.766666666666667)","(17.0, 30.0, 29.428571428571427)","(10.0, 17.0, 16.5)"
10-01-2023 19:05:03.529112,"(3.5, 4.2, 4.13235294117647)","(12.0, 17.5, 16.642857142857142)","(8.0, 11.0, 10.308943089430894)","(5.0, 6.6, 6.4)","(6.0, 7.0, 6.933333333333334)","(4.0, 4.8, 4.766666666666667)","(17.0, 30.0, 29.428571428571427)","(10.0, 17.0, 16.5)"
10-01-2023 19:05:04.596312,"(3.5, 4.2, 4.136111111111111)","(12.0, 17.5, 16.642857142857142)","(8.0, 11.0, 10.308943089430894)","(5.0, 6.6, 6.4)","(6.0, 7.0, 6.933333333333334)","(4.0, 4.8, 4.766666666666667)","(17.0, 30.0, 29.428571428571427)","(10.0, 17.0, 16.666666666666668)"
10-01-2023 19:05:05.645821,"(3.5, 4.2, 4.136111111111111)","(12.0, 17.5, 16.642857142857142)","(8.0, 11.0, 10.308943089430894)","(5.0, 6.6, 6.4)","(6.0, 7.0, 6.933333333333334)","(4.0, 4.8, 4.76)","(17.0, 30.0, 29.692307692307693)","(10.0, 17.0, 16.666666666666668)"
10-01-2023 19:05:06.667421,"(3.5, 4.3, 4.15625)","(12.0, 17.5, 16.642857142857142)","(8.0, 11.0, 10.238805970149254)","(5.0, 6.6, 6.453333333333333)","(6.0, 7.0, 6.933333333333334)","(4.0, 4.8, 4.76)","(17.0, 32.0, 30.18181818181818)","(10.0, 17.0, 16.75)"
10-01-2023 19:05:07.709506,"(3.5, 4.2, 4.083720930232558)","(12.0, 17.5, 16.642857142857142)","(8.0, 11.0, 10.238805970149254)","(5.0, 6.6, 6.453333333333333)","(6.0, 7.0, 6.933333333333334)","(4.0, 4.8, 4.76)","(17.0, 32.0, 30.18181818181818)","(10.0, 17.0, 16.75)"
10-01-2023 19:05:08.796643,"(3.5, 4.2, 4.095833333333333)","(12.0, 17.0, 16.642857142857142)","(8.0, 11.0, 10.266187050359711)","(5.0, 6.6, 6.417142857142857)","(6.0, 7.0, 7.177777777777778)","(4.0, 4.8, 4.76)","(17.0, 32.0, 30.0)","(11.0, 16.0, 15.2)"
10-01-2023 19:05:09.919882,"(3.5, 4.2, 4.093877551020408)","(12.0, 17.0, 16.166666666666668)","(8.0, 11.0, 10.266187050359711)","(5.0, 6.6, 6.417142857142857)","(6.0, 7.2, 7.148571428571429)","(4.0, 4.8, 4.73)","(17.0, 32.0, 29.714285714285715)","(11.0, 16.0, 15.076923076923077)"
10-01-2023 19:05:11.086184,"(3.5, 4.2, 4.087272727272727)","(12.0, 17.0, 15.928571428571429)","(8.0, 11.0, 10.296551724137931)","(5.0, 6.6, 6.58)","(6.0, 7.4, 7.176470588235294)","(4.0, 4.8, 4.75)","(17.0, 32.0, 30.22222222222222)","(11.0, 16.0, 15.076923076923077)"
10-01-2023 19:05:12.203199,"(3.5, 4.2, 4.089285714285714)","(12.0, 17.0, 16.04)","(8.0, 11.0, 10.296551724137931)","(5.0, 6.6, 6.5)","(6.0, 7.4, 7.230769230769231)","(4.0, 4.8, 4.7272727272727275)","(17.0, 32.0, 29.714285714285715)","(11.0, 16.0, 15.211538461538462)"
10-01-2023 19:05:13.261586,"(3.5, 4.2, 4.089285714285714)","(12.0, 17.0, 16.04)","(8.0, 11.0, 10.296551724137931)","(5.0, 6.8, 6.5875)","(6.0, 7.4, 7.230769230769231)","(4.0, 4.8, 4.6866666666666665)","(17.0, 32.0, 29.8)","(11.0, 15.5, 15.182539682539682)"
10-01-2023 19:05:14.332976,"(3.5, 4.2, 4.089285714285714)","(12.0, 17.0, 16.0)","(8.0, 11.0, 10.296551724137931)","(5.0, 6.8, 6.606896551724138)","(6.0, 7.4, 7.230769230769231)","(4.0, 4.7, 4.76)","(17.0, 30.0, 30.22222222222222)","(11.0, 15.5, 15.065217391304348)"
10-01-2023 19:05:15.365960,"(3.5, 4.2, 4.0851851851851855)","(12.0, 17.0, 16.04)","(8.0, 11.0, 10.296551724137931)","(5.0, 6.8, 6.622222222222223)","(6.0, 7.4, 7.230769230769231)","(4.0, 4.8, 4.828)","(17.0, 32.0, 30.666666666666668)","(11.0, 15.5, 15.8)"
10-01-2023 19:05:16.427627,"(3.5, 4.2, 4.080701754385965)","(12.0, 17.0, 16.0)","(8.0, 11.0, 10.296551724137931)","(5.0, 6.8, 6.622222222222223)","(6.0, 7.4, 7.206896551724138)","(4.0, 4.9, 4.78)","(18.0, 32.0, 29.77777777777778)","(11.0, 16.0, 15.875)"
10-01-2023 19:05:17.517182,"(3.5, 4.2, 4.080701754385965)","(12.0, 17.0, 16.0)","(8.0, 11.0, 10.227272727272727)","(5.0, 6.8, 6.622222222222223)","(6.0, 7.4, 7.206896551724138)","(4.0, 4.9, 4.772727272727273)","(18.0, 32.0, 29.727272727272727)","(11.0, 16.0, 15.833333333333334)"
10-01-2023 19:05:18.524311,"(3.5, 4.2, 4.080701754385965)","(12.0, 17.0, 16.0)","(8.0, 11.0, 10.27659574468085)","(5.0, 6.8, 6.593548387096774)","(6.0, 7.4, 7.206896551724138)","(4.0, 4.9, 4.775555555555556)","(18.0, 30.0, 29.727272727272727)","(11.0, 16.0, 15.833333333333334)"
10-01-2023 19:05:19.535441,"(3.5, 4.2, 4.088524590163934)","(12.0, 17.0, 16.0)","(8.0, 11.0, 10.27659574468085)","(5.0, 6.8, 6.593548387096774)","(6.0, 7.4, 7.206896551724138)","(4.0, 4.9, 4.775555555555556)","(18.0, 30.0, 29.63157894736842)","(11.0, 16.0, 15.833333333333334)"
10-01-2023 19:05:20.585810,"(3.5, 4.2, 4.080701754385965)","(12.0, 17.0, 16.0)","(8.0, 11.0, 10.27659574468085)","(5.0, 6.8, 6.593548387096774)","(6.0, 7.4, 7.206896551724138)","(4.0, 4.9, 4.778260869565218)","(18.0, 32.0, 29.5)","(11.0, 16.0, 15.833333333333334)"
10-01-2023 19:05:21.587308,"(3.5, 4.2, 4.080701754385965)","(12.0, 17.0, 16.0)","(8.0, 11.0, 10.27659574468085)","(5.0, 6.8, 6.606896551724138)","(6.0, 7.4, 7.206896551724138)","(4.0, 4.9, 4.785714285714286)","(18.0, 30.0, 28.81818181818182)","(11.0, 16.0, 15.142857142857142)"
10-01-2023 19:05:22.604787,"(3.5, 4.2, 4.0256410256410255)","(12.0, 17.0, 16.0)","(8.0, 11.0, 10.27659574468085)","(5.0, 6.8, 6.606896551724138)","(6.0, 7.4, 7.206896551724138)","(4.0, 4.9, 4.785714285714286)","(18.0, 29.0, 28.81818181818182)","(11.0, 16.0, 15.083333333333334)"
10-01-2023 19:05:23.642431,"(3.5, 4.2, 4.069387755102041)","(12.0, 17.0, 16.0625)","(8.0, 11.0, 10.27659574468085)","(5.0, 6.8, 6.630769230769231)","(6.0, 7.4, 7.206896551724138)","(4.0, 4.9, 4.785714285714286)","(18.0, 29.0, 28.81818181818182)","(11.0, 16.0, 15.083333333333334)"
10-01-2023 19:05:24.804914,"(3.5, 4.2, 4.079245283018868)","(12.0, 17.0, 16.166666666666668)","(8.0, 11.0, 10.27659574468085)","(5.0, 6.8, 6.630769230769231)","(6.0, 7.4, 7.114285714285715)","(4.0, 4.9, 4.793333333333334)","(18.0, 29.0, 28.666666666666668)","(11.0, 16.0, 15.153846153846153)"
10-01-2023 19:05:25.809911,"(3.5, 4.2, 4.079245283018868)","(12.0, 17.0, 16.196428571428573)","(8.0, 11.0, 10.27659574468085)","(5.0, 6.8, 6.630769230769231)","(6.0, 7.2, 7.114285714285715)","(4.0, 4.9, 4.783720930232558)","(18.0, 30.0, 28.81818181818182)","(11.0, 16.0, 15.222222222222221)"
10-01-2023 19:05:26.893573,"(3.5, 4.1, 4.022058823529411)","(12.0, 17.0, 16.196428571428573)","(8.0, 11.0, 10.27659574468085)","(5.0, 6.8, 6.630769230769231)","(6.0, 7.4, 7.2)","(4.0, 4.9, 4.783720930232558)","(18.0, 29.0, 28.81818181818182)","(11.0, 16.0, 15.222222222222221)"
10-01-2023 19:05:27.922750,"(3.5, 4.1, 4.001785714285714)","(12.0, 17.0, 16.196428571428573)","(8.0, 11.0, 10.27659574468085)","(5.0, 6.8, 6.685714285714286)","(6.0, 7.4, 7.2)","(4.0, 4.9, 4.791304347826087)","(18.0, 29.0, 28.81818181818182)","(11.0, 16.0, 15.222222222222221)"
10-01-2023 19:05:28.981894,"(3.5, 4.1, 4.006818181818182)","(12.0, 17.0, 16.196428571428573)","(8.0, 11.0, 10.328947368421053)","(5.0, 6.8, 6.630769230769231)","(6.0, 7.4, 7.2)","(4.0, 4.9, 4.791304347826087)","(18.0, 29.0, 29.0)","(11.0, 16.0, 15.222222222222221)"
10-01-2023 19:05:30.035251,"(3.5, 4.1, 4.034146341463415)","(12.0, 17.0, 16.196428571428573)","(8.0, 11.0, 10.328947368421053)","(5.0, 6.8, 6.630769230769231)","(6.0, 7.4, 7.2)","(4.0, 4.9, 4.791304347826087)","(18.0, 30.0, 29.0)","(11.0, 16.0, 15.222222222222221)"
10-01-2023 19:05:31.059884,"(3.5, 4.1, 4.033333333333333)","(12.0, 17.0, 16.210526315789473)","(8.0, 11.0, 10.366459627329192)","(5.0, 6.8, 6.672727272727273)","(6.0, 7.4, 7.2)","(4.0, 4.9, 4.791304347826087)","(18.0, 30.0, 28.956521739130434)","(11.0, 16.0, 15.222222222222221)"
10-01-2023 19:05:32.091275,"(3.5, 4.1, 4.040425531914893)","(12.0, 17.0, 16.210526315789473)","(8.0, 11.0, 10.366459627329192)","(5.0, 6.8, 6.622222222222223)","(6.0, 7.4, 7.2)","(4.0, 4.9, 4.780952380952381)","(18.0, 30.0, 29.0)","(11.0, 16.0, 15.65)"
10-01-2023 19:05:33.080691,"(3.5, 4.1, 4.040425531914893)","(12.0, 17.0, 16.210526315789473)","(8.0, 11.0, 10.366459627329192)","(5.0, 6.8, 6.6)","(6.0, 7.4, 7.2)","(4.0, 4.9, 4.780952380952381)","(18.0, 30.0, 28.956521739130434)","(11.0, 16.0, 15.833333333333334)"
10-01-2023 19:05:34.061779,"(3.5, 4.1, 4.039130434782608)","(12.0, 17.0, 16.25)","(8.0, 11.0, 10.366459627329192)","(5.0, 6.8, 6.6)","(6.0, 7.4, 7.192592592592593)","(4.0, 4.9, 4.765384615384615)","(18.0, 30.0, 28.956521739130434)","(12.0, 16.5, 15.833333333333334)"
10-01-2023 19:05:35.071445,"(3.5, 4.1, 4.039130434782608)","(12.0, 17.0, 16.25)","(8.0, 11.0, 10.346153846153847)","(5.0, 6.8, 6.6)","(6.0, 7.4, 7.325)","(4.0, 4.9, 4.7625)","(18.0, 30.0, 28.956521739130434)","(12.0, 16.5, 15.9)"
10-01-2023 19:05:36.131392,"(3.5, 4.2, 4.174770642201835)","(12.0, 17.0, 16.25)","(8.0, 11.0, 10.352941176470589)","(5.0, 6.8, 6.6)","(6.0, 7.2, 7.0600000000000005)","(4.0, 4.8, 4.723076923076923)","(18.0, 30.0, 28.76923076923077)","(12.0, 16.5, 15.928571428571429)"
10-01-2023 19:05:37.144022,"(3.5, 4.2, 4.175663716814159)","(12.0, 17.0, 16.25)","(8.0, 11.0, 10.40268456375839)","(5.0, 6.8, 6.6)","(6.0, 7.2, 7.1)","(4.0, 4.8, 4.731034482758621)","(18.0, 30.0, 26.363636363636363)","(12.0, 16.0, 15.9)"
10-01-2023 19:05:38.190827,"(3.5, 4.2, 4.1755555555555555)","(12.0, 17.0, 16.25)","(8.0, 11.0, 10.406666666666666)","(5.0, 6.8, 6.6)","(6.0, 7.2, 7.1)","(4.0, 4.8, 4.706666666666666)","(18.0, 27.0, 26.8)","(12.0, 16.0, 15.857142857142858)"
10-01-2023 19:05:39.236496,"(3.5, 4.2, 4.1755555555555555)","(12.0, 18.5, 17.666666666666668)","(8.0, 11.0, 10.406666666666666)","(5.0, 6.8, 6.6)","(6.0, 7.2, 7.044444444444444)","(4.0, 4.8, 4.706666666666666)","(18.0, 28.0, 26.8)","(12.0, 16.0, 15.857142857142858)"
10-01-2023 19:05:40.240095,"(3.5, 4.2, 4.1755555555555555)","(12.0, 18.5, 17.875)","(8.0, 11.0, 10.406666666666666)","(5.0, 6.8, 6.6)","(6.0, 7.2, 7.0600000000000005)","(4.0, 4.8, 4.6066666666666665)","(18.0, 28.0, 26.8)","(12.0, 16.0, 15.857142857142858)"
10-01-2023 19:05:41.282125,"(3.5, 4.3, 4.204854368932039)","(12.0, 18.5, 17.666666666666668)","(8.0, 11.0, 10.40268456375839)","(5.0, 6.8, 6.6)","(6.0, 7.2, 7.054545454545455)","(4.0, 4.7, 4.626829268292683)","(18.0, 28.0, 27.058823529411764)","(12.0, 16.0, 15.857142857142858)"
10-01-2023 19:05:42.292713,"(3.5, 4.2, 4.1339999999999995)","(12.0, 18.5, 17.428571428571427)","(8.0, 11.0, 10.406666666666666)","(5.0, 6.8, 6.6)","(6.0, 7.2, 7.183333333333334)","(4.0, 4.7, 4.771428571428571)","(18.0, 28.0, 26.666666666666668)","(12.0, 16.0, 15.947368421052632)"
10-01-2023 19:05:43.372281,"(3.5, 4.2, 4.1339999999999995)","(12.0, 18.5, 17.5)","(8.0, 10.5, 10.085185185185185)","(5.0, 6.8, 6.621276595744681)","(6.0, 7.2, 7.105263157894737)","(4.0, 4.8, 4.711111111111111)","(18.0, 28.0, 26.58823529411765)","(12.0, 16.0, 15.9)"
10-01-2023 19:05:44.465247,"(3.5, 4.4, 4.321311475409836)","(12.0, 18.5, 16.9)","(8.0, 10.5, 10.085185185185185)","(5.0, 6.8, 6.646808510638298)","(6.0, 7.4, 7.2)","(4.0, 4.8, 4.705555555555556)","(18.0, 28.0, 27.11111111111111)","(12.0, 16.5, 15.921052631578947)"
10-01-2023 19:05:45.487678,"(3.5, 4.3, 4.226923076923077)","(12.0, 18.5, 16.595238095238095)","(8.0, 10.5, 9.966666666666667)","(5.0, 6.8, 6.669767441860465)","(6.0, 7.4, 7.2)","(4.0, 4.8, 4.715151515151515)","(18.0, 28.0, 26.76923076923077)","(12.0, 16.5, 15.921052631578947)"
10-01-2023 19:05:46.504055,"(3.5, 4.3, 4.216)","(12.0, 18.5, 16.568181818181817)","(8.0, 10.5, 9.986666666666666)","(5.0, 6.8, 6.669767441860465)","(6.0, 7.4, 7.2)","(4.0, 4.8, 4.715151515151515)","(18.0, 28.0, 28.105263157894736)","(12.0, 16.5, 15.921052631578947)"
10-01-2023 19:05:47.501855,"(3.5, 4.3, 4.213461538461539)","(12.0, 18.5, 16.652173913043477)","(8.0, 10.0, 9.966666666666667)","(5.0, 6.8, 6.669767441860465)","(6.0, 7.4, 7.2)","(4.0, 4.8, 4.715151515151515)","(18.0, 30.0, 28.142857142857142)","(12.0, 16.5, 16.071428571428573)"
10-01-2023 19:05:48.478592,"(3.5, 4.3, 4.222222222222222)","(12.0, 18.5, 16.652173913043477)","(8.0, 10.0, 9.78)","(5.0, 6.8, 6.6521739130434785)","(6.0, 7.4, 7.2)","(4.0, 4.8, 4.738095238095238)","(18.0, 29.0, 28.428571428571427)","(12.0, 16.5, 16.125)"
10-01-2023 19:05:49.471005,"(3.5, 4.3, 4.24)","(12.0, 18.5, 16.652173913043477)","(8.0, 10.0, 9.853333333333333)","(5.0, 6.4, 6.247422680412371)","(6.0, 7.4, 7.2)","(4.0, 4.9, 4.738095238095238)","(18.0, 29.0, 28.428571428571427)","(12.0, 16.5, 16.125)"
10-01-2023 19:05:50.519519,"(3.5, 4.3, 4.242424242424242)","(12.0, 18.5, 16.652173913043477)","(8.0, 10.5, 10.03125)","(5.0, 6.4, 6.2125)","(6.0, 7.4, 7.2)","(4.0, 4.8, 4.782608695652174)","(18.0, 29.0, 28.75)","(12.0, 16.5, 16.333333333333332)"
10-01-2023 19:05:51.566011,"(3.5, 4.3, 4.2368421052631575)","(12.0, 18.5, 16.681818181818183)","(8.0, 10.0, 9.871428571428572)","(5.0, 6.4, 6.26875)","(6.0, 7.4, 7.2)","(4.0, 4.8, 4.782608695652174)","(18.0, 29.0, 28.307692307692307)","(12.0, 16.5, 16.666666666666668)"
10-01-2023 19:05:52.663904,"(3.5, 4.3, 4.2368421052631575)","(12.0, 18.5, 17.108695652173914)","(8.0, 9.6, 9.475)","(5.0, 6.4, 6.28)","(6.0, 7.4, 7.224)","(4.0, 4.8, 4.782608695652174)","(18.0, 30.0, 28.77777777777778)","(12.0, 17.0, 17.333333333333332)"
10-01-2023 19:05:53.735580,"(3.5, 4.3, 4.246067415730337)","(12.0, 18.5, 17.285714285714285)","(8.0, 9.6, 9.418181818181818)","(5.0, 6.4, 6.28)","(6.0, 7.4, 7.224)","(4.0, 4.8, 4.782608695652174)","(18.0, 30.0, 28.307692307692307)","(12.0, 17.5, 16.857142857142858)"
10-01-2023 19:05:54.810551,"(3.5, 4.3, 4.248235294117647)","(12.0, 18.5, 17.285714285714285)","(8.0, 9.6, 9.433333333333334)","(5.0, 6.4, 6.28)","(6.0, 7.4, 6.729496402877698)","(4.0, 4.8, 4.812820512820513)","(18.0, 30.0, 28.77777777777778)","(12.0, 17.5, 16.857142857142858)"
10-01-2023 19:05:55.834421,"(3.5, 4.4, 4.325925925925926)","(12.0, 18.5, 17.32758620689655)","(8.0, 9.6, 9.416666666666668)","(5.0, 6.4, 6.26984126984127)","(6.0, 7.0, 6.697709923664122)","(4.0, 4.9, 4.782608695652174)","(18.0, 30.0, 29.043478260869566)","(12.0, 17.5, 16.857142857142858)"
10-01-2023 19:05:56.880883,"(3.5, 4.4, 4.35952380952381)","(12.0, 18.5, 17.357142857142858)","(8.0, 9.6, 9.466666666666667)","(5.0, 6.4, 6.2655737704918035)","(6.0, 7.0, 6.667226890756302)","(4.0, 4.9, 4.820588235294117)","(18.0, 30.0, 29.09090909090909)","(12.0, 17.5, 16.9)"
10-01-2023 19:05:57.879973,"(3.5, 4.3, 4.2555555555555555)","(12.0, 18.5, 17.32758620689655)","(8.0, 9.6, 9.466666666666667)","(5.0, 6.4, 6.257142857142857)","(6.0, 7.0, 6.667226890756302)","(4.0, 4.9, 4.831578947368421)","(18.0, 30.0, 29.09090909090909)","(12.0, 17.5, 17.03846153846154)"
10-01-2023 19:05:58.898664,"(3.5, 4.3, 4.265625)","(12.0, 18.0, 17.357142857142858)","(8.0, 9.6, 9.477777777777778)","(5.0, 6.4, 6.267741935483871)","(6.0, 7.0, 6.667226890756302)","(4.0, 4.9, 4.826666666666666)","(18.0, 30.0, 29.09090909090909)","(12.0, 17.5, 16.794117647058822)"
10-01-2023 19:05:59.878986,"(3.5, 4.3, 4.289285714285715)","(12.0, 18.0, 17.5)","(8.0, 9.8, 9.65)","(5.0, 6.4, 6.267741935483871)","(6.0, 7.0, 6.807766990291262)","(4.0, 4.9, 4.654929577464788)","(18.0, 30.0, 29.25)","(12.0, 17.5, 16.863636363636363)"
10-01-2023 19:06:00.920498,"(3.5, 4.4, 4.2612903225806456)","(12.0, 18.0, 17.2)","(8.0, 10.0, 9.657142857142857)","(5.0, 6.4, 6.279411764705882)","(6.0, 7.0, 6.810752688172043)","(4.0, 4.8, 4.653448275862068)","(18.0, 30.0, 29.25)","(12.0, 17.5, 16.9)"
10-01-2023 19:06:01.911105,"(3.5, 4.4, 4.2612903225806456)","(12.0, 18.0, 17.208333333333332)","(8.0, 10.0, 9.638356164383561)","(5.0, 6.4, 6.279411764705882)","(6.0, 7.0, 6.810752688172043)","(4.0, 4.8, 4.659420289855072)","(18.0, 30.0, 29.5)","(12.0, 17.5, 17.346153846153847)"
10-01-2023 19:06:02.929100,"(3.5, 4.3, 4.211764705882353)","(12.0, 18.0, 17.166666666666668)","(8.0, 10.0, 9.657142857142857)","(5.0, 6.4, 6.2935483870967746)","(6.0, 7.0, 6.827450980392157)","(4.0, 4.8, 4.656296296296296)","(18.0, 30.0, 29.0)","(12.0, 17.5, 17.0)"
10-01-2023 19:06:03.929590,"(3.5, 4.3, 4.212121212121212)","(12.0, 18.0, 16.352941176470587)","(8.0, 10.0, 9.689411764705882)","(5.0, 6.6, 6.448)","(6.0, 7.0, 6.828571428571428)","(4.0, 4.8, 4.709322033898305)","(18.0, 30.0, 29.0)","(12.0, 17.5, 17.41176470588235)"
10-01-2023 19:06:04.915970,"(3.5, 4.3, 4.233333333333333)","(12.0, 16.0, 15.9)","(8.0, 10.0, 9.709090909090909)","(5.0, 6.6, 6.573333333333333)","(6.0, 7.0, 6.828571428571428)","(4.0, 4.8, 4.647142857142857)","(18.0, 30.0, 29.142857142857142)","(12.0, 17.5, 17.40625)"
10-01-2023 19:06:05.916618,"(3.5, 4.3, 4.24)","(12.0, 16.0, 15.75)","(8.0, 10.0, 9.687356321839081)","(5.0, 6.8, 6.536363636363636)","(6.0, 7.0, 6.855652173913043)","(4.0, 4.8, 4.647142857142857)","(18.0, 30.0, 29.18181818181818)","(12.0, 17.5, 17.40625)"
10-01-2023 19:06:06.915771,"(3.5, 4.3, 4.24)","(12.0, 16.0, 15.75)","(8.0, 10.0, 9.834146341463414)","(5.0, 6.8, 6.564383561643836)","(6.0, 7.0, 6.861666666666666)","(4.0, 4.8, 4.663235294117647)","(18.0, 30.0, 28.5)","(12.0, 17.5, 17.40625)"
