,A Fighting Fury,Kings County,Louis January,Demurral,The Driller,Zipspur,Magnetic Drive
06-01-2023 14:49:46.070635,"(4.4, 5.3, 5.268691588785047)","(10.0, 16.5, 16.333333333333332)","(2.45, 2.82, 2.810566037735849)","(15.0, 18.5, 18.49367088607595)","(19.0, 27.0, 26.652173913043477)","(10.0, 14.5, 14.135714285714286)","(3.7, 4.4, 4.346627565982405)"
06-01-2023 14:49:47.213243,"(4.4, 5.3, 5.268691588785047)","(10.0, 16.5, 16.333333333333332)","(2.45, 2.82, 2.8139759036144576)","(15.0, 18.5, 18.49367088607595)","(19.0, 27.0, 26.652173913043477)","(10.0, 14.5, 14.135714285714286)","(3.7, 4.4, 4.3464912280701755)"
06-01-2023 14:49:48.366935,"(4.4, 5.3, 5.268691588785047)","(10.0, 16.5, 16.333333333333332)","(2.45, 2.82, 2.8133727810650884)","(15.0, 18.5, 18.493243243243242)","(19.0, 27.0, 26.652173913043477)","(10.0, 14.5, 14.150684931506849)","(3.7, 4.4, 4.319026548672566)"
06-01-2023 14:49:49.555274,"(4.4, 5.3, 5.255893536121673)","(10.0, 16.5, 16.326923076923077)","(2.45, 2.82, 2.806315789473684)","(15.0, 18.5, 18.493243243243242)","(19.0, 27.0, 26.652173913043477)","(10.0, 14.5, 14.150684931506849)","(3.7, 4.4, 4.319111111111111)"
06-01-2023 14:49:50.741757,"(4.4, 5.3, 5.253968253968254)","(10.0, 16.5, 16.35)","(2.45, 2.82, 2.8057142857142856)","(15.0, 18.5, 18.83529411764706)","(19.0, 27.0, 26.789473684210527)","(10.0, 14.5, 14.14864864864865)","(3.7, 4.4, 4.314953271028037)"
06-01-2023 14:49:51.919250,"(4.4, 5.2, 5.192857142857143)","(10.0, 16.5, 16.35)","(2.45, 2.82, 2.8006896551724134)","(15.0, 19.0, 18.83529411764706)","(19.0, 27.0, 26.789473684210527)","(10.0, 14.5, 14.14864864864865)","(3.7, 4.4, 4.314953271028037)"
06-01-2023 14:49:52.947607,"(4.4, 5.2, 5.191275167785235)","(10.0, 16.5, 16.35)","(2.45, 2.82, 2.8006896551724134)","(15.0, 19.0, 18.83529411764706)","(19.0, 27.0, 26.789473684210527)","(10.0, 14.5, 14.352941176470589)","(3.7, 4.4, 4.322553191489361)"
06-01-2023 14:49:54.060863,"(4.4, 5.2, 5.191275167785235)","(10.0, 16.5, 16.36111111111111)","(2.45, 2.82, 2.8104918032786883)","(15.0, 19.0, 18.681818181818183)","(19.0, 27.0, 26.9375)","(10.0, 14.5, 14.395652173913044)","(3.7, 4.4, 4.32890625)"
06-01-2023 14:49:55.244079,"(4.4, 5.2, 5.19645390070922)","(10.0, 16.5, 16.36111111111111)","(2.45, 2.82, 2.8104918032786883)","(15.0, 19.0, 18.61111111111111)","(19.0, 28.0, 26.9375)","(10.0, 14.5, 14.429245283018869)","(3.7, 4.4, 4.32890625)"
06-01-2023 14:49:56.369053,"(4.4, 5.2, 5.188079470198676)","(10.0, 16.5, 16.419354838709676)","(2.45, 2.82, 2.8065116279069766)","(15.0, 19.0, 18.61111111111111)","(19.0, 28.0, 26.9375)","(10.0, 14.5, 14.386363636363637)","(3.7, 4.4, 4.331835205992509)"
06-01-2023 14:49:57.538377,"(4.4, 5.2, 5.188079470198676)","(10.0, 16.5, 16.419354838709676)","(2.45, 2.82, 2.8079166666666664)","(15.0, 19.0, 18.91025641025641)","(19.0, 28.0, 26.9375)","(10.0, 14.5, 14.362068965517242)","(3.7, 4.4, 4.331835205992509)"
06-01-2023 14:49:58.768496,"(4.4, 5.2, 5.196376811594203)","(10.0, 16.5, 16.419354838709676)","(2.45, 2.82, 2.8)","(15.0, 19.0, 18.91025641025641)","(19.0, 28.0, 26.967741935483872)","(10.0, 14.5, 14.362068965517242)","(3.7, 4.4, 4.33)"
06-01-2023 14:49:59.983019,"(4.4, 5.3, 5.218)","(10.0, 17.0, 16.520833333333332)","(2.45, 2.8, 2.7838461538461536)","(15.0, 19.0, 18.91025641025641)","(19.0, 28.0, 28.424242424242426)","(10.0, 14.5, 14.38888888888889)","(3.7, 4.4, 4.3201754385964914)"
06-01-2023 14:50:01.389809,"(4.4, 5.3, 5.212142857142857)","(10.0, 17.0, 16.520833333333332)","(2.45, 2.8, 2.79037037037037)","(15.0, 19.0, 18.91025641025641)","(19.0, 29.0, 28.514285714285712)","(10.0, 14.5, 14.649484536082474)","(3.7, 4.4, 4.3201754385964914)"
06-01-2023 14:50:02.489635,"(4.4, 5.3, 5.212142857142857)","(10.0, 17.0, 16.520833333333332)","(2.45, 2.8, 2.7927272727272725)","(15.0, 19.0, 18.904109589041095)","(19.0, 29.0, 28.470588235294116)","(10.0, 15.0, 14.6625)","(3.7, 4.4, 4.292924528301887)"
06-01-2023 14:50:03.589924,"(4.4, 5.2, 5.195714285714286)","(10.0, 17.0, 16.520833333333332)","(2.45, 2.8, 2.757795275590551)","(15.0, 19.0, 18.75)","(19.0, 29.0, 28.457142857142856)","(10.0, 15.0, 14.916666666666666)","(3.7, 4.3, 4.289759036144579)"
06-01-2023 14:50:04.773313,"(4.4, 5.3, 5.248618784530387)","(10.0, 17.0, 16.606060606060606)","(2.45, 2.76, 2.7210980392156863)","(15.0, 19.0, 18.366666666666667)","(19.0, 29.0, 28.516129032258064)","(10.0, 15.5, 15.090909090909092)","(3.7, 4.4, 4.315151515151515)"
06-01-2023 14:50:05.972489,"(4.4, 5.3, 5.222695035460993)","(10.0, 17.0, 16.69047619047619)","(2.45, 2.74, 2.6819607843137256)","(15.0, 18.5, 18.366666666666667)","(19.0, 29.0, 28.470588235294116)","(10.0, 15.5, 15.314814814814815)","(3.7, 4.4, 4.324380165289256)"
06-01-2023 14:50:07.141367,"(4.4, 5.4, 5.388372093023256)","(10.0, 17.0, 16.69047619047619)","(2.45, 2.7, 2.666779661016949)","(15.0, 18.5, 18.61111111111111)","(19.0, 29.0, 29.25)","(10.0, 15.5, 15.681818181818182)","(3.7, 4.4, 4.322127659574468)"
06-01-2023 14:50:08.289579,"(4.4, 5.5, 5.456)","(10.0, 17.0, 16.916666666666668)","(2.45, 2.66, 2.6525490196078434)","(15.0, 19.0, 18.392857142857142)","(21.0, 30.0, 29.375)","(10.0, 16.0, 15.709302325581396)","(3.7, 4.4, 4.322127659574468)"
06-01-2023 14:50:09.433730,"(4.4, 5.5, 5.4375)","(10.0, 17.0, 16.916666666666668)","(2.45, 2.68, 2.6525490196078434)","(15.0, 18.5, 18.392857142857142)","(21.0, 30.0, 29.545454545454547)","(10.0, 16.0, 15.709302325581396)","(3.7, 4.4, 4.322127659574468)"
06-01-2023 14:50:10.583148,"(4.4, 5.5, 5.4375)","(10.0, 17.0, 16.73076923076923)","(2.45, 2.68, 2.6525490196078434)","(15.0, 18.5, 18.392857142857142)","(21.0, 30.0, 29.61904761904762)","(10.0, 16.0, 15.693181818181818)","(3.7, 4.4, 4.322127659574468)"
06-01-2023 14:50:11.698414,"(4.4, 5.5, 5.4375)","(10.0, 17.0, 16.73076923076923)","(2.45, 2.68, 2.645714285714286)","(15.0, 18.5, 18.392857142857142)","(21.0, 30.0, 29.61904761904762)","(10.0, 16.0, 15.5)","(3.7, 4.4, 4.322127659574468)"
06-01-2023 14:50:12.825473,"(4.4, 5.5, 5.4375)","(10.0, 17.0, 16.625)","(2.45, 2.68, 2.645714285714286)","(15.0, 18.5, 18.416666666666668)","(21.0, 30.0, 29.692307692307693)","(10.0, 16.0, 15.553191489361701)","(3.7, 4.4, 4.331203007518797)"
06-01-2023 14:50:13.999808,"(4.4, 5.5, 5.4504132231404965)","(10.0, 17.0, 16.71875)","(2.45, 2.68, 2.665742574257426)","(15.0, 18.5, 18.416666666666668)","(21.0, 30.0, 29.692307692307693)","(10.0, 16.0, 15.553191489361701)","(3.7, 4.4, 4.331203007518797)"
06-01-2023 14:50:15.075712,"(4.4, 5.5, 5.431818181818182)","(10.0, 17.0, 16.625)","(2.45, 2.68, 2.6688372093023256)","(15.0, 18.5, 18.416666666666668)","(21.0, 30.0, 29.692307692307693)","(10.0, 16.0, 15.342105263157894)","(3.7, 4.4, 4.350540540540541)"
06-01-2023 14:50:16.217341,"(4.4, 5.5, 5.431818181818182)","(10.0, 17.0, 16.625)","(2.45, 2.68, 2.6688372093023256)","(15.0, 18.5, 18.414285714285715)","(21.0, 30.0, 29.703703703703702)","(10.0, 15.5, 15.333333333333334)","(3.7, 4.4, 4.359188544152745)"
06-01-2023 14:50:17.377051,"(4.4, 5.5, 5.431818181818182)","(10.0, 17.0, 16.625)","(2.45, 2.68, 2.6879069767441863)","(15.0, 18.5, 18.414285714285715)","(21.0, 30.0, 29.703703703703702)","(10.0, 15.5, 15.324324324324325)","(3.7, 4.4, 4.35162037037037)"
06-01-2023 14:50:18.528685,"(4.4, 5.5, 5.412195121951219)","(10.0, 17.0, 16.625)","(2.45, 2.7, 2.661264367816092)","(15.0, 18.5, 18.557692307692307)","(21.0, 30.0, 29.703703703703702)","(10.0, 15.5, 15.324324324324325)","(3.7, 4.4, 4.376288659793815)"
06-01-2023 14:50:19.602634,"(4.4, 5.5, 5.467391304347826)","(10.0, 17.0, 16.526315789473685)","(2.45, 2.66, 2.657471264367816)","(15.0, 19.0, 18.557692307692307)","(21.0, 30.0, 29.53333333333333)","(10.0, 15.5, 15.324324324324325)","(3.7, 4.4, 4.385057471264368)"
06-01-2023 14:50:20.707454,"(4.4, 5.5, 5.472277227722772)","(10.0, 17.0, 16.526315789473685)","(2.45, 2.66, 2.640952380952381)","(15.0, 19.0, 18.547169811320753)","(21.0, 30.0, 29.53333333333333)","(10.0, 15.5, 15.324324324324325)","(3.7, 4.4, 4.385171102661597)"
06-01-2023 14:50:21.785879,"(4.4, 5.5, 5.472277227722772)","(10.0, 17.0, 16.526315789473685)","(2.45, 2.66, 2.640952380952381)","(15.0, 19.0, 18.604166666666668)","(21.0, 30.0, 29.53333333333333)","(10.0, 15.5, 15.324324324324325)","(3.7, 4.4, 4.384584980237155)"
06-01-2023 14:50:22.877929,"(4.4, 5.5, 5.472277227722772)","(10.0, 17.0, 16.526315789473685)","(2.45, 2.66, 2.6510869565217394)","(15.0, 19.0, 18.568627450980394)","(21.0, 30.0, 29.53333333333333)","(10.0, 15.5, 15.387096774193548)","(3.7, 4.4, 4.367507886435331)"
06-01-2023 14:50:24.043946,"(4.4, 5.6, 5.566037735849056)","(10.0, 17.0, 16.52173913043478)","(2.45, 2.66, 2.6445283018867927)","(15.0, 19.0, 18.568627450980394)","(21.0, 30.0, 28.75862068965517)","(10.0, 15.5, 15.387096774193548)","(3.7, 4.4, 4.367507886435331)"
06-01-2023 14:50:25.169929,"(4.4, 5.7, 5.57)","(10.0, 17.0, 16.526315789473685)","(2.45, 2.66, 2.629056603773585)","(15.0, 19.0, 18.568627450980394)","(21.0, 29.0, 28.75862068965517)","(10.0, 15.5, 15.387096774193548)","(3.7, 4.4, 4.367507886435331)"
06-01-2023 14:50:26.266770,"(4.4, 5.7, 5.565625)","(10.0, 17.0, 16.526315789473685)","(2.45, 2.66, 2.62)","(15.0, 19.0, 18.56)","(21.0, 29.0, 28.846153846153847)","(10.0, 15.5, 15.533333333333333)","(3.7, 4.4, 4.373461538461538)"
06-01-2023 14:50:27.367464,"(4.4, 5.7, 5.644186046511628)","(10.0, 17.0, 16.526315789473685)","(2.45, 2.62, 2.6119354838709676)","(15.0, 19.0, 18.56)","(21.0, 29.0, 28.846153846153847)","(10.0, 16.0, 15.533333333333333)","(3.7, 4.4, 4.368098159509203)"
06-01-2023 14:50:28.446331,"(4.4, 5.8, 5.686153846153846)","(10.0, 17.0, 16.526315789473685)","(2.45, 2.62, 2.6119354838709676)","(15.0, 19.0, 18.944444444444443)","(21.0, 29.0, 28.846153846153847)","(10.0, 16.0, 15.25)","(3.7, 4.4, 4.36950146627566)"
06-01-2023 14:50:29.460949,"(4.4, 5.8, 5.696)","(10.0, 17.0, 16.526315789473685)","(2.45, 2.6, 2.5743396226415096)","(15.0, 19.0, 19.23913043478261)","(21.0, 29.0, 28.916666666666668)","(10.0, 15.5, 15.285714285714286)","(3.7, 4.4, 4.393675889328064)"
06-01-2023 14:50:30.503993,"(4.4, 5.8, 5.710344827586207)","(10.0, 17.0, 16.625)","(2.4, 2.58, 2.574666666666667)","(15.0, 19.5, 19.227272727272727)","(21.0, 29.0, 28.916666666666668)","(10.0, 15.5, 15.352941176470589)","(3.7, 4.4, 4.3989743589743595)"
06-01-2023 14:50:31.631006,"(4.4, 5.8, 5.736111111111111)","(10.0, 17.0, 16.625)","(2.4, 2.58, 2.5749152542372884)","(15.0, 19.5, 19.217391304347824)","(21.0, 29.0, 28.916666666666668)","(10.0, 15.5, 15.352941176470589)","(3.7, 4.4, 4.419318181818182)"
06-01-2023 14:50:32.779973,"(4.4, 5.7, 5.644827586206897)","(10.0, 17.0, 16.625)","(2.4, 2.58, 2.5797752808988763)","(15.0, 19.5, 19.37037037037037)","(21.0, 29.0, 28.619718309859156)","(10.0, 15.5, 15.705882352941176)","(3.7, 4.5, 4.454545454545455)"
06-01-2023 14:50:33.851874,"(4.4, 5.7, 5.65)","(10.0, 17.5, 16.74)","(2.4, 2.6, 2.5833333333333335)","(15.0, 20.0, 19.37037037037037)","(21.0, 30.0, 28.61111111111111)","(10.0, 16.0, 15.59375)","(3.7, 4.5, 4.463057324840764)"
06-01-2023 14:50:35.022834,"(4.4, 5.4, 5.35952380952381)","(10.0, 17.5, 16.9)","(2.4, 2.6, 2.5843373493975905)","(15.0, 20.0, 19.526315789473685)","(21.0, 30.0, 28.61111111111111)","(10.0, 16.0, 15.64864864864865)","(3.7, 4.5, 4.45206611570248)"
06-01-2023 14:50:36.207839,"(4.4, 5.5, 5.371604938271605)","(10.0, 17.5, 17.1)","(2.4, 2.6, 2.590441176470588)","(15.0, 20.0, 19.69047619047619)","(21.0, 30.0, 28.78048780487805)","(10.0, 16.0, 15.717391304347826)","(3.7, 4.5, 4.480327868852459)"
06-01-2023 14:50:37.322360,"(4.4, 5.5, 5.40188679245283)","(10.0, 17.5, 17.18421052631579)","(2.4, 2.6, 2.590441176470588)","(15.0, 20.0, 19.69047619047619)","(21.0, 30.0, 28.507462686567163)","(10.0, 16.0, 15.816901408450704)","(3.7, 4.5, 4.485)"
06-01-2023 14:50:38.418571,"(4.4, 5.4, 5.35625)","(10.0, 17.5, 17.166666666666668)","(2.4, 2.6, 2.5908396946564887)","(15.0, 20.0, 19.69047619047619)","(21.0, 30.0, 28.507462686567163)","(10.0, 16.0, 15.816901408450704)","(3.7, 4.5, 4.4824817518248175)"
06-01-2023 14:50:39.525513,"(4.4, 5.4, 5.3517241379310345)","(10.0, 17.5, 17.17142857142857)","(2.4, 2.6, 2.578691588785047)","(15.0, 20.0, 19.697674418604652)","(21.0, 30.0, 28.507462686567163)","(10.0, 16.0, 15.74)","(3.7, 4.5, 4.4982456140350875)"
06-01-2023 14:50:40.668036,"(4.4, 5.4, 5.352808988764045)","(10.0, 17.5, 17.057142857142857)","(2.4, 2.58, 2.535824175824176)","(15.0, 20.0, 19.633333333333333)","(21.0, 30.0, 28.916666666666668)","(10.0, 16.0, 15.371428571428572)","(3.7, 4.5, 4.910181818181819)"
06-01-2023 14:50:41.750869,"(4.4, 5.3, 5.205882352941177)","(10.0, 17.5, 17.057142857142857)","(2.4, 2.54, 2.535824175824176)","(15.0, 20.0, 19.464285714285715)","(21.0, 29.0, 28.56)","(10.0, 16.0, 15.333333333333334)","(3.7, 5.0, 4.850833333333333)"
06-01-2023 14:50:42.792898,"(4.4, 5.2, 5.1945686900958465)","(10.0, 17.5, 17.017241379310345)","(2.4, 2.54, 2.5202453987730062)","(15.0, 20.0, 19.732142857142858)","(21.0, 30.0, 29.242424242424242)","(10.0, 15.5, 15.357142857142858)","(3.7, 4.9, 4.85241935483871)"
06-01-2023 14:50:43.908316,"(4.4, 5.2, 5.189285714285714)","(10.0, 17.5, 17.078125)","(2.4, 2.54, 2.524)","(15.0, 20.0, 19.785714285714285)","(21.0, 30.0, 29.205128205128204)","(10.0, 15.5, 15.385714285714286)","(3.7, 4.9, 4.879194630872483)"
06-01-2023 14:50:45.028123,"(4.4, 5.2, 5.195652173913044)","(10.0, 17.5, 17.147058823529413)","(2.4, 2.52, 2.51808)","(15.0, 20.0, 20.62264150943396)","(21.0, 30.0, 29.08823529411765)","(10.0, 15.5, 15.346153846153847)","(3.7, 4.9, 4.864393939393939)"
06-01-2023 14:50:46.154536,"(4.6, 5.3, 5.256650246305418)","(11.0, 17.5, 17.112903225806452)","(2.4, 2.52, 2.51808)","(16.0, 21.0, 20.61904761904762)","(21.0, 30.0, 29.23076923076923)","(11.0, 15.5, 15.333333333333334)","(3.9, 4.9, 4.864393939393939)"
06-01-2023 14:50:47.321393,"(4.6, 5.3, 5.256650246305418)","(11.0, 17.5, 17.094594594594593)","(2.4, 2.52, 2.518048780487805)","(16.0, 21.0, 20.682539682539684)","(21.0, 30.0, 29.23076923076923)","(11.0, 15.5, 15.333333333333334)","(3.9, 4.9, 4.864393939393939)"
06-01-2023 14:50:48.474137,"(4.6, 5.3, 5.255501222493887)","(11.0, 17.5, 17.094594594594593)","(2.4, 2.52, 2.517847533632287)","(16.0, 21.0, 20.977272727272727)","(21.0, 30.0, 29.23076923076923)","(11.0, 15.5, 15.333333333333334)","(3.9, 4.9, 4.856074766355141)"
06-01-2023 14:50:49.630125,"(4.6, 5.3, 5.251789976133652)","(11.0, 17.5, 17.094594594594593)","(2.4, 2.52, 2.496878048780488)","(16.0, 21.0, 20.977272727272727)","(21.0, 30.0, 29.285714285714285)","(11.0, 15.5, 15.333333333333334)","(3.9, 4.9, 4.856074766355141)"
06-01-2023 14:50:50.719044,"(4.6, 5.3, 5.253456221198157)","(11.0, 17.5, 17.094594594594593)","(2.4, 2.5, 2.5141784037558685)","(16.0, 21.0, 20.98181818181818)","(21.0, 30.0, 29.375)","(11.0, 15.5, 15.305555555555555)","(3.9, 4.9, 4.8741666666666665)"
06-01-2023 14:50:51.802730,"(4.6, 5.2, 5.178151260504202)","(11.0, 17.5, 17.094594594594593)","(2.4, 2.52, 2.5141784037558685)","(16.0, 21.0, 21.317073170731707)","(21.0, 30.0, 29.25)","(11.0, 16.0, 15.431372549019608)","(3.9, 4.9, 4.87304347826087)"
06-01-2023 14:50:52.912748,"(4.6, 5.1, 5.094389438943894)","(11.0, 17.5, 17.094594594594593)","(2.4, 2.52, 2.5092957746478874)","(16.0, 22.0, 21.176470588235293)","(21.0, 30.0, 29.5)","(11.0, 16.0, 15.423076923076923)","(3.9, 4.9, 4.87304347826087)"
06-01-2023 14:50:53.956760,"(4.6, 5.2, 5.157692307692308)","(11.0, 17.0, 16.875)","(2.4, 2.52, 2.5146478873239437)","(16.0, 22.0, 21.176470588235293)","(21.0, 30.0, 29.5)","(11.0, 16.0, 15.478260869565217)","(3.9, 4.9, 4.813725490196078)"
06-01-2023 14:50:55.035379,"(4.6, 5.2, 5.139325842696629)","(11.0, 17.0, 16.807692307692307)","(2.4, 2.52, 2.5351001540832048)","(16.0, 22.0, 21.176470588235293)","(21.0, 32.0, 30.59259259259259)","(11.0, 16.0, 15.318840579710145)","(3.9, 4.9, 4.781568627450981)"
06-01-2023 14:50:56.143058,"(4.6, 5.2, 5.132558139534884)","(12.0, 17.0, 16.72222222222222)","(2.35, 2.54, 2.544295010845987)","(16.0, 22.0, 21.176470588235293)","(21.0, 32.0, 30.59259259259259)","(11.0, 16.0, 15.318840579710145)","(3.9, 4.9, 4.768421052631579)"
06-01-2023 14:50:57.252208,"(4.6, 5.2, 5.140287769784173)","(12.0, 17.0, 16.72222222222222)","(2.35, 2.56, 2.545051020408163)","(16.0, 22.0, 21.232876712328768)","(21.0, 32.0, 30.59259259259259)","(11.0, 16.0, 15.346666666666668)","(3.9, 4.8, 4.7376000000000005)"
06-01-2023 14:50:58.373886,"(4.6, 5.2, 5.124545454545454)","(12.0, 17.0, 16.72222222222222)","(2.35, 2.56, 2.547494033412888)","(16.0, 22.0, 21.263157894736842)","(21.0, 32.0, 30.733333333333334)","(11.0, 16.0, 15.3875)","(3.9, 4.8, 4.688695652173913)"
06-01-2023 14:50:59.467889,"(4.6, 5.2, 5.130833333333333)","(12.0, 17.0, 16.772727272727273)","(2.35, 2.56, 2.5481400437636763)","(16.0, 22.0, 21.3)","(21.0, 32.0, 30.642857142857142)","(11.0, 16.0, 15.423529411764706)","(3.9, 4.7, 4.690076335877863)"
06-01-2023 14:51:00.582102,"(4.6, 5.2, 5.134228187919463)","(12.0, 17.0, 16.814814814814813)","(2.35, 2.56, 2.548916155419223)","(16.0, 22.0, 21.3)","(21.0, 32.0, 30.347826086956523)","(11.0, 16.0, 15.423529411764706)","(3.9, 4.7, 4.6819277108433734)"
06-01-2023 14:51:01.633914,"(4.6, 5.2, 5.129113924050633)","(12.0, 17.0, 16.886363636363637)","(2.35, 2.56, 2.548916155419223)","(16.0, 22.0, 21.507246376811594)","(21.0, 32.0, 30.5)","(11.0, 16.0, 15.653061224489797)","(3.9, 4.7, 4.68859649122807)"
06-01-2023 14:51:02.629749,"(4.6, 5.1, 5.073507462686567)","(12.0, 17.5, 17.102941176470587)","(2.35, 2.56, 2.5483846153846152)","(16.0, 22.0, 21.514285714285712)","(21.0, 32.0, 30.56)","(11.0, 16.0, 15.65)","(3.9, 4.7, 4.75278810408922)"
06-01-2023 14:51:03.651367,"(4.6, 5.1, 5.066996699669967)","(12.0, 17.5, 17.1875)","(2.35, 2.56, 2.548451242829828)","(16.0, 22.0, 21.514285714285712)","(21.0, 32.0, 30.53846153846154)","(11.0, 16.0, 15.670454545454545)","(3.9, 4.8, 4.749407114624506)"
06-01-2023 14:51:04.749533,"(4.6, 5.1, 5.0727598566308245)","(12.0, 17.5, 17.214285714285715)","(2.35, 2.56, 2.549404255319149)","(16.0, 22.0, 21.548387096774192)","(21.0, 32.0, 30.53846153846154)","(11.0, 16.0, 15.670454545454545)","(3.9, 4.8, 4.748387096774193)"
06-01-2023 14:51:05.895393,"(4.6, 5.1, 5.0725)","(12.0, 17.5, 17.115384615384617)","(2.35, 2.56, 2.5461281337047352)","(16.0, 22.0, 21.708333333333332)","(21.0, 32.0, 30.53846153846154)","(11.0, 16.0, 15.539473684210526)","(3.9, 4.8, 4.762433862433863)"
06-01-2023 14:51:07.530765,"(4.6, 5.1, 5.087124463519313)","(12.0, 17.5, 17.115384615384617)","(2.35, 2.56, 2.5495420974889216)","(16.0, 22.0, 21.708333333333332)","(21.0, 32.0, 30.53846153846154)","(11.0, 16.0, 15.593023255813954)","(3.9, 4.8, 4.762433862433863)"
06-01-2023 14:51:08.929525,"(4.6, 5.1, 5.084615384615384)","(12.0, 17.5, 16.760416666666668)","(2.35, 2.56, 2.5376603773584905)","(15.0, 22.0, 22.6)","(21.0, 32.0, 30.636363636363637)","(11.0, 16.0, 15.593023255813954)","(3.9, 4.8, 4.769417475728155)"
06-01-2023 14:51:10.125810,"(4.6, 5.1, 5.084615384615384)","(12.0, 17.0, 16.760416666666668)","(2.35, 2.54, 2.52)","(15.0, 23.0, 22.6)","(21.0, 32.0, 30.53846153846154)","(11.0, 16.0, 15.593023255813954)","(3.9, 4.8, 4.805434782608695)"
06-01-2023 14:51:11.292972,"(4.4, 5.2, 5.151612903225806)","(12.0, 17.0, 16.5)","(2.3, 2.52, 2.483013698630137)","(16.0, 23.0, 21.933333333333334)","(21.0, 32.0, 30.272727272727273)","(11.0, 16.0, 15.38888888888889)","(4.0, 4.9, 5.188)"
06-01-2023 14:51:12.466409,"(4.4, 5.0, 4.989400921658986)","(12.0, 16.5, 16.32758620689655)","(2.3, 2.5, 2.482937062937063)","(16.0, 23.0, 21.77777777777778)","(21.0, 32.0, 29.6)","(11.0, 15.5, 15.38)","(4.0, 5.3, 5.176923076923076)"
06-01-2023 14:51:13.631075,"(4.4, 5.1, 5.048659003831418)","(12.0, 16.5, 15.96551724137931)","(2.3, 2.5, 2.48672)","(16.0, 23.0, 21.7)","(21.0, 32.0, 29.6)","(11.0, 15.5, 15.38)","(4.0, 5.3, 5.167226890756302)"
06-01-2023 14:51:14.813140,"(4.4, 5.1, 5.029473684210526)","(12.0, 16.0, 15.987577639751553)","(2.3, 2.5, 2.467821782178218)","(16.0, 22.0, 21.571428571428573)","(21.0, 32.0, 29.6)","(11.0, 15.5, 15.489583333333334)","(4.0, 5.3, 5.233620689655172)"
06-01-2023 14:51:15.968257,"(4.4, 5.1, 5.021739130434782)","(12.0, 16.0, 15.955357142857142)","(2.3, 2.48, 2.4696610169491526)","(16.0, 22.0, 21.571428571428573)","(21.0, 32.0, 29.6)","(11.0, 15.5, 15.489583333333334)","(4.0, 5.3, 5.25)"
06-01-2023 14:51:17.057417,"(4.4, 5.1, 5.021052631578947)","(12.0, 16.0, 15.955357142857142)","(2.3, 2.48, 2.4696610169491526)","(16.0, 22.0, 21.42105263157895)","(21.0, 32.0, 29.6)","(11.0, 15.5, 15.489583333333334)","(4.0, 5.3, 5.234821428571428)"
06-01-2023 14:51:18.147455,"(4.4, 5.1, 5.012903225806451)","(12.0, 16.0, 15.976923076923077)","(2.3, 2.48, 2.465207756232687)","(16.0, 22.0, 21.083333333333332)","(21.0, 32.0, 29.6)","(11.0, 15.5, 15.489583333333334)","(4.0, 5.3, 5.2317757009345796)"
06-01-2023 14:51:19.226856,"(4.4, 5.1, 5.012903225806451)","(12.0, 16.5, 16.142857142857142)","(2.3, 2.48, 2.4578341793570218)","(16.0, 22.0, 21.047619047619047)","(21.0, 32.0, 29.6)","(11.0, 15.5, 15.48936170212766)","(4.0, 5.3, 5.2317757009345796)"
06-01-2023 14:51:20.238070,"(4.4, 5.1, 5.011320754716981)","(12.0, 16.5, 16.142857142857142)","(2.3, 2.46, 2.458266897746967)","(16.0, 22.0, 21.41176470588235)","(21.0, 32.0, 29.6)","(11.0, 15.5, 15.48936170212766)","(4.0, 5.3, 5.2251908396946565)"
06-01-2023 14:51:21.451180,"(4.4, 5.1, 5.011764705882353)","(12.0, 16.5, 16.322580645161292)","(2.3, 2.46, 2.457037037037037)","(16.0, 22.0, 21.615384615384617)","(21.0, 32.0, 29.6)","(11.0, 15.5, 15.48936170212766)","(4.0, 5.3, 5.230841121495327)"
06-01-2023 14:51:22.636637,"(4.4, 5.1, 5.013414634146342)","(12.0, 17.0, 16.525510204081634)","(2.3, 2.46, 2.4568910256410255)","(16.0, 22.0, 21.166666666666668)","(21.0, 32.0, 29.75)","(11.0, 15.5, 15.490384615384615)","(4.0, 5.3, 5.235526315789474)"
06-01-2023 14:51:23.705693,"(4.4, 5.2, 5.117171717171717)","(12.0, 16.0, 15.677083333333334)","(2.3, 2.46, 2.4567301587301587)","(16.0, 22.0, 21.441176470588236)","(21.0, 32.0, 30.2)","(11.0, 15.5, 15.629310344827585)","(4.0, 5.3, 5.083529411764705)"
06-01-2023 14:51:24.882241,"(4.4, 5.2, 5.1581196581196584)","(12.0, 16.0, 15.698245614035088)","(2.3, 2.46, 2.4287272727272726)","(16.0, 22.0, 21.634146341463413)","(21.0, 32.0, 30.473684210526315)","(11.0, 16.0, 15.677966101694915)","(4.0, 5.1, 5.1433333333333335)"
06-01-2023 14:51:26.034967,"(4.4, 5.3, 5.2220472440944885)","(12.0, 16.0, 15.691756272401435)","(2.3, 2.44, 2.4258035714285713)","(16.0, 22.0, 21.78787878787879)","(21.0, 32.0, 30.473684210526315)","(11.0, 16.0, 15.677966101694915)","(4.0, 5.2, 5.138805970149254)"
