,Amuri Andy,Its Better,Anna Jem,Money Bags,Taieri Missile,Miss Adobe,Opawa Barns
05-01-2023 15:47:54.539916,"(3.3, 4.5, 3.902941176470588)","(3.2, 4.1, 3.9375)","(4.4, 7.6, 7.266666666666666)","(21.0, 65.0, 61.714285714285715)","(11.0, 22.0, 16.583333333333332)","(31.0, 180.0, 106.0)","(3.9, 5.8, 4.5)"
05-01-2023 15:47:55.623174,"(3.3, 4.4, 4.300000000000001)","(3.2, 4.1, 3.9375)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 61.714285714285715)","(11.0, 22.0, 16.583333333333332)","(31.0, 180.0, 106.0)","(3.9, 5.8, 4.458333333333334)"
05-01-2023 15:47:56.529160,"(3.3, 4.4, 4.014285714285714)","(3.2, 4.1, 3.9375)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 61.714285714285715)","(11.0, 22.0, 16.583333333333332)","(31.0, 180.0, 106.0)","(3.9, 5.8, 4.458333333333334)"
05-01-2023 15:47:57.513721,"(3.3, 4.4, 4.014285714285714)","(3.2, 4.1, 3.9375)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 61.714285714285715)","(11.0, 22.0, 16.583333333333332)","(31.0, 180.0, 125.45454545454545)","(3.9, 5.8, 4.460869565217392)"
05-01-2023 15:47:58.550467,"(3.3, 4.4, 4.014285714285714)","(3.2, 3.75, 3.5625)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 58.57142857142857)","(11.0, 22.0, 16.583333333333332)","(31.0, 180.0, 125.45454545454545)","(3.9, 5.8, 4.460869565217392)"
05-01-2023 15:47:59.636783,"(3.3, 4.4, 4.014285714285714)","(3.2, 3.75, 3.5625)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 58.57142857142857)","(11.0, 22.0, 16.583333333333332)","(31.0, 180.0, 125.45454545454545)","(3.9, 5.8, 4.460869565217392)"
05-01-2023 15:48:00.626840,"(3.3, 4.4, 4.014285714285714)","(3.2, 3.75, 3.5625)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 53.75)","(11.0, 22.0, 16.583333333333332)","(31.0, 180.0, 121.0)","(3.9, 5.8, 4.460869565217392)"
05-01-2023 15:48:01.608676,"(3.3, 4.4, 3.925)","(3.2, 3.75, 3.5625)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 46.0)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.8, 4.460869565217392)"
05-01-2023 15:48:02.648843,"(3.3, 4.3, 4.216666666666667)","(3.2, 3.75, 3.5625)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 38.17647058823529)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.8, 4.5625)"
05-01-2023 15:48:03.609258,"(3.3, 4.3, 4.216666666666667)","(3.2, 3.75, 3.65625)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 38.17647058823529)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.7, 4.544444444444445)"
05-01-2023 15:48:04.613539,"(3.3, 4.3, 4.216666666666667)","(3.2, 3.75, 3.65625)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 37.55555555555556)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.7, 4.544444444444445)"
05-01-2023 15:48:05.631969,"(3.3, 4.3, 4.216666666666667)","(3.2, 3.75, 3.65625)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 37.55555555555556)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.7, 4.53)"
05-01-2023 15:48:06.657619,"(3.3, 4.3, 4.216666666666667)","(3.2, 3.75, 3.65625)","(4.4, 7.6, 7.418181818181818)","(21.0, 65.0, 37.55555555555556)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.7, 4.443333333333333)"
05-01-2023 15:48:07.685722,"(3.3, 4.3, 3.919047619047619)","(3.2, 3.75, 3.65625)","(4.6, 7.6, 7.418181818181818)","(21.0, 60.0, 35.25)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.7, 4.550000000000001)"
05-01-2023 15:48:08.716796,"(3.3, 4.3, 3.919047619047619)","(3.2, 3.75, 3.65625)","(4.6, 7.6, 7.418181818181818)","(21.0, 60.0, 35.25)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.6, 4.766666666666667)"
05-01-2023 15:48:09.761938,"(3.3, 4.3, 3.919047619047619)","(3.2, 3.75, 3.65625)","(4.6, 7.6, 7.418181818181818)","(21.0, 60.0, 35.25)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.5, 5.0285714285714285)"
05-01-2023 15:48:10.804462,"(3.3, 4.3, 3.919047619047619)","(3.2, 3.75, 3.65625)","(4.6, 7.6, 7.418181818181818)","(21.0, 60.0, 35.25)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.5, 5.0285714285714285)"
05-01-2023 15:48:11.891965,"(3.3, 4.3, 3.919047619047619)","(3.2, 3.75, 3.65625)","(4.6, 7.6, 7.418181818181818)","(21.0, 60.0, 35.25)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.5, 4.81904761904762)"
05-01-2023 15:48:12.925244,"(3.3, 4.3, 3.919047619047619)","(3.2, 3.75, 3.65625)","(4.6, 7.6, 7.418181818181818)","(21.0, 60.0, 35.25)","(11.0, 22.0, 16.583333333333332)","(31.0, 160.0, 121.0)","(3.9, 5.5, 4.683870967741936)"
05-01-2023 15:48:14.024471,"(3.3, 4.3, 3.919047619047619)","(3.2, 3.75, 3.65625)","(4.6, 7.6, 7.418181818181818)","(21.0, 60.0, 43.23529411764706)","(11.0, 22.0, 16.705882352941178)","(31.0, 160.0, 130.0)","(3.9, 5.5, 5.2)"
05-01-2023 15:48:14.988555,"(3.3, 4.3, 3.9741379310344827)","(3.2, 3.75, 3.678571428571429)","(4.6, 7.6, 7.451851851851851)","(21.0, 50.0, 43.23529411764706)","(11.0, 22.0, 16.705882352941178)","(31.0, 160.0, 130.0)","(3.9, 5.4, 5.1647058823529415)"
05-01-2023 15:48:15.987548,"(3.3, 4.2, 4.165)","(3.2, 3.75, 3.678571428571429)","(4.6, 7.6, 7.451851851851851)","(21.0, 50.0, 42.33333333333333)","(11.0, 22.0, 18.25)","(31.0, 160.0, 121.0)","(3.9, 5.4, 5.1647058823529415)"
05-01-2023 15:48:17.044859,"(3.3, 4.2, 4.0)","(3.2, 3.75, 3.678571428571429)","(4.6, 7.6, 7.057142857142857)","(21.0, 50.0, 42.33333333333333)","(11.0, 22.0, 17.263157894736842)","(31.0, 160.0, 121.0)","(3.9, 5.4, 4.965217391304348)"
05-01-2023 15:48:18.143501,"(3.3, 4.2, 3.8235294117647056)","(3.2, 3.75, 3.678571428571429)","(4.6, 7.6, 7.057142857142857)","(21.0, 50.0, 45.0)","(11.0, 22.0, 17.416666666666668)","(31.0, 160.0, 121.0)","(3.9, 5.4, 4.833333333333334)"
05-01-2023 15:48:19.219750,"(3.3, 4.1, 3.8066666666666666)","(3.2, 3.75, 3.678571428571429)","(4.6, 7.6, 7.283333333333333)","(21.0, 48.0, 46.38461538461539)","(11.0, 22.0, 23.75)","(31.0, 160.0, 100.0)","(3.9, 5.4, 4.833333333333334)"
05-01-2023 15:48:20.211609,"(3.3, 4.1, 3.8066666666666666)","(3.2, 3.75, 3.678571428571429)","(4.6, 7.6, 7.427272727272727)","(21.0, 48.0, 46.38461538461539)","(11.0, 26.0, 23.75)","(31.0, 150.0, 91.0)","(3.9, 5.4, 4.955555555555556)"
05-01-2023 15:48:21.268462,"(3.3, 4.1, 3.8066666666666666)","(3.2, 3.75, 3.678571428571429)","(4.6, 7.6, 7.427272727272727)","(21.0, 46.0, 42.2)","(11.0, 26.0, 25.5)","(31.0, 150.0, 91.0)","(3.9, 5.4, 4.86875)"
05-01-2023 15:48:22.314469,"(3.3, 4.0, 3.721212121212121)","(3.2, 3.75, 3.678571428571429)","(4.6, 7.6, 7.427272727272727)","(21.0, 46.0, 39.09090909090909)","(11.0, 26.0, 25.526315789473685)","(31.0, 150.0, 85.55555555555556)","(3.9, 5.4, 4.86875)"
05-01-2023 15:48:23.389214,"(3.3, 3.95, 3.706060606060606)","(3.2, 3.75, 3.678571428571429)","(4.6, 7.6, 7.427272727272727)","(21.0, 46.0, 39.09090909090909)","(11.0, 26.0, 23.333333333333332)","(31.0, 150.0, 101.66666666666666)","(3.9, 5.4, 4.734782608695652)"
05-01-2023 15:48:24.445260,"(3.3, 3.9, 3.8423076923076924)","(3.2, 3.75, 3.678571428571429)","(4.6, 7.6, 7.427272727272727)","(21.0, 46.0, 39.09090909090909)","(11.0, 26.0, 23.333333333333332)","(31.0, 150.0, 101.66666666666666)","(3.9, 5.4, 4.734782608695652)"
05-01-2023 15:48:25.542604,"(3.3, 3.9, 3.803225806451613)","(3.2, 4.0, 3.869047619047619)","(4.6, 7.8, 7.158333333333333)","(21.0, 46.0, 39.09090909090909)","(11.0, 26.0, 23.333333333333332)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.745454545454545)"
05-01-2023 15:48:26.511753,"(3.3, 3.9, 3.803225806451613)","(3.2, 4.0, 3.869047619047619)","(4.6, 7.8, 7.158333333333333)","(21.0, 46.0, 39.09090909090909)","(11.0, 26.0, 23.333333333333332)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.745454545454545)"
05-01-2023 15:48:27.648674,"(3.3, 3.9, 3.675)","(3.2, 4.0, 3.9999999999999996)","(4.6, 7.8, 6.866666666666667)","(21.0, 46.0, 37.2)","(11.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.74)"
05-01-2023 15:48:28.658740,"(3.3, 3.85, 3.675)","(3.2, 4.1, 3.9999999999999996)","(4.6, 7.8, 6.866666666666667)","(21.0, 42.0, 39.85714285714286)","(11.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.74)"
05-01-2023 15:48:29.734356,"(3.3, 3.85, 3.675)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 42.0, 39.85714285714286)","(11.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.734782608695652)"
05-01-2023 15:48:30.819310,"(3.3, 3.85, 3.675)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 42.0, 39.85714285714286)","(11.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.734782608695652)"
05-01-2023 15:48:31.914551,"(3.3, 3.85, 3.675)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 42.0, 40.75)","(11.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.734782608695652)"
05-01-2023 15:48:32.982645,"(3.3, 3.85, 3.675)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 42.0, 34.17391304347826)","(11.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.734782608695652)"
05-01-2023 15:48:34.058011,"(3.3, 3.85, 3.675)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 42.0, 34.17391304347826)","(11.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.734782608695652)"
05-01-2023 15:48:35.114475,"(3.3, 3.85, 3.5388888888888888)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 42.0, 38.916666666666664)","(11.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.734782608695652)"
05-01-2023 15:48:36.170244,"(3.1, 3.85, 3.5388888888888888)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 40.0, 38.916666666666664)","(12.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.8226415094339625)"
05-01-2023 15:48:37.280698,"(3.1, 3.85, 3.515909090909091)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 40.0, 35.41176470588235)","(12.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.8226415094339625)"
05-01-2023 15:48:38.359537,"(3.1, 3.85, 3.515909090909091)","(3.2, 4.1, 3.9999999999999996)","(4.6, 7.6, 7.283333333333333)","(21.0, 40.0, 31.333333333333332)","(12.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.8226415094339625)"
05-01-2023 15:48:39.386519,"(3.1, 3.85, 3.515909090909091)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 40.0, 32.0)","(12.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.8226415094339625)"
05-01-2023 15:48:40.443231,"(3.1, 3.8, 3.5125)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 38.0, 30.59259259259259)","(12.0, 26.0, 22.25)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.863829787234042)"
05-01-2023 15:48:41.533274,"(3.1, 3.75, 3.506521739130435)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 36.0, 35.0)","(12.0, 26.0, 25.545454545454547)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.941818181818182)"
05-01-2023 15:48:42.650860,"(3.1, 3.7, 3.55)","(3.2, 4.1, 4.0458333333333325)","(4.6, 7.6, 7.283333333333333)","(21.0, 34.0, 33.25)","(12.0, 26.0, 25.545454545454547)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.941818181818182)"
05-01-2023 15:48:43.711945,"(3.1, 3.7, 3.505)","(3.2, 4.1, 3.9999999999999996)","(4.6, 7.6, 7.283333333333333)","(21.0, 34.0, 31.0)","(12.0, 26.0, 25.545454545454547)","(31.0, 160.0, 122.2)","(3.9, 5.4, 4.941818181818182)"
05-01-2023 15:48:44.814784,"(3.1, 3.65, 3.507142857142857)","(3.2, 4.1, 3.9999999999999996)","(4.6, 7.6, 6.945454545454545)","(21.0, 34.0, 33.416666666666664)","(12.0, 26.0, 25.615384615384617)","(31.0, 160.0, 88.13333333333333)","(3.9, 5.4, 4.95)"
05-01-2023 15:48:45.830298,"(3.1, 3.65, 3.4789473684210526)","(3.2, 4.1, 4.059374999999999)","(4.6, 7.6, 6.8)","(21.0, 34.0, 33.416666666666664)","(12.0, 26.0, 25.615384615384617)","(31.0, 150.0, 88.13333333333333)","(3.9, 5.4, 4.95)"
05-01-2023 15:48:46.951942,"(3.1, 3.65, 3.4789473684210526)","(3.2, 4.1, 4.059374999999999)","(4.6, 7.6, 6.8)","(21.0, 34.0, 29.40625)","(12.0, 26.0, 25.615384615384617)","(31.0, 150.0, 84.75)","(3.9, 5.4, 4.95)"
05-01-2023 15:48:48.102365,"(3.1, 3.6, 3.466666666666667)","(3.2, 4.1, 4.059374999999999)","(4.6, 7.6, 6.8)","(21.0, 34.0, 28.346153846153847)","(12.0, 26.0, 25.615384615384617)","(31.0, 150.0, 84.75)","(3.9, 5.4, 4.859999999999999)"
05-01-2023 15:48:49.257583,"(3.1, 3.6, 3.466666666666667)","(3.2, 4.0, 3.8625)","(4.6, 7.6, 6.8)","(21.0, 34.0, 28.346153846153847)","(12.0, 26.0, 25.615384615384617)","(31.0, 150.0, 84.75)","(3.9, 5.4, 4.859999999999999)"
05-01-2023 15:48:50.449102,"(3.1, 3.6, 3.466666666666667)","(3.2, 4.0, 3.8625)","(4.6, 7.6, 6.8)","(21.0, 34.0, 28.346153846153847)","(12.0, 26.0, 25.615384615384617)","(31.0, 150.0, 84.75)","(3.9, 5.4, 4.859999999999999)"
05-01-2023 15:48:51.543082,"(3.1, 3.6, 3.5090909090909093)","(3.2, 4.0, 3.8625)","(4.6, 7.6, 7.072222222222222)","(21.0, 34.0, 29.058823529411764)","(12.0, 26.0, 25.615384615384617)","(31.0, 150.0, 84.75)","(3.9, 5.4, 4.859999999999999)"
05-01-2023 15:48:52.640248,"(3.1, 3.6, 3.475)","(3.2, 4.0, 3.8625)","(4.6, 7.6, 7.072222222222222)","(21.0, 34.0, 29.058823529411764)","(12.0, 26.0, 33.0)","(31.0, 150.0, 84.75)","(3.9, 5.4, 4.703225806451613)"
05-01-2023 15:48:53.742533,"(3.1, 3.6, 3.475)","(3.2, 4.0, 3.8625)","(4.6, 7.6, 7.0)","(21.0, 34.0, 29.058823529411764)","(12.0, 40.0, 33.66666666666667)","(31.0, 150.0, 43.8)","(3.9, 5.4, 4.821428571428571)"
05-01-2023 15:48:54.851535,"(3.1, 3.6, 3.5090909090909093)","(3.2, 4.0, 3.8625)","(4.6, 7.6, 6.660869565217391)","(21.0, 34.0, 30.88888888888889)","(12.0, 40.0, 32.4)","(31.0, 150.0, 82.5)","(3.9, 5.4, 4.834883720930232)"
05-01-2023 15:48:55.963319,"(3.1, 3.6, 3.4125)","(3.2, 4.1, 3.9999999999999996)","(4.6, 7.6, 6.660869565217391)","(21.0, 34.0, 30.76923076923077)","(12.0, 40.0, 31.714285714285715)","(31.0, 150.0, 82.5)","(3.9, 5.4, 5.056521739130435)"
05-01-2023 15:48:57.023275,"(3.1, 3.6, 3.3777777777777778)","(3.2, 4.1, 4.059374999999999)","(4.6, 7.6, 6.660869565217391)","(21.0, 34.0, 30.88888888888889)","(13.0, 38.0, 31.714285714285715)","(31.0, 150.0, 82.5)","(3.9, 5.3, 5.056521739130435)"
05-01-2023 15:48:58.127891,"(3.1, 3.6, 3.260377358490566)","(3.2, 4.1, 4.059374999999999)","(4.6, 7.6, 7.097674418604651)","(21.0, 34.0, 30.88888888888889)","(13.0, 38.0, 33.5)","(31.0, 150.0, 82.5)","(3.9, 5.3, 4.957142857142857)"
05-01-2023 15:48:59.232128,"(3.1, 3.55, 3.523333333333333)","(3.2, 4.1, 4.059374999999999)","(4.6, 7.6, 7.016216216216216)","(21.0, 34.0, 30.88888888888889)","(13.0, 38.0, 33.5)","(31.0, 150.0, 82.5)","(3.9, 5.3, 4.957142857142857)"
05-01-2023 15:49:00.342337,"(3.1, 3.55, 3.343103448275862)","(3.2, 3.75, 3.6456521739130436)","(4.6, 7.4, 7.281481481481482)","(21.0, 34.0, 30.88888888888889)","(14.0, 38.0, 33.5)","(31.0, 150.0, 82.5)","(3.9, 5.3, 5.056521739130435)"
05-01-2023 15:49:01.343822,"(3.1, 3.55, 3.269148936170213)","(3.2, 3.75, 3.5961538461538463)","(4.6, 7.4, 7.281481481481482)","(21.0, 34.0, 31.375)","(14.0, 38.0, 33.5)","(31.0, 150.0, 82.5)","(3.9, 5.3, 5.056521739130435)"
05-01-2023 15:49:02.420651,"(3.1, 3.55, 3.269148936170213)","(3.2, 3.75, 3.5961538461538463)","(4.6, 7.4, 7.281481481481482)","(21.0, 34.0, 31.375)","(14.0, 38.0, 33.5)","(31.0, 150.0, 82.5)","(3.9, 5.3, 5.056521739130435)"
05-01-2023 15:49:03.472075,"(3.1, 3.5, 3.2941176470588234)","(3.2, 3.75, 3.638888888888889)","(4.6, 7.4, 6.800000000000001)","(21.0, 34.0, 31.375)","(14.0, 38.0, 33.5)","(31.0, 150.0, 82.5)","(3.9, 5.3, 5.056521739130435)"
05-01-2023 15:49:04.675015,"(3.1, 3.45, 3.318)","(3.2, 3.75, 3.638888888888889)","(4.6, 7.4, 7.2)","(21.0, 34.0, 31.375)","(14.0, 38.0, 33.5)","(31.0, 150.0, 82.5)","(3.9, 5.3, 5.056521739130435)"
05-01-2023 15:49:05.863242,"(3.1, 3.45, 3.318)","(3.2, 3.75, 3.638888888888889)","(4.6, 7.4, 7.2)","(21.0, 34.0, 31.375)","(14.0, 38.0, 33.5)","(31.0, 150.0, 82.5)","(3.9, 5.3, 5.056521739130435)"
05-01-2023 15:49:07.102431,"(3.1, 3.45, 3.318)","(3.2, 3.75, 3.638888888888889)","(4.6, 7.4, 6.466666666666667)","(21.0, 34.0, 31.9)","(14.0, 38.0, 33.5)","(31.0, 120.0, 108.75)","(3.9, 5.3, 5.056521739130435)"
05-01-2023 15:49:08.296160,"(3.1, 3.45, 3.318)","(3.2, 3.75, 3.638888888888889)","(4.6, 7.4, 6.466666666666667)","(21.0, 34.0, 30.666666666666668)","(14.0, 38.0, 33.5)","(31.0, 120.0, 108.75)","(3.9, 5.3, 4.904347826086957)"
05-01-2023 15:49:09.398712,"(3.1, 3.45, 3.3190476190476192)","(3.2, 3.75, 3.638888888888889)","(4.6, 7.4, 7.12)","(21.0, 34.0, 31.272727272727273)","(14.0, 38.0, 32.666666666666664)","(31.0, 120.0, 108.75)","(3.9, 5.3, 4.904347826086957)"
05-01-2023 15:49:10.475159,"(3.1, 3.45, 3.3190476190476192)","(3.2, 3.75, 3.638888888888889)","(4.8, 7.4, 6.800000000000001)","(21.0, 34.0, 31.272727272727273)","(14.0, 38.0, 32.666666666666664)","(31.0, 120.0, 87.27272727272728)","(3.9, 5.3, 4.904347826086957)"
05-01-2023 15:49:11.628306,"(3.1, 3.45, 3.3190476190476192)","(3.2, 3.75, 3.638888888888889)","(4.8, 7.4, 7.072727272727273)","(21.0, 34.0, 31.272727272727273)","(14.0, 38.0, 28.22222222222222)","(31.0, 120.0, 94.28571428571429)","(3.9, 5.3, 4.904347826086957)"
05-01-2023 15:49:12.842112,"(3.1, 3.45, 3.2925925925925927)","(3.2, 3.75, 3.638888888888889)","(4.8, 7.4, 7.228571428571429)","(21.0, 34.0, 31.272727272727273)","(14.0, 38.0, 28.22222222222222)","(31.0, 120.0, 94.28571428571429)","(3.9, 5.3, 4.904347826086957)"
05-01-2023 15:49:13.956044,"(3.1, 3.45, 3.2925925925925927)","(3.2, 3.75, 3.638888888888889)","(4.8, 7.4, 7.175000000000001)","(21.0, 34.0, 31.272727272727273)","(14.0, 38.0, 28.22222222222222)","(31.0, 120.0, 94.28571428571429)","(3.9, 5.3, 4.904347826086957)"
05-01-2023 15:49:15.070918,"(3.1, 3.45, 3.2925925925925927)","(3.2, 3.75, 3.638888888888889)","(4.8, 7.6, 7.105882352941176)","(21.0, 34.0, 31.272727272727273)","(14.0, 38.0, 28.22222222222222)","(31.0, 120.0, 99.23076923076923)","(3.9, 5.3, 4.904347826086957)"
05-01-2023 15:49:16.082118,"(3.1, 3.45, 3.2925925925925927)","(3.2, 3.75, 3.638888888888889)","(4.8, 7.6, 7.105882352941176)","(21.0, 34.0, 31.272727272727273)","(15.0, 38.0, 31.95)","(31.0, 120.0, 101.42857142857143)","(4.0, 5.3, 4.962962962962963)"
05-01-2023 15:49:17.170772,"(3.1, 3.2, 3.151923076923077)","(3.2, 3.75, 3.638888888888889)","(4.8, 7.6, 6.933333333333334)","(21.0, 34.0, 32.0)","(15.0, 38.0, 32.5)","(31.0, 130.0, 101.42857142857143)","(4.0, 5.3, 4.904347826086957)"
05-01-2023 15:49:18.330596,"(3.1, 3.45, 3.2760869565217394)","(3.2, 3.75, 3.638888888888889)","(4.8, 7.6, 7.148387096774194)","(21.0, 34.0, 32.0)","(15.0, 38.0, 31.63157894736842)","(31.0, 130.0, 93.63636363636364)","(4.0, 5.3, 4.904347826086957)"
05-01-2023 15:49:19.523026,"(3.0, 3.45, 3.2833333333333337)","(3.1, 3.75, 3.638888888888889)","(5.0, 7.6, 6.933333333333334)","(21.0, 34.0, 32.0)","(15.0, 38.0, 30.142857142857142)","(26.0, 130.0, 64.66666666666666)","(4.0, 5.3, 4.904347826086957)"
05-01-2023 15:49:20.778328,"(3.0, 3.45, 3.2029411764705884)","(3.1, 3.75, 3.638888888888889)","(5.0, 7.6, 6.933333333333334)","(21.0, 34.0, 32.0)","(15.0, 38.0, 31.571428571428573)","(26.0, 130.0, 66.0)","(4.0, 5.3, 4.962962962962963)"
05-01-2023 15:49:22.017943,"(3.0, 3.45, 3.25)","(3.1, 3.75, 3.7083333333333335)","(5.0, 7.6, 6.933333333333334)","(21.0, 34.0, 32.0)","(15.0, 38.0, 31.571428571428573)","(26.0, 130.0, 94.36363636363636)","(4.0, 5.3, 4.962962962962963)"
05-01-2023 15:49:23.394943,"(3.0, 3.45, 3.2029411764705884)","(3.1, 3.7, 3.666666666666667)","(5.0, 7.6, 6.933333333333334)","(21.0, 34.0, 32.0)","(17.0, 38.0, 31.571428571428573)","(26.0, 130.0, 35.55555555555556)","(4.0, 5.3, 4.962962962962963)"
05-01-2023 15:49:24.580821,"(3.0, 3.45, 3.2029411764705884)","(3.1, 3.7, 3.666666666666667)","(5.0, 7.6, 6.933333333333334)","(21.0, 34.0, 32.0)","(17.0, 38.0, 33.714285714285715)","(26.0, 130.0, 74.61290322580646)","(4.0, 5.3, 4.926666666666667)"
05-01-2023 15:49:25.802649,"(3.0, 3.45, 3.4071428571428575)","(3.1, 3.7, 3.6750000000000003)","(5.0, 7.6, 7.078260869565217)","(21.0, 34.0, 30.666666666666668)","(17.0, 38.0, 33.5)","(26.0, 130.0, 74.61290322580646)","(4.0, 5.3, 4.926666666666667)"
05-01-2023 15:49:27.107384,"(3.0, 3.45, 3.3657894736842104)","(3.1, 3.7, 3.726)","(5.0, 7.6, 7.078260869565217)","(21.0, 34.0, 30.666666666666668)","(17.0, 38.0, 32.1764705882353)","(26.0, 130.0, 74.61290322580646)","(4.0, 5.3, 4.926666666666667)"
05-01-2023 15:49:28.288888,"(3.0, 3.45, 3.3833333333333333)","(3.1, 3.75, 3.726)","(5.0, 7.6, 7.078260869565217)","(21.0, 34.0, 30.666666666666668)","(17.0, 38.0, 32.5)","(26.0, 130.0, 95.26666666666667)","(4.0, 5.3, 4.869230769230769)"
05-01-2023 15:49:29.426149,"(3.0, 3.45, 3.316666666666667)","(3.1, 4.2, 4.133333333333334)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 30.666666666666668)","(17.0, 38.0, 32.5)","(26.0, 100.0, 70.26315789473685)","(4.0, 5.3, 4.9)"
05-01-2023 15:49:30.557458,"(3.0, 3.45, 3.316666666666667)","(3.1, 4.2, 4.022222222222222)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 30.666666666666668)","(17.0, 38.0, 32.5)","(26.0, 85.0, 60.36)","(4.0, 5.3, 4.934285714285714)"
05-01-2023 15:49:31.664895,"(3.0, 3.45, 3.316666666666667)","(3.1, 4.2, 4.04)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 30.956521739130434)","(17.0, 38.0, 32.5)","(26.0, 85.0, 59.15384615384615)","(4.0, 5.3, 4.934285714285714)"
05-01-2023 15:49:32.780031,"(3.0, 3.45, 3.316666666666667)","(3.1, 4.2, 4.093333333333334)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(17.0, 38.0, 32.5)","(26.0, 85.0, 59.15384615384615)","(4.0, 5.3, 4.971794871794872)"
05-01-2023 15:49:33.889103,"(3.0, 3.45, 3.316666666666667)","(3.1, 4.2, 4.093333333333334)","(5.0, 7.6, 7.133333333333333)","(21.0, 34.0, 31.2)","(17.0, 38.0, 32.5)","(26.0, 85.0, 55.78260869565217)","(4.0, 5.3, 4.971794871794872)"
