,Whata Journey,Tracer Bullet,Vanity Bay,Baileys With Legs,Misstrepo,Chainlinc,Johnrod,Onlysbest,Allambie
07-12-2022 18:51:51.112624,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 24.375)","(10.0, 18.0, 15.5)","(7.0, 9.0, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 4.1)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:51:52.574739,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 20.0)","(10.0, 18.0, 13.416666666666666)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 3.918181818181818)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 15.5)","(6.0, 8.6, 7.64)"
07-12-2022 18:51:53.938752,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 24.375)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 4.2875)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:51:55.226173,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 24.375)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 4.058333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.576923076923077)","(6.0, 8.6, 7.64)"
07-12-2022 18:51:56.514033,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 25.384615384615387)","(10.0, 18.0, 16.28125)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 4.058333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.576923076923077)","(6.0, 8.6, 7.64)"
07-12-2022 18:51:57.755049,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 24.375)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 4.058333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:51:58.948208,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 24.375)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 4.016666666666667)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 15.5)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:00.207226,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 20.0)","(10.0, 18.0, 13.416666666666666)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 4.266666666666667)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:01.419303,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 24.375)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 4.1)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 17.928571428571427)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:02.669961,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 24.142857142857142)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 4.266666666666667)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 17.928571428571427)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:03.919191,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 24.142857142857142)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.0, 4.266666666666667)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 17.928571428571427)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:05.165611,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 24.142857142857142)","(10.0, 18.0, 13.416666666666666)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.0, 4.08)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 15.5)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:06.377625,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 20.0)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.0, 4.08)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 15.5)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:07.652570,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 20.0)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.0, 4.54)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:08.841349,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 25.384615384615387)","(10.0, 18.0, 13.416666666666666)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.0, 4.266666666666667)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.576923076923077)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:10.139406,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 25.384615384615387)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.0, 4.475)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.576923076923077)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:11.288731,"(4.6, 6.6, 6.266666666666667)","(18.0, 27.0, 25.384615384615387)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.55)","(3.6, 5.1, 4.475)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:12.415498,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 24.375)","(10.0, 18.0, 15.5)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.55)","(3.6, 5.1, 4.891666666666667)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 15.5)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:13.551255,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 20.0)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.55)","(3.6, 5.1, 4.699999999999999)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 15.5)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:14.725792,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 20.0)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.2, 7.3)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 4.699999999999999)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 15.5)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:15.952887,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 20.0)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.2, 7.25)","(5.0, 6.8, 6.266666666666667)","(3.6, 5.1, 4.2)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:17.160999,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 24.375)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.55)","(3.6, 5.1, 4.084615384615384)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.576923076923077)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:18.386325,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 25.384615384615387)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.663636363636363)","(3.6, 5.1, 4.2)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:19.542475,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 24.375)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.55)","(3.6, 5.1, 4.699999999999999)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 15.5)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:20.705348,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 20.0)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.55)","(3.6, 5.1, 4.683333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 15.5)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:21.954446,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 20.0)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.4)","(3.6, 5.1, 4.683333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 15.5)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:23.166645,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 20.0)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.4)","(3.6, 5.1, 4.683333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:24.354649,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 24.375)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.4)","(3.6, 5.1, 4.683333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.576923076923077)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:25.516737,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 25.384615384615387)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.4)","(3.6, 5.1, 4.683333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.576923076923077)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:26.654392,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 25.384615384615387)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.4)","(3.6, 5.1, 4.683333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:27.789437,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 24.375)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.4)","(3.6, 5.1, 4.683333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 15.5)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:28.935421,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 24.375)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.55)","(3.6, 5.1, 4.683333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:30.091985,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 24.142857142857142)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.25)","(5.0, 6.8, 6.55)","(3.6, 5.1, 4.683333333333334)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.0)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:31.259581,"(4.6, 6.6, 6.266666666666667)","(17.0, 27.0, 24.142857142857142)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.0, 7.3)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.425)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.642857142857142)","(6.0, 8.6, 7.64)"
07-12-2022 18:52:32.472593,"(4.6, 7.0, 6.533333333333333)","(17.0, 27.0, 24.142857142857142)","(10.0, 18.0, 13.833333333333334)","(7.0, 8.2, 7.8)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.75)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.5)","(6.0, 8.6, 8.066666666666666)"
07-12-2022 18:52:33.678094,"(4.6, 7.2, 6.133333333333333)","(17.0, 27.0, 24.375)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.642857142857142)","(6.0, 8.6, 8.066666666666666)"
07-12-2022 18:52:34.885681,"(4.6, 7.2, 6.666666666666667)","(17.0, 27.0, 24.142857142857142)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 19.0)","(6.0, 8.6, 8.066666666666666)"
07-12-2022 18:52:36.238108,"(4.6, 7.2, 6.666666666666667)","(17.0, 27.0, 25.333333333333336)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(13.0, 22.0, 17.666666666666668)","(14.0, 19.5, 19.0)","(6.0, 8.6, 8.066666666666666)"
07-12-2022 18:52:37.616775,"(4.6, 7.2, 6.666666666666667)","(18.0, 27.0, 24.142857142857142)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.125)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:38.901713,"(4.6, 7.2, 6.666666666666667)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.125)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:40.162915,"(4.6, 7.2, 6.666666666666667)","(18.0, 27.0, 24.142857142857142)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.125)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:41.403344,"(4.6, 7.2, 6.666666666666667)","(18.0, 27.0, 24.285714285714285)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.125)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:42.695361,"(4.6, 7.2, 6.666666666666667)","(18.0, 27.0, 24.285714285714285)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.5)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:43.867856,"(4.6, 7.2, 6.666666666666667)","(18.0, 27.0, 24.285714285714285)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.5)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:45.037001,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.5)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:46.273343,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.5)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:47.443410,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.5)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:48.671150,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.5)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:49.843854,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.4)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:50.897019,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.95)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:52.002615,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.95)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:53.103532,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.95)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:54.381764,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.4)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:55.666280,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.4)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:56.958388,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 18.4)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:58.365741,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:52:59.687026,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:00.952143,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:02.120441,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 20.142857142857142)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:03.329913,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 20.142857142857142)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:04.589760,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 20.142857142857142)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:06.214851,"(4.6, 6.4, 5.8)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 20.142857142857142)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:07.530406,"(4.6, 6.4, 5.8)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 20.142857142857142)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:08.939657,"(4.6, 6.4, 5.8)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 20.142857142857142)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:10.207214,"(4.6, 6.4, 5.8)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:11.486685,"(4.6, 6.4, 5.8)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:12.881870,"(4.6, 6.4, 5.8)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:14.220725,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:15.454867,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:16.643805,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:17.840765,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:19.004728,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:20.188424,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 7.4)"
07-12-2022 18:53:21.378321,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.6, 6.96)"
07-12-2022 18:53:22.634956,"(4.6, 6.4, 6.133333333333334)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.4, 6.866666666666666)"
07-12-2022 18:53:23.962141,"(4.6, 6.4, 5.8)","(18.0, 27.0, 23.666666666666668)","(10.0, 18.0, 13.833333333333334)","(7.0, 9.0, 8.333333333333334)","(5.0, 6.8, 6.1)","(3.6, 5.1, 4.944444444444445)","(14.0, 22.0, 17.666666666666668)","(14.0, 19.5, 16.75)","(6.0, 8.2, 6.866666666666666)"
