,Willsintown,Destiny Blues,Fortyfive Rock,Handsome Harry Nz,Tulhurst Cuddles,Taleggio,Jaydes Terror,Darby Brights,Whata Reactor
12-01-2023 15:17:41.954135,"(101.0, 230.0, 220.76923076923077)","(61.0, 90.0, 87.5)","(17.0, 21.0, 20.076923076923077)","(5.0, 99999, 99990)","(2.15, 2.38, 2.3968421052631577)","(7.5, 11.0, 10.541666666666666)","(9.0, 18.0, 17.625)","(4.6, 5.8, 5.688888888888889)","(13.0, 19.0, 17.846153846153847)"
12-01-2023 15:17:43.174251,"(101.0, 230.0, 220.76923076923077)","(61.0, 90.0, 87.5)","(17.0, 21.0, 20.076923076923077)","(5.5, 99999, 99990)","(2.15, 2.4, 2.3654545454545453)","(8.0, 11.0, 10.607142857142858)","(10.0, 18.0, 17.625)","(4.8, 5.8, 5.75)","(13.0, 19.0, 17.846153846153847)"
12-01-2023 15:17:44.365537,"(101.0, 230.0, 220.76923076923077)","(61.0, 90.0, 87.5)","(17.0, 21.0, 20.076923076923077)","(5.5, 99999, 99990)","(2.15, 2.38, 2.3586666666666667)","(8.0, 11.0, 10.576923076923077)","(10.0, 18.0, 17.785714285714285)","(4.8, 5.8, 5.72)","(13.0, 19.0, 17.86)"
12-01-2023 15:17:45.617912,"(101.0, 230.0, 220.76923076923077)","(61.0, 90.0, 87.5)","(17.0, 21.0, 22.666666666666668)","(5.5, 99999, 99990)","(2.15, 2.38, 2.344324324324324)","(8.0, 11.0, 10.444444444444445)","(10.0, 18.0, 17.625)","(4.8, 5.8, 5.768421052631579)","(13.0, 19.0, 17.4)"
12-01-2023 15:17:46.801425,"(101.0, 230.0, 220.76923076923077)","(61.0, 90.0, 87.5)","(17.0, 23.0, 21.333333333333332)","(5.0, 99999, 99990)","(2.1, 2.38, 2.3493023255813954)","(8.0, 11.0, 10.444444444444445)","(11.0, 18.0, 17.625)","(4.6, 5.8, 5.768421052631579)","(13.0, 19.0, 17.695652173913043)"
12-01-2023 15:17:48.050566,"(101.0, 230.0, 220.76923076923077)","(61.0, 90.0, 87.5)","(17.0, 22.0, 20.88888888888889)","(5.0, 99999, 99990)","(2.1, 2.38, 2.4066666666666667)","(8.0, 11.0, 10.444444444444445)","(11.0, 18.0, 17.785714285714285)","(4.6, 5.8, 5.688888888888889)","(13.0, 19.0, 17.285714285714285)"
12-01-2023 15:17:49.283912,"(101.0, 230.0, 220.76923076923077)","(61.0, 90.0, 87.5)","(17.0, 22.0, 20.8)","(5.0, 99999, 99990)","(2.1, 2.42, 2.356)","(8.0, 11.0, 10.444444444444445)","(11.0, 18.0, 17.625)","(4.6, 5.8, 5.768421052631579)","(13.0, 19.0, 18.53846153846154)"
12-01-2023 15:17:50.536430,"(101.0, 230.0, 220.76923076923077)","(61.0, 90.0, 87.5)","(17.0, 22.0, 20.8)","(5.0, 99999, 99990)","(2.1, 2.4, 2.332307692307692)","(8.0, 11.0, 10.444444444444445)","(11.0, 18.0, 17.625)","(4.6, 5.8, 5.768421052631579)","(13.0, 19.0, 18.333333333333332)"
12-01-2023 15:17:51.841000,"(101.0, 230.0, 220.76923076923077)","(61.0, 90.0, 87.5)","(17.0, 22.0, 20.8)","(5.0, 99999, 99990)","(2.1, 2.38, 2.3297297297297295)","(8.0, 11.0, 10.444444444444445)","(11.0, 18.0, 17.8125)","(4.6, 5.8, 5.783333333333333)","(13.0, 19.0, 18.545454545454547)"
12-01-2023 15:17:53.118134,"(101.0, 230.0, 220.76923076923077)","(61.0, 90.0, 87.5)","(17.0, 22.0, 21.0)","(5.0, 99999, 99990)","(2.1, 2.38, 2.34)","(8.0, 11.0, 10.64)","(11.0, 18.0, 17.5)","(4.6, 5.8, 5.59375)","(13.0, 19.0, 18.666666666666668)"
12-01-2023 15:17:54.418731,"(101.0, 230.0, 220.76923076923077)","(61.0, 90.0, 87.5)","(16.0, 22.0, 21.142857142857142)","(5.0, 99999, 99990)","(2.1, 2.36, 2.3784)","(8.0, 11.0, 11.488888888888889)","(11.0, 18.0, 16.62)","(4.6, 5.6, 5.788)","(13.0, 19.0, 17.214285714285715)"
12-01-2023 15:17:55.714380,"(101.0, 230.0, 216.66666666666666)","(61.0, 90.0, 87.5)","(16.0, 22.0, 20.941176470588236)","(5.0, 99999, 99990)","(2.1, 2.38, 2.445981308411215)","(8.0, 11.5, 11.705882352941176)","(11.0, 17.0, 16.604166666666668)","(4.6, 5.9, 5.6647058823529415)","(13.0, 18.5, 17.818181818181817)"
12-01-2023 15:17:56.968773,"(101.0, 230.0, 216.66666666666666)","(61.0, 90.0, 87.5)","(16.0, 22.0, 20.941176470588236)","(5.0, 99999, 99990)","(2.1, 2.46, 2.445981308411215)","(8.0, 12.0, 11.705882352941176)","(11.0, 17.0, 16.083333333333332)","(4.6, 5.9, 5.610526315789474)","(13.0, 18.5, 17.964285714285715)"
12-01-2023 15:17:58.107331,"(101.0, 230.0, 218.75)","(61.0, 90.0, 87.5)","(16.0, 22.0, 21.058823529411764)","(5.0, 99999, 99990)","(2.1, 2.44, 2.4122222222222223)","(8.0, 12.0, 11.685185185185185)","(11.0, 16.0, 14.75)","(4.6, 5.8, 5.610526315789474)","(13.0, 18.5, 17.354166666666668)"
12-01-2023 15:17:59.310622,"(101.0, 230.0, 218.75)","(61.0, 90.0, 87.5)","(16.0, 22.0, 21.142857142857142)","(5.0, 99999, 99990)","(2.1, 2.44, 2.42)","(8.0, 12.5, 11.923076923076923)","(11.0, 15.5, 15.38888888888889)","(4.6, 5.8, 5.666666666666666)","(13.0, 18.5, 16.807692307692307)"
12-01-2023 15:18:00.476203,"(101.0, 230.0, 218.75)","(61.0, 90.0, 87.5)","(16.0, 22.0, 21.142857142857142)","(5.0, 99999, 99990)","(2.1, 2.44, 2.401)","(8.0, 12.5, 11.875)","(11.0, 15.5, 15.392857142857142)","(4.6, 5.8, 5.615384615384615)","(13.0, 18.5, 17.5)"
12-01-2023 15:18:01.669184,"(101.0, 230.0, 218.75)","(61.0, 90.0, 87.5)","(16.0, 22.0, 20.941176470588236)","(5.0, 99999, 99990)","(2.1, 2.44, 2.4038095238095236)","(8.0, 12.5, 11.847826086956522)","(11.0, 15.5, 15.392857142857142)","(4.6, 5.8, 5.625)","(13.0, 18.0, 17.25)"
12-01-2023 15:18:02.864076,"(101.0, 230.0, 218.75)","(61.0, 90.0, 87.5)","(16.0, 22.0, 20.714285714285715)","(5.0, 99999, 99990)","(2.1, 2.44, 2.3963636363636365)","(8.0, 12.5, 11.617647058823529)","(11.0, 15.5, 15.333333333333334)","(4.6, 5.8, 5.5285714285714285)","(13.0, 18.5, 17.38888888888889)"
12-01-2023 15:18:04.138533,"(101.0, 230.0, 220.0)","(61.0, 90.0, 89.0)","(16.0, 22.0, 20.5)","(5.0, 99999, 99990)","(2.1, 2.44, 2.3963636363636365)","(8.0, 12.5, 11.653846153846153)","(11.0, 15.5, 15.2)","(4.6, 5.8, 5.535294117647059)","(13.0, 18.5, 17.842105263157894)"
12-01-2023 15:18:05.349063,"(101.0, 230.0, 203.33333333333334)","(61.0, 90.0, 89.0)","(16.0, 22.0, 20.5)","(5.5, 99999, 99990)","(2.1, 2.44, 2.3963636363636365)","(8.5, 12.5, 11.921052631578947)","(11.0, 15.5, 15.2)","(4.8, 5.8, 5.6)","(13.0, 18.5, 17.666666666666668)"
12-01-2023 15:18:06.574878,"(101.0, 220.0, 205.0)","(61.0, 90.0, 89.0)","(16.0, 22.0, 20.5)","(5.5, 99999, 99990)","(2.1, 2.44, 2.3963636363636365)","(8.5, 12.5, 11.921052631578947)","(11.0, 15.5, 15.3)","(4.8, 5.8, 5.6)","(13.0, 18.5, 17.31578947368421)"
12-01-2023 15:18:07.874581,"(101.0, 220.0, 205.0)","(61.0, 90.0, 92.85714285714286)","(16.0, 22.0, 20.5)","(5.5, 99999, 99990)","(2.1, 2.44, 2.3963636363636365)","(8.5, 12.5, 11.921052631578947)","(11.0, 15.5, 15.3)","(4.8, 5.8, 5.6)","(13.0, 18.5, 17.31578947368421)"
12-01-2023 15:18:09.131866,"(101.0, 220.0, 200.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 22.0, 20.5)","(5.5, 99999, 99990)","(2.1, 2.44, 2.3963636363636365)","(8.5, 12.5, 11.921052631578947)","(11.0, 15.5, 15.3)","(4.8, 5.8, 5.6)","(13.0, 18.5, 17.31578947368421)"
12-01-2023 15:18:10.387985,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 22.0, 20.5)","(5.5, 99999, 99990)","(2.1, 2.44, 2.3963636363636365)","(8.5, 12.5, 11.921052631578947)","(11.0, 15.5, 15.020833333333334)","(4.8, 5.8, 5.6571428571428575)","(13.0, 18.5, 17.136363636363637)"
12-01-2023 15:18:11.702281,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 22.0, 20.5)","(5.5, 99999, 99990)","(2.1, 2.44, 2.3963636363636365)","(8.5, 12.5, 11.921052631578947)","(11.0, 17.0, 15.020833333333334)","(4.8, 5.8, 5.563157894736842)","(13.0, 18.5, 17.136363636363637)"
12-01-2023 15:18:13.025371,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 22.0, 20.5)","(5.5, 99999, 99990)","(2.1, 2.44, 2.4090322580645163)","(8.5, 12.5, 11.921052631578947)","(11.0, 17.0, 15.020833333333334)","(4.8, 5.8, 5.563157894736842)","(13.0, 18.5, 17.136363636363637)"
12-01-2023 15:18:14.234277,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 22.0, 20.4)","(5.5, 99999, 99990)","(2.1, 2.44, 2.4391709844559584)","(8.5, 12.5, 11.653846153846153)","(11.0, 17.0, 14.98076923076923)","(4.8, 5.8, 5.563157894736842)","(13.0, 18.5, 17.136363636363637)"
12-01-2023 15:18:15.536985,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 21.0, 20.4)","(5.5, 99999, 99990)","(2.1, 2.44, 2.4921052631578946)","(8.5, 12.5, 11.653846153846153)","(11.0, 17.0, 15.384615384615385)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.136363636363637)"
12-01-2023 15:18:16.916407,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 21.0, 20.4)","(5.5, 99999, 99990)","(2.1, 2.5, 2.4699999999999998)","(8.5, 12.5, 11.653846153846153)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.136363636363637)"
12-01-2023 15:18:18.257969,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 21.0, 19.0)","(5.5, 99999, 99990)","(2.1, 2.48, 2.4221052631578948)","(8.5, 12.5, 11.653846153846153)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.136363636363637)"
12-01-2023 15:18:19.564128,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.0)","(5.5, 99999, 99990)","(2.1, 2.48, 2.397297297297297)","(8.5, 12.5, 11.653846153846153)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.136363636363637)"
12-01-2023 15:18:20.816630,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.0)","(5.5, 99999, 99990)","(2.1, 2.46, 2.397297297297297)","(8.5, 12.5, 11.653846153846153)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.136363636363637)"
12-01-2023 15:18:22.004617,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.0)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3962025316455695)","(8.5, 12.5, 11.653846153846153)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:23.283357,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 18.75)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3962025316455695)","(8.5, 12.5, 11.921052631578947)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:24.470874,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 18.75)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3962025316455695)","(8.5, 12.5, 11.921052631578947)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:25.850109,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.0)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3962025316455695)","(8.5, 12.5, 11.921052631578947)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:27.177455,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.0)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3962025316455695)","(8.5, 12.5, 11.921052631578947)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:28.650797,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.166666666666668)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3962025316455695)","(8.5, 12.5, 11.921052631578947)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:29.902570,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.25)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3962025316455695)","(8.5, 12.5, 11.921052631578947)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:31.239984,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.323529411764707)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3962025316455695)","(8.5, 12.5, 12.076923076923077)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:32.728089,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.323529411764707)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3962025316455695)","(8.5, 12.5, 12.076923076923077)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:34.116939,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.357142857142858)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3890140845070422)","(8.5, 12.5, 12.076923076923077)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:35.491507,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.357142857142858)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3890140845070422)","(8.5, 12.5, 12.076923076923077)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:36.828776,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.357142857142858)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3890140845070422)","(8.5, 12.5, 12.076923076923077)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:38.233721,"(101.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.357142857142858)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3890140845070422)","(8.5, 12.5, 12.076923076923077)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:39.526252,"(91.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.357142857142858)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3890140845070422)","(8.5, 12.5, 12.076923076923077)","(11.0, 17.0, 15.416666666666666)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.08823529411765)"
12-01-2023 15:18:40.775137,"(91.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.357142857142858)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3890140845070422)","(8.5, 12.5, 12.076923076923077)","(11.0, 17.0, 15.384615384615385)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.5, 17.0)"
12-01-2023 15:18:41.948840,"(91.0, 220.0, 196.0)","(61.0, 110.0, 92.85714285714286)","(16.0, 19.5, 19.357142857142858)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3890140845070422)","(8.5, 12.5, 11.716216216216216)","(11.0, 17.0, 15.384615384615385)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.0, 17.0)"
12-01-2023 15:18:43.177165,"(91.0, 220.0, 196.0)","(61.0, 110.0, 87.5)","(16.0, 19.5, 19.3)","(5.5, 99999, 99990)","(2.1, 2.46, 2.3962025316455695)","(8.5, 12.5, 11.818181818181818)","(11.0, 17.0, 15.384615384615385)","(4.8, 5.8, 5.520689655172414)","(13.0, 18.0, 17.1)"
12-01-2023 15:18:44.446949,"(91.0, 220.0, 196.0)","(61.0, 110.0, 89.23076923076923)","(16.0, 19.5, 20.5)","(5.5, 99999, 99990)","(2.1, 2.46, 2.4715384615384615)","(8.5, 12.0, 11.833333333333334)","(11.0, 17.0, 15.588235294117647)","(4.8, 5.8, 5.557142857142857)","(13.0, 18.0, 15.666666666666666)"
12-01-2023 15:18:45.745749,"(91.0, 220.0, 200.0)","(61.0, 110.0, 91.25)","(16.0, 21.0, 20.75)","(5.5, 99999, 99990)","(2.1, 2.48, 2.4863636363636363)","(8.5, 12.5, 11.833333333333334)","(11.0, 17.0, 15.75)","(4.8, 5.8, 5.557142857142857)","(13.0, 17.5, 16.25)"
12-01-2023 15:18:47.056182,"(91.0, 210.0, 200.0)","(61.0, 110.0, 91.25)","(16.0, 21.0, 20.6)","(5.5, 99999, 99990)","(2.1, 2.5, 2.48974358974359)","(8.5, 12.5, 12.071428571428571)","(11.0, 17.0, 15.75)","(4.8, 5.8, 5.6454545454545455)","(13.0, 17.5, 16.25)"
12-01-2023 15:18:48.371825,"(91.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 21.0, 20.333333333333332)","(5.5, 99999, 99990)","(2.1, 2.5, 2.4904761904761905)","(8.5, 12.5, 12.282608695652174)","(11.0, 17.0, 15.75)","(4.8, 5.9, 5.7250000000000005)","(13.0, 17.5, 16.0)"
12-01-2023 15:18:49.652105,"(91.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 21.0, 20.333333333333332)","(5.5, 99999, 99990)","(2.1, 2.5, 2.4904761904761905)","(8.5, 13.0, 12.447368421052632)","(11.0, 17.0, 16.0)","(4.8, 5.9, 5.7444444444444445)","(13.0, 17.0, 15.875)"
12-01-2023 15:18:50.854807,"(91.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 21.0, 20.5)","(5.5, 99999, 99990)","(2.1, 2.5, 2.4904761904761905)","(8.5, 13.0, 12.5625)","(11.0, 17.0, 15.928571428571429)","(4.8, 5.9, 5.7444444444444445)","(13.0, 17.0, 15.0)"
12-01-2023 15:18:52.057027,"(91.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 21.0, 20.5)","(5.5, 99999, 99990)","(2.1, 2.5, 2.49)","(8.5, 13.0, 12.5625)","(11.0, 17.0, 15.928571428571429)","(4.8, 5.9, 5.7444444444444445)","(12.0, 17.0, 14.5)"
12-01-2023 15:18:53.284362,"(91.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 21.0, 20.5)","(5.5, 99999, 99990)","(2.1, 2.5, 2.4833898305084747)","(8.5, 13.0, 12.5625)","(11.0, 17.0, 15.928571428571429)","(4.8, 5.9, 5.7444444444444445)","(12.0, 17.0, 15.461538461538462)"
12-01-2023 15:18:54.516145,"(91.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 21.0, 20.5)","(5.5, 99999, 99990)","(2.1, 2.5, 2.4833898305084747)","(8.5, 13.0, 12.86)","(11.0, 17.0, 15.928571428571429)","(4.8, 5.9, 5.7444444444444445)","(12.0, 17.0, 15.461538461538462)"
12-01-2023 15:18:55.748872,"(81.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 21.0, 20.0)","(5.5, 99999, 99990)","(2.1, 2.5, 2.4770588235294118)","(8.5, 13.0, 13.142857142857142)","(11.0, 17.0, 15.928571428571429)","(4.8, 5.9, 5.8100000000000005)","(12.0, 17.0, 15.566666666666666)"
12-01-2023 15:18:57.032848,"(81.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 21.0, 19.545454545454547)","(5.5, 99999, 99990)","(2.1, 2.48, 2.4770588235294118)","(8.5, 13.5, 13.142857142857142)","(11.0, 17.0, 15.928571428571429)","(4.8, 5.9, 5.8100000000000005)","(12.0, 16.5, 15.807692307692307)"
12-01-2023 15:18:58.297784,"(81.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 20.0, 19.545454545454547)","(5.5, 99999, 99990)","(2.1, 2.48, 2.4076190476190473)","(8.5, 13.5, 13.142857142857142)","(11.0, 17.0, 15.928571428571429)","(4.8, 5.9, 5.8100000000000005)","(12.0, 16.5, 15.3)"
12-01-2023 15:18:59.564713,"(81.0, 220.0, 200.0)","(61.0, 110.0, 89.23076923076923)","(16.0, 20.0, 19.545454545454547)","(5.5, 99999, 99990)","(2.1, 2.48, 2.4299999999999997)","(8.5, 13.5, 13.142857142857142)","(11.0, 17.0, 15.928571428571429)","(4.8, 5.9, 5.847058823529412)","(12.0, 16.5, 13.3)"
12-01-2023 15:19:00.757947,"(81.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 20.0, 19.545454545454547)","(5.5, 99999, 99990)","(2.1, 2.46, 2.412857142857143)","(8.5, 13.5, 13.166666666666666)","(11.0, 17.0, 15.333333333333334)","(4.8, 5.9, 5.775)","(12.0, 16.5, 14.2)"
12-01-2023 15:19:01.972500,"(81.0, 220.0, 200.0)","(61.0, 110.0, 89.23076923076923)","(16.0, 20.0, 19.0)","(5.5, 99999, 99990)","(2.1, 2.44, 2.379348837209302)","(8.5, 13.5, 13.166666666666666)","(11.0, 17.0, 15.75)","(4.8, 6.0, 5.9)","(12.0, 16.0, 13.8)"
12-01-2023 15:19:03.221623,"(81.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 20.0, 19.0)","(5.5, 99999, 99990)","(2.1, 2.38, 2.4115151515151516)","(9.0, 13.5, 13.192307692307692)","(11.0, 17.0, 15.846153846153847)","(4.8, 6.0, 5.775)","(12.0, 15.0, 13.666666666666666)"
12-01-2023 15:19:04.352258,"(81.0, 230.0, 203.33333333333334)","(61.0, 110.0, 89.23076923076923)","(16.0, 21.0, 20.166666666666668)","(5.5, 99999, 99990)","(2.1, 2.46, 2.291063829787234)","(9.0, 13.5, 13.307692307692308)","(11.0, 17.0, 16.6)","(4.8, 6.0, 6.047272727272727)","(12.0, 15.0, 14.857142857142858)"
12-01-2023 15:19:05.494719,"(81.0, 230.0, 163.33333333333334)","(61.0, 110.0, 91.53846153846153)","(16.0, 21.0, 18.75)","(5.5, 99999, 99990)","(2.1, 2.3, 2.288780487804878)","(9.0, 13.5, 13.285714285714286)","(11.0, 17.0, 16.214285714285715)","(4.8, 6.2, 5.834782608695652)","(12.0, 15.0, 14.2)"
12-01-2023 15:19:06.689295,"(81.0, 230.0, 163.33333333333334)","(61.0, 110.0, 90.0)","(16.0, 21.0, 19.2)","(5.5, 99999, 99990)","(2.1, 2.36, 2.308205128205128)","(9.0, 14.0, 13.444444444444445)","(11.0, 17.5, 16.0)","(4.8, 6.2, 5.888888888888888)","(12.0, 15.5, 14.25)"
12-01-2023 15:19:07.930266,"(81.0, 230.0, 163.33333333333334)","(61.0, 110.0, 91.53846153846153)","(16.0, 21.0, 21.0)","(5.5, 99999, 99990)","(2.1, 2.38, 2.353647058823529)","(9.0, 14.0, 12.722222222222221)","(11.0, 17.5, 16.666666666666668)","(4.8, 6.2, 6.011111111111111)","(12.0, 15.0, 14.131578947368421)"
12-01-2023 15:19:09.125539,"(81.0, 230.0, 180.0)","(61.0, 110.0, 91.53846153846153)","(16.0, 22.0, 20.0)","(5.5, 99999, 99990)","(2.1, 2.38, 2.2525842696629215)","(9.0, 13.5, 13.017241379310345)","(11.0, 17.5, 17.083333333333332)","(4.8, 6.2, 6.133333333333334)","(12.0, 15.5, 14.107142857142858)"
12-01-2023 15:19:10.278036,"(81.0, 230.0, 180.0)","(61.0, 110.0, 91.53846153846153)","(16.0, 22.0, 19.5)","(5.5, 99999, 99990)","(2.1, 2.28, 2.4670967741935486)","(9.0, 13.5, 13.578125)","(11.0, 17.5, 17.166666666666668)","(4.8, 6.4, 6.063492063492063)","(12.0, 15.5, 12.818181818181818)"
12-01-2023 15:19:11.405377,"(81.0, 230.0, 180.0)","(61.0, 110.0, 88.125)","(16.0, 23.0, 21.25)","(5.5, 99999, 99990)","(2.1, 2.48, 2.286470588235294)","(9.0, 14.0, 12.596774193548388)","(11.0, 18.0, 16.0)","(4.8, 6.4, 6.09375)","(12.0, 15.0, 12.1)"
12-01-2023 15:19:12.559479,"(81.0, 230.0, 180.0)","(61.0, 110.0, 88.57142857142857)","(16.0, 24.0, 22.0)","(5.5, 99999, 99990)","(2.1, 2.36, 2.2883018867924525)","(9.0, 14.0, 14.25)","(11.0, 18.0, 16.25)","(4.8, 6.4, 6.088888888888889)","(12.0, 13.0, 12.055555555555555)"
12-01-2023 15:19:13.759679,"(81.0, 230.0, 180.0)","(61.0, 110.0, 90.0)","(16.0, 24.0, 23.76923076923077)","(5.5, 99999, 99990)","(2.1, 2.36, 2.395862068965517)","(9.0, 14.5, 13.452380952380953)","(11.0, 18.0, 16.166666666666668)","(4.8, 6.4, 5.9)","(12.0, 13.0, 12.192307692307692)"
12-01-2023 15:19:15.024915,"(81.0, 260.0, 208.0)","(61.0, 110.0, 93.33333333333333)","(16.0, 24.0, 23.863636363636363)","(5.5, 99999, 99990)","(2.1, 2.44, 2.344)","(9.0, 14.5, 13.452380952380953)","(11.0, 18.5, 16.454545454545453)","(4.8, 6.0, 5.863636363636363)","(12.0, 13.0, 12.795454545454545)"
12-01-2023 15:19:16.199791,"(81.0, 260.0, 208.0)","(61.0, 110.0, 100.0)","(16.0, 24.0, 23.423076923076923)","(5.5, 99999, 99990)","(2.1, 2.44, 2.36)","(9.0, 14.5, 13.125)","(11.0, 18.5, 16.7)","(5.0, 6.0, 5.863636363636363)","(12.0, 13.0, 12.4)"
