,Towering Star,Finniss Blossom,Velocity Cleo,Highly Praised,Pure By Design,Easy Street,Didelis,Irish Brandy
10-01-2023 14:19:04.270964,"(2.7, 3.05, 2.95375)","(11.0, 27.0, 26.23076923076923)","(12.0, 22.0, 18.57142857142857)","(10.0, 18.0, 17.954545454545453)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.20689655172414)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 23.3)"
10-01-2023 14:19:05.480564,"(2.7, 3.05, 2.970344827586207)","(11.0, 27.0, 26.444444444444443)","(12.0, 22.0, 20.153846153846153)","(10.0, 18.5, 17.954545454545453)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.20689655172414)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 21.875)"
10-01-2023 14:19:06.884621,"(2.7, 3.05, 2.977307692307692)","(11.0, 27.0, 26.444444444444443)","(12.0, 22.0, 20.666666666666664)","(10.0, 18.5, 17.1875)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.20689655172414)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 21.875)"
10-01-2023 14:19:08.420643,"(2.7, 3.05, 2.977307692307692)","(11.0, 27.0, 26.444444444444443)","(12.0, 22.0, 20.666666666666664)","(10.0, 18.5, 17.923076923076923)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.20689655172414)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 21.875)"
10-01-2023 14:19:09.836285,"(2.7, 3.05, 2.977307692307692)","(11.0, 27.0, 26.444444444444443)","(12.0, 22.0, 20.666666666666664)","(10.0, 19.0, 17.25)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.160714285714285)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 23.3)"
10-01-2023 14:19:11.264896,"(2.7, 3.05, 2.977307692307692)","(11.0, 27.0, 26.444444444444443)","(12.0, 22.0, 20.666666666666664)","(10.0, 19.0, 16.931818181818183)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.160714285714285)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 23.3)"
10-01-2023 14:19:12.607048,"(2.7, 3.05, 2.9975)","(11.0, 27.0, 26.444444444444443)","(12.0, 22.0, 20.666666666666664)","(10.0, 19.0, 16.931818181818183)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.11111111111111)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 23.3)"
10-01-2023 14:19:14.035383,"(2.7, 3.05, 2.9858333333333333)","(11.0, 27.0, 26.444444444444443)","(12.0, 22.0, 20.666666666666664)","(10.0, 19.0, 17.25)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.11111111111111)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 23.3)"
10-01-2023 14:19:15.515395,"(2.7, 3.05, 3.0316666666666663)","(11.0, 27.0, 26.444444444444443)","(12.0, 22.0, 20.666666666666664)","(10.0, 19.0, 17.25)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.11111111111111)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 21.875)"
10-01-2023 14:19:16.785384,"(2.7, 3.05, 3.0316666666666663)","(11.0, 27.0, 26.444444444444443)","(12.0, 22.0, 20.666666666666664)","(10.0, 19.0, 17.25)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.11111111111111)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 21.875)"
10-01-2023 14:19:18.016771,"(2.7, 3.1, 3.006666666666667)","(11.0, 27.0, 26.444444444444443)","(12.0, 22.0, 20.666666666666664)","(10.0, 19.0, 17.25)","(2.6, 4.0, 3.9375)","(14.0, 18.5, 17.11111111111111)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 21.875)"
10-01-2023 14:19:19.376261,"(2.7, 3.1, 2.9858333333333333)","(11.0, 27.0, 28.5625)","(12.0, 22.0, 20.666666666666664)","(10.0, 19.0, 17.075)","(2.6, 4.0, 3.95)","(14.0, 18.5, 17.11111111111111)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 23.3)"
10-01-2023 14:19:20.809019,"(2.7, 3.05, 2.9542105263157894)","(11.0, 29.0, 28.5625)","(12.0, 22.0, 20.666666666666664)","(10.0, 19.0, 17.075)","(2.6, 4.0, 3.95)","(14.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 21.875)"
10-01-2023 14:19:22.202543,"(2.7, 3.05, 2.9866666666666664)","(11.0, 29.0, 28.5625)","(12.0, 22.0, 20.666666666666664)","(10.0, 19.0, 17.075)","(2.6, 4.0, 4.083333333333333)","(14.0, 18.5, 17.057692307692307)","(7.0, 7.2, 6.833333333333333)","(18.0, 29.0, 21.875)"
10-01-2023 14:19:23.633562,"(2.7, 3.05, 2.9866666666666664)","(11.0, 29.0, 25.076923076923077)","(12.0, 22.0, 18.916666666666668)","(10.0, 19.0, 16.55)","(2.6, 4.2, 4.025)","(14.0, 18.5, 17.057692307692307)","(7.0, 7.2, 7.030769230769231)","(18.0, 29.0, 22.0)"
10-01-2023 14:19:25.120648,"(2.7, 3.05, 2.9773529411764703)","(11.0, 27.0, 25.076923076923077)","(12.0, 21.0, 19.333333333333332)","(10.0, 19.0, 16.55)","(2.6, 4.2, 3.95)","(14.0, 18.5, 17.041666666666668)","(7.0, 7.4, 6.8)","(18.0, 28.0, 23.363636363636363)"
10-01-2023 14:19:26.543660,"(2.7, 3.05, 2.9648275862068965)","(12.0, 27.0, 25.076923076923077)","(12.0, 21.0, 19.333333333333332)","(10.0, 19.0, 16.55)","(2.8, 4.0, 4.105263157894737)","(14.0, 18.5, 17.041666666666668)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.03846153846154)"
10-01-2023 14:19:27.936391,"(2.7, 2.92, 2.8663829787234043)","(12.0, 27.0, 25.076923076923077)","(12.0, 21.0, 19.314814814814813)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.05)","(14.0, 18.5, 17.041666666666668)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.03846153846154)"
10-01-2023 14:19:29.351402,"(2.7, 2.92, 2.8626666666666667)","(12.0, 27.0, 25.076923076923077)","(12.0, 21.0, 19.133333333333333)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.084615384615385)","(14.0, 18.5, 17.041666666666668)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.25)"
10-01-2023 14:19:30.687953,"(2.7, 2.9, 2.8626666666666667)","(12.0, 27.0, 25.076923076923077)","(12.0, 21.0, 18.76)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.0125)","(14.0, 18.5, 17.041666666666668)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.25)"
10-01-2023 14:19:32.030725,"(2.7, 2.9, 2.844)","(12.0, 27.0, 25.076923076923077)","(12.0, 21.0, 19.46153846153846)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.075)","(14.0, 18.5, 17.2)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.25)"
10-01-2023 14:19:33.409429,"(2.7, 2.92, 2.8550943396226414)","(12.0, 27.0, 25.0)","(12.0, 21.0, 19.095238095238095)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.116666666666667)","(14.0, 18.0, 17.166666666666668)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.130434782608695)"
10-01-2023 14:19:34.726698,"(2.7, 2.92, 2.848333333333333)","(12.0, 27.0, 25.0)","(12.0, 21.0, 19.095238095238095)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.116666666666667)","(14.0, 18.0, 17.09090909090909)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.642857142857142)"
10-01-2023 14:19:36.074114,"(2.7, 2.92, 2.848333333333333)","(12.0, 27.0, 25.0)","(12.0, 21.0, 19.46153846153846)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.116666666666667)","(14.0, 18.0, 17.03448275862069)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.642857142857142)"
10-01-2023 14:19:37.402331,"(2.7, 2.92, 2.8550943396226414)","(12.0, 27.0, 25.0)","(12.0, 21.0, 17.19047619047619)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.116666666666667)","(14.0, 18.0, 17.03448275862069)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.642857142857142)"
10-01-2023 14:19:38.720499,"(2.7, 2.92, 2.856326530612245)","(12.0, 27.0, 25.0)","(12.0, 21.0, 18.142857142857142)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.116666666666667)","(14.0, 18.0, 17.03448275862069)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.642857142857142)"
10-01-2023 14:19:40.033860,"(2.7, 2.92, 2.764)","(12.0, 27.0, 25.0)","(12.0, 21.0, 18.142857142857142)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.116666666666667)","(14.0, 18.0, 17.025641025641026)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.642857142857142)"
10-01-2023 14:19:41.705007,"(2.7, 2.9, 2.7560000000000002)","(12.0, 27.0, 25.0)","(12.0, 21.0, 18.647058823529413)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.1)","(14.0, 18.0, 17.025641025641026)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.642857142857142)"
10-01-2023 14:19:43.100291,"(2.7, 2.9, 2.7560000000000002)","(12.0, 27.0, 25.0)","(12.0, 21.0, 18.83783783783784)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.1)","(14.0, 18.0, 17.025641025641026)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.642857142857142)"
10-01-2023 14:19:44.508844,"(2.7, 2.9, 2.7560000000000002)","(12.0, 27.0, 25.0)","(12.0, 21.0, 18.647058823529413)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.127083333333333)","(14.0, 18.0, 17.025641025641026)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.642857142857142)"
10-01-2023 14:19:45.912581,"(2.7, 2.9, 2.8357142857142854)","(12.0, 27.0, 24.884615384615383)","(12.0, 21.0, 18.24137931034483)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.1)","(14.0, 18.0, 17.03846153846154)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.38095238095238)"
10-01-2023 14:19:47.420347,"(2.7, 2.9, 2.84)","(12.0, 27.0, 24.884615384615383)","(12.0, 21.0, 17.925925925925927)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.1375)","(14.0, 17.5, 17.03846153846154)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.884615384615383)"
10-01-2023 14:19:48.893371,"(2.7, 2.9, 2.84)","(12.0, 27.0, 24.884615384615383)","(12.0, 20.0, 17.925925925925927)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.1375)","(14.0, 17.5, 17.016129032258064)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.884615384615383)"
10-01-2023 14:19:50.348086,"(2.7, 2.9, 2.846428571428571)","(12.0, 27.0, 24.884615384615383)","(12.0, 20.0, 17.925925925925927)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.075)","(14.0, 17.5, 17.016129032258064)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.884615384615383)"
10-01-2023 14:19:51.848787,"(2.7, 2.9, 2.816875)","(12.0, 27.0, 24.884615384615383)","(12.0, 20.0, 17.925925925925927)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.110714285714286)","(14.0, 17.5, 17.016129032258064)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.884615384615383)"
10-01-2023 14:19:53.259658,"(2.7, 2.9, 2.816875)","(12.0, 27.0, 24.4)","(12.0, 20.0, 17.75)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.0125)","(14.0, 17.5, 17.016129032258064)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 25.884615384615383)"
10-01-2023 14:19:54.845308,"(2.7, 2.9, 2.8249999999999997)","(12.0, 26.0, 24.4)","(12.0, 19.5, 17.75)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.0125)","(14.0, 17.5, 17.01219512195122)","(6.5, 7.2, 6.7615384615384615)","(18.0, 28.0, 26.705882352941178)"
10-01-2023 14:19:56.380056,"(2.7, 2.9, 2.8249999999999997)","(11.0, 26.0, 24.4)","(12.0, 19.5, 17.75)","(10.0, 19.0, 16.55)","(2.6, 4.2, 4.128571428571429)","(14.0, 17.5, 17.01219512195122)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.705882352941178)"
10-01-2023 14:19:57.867199,"(2.7, 2.9, 2.816)","(11.0, 26.0, 24.4)","(12.0, 19.5, 17.75)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.128571428571429)","(14.0, 17.5, 17.01219512195122)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.307692307692307)"
10-01-2023 14:19:59.429569,"(2.7, 2.9, 2.855)","(11.0, 26.0, 24.4)","(12.0, 19.5, 17.75)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.128571428571429)","(14.0, 17.5, 17.01219512195122)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.307692307692307)"
10-01-2023 14:20:00.941036,"(2.7, 2.9, 2.8649999999999998)","(11.0, 26.0, 24.4)","(12.0, 19.5, 17.75)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.075)","(14.0, 17.5, 17.01219512195122)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.307692307692307)"
10-01-2023 14:20:02.322976,"(2.7, 2.9, 2.8649999999999998)","(11.0, 26.0, 24.4)","(12.0, 19.5, 17.75)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.084615384615384)","(14.0, 17.5, 16.547619047619047)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.307692307692307)"
10-01-2023 14:20:03.767436,"(2.7, 2.9, 2.8649999999999998)","(11.0, 26.0, 24.095238095238095)","(12.0, 19.5, 17.75)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.0125)","(14.0, 17.5, 16.547619047619047)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.307692307692307)"
10-01-2023 14:20:05.217192,"(2.6, 2.9, 2.8341176470588234)","(12.0, 26.0, 24.4)","(12.0, 19.5, 17.75)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.0125)","(14.0, 17.5, 16.55263157894737)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.307692307692307)"
10-01-2023 14:20:06.637224,"(2.6, 2.9, 2.8752941176470586)","(12.0, 26.0, 24.4)","(12.0, 19.5, 17.75)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.0125)","(14.0, 17.5, 16.55263157894737)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.428571428571427)"
10-01-2023 14:20:08.056498,"(2.6, 2.9, 2.8752941176470586)","(12.0, 26.0, 24.4)","(12.0, 19.5, 17.333333333333332)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.125)","(14.0, 17.5, 16.55263157894737)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.73076923076923)"
10-01-2023 14:20:09.448057,"(2.6, 2.9, 2.8649999999999998)","(12.0, 26.0, 24.307692307692307)","(12.0, 19.5, 17.75)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.125)","(14.0, 17.5, 16.547619047619047)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.73076923076923)"
10-01-2023 14:20:10.830260,"(2.6, 2.9, 2.8649999999999998)","(12.0, 26.0, 24.307692307692307)","(12.0, 19.5, 17.75)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.110714285714286)","(14.0, 17.5, 16.547619047619047)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.73076923076923)"
10-01-2023 14:20:12.194913,"(2.6, 2.9, 2.828)","(12.0, 26.0, 24.307692307692307)","(12.0, 19.5, 17.857142857142858)","(10.0, 19.0, 16.55)","(2.8, 4.2, 4.061111111111111)","(14.0, 17.5, 16.547619047619047)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.73076923076923)"
10-01-2023 14:20:13.664350,"(2.6, 2.9, 2.84)","(12.0, 26.0, 23.285714285714285)","(12.0, 19.0, 18.294117647058822)","(10.0, 19.0, 16.2875)","(2.8, 4.2, 4.125)","(14.0, 17.5, 16.547619047619047)","(6.5, 7.2, 6.7615384615384615)","(17.0, 28.0, 26.73076923076923)"
10-01-2023 14:20:15.036138,"(2.6, 2.9, 2.8485714285714283)","(12.0, 25.0, 23.285714285714285)","(12.0, 19.0, 17.160714285714285)","(10.0, 19.0, 16.2875)","(2.8, 4.2, 4.05)","(14.0, 17.5, 16.541666666666668)","(6.5, 7.2, 6.716666666666667)","(17.0, 28.0, 26.73076923076923)"
10-01-2023 14:20:16.457144,"(2.6, 2.9, 2.8099999999999996)","(12.0, 25.0, 23.285714285714285)","(12.0, 18.5, 17.160714285714285)","(10.0, 19.0, 16.2875)","(2.8, 4.2, 4.058695652173913)","(14.0, 17.5, 16.541666666666668)","(6.5, 7.2, 6.716666666666667)","(17.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:17.741783,"(2.6, 2.9, 2.84)","(12.0, 25.0, 23.285714285714285)","(12.0, 18.5, 17.160714285714285)","(10.0, 19.0, 16.2875)","(2.8, 4.2, 4.019444444444445)","(14.0, 17.5, 16.541666666666668)","(6.5, 7.2, 6.716666666666667)","(17.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:19.033879,"(2.6, 2.9, 2.84)","(12.0, 25.0, 23.2)","(12.0, 18.5, 17.160714285714285)","(10.0, 19.0, 16.4)","(2.8, 4.2, 4.019444444444445)","(14.0, 17.5, 16.541666666666668)","(6.5, 7.2, 6.716666666666667)","(17.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:20.464881,"(2.6, 2.9, 2.852)","(12.0, 25.0, 23.166666666666668)","(12.0, 18.5, 17.160714285714285)","(10.0, 19.0, 16.2875)","(2.8, 4.2, 4.058695652173913)","(14.0, 17.5, 16.53846153846154)","(6.5, 7.2, 6.716666666666667)","(17.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:21.829399,"(2.6, 2.9, 2.864)","(12.0, 24.0, 23.166666666666668)","(12.0, 18.5, 17.160714285714285)","(10.0, 19.0, 16.2875)","(2.8, 4.2, 4.097058823529412)","(14.0, 17.5, 16.53846153846154)","(6.5, 7.2, 6.716666666666667)","(17.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:23.230560,"(2.6, 2.9, 2.8752941176470586)","(12.0, 24.0, 22.823529411764707)","(12.0, 18.5, 17.160714285714285)","(10.0, 19.0, 17.08823529411765)","(2.9, 4.2, 4.054166666666667)","(14.0, 17.5, 16.53846153846154)","(6.5, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:24.556068,"(2.6, 2.9, 2.8579999999999997)","(12.0, 24.0, 22.823529411764707)","(12.0, 18.5, 16.984848484848484)","(10.0, 18.5, 17.08823529411765)","(2.9, 4.2, 4.054166666666667)","(14.0, 17.5, 16.533333333333335)","(6.5, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:25.932365,"(2.6, 2.9, 2.872)","(12.0, 24.0, 22.823529411764707)","(12.0, 18.5, 16.984848484848484)","(10.0, 18.5, 17.75)","(2.9, 4.2, 4.097058823529412)","(14.0, 17.5, 16.533333333333335)","(6.5, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:27.351104,"(2.6, 2.9, 2.872)","(12.0, 24.0, 22.823529411764707)","(12.0, 18.5, 16.984848484848484)","(10.0, 18.5, 16.5)","(2.9, 4.2, 4.097058823529412)","(14.0, 17.5, 16.533333333333335)","(6.5, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:28.849490,"(2.6, 2.9, 2.8499999999999996)","(12.0, 24.0, 22.823529411764707)","(12.0, 18.5, 16.984848484848484)","(10.0, 18.5, 16.5)","(2.9, 4.2, 4.097058823529412)","(14.0, 17.5, 16.525316455696203)","(6.5, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:30.297456,"(2.6, 2.92, 2.8445283018867924)","(12.0, 24.0, 22.823529411764707)","(12.0, 18.5, 16.984848484848484)","(10.0, 18.5, 16.22972972972973)","(2.9, 4.2, 4.054166666666667)","(14.0, 17.5, 16.525316455696203)","(6.5, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:31.710287,"(2.6, 2.92, 2.8247619047619046)","(12.0, 24.0, 22.823529411764707)","(12.0, 18.5, 16.984848484848484)","(10.0, 18.5, 16.22972972972973)","(2.9, 4.2, 4.054166666666667)","(14.0, 17.5, 16.527397260273972)","(6.5, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:33.096318,"(2.6, 2.92, 2.8247619047619046)","(12.0, 24.0, 22.823529411764707)","(12.0, 18.5, 16.984848484848484)","(10.0, 18.5, 16.22972972972973)","(2.9, 4.2, 4.054166666666667)","(14.0, 17.5, 16.19736842105263)","(6.5, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:34.530898,"(2.6, 2.9, 2.86)","(12.0, 24.0, 22.823529411764707)","(12.0, 18.5, 16.984848484848484)","(10.0, 18.5, 16.22972972972973)","(2.9, 4.2, 4.054166666666667)","(14.0, 17.5, 16.19736842105263)","(6.5, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:36.078504,"(2.6, 2.9, 2.8670588235294114)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(11.0, 18.5, 16.22972972972973)","(2.9, 4.2, 4.0636363636363635)","(14.0, 17.5, 16.1056338028169)","(6.0, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:37.852978,"(2.6, 2.9, 2.8670588235294114)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(11.0, 18.5, 16.22972972972973)","(2.9, 4.2, 4.0636363636363635)","(14.0, 17.5, 16.166666666666668)","(6.0, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:39.410364,"(2.6, 2.9, 2.8670588235294114)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(11.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.0636363636363635)","(14.0, 17.5, 16.125)","(6.0, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:41.047476,"(2.6, 2.9, 2.853333333333333)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(11.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.0636363636363635)","(14.0, 17.5, 16.125)","(6.0, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:42.536425,"(2.6, 2.9, 2.831111111111111)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(11.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.0636363636363635)","(14.0, 17.5, 16.125)","(6.0, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:44.004738,"(2.6, 2.92, 2.829090909090909)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(11.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.0636363636363635)","(14.0, 17.5, 16.125)","(6.0, 7.2, 6.716666666666667)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:45.437837,"(2.6, 2.92, 2.829090909090909)","(12.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(11.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.0636363636363635)","(14.0, 17.5, 16.125)","(6.0, 7.2, 6.8133333333333335)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:46.817958,"(2.6, 2.92, 2.8204255319148936)","(12.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(11.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.033333333333333)","(14.0, 17.5, 16.125)","(6.0, 7.2, 6.871698113207547)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:48.348677,"(2.6, 2.92, 2.8204255319148936)","(12.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(11.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.033333333333333)","(14.0, 17.5, 16.125)","(6.0, 7.2, 6.871698113207547)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:49.844903,"(2.6, 2.92, 2.8642857142857143)","(12.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(11.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.092857142857143)","(14.0, 17.5, 16.015873015873016)","(6.0, 7.2, 6.8374999999999995)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:51.260554,"(2.6, 2.92, 2.8642857142857143)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.092857142857143)","(14.0, 17.0, 15.569230769230769)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.083333333333332)"
10-01-2023 14:20:52.685619,"(2.6, 2.92, 2.8838709677419354)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.092857142857143)","(14.0, 17.0, 15.05)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.586206896551722)"
10-01-2023 14:20:54.137759,"(2.6, 2.92, 2.8986363636363635)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.10625)","(14.0, 16.5, 15.05)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.884615384615383)"
10-01-2023 14:20:55.601996,"(2.6, 2.9, 2.8986363636363635)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.0285714285714285)","(14.0, 16.5, 15.033333333333333)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.884615384615383)"
10-01-2023 14:20:57.096570,"(2.6, 2.9, 2.8986363636363635)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.1)","(14.0, 16.5, 15.033333333333333)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.884615384615383)"
10-01-2023 14:20:58.519294,"(2.6, 2.9, 2.821951219512195)","(14.0, 24.0, 22.857142857142858)","(12.0, 18.5, 16.984848484848484)","(12.0, 18.5, 16.294117647058822)","(2.9, 4.2, 4.171428571428572)","(14.0, 16.5, 15.033333333333333)","(5.5, 7.2, 6.838709677419355)","(18.0, 28.0, 27.884615384615383)"
