,Bel Song,Body And Soul,Doublern,Equatori,Prancing Queen,Ravera,Scuderia,Three Grand
16-12-2022 12:04:33.317929,"(6.0, 8.2, 8.008)","(26.0, 34.0, 32.738461538461536)","(3.2, 3.55, 3.5296296296296297)","(12.0, 18.5, 18.3125)","(6.5, 8.8, 8.957142857142857)","(6.5, 8.8, 8.524324324324324)","(4.8, 5.9, 5.756410256410256)","(8.0, 9.6, 9.442857142857143)"
16-12-2022 12:04:34.387120,"(6.0, 8.2, 8.008)","(26.0, 34.0, 32.738461538461536)","(3.2, 3.55, 3.5296296296296297)","(12.0, 18.5, 18.3125)","(6.5, 9.0, 8.957142857142857)","(6.5, 8.8, 8.524324324324324)","(4.8, 5.9, 5.756410256410256)","(8.0, 9.6, 9.442857142857143)"
16-12-2022 12:04:35.454718,"(6.0, 8.2, 8.008)","(26.0, 34.0, 32.888888888888886)","(3.2, 3.55, 3.5296296296296297)","(12.0, 18.5, 18.3125)","(6.5, 9.0, 8.933333333333334)","(6.5, 8.8, 8.52)","(4.8, 5.9, 5.756410256410256)","(8.0, 9.6, 9.442857142857143)"
16-12-2022 12:04:36.543861,"(6.0, 8.2, 8.008)","(26.0, 34.0, 32.96551724137931)","(3.2, 3.55, 3.5296296296296297)","(12.0, 18.5, 18.3125)","(6.5, 9.0, 9.031578947368422)","(6.5, 8.6, 8.45)","(4.8, 5.9, 5.756410256410256)","(8.0, 9.6, 9.442857142857143)"
16-12-2022 12:04:37.572181,"(6.0, 8.0, 7.968421052631579)","(26.0, 34.0, 32.96551724137931)","(3.2, 3.55, 3.5296296296296297)","(12.0, 18.5, 18.3125)","(6.5, 9.2, 8.885714285714286)","(6.5, 8.6, 8.45)","(4.8, 5.9, 5.756410256410256)","(8.0, 9.6, 9.442857142857143)"
16-12-2022 12:04:38.611003,"(6.0, 8.0, 7.923076923076923)","(26.0, 34.0, 32.96551724137931)","(3.2, 3.55, 3.5086206896551726)","(12.0, 19.5, 19.285714285714285)","(6.5, 9.0, 8.885714285714286)","(6.5, 8.6, 8.45)","(4.8, 5.9, 5.756410256410256)","(8.0, 9.6, 9.442857142857143)"
16-12-2022 12:04:39.619300,"(6.0, 8.0, 7.909090909090909)","(26.0, 34.0, 32.96551724137931)","(3.1, 3.55, 3.5086206896551726)","(12.0, 19.5, 19.285714285714285)","(6.5, 9.0, 8.885714285714286)","(6.5, 8.6, 8.458823529411765)","(4.8, 5.9, 5.816666666666666)","(8.0, 9.6, 9.533333333333333)"
16-12-2022 12:04:40.787278,"(6.0, 8.0, 7.909090909090909)","(26.0, 34.0, 32.96551724137931)","(3.1, 3.55, 3.5206896551724136)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.6, 8.458823529411765)","(4.8, 5.9, 5.770967741935484)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:41.859254,"(6.0, 8.0, 7.909090909090909)","(26.0, 34.0, 32.96551724137931)","(3.1, 3.55, 3.5206896551724136)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.6, 8.363636363636363)","(4.8, 5.9, 5.770967741935484)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:42.891481,"(6.0, 8.0, 7.909090909090909)","(26.0, 34.0, 32.96551724137931)","(3.1, 3.55, 3.538194444444444)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.348571428571429)","(4.8, 5.9, 5.770967741935484)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:43.938681,"(6.0, 8.0, 7.909090909090909)","(26.0, 34.0, 32.96551724137931)","(3.1, 3.55, 3.538194444444444)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.297142857142857)","(4.8, 5.9, 5.770967741935484)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:45.032959,"(6.0, 8.0, 7.88)","(26.0, 34.0, 33.04761904761905)","(3.1, 3.6, 3.55390625)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.253658536585366)","(4.8, 5.9, 5.762857142857143)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:46.113336,"(6.0, 8.0, 7.88)","(26.0, 34.0, 33.04761904761905)","(3.1, 3.6, 3.55390625)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.253658536585366)","(4.8, 5.9, 5.762857142857143)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:47.262236,"(6.0, 8.0, 7.8533333333333335)","(26.0, 36.0, 35.38461538461539)","(3.1, 3.6, 3.533707865168539)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.253658536585366)","(4.8, 5.9, 5.770967741935484)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:48.442773,"(6.0, 8.0, 7.8533333333333335)","(26.0, 36.0, 35.2)","(3.1, 3.6, 3.546153846153846)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.253658536585366)","(4.8, 5.9, 5.84)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:49.532739,"(6.0, 7.8, 7.675)","(26.0, 36.0, 35.2)","(3.1, 3.55, 3.546153846153846)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.242105263157894)","(4.8, 6.0, 5.84)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:50.586058,"(6.0, 7.8, 7.675)","(26.0, 36.0, 35.857142857142854)","(3.1, 3.55, 3.546153846153846)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.242105263157894)","(4.8, 6.0, 5.84)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:51.665658,"(6.0, 7.8, 7.675)","(26.0, 36.0, 35.857142857142854)","(3.1, 3.55, 3.546153846153846)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.242105263157894)","(4.8, 6.0, 5.84)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:52.753634,"(6.0, 7.8, 7.675)","(26.0, 36.0, 35.857142857142854)","(3.1, 3.55, 3.546153846153846)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.242105263157894)","(4.8, 6.0, 5.84)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:53.830443,"(6.0, 7.8, 7.675)","(26.0, 36.0, 35.857142857142854)","(3.1, 3.55, 3.546153846153846)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.242105263157894)","(4.8, 6.0, 5.84)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:54.966525,"(6.0, 7.8, 7.675)","(26.0, 36.0, 35.857142857142854)","(3.1, 3.55, 3.546153846153846)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.242105263157894)","(4.8, 6.0, 5.8313725490196076)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:56.081666,"(6.0, 7.8, 7.675)","(26.0, 36.0, 35.857142857142854)","(3.1, 3.55, 3.5352941176470587)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.242105263157894)","(4.8, 6.2, 5.882142857142857)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:57.174207,"(6.0, 7.8, 7.675)","(26.0, 36.0, 35.925925925925924)","(3.1, 3.55, 3.5352941176470587)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.242105263157894)","(4.8, 6.0, 5.866666666666666)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:58.438530,"(6.0, 7.8, 7.675)","(26.0, 38.0, 37.25925925925926)","(3.0, 3.55, 3.5352941176470587)","(12.0, 19.5, 19.0)","(6.5, 9.0, 8.866666666666667)","(6.5, 8.4, 8.242105263157894)","(4.8, 6.0, 5.88)","(8.0, 9.8, 9.533333333333333)"
16-12-2022 12:04:59.845097,"(6.0, 7.8, 7.646153846153846)","(26.0, 38.0, 39.714285714285715)","(3.0, 3.55, 3.4472972972972973)","(12.0, 19.5, 19.2)","(6.5, 9.0, 8.555102040816328)","(6.5, 8.4, 8.492857142857142)","(4.8, 6.0, 5.933333333333334)","(8.0, 9.8, 9.600000000000001)"
16-12-2022 12:05:01.085869,"(6.0, 8.0, 7.646153846153846)","(26.0, 40.0, 37.69230769230769)","(3.0, 3.5, 3.458823529411765)","(12.0, 19.5, 19.136363636363637)","(6.5, 8.8, 8.555102040816328)","(6.5, 8.6, 8.507692307692308)","(4.8, 6.0, 5.936206896551725)","(8.0, 9.8, 9.644444444444444)"
16-12-2022 12:05:02.449756,"(6.0, 7.8, 7.66)","(26.0, 38.0, 37.84615384615385)","(3.0, 3.5, 3.459124087591241)","(12.0, 19.5, 19.136363636363637)","(6.5, 8.8, 8.487272727272728)","(6.5, 8.6, 8.54)","(4.8, 6.2, 5.933333333333334)","(8.0, 9.8, 9.644444444444444)"
16-12-2022 12:05:03.524440,"(6.0, 7.8, 7.66)","(26.0, 38.0, 37.84615384615385)","(3.0, 3.5, 3.381)","(12.0, 19.5, 19.839285714285715)","(6.5, 8.8, 8.487272727272728)","(6.5, 8.6, 8.577777777777778)","(4.8, 6.0, 6.022641509433963)","(8.0, 9.8, 9.584615384615384)"
16-12-2022 12:05:04.752017,"(6.0, 8.0, 7.962637362637363)","(26.0, 38.0, 36.75)","(3.0, 3.4, 3.3628048780487805)","(12.0, 20.0, 19.857142857142858)","(6.5, 8.8, 8.487272727272728)","(6.5, 8.8, 8.540000000000001)","(4.8, 6.2, 6.038095238095238)","(8.0, 9.8, 9.584615384615384)"
16-12-2022 12:05:05.966411,"(6.0, 8.0, 7.962637362637363)","(26.0, 38.0, 36.75)","(3.0, 3.4, 3.3628048780487805)","(12.0, 20.0, 19.857142857142858)","(6.5, 8.8, 8.487272727272728)","(6.5, 8.8, 8.540000000000001)","(4.8, 6.2, 6.038095238095238)","(8.0, 9.8, 9.584615384615384)"
16-12-2022 12:05:07.282126,"(6.0, 8.0, 7.962637362637363)","(26.0, 38.0, 36.75)","(3.0, 3.4, 3.363253012048193)","(12.0, 20.0, 19.857142857142858)","(6.5, 8.8, 8.487272727272728)","(6.5, 8.8, 8.540000000000001)","(4.8, 6.2, 6.038095238095238)","(8.0, 9.8, 9.584615384615384)"
16-12-2022 12:05:08.416032,"(6.0, 8.0, 7.962637362637363)","(26.0, 38.0, 36.75)","(3.0, 3.4, 3.361111111111111)","(12.0, 20.0, 19.857142857142858)","(6.5, 8.8, 8.487272727272728)","(6.5, 8.8, 8.540000000000001)","(4.8, 6.2, 6.038095238095238)","(8.0, 9.8, 9.584615384615384)"
16-12-2022 12:05:09.550712,"(6.0, 8.0, 7.962637362637363)","(26.0, 38.0, 36.75)","(3.0, 3.4, 3.361111111111111)","(12.0, 20.0, 19.857142857142858)","(6.5, 8.8, 8.498245614035088)","(6.5, 8.8, 8.540000000000001)","(4.8, 6.2, 6.038095238095238)","(8.0, 9.8, 9.584615384615384)"
16-12-2022 12:05:10.676498,"(6.0, 8.0, 7.962637362637363)","(26.0, 38.0, 36.75)","(3.0, 3.4, 3.3710526315789475)","(12.0, 20.0, 19.857142857142858)","(6.5, 8.8, 8.498245614035088)","(6.5, 8.8, 8.540000000000001)","(4.8, 6.2, 6.0488888888888885)","(8.0, 9.8, 9.584615384615384)"
16-12-2022 12:05:11.811517,"(6.0, 8.0, 7.962637362637363)","(26.0, 38.0, 36.63157894736842)","(3.0, 3.4, 3.356741573033708)","(12.0, 20.0, 20.166666666666668)","(6.5, 8.8, 8.64074074074074)","(6.5, 8.8, 8.425)","(4.8, 6.2, 5.999363057324841)","(8.0, 9.8, 9.644444444444444)"
16-12-2022 12:05:12.861746,"(6.0, 8.0, 7.985714285714286)","(26.0, 38.0, 36.76190476190476)","(3.0, 3.4, 3.356741573033708)","(12.0, 21.0, 20.166666666666668)","(6.5, 8.8, 8.64074074074074)","(6.5, 8.8, 8.425)","(4.8, 6.0, 6.129166666666666)","(8.0, 9.8, 9.626666666666667)"
16-12-2022 12:05:13.943418,"(6.0, 8.0, 7.958415841584158)","(26.0, 38.0, 36.680851063829785)","(3.0, 3.35, 3.3303418803418805)","(12.0, 21.0, 20.606060606060606)","(6.5, 8.8, 8.64074074074074)","(6.5, 8.8, 8.425)","(4.8, 6.2, 6.133333333333334)","(8.0, 9.8, 9.651428571428571)"
16-12-2022 12:05:14.992817,"(6.0, 8.0, 7.970212765957447)","(26.0, 38.0, 36.680851063829785)","(3.0, 3.3, 3.2935574229691875)","(12.0, 22.0, 20.606060606060606)","(6.5, 8.8, 8.64074074074074)","(6.5, 8.8, 8.425)","(4.8, 6.2, 6.133333333333334)","(8.0, 9.8, 9.651428571428571)"
16-12-2022 12:05:16.264437,"(6.0, 8.0, 7.979775280898877)","(26.0, 38.0, 36.680851063829785)","(3.0, 3.3, 3.293521126760563)","(12.0, 22.0, 21.14814814814815)","(6.5, 8.8, 8.64074074074074)","(6.5, 8.8, 8.425)","(4.8, 6.2, 6.133333333333334)","(8.0, 9.8, 9.651428571428571)"
16-12-2022 12:05:17.435681,"(6.0, 8.0, 7.979775280898877)","(26.0, 38.0, 36.680851063829785)","(3.0, 3.3, 3.295845697329377)","(12.0, 22.0, 21.14814814814815)","(6.5, 8.8, 8.64074074074074)","(6.5, 8.8, 8.509677419354839)","(4.8, 6.2, 6.15)","(8.0, 9.8, 9.636)"
16-12-2022 12:05:18.520913,"(6.0, 8.0, 7.945454545454545)","(26.0, 38.0, 36.680851063829785)","(3.0, 3.3, 3.295845697329377)","(12.0, 22.0, 21.14814814814815)","(6.5, 8.8, 8.64074074074074)","(6.5, 8.8, 8.3875)","(4.8, 6.2, 6.214285714285714)","(8.0, 9.8, 9.636)"
16-12-2022 12:05:19.850465,"(6.0, 8.0, 7.963106796116505)","(26.0, 38.0, 36.96666666666667)","(3.0, 3.3, 3.293521126760563)","(12.0, 22.0, 21.14814814814815)","(6.5, 8.8, 8.64074074074074)","(6.5, 8.8, 8.3875)","(4.8, 6.4, 6.346666666666667)","(8.0, 9.8, 9.617777777777777)"
16-12-2022 12:05:21.156331,"(6.0, 8.0, 7.963106796116505)","(26.0, 38.0, 36.59090909090909)","(3.0, 3.3, 3.338538681948424)","(12.0, 22.0, 21.14814814814815)","(6.5, 8.8, 8.624489795918366)","(6.5, 8.8, 8.184)","(4.8, 6.4, 6.374358974358974)","(8.0, 9.8, 9.617777777777777)"
16-12-2022 12:05:22.287136,"(6.0, 8.0, 7.951351351351351)","(26.0, 38.0, 36.59090909090909)","(3.0, 3.35, 3.338538681948424)","(12.0, 22.0, 21.4)","(6.5, 8.8, 8.624489795918366)","(6.5, 8.2, 8.459999999999999)","(4.8, 6.6, 6.519047619047619)","(8.0, 9.8, 9.41904761904762)"
16-12-2022 12:05:23.569705,"(6.0, 8.0, 7.951351351351351)","(26.0, 38.0, 36.464285714285715)","(3.0, 3.35, 3.340348525469169)","(12.0, 22.0, 21.4)","(6.5, 8.8, 8.624489795918366)","(6.5, 8.6, 8.459999999999999)","(4.8, 6.6, 6.5613636363636365)","(8.0, 9.6, 9.363636363636363)"
16-12-2022 12:05:24.721518,"(6.0, 8.0, 7.951351351351351)","(26.0, 38.0, 36.464285714285715)","(3.0, 3.35, 3.340348525469169)","(12.0, 22.0, 21.4)","(6.5, 8.8, 8.624489795918366)","(6.5, 8.6, 8.459999999999999)","(4.8, 6.6, 6.569047619047619)","(8.0, 9.4, 9.363636363636363)"
16-12-2022 12:05:25.834182,"(6.0, 8.0, 7.951351351351351)","(26.0, 38.0, 36.464285714285715)","(3.0, 3.35, 3.340348525469169)","(12.0, 22.0, 21.4)","(6.5, 8.8, 8.547368421052632)","(6.5, 8.6, 8.405882352941177)","(4.8, 6.6, 6.5613636363636365)","(8.0, 9.4, 9.363636363636363)"
16-12-2022 12:05:26.923344,"(6.0, 8.0, 7.951351351351351)","(26.0, 38.0, 36.464285714285715)","(3.0, 3.35, 3.3282608695652174)","(12.0, 22.0, 21.416666666666668)","(6.5, 8.6, 8.528571428571428)","(6.5, 8.6, 8.405882352941177)","(4.8, 6.6, 6.582051282051282)","(8.0, 9.4, 9.392857142857142)"
16-12-2022 12:05:28.533779,"(6.0, 7.8, 7.676923076923076)","(26.0, 38.0, 36.9)","(3.0, 3.35, 3.3295454545454546)","(12.0, 22.0, 21.416666666666668)","(6.5, 8.6, 8.528571428571428)","(6.5, 8.6, 8.405882352941177)","(4.8, 6.6, 6.591891891891891)","(8.0, 9.6, 9.392857142857142)"
16-12-2022 12:05:29.737376,"(6.0, 7.8, 7.676923076923076)","(26.0, 38.0, 36.9)","(3.0, 3.35, 3.376315789473684)","(12.0, 22.0, 21.416666666666668)","(6.5, 8.6, 8.254545454545454)","(6.5, 8.6, 8.15)","(4.8, 6.6, 6.592682926829268)","(8.0, 9.6, 9.466666666666667)"
16-12-2022 12:05:30.967907,"(6.0, 7.8, 7.6482758620689655)","(26.0, 38.0, 36.9)","(3.0, 3.4, 3.3816901408450706)","(12.0, 22.0, 21.416666666666668)","(6.5, 8.4, 8.254545454545454)","(6.5, 8.4, 8.10909090909091)","(4.8, 6.6, 6.592682926829268)","(8.0, 9.6, 9.466666666666667)"
16-12-2022 12:05:32.154172,"(6.0, 7.8, 7.6482758620689655)","(26.0, 38.0, 36.9)","(3.0, 3.4, 3.3816901408450706)","(12.0, 22.0, 21.416666666666668)","(6.5, 8.4, 8.276923076923076)","(6.5, 8.2, 8.033333333333333)","(4.8, 6.6, 6.6875)","(8.0, 9.6, 9.47)"
16-12-2022 12:05:33.297765,"(6.0, 7.8, 7.608695652173913)","(26.0, 38.0, 36.9)","(3.0, 3.4, 3.3883720930232557)","(12.0, 22.0, 21.416666666666668)","(6.5, 8.4, 8.276923076923076)","(6.5, 8.2, 8.033333333333333)","(4.8, 6.8, 6.741304347826087)","(8.0, 9.6, 9.47)"
16-12-2022 12:05:34.543690,"(6.0, 7.8, 7.608695652173913)","(26.0, 38.0, 36.9)","(3.0, 3.4, 3.3883720930232557)","(12.0, 22.0, 21.416666666666668)","(6.5, 8.4, 8.276923076923076)","(6.5, 8.2, 8.033333333333333)","(4.8, 6.8, 6.754237288135593)","(8.0, 9.6, 9.47)"
16-12-2022 12:05:35.839425,"(6.0, 7.8, 7.608695652173913)","(26.0, 38.0, 36.9)","(3.0, 3.4, 3.3883720930232557)","(12.0, 22.0, 21.416666666666668)","(6.5, 8.4, 8.276923076923076)","(6.5, 8.2, 8.033333333333333)","(4.8, 6.8, 6.754237288135593)","(8.0, 9.6, 9.47)"
16-12-2022 12:05:37.019750,"(6.0, 7.8, 7.608695652173913)","(26.0, 38.0, 36.87179487179487)","(3.0, 3.4, 3.3883720930232557)","(12.0, 22.0, 21.416666666666668)","(6.5, 8.4, 8.276923076923076)","(6.5, 8.2, 8.033333333333333)","(4.8, 6.8, 6.754237288135593)","(8.0, 9.6, 9.47)"
16-12-2022 12:05:38.359047,"(6.0, 7.8, 7.608695652173913)","(26.0, 38.0, 36.87179487179487)","(3.0, 3.4, 3.3836734693877553)","(12.0, 22.0, 21.416666666666668)","(6.5, 8.4, 8.276923076923076)","(6.5, 8.2, 8.033333333333333)","(4.8, 6.8, 6.754237288135593)","(8.0, 9.6, 9.47)"
16-12-2022 12:05:39.730358,"(6.0, 7.8, 7.608695652173913)","(26.0, 38.0, 36.87179487179487)","(3.0, 3.4, 3.3836734693877553)","(12.0, 22.0, 22.5)","(6.5, 8.4, 8.276923076923076)","(6.5, 8.2, 8.033333333333333)","(4.8, 6.8, 6.754237288135593)","(8.0, 9.6, 9.437837837837838)"
16-12-2022 12:05:41.072878,"(6.0, 7.8, 7.608695652173913)","(26.0, 38.0, 36.87179487179487)","(3.0, 3.4, 3.3863970588235293)","(12.0, 24.0, 22.5)","(6.5, 8.4, 8.276923076923076)","(6.5, 8.2, 8.033333333333333)","(4.8, 6.8, 6.754237288135593)","(8.0, 9.6, 9.437837837837838)"
16-12-2022 12:05:42.346473,"(6.0, 7.8, 7.608695652173913)","(26.0, 38.0, 36.370370370370374)","(3.0, 3.4, 3.3863970588235293)","(12.0, 24.0, 23.045454545454547)","(6.5, 8.4, 8.276923076923076)","(6.5, 8.2, 8.033333333333333)","(4.8, 6.8, 6.754237288135593)","(8.0, 9.6, 9.437837837837838)"
16-12-2022 12:05:43.562423,"(6.0, 7.8, 7.608695652173913)","(26.0, 38.0, 36.4)","(3.0, 3.4, 3.3825657894736842)","(12.0, 24.0, 23.045454545454547)","(6.5, 8.4, 8.276923076923076)","(6.5, 8.2, 7.8545454545454545)","(4.8, 6.8, 6.754237288135593)","(8.0, 9.6, 9.437837837837838)"
16-12-2022 12:05:44.924454,"(6.0, 7.8, 7.608695652173913)","(26.0, 38.0, 36.57142857142857)","(3.0, 3.4, 3.391949152542373)","(12.0, 24.0, 22.6)","(6.5, 8.4, 8.276923076923076)","(6.5, 8.0, 7.742857142857143)","(4.8, 6.8, 6.754237288135593)","(8.0, 9.6, 9.437837837837838)"
16-12-2022 12:05:46.270472,"(6.0, 7.8, 7.608695652173913)","(26.0, 38.0, 36.57142857142857)","(3.0, 3.4, 3.391949152542373)","(12.0, 24.0, 23.1)","(6.5, 8.4, 8.136842105263158)","(6.5, 8.0, 7.6625000000000005)","(4.8, 6.8, 6.754237288135593)","(8.0, 9.6, 9.437837837837838)"
16-12-2022 12:05:47.559023,"(6.0, 8.0, 7.951388888888889)","(26.0, 38.0, 36.57142857142857)","(3.0, 3.4, 3.422794117647059)","(12.0, 24.0, 23.1)","(6.5, 8.2, 8.136842105263158)","(6.5, 8.0, 7.6625000000000005)","(4.8, 6.8, 6.561538461538461)","(8.0, 9.6, 9.437837837837838)"
16-12-2022 12:05:49.085204,"(6.0, 8.0, 7.959124087591241)","(26.0, 38.0, 36.57142857142857)","(3.0, 3.45, 3.415625)","(12.0, 24.0, 23.09090909090909)","(6.5, 8.2, 8.136842105263158)","(6.5, 8.0, 7.6625000000000005)","(4.8, 6.6, 6.55)","(8.0, 9.6, 9.437837837837838)"
16-12-2022 12:05:50.555583,"(6.0, 8.0, 7.959124087591241)","(26.0, 38.0, 36.57142857142857)","(3.0, 3.45, 3.415625)","(12.0, 24.0, 23.09090909090909)","(6.5, 8.2, 8.136842105263158)","(6.5, 8.0, 7.6625000000000005)","(4.8, 6.6, 6.561538461538461)","(8.0, 9.6, 9.377777777777776)"
16-12-2022 12:05:51.944817,"(6.0, 8.0, 7.7254901960784315)","(26.0, 38.0, 35.09090909090909)","(3.0, 3.45, 3.41969696969697)","(12.0, 24.0, 22.20689655172414)","(6.5, 8.2, 8.167741935483871)","(6.5, 8.0, 7.6000000000000005)","(4.8, 6.6, 6.553488372093023)","(8.0, 9.6, 9.428571428571429)"
16-12-2022 12:05:53.458178,"(6.5, 8.0, 7.662222222222222)","(26.0, 36.0, 34.888888888888886)","(3.0, 3.45, 3.413265306122449)","(13.0, 23.0, 22.20689655172414)","(7.0, 8.4, 8.167741935483871)","(6.5, 8.0, 7.6000000000000005)","(5.0, 6.6, 6.553488372093023)","(8.0, 9.6, 9.428571428571429)"
16-12-2022 12:05:55.094411,"(6.5, 8.0, 7.718518518518518)","(26.0, 36.0, 34.888888888888886)","(3.0, 3.45, 3.413265306122449)","(13.0, 23.0, 22.20689655172414)","(7.0, 8.4, 8.167741935483871)","(6.5, 8.0, 7.6000000000000005)","(5.0, 6.6, 6.553488372093023)","(8.0, 9.6, 9.428571428571429)"
16-12-2022 12:05:56.731586,"(6.5, 8.0, 8.118367346938776)","(26.0, 36.0, 34.96551724137931)","(3.0, 3.45, 3.4264705882352944)","(13.0, 23.0, 21.88888888888889)","(7.0, 8.4, 8.210526315789473)","(6.5, 8.0, 7.657142857142857)","(5.0, 6.6, 6.497058823529412)","(8.0, 9.6, 9.377777777777776)"
16-12-2022 12:05:58.190984,"(6.5, 8.2, 8.120833333333334)","(26.0, 36.0, 34.111111111111114)","(3.0, 3.45, 3.4264705882352944)","(13.0, 22.0, 21.88888888888889)","(7.0, 8.4, 8.210526315789473)","(6.5, 8.0, 7.657142857142857)","(5.0, 6.6, 6.497058823529412)","(8.0, 9.6, 9.443478260869565)"
16-12-2022 12:05:59.655177,"(6.5, 8.2, 7.946666666666666)","(26.0, 36.0, 33.411764705882355)","(3.0, 3.45, 3.4153846153846152)","(13.0, 22.0, 21.88888888888889)","(7.0, 8.4, 8.078378378378378)","(6.5, 8.0, 7.657142857142857)","(5.0, 6.6, 6.497058823529412)","(8.0, 9.6, 9.443478260869565)"
16-12-2022 12:06:01.423562,"(6.5, 8.2, 7.946666666666666)","(26.0, 34.0, 33.733333333333334)","(3.0, 3.45, 3.4295454545454547)","(13.0, 22.0, 22.0)","(7.0, 8.2, 8.090243902439024)","(6.5, 8.0, 7.651612903225806)","(5.0, 6.6, 6.631111111111111)","(8.0, 9.6, 9.443478260869565)"
16-12-2022 12:06:03.012388,"(6.5, 8.2, 8.027272727272727)","(26.0, 34.0, 33.733333333333334)","(3.0, 3.45, 3.435135135135135)","(13.0, 23.0, 22.03125)","(7.0, 8.2, 8.090243902439024)","(6.5, 8.0, 7.651612903225806)","(5.0, 6.8, 6.317777777777778)","(8.0, 9.6, 9.456)"
16-12-2022 12:06:04.400910,"(6.5, 8.0, 7.957575757575757)","(26.0, 34.0, 33.733333333333334)","(3.0, 3.5, 3.4164265129683)","(13.0, 23.0, 21.70212765957447)","(7.0, 8.2, 8.10625)","(6.5, 8.0, 7.746938775510204)","(5.0, 6.4, 6.754545454545454)","(8.0, 9.6, 9.48)"
16-12-2022 12:06:05.744907,"(6.5, 8.2, 8.032727272727273)","(26.0, 32.0, 31.733333333333334)","(3.0, 3.45, 3.4164265129683)","(13.0, 22.0, 21.70212765957447)","(7.0, 8.2, 8.10625)","(6.5, 8.0, 7.746938775510204)","(5.0, 6.8, 6.754545454545454)","(8.0, 9.6, 9.48)"
16-12-2022 12:06:07.005204,"(6.5, 8.2, 8.058181818181819)","(26.0, 32.0, 31.733333333333334)","(3.0, 3.45, 3.4164265129683)","(13.0, 22.0, 22.88888888888889)","(7.0, 8.2, 8.10625)","(6.5, 8.0, 7.746938775510204)","(5.0, 6.8, 6.754545454545454)","(8.0, 9.6, 9.48)"
16-12-2022 12:06:08.300257,"(6.5, 8.2, 8.10566037735849)","(26.0, 32.0, 31.733333333333334)","(3.0, 3.45, 3.374269005847953)","(13.0, 23.0, 23.31578947368421)","(7.0, 8.2, 8.455555555555556)","(6.5, 8.0, 7.76)","(5.0, 6.8, 6.752336448598131)","(8.0, 9.6, 9.461538461538462)"
16-12-2022 12:06:09.578587,"(6.5, 8.2, 8.053061224489795)","(26.0, 32.0, 31.789473684210527)","(3.0, 3.4, 3.374269005847953)","(13.0, 24.0, 23.31578947368421)","(7.0, 8.6, 8.455555555555556)","(6.5, 7.8, 7.76)","(5.0, 6.8, 6.7556756756756755)","(8.0, 9.6, 9.377142857142857)"
16-12-2022 12:06:10.879478,"(6.5, 8.0, 7.970212765957447)","(26.0, 32.0, 31.05263157894737)","(3.0, 3.35, 3.330184331797235)","(13.0, 24.0, 23.31578947368421)","(7.0, 8.6, 8.7)","(6.5, 8.2, 7.88)","(5.0, 6.8, 6.720930232558139)","(8.0, 9.4, 9.355)"
