,On Pursuit,Get A Shout,Xavien Bale,Dr Archer,Aunt Bee,Aussie Axle,Raw Eleven,Velocity Tori
11-01-2023 19:29:05.383447,"(6.5, 9.4, 8.78888888888889)","(31.0, 40.0, 33.125)","(1.65, 2.14, 2.1544000000000003)","(3.9, 4.9, 4.636585365853659)","(17.0, 28.0, 24.11764705882353)","(11.0, 18.5, 17.2)","(11.0, 13.0, 12.310344827586206)","(101.0, 260.0, 143.0)"
11-01-2023 19:29:06.694917,"(6.5, 9.4, 8.78888888888889)","(31.0, 40.0, 38.63157894736842)","(1.65, 2.16, 2.15855421686747)","(3.9, 4.9, 4.669767441860465)","(17.0, 28.0, 24.11764705882353)","(11.0, 18.5, 17.75)","(11.0, 13.0, 12.310344827586206)","(101.0, 260.0, 212.0)"
11-01-2023 19:29:08.081803,"(6.5, 9.6, 9.566666666666666)","(31.0, 46.0, 38.35294117647059)","(1.65, 2.16, 2.153636363636364)","(3.9, 4.9, 4.69375)","(17.0, 28.0, 24.11764705882353)","(11.0, 18.5, 17.333333333333332)","(11.0, 13.0, 12.310344827586206)","(101.0, 260.0, 186.66666666666666)"
11-01-2023 19:29:09.403628,"(6.5, 10.5, 9.933333333333334)","(31.0, 44.0, 39.714285714285715)","(1.65, 2.16, 2.153636363636364)","(3.9, 4.9, 4.69375)","(17.0, 28.0, 24.11764705882353)","(11.0, 18.5, 17.5)","(11.0, 13.0, 11.552631578947368)","(101.0, 260.0, 186.66666666666666)"
11-01-2023 19:29:10.658257,"(6.5, 10.0, 9.933333333333334)","(31.0, 44.0, 39.714285714285715)","(1.65, 2.16, 2.1454545454545455)","(3.9, 4.9, 4.69375)","(17.0, 28.0, 23.09090909090909)","(11.0, 18.5, 17.153846153846153)","(11.0, 12.5, 11.38888888888889)","(101.0, 260.0, 186.66666666666666)"
11-01-2023 19:29:11.885190,"(6.5, 10.0, 9.4)","(31.0, 44.0, 37.68421052631579)","(1.65, 2.16, 2.1431578947368424)","(3.9, 4.9, 4.69375)","(17.0, 28.0, 23.428571428571427)","(11.0, 18.5, 17.5)","(11.0, 12.5, 11.645833333333334)","(101.0, 260.0, 186.66666666666666)"
11-01-2023 19:29:13.201097,"(6.5, 10.0, 9.494736842105263)","(31.0, 44.0, 37.68421052631579)","(1.65, 2.16, 2.1310344827586207)","(3.9, 4.9, 4.69375)","(17.0, 27.0, 24.0)","(11.0, 18.5, 17.1875)","(11.0, 12.5, 11.659090909090908)","(101.0, 260.0, 186.66666666666666)"
11-01-2023 19:29:14.616869,"(6.5, 10.0, 9.3)","(31.0, 44.0, 37.68421052631579)","(1.65, 2.16, 2.1310344827586207)","(3.9, 4.9, 4.64054054054054)","(17.0, 27.0, 22.76923076923077)","(11.0, 18.5, 17.5)","(11.0, 12.5, 11.659090909090908)","(101.0, 260.0, 193.33333333333334)"
11-01-2023 19:29:15.986604,"(6.5, 9.8, 9.066666666666668)","(31.0, 44.0, 37.68421052631579)","(1.65, 2.16, 2.1133333333333333)","(3.9, 4.9, 4.64054054054054)","(17.0, 27.0, 22.476190476190474)","(11.0, 18.5, 17.1875)","(11.0, 12.5, 11.662790697674419)","(101.0, 260.0, 226.66666666666669)"
11-01-2023 19:29:17.308491,"(6.5, 9.8, 9.066666666666668)","(31.0, 44.0, 37.68421052631579)","(1.65, 2.16, 2.1104347826086958)","(3.9, 4.9, 4.64054054054054)","(17.0, 27.0, 22.625)","(11.0, 18.5, 17.227272727272727)","(11.0, 12.5, 11.244186046511627)","(101.0, 260.0, 243.63636363636363)"
11-01-2023 19:29:18.624326,"(6.5, 9.8, 9.55)","(31.0, 44.0, 39.45454545454545)","(1.65, 2.16, 2.117777777777778)","(3.9, 4.9, 4.671428571428571)","(17.0, 27.0, 22.625)","(11.0, 18.5, 17.227272727272727)","(11.0, 12.5, 11.326086956521738)","(101.0, 260.0, 225.0)"
11-01-2023 19:29:19.896087,"(6.5, 9.8, 9.261538461538462)","(31.0, 44.0, 39.45454545454545)","(1.65, 2.16, 2.117777777777778)","(3.9, 4.9, 4.695744680851064)","(17.0, 27.0, 24.166666666666668)","(11.0, 18.5, 17.333333333333332)","(11.0, 12.5, 11.6)","(101.0, 260.0, 235.0)"
11-01-2023 19:29:21.194907,"(6.5, 9.8, 9.57777777777778)","(31.0, 44.0, 39.45454545454545)","(1.65, 2.12, 2.112857142857143)","(3.9, 4.9, 4.747619047619048)","(17.0, 27.0, 24.166666666666668)","(11.0, 18.5, 17.75)","(11.0, 12.5, 11.73404255319149)","(101.0, 260.0, 233.33333333333334)"
11-01-2023 19:29:22.431740,"(6.5, 9.8, 9.57777777777778)","(31.0, 44.0, 39.45454545454545)","(1.65, 2.12, 2.112857142857143)","(3.9, 4.9, 4.747619047619048)","(17.0, 27.0, 24.166666666666668)","(11.0, 18.5, 17.333333333333332)","(11.0, 12.5, 11.73404255319149)","(101.0, 260.0, 220.0)"
11-01-2023 19:29:23.726495,"(6.5, 9.8, 9.0)","(31.0, 44.0, 37.75)","(1.65, 2.12, 2.1114285714285717)","(3.9, 4.9, 4.747619047619048)","(17.0, 27.0, 24.166666666666668)","(11.0, 18.5, 17.333333333333332)","(11.0, 12.5, 11.662790697674419)","(101.0, 260.0, 220.0)"
11-01-2023 19:29:25.043592,"(6.5, 9.8, 9.022222222222222)","(31.0, 44.0, 37.75)","(1.65, 2.12, 2.1114285714285717)","(3.9, 4.9, 4.7555555555555555)","(17.0, 27.0, 24.107142857142858)","(11.0, 18.5, 20.59375)","(11.0, 12.5, 11.662790697674419)","(101.0, 260.0, 220.0)"
11-01-2023 19:29:26.366387,"(6.5, 9.8, 8.896774193548389)","(31.0, 44.0, 37.75)","(1.65, 2.12, 2.1114285714285717)","(3.9, 4.9, 4.7555555555555555)","(17.0, 27.0, 24.107142857142858)","(11.0, 22.0, 20.59375)","(11.0, 12.5, 11.662790697674419)","(101.0, 260.0, 220.0)"
11-01-2023 19:29:27.759980,"(6.5, 9.8, 9.191304347826087)","(31.0, 44.0, 37.75)","(1.65, 2.12, 2.1147368421052635)","(3.9, 4.9, 4.811627906976744)","(17.0, 27.0, 22.344827586206897)","(11.0, 20.0, 19.464285714285715)","(11.0, 12.0, 11.588235294117647)","(101.0, 260.0, 220.0)"
11-01-2023 19:29:29.126935,"(6.5, 9.8, 9.191304347826087)","(31.0, 44.0, 37.75)","(1.65, 2.12, 2.0975)","(3.9, 4.9, 4.824)","(17.0, 26.0, 25.0)","(11.0, 20.0, 18.59375)","(11.0, 12.0, 11.857142857142858)","(101.0, 260.0, 220.0)"
11-01-2023 19:29:30.526035,"(6.5, 9.8, 9.191304347826087)","(31.0, 44.0, 37.84615384615385)","(1.65, 2.1, 2.095135135135135)","(3.9, 4.9, 4.824)","(17.0, 26.0, 24.0)","(11.0, 20.0, 18.57894736842105)","(11.0, 12.0, 11.75)","(101.0, 260.0, 240.0)"
11-01-2023 19:29:32.164821,"(6.5, 9.8, 9.345454545454546)","(31.0, 44.0, 40.0)","(1.65, 2.1, 2.093793103448276)","(3.9, 4.9, 4.838709677419355)","(17.0, 25.0, 22.375)","(11.0, 20.0, 18.666666666666668)","(11.0, 12.0, 11.75)","(101.0, 260.0, 240.0)"
11-01-2023 19:29:33.787670,"(6.5, 9.8, 9.345454545454546)","(31.0, 44.0, 40.0)","(1.65, 2.1, 2.093793103448276)","(3.9, 4.9, 4.838709677419355)","(17.0, 25.0, 22.375)","(11.0, 20.0, 19.36842105263158)","(11.0, 12.0, 11.647058823529411)","(101.0, 260.0, 253.33333333333334)"
11-01-2023 19:29:35.161372,"(7.0, 9.8, 9.345454545454546)","(31.0, 44.0, 40.0)","(1.7, 2.1, 2.097391304347826)","(3.9, 4.9, 4.854761904761905)","(16.0, 25.0, 22.375)","(12.0, 20.0, 19.333333333333332)","(11.0, 12.0, 11.666666666666666)","(81.0, 260.0, 296.0)"
11-01-2023 19:29:36.580729,"(7.0, 9.8, 9.25)","(31.0, 44.0, 40.0)","(1.7, 2.1, 2.0904761904761906)","(3.9, 4.9, 4.974193548387097)","(16.0, 25.0, 22.375)","(12.0, 20.0, 19.333333333333332)","(11.0, 12.0, 11.666666666666666)","(81.0, 450.0, 257.5)"
11-01-2023 19:29:38.003859,"(7.0, 9.8, 9.25)","(31.0, 44.0, 40.0)","(1.7, 2.1, 2.0925000000000002)","(3.9, 5.0, 4.937777777777778)","(16.0, 25.0, 22.31578947368421)","(12.0, 20.0, 19.11111111111111)","(11.0, 12.0, 11.73913043478261)","(81.0, 450.0, 257.5)"
11-01-2023 19:29:39.445050,"(7.0, 9.8, 9.25)","(31.0, 44.0, 40.0)","(1.7, 2.12, 2.1133333333333333)","(3.9, 5.0, 4.937777777777778)","(16.0, 25.0, 19.88235294117647)","(12.0, 20.0, 19.333333333333332)","(11.0, 12.0, 11.73913043478261)","(81.0, 450.0, 250.0)"
11-01-2023 19:29:40.788248,"(7.0, 9.8, 9.520000000000001)","(31.0, 44.0, 40.0)","(1.7, 2.16, 2.1100000000000003)","(3.9, 5.0, 4.93)","(16.0, 25.0, 21.25)","(12.0, 20.0, 21.714285714285715)","(11.0, 12.0, 11.625)","(81.0, 450.0, 250.0)"
11-01-2023 19:29:42.147129,"(7.0, 9.4, 9.145454545454546)","(31.0, 44.0, 40.0)","(1.7, 2.14, 2.111875)","(3.9, 5.0, 5.021428571428571)","(16.0, 23.0, 21.25)","(12.0, 23.0, 20.46153846153846)","(11.0, 12.0, 11.375)","(81.0, 450.0, 250.0)"
11-01-2023 19:29:43.568250,"(7.0, 9.4, 9.152380952380952)","(31.0, 44.0, 40.0)","(1.7, 2.14, 2.1125714285714285)","(3.9, 5.1, 4.961111111111111)","(16.0, 23.0, 21.72222222222222)","(12.0, 23.0, 21.333333333333332)","(11.0, 11.5, 11.035714285714286)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:44.950218,"(7.0, 9.4, 9.14)","(31.0, 44.0, 40.0)","(1.7, 2.14, 2.1125714285714285)","(3.9, 5.0, 4.961111111111111)","(16.0, 22.0, 20.61111111111111)","(12.0, 22.0, 20.571428571428573)","(11.0, 11.5, 11.035714285714286)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:46.307200,"(7.0, 9.4, 9.14)","(31.0, 44.0, 40.0)","(1.7, 2.14, 2.1125714285714285)","(3.9, 5.0, 4.991666666666667)","(16.0, 22.0, 20.333333333333332)","(12.0, 22.0, 20.272727272727273)","(11.0, 11.5, 11.035714285714286)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:47.642533,"(7.0, 9.4, 9.133333333333333)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.12, 2.1091891891891894)","(3.9, 5.1, 5.157142857142857)","(16.0, 22.0, 20.602941176470587)","(12.0, 21.0, 18.833333333333332)","(11.0, 11.5, 11.035714285714286)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:49.048570,"(7.0, 9.4, 9.133333333333333)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.12, 2.106666666666667)","(3.9, 5.3, 5.195652173913043)","(16.0, 22.0, 20.24074074074074)","(12.0, 19.0, 19.08823529411765)","(11.0, 11.5, 10.983870967741936)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:50.446422,"(7.0, 9.4, 9.133333333333333)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.12, 2.106666666666667)","(3.9, 5.3, 5.195652173913043)","(16.0, 22.0, 20.083333333333332)","(12.0, 19.5, 19.08823529411765)","(11.0, 11.5, 11.035714285714286)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:51.814657,"(7.0, 9.4, 9.133333333333333)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.12, 2.1085714285714285)","(3.9, 5.3, 5.199999999999999)","(16.0, 22.0, 19.545454545454547)","(12.0, 19.5, 19.333333333333332)","(11.0, 11.5, 10.884615384615385)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:53.132854,"(7.0, 9.4, 9.166666666666666)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.12, 2.1085714285714285)","(3.9, 5.3, 5.257894736842105)","(16.0, 21.0, 18.77777777777778)","(12.0, 19.5, 19.333333333333332)","(11.0, 11.0, 10.857142857142858)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:54.393145,"(7.0, 9.4, 9.166666666666666)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.12, 2.096)","(3.9, 5.3, 5.257894736842105)","(16.0, 21.0, 18.77777777777778)","(12.0, 19.5, 19.333333333333332)","(11.0, 11.0, 10.866666666666667)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:55.716497,"(7.0, 9.4, 9.166666666666666)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.1, 2.0901960784313727)","(3.9, 5.3, 5.227272727272727)","(16.0, 21.0, 18.77777777777778)","(12.0, 19.5, 19.333333333333332)","(11.0, 11.0, 10.8)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:57.013668,"(7.0, 9.4, 9.0625)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.12, 2.0901960784313727)","(3.9, 5.3, 5.2625)","(16.0, 21.0, 18.77777777777778)","(12.0, 19.5, 19.333333333333332)","(11.0, 11.0, 10.75)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:58.273535,"(7.0, 9.4, 9.0625)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.12, 2.0937704918032787)","(3.9, 5.3, 5.173684210526316)","(16.0, 21.0, 19.333333333333332)","(12.0, 19.5, 19.333333333333332)","(11.0, 11.5, 10.75)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:29:59.553735,"(7.0, 9.4, 9.0)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.12, 2.0971428571428574)","(3.9, 5.2, 5.173684210526316)","(16.0, 20.0, 19.133333333333333)","(12.0, 19.5, 19.333333333333332)","(11.0, 11.5, 10.7)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:30:00.906775,"(7.0, 9.4, 9.25)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.12, 2.0563636363636366)","(3.9, 5.2, 5.3500000000000005)","(16.0, 21.0, 19.0)","(12.0, 19.5, 19.428571428571427)","(11.0, 11.5, 10.88888888888889)","(81.0, 450.0, 204.54545454545456)"
11-01-2023 19:30:02.236013,"(7.0, 9.4, 8.88421052631579)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.06, 2.0575)","(3.9, 5.4, 5.3500000000000005)","(16.0, 20.0, 18.823529411764707)","(12.0, 19.5, 19.40909090909091)","(11.0, 11.5, 10.88888888888889)","(81.0, 450.0, 310.0)"
11-01-2023 19:30:03.878881,"(7.0, 9.6, 9.13103448275862)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.06, 2.0575)","(3.9, 5.4, 5.3500000000000005)","(16.0, 20.0, 18.823529411764707)","(12.0, 19.5, 19.40909090909091)","(11.0, 11.5, 10.714285714285714)","(81.0, 440.0, 310.0)"
11-01-2023 19:30:05.437474,"(7.0, 9.6, 9.046153846153846)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.06, 2.05)","(3.9, 5.4, 5.389473684210526)","(16.0, 20.0, 18.823529411764707)","(12.0, 19.5, 19.40909090909091)","(11.0, 11.5, 10.714285714285714)","(81.0, 440.0, 310.0)"
11-01-2023 19:30:06.874410,"(7.0, 9.6, 9.033333333333333)","(31.0, 44.0, 41.1764705882353)","(1.7, 2.06, 2.05)","(3.9, 5.4, 5.389473684210526)","(16.0, 20.0, 18.823529411764707)","(12.0, 19.5, 19.357142857142858)","(11.0, 11.5, 10.714285714285714)","(81.0, 440.0, 310.0)"
11-01-2023 19:30:08.348778,"(7.0, 9.6, 9.27)","(31.0, 44.0, 41.5)","(1.7, 2.06, 1.9959090909090909)","(3.9, 5.4, 5.666666666666667)","(16.0, 20.0, 19.0)","(12.0, 19.5, 19.75)","(9.0, 11.5, 10.976190476190476)","(81.0, 450.0, 234.0)"
11-01-2023 19:30:09.722240,"(7.0, 9.6, 9.27)","(31.0, 44.0, 41.5)","(1.7, 2.02, 1.994)","(3.9, 5.7, 5.633333333333334)","(16.0, 20.0, 19.0)","(12.0, 21.0, 19.75)","(9.0, 11.5, 10.8125)","(81.0, 450.0, 278.1818181818182)"
11-01-2023 19:30:11.078716,"(7.0, 9.6, 9.444444444444445)","(31.0, 44.0, 41.5)","(1.75, 2.0, 1.9754545454545454)","(4.0, 5.7, 5.681818181818182)","(17.0, 20.0, 19.125)","(12.0, 21.0, 19.75)","(8.5, 11.5, 10.8125)","(91.0, 450.0, 274.70588235294116)"
11-01-2023 19:30:12.429839,"(7.0, 9.8, 9.25)","(31.0, 44.0, 39.38461538461539)","(1.75, 2.0, 1.9776923076923076)","(4.0, 5.7, 5.681818181818182)","(17.0, 20.0, 19.125)","(12.0, 21.0, 19.75)","(8.5, 11.5, 10.95)","(91.0, 410.0, 200.9090909090909)"
11-01-2023 19:30:13.788004,"(7.0, 9.8, 9.39)","(31.0, 44.0, 39.38461538461539)","(1.75, 2.0, 1.978)","(4.0, 5.7, 5.681818181818182)","(17.0, 20.0, 19.055555555555557)","(12.0, 21.0, 19.75)","(8.5, 11.5, 11.025)","(91.0, 410.0, 215.0)"
11-01-2023 19:30:15.147576,"(7.0, 9.6, 9.39)","(31.0, 44.0, 39.38461538461539)","(1.75, 1.98, 1.9788235294117646)","(4.0, 5.7, 5.677777777777777)","(17.0, 20.0, 19.055555555555557)","(12.0, 21.0, 20.318181818181817)","(8.5, 12.0, 11.261904761904763)","(91.0, 250.0, 215.0)"
11-01-2023 19:30:16.400551,"(7.0, 9.6, 9.32)","(31.0, 44.0, 39.38461538461539)","(1.75, 1.98, 1.9738461538461538)","(4.0, 5.8, 5.725)","(17.0, 20.0, 18.454545454545453)","(12.0, 21.0, 20.375)","(8.5, 12.0, 11.229166666666666)","(91.0, 250.0, 215.0)"
11-01-2023 19:30:17.619448,"(7.0, 9.6, 9.285714285714285)","(31.0, 44.0, 39.38461538461539)","(1.75, 1.98, 1.9655555555555555)","(4.0, 5.8, 5.707692307692308)","(17.0, 20.0, 18.583333333333332)","(12.0, 21.0, 20.375)","(8.5, 12.0, 11.229166666666666)","(91.0, 250.0, 215.0)"
11-01-2023 19:30:18.983495,"(7.0, 9.6, 9.5)","(31.0, 44.0, 39.38461538461539)","(1.75, 1.98, 1.9605882352941175)","(4.0, 5.8, 5.75)","(17.0, 20.0, 18.608695652173914)","(12.0, 21.0, 19.75)","(8.5, 12.0, 11.224489795918368)","(91.0, 250.0, 215.0)"
11-01-2023 19:30:20.304174,"(7.0, 9.6, 9.466666666666667)","(31.0, 44.0, 39.38461538461539)","(1.75, 1.97, 1.956)","(4.0, 5.8, 5.76)","(17.0, 20.0, 19.157894736842106)","(12.0, 21.0, 20.77777777777778)","(8.5, 12.0, 11.224489795918368)","(91.0, 250.0, 232.5)"
11-01-2023 19:30:21.595562,"(7.0, 9.6, 9.466666666666667)","(31.0, 44.0, 38.54545454545455)","(1.75, 1.97, 1.947142857142857)","(4.0, 5.8, 5.76)","(17.0, 20.0, 19.571428571428573)","(12.0, 21.0, 20.727272727272727)","(8.5, 12.0, 11.244444444444444)","(91.0, 250.0, 215.0)"
11-01-2023 19:30:22.883110,"(7.0, 9.6, 9.28)","(31.0, 44.0, 38.54545454545455)","(1.75, 1.96, 1.94875)","(4.0, 5.8, 5.88)","(17.0, 23.0, 20.81818181818182)","(12.0, 22.0, 21.333333333333332)","(8.5, 12.0, 11.244444444444444)","(91.0, 250.0, 215.0)"
11-01-2023 19:30:24.155072,"(7.0, 9.6, 9.52)","(31.0, 44.0, 38.54545454545455)","(1.75, 1.96, 1.94875)","(4.0, 6.0, 5.872)","(17.0, 23.0, 20.81818181818182)","(12.0, 22.0, 21.333333333333332)","(8.5, 12.0, 11.244444444444444)","(91.0, 250.0, 230.0)"
11-01-2023 19:30:25.432667,"(7.0, 9.2, 9.174999999999999)","(31.0, 44.0, 38.54545454545455)","(1.75, 1.96, 1.94875)","(4.0, 6.0, 5.894736842105263)","(17.0, 23.0, 21.25)","(12.0, 22.0, 21.333333333333332)","(8.5, 12.0, 11.244444444444444)","(91.0, 250.0, 238.57142857142858)"
11-01-2023 19:30:26.714530,"(7.0, 9.2, 9.175)","(31.0, 44.0, 38.54545454545455)","(1.75, 1.96, 1.922222222222222)","(4.0, 6.0, 5.84516129032258)","(17.0, 23.0, 20.384615384615383)","(12.0, 22.0, 21.066666666666666)","(8.5, 12.0, 11.244444444444444)","(91.0, 410.0, 232.5)"
11-01-2023 19:30:27.948245,"(7.0, 9.6, 9.175)","(31.0, 44.0, 38.54545454545455)","(1.75, 1.94, 1.9209756097560975)","(4.0, 6.0, 5.84516129032258)","(17.0, 23.0, 20.384615384615383)","(12.0, 22.0, 21.454545454545453)","(8.5, 12.0, 11.244444444444444)","(91.0, 240.0, 225.0)"
11-01-2023 19:30:29.299334,"(7.0, 9.6, 9.207692307692307)","(31.0, 44.0, 38.54545454545455)","(1.75, 1.94, 1.9235897435897436)","(4.0, 6.0, 5.84516129032258)","(17.0, 23.0, 20.384615384615383)","(12.0, 22.0, 21.454545454545453)","(8.5, 12.0, 11.244444444444444)","(91.0, 240.0, 225.0)"
11-01-2023 19:30:30.721813,"(7.0, 9.6, 9.3)","(31.0, 44.0, 38.54545454545455)","(1.75, 1.94, 1.9235897435897436)","(4.0, 6.0, 5.84516129032258)","(17.0, 23.0, 20.384615384615383)","(12.0, 22.0, 21.75)","(8.5, 12.0, 11.244444444444444)","(91.0, 240.0, 225.0)"
11-01-2023 19:30:32.064355,"(7.0, 9.6, 9.3)","(31.0, 44.0, 38.54545454545455)","(1.75, 1.94, 1.9233333333333333)","(4.0, 6.0, 5.877272727272727)","(17.0, 23.0, 20.384615384615383)","(12.0, 22.0, 21.75)","(8.5, 12.0, 11.26086956521739)","(91.0, 240.0, 225.0)"
11-01-2023 19:30:33.302797,"(7.0, 9.2, 9.169230769230769)","(31.0, 44.0, 38.54545454545455)","(1.75, 1.93, 1.9205882352941175)","(4.0, 6.0, 5.874418604651162)","(17.0, 23.0, 20.384615384615383)","(12.0, 22.0, 21.75)","(8.5, 12.0, 11.244444444444444)","(91.0, 240.0, 225.0)"
11-01-2023 19:30:34.538429,"(7.0, 9.8, 9.4)","(31.0, 44.0, 37.142857142857146)","(1.75, 1.93, 1.909230769230769)","(4.0, 6.0, 5.935135135135136)","(17.0, 23.0, 20.166666666666668)","(12.0, 22.0, 21.727272727272727)","(8.5, 12.0, 11.191489361702128)","(91.0, 240.0, 225.0)"
11-01-2023 19:30:35.897951,"(7.0, 9.8, 9.384615384615385)","(31.0, 44.0, 37.142857142857146)","(1.75, 1.92, 1.9015384615384614)","(4.0, 6.0, 5.961904761904762)","(17.0, 23.0, 20.217391304347828)","(12.0, 22.0, 21.7)","(8.5, 12.0, 11.209302325581396)","(91.0, 240.0, 226.66666666666666)"
11-01-2023 19:30:37.237948,"(7.0, 9.8, 9.384615384615385)","(31.0, 44.0, 39.714285714285715)","(1.75, 1.92, 1.9004347826086956)","(4.0, 6.0, 6.0625)","(17.0, 23.0, 20.217391304347828)","(12.0, 22.0, 21.7)","(8.5, 12.0, 11.191489361702128)","(91.0, 240.0, 226.66666666666666)"
11-01-2023 19:30:38.658506,"(7.0, 9.8, 9.6)","(31.0, 44.0, 39.0)","(1.75, 1.92, 1.9016666666666666)","(4.0, 6.2, 6.121428571428572)","(17.0, 23.0, 20.217391304347828)","(12.0, 22.0, 21.7)","(8.5, 12.0, 11.191489361702128)","(91.0, 240.0, 226.66666666666666)"
11-01-2023 19:30:40.160280,"(7.0, 9.8, 9.6)","(31.0, 44.0, 38.666666666666664)","(1.75, 1.91, 1.9)","(4.0, 6.2, 6.121428571428572)","(17.0, 23.0, 20.217391304347828)","(12.0, 22.0, 21.571428571428573)","(8.5, 12.0, 11.191489361702128)","(91.0, 240.0, 226.66666666666666)"
11-01-2023 19:30:41.707999,"(7.0, 9.8, 9.475)","(31.0, 44.0, 38.666666666666664)","(1.75, 1.91, 1.9113333333333333)","(4.0, 6.2, 6.112)","(17.0, 23.0, 20.09090909090909)","(12.0, 22.0, 21.571428571428573)","(8.5, 12.0, 11.291666666666666)","(91.0, 240.0, 226.66666666666666)"
11-01-2023 19:30:42.970788,"(7.0, 9.8, 9.475)","(31.0, 44.0, 38.666666666666664)","(1.75, 1.93, 1.9033333333333333)","(4.0, 6.2, 6.258823529411765)","(17.0, 23.0, 20.09090909090909)","(12.0, 22.0, 21.625)","(8.5, 11.5, 11.333333333333334)","(91.0, 240.0, 226.66666666666666)"
11-01-2023 19:30:44.224622,"(7.0, 9.8, 9.428571428571429)","(31.0, 44.0, 38.15384615384615)","(1.75, 1.93, 1.9166666666666665)","(4.0, 6.4, 6.171428571428572)","(17.0, 23.0, 20.09090909090909)","(12.0, 22.0, 21.6)","(8.5, 11.5, 11.346153846153847)","(91.0, 240.0, 215.0)"
11-01-2023 19:30:45.639704,"(7.0, 9.8, 9.399999999999999)","(31.0, 44.0, 41.25)","(1.75, 1.93, 1.9144444444444444)","(4.0, 6.4, 6.193548387096774)","(17.0, 23.0, 20.09090909090909)","(12.0, 22.0, 21.6)","(8.5, 11.5, 11.346153846153847)","(91.0, 230.0, 215.0)"
11-01-2023 19:30:46.987352,"(7.0, 9.6, 9.386666666666667)","(31.0, 42.0, 37.473684210526315)","(1.75, 1.93, 1.9)","(4.0, 6.4, 6.1454545454545455)","(17.0, 23.0, 20.09090909090909)","(12.0, 22.0, 21.6)","(8.5, 11.5, 11.346153846153847)","(91.0, 230.0, 215.0)"
11-01-2023 19:30:48.263581,"(7.0, 9.4, 9.366666666666667)","(31.0, 40.0, 37.473684210526315)","(1.75, 1.92, 1.8983333333333332)","(4.0, 6.4, 6.229268292682927)","(17.0, 23.0, 20.217391304347828)","(12.0, 22.0, 21.5)","(8.5, 11.5, 11.366666666666667)","(91.0, 230.0, 215.0)"
11-01-2023 19:30:49.558031,"(7.0, 9.4, 9.38)","(31.0, 40.0, 37.91304347826087)","(1.75, 1.9, 1.9077777777777778)","(4.0, 6.4, 6.066666666666666)","(17.0, 23.0, 20.6)","(12.0, 22.0, 21.571428571428573)","(8.5, 11.5, 11.40625)","(91.0, 230.0, 215.0)"
11-01-2023 19:30:50.853135,"(7.0, 9.8, 9.6)","(31.0, 40.0, 37.91304347826087)","(1.75, 1.91, 1.91875)","(4.0, 6.2, 5.933333333333334)","(17.0, 23.0, 20.692307692307693)","(12.0, 22.0, 21.666666666666668)","(8.5, 11.5, 11.433333333333334)","(91.0, 230.0, 255.0)"
11-01-2023 19:30:52.190643,"(7.0, 9.8, 9.423529411764706)","(31.0, 40.0, 37.91304347826087)","(1.75, 1.92, 1.9191304347826086)","(4.0, 6.0, 5.957142857142857)","(17.0, 23.0, 20.692307692307693)","(12.0, 22.0, 21.571428571428573)","(8.5, 11.5, 11.382352941176471)","(91.0, 310.0, 255.0)"
11-01-2023 19:30:53.494000,"(7.0, 9.8, 9.375)","(31.0, 40.0, 37.833333333333336)","(1.75, 1.92, 1.916)","(4.0, 6.0, 5.9625)","(17.0, 23.0, 20.48148148148148)","(12.0, 22.0, 21.571428571428573)","(8.5, 11.5, 11.266666666666667)","(91.0, 310.0, 255.0)"
11-01-2023 19:30:54.753881,"(7.0, 9.8, 9.422222222222222)","(31.0, 40.0, 37.833333333333336)","(1.75, 1.92, 1.918)","(4.0, 6.0, 5.9625)","(17.0, 23.0, 20.875)","(12.0, 22.0, 21.571428571428573)","(8.5, 12.0, 11.266666666666667)","(91.0, 310.0, 215.0)"
