,Big Time Faye,Opawa Meg,Adobe Poppets,Allegro Tori,Eytukan,Love Race
16-12-2022 13:08:33.225927,"(6.5, 17.5, 14.0)","(10.0, 50.0, 25.333333333333332)","(7.0, 14.5, 11.35)","(7.5, 30.0, 15.333333333333332)","(1.45, 1.72, 1.5953846153846154)","(13.0, 40.0, 17.5)"
16-12-2022 13:08:34.240084,"(6.5, 17.5, 14.0)","(10.0, 50.0, 40.75)","(7.0, 14.5, 10.85)","(7.5, 30.0, 15.333333333333332)","(1.45, 1.72, 1.5953846153846154)","(13.0, 40.0, 17.5)"
16-12-2022 13:08:35.290021,"(6.5, 17.5, 14.0)","(10.0, 50.0, 40.75)","(7.0, 14.5, 12.625)","(7.5, 30.0, 15.333333333333332)","(1.45, 1.72, 1.5953846153846154)","(13.0, 40.0, 17.5)"
16-12-2022 13:08:36.263845,"(6.5, 17.5, 14.0)","(10.0, 50.0, 40.75)","(7.0, 14.5, 11.35)","(7.5, 30.0, 15.333333333333332)","(1.45, 1.72, 1.5953846153846154)","(13.0, 40.0, 17.5)"
16-12-2022 13:08:37.311572,"(6.5, 17.5, 14.0)","(10.0, 50.0, 43.666666666666664)","(7.0, 14.5, 11.35)","(7.5, 30.0, 25.111111111111114)","(1.45, 1.72, 1.5953846153846154)","(13.0, 40.0, 17.5)"
16-12-2022 13:08:38.412252,"(6.5, 17.5, 14.0)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.35)","(8.0, 30.0, 19.1)","(1.4, 1.72, 1.5953846153846154)","(14.0, 40.0, 17.5)"
16-12-2022 13:08:39.380729,"(6.5, 17.5, 14.0)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.35)","(8.0, 30.0, 19.1)","(1.4, 1.72, 1.5953846153846154)","(14.0, 40.0, 17.5)"
16-12-2022 13:08:40.335441,"(6.5, 17.5, 14.0)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.35)","(8.0, 30.0, 19.1)","(1.4, 1.72, 1.5953846153846154)","(14.0, 40.0, 17.5)"
16-12-2022 13:08:41.288379,"(6.5, 17.0, 14.5)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.35)","(8.0, 30.0, 19.1)","(1.4, 1.73, 1.6244444444444444)","(14.0, 38.0, 21.333333333333336)"
16-12-2022 13:08:42.185026,"(6.5, 17.0, 15.666666666666666)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.35)","(8.0, 30.0, 19.1)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 21.333333333333336)"
16-12-2022 13:08:43.149838,"(6.5, 17.0, 15.666666666666666)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.35)","(8.0, 30.0, 23.82857142857143)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 21.333333333333336)"
16-12-2022 13:08:44.109197,"(6.5, 17.0, 15.666666666666666)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.457142857142859)","(8.0, 30.0, 23.82857142857143)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 21.333333333333336)"
16-12-2022 13:08:45.052039,"(6.5, 17.0, 15.666666666666666)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 10.95)","(8.0, 30.0, 25.68)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 21.333333333333336)"
16-12-2022 13:08:46.070589,"(6.5, 17.0, 15.666666666666666)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 10.95)","(8.0, 30.0, 25.68)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 21.333333333333336)"
16-12-2022 13:08:47.013159,"(6.5, 17.0, 15.666666666666666)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 10.95)","(8.0, 30.0, 25.68)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 21.333333333333336)"
16-12-2022 13:08:47.964069,"(6.5, 17.0, 15.666666666666666)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 10.95)","(8.0, 30.0, 25.68)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 21.333333333333336)"
16-12-2022 13:08:48.920722,"(6.5, 17.0, 15.666666666666666)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.457142857142859)","(8.0, 30.0, 25.68)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 21.333333333333336)"
16-12-2022 13:08:49.910718,"(6.5, 17.0, 15.666666666666666)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.35)","(8.0, 30.0, 27.840000000000003)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 21.333333333333336)"
16-12-2022 13:08:50.848297,"(6.5, 17.0, 15.666666666666666)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.35)","(8.0, 30.0, 27.840000000000003)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 21.333333333333336)"
16-12-2022 13:08:51.845686,"(6.5, 17.0, 15.666666666666666)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.35)","(8.0, 30.0, 27.840000000000003)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 25.75)"
16-12-2022 13:08:52.812698,"(6.5, 17.0, 14.200000000000001)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.35)","(8.0, 30.0, 23.885714285714286)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 22.0)"
16-12-2022 13:08:53.696007,"(6.5, 17.0, 14.200000000000001)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.457142857142859)","(8.0, 30.0, 23.885714285714286)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 22.0)"
16-12-2022 13:08:54.647914,"(6.5, 17.0, 12.3)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.45)","(8.0, 30.0, 23.885714285714286)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 22.0)"
16-12-2022 13:08:55.561733,"(6.5, 17.0, 14.822222222222223)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.45)","(8.0, 30.0, 23.885714285714286)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 22.0)"
16-12-2022 13:08:56.459575,"(6.5, 17.0, 12.3)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.45)","(8.0, 30.0, 23.885714285714286)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 22.0)"
16-12-2022 13:08:57.353860,"(6.5, 17.0, 14.822222222222223)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.45)","(8.0, 30.0, 24.7)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 22.0)"
16-12-2022 13:08:58.266725,"(6.5, 17.0, 14.6)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.45)","(8.0, 30.0, 24.7)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 22.0)"
16-12-2022 13:08:59.220842,"(6.5, 17.0, 14.6)","(11.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.45)","(8.0, 30.0, 24.7)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:00.177074,"(6.5, 17.0, 14.6)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.45)","(8.5, 30.0, 24.7)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:01.121697,"(6.5, 17.0, 14.6)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 11.45)","(8.5, 30.0, 24.7)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:02.071425,"(6.5, 17.0, 14.6)","(12.0, 50.0, 30.75)","(7.5, 14.5, 11.45)","(8.5, 30.0, 19.5)","(1.4, 1.71, 1.623846153846154)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:03.063536,"(6.5, 17.0, 14.6)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 25.244444444444447)","(1.4, 1.73, 1.5984615384615384)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:04.023375,"(6.5, 17.0, 14.6)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 25.244444444444447)","(1.4, 1.73, 1.6)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:04.921866,"(6.5, 17.0, 14.6)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 25.244444444444447)","(1.4, 1.72, 1.6)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:05.929632,"(6.5, 17.0, 14.6)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.733333333333333)","(1.4, 1.71, 1.5966666666666667)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:06.824741,"(6.5, 17.0, 14.6)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.333333333333332)","(1.4, 1.71, 1.5966666666666667)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:07.738175,"(6.5, 17.0, 14.6)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.333333333333332)","(1.4, 1.71, 1.5966666666666667)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:08.671498,"(6.5, 17.0, 14.314285714285715)","(12.0, 50.0, 46.79166666666667)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.333333333333332)","(1.4, 1.71, 1.5966666666666667)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:09.586875,"(6.5, 17.0, 14.314285714285715)","(12.0, 50.0, 46.79166666666667)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.333333333333332)","(1.4, 1.71, 1.5966666666666667)","(14.0, 38.0, 20.0)"
16-12-2022 13:09:10.518660,"(6.5, 17.0, 14.314285714285715)","(12.0, 50.0, 46.79166666666667)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.333333333333332)","(1.4, 1.71, 1.5966666666666667)","(14.0, 40.0, 20.5)"
16-12-2022 13:09:11.438659,"(6.5, 17.0, 13.32)","(12.0, 50.0, 40.5)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.333333333333332)","(1.4, 1.71, 1.5966666666666667)","(14.0, 40.0, 20.5)"
16-12-2022 13:09:12.318368,"(6.5, 17.5, 12.649999999999999)","(12.0, 50.0, 40.5)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.333333333333332)","(1.4, 1.71, 1.5966666666666667)","(14.0, 40.0, 20.5)"
16-12-2022 13:09:13.245037,"(6.5, 17.5, 10.445454545454545)","(12.0, 50.0, 40.5)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.333333333333332)","(1.4, 1.71, 1.62)","(14.0, 40.0, 20.5)"
16-12-2022 13:09:14.222103,"(6.5, 17.0, 10.866666666666667)","(12.0, 50.0, 40.5)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.333333333333332)","(1.4, 1.72, 1.62)","(14.0, 40.0, 20.5)"
16-12-2022 13:09:15.135493,"(6.5, 16.5, 11.0625)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.333333333333332)","(1.4, 1.72, 1.62)","(14.0, 40.0, 20.5)"
16-12-2022 13:09:16.029371,"(6.5, 16.5, 11.0625)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 15.333333333333332)","(1.4, 1.72, 1.62)","(14.0, 40.0, 22.0)"
16-12-2022 13:09:16.902969,"(6.5, 16.5, 11.0625)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 25.111111111111114)","(1.4, 1.72, 1.62)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:17.858963,"(6.5, 16.5, 11.0625)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 25.111111111111114)","(1.4, 1.72, 1.62)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:18.784270,"(6.5, 16.5, 11.0625)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 25.111111111111114)","(1.4, 1.72, 1.62)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:19.614539,"(6.5, 16.5, 11.0625)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 25.111111111111114)","(1.4, 1.72, 1.62)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:20.570080,"(6.5, 16.5, 11.0625)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 11.45)","(8.5, 30.0, 25.111111111111114)","(1.4, 1.72, 1.62)","(14.0, 38.0, 22.0)"
16-12-2022 13:09:21.594401,"(6.5, 16.5, 11.0625)","(12.0, 50.0, 45.72222222222222)","(7.5, 14.5, 11.45)","(8.5, 30.0, 25.111111111111114)","(1.4, 1.72, 1.62)","(14.0, 38.0, 26.5)"
16-12-2022 13:09:22.524080,"(6.5, 16.5, 11.0625)","(12.0, 50.0, 45.72222222222222)","(7.5, 14.5, 13.68888888888889)","(8.5, 30.0, 25.111111111111114)","(1.4, 1.72, 1.62)","(14.0, 40.0, 21.333333333333336)"
16-12-2022 13:09:23.411005,"(6.5, 16.5, 13.02)","(12.0, 50.0, 44.57142857142857)","(7.5, 14.5, 14.013333333333332)","(8.5, 30.0, 23.771428571428572)","(1.4, 1.71, 1.5825)","(14.0, 38.0, 22.333333333333332)"
16-12-2022 13:09:24.369699,"(6.5, 17.5, 12.649999999999999)","(12.0, 50.0, 44.57142857142857)","(7.5, 14.5, 14.013333333333332)","(8.5, 30.0, 23.771428571428572)","(1.4, 1.71, 1.5825)","(14.0, 38.0, 22.333333333333332)"
16-12-2022 13:09:25.316117,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.57142857142857)","(7.5, 14.5, 14.013333333333332)","(8.5, 30.0, 23.771428571428572)","(1.4, 1.71, 1.5825)","(14.0, 38.0, 22.333333333333332)"
16-12-2022 13:09:26.297468,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.57142857142857)","(7.5, 14.5, 14.013333333333332)","(8.5, 30.0, 23.771428571428572)","(1.4, 1.71, 1.5825)","(14.0, 38.0, 22.333333333333332)"
16-12-2022 13:09:27.175900,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.57142857142857)","(7.5, 14.5, 14.013333333333332)","(8.5, 30.0, 23.771428571428572)","(1.4, 1.71, 1.5825)","(14.0, 38.0, 22.333333333333332)"
16-12-2022 13:09:28.073429,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.57142857142857)","(7.5, 14.5, 14.013333333333332)","(8.5, 30.0, 26.366666666666667)","(1.4, 1.71, 1.5825)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:29.035030,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.57142857142857)","(7.5, 14.5, 14.013333333333332)","(8.5, 30.0, 26.366666666666667)","(1.4, 1.71, 1.5945454545454545)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:29.971969,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.57142857142857)","(7.5, 14.5, 14.013333333333332)","(8.5, 30.0, 26.366666666666667)","(1.4, 1.69, 1.5945454545454545)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:30.913485,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.57142857142857)","(7.5, 14.5, 14.013333333333332)","(8.5, 30.0, 26.366666666666667)","(1.4, 1.69, 1.5945454545454545)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:31.933421,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.68888888888889)","(8.5, 30.0, 26.366666666666667)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:32.856762,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.68888888888889)","(8.5, 30.0, 26.366666666666667)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:33.775337,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.68888888888889)","(8.5, 30.0, 26.366666666666667)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:34.740629,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 13.908333333333335)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:35.670020,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 12.825)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:36.582176,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 12.775)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:37.583422,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 12.775)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:38.457285,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 12.775)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:39.374087,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 12.775)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:40.287811,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 12.775)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:41.172868,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 12.775)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:42.057861,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 12.775)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:43.034720,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 12.775)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:44.008501,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 12.775)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:45.043468,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:45.990963,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:46.968797,"(6.5, 17.5, 11.033333333333333)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:47.984274,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:48.854656,"(6.5, 17.5, 11.5)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:49.785464,"(6.5, 17.5, 11.5)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:50.761164,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.875)"
16-12-2022 13:09:51.762933,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6066666666666667)","(14.0, 40.0, 20.125)"
16-12-2022 13:09:52.823123,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.69, 1.6018181818181818)","(14.0, 40.0, 20.125)"
16-12-2022 13:09:53.803422,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.71, 1.6018181818181818)","(14.0, 40.0, 20.125)"
16-12-2022 13:09:54.804453,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.71, 1.6018181818181818)","(14.0, 40.0, 17.583333333333332)"
16-12-2022 13:09:55.894449,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 26.4)","(1.4, 1.71, 1.6018181818181818)","(14.0, 38.0, 17.583333333333332)"
16-12-2022 13:09:56.961156,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.583333333333336)","(7.5, 14.5, 13.316666666666666)","(8.5, 30.0, 19.0)","(1.4, 1.71, 1.6018181818181818)","(14.0, 38.0, 27.791666666666664)"
16-12-2022 13:09:57.868925,"(6.5, 17.5, 12.25)","(12.0, 50.0, 46.83333333333333)","(7.5, 14.5, 13.733333333333334)","(8.5, 30.0, 19.0)","(1.4, 1.71, 1.6018181818181818)","(14.0, 38.0, 27.791666666666664)"
16-12-2022 13:09:58.717751,"(6.5, 17.5, 12.25)","(12.0, 50.0, 46.83333333333333)","(7.5, 14.5, 13.350000000000001)","(8.5, 30.0, 19.0)","(1.4, 1.71, 1.6018181818181818)","(14.0, 38.0, 27.791666666666664)"
16-12-2022 13:09:59.681617,"(6.5, 17.5, 12.25)","(12.0, 50.0, 46.83333333333333)","(7.5, 14.5, 13.350000000000001)","(8.5, 30.0, 19.0)","(1.4, 1.71, 1.6111111111111112)","(14.0, 38.0, 21.214285714285715)"
16-12-2022 13:10:00.711501,"(6.5, 17.5, 12.25)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 13.350000000000001)","(8.5, 30.0, 19.0)","(1.4, 1.7, 1.6111111111111112)","(14.0, 38.0, 21.214285714285715)"
16-12-2022 13:10:01.710816,"(6.5, 17.5, 12.25)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 13.350000000000001)","(8.5, 30.0, 19.0)","(1.4, 1.7, 1.6111111111111112)","(14.0, 38.0, 21.214285714285715)"
16-12-2022 13:10:02.678515,"(6.5, 17.5, 12.25)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 13.350000000000001)","(8.5, 30.0, 19.0)","(1.4, 1.7, 1.6111111111111112)","(14.0, 38.0, 21.214285714285715)"
16-12-2022 13:10:03.756738,"(6.5, 17.5, 12.25)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 13.350000000000001)","(8.5, 30.0, 19.0)","(1.4, 1.7, 1.6111111111111112)","(14.0, 38.0, 21.214285714285715)"
16-12-2022 13:10:04.797079,"(6.5, 17.5, 12.25)","(12.0, 50.0, 44.64285714285714)","(7.5, 14.5, 13.350000000000001)","(8.5, 30.0, 19.0)","(1.4, 1.7, 1.6111111111111112)","(14.0, 38.0, 17.583333333333332)"
16-12-2022 13:10:05.762415,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.350000000000001)","(8.5, 30.0, 19.0)","(1.4, 1.7, 1.6111111111111112)","(14.0, 38.0, 17.583333333333332)"
16-12-2022 13:10:06.746540,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.350000000000001)","(8.5, 30.0, 19.0)","(1.4, 1.7, 1.6111111111111112)","(14.0, 38.0, 17.583333333333332)"
16-12-2022 13:10:07.679147,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.350000000000001)","(8.5, 30.0, 19.0)","(1.4, 1.7, 1.6111111111111112)","(14.0, 38.0, 17.583333333333332)"
16-12-2022 13:10:08.632077,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.350000000000001)","(8.5, 30.0, 19.0)","(1.4, 1.7, 1.6111111111111112)","(14.0, 38.0, 17.583333333333332)"
16-12-2022 13:10:09.610519,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.383333333333333)","(8.5, 30.0, 27.57777777777778)","(1.4, 1.7, 1.6111111111111112)","(14.0, 38.0, 17.583333333333332)"
16-12-2022 13:10:10.639090,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.383333333333333)","(8.5, 30.0, 27.57777777777778)","(1.4, 1.7, 1.6111111111111112)","(14.0, 38.0, 20.125)"
16-12-2022 13:10:11.744682,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.383333333333333)","(8.5, 30.0, 27.57777777777778)","(1.4, 1.7, 1.6111111111111112)","(14.0, 40.0, 20.125)"
16-12-2022 13:10:12.777952,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.383333333333333)","(8.5, 30.0, 27.57777777777778)","(1.4, 1.7, 1.6111111111111112)","(14.0, 40.0, 20.125)"
16-12-2022 13:10:13.759593,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.383333333333333)","(8.5, 30.0, 27.57777777777778)","(1.4, 1.7, 1.6111111111111112)","(14.0, 40.0, 20.125)"
16-12-2022 13:10:14.800175,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.383333333333333)","(8.5, 30.0, 27.57777777777778)","(1.4, 1.7, 1.6111111111111112)","(14.0, 40.0, 20.125)"
16-12-2022 13:10:15.844960,"(6.5, 17.5, 12.25)","(12.0, 50.0, 43.666666666666664)","(7.5, 14.5, 13.383333333333333)","(8.5, 30.0, 27.57777777777778)","(1.4, 1.7, 1.6111111111111112)","(14.0, 40.0, 20.125)"
