,Blackpool Homer,Hazelnut,Slippery Swan,Island Chief,Cool Militant,Perfect Goddess,Devils Water,Way Up North
11-01-2023 16:02:52.177140,"(8.5, 15.5, 10.175)","(9.0, 17.0, 10.314285714285713)","(10.0, 34.0, 29.375)","(9.0, 19.5, 11.25)","(3.5, 5.2, 4.2)","(2.5, 3.5, 2.428695652173913)","(10.0, 21.0, 12.0)","(9.0, 19.5, 11.944444444444445)"
11-01-2023 16:02:53.839868,"(8.5, 15.5, 10.175)","(9.0, 17.0, 10.314285714285713)","(10.0, 34.0, 29.5)","(9.0, 19.5, 11.25)","(3.5, 5.2, 4.2)","(2.5, 3.5, 2.428695652173913)","(10.0, 21.0, 12.0)","(9.0, 19.5, 11.944444444444445)"
11-01-2023 16:02:55.577630,"(8.5, 15.5, 10.175)","(9.0, 17.0, 10.314285714285713)","(10.0, 34.0, 28.333333333333336)","(9.0, 19.5, 11.25)","(3.5, 5.2, 4.2)","(2.5, 3.5, 2.452857142857143)","(10.0, 21.0, 12.0)","(9.0, 19.5, 11.944444444444445)"
11-01-2023 16:02:57.169874,"(8.5, 15.5, 10.175)","(9.0, 17.0, 10.314285714285713)","(10.0, 34.0, 28.333333333333336)","(9.0, 19.5, 11.25)","(3.5, 5.2, 4.2)","(2.5, 3.4, 2.452857142857143)","(10.0, 21.0, 12.0)","(9.0, 19.5, 11.944444444444445)"
11-01-2023 16:02:58.752797,"(8.5, 15.5, 10.175)","(9.0, 17.0, 10.314285714285713)","(10.0, 34.0, 28.333333333333336)","(9.0, 19.5, 11.25)","(3.5, 5.2, 4.2)","(2.5, 3.4, 2.452857142857143)","(10.0, 21.0, 12.0)","(9.0, 19.5, 11.944444444444445)"
11-01-2023 16:03:00.349182,"(8.5, 15.5, 10.175)","(9.0, 17.0, 10.314285714285713)","(10.0, 34.0, 28.333333333333336)","(9.0, 19.5, 11.25)","(3.5, 5.2, 4.2)","(2.5, 3.4, 2.452857142857143)","(10.0, 21.0, 12.0)","(9.0, 19.5, 11.944444444444445)"
11-01-2023 16:03:01.829749,"(8.5, 15.5, 10.175)","(9.0, 17.0, 12.299999999999999)","(10.0, 34.0, 28.333333333333336)","(9.0, 19.5, 15.8)","(3.5, 5.2, 4.2)","(2.5, 3.4, 2.452857142857143)","(10.0, 21.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:03.405236,"(8.5, 15.5, 13.509090909090908)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 28.333333333333336)","(9.0, 22.0, 19.48)","(3.5, 5.2, 4.2)","(2.5, 3.4, 2.6999999999999997)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 17.25)"
11-01-2023 16:03:04.822566,"(8.5, 15.5, 13.509090909090908)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 28.333333333333336)","(9.0, 22.0, 15.9)","(3.5, 5.2, 4.2)","(2.5, 4.1, 2.7478571428571428)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 17.25)"
11-01-2023 16:03:06.260712,"(8.5, 15.5, 13.509090909090908)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 28.333333333333336)","(9.0, 22.0, 15.9)","(3.5, 5.2, 4.2)","(2.5, 3.95, 2.7478571428571428)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.5)"
11-01-2023 16:03:07.741079,"(8.5, 15.5, 10.325)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 28.333333333333336)","(9.0, 22.0, 15.9)","(3.5, 5.2, 4.2)","(2.5, 3.95, 2.7478571428571428)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.5)"
11-01-2023 16:03:09.171195,"(8.5, 15.5, 10.325)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 28.333333333333336)","(9.0, 22.0, 15.9)","(3.5, 5.2, 4.2)","(2.5, 3.95, 2.8293749999999998)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.5)"
11-01-2023 16:03:10.747859,"(8.5, 15.5, 10.325)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 28.333333333333336)","(9.0, 22.0, 15.9)","(3.5, 5.2, 4.2)","(2.5, 3.95, 2.8293749999999998)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.5)"
11-01-2023 16:03:12.192101,"(8.5, 15.5, 13.509090909090908)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 29.875)","(9.0, 22.0, 15.9)","(3.5, 5.2, 4.2)","(2.5, 3.95, 2.7007142857142856)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.5)"
11-01-2023 16:03:13.567565,"(8.5, 15.5, 13.509090909090908)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 28.666666666666664)","(9.0, 22.0, 19.48)","(3.5, 5.2, 4.2)","(2.5, 3.95, 2.9375)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:14.951541,"(8.5, 15.5, 13.509090909090908)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 28.666666666666664)","(9.0, 22.0, 16.0)","(3.5, 5.2, 4.2)","(2.5, 3.9, 2.9375)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:16.305611,"(8.5, 15.5, 10.475000000000001)","(9.0, 18.5, 10.385714285714284)","(10.0, 34.0, 30.125)","(9.0, 22.0, 11.583333333333334)","(3.5, 5.2, 4.2)","(2.5, 3.9, 2.4499999999999997)","(10.0, 22.0, 12.0)","(9.0, 19.5, 12.0625)"
11-01-2023 16:03:17.588114,"(8.5, 15.5, 10.475000000000001)","(9.0, 17.5, 10.385714285714284)","(10.0, 34.0, 29.166666666666664)","(9.0, 19.5, 11.583333333333334)","(3.5, 5.2, 4.2)","(2.5, 3.65, 2.615625)","(10.0, 21.0, 12.0)","(9.0, 19.5, 12.0625)"
11-01-2023 16:03:18.923059,"(8.5, 15.5, 10.475000000000001)","(9.0, 17.5, 10.385714285714284)","(10.0, 34.0, 29.166666666666664)","(9.0, 19.5, 11.583333333333334)","(3.5, 5.2, 4.2)","(2.5, 3.55, 2.615625)","(10.0, 21.0, 12.0)","(9.0, 19.5, 12.0625)"
11-01-2023 16:03:20.347110,"(8.5, 15.5, 10.475000000000001)","(9.0, 17.5, 10.385714285714284)","(10.0, 34.0, 29.166666666666664)","(9.0, 19.5, 11.583333333333334)","(3.5, 5.2, 4.2)","(2.5, 3.55, 2.566875)","(10.0, 21.0, 12.0)","(9.0, 19.5, 12.0625)"
11-01-2023 16:03:22.242523,"(8.5, 15.5, 10.475000000000001)","(9.0, 17.5, 10.385714285714284)","(10.0, 34.0, 29.166666666666664)","(9.0, 19.5, 11.583333333333334)","(3.5, 5.2, 4.2)","(2.5, 3.55, 2.8945833333333333)","(10.0, 21.0, 12.0)","(9.0, 19.5, 12.0625)"
11-01-2023 16:03:23.799622,"(8.5, 15.5, 10.475000000000001)","(9.0, 17.5, 10.385714285714284)","(10.0, 34.0, 29.166666666666664)","(9.0, 19.5, 11.583333333333334)","(3.5, 5.2, 4.2)","(2.5, 3.55, 2.8945833333333333)","(10.0, 21.0, 12.0)","(9.0, 19.5, 12.0625)"
11-01-2023 16:03:25.423999,"(8.5, 15.5, 10.475000000000001)","(9.0, 17.5, 10.385714285714284)","(10.0, 34.0, 29.166666666666664)","(9.0, 19.5, 11.583333333333334)","(3.5, 5.2, 4.2)","(2.5, 3.55, 2.6399999999999997)","(10.0, 21.0, 12.0)","(9.0, 19.5, 12.0625)"
11-01-2023 16:03:27.332225,"(8.5, 15.5, 10.475000000000001)","(9.0, 17.5, 10.385714285714284)","(10.0, 34.0, 29.166666666666664)","(9.0, 19.5, 11.583333333333334)","(3.5, 5.2, 4.2)","(2.5, 3.55, 2.5204)","(10.0, 21.0, 12.0)","(9.0, 19.5, 12.0625)"
11-01-2023 16:03:30.254904,"(8.5, 15.5, 10.475000000000001)","(9.0, 17.5, 10.385714285714284)","(10.0, 34.0, 29.166666666666664)","(9.0, 19.5, 11.583333333333334)","(3.5, 5.2, 4.2)","(2.5, 3.55, 2.373478260869565)","(10.0, 21.0, 12.0)","(9.0, 19.5, 12.0625)"
11-01-2023 16:03:31.853183,"(8.5, 15.5, 10.475000000000001)","(9.0, 17.5, 10.385714285714284)","(10.0, 34.0, 30.5)","(9.0, 19.5, 11.583333333333334)","(3.5, 5.2, 4.2)","(2.5, 3.55, 2.613125)","(10.0, 21.0, 12.0)","(9.0, 19.5, 12.0625)"
11-01-2023 16:03:33.456182,"(8.5, 15.5, 10.475000000000001)","(9.0, 17.5, 12.299999999999999)","(10.0, 34.0, 30.5)","(9.0, 19.5, 16.0)","(3.5, 5.2, 4.2)","(2.6, 3.45, 2.613125)","(10.0, 21.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:34.898251,"(8.5, 15.5, 10.475000000000001)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 30.5)","(9.0, 22.0, 16.0)","(3.5, 5.2, 4.2)","(2.6, 3.45, 2.613125)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:36.294828,"(8.5, 15.5, 10.475000000000001)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 30.5)","(9.0, 22.0, 16.0)","(3.5, 5.2, 4.2)","(2.6, 3.45, 2.633888888888889)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:37.577594,"(8.5, 15.5, 10.475000000000001)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 30.5)","(9.0, 22.0, 16.0)","(3.5, 5.2, 4.2)","(2.6, 3.45, 2.633888888888889)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:38.966264,"(8.5, 15.5, 10.475000000000001)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 30.5)","(9.0, 22.0, 16.0)","(3.5, 5.2, 4.2)","(2.6, 3.45, 2.65)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:40.398069,"(8.5, 15.5, 10.475000000000001)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 30.5)","(9.0, 22.0, 16.0)","(3.5, 5.2, 4.2)","(2.6, 4.1, 2.7007142857142856)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:41.821032,"(8.5, 15.5, 10.475000000000001)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 29.16)","(9.0, 22.0, 16.0)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.7007142857142856)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:43.252191,"(8.5, 15.5, 10.625)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 29.16)","(9.0, 22.0, 16.0)","(3.5, 5.2, 4.2)","(2.6, 3.95, 3.51275)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:44.663556,"(8.5, 15.5, 10.625)","(9.0, 18.5, 14.35)","(10.0, 34.0, 29.16)","(9.0, 22.0, 16.0)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 15.25)"
11-01-2023 16:03:46.063471,"(8.5, 15.5, 10.625)","(9.0, 19.5, 12.133333333333333)","(10.0, 34.0, 28.125)","(9.0, 22.0, 16.5)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 19.5, 13.5)"
11-01-2023 16:03:47.420625,"(8.5, 15.5, 10.083333333333334)","(9.0, 18.0, 12.133333333333333)","(10.0, 34.0, 29.4)","(9.0, 23.0, 16.5)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 18.5, 13.5)"
11-01-2023 16:03:48.753944,"(8.5, 15.5, 10.083333333333334)","(9.0, 18.0, 12.133333333333333)","(10.0, 34.0, 28.5)","(9.0, 23.0, 16.5)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 18.5, 13.5)"
11-01-2023 16:03:50.118518,"(8.5, 15.5, 10.083333333333334)","(9.0, 18.0, 12.133333333333333)","(10.0, 34.0, 28.5)","(9.0, 23.0, 16.5)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 18.5, 13.5)"
11-01-2023 16:03:51.449113,"(8.5, 15.5, 10.625)","(9.0, 18.0, 12.299999999999999)","(10.0, 34.0, 31.25)","(9.0, 23.0, 17.5)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 18.5, 16.0)"
11-01-2023 16:03:52.854302,"(8.5, 15.5, 10.625)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 31.25)","(9.0, 25.0, 17.5)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:03:54.148345,"(8.5, 15.5, 10.625)","(9.0, 18.5, 12.299999999999999)","(10.0, 34.0, 31.25)","(9.0, 25.0, 17.5)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:03:55.575301,"(8.5, 15.5, 10.625)","(9.0, 18.5, 15.266666666666666)","(10.0, 34.0, 31.25)","(9.0, 25.0, 17.5)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:03:56.989410,"(8.5, 15.5, 10.325)","(9.0, 18.5, 15.266666666666666)","(10.0, 34.0, 31.25)","(9.0, 25.0, 17.3)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:03:58.487483,"(8.5, 15.5, 10.325)","(9.0, 18.5, 15.266666666666666)","(10.0, 34.0, 31.25)","(9.0, 25.0, 17.75)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:00.022027,"(8.5, 15.5, 10.325)","(9.0, 18.5, 15.266666666666666)","(10.0, 34.0, 31.25)","(9.0, 25.0, 17.75)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:01.460094,"(8.5, 15.5, 9.75)","(9.0, 18.5, 14.600000000000001)","(10.0, 34.0, 31.25)","(9.0, 25.0, 17.75)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:02.851482,"(8.5, 15.5, 9.75)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 31.25)","(9.0, 25.0, 17.75)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:04.156025,"(8.5, 15.5, 9.75)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 31.25)","(9.0, 25.0, 17.75)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:05.515737,"(8.5, 15.5, 9.75)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 31.25)","(9.0, 25.0, 17.75)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:06.809149,"(8.5, 15.5, 9.75)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 28.75)","(9.0, 25.0, 17.75)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:08.248372,"(8.5, 15.5, 9.75)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 28.75)","(9.0, 25.0, 17.75)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:09.662903,"(8.5, 15.5, 9.75)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 28.75)","(9.0, 25.0, 17.75)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:10.997452,"(8.5, 15.5, 9.75)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 28.75)","(9.0, 25.0, 23.266666666666666)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:12.241242,"(8.5, 15.5, 9.75)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 28.75)","(9.0, 25.0, 17.3)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:13.407185,"(8.5, 15.5, 9.75)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 28.75)","(9.0, 25.0, 17.3)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:14.681123,"(8.5, 15.5, 9.75)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 28.75)","(9.0, 25.0, 17.3)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 16.0)"
11-01-2023 16:04:16.037858,"(8.5, 15.5, 9.75)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 31.375)","(9.0, 25.0, 13.2)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:17.293603,"(8.5, 15.5, 10.571428571428571)","(9.0, 17.5, 14.600000000000001)","(10.0, 34.0, 31.375)","(9.0, 24.0, 15.36)","(3.5, 5.2, 4.2)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.333333333333334)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:18.617074,"(8.5, 15.5, 11.3125)","(9.0, 17.5, 13.25)","(10.0, 34.0, 23.75)","(9.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 15.7)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:19.941240,"(8.5, 15.5, 11.3125)","(9.0, 17.5, 13.25)","(10.0, 34.0, 23.75)","(9.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.666666666666666)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:21.226365,"(8.5, 15.5, 11.777777777777779)","(9.0, 17.5, 13.25)","(10.0, 34.0, 23.75)","(9.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.666666666666666)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:22.499818,"(8.5, 15.5, 11.777777777777779)","(9.0, 17.5, 13.25)","(10.0, 34.0, 23.75)","(9.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.666666666666666)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:23.723710,"(8.5, 15.5, 11.777777777777779)","(9.0, 17.5, 13.25)","(10.0, 34.0, 29.0)","(9.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.95, 2.5475)","(10.0, 22.0, 14.666666666666666)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:24.944959,"(8.5, 15.5, 11.777777777777779)","(9.0, 17.5, 13.25)","(10.0, 34.0, 24.25)","(9.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.95, 2.7792857142857144)","(10.0, 22.0, 14.666666666666666)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:26.236306,"(8.5, 15.5, 11.777777777777779)","(9.0, 17.5, 13.25)","(10.0, 34.0, 24.25)","(9.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.95, 2.7141176470588233)","(10.0, 22.0, 14.666666666666666)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:27.526515,"(8.5, 15.5, 11.777777777777779)","(9.0, 17.5, 13.25)","(10.0, 34.0, 24.25)","(9.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.7141176470588233)","(10.0, 22.0, 14.666666666666666)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:28.835579,"(8.5, 15.5, 11.777777777777779)","(9.0, 17.5, 13.25)","(10.0, 34.0, 24.25)","(9.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.7141176470588233)","(10.0, 22.0, 14.666666666666666)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:30.085456,"(8.5, 15.5, 11.777777777777779)","(9.0, 17.5, 13.25)","(10.0, 34.0, 24.25)","(9.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.5186666666666664)","(10.0, 22.0, 14.666666666666666)","(9.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:31.505717,"(8.5, 15.5, 11.777777777777779)","(7.5, 17.5, 13.25)","(11.0, 34.0, 24.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.5186666666666664)","(10.0, 22.0, 14.666666666666666)","(10.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:32.822847,"(8.5, 15.5, 12.62857142857143)","(7.5, 18.0, 12.0)","(11.0, 34.0, 24.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.5186666666666664)","(10.0, 22.0, 14.666666666666666)","(10.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:34.201187,"(8.5, 15.5, 12.62857142857143)","(7.5, 18.0, 12.0)","(11.0, 34.0, 24.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.5844444444444443)","(10.0, 22.0, 14.666666666666666)","(10.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:35.929129,"(8.5, 15.5, 14.266666666666666)","(7.5, 18.0, 12.0)","(11.0, 34.0, 24.75)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.5844444444444443)","(10.0, 22.0, 14.666666666666666)","(10.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:37.429238,"(8.5, 17.0, 14.266666666666666)","(7.5, 18.0, 12.0)","(11.0, 34.0, 24.75)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.8527272727272726)","(10.0, 22.0, 14.666666666666666)","(10.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:38.937469,"(8.5, 17.0, 14.266666666666666)","(7.5, 18.0, 12.0)","(11.0, 34.0, 24.75)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.7279999999999998)","(10.0, 22.0, 14.333333333333334)","(10.0, 21.0, 17.666666666666668)"
11-01-2023 16:04:40.286363,"(8.5, 17.0, 11.533333333333333)","(7.5, 18.0, 12.0)","(11.0, 34.0, 30.916666666666668)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.8, 2.7279999999999998)","(10.0, 22.0, 14.333333333333334)","(10.0, 21.0, 13.857142857142858)"
11-01-2023 16:04:41.632128,"(8.5, 17.0, 11.666666666666666)","(7.5, 18.0, 12.0)","(11.0, 34.0, 31.42857142857143)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.8, 2.526153846153846)","(10.0, 22.0, 14.333333333333334)","(10.0, 21.0, 13.857142857142858)"
11-01-2023 16:04:42.993362,"(8.5, 17.0, 11.666666666666666)","(7.5, 18.0, 12.0)","(11.0, 34.0, 25.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.8, 2.526153846153846)","(10.0, 22.0, 14.333333333333334)","(10.0, 21.0, 13.857142857142858)"
11-01-2023 16:04:44.324460,"(8.5, 17.0, 11.666666666666666)","(7.5, 18.0, 12.0)","(11.0, 34.0, 25.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.8, 2.526153846153846)","(10.0, 22.0, 14.333333333333334)","(10.0, 21.0, 13.857142857142858)"
11-01-2023 16:04:45.668912,"(8.5, 17.0, 11.666666666666666)","(7.5, 18.0, 12.0)","(11.0, 34.0, 25.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.8, 2.8426666666666667)","(10.0, 22.0, 14.333333333333334)","(10.0, 21.0, 13.857142857142858)"
11-01-2023 16:04:46.947804,"(8.5, 17.0, 11.666666666666666)","(7.5, 18.0, 12.0)","(11.0, 34.0, 25.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.95, 2.7141176470588233)","(10.0, 22.0, 14.333333333333334)","(10.0, 21.0, 13.857142857142858)"
11-01-2023 16:04:48.297144,"(8.5, 17.0, 11.666666666666666)","(7.5, 18.0, 12.0)","(11.0, 34.0, 25.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.7141176470588233)","(10.0, 22.0, 14.333333333333334)","(10.0, 21.0, 13.857142857142858)"
11-01-2023 16:04:49.628585,"(8.5, 17.0, 11.666666666666666)","(7.5, 18.0, 12.0)","(11.0, 34.0, 25.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.7141176470588233)","(10.0, 22.0, 16.96)","(10.0, 21.0, 13.857142857142858)"
11-01-2023 16:04:50.937075,"(8.5, 17.0, 11.666666666666666)","(7.0, 18.0, 12.0)","(11.0, 34.0, 25.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.7141176470588233)","(10.0, 22.0, 16.96)","(10.0, 21.0, 13.857142857142858)"
11-01-2023 16:04:52.331939,"(8.5, 17.0, 11.666666666666666)","(7.0, 18.0, 12.0)","(11.0, 34.0, 25.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.5186666666666664)","(10.0, 22.0, 16.96)","(10.0, 21.0, 13.857142857142858)"
11-01-2023 16:04:53.689411,"(8.5, 17.0, 11.666666666666666)","(7.0, 18.0, 12.0)","(11.0, 34.0, 25.25)","(10.0, 24.0, 15.36)","(3.5, 5.2, 3.688888888888889)","(2.6, 3.9, 2.7177777777777776)","(10.0, 22.0, 16.96)","(10.0, 21.0, 13.857142857142858)"
