,Alternate Shot,Sour Lemon,Epic Rooster,Adobe Derulo,Goldstar Tookie,Sugar Time
05-01-2023 16:21:35.752571,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.2, 4.8)","(11.0, 23.0, 21.333333333333336)","(11.0, 42.0, 26.5)","(16.0, 42.0, 37.18181818181819)"
05-01-2023 16:21:36.610109,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.2, 4.8)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 37.18181818181819)"
05-01-2023 16:21:37.570780,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.2, 4.8)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 39.349999999999994)"
05-01-2023 16:21:38.556600,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.2, 4.8)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 39.349999999999994)"
05-01-2023 16:21:39.518674,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.2, 4.8)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 39.349999999999994)"
05-01-2023 16:21:40.423411,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.2, 4.8)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 39.349999999999994)"
05-01-2023 16:21:41.335851,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 33.33333333333333)"
05-01-2023 16:21:42.244976,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 33.33333333333333)"
05-01-2023 16:21:43.180073,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 33.33333333333333)"
05-01-2023 16:21:44.080255,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 33.33333333333333)"
05-01-2023 16:21:45.089099,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:46.035360,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:47.039531,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:47.909417,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 113.63636363636364)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:48.783628,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:49.763149,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:50.717287,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 70.71428571428572)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:51.611615,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 113.63636363636364)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:52.529115,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 113.63636363636364)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:53.466756,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 113.63636363636364)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:54.421352,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 113.63636363636364)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:55.326241,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 113.63636363636364)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:56.247524,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 50.0)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:57.201260,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 112.72727272727273)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:58.168936,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 130.35714285714286)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:59.085106,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:21:59.919930,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:00.840576,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:01.882913,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:02.863600,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.171428571428571)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:03.788664,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:04.727215,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:05.655953,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:06.620823,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:07.527721,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:08.456876,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:09.390468,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:10.388679,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:11.301468,"(1.5, 1.91, 1.8423076923076922)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:12.174422,"(1.5, 1.93, 1.8089473684210526)","(21.0, 190.0, 134.33333333333331)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:13.135327,"(1.5, 1.92, 1.724)","(21.0, 190.0, 137.8125)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:14.045337,"(1.5, 1.91, 1.8484615384615384)","(21.0, 190.0, 137.8125)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:14.984678,"(1.5, 1.91, 1.7335714285714285)","(21.0, 190.0, 51.66666666666667)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:15.897590,"(1.5, 1.9, 1.756)","(21.0, 190.0, 51.66666666666667)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 38.0, 29.666666666666668)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:16.903839,"(1.5, 1.9, 1.756)","(21.0, 190.0, 51.66666666666667)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:17.872749,"(1.5, 1.9, 1.756)","(21.0, 190.0, 51.66666666666667)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:18.919543,"(1.5, 1.9, 1.756)","(21.0, 190.0, 51.66666666666667)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 36.6)"
05-01-2023 16:22:19.829784,"(1.5, 1.9, 1.756)","(21.0, 190.0, 51.66666666666667)","(3.4, 5.3, 5.21)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 29.0)"
05-01-2023 16:22:20.704537,"(1.5, 1.9, 1.756)","(21.0, 190.0, 51.66666666666667)","(3.4, 5.3, 4.425)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 31.6)"
05-01-2023 16:22:21.626736,"(1.5, 1.9, 1.756)","(21.0, 190.0, 51.66666666666667)","(3.4, 5.3, 4.425)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 31.6)"
05-01-2023 16:22:22.570060,"(1.5, 1.9, 1.756)","(21.0, 190.0, 51.66666666666667)","(3.4, 5.3, 4.425)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 31.6)"
05-01-2023 16:22:23.445972,"(1.5, 1.9, 1.756)","(21.0, 190.0, 51.66666666666667)","(3.4, 5.3, 4.425)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 31.6)"
05-01-2023 16:22:24.409532,"(1.5, 1.9, 1.756)","(21.0, 140.0, 43.33333333333333)","(3.4, 5.3, 4.425)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 31.6)"
05-01-2023 16:22:25.348325,"(1.5, 1.9, 1.756)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 31.6)"
05-01-2023 16:22:26.235705,"(1.5, 1.9, 1.756)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 31.6)"
05-01-2023 16:22:27.117850,"(1.5, 1.9, 1.756)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 33.0)"
05-01-2023 16:22:28.020678,"(1.5, 1.9, 1.756)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 33.0)"
05-01-2023 16:22:29.008513,"(1.5, 1.9, 1.756)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 33.0)"
05-01-2023 16:22:30.001537,"(1.5, 1.9, 1.756)","(21.0, 140.0, 56.42857142857143)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 33.0)"
05-01-2023 16:22:30.914045,"(1.5, 1.9, 1.756)","(21.0, 140.0, 56.42857142857143)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 33.0)"
05-01-2023 16:22:31.842352,"(1.5, 1.9, 1.756)","(21.0, 140.0, 56.42857142857143)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 33.0)"
05-01-2023 16:22:32.782640,"(1.5, 1.9, 1.74)","(21.0, 140.0, 56.42857142857143)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 33.0)"
05-01-2023 16:22:33.754904,"(1.5, 1.9, 1.74)","(21.0, 140.0, 56.42857142857143)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 33.0)"
05-01-2023 16:22:34.686089,"(1.5, 1.9, 1.74)","(21.0, 140.0, 56.42857142857143)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 33.0)"
05-01-2023 16:22:35.606842,"(1.5, 1.9, 1.74)","(21.0, 140.0, 56.42857142857143)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 37.583333333333336)"
05-01-2023 16:22:36.520849,"(1.5, 1.9, 1.74)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 37.583333333333336)"
05-01-2023 16:22:37.476303,"(1.5, 1.9, 1.74)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 31.0)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:38.427766,"(1.5, 1.9, 1.74)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:39.291701,"(1.5, 1.9, 1.74)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:40.232218,"(1.5, 1.91, 1.7833333333333332)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:41.283283,"(1.5, 1.91, 1.7833333333333332)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 14.666666666666668)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:42.269358,"(1.5, 1.91, 1.7833333333333332)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 23.0, 15.0)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:43.182084,"(1.5, 1.91, 1.815)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 3.7444444444444445)","(11.0, 24.0, 15.0)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:44.197033,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.425)","(11.0, 24.0, 15.0)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:45.153021,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.425)","(11.0, 24.0, 15.0)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:46.170472,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.425)","(11.0, 24.0, 15.0)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:47.062169,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.425)","(11.0, 24.0, 15.0)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:47.986457,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.425)","(11.0, 24.0, 15.0)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:49.038031,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.425)","(11.0, 24.0, 15.0)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:50.024402,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.425)","(11.0, 24.0, 13.142857142857142)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:50.968627,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 5.205555555555556)","(11.0, 29.0, 13.142857142857142)","(11.0, 40.0, 19.75)","(16.0, 42.0, 37.92307692307692)"
05-01-2023 16:22:51.871042,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.949999999999999)","(11.0, 29.0, 13.142857142857142)","(11.0, 40.0, 19.75)","(16.0, 42.0, 39.79166666666667)"
05-01-2023 16:22:52.834154,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.8625)","(11.0, 29.0, 13.583333333333334)","(11.0, 40.0, 19.75)","(16.0, 42.0, 39.96153846153846)"
05-01-2023 16:22:53.873925,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.8625)","(11.0, 29.0, 23.25)","(11.0, 40.0, 19.75)","(16.0, 42.0, 57.5)"
05-01-2023 16:22:54.805662,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.8625)","(11.0, 36.0, 32.35714285714286)","(11.0, 40.0, 19.75)","(16.0, 75.0, 57.5)"
05-01-2023 16:22:55.803969,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.8625)","(11.0, 36.0, 32.35714285714286)","(11.0, 40.0, 19.75)","(16.0, 75.0, 57.5)"
05-01-2023 16:22:56.834854,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.8625)","(11.0, 36.0, 32.35714285714286)","(11.0, 40.0, 33.086956521739125)","(16.0, 75.0, 57.5)"
05-01-2023 16:22:57.841066,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.8625)","(11.0, 36.0, 32.35714285714286)","(11.0, 40.0, 17.714285714285715)","(16.0, 75.0, 57.5)"
05-01-2023 16:22:58.756187,"(1.5, 1.9, 1.7425)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.8625)","(11.0, 36.0, 32.35714285714286)","(11.0, 40.0, 27.0)","(16.0, 75.0, 57.5)"
05-01-2023 16:22:59.686551,"(1.5, 1.91, 1.731875)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.8625)","(11.0, 36.0, 32.35714285714286)","(11.0, 40.0, 18.857142857142858)","(16.0, 75.0, 57.5)"
05-01-2023 16:23:00.707231,"(1.5, 1.9, 1.7363636363636363)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.8625)","(11.0, 36.0, 32.35714285714286)","(11.0, 48.0, 18.857142857142858)","(16.0, 75.0, 57.5)"
05-01-2023 16:23:01.762097,"(1.5, 1.9, 1.81)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.8625)","(11.0, 36.0, 32.35714285714286)","(11.0, 48.0, 18.857142857142858)","(16.0, 75.0, 57.5)"
05-01-2023 16:23:02.817844,"(1.5, 1.9, 1.81)","(21.0, 140.0, 75.55555555555556)","(3.4, 5.3, 4.8625)","(11.0, 36.0, 31.25)","(11.0, 48.0, 23.714285714285715)","(16.0, 75.0, 43.0)"
05-01-2023 16:23:03.800987,"(1.5, 1.9, 1.81)","(21.0, 140.0, 82.0)","(3.4, 5.3, 4.8625)","(11.0, 38.0, 31.25)","(11.0, 48.0, 25.714285714285715)","(16.0, 70.0, 43.0)"
05-01-2023 16:23:04.750923,"(1.5, 1.9, 1.81)","(21.0, 140.0, 82.0)","(3.4, 5.3, 4.8625)","(11.0, 40.0, 20.666666666666668)","(11.0, 55.0, 25.714285714285715)","(16.0, 70.0, 43.0)"
05-01-2023 16:23:05.642132,"(1.5, 1.9, 1.81)","(21.0, 140.0, 85.41176470588235)","(3.4, 5.3, 4.8625)","(11.0, 40.0, 20.666666666666668)","(11.0, 55.0, 29.375)","(16.0, 70.0, 52.0)"
05-01-2023 16:23:06.555258,"(1.5, 1.9, 1.81)","(21.0, 140.0, 85.41176470588235)","(3.4, 5.3, 4.8625)","(11.0, 40.0, 20.666666666666668)","(11.0, 55.0, 29.375)","(16.0, 70.0, 52.0)"
05-01-2023 16:23:07.509865,"(1.5, 1.9, 1.81)","(21.0, 140.0, 85.41176470588235)","(3.4, 5.3, 4.8625)","(11.0, 40.0, 20.666666666666668)","(11.0, 55.0, 29.375)","(16.0, 70.0, 52.0)"
05-01-2023 16:23:08.544314,"(1.5, 1.9, 1.81)","(21.0, 140.0, 85.41176470588235)","(3.4, 5.3, 4.8625)","(11.0, 40.0, 17.875)","(11.0, 55.0, 32.22222222222222)","(16.0, 70.0, 49.5625)"
05-01-2023 16:23:09.533201,"(1.5, 1.9, 1.81)","(21.0, 130.0, 92.14285714285714)","(3.4, 5.3, 4.8625)","(11.0, 40.0, 22.0)","(11.0, 55.0, 32.22222222222222)","(16.0, 70.0, 49.5625)"
05-01-2023 16:23:10.570394,"(1.5, 1.9, 1.81)","(21.0, 130.0, 92.14285714285714)","(3.4, 5.3, 4.887499999999999)","(11.0, 40.0, 22.0)","(11.0, 55.0, 32.22222222222222)","(16.0, 70.0, 49.5625)"
05-01-2023 16:23:11.495182,"(1.5, 1.9, 1.81)","(21.0, 130.0, 92.14285714285714)","(3.4, 5.3, 4.887499999999999)","(11.0, 40.0, 22.0)","(11.0, 55.0, 32.22222222222222)","(16.0, 70.0, 49.5625)"
05-01-2023 16:23:12.439703,"(1.5, 1.9, 1.81)","(21.0, 130.0, 92.14285714285714)","(3.4, 5.3, 4.887499999999999)","(11.0, 40.0, 22.0)","(11.0, 55.0, 32.22222222222222)","(16.0, 70.0, 49.5625)"
05-01-2023 16:23:13.414169,"(1.5, 1.9, 1.81)","(21.0, 130.0, 41.66666666666667)","(3.4, 5.3, 4.1375)","(11.0, 40.0, 22.0)","(11.0, 55.0, 20.833333333333332)","(16.0, 70.0, 40.25)"
05-01-2023 16:23:14.433856,"(1.5, 1.9, 1.81)","(21.0, 130.0, 53.57142857142857)","(3.4, 5.3, 4.1375)","(11.0, 40.0, 22.0)","(11.0, 55.0, 20.833333333333332)","(16.0, 65.0, 40.25)"
05-01-2023 16:23:15.468471,"(1.5, 1.91, 1.7833333333333332)","(21.0, 130.0, 70.0)","(3.4, 5.3, 4.1375)","(11.0, 40.0, 22.0)","(11.0, 55.0, 20.833333333333332)","(16.0, 65.0, 40.25)"
05-01-2023 16:23:16.423257,"(1.5, 1.91, 1.7833333333333332)","(21.0, 130.0, 70.0)","(3.4, 5.3, 4.1375)","(11.0, 40.0, 22.0)","(11.0, 55.0, 20.833333333333332)","(16.0, 65.0, 40.25)"
05-01-2023 16:23:17.329148,"(1.5, 1.91, 1.7833333333333332)","(21.0, 130.0, 70.0)","(3.4, 5.3, 4.1375)","(11.0, 40.0, 22.0)","(11.0, 55.0, 20.833333333333332)","(16.0, 65.0, 40.25)"
05-01-2023 16:23:18.292998,"(1.5, 1.91, 1.7833333333333332)","(21.0, 130.0, 70.0)","(3.4, 5.3, 4.1375)","(11.0, 40.0, 22.0)","(11.0, 55.0, 20.833333333333332)","(16.0, 65.0, 40.25)"
