,Prominent Henny,Warrior Empress,Awesome Evil,Can She Scoot,Tel Aviv
15-12-2022 11:20:24.744508,"(4.4, 5.4, 5.32)","(4.4, 5.3, 5.167924528301887)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:25.663477,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.167924528301887)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:26.676537,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.167924528301887)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:27.574379,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.167924528301887)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:28.488248,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.167924528301887)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:29.404183,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.167924528301887)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:30.327758,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.167924528301887)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:31.314102,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:32.236579,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:33.240989,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:34.183019,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:35.054709,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:35.977017,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:36.932878,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:37.897868,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:38.836760,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:39.811589,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:40.716548,"(4.4, 5.4, 5.293333333333334)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:41.663980,"(4.4, 5.3, 5.20952380952381)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:42.606140,"(4.4, 5.3, 5.20952380952381)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:43.541425,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:44.504097,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4132142857142855)"
15-12-2022 11:20:45.491621,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:46.388007,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:47.277169,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:48.203404,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:49.196839,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:50.294713,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:51.324761,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:52.365828,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:53.361602,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.7368421052631575)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:54.286557,"(4.4, 5.3, 5.20625)","(4.4, 5.3, 5.165384615384616)","(41.0, 120.0, 119.375)","(4.6, 5.8, 5.792)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:55.370738,"(4.4, 5.2, 5.138461538461539)","(4.4, 5.3, 5.140909090909091)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.92)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:56.522644,"(4.4, 5.2, 5.138461538461539)","(4.4, 5.3, 5.140909090909091)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.84)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:57.650242,"(4.4, 5.2, 5.138461538461539)","(4.4, 5.3, 5.140909090909091)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.84)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:58.823454,"(4.4, 5.2, 5.138461538461539)","(4.4, 5.3, 5.140909090909091)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.84)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:20:59.862199,"(4.4, 5.2, 5.138461538461539)","(4.4, 5.3, 5.140909090909091)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.84)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:21:00.879115,"(4.4, 5.2, 5.138461538461539)","(4.4, 5.3, 5.140909090909091)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.84)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:21:01.965150,"(4.4, 5.2, 5.114285714285715)","(4.4, 5.3, 5.140909090909091)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.84)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:21:03.059503,"(4.4, 5.2, 5.114285714285715)","(4.4, 5.3, 5.140909090909091)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.76)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:21:04.028111,"(4.4, 5.2, 5.114285714285715)","(4.4, 5.3, 5.140909090909091)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.76)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:21:04.884032,"(4.4, 5.2, 5.114285714285715)","(4.4, 5.3, 5.140909090909091)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.76)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:21:05.815458,"(4.4, 5.2, 5.112903225806452)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.8432432432432435)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:21:06.743555,"(4.4, 5.2, 5.114285714285715)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.8432432432432435)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:21:07.724667,"(4.4, 5.2, 5.114285714285715)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.913043478260869)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:21:08.767811,"(4.4, 5.2, 5.114285714285715)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.913043478260869)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:21:09.760020,"(4.4, 5.2, 5.114285714285715)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.913043478260869)","(2.1, 2.44, 2.4214814814814813)"
15-12-2022 11:21:10.881946,"(4.4, 5.2, 5.05)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.913043478260869)","(2.1, 2.42, 2.392)"
15-12-2022 11:21:12.004958,"(4.4, 5.2, 5.007142857142857)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.913043478260869)","(2.1, 2.44, 2.392)"
15-12-2022 11:21:12.998026,"(4.4, 5.2, 5.007142857142857)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.913043478260869)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:13.967087,"(4.4, 5.2, 5.007142857142857)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.913043478260869)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:14.993500,"(4.4, 5.2, 5.007142857142857)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.913043478260869)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:16.105792,"(4.4, 5.2, 5.007142857142857)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.913043478260869)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:17.157563,"(4.4, 5.2, 5.007142857142857)","(4.4, 5.3, 5.12051282051282)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.913043478260869)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:18.187321,"(4.4, 5.2, 5.007407407407407)","(4.4, 5.3, 5.128947368421052)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.913043478260869)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:19.305785,"(4.4, 5.2, 5.007407407407407)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:20.434934,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:21.494534,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.6, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:22.543256,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:23.433606,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:24.385216,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:25.426898,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:26.416590,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:27.407297,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:28.427566,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:29.294955,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:30.182267,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:31.070527,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:32.046054,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:33.032999,"(4.4, 5.2, 5.0125)","(4.4, 5.3, 5.1125)","(41.0, 120.0, 119.375)","(4.8, 6.2, 5.848)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:33.953790,"(4.4, 5.2, 5.0125)","(4.4, 5.2, 5.032558139534884)","(41.0, 120.0, 119.375)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:34.856829,"(4.4, 5.2, 5.0125)","(4.4, 5.2, 5.032558139534884)","(41.0, 120.0, 119.375)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:35.748647,"(4.4, 5.2, 5.0125)","(4.4, 5.2, 5.032558139534884)","(41.0, 120.0, 119.375)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:36.615775,"(4.4, 5.2, 5.0125)","(4.4, 5.2, 5.032558139534884)","(41.0, 120.0, 119.375)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:37.545283,"(4.4, 5.2, 5.0125)","(4.4, 5.2, 5.032558139534884)","(41.0, 120.0, 119.375)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:38.501473,"(4.4, 5.2, 5.0125)","(4.4, 5.2, 5.032558139534884)","(41.0, 120.0, 119.375)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.44, 2.375384615384615)"
15-12-2022 11:21:39.433335,"(4.4, 5.2, 5.0125)","(4.4, 5.2, 5.032558139534884)","(41.0, 120.0, 119.375)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.44, 2.4145454545454546)"
15-12-2022 11:21:40.367800,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.988235294117647)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.4145454545454546)"
15-12-2022 11:21:41.231856,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.942222222222222)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.4145454545454546)"
15-12-2022 11:21:42.043254,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.942222222222222)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.4145454545454546)"
15-12-2022 11:21:42.915913,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.942222222222222)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:43.831038,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.942222222222222)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:44.647760,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.942222222222222)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:45.602172,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.942222222222222)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:46.490355,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:47.332796,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:48.151389,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:49.035901,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:49.957396,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:50.828281,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:51.701947,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:52.593210,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:53.446923,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:54.289066,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:55.165703,"(4.4, 5.2, 5.075)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.0, 5.828571428571428)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:56.029163,"(4.4, 5.2, 5.0125)","(4.4, 5.2, 4.848484848484849)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.271428571428571)","(2.1, 2.42, 2.3975)"
15-12-2022 11:21:56.935180,"(4.4, 5.2, 5.0125)","(4.4, 5.2, 4.877777777777777)","(41.0, 120.0, 119.375)","(4.8, 5.6, 6.292)","(2.1, 2.42, 2.408)"
15-12-2022 11:21:57.794402,"(4.4, 5.2, 5.075)","(4.4, 5.1, 5.0249999999999995)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.292)","(2.1, 2.42, 2.408)"
15-12-2022 11:21:58.655699,"(4.4, 5.2, 5.075)","(4.4, 5.1, 5.0249999999999995)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.292)","(2.1, 2.42, 2.409090909090909)"
15-12-2022 11:21:59.528738,"(4.4, 5.2, 5.075)","(4.4, 5.1, 5.0249999999999995)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.228571428571429)","(2.1, 2.42, 2.409090909090909)"
15-12-2022 11:22:00.378427,"(4.4, 5.2, 5.075)","(4.4, 5.1, 5.0249999999999995)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.050000000000001)","(2.1, 2.42, 2.409090909090909)"
15-12-2022 11:22:01.204606,"(4.4, 5.2, 5.075)","(4.4, 5.1, 5.0249999999999995)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.050000000000001)","(2.1, 2.42, 2.409090909090909)"
15-12-2022 11:22:02.120711,"(4.4, 5.2, 5.075)","(4.4, 5.1, 5.0249999999999995)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.050000000000001)","(2.1, 2.42, 2.409090909090909)"
15-12-2022 11:22:02.997101,"(4.4, 5.2, 5.075)","(4.4, 5.1, 5.0249999999999995)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.050000000000001)","(2.1, 2.42, 2.409090909090909)"
15-12-2022 11:22:03.820475,"(4.4, 5.2, 5.075)","(4.4, 5.1, 5.0249999999999995)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.050000000000001)","(2.1, 2.42, 2.409090909090909)"
15-12-2022 11:22:04.664268,"(4.4, 5.2, 5.075)","(4.4, 5.1, 5.0249999999999995)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.050000000000001)","(2.1, 2.42, 2.409090909090909)"
15-12-2022 11:22:05.549661,"(4.4, 5.2, 5.075)","(4.4, 5.1, 5.0249999999999995)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.050000000000001)","(2.1, 2.42, 2.409090909090909)"
15-12-2022 11:22:06.399871,"(4.4, 5.2, 5.069565217391305)","(4.4, 5.1, 5.0249999999999995)","(41.0, 120.0, 119.375)","(4.8, 6.4, 6.050000000000001)","(2.1, 2.42, 2.409090909090909)"
15-12-2022 11:22:07.241101,"(4.4, 5.2, 5.10625)","(4.4, 5.1, 4.949999999999999)","(41.0, 120.0, 119.375)","(4.8, 6.4, 5.933333333333334)","(2.1, 2.44, 2.3960714285714286)"
15-12-2022 11:22:08.143778,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.949999999999999)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 5.933333333333334)","(2.1, 2.44, 2.3960714285714286)"
15-12-2022 11:22:09.055019,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.949999999999999)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 5.933333333333334)","(2.1, 2.44, 2.3960714285714286)"
15-12-2022 11:22:09.895646,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 5.933333333333334)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:10.759217,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.166666666666667)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:11.640328,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.166666666666667)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:12.476578,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.166666666666667)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:13.301895,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.166666666666667)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:14.261439,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.246875)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:15.266142,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.246875)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:16.227028,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.246875)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:17.159346,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.325)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:18.091307,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.325)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:18.954952,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.325)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:19.770096,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.325)","(2.1, 2.44, 2.4084615384615384)"
15-12-2022 11:22:20.738785,"(4.4, 5.2, 5.075)","(4.4, 5.1, 4.9714285714285715)","(41.0, 120.0, 119.37007874015748)","(4.8, 6.4, 6.0125)","(2.1, 2.44, 2.4084615384615384)"
