,Whiskey Business,Amber Days,Have A Heart,Dream Dancer,Godges,Cheeky Willow,Cake Is Good,Dayseas Rikki
06-01-2023 16:17:28.134379,"(2.3, 3.1, 2.46)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:29.221703,"(2.3, 3.1, 2.46)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:30.377587,"(2.3, 3.1, 2.46)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:31.593629,"(2.3, 3.1, 2.388888888888889)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:32.788363,"(2.3, 3.1, 2.388888888888889)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:34.019570,"(2.3, 3.1, 2.505714285714286)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:35.270172,"(2.3, 3.1, 2.46)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:36.551720,"(2.3, 3.1, 2.46)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:37.786138,"(2.3, 3.1, 2.388888888888889)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:39.105383,"(2.3, 3.1, 2.388888888888889)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:40.349096,"(2.3, 3.1, 2.388888888888889)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:41.585387,"(2.3, 3.1, 2.46)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:43.050277,"(2.3, 3.1, 2.388888888888889)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:44.319263,"(2.3, 3.1, 2.388888888888889)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 120.0)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:45.654113,"(2.3, 3.1, 2.384210526315789)","(7.0, 12.0, 10.620000000000001)","(31.0, 210.0, 120.0)","(11.0, 32.0, 21.75)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:46.933552,"(2.3, 3.1, 2.384210526315789)","(7.0, 12.0, 9.7)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:48.216460,"(2.3, 3.1, 2.384210526315789)","(7.0, 12.0, 9.7)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:49.378869,"(2.3, 3.1, 2.4539999999999997)","(7.0, 12.0, 10.333333333333334)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:50.539545,"(2.3, 3.1, 2.4539999999999997)","(7.0, 12.0, 10.333333333333334)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 15.0)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:51.717721,"(2.3, 3.1, 2.4539999999999997)","(7.0, 12.0, 9.6)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:52.937383,"(2.3, 3.1, 2.4539999999999997)","(7.0, 12.0, 10.333333333333334)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.9222222222222225)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:54.011583,"(2.3, 3.1, 2.508695652173913)","(7.0, 12.0, 9.6)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.9222222222222225)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:55.231304,"(2.3, 3.1, 2.508695652173913)","(7.0, 12.0, 9.6)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:56.532053,"(2.3, 3.1, 2.508695652173913)","(7.0, 12.0, 10.333333333333334)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:57.773852,"(2.3, 3.1, 2.4539999999999997)","(7.0, 12.0, 10.333333333333334)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:17:58.998986,"(2.3, 3.1, 2.4539999999999997)","(7.0, 12.0, 10.333333333333334)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:00.208213,"(2.3, 3.1, 2.4436363636363634)","(7.0, 12.0, 9.6)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:01.426672,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 9.6)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:02.571018,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.266666666666666)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:03.669748,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 9.4)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.916666666666666)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:04.744124,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.333333333333334)","(31.0, 210.0, 120.0)","(11.0, 32.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:05.848167,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 9.6)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:07.057893,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.333333333333334)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:08.225119,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.333333333333334)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:09.321498,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 9.857142857142858)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:10.542437,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 9.7)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:11.782738,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 9.7)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:12.982217,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:14.033501,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:15.121584,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:16.223424,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:17.361858,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:18.435548,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:19.672224,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:20.891173,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:22.071973,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:23.139450,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:24.208771,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:25.336924,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:26.418449,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.963157894736842)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:27.487423,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:28.608885,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:29.781050,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:30.924527,"(2.3, 3.1, 2.4556521739130432)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:32.035865,"(2.3, 3.1, 2.4436363636363634)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:33.137597,"(2.3, 3.1, 2.4436363636363634)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:34.261701,"(2.3, 3.1, 2.4436363636363634)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:35.447485,"(2.3, 3.1, 2.4436363636363634)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:36.692741,"(2.3, 3.1, 2.4436363636363634)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:37.814071,"(2.3, 3.1, 2.4436363636363634)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:38.963251,"(2.3, 3.1, 2.4436363636363634)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:40.238332,"(2.3, 3.1, 2.5376)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:41.395843,"(2.3, 3.1, 2.478181818181818)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:42.782682,"(2.3, 3.1, 2.460909090909091)","(7.0, 12.0, 10.928571428571429)","(31.0, 210.0, 120.0)","(11.0, 30.0, 14.583333333333334)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 16.75)"
06-01-2023 16:18:44.100441,"(2.3, 3.1, 2.4485714285714284)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:45.436314,"(2.3, 3.1, 2.4485714285714284)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:46.769671,"(2.3, 3.1, 2.5832)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:48.039616,"(2.3, 3.1, 2.5832)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:49.471504,"(2.3, 3.1, 2.5832)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.7)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:50.772506,"(2.3, 3.1, 2.5832)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.851515151515152)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:51.968735,"(2.3, 3.1, 2.5832)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.033333333333333)","(10.0, 19.0, 14.4)","(3.6, 5.7, 3.88)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:53.128727,"(2.3, 3.1, 2.708125)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.65)","(10.0, 19.0, 14.4)","(3.6, 5.7, 3.88)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:54.353473,"(2.3, 3.1, 2.64962962962963)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.65)","(10.0, 19.0, 14.4)","(3.6, 5.7, 3.88)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:55.610604,"(2.3, 3.1, 2.53)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.65)","(10.0, 19.0, 14.4)","(3.6, 5.7, 3.88)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:56.800270,"(2.3, 3.1, 2.53)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.65)","(10.0, 19.0, 14.4)","(3.6, 5.7, 3.88)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:58.049692,"(2.3, 3.1, 2.53)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.65)","(10.0, 19.0, 14.4)","(3.6, 5.7, 3.88)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:18:59.316167,"(2.3, 3.1, 2.53)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.65)","(10.0, 19.0, 14.4)","(3.6, 5.7, 3.88)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:19:00.596345,"(2.3, 3.1, 2.53)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.65)","(10.0, 19.0, 14.4)","(3.6, 5.7, 3.88)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:19:01.836225,"(2.3, 3.1, 2.53)","(7.0, 12.0, 11.375)","(31.0, 210.0, 146.47058823529412)","(11.0, 30.0, 18.4375)","(7.5, 11.5, 9.65)","(10.0, 19.0, 14.4)","(3.6, 5.7, 3.88)","(11.0, 23.0, 18.833333333333336)"
06-01-2023 16:19:03.122488,"(2.3, 3.1, 2.53)","(7.0, 12.0, 11.295454545454547)","(31.0, 210.0, 88.0)","(11.0, 30.0, 22.0)","(7.5, 11.5, 10.542857142857143)","(10.0, 19.0, 14.4)","(3.6, 5.7, 4.675)","(11.0, 23.0, 17.642857142857142)"
06-01-2023 16:19:04.364040,"(2.3, 3.05, 2.775)","(7.0, 11.5, 11.295454545454547)","(31.0, 200.0, 88.0)","(11.0, 29.0, 24.0)","(7.5, 11.0, 9.5)","(10.0, 19.0, 14.4)","(3.6, 5.6, 5.291666666666666)","(11.0, 23.0, 18.3125)"
06-01-2023 16:19:05.607955,"(2.3, 3.05, 2.683333333333333)","(7.0, 11.5, 10.783333333333333)","(31.0, 200.0, 152.0)","(11.0, 29.0, 24.0)","(7.5, 11.0, 9.5)","(10.0, 19.0, 14.4)","(3.6, 5.6, 5.291666666666666)","(11.0, 23.0, 18.3125)"
06-01-2023 16:19:06.854523,"(2.3, 3.05, 2.683333333333333)","(7.0, 11.5, 9.55)","(31.0, 200.0, 152.0)","(11.0, 29.0, 24.0)","(7.5, 11.0, 9.5)","(10.0, 19.0, 14.4)","(3.6, 5.6, 5.291666666666666)","(11.0, 23.0, 18.3125)"
06-01-2023 16:19:08.156166,"(2.3, 3.05, 2.683333333333333)","(7.0, 11.5, 9.55)","(31.0, 200.0, 92.0)","(11.0, 29.0, 22.61111111111111)","(7.5, 11.0, 9.5)","(10.0, 19.0, 14.030000000000001)","(3.6, 5.6, 5.125)","(11.0, 23.0, 20.642857142857142)"
06-01-2023 16:19:09.378923,"(2.3, 2.72, 2.6100000000000003)","(7.0, 11.5, 10.266666666666666)","(31.0, 200.0, 92.0)","(11.0, 24.0, 22.61111111111111)","(7.5, 11.0, 9.5)","(10.0, 14.5, 14.030000000000001)","(3.6, 5.4, 5.125)","(11.0, 23.0, 20.642857142857142)"
