,Smash Ready,Its Better,Diamond Harmony,Money Bags,Jocelyn,Edge Of Reason,Sadiki Bale,Taieri Missile
12-01-2023 15:56:58.349421,"(6.0, 10.5, 6.666666666666667)","(6.0, 13.5, 12.136363636363637)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.950000000000001)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:56:59.529361,"(6.0, 10.5, 6.666666666666667)","(6.0, 13.5, 12.136363636363637)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.950000000000001)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:00.666649,"(6.0, 10.5, 6.666666666666667)","(6.0, 13.5, 12.136363636363637)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.950000000000001)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:01.812737,"(6.0, 10.5, 6.666666666666667)","(6.0, 13.5, 12.136363636363637)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.950000000000001)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:02.911837,"(6.0, 10.5, 6.666666666666667)","(6.0, 13.5, 12.136363636363637)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.950000000000001)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:03.950132,"(6.0, 10.5, 6.666666666666667)","(6.0, 13.5, 12.136363636363637)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.950000000000001)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:04.989438,"(6.0, 10.5, 6.666666666666667)","(6.0, 13.5, 12.136363636363637)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.950000000000001)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:06.117719,"(6.0, 10.5, 6.666666666666667)","(6.0, 13.5, 12.136363636363637)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.950000000000001)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:07.308121,"(6.0, 10.5, 6.666666666666667)","(6.0, 13.5, 12.136363636363637)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.950000000000001)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:08.616327,"(6.0, 10.5, 6.666666666666667)","(6.0, 13.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.950000000000001)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:09.732188,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:10.838011,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:11.901141,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:57:13.027083,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 19.2)"
12-01-2023 15:57:14.158181,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 19.2)"
12-01-2023 15:57:15.326607,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:16.496148,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:17.612142,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:18.685792,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:19.791077,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:20.933311,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:22.079259,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 9.121428571428572)","(3.6, 5.3, 4.23125)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:23.181549,"(6.0, 10.5, 6.666666666666667)","(6.0, 11.5, 10.125)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 8.057894736842105)","(3.6, 5.3, 4.423076923076923)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:24.306852,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 8.057894736842105)","(3.6, 5.3, 4.629411764705882)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:25.423460,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 8.35)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 10.0, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:26.507279,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 8.35)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:27.589600,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 8.35)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:28.587943,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 8.35)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:29.654663,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 8.35)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:30.667481,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:31.745996,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:32.738837,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:33.761029,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:34.795551,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:35.938932,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:37.042517,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:38.078891,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.4)","(3.6, 5.3, 3.5923076923076924)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:39.096204,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.529411764705882)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:40.032606,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.583333333333334)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:41.086148,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 10.583333333333334)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:42.077583,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 8.946428571428571)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.0)"
12-01-2023 15:57:43.083515,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 8.946428571428571)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 19.266666666666666)"
12-01-2023 15:57:44.118339,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 8.946428571428571)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 19.266666666666666)"
12-01-2023 15:57:45.221780,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.5, 8.946428571428571)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:46.320568,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.6875)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:47.421598,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.6875)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:48.483582,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.6875)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:49.550584,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.6875)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:50.626599,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.6875)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:51.669736,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.6875)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:52.780221,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.6875)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:53.866183,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.6875)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:54.950267,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.6875)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:56.032913,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.6875)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.477777777777778)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:57.155828,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.6875)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 5.12)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:58.095841,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.705882352941178)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 5.12)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:57:59.109931,"(6.0, 10.5, 7.794117647058824)","(6.0, 11.0, 10.705882352941178)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 7.672727272727274)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:00.141915,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 6.485714285714286)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:01.216231,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 6.485714285714286)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:02.362913,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 6.485714285714286)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:03.406460,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 6.485714285714286)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:04.429134,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 6.485714285714286)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:05.446880,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 6.485714285714286)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:06.528102,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 6.485714285714286)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:07.566866,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.350000000000001)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:08.615029,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:09.691426,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:10.829388,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:11.956048,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 15.333333333333332)"
12-01-2023 15:58:13.095540,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:58:14.164864,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:58:15.143898,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:58:16.210760,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 9.044444444444444)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:58:17.335449,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 8.783333333333333)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:58:18.433909,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 8.783333333333333)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:58:19.508026,"(6.0, 10.5, 8.583333333333334)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 8.399999999999999)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:58:20.499626,"(6.0, 10.5, 9.925)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 8.399999999999999)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:58:21.504241,"(6.0, 10.5, 9.925)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 8.399999999999999)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:58:22.629139,"(6.0, 10.5, 9.925)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 8.399999999999999)","(14.0, 32.0, 18.125)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 14.666666666666668)"
12-01-2023 15:58:23.723395,"(6.0, 10.5, 9.925)","(6.0, 11.0, 10.615384615384617)","(4.6, 9.6, 8.399999999999999)","(14.0, 32.0, 18.125)","(18.0, 140.0, 39.77272727272727)","(3.7, 9.8, 8.43529411764706)","(3.6, 5.3, 3.5821428571428573)","(11.0, 24.0, 14.666666666666668)"
