,Notacry,A View From Above,Moogie Son,Champs Success,Lightning Star,Fast Gallito,Leslies Gold,Tool Time,Speeding Style,Poverty Bay
12-01-2023 08:48:03.033735,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:04.579975,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:06.028540,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:07.609363,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:09.077405,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:10.661982,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:12.165090,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:13.655509,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:15.257944,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:16.761288,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:18.250757,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:20.084212,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:21.624754,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:23.563298,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:25.542245,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:27.218095,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:28.697228,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:30.193600,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:31.709168,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:33.227090,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:34.687305,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:36.073734,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:37.533915,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:39.090433,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:40.555639,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:42.043092,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:43.539136,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:45.126000,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:46.688568,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:48.173033,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:49.597059,"(16.0, 99999, 99990)","(8.0, 99999, 99990)","(2.4, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(41.0, 99999, 99990)","(9.0, 99999, 99990)","(11.0, 99999, 99990)"
12-01-2023 08:48:51.165965,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:48:52.799882,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:48:54.371513,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:48:55.816486,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:48:57.320434,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:48:58.845763,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:00.397109,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:01.931775,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:03.427778,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:04.899920,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:06.379152,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:07.930883,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:09.426414,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:10.921170,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:12.386374,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:13.873951,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:15.346419,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:16.785026,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:18.232068,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:19.747100,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:21.255787,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:22.736784,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:24.182918,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:25.703559,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:27.199789,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:28.670468,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:30.188214,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:31.645950,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:33.131293,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:34.619448,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:36.137845,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:37.643777,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:39.136462,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:40.591587,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:42.149189,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:43.654756,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:45.114342,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:46.654354,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:48.252335,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:49.896701,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:51.451189,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(41.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:52.969399,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:54.986028,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:56.927952,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:49:58.736888,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:00.525088,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:02.212272,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:03.779116,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:05.451334,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:06.970146,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:08.455269,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:10.112442,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:11.705058,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:13.331572,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:14.747116,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:16.209531,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
12-01-2023 08:50:17.607062,"(18.0, 99999, 99990)","(8.5, 99999, 99990)","(2.3, 99999, 99990)","(13.0, 99999, 99990)","(3.8, 99999, 99990)","(51.0, 99999, 99990)","(8.0, 99999, 99990)","(51.0, 99999, 99990)","(9.0, 99999, 99990)","(12.0, 99999, 99990)"
