,Rocking Bugatti,Hurricane Hall,Major Watson Nz,Our Madiba Nz,Ultimate Force,Bide Our Time,Belittled,Rocket Boy,Tupelo Beach,Daylight At Dawn
07-01-2023 16:24:21.026544,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:22.423015,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:23.543985,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:24.811998,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:26.029516,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:27.207136,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:28.398923,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:29.524479,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:30.792822,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:32.056064,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:33.216372,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:34.383763,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:35.608777,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:36.809492,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:37.952940,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:39.040466,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:40.167865,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:41.402726,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:42.620830,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:43.810395,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:45.186339,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:46.354980,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:47.591145,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:48.839044,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:50.020655,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:51.223270,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:52.381788,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:53.643701,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:54.947520,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:56.122182,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:57.495882,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:58.640951,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:24:59.831508,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:01.295227,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:02.541810,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:03.751173,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:04.985526,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:06.245221,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:07.572098,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:08.864172,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:10.097747,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:11.305221,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:12.471744,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:13.629191,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:14.778415,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:16.067048,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:17.334506,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:18.565540,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:19.982106,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:21.278456,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:22.635074,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:23.867453,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:25.060351,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:26.293852,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:27.501916,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:28.926019,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:30.167377,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:31.362786,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:32.510117,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:33.734854,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:35.120114,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:36.337100,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:37.546468,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:38.879797,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:40.132973,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:41.392460,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:42.640347,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:43.782206,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:45.048372,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:46.355883,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:47.622518,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:48.824606,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:50.066287,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 16:25:51.347100,"(4.6, 7.4, 6.987500000000001)","(7.0, 12.5, 10.6)","(5.5, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 159.5)","(4.0, 6.4, 5.7125)","(6.5, 10.5, 9.066666666666666)","(16.0, 32.0, 18.875)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
