,Shintaro Fury,Finniss Spice,Newtons Law,Recommend,Bag The Cash,Big Merv,Velocity Corene,Irish Gem
07-01-2023 10:57:55.753375,"(6.0, 8.2, 8.022222222222222)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.967567567567568)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.488888888888889)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:57:56.794190,"(6.0, 8.2, 7.514285714285713)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.967567567567568)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.488888888888889)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:57:57.787551,"(6.0, 8.2, 7.514285714285713)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.967567567567568)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.488888888888889)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:57:58.780156,"(6.0, 8.2, 7.514285714285713)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.967567567567568)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.488888888888889)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:57:59.776911,"(6.0, 8.2, 7.0)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.967567567567568)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.488888888888889)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:00.782289,"(6.0, 8.2, 7.0)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.967567567567568)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.488888888888889)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:01.775923,"(6.0, 8.2, 7.0)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.967567567567568)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.488888888888889)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:02.766782,"(6.0, 8.2, 7.0)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.967567567567568)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.488888888888889)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:03.772232,"(6.0, 8.2, 6.945945945945946)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.488888888888889)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:04.726783,"(6.0, 8.2, 6.945945945945946)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.488888888888889)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:05.724533,"(6.0, 8.2, 6.945945945945946)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.488888888888889)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:06.773155,"(6.0, 8.0, 7.133333333333333)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 7.409523809523809)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:07.840721,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.6, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:08.877903,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.5, 11.637931034482758)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.5600000000000005)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:09.973390,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.5, 12.117647058823529)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.6173913043478265)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:11.046190,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.0, 12.117647058823529)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.6173913043478265)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:12.128707,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.0, 12.117647058823529)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.6173913043478265)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:13.157691,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.0, 12.117647058823529)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:14.242757,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.486666666666666)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:15.259234,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.486666666666666)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:16.291093,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.486666666666666)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:17.386677,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.486666666666666)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:18.453045,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.486666666666666)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:19.482856,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.688888888888889)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:20.502002,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.967567567567568)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.613333333333333)"
07-01-2023 10:58:21.616350,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.5)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.9789473684210535)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.5, 9.72)"
07-01-2023 10:58:22.673496,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 9.357142857142858)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.9789473684210535)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.0, 9.72)"
07-01-2023 10:58:23.717883,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 9.357142857142858)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.9789473684210535)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.0, 9.72)"
07-01-2023 10:58:24.716442,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 9.357142857142858)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.9789473684210535)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.0, 9.72)"
07-01-2023 10:58:25.785933,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 9.709677419354838)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.9789473684210535)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.0, 9.72)"
07-01-2023 10:58:26.857496,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.9789473684210535)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.0, 9.72)"
07-01-2023 10:58:27.870881,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.9789473684210535)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.0, 9.72)"
07-01-2023 10:58:28.947627,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.482142857142858)","(6.0, 7.4, 6.6000000000000005)","(3.9, 5.0, 4.486666666666666)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.0, 9.72)"
07-01-2023 10:58:30.038127,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.884615384615385)","(6.0, 7.4, 6.6000000000000005)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.0, 9.72)"
07-01-2023 10:58:31.072561,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.666666666666668)","(9.0, 12.5, 11.884615384615385)","(6.0, 7.4, 6.6000000000000005)","(3.9, 5.0, 4.407692307692307)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.0, 9.72)"
07-01-2023 10:58:32.071870,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.666666666666668)","(9.0, 12.5, 11.928571428571429)","(6.0, 7.4, 6.6000000000000005)","(3.9, 5.0, 4.486666666666666)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.0, 9.72)"
07-01-2023 10:58:33.029005,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.666666666666668)","(9.0, 12.5, 11.884615384615385)","(6.0, 7.4, 6.6000000000000005)","(3.9, 5.0, 4.486666666666666)","(13.0, 20.0, 17.652173913043477)","(5.5, 8.4, 8.3)","(6.5, 10.0, 9.72)"
07-01-2023 10:58:34.032794,"(6.0, 8.0, 6.902702702702703)","(5.0, 10.0, 8.666666666666668)","(9.0, 12.5, 11.884615384615385)","(6.0, 7.4, 6.6000000000000005)","(3.9, 5.0, 4.4)","(13.0, 20.0, 17.08823529411765)","(5.5, 8.4, 7.733333333333333)","(6.5, 10.0, 9.981818181818182)"
07-01-2023 10:58:35.023759,"(6.0, 7.8, 7.105263157894736)","(5.0, 10.0, 8.666666666666668)","(9.0, 12.5, 11.884615384615385)","(6.0, 7.4, 6.6000000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.981818181818182)"
07-01-2023 10:58:36.007894,"(6.0, 7.8, 6.8999999999999995)","(5.0, 10.0, 8.666666666666668)","(9.0, 12.5, 11.884615384615385)","(6.0, 7.4, 6.6000000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:37.069949,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 12.5, 11.884615384615385)","(6.0, 7.4, 6.6000000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:38.073345,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 12.5, 11.884615384615385)","(6.0, 7.4, 6.6000000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:39.055871,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 12.5, 11.884615384615385)","(6.0, 7.4, 6.6000000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:40.036661,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 12.5, 11.884615384615385)","(6.0, 7.4, 6.6000000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:41.028693,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 12.5, 11.884615384615385)","(6.0, 7.4, 6.6000000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:42.051782,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 12.107142857142858)","(6.0, 7.4, 6.6000000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:43.104149,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:44.181870,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:45.189396,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:46.249023,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:47.323448,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:48.317843,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:49.368576,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:50.441571,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.4)","(13.0, 20.0, 18.02)","(5.5, 8.4, 7.527272727272727)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:51.484724,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 18.096153846153847)","(5.5, 8.4, 7.474285714285714)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:52.526186,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 18.096153846153847)","(5.5, 8.4, 8.11111111111111)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:53.578523,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 18.096153846153847)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:54.639676,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 18.096153846153847)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:55.644749,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 18.096153846153847)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:56.657714,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.5200000000000005)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 18.096153846153847)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:57.726951,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 6.6000000000000005)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:58.777158,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.0, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:58:59.783754,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:00.906720,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:01.985976,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:03.103526,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:04.170404,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:05.231183,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:06.284129,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:07.241513,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:08.215136,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:09.267201,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:10.311623,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 8.666666666666668)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:11.340352,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 9.5)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:12.429176,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 9.741935483870968)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:13.440875,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 9.75)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:14.460708,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 9.75)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:15.449648,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 9.75)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:16.488685,"(6.0, 7.8, 6.977142857142857)","(5.0, 10.0, 9.75)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:17.520774,"(6.0, 8.0, 7.533333333333333)","(5.0, 10.0, 9.75)","(9.0, 13.0, 11.625)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.525)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
07-01-2023 10:59:18.543530,"(6.0, 8.0, 7.030769230769231)","(5.0, 10.0, 9.733333333333334)","(9.0, 13.0, 11.365384615384615)","(6.5, 7.4, 7.016)","(3.9, 4.9, 4.392307692307692)","(13.0, 20.0, 17.642857142857142)","(5.5, 8.2, 8.11578947368421)","(6.5, 10.5, 9.76923076923077)"
