,Clockstrikestwelve,Thats Amare,Shezaghost,Scherzo,Madeira Wine,Rev Ree,Trojan Clubhouse
08-01-2023 09:10:14.696126,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:15.772196,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:16.866729,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:17.924013,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:19.000597,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:20.091853,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:21.163930,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:22.236325,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:23.331998,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(21.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:24.400894,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:25.480225,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:26.556569,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:27.642441,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:28.732070,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:29.813551,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:30.880692,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:31.969583,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:33.040212,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:34.124457,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:35.192830,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:36.290375,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:37.349519,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:38.444792,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:39.512447,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:40.604029,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:41.675098,"(3.8, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:42.748389,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:43.834545,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:44.917200,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:46.004478,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:47.079711,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:48.163939,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:49.247333,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:50.319320,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:51.407273,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:52.481753,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:53.556579,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:54.628950,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:55.696984,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:56.786961,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:57.866970,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:10:58.945958,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:00.036324,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:01.123813,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:02.196461,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:03.273507,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:04.347609,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:05.428017,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:06.498038,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:07.580307,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:08.652598,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:09.732656,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:10.818466,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:11.880952,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:12.956303,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:14.035860,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:15.108692,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:16.188233,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:17.270263,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:18.334184,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:19.414067,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:20.492670,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:21.579953,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:22.652112,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:23.726648,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:24.825236,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:25.883997,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:26.961347,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:28.026870,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:29.121899,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:30.179264,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:31.261149,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:32.350488,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:33.426136,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:34.495227,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:35.571672,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:36.649687,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:37.722217,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:38.803476,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:39.882328,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:40.956080,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:42.032788,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:43.128642,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:44.203246,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:45.273038,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:46.350719,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:47.411854,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:48.497237,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:11:49.580209,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:11:50.647979,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:11:51.726802,"(3.8, 99999, 99990)","(6.5, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:11:52.803677,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:11:53.871404,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:11:54.939524,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:11:56.014474,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:11:57.099602,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:11:58.182144,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:11:59.259780,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:00.332530,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:01.407666,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:02.483398,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:03.564600,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:04.661644,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:05.748745,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:06.835861,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:07.893152,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:08.987944,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:10.059719,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:11.131742,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:12.214847,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:13.302419,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:14.386056,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:15.468226,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:16.536842,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:17.615037,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:18.697515,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:19.771504,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:20.844585,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:21.924283,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:12:23.001879,"(3.7, 99999, 99990)","(6.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
