,Augusto Bravo,Charmed Destiny,Gentacheeva,Irish Knight,Sunday Bowler,Nairobi,Xylina Warrior,Monks
04-01-2023 11:47:02.409380,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3317241379310345)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.604347826086958)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.090909090909091)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:03.513720,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3317241379310345)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.090196078431372)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.090909090909091)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:04.529380,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3317241379310345)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.2, 8.090196078431372)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.090909090909091)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:05.611093,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3367567567567566)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.2, 8.090196078431372)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.090909090909091)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:06.638170,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3374193548387097)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.2, 8.090196078431372)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54516129032258)"
04-01-2023 11:47:07.724892,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.309433962264151)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.2, 8.090196078431372)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54516129032258)"
04-01-2023 11:47:08.704910,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.307857142857143)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.2, 8.090196078431372)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:09.752102,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.314)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.590697674418605)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:10.750241,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.590697674418605)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:11.758235,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.590697674418605)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:12.750477,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.590697674418605)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:13.766903,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.590697674418605)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:14.746016,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.590697674418605)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:15.742275,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:16.958990,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:18.030067,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 7.073684210526316)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:19.030006,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:20.111048,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:21.294175,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:22.423556,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:23.494864,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 171.25)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:24.658269,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:25.816877,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:26.831952,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:27.908401,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:29.099633,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:30.290383,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:31.461554,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:32.568127,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:33.690106,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:34.795478,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:35.959481,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:37.146195,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:38.221213,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:39.270974,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:40.419562,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.306)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:41.532461,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.4, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:42.655772,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.314)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:43.662558,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.314)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:44.756764,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:45.857302,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:46.875028,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:48.244646,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:49.432360,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:50.691410,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:51.790591,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:52.923493,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:54.068262,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:55.160848,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:56.294059,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:57.380213,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:58.440451,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:47:59.623280,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:00.708317,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.9)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:01.782173,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.2, 6.98)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:02.821517,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 6.98)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:03.955068,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:05.039188,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:06.029684,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:07.081434,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:08.172550,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:09.278624,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:10.424905,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.3099999999999996)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:11.574623,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:12.674060,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:13.738768,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:14.769674,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:15.856496,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:16.912000,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:17.956571,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:19.035514,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:20.069162,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:21.145692,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:22.164772,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:23.203098,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.54)"
04-01-2023 11:48:24.289768,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.7, 4.546666666666667)"
04-01-2023 11:48:25.426424,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.6, 4.546666666666667)"
04-01-2023 11:48:26.444877,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.6, 4.546666666666667)"
04-01-2023 11:48:27.491198,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.6, 4.546666666666667)"
04-01-2023 11:48:28.671839,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.6, 4.546666666666667)"
04-01-2023 11:48:29.801458,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.6, 4.546666666666667)"
04-01-2023 11:48:30.906573,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.6, 4.546666666666667)"
04-01-2023 11:48:32.023599,"(26.0, 42.0, 39.81818181818182)","(2.05, 2.34, 2.29125)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.52340425531915)","(91.0, 320.0, 180.0)","(21.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.011764705882353)","(3.9, 4.6, 4.546666666666667)"
