,Right To Assemble,Lindas Taj,I Love Maria,Varsity Kickline,Gilded Quest,Jaccaci,Tout Ensemble
15-12-2022 11:11:59.915776,"(26.0, 65.0, 55.5)","(10.0, 14.0, 13.88888888888889)","(12.0, 14.5, 14.474803149606299)","(51.0, 180.0, 160.0)","(13.0, 19.0, 18.6)","(1.5, 1.7, 1.6749999999999998)","(4.2, 5.8, 5.831034482758621)"
15-12-2022 11:12:00.964776,"(26.0, 65.0, 61.714285714285715)","(10.0, 14.0, 13.88888888888889)","(12.0, 14.5, 14.474803149606299)","(51.0, 180.0, 160.0)","(13.0, 18.5, 18.142857142857142)","(1.5, 1.7, 1.685)","(4.2, 5.9, 5.557142857142857)"
15-12-2022 11:12:01.974833,"(26.0, 65.0, 61.714285714285715)","(10.0, 14.0, 13.91304347826087)","(12.0, 14.5, 14.474921630094045)","(51.0, 180.0, 162.5)","(13.0, 18.5, 18.263157894736842)","(1.5, 1.7, 1.6797752808988764)","(4.2, 5.9, 5.6692307692307695)"
15-12-2022 11:12:02.979420,"(26.0, 65.0, 54.5)","(10.0, 14.5, 14.333333333333334)","(12.0, 14.5, 13.833333333333334)","(51.0, 180.0, 162.5)","(13.0, 18.5, 18.25)","(1.5, 1.7, 1.6877777777777778)","(4.2, 5.9, 5.6692307692307695)"
15-12-2022 11:12:04.031109,"(26.0, 65.0, 61.714285714285715)","(10.0, 15.5, 14.5)","(12.0, 14.5, 13.833333333333334)","(51.0, 180.0, 174.39999999999998)","(13.0, 19.0, 19.07894736842105)","(1.5, 1.69, 1.6597333333333333)","(4.2, 5.9, 5.488888888888889)"
15-12-2022 11:12:05.065615,"(26.0, 60.0, 58.2)","(10.0, 15.5, 14.928571428571429)","(12.0, 14.5, 13.833333333333334)","(51.0, 180.0, 174.39999999999998)","(13.0, 19.5, 19.07894736842105)","(1.5, 1.66, 1.6597333333333333)","(4.2, 5.9, 5.488888888888889)"
15-12-2022 11:12:06.079296,"(26.0, 60.0, 52.0)","(10.0, 15.5, 14.928571428571429)","(12.0, 14.5, 13.833333333333334)","(51.0, 180.0, 174.39999999999998)","(13.0, 19.5, 19.07894736842105)","(1.5, 1.66, 1.663157894736842)","(4.2, 5.9, 5.663636363636363)"
15-12-2022 11:12:07.096696,"(26.0, 60.0, 52.0)","(10.0, 15.5, 14.928571428571429)","(12.0, 14.5, 13.833333333333334)","(51.0, 180.0, 174.39999999999998)","(13.0, 19.5, 19.07894736842105)","(1.5, 1.69, 1.663157894736842)","(4.2, 5.8, 5.663636363636363)"
15-12-2022 11:12:08.097415,"(26.0, 60.0, 58.2)","(10.0, 15.5, 15.136363636363637)","(12.0, 14.5, 13.928571428571429)","(51.0, 180.0, 174.39999999999998)","(13.0, 19.0, 18.823529411764707)","(1.5, 1.69, 1.662222222222222)","(4.2, 5.8, 5.54074074074074)"
15-12-2022 11:12:09.070323,"(26.0, 60.0, 58.2)","(10.0, 15.5, 15.136363636363637)","(12.0, 14.5, 13.928571428571429)","(51.0, 180.0, 174.39999999999998)","(13.0, 19.0, 18.823529411764707)","(1.5, 1.69, 1.662222222222222)","(4.2, 5.8, 5.54074074074074)"
15-12-2022 11:12:10.094922,"(26.0, 60.0, 58.2)","(10.0, 15.5, 15.136363636363637)","(12.0, 14.5, 13.928571428571429)","(51.0, 180.0, 174.39999999999998)","(13.0, 18.5, 18.142857142857142)","(1.5, 1.69, 1.678095238095238)","(4.2, 5.8, 5.54074074074074)"
15-12-2022 11:12:11.149702,"(26.0, 60.0, 58.2)","(10.0, 15.5, 15.136363636363637)","(12.0, 14.5, 13.928571428571429)","(51.0, 180.0, 174.39999999999998)","(13.0, 18.5, 18.142857142857142)","(1.5, 1.69, 1.678095238095238)","(4.2, 5.8, 5.54074074074074)"
15-12-2022 11:12:12.202326,"(26.0, 60.0, 58.2)","(10.0, 15.5, 15.136363636363637)","(12.0, 14.5, 13.928571428571429)","(51.0, 180.0, 174.39999999999998)","(13.0, 18.5, 19.264705882352942)","(1.5, 1.69, 1.678095238095238)","(4.2, 5.8, 5.491176470588235)"
15-12-2022 11:12:13.248207,"(26.0, 60.0, 58.2)","(10.0, 15.5, 15.362068965517242)","(12.0, 14.5, 14.0)","(51.0, 180.0, 162.5)","(13.0, 19.5, 19.264705882352942)","(1.5, 1.69, 1.678095238095238)","(4.2, 5.8, 5.491176470588235)"
15-12-2022 11:12:14.312513,"(26.0, 60.0, 50.0)","(10.0, 15.5, 15.375)","(12.0, 14.5, 14.0)","(51.0, 180.0, 174.16666666666666)","(13.0, 19.5, 18.842105263157894)","(1.5, 1.69, 1.678095238095238)","(4.2, 5.8, 5.503125)"
15-12-2022 11:12:15.310260,"(26.0, 60.0, 50.0)","(10.0, 15.5, 15.375)","(12.0, 14.5, 14.0)","(51.0, 180.0, 174.16666666666666)","(13.0, 19.0, 18.842105263157894)","(1.5, 1.69, 1.678095238095238)","(4.2, 5.8, 5.503125)"
15-12-2022 11:12:16.338686,"(31.0, 60.0, 49.0)","(10.0, 15.5, 15.375)","(12.0, 14.5, 14.0)","(61.0, 180.0, 174.16666666666666)","(13.0, 19.0, 18.842105263157894)","(1.5, 1.69, 1.678095238095238)","(4.4, 5.8, 5.503125)"
15-12-2022 11:12:17.349794,"(31.0, 60.0, 49.0)","(10.0, 15.5, 15.375)","(12.0, 14.5, 14.0)","(61.0, 180.0, 174.16666666666666)","(13.0, 19.0, 18.842105263157894)","(1.5, 1.69, 1.679247311827957)","(4.4, 5.8, 5.386666666666667)"
15-12-2022 11:12:18.440245,"(31.0, 60.0, 49.0)","(10.0, 15.5, 15.375)","(12.0, 14.5, 14.0)","(61.0, 180.0, 174.16666666666666)","(13.0, 19.0, 19.625)","(1.5, 1.69, 1.6745454545454546)","(4.4, 5.4, 5.503125)"
15-12-2022 11:12:19.522397,"(31.0, 60.0, 49.0)","(10.0, 15.5, 15.391891891891891)","(12.0, 14.5, 14.0)","(61.0, 180.0, 174.16666666666666)","(13.0, 20.0, 19.625)","(1.5, 1.69, 1.6767961165048544)","(4.4, 5.8, 5.503125)"
15-12-2022 11:12:20.603884,"(31.0, 60.0, 49.0)","(10.0, 15.5, 15.391891891891891)","(12.0, 14.5, 14.0)","(61.0, 180.0, 174.16666666666666)","(13.0, 20.0, 19.625)","(1.5, 1.69, 1.6767961165048544)","(4.4, 5.8, 5.503125)"
15-12-2022 11:12:21.631510,"(31.0, 60.0, 49.0)","(10.0, 15.5, 15.26923076923077)","(12.0, 14.5, 14.0)","(61.0, 180.0, 174.16666666666666)","(13.0, 20.0, 19.289473684210527)","(1.5, 1.69, 1.6767961165048544)","(4.4, 5.8, 5.503125)"
15-12-2022 11:12:22.754115,"(31.0, 60.0, 58.5)","(10.0, 15.5, 15.26923076923077)","(12.0, 14.5, 14.0)","(61.0, 180.0, 174.16666666666666)","(13.0, 19.5, 19.289473684210527)","(1.5, 1.69, 1.6767961165048544)","(4.4, 5.8, 5.503125)"
15-12-2022 11:12:23.825690,"(31.0, 60.0, 58.5)","(10.0, 15.5, 15.26923076923077)","(12.0, 14.5, 14.0)","(61.0, 180.0, 169.23076923076923)","(13.0, 19.5, 19.289473684210527)","(1.5, 1.69, 1.6764)","(4.4, 5.8, 5.503125)"
15-12-2022 11:12:24.930478,"(31.0, 60.0, 59.2)","(10.0, 15.5, 15.342105263157894)","(12.0, 14.5, 14.0)","(61.0, 180.0, 168.33333333333331)","(13.0, 19.5, 19.289473684210527)","(1.5, 1.69, 1.6741463414634146)","(4.4, 5.8, 5.540909090909091)"
15-12-2022 11:12:26.057738,"(31.0, 60.0, 59.2)","(10.0, 15.5, 15.342105263157894)","(12.0, 14.5, 14.0)","(61.0, 180.0, 160.0)","(13.0, 19.5, 19.289473684210527)","(1.5, 1.68, 1.6741463414634146)","(4.4, 5.8, 5.540909090909091)"
15-12-2022 11:12:27.107674,"(31.0, 60.0, 57.25)","(10.0, 15.5, 15.342105263157894)","(12.0, 14.5, 14.0)","(61.0, 170.0, 151.66666666666669)","(13.0, 19.5, 18.88)","(1.5, 1.68, 1.6741463414634146)","(4.4, 5.8, 5.540909090909091)"
15-12-2022 11:12:28.190374,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.342105263157894)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.65)","(1.5, 1.68, 1.6741463414634146)","(4.4, 5.8, 5.540909090909091)"
15-12-2022 11:12:29.237171,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.342105263157894)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.732142857142858)","(1.5, 1.68, 1.6741463414634146)","(4.4, 5.8, 5.540909090909091)"
15-12-2022 11:12:30.306132,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.342105263157894)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.732142857142858)","(1.5, 1.68, 1.6727272727272726)","(4.4, 5.8, 5.540909090909091)"
15-12-2022 11:12:31.431038,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.342105263157894)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.732142857142858)","(1.5, 1.68, 1.6786666666666665)","(4.4, 5.8, 5.540909090909091)"
15-12-2022 11:12:32.475239,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.357142857142858)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.732142857142858)","(1.5, 1.68, 1.6786666666666665)","(4.4, 5.8, 5.540909090909091)"
15-12-2022 11:12:33.467123,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.357142857142858)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.765625)","(1.5, 1.68, 1.678095238095238)","(4.4, 5.8, 5.590625)"
15-12-2022 11:12:34.533128,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.357142857142858)","(12.0, 14.5, 14.0)","(61.0, 160.0, 127.5)","(13.0, 19.0, 18.72222222222222)","(1.5, 1.68, 1.679111111111111)","(4.4, 5.7, 5.590625)"
15-12-2022 11:12:35.479879,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.357142857142858)","(12.0, 14.5, 14.0)","(61.0, 160.0, 127.5)","(13.0, 19.0, 18.72222222222222)","(1.5, 1.68, 1.679111111111111)","(4.4, 5.7, 5.590625)"
15-12-2022 11:12:36.668299,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.357142857142858)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.615384615384617)","(1.5, 1.68, 1.678095238095238)","(4.4, 5.7, 5.590625)"
15-12-2022 11:12:37.948670,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.39655172413793)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.615384615384617)","(1.5, 1.68, 1.6726666666666665)","(4.4, 5.7, 5.52051282051282)"
15-12-2022 11:12:39.109958,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.39655172413793)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.615384615384617)","(1.5, 1.68, 1.6759259259259258)","(4.4, 5.7, 5.52051282051282)"
15-12-2022 11:12:40.184189,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.39655172413793)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.615384615384617)","(1.5, 1.68, 1.6864)","(4.4, 5.7, 5.515789473684211)"
15-12-2022 11:12:41.260065,"(31.0, 60.0, 50.0)","(10.0, 15.5, 15.39655172413793)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.615384615384617)","(1.5, 1.69, 1.6864)","(4.4, 5.7, 5.592307692307693)"
15-12-2022 11:12:42.493018,"(31.0, 60.0, 58.900000000000006)","(10.0, 15.5, 15.39655172413793)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.615384615384617)","(1.5, 1.69, 1.6864)","(4.4, 5.7, 5.592307692307693)"
15-12-2022 11:12:43.880446,"(31.0, 60.0, 58.900000000000006)","(10.0, 15.5, 15.39655172413793)","(12.0, 14.5, 14.0)","(61.0, 160.0, 127.5)","(13.0, 19.0, 18.615384615384617)","(1.5, 1.69, 1.6864)","(4.4, 5.7, 5.604761904761905)"
15-12-2022 11:12:45.185767,"(31.0, 60.0, 56.85714285714286)","(10.0, 15.5, 15.39655172413793)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.666666666666668)","(1.5, 1.69, 1.6864)","(4.4, 5.7, 5.6000000000000005)"
15-12-2022 11:12:46.439374,"(31.0, 60.0, 58.8421052631579)","(10.0, 15.5, 15.39655172413793)","(12.0, 14.5, 14.0)","(61.0, 160.0, 140.0)","(13.0, 19.0, 18.666666666666668)","(1.5, 1.69, 1.684705882352941)","(4.4, 5.7, 5.6000000000000005)"
15-12-2022 11:12:47.678896,"(31.0, 60.0, 58.8421052631579)","(10.0, 15.5, 15.39655172413793)","(12.0, 14.5, 14.0)","(61.0, 160.0, 140.0)","(13.0, 19.0, 18.666666666666668)","(1.5, 1.69, 1.684705882352941)","(4.4, 5.7, 5.6000000000000005)"
15-12-2022 11:12:48.805282,"(31.0, 60.0, 58.8421052631579)","(10.0, 15.5, 15.39655172413793)","(12.0, 14.5, 14.0)","(61.0, 160.0, 140.0)","(13.0, 19.0, 18.666666666666668)","(1.5, 1.69, 1.684705882352941)","(4.4, 5.7, 5.6000000000000005)"
15-12-2022 11:12:50.036447,"(31.0, 60.0, 58.8421052631579)","(10.0, 15.5, 15.39655172413793)","(12.0, 14.5, 13.928571428571429)","(61.0, 160.0, 140.0)","(13.0, 19.0, 18.615384615384617)","(1.5, 1.69, 1.7096470588235293)","(4.4, 5.7, 5.347058823529412)"
15-12-2022 11:12:51.039546,"(31.0, 60.0, 58.77777777777778)","(10.0, 15.5, 15.136363636363637)","(12.0, 14.5, 13.928571428571429)","(61.0, 160.0, 140.0)","(13.0, 19.0, 18.615384615384617)","(1.5, 1.75, 1.7096470588235293)","(4.4, 5.7, 5.347058823529412)"
15-12-2022 11:12:52.091808,"(31.0, 60.0, 58.8421052631579)","(10.0, 15.5, 15.1)","(12.0, 14.5, 14.0)","(61.0, 160.0, 140.0)","(13.0, 19.0, 18.666666666666668)","(1.5, 1.74, 1.7301818181818183)","(4.4, 5.5, 5.271428571428571)"
15-12-2022 11:12:53.172427,"(31.0, 60.0, 58.8421052631579)","(10.0, 15.5, 15.0)","(12.0, 14.5, 14.0)","(61.0, 160.0, 140.0)","(13.0, 19.0, 18.5)","(1.5, 1.72, 1.7141304347826087)","(4.4, 5.5, 5.271428571428571)"
15-12-2022 11:12:54.275568,"(31.0, 60.0, 58.8421052631579)","(10.0, 15.5, 15.0)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.5)","(1.5, 1.72, 1.7141304347826087)","(4.4, 5.5, 5.271428571428571)"
15-12-2022 11:12:55.361981,"(31.0, 60.0, 58.77777777777778)","(10.0, 15.5, 15.0)","(12.0, 14.5, 14.0)","(51.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.5)","(1.5, 1.72, 1.7141935483870967)","(4.4, 5.5, 5.271428571428571)"
15-12-2022 11:12:56.510416,"(31.0, 60.0, 58.77777777777778)","(10.0, 15.5, 15.0)","(12.0, 14.5, 14.0)","(51.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.5)","(1.5, 1.72, 1.7141935483870967)","(4.4, 5.5, 5.271428571428571)"
15-12-2022 11:12:57.619922,"(31.0, 60.0, 58.77777777777778)","(10.0, 15.5, 15.0)","(12.0, 14.5, 14.0)","(51.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.5)","(1.5, 1.72, 1.6954545454545453)","(4.4, 5.5, 5.18)"
15-12-2022 11:12:58.805156,"(31.0, 60.0, 58.77777777777778)","(10.0, 15.5, 15.02)","(12.0, 14.5, 14.0)","(51.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.5)","(1.5, 1.72, 1.7118181818181817)","(4.4, 5.5, 5.154545454545454)"
15-12-2022 11:12:59.977325,"(31.0, 60.0, 58.77777777777778)","(10.0, 15.5, 15.02)","(12.0, 14.5, 14.0)","(51.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.5)","(1.5, 1.72, 1.7118181818181817)","(4.4, 5.5, 5.154545454545454)"
15-12-2022 11:13:01.136402,"(31.0, 60.0, 58.77777777777778)","(10.0, 15.5, 15.02)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.5)","(1.5, 1.72, 1.7118181818181817)","(4.4, 5.5, 5.154545454545454)"
15-12-2022 11:13:02.319234,"(31.0, 60.0, 58.77777777777778)","(10.0, 15.5, 15.02)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.6875)","(1.5, 1.72, 1.7118181818181817)","(4.4, 5.5, 5.154545454545454)"
15-12-2022 11:13:03.429664,"(31.0, 60.0, 58.77777777777778)","(10.0, 15.5, 15.02)","(12.0, 14.5, 14.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.6875)","(1.5, 1.72, 1.7118181818181817)","(4.4, 5.5, 5.154545454545454)"
15-12-2022 11:13:04.551007,"(31.0, 60.0, 58.77777777777778)","(10.0, 15.5, 15.02)","(12.0, 14.5, 14.0)","(61.0, 160.0, 143.33333333333334)","(13.0, 19.0, 18.6875)","(1.5, 1.72, 1.7118181818181817)","(4.4, 5.5, 5.154545454545454)"
15-12-2022 11:13:05.703259,"(31.0, 60.0, 58.625)","(10.0, 15.5, 15.02)","(12.0, 14.5, 14.0)","(61.0, 160.0, 143.33333333333334)","(13.0, 19.0, 18.6875)","(1.5, 1.72, 1.7118181818181817)","(4.4, 5.5, 5.154545454545454)"
15-12-2022 11:13:06.797663,"(31.0, 60.0, 58.625)","(10.0, 15.5, 15.02)","(12.0, 14.5, 14.09090909090909)","(61.0, 160.0, 143.33333333333334)","(13.0, 19.0, 18.6875)","(1.5, 1.72, 1.7118181818181817)","(4.4, 5.5, 5.154545454545454)"
15-12-2022 11:13:07.909609,"(31.0, 60.0, 58.625)","(10.0, 15.5, 15.02)","(12.0, 14.5, 14.263157894736842)","(61.0, 160.0, 143.33333333333334)","(13.0, 19.0, 18.6875)","(1.5, 1.72, 1.7118181818181817)","(4.4, 5.5, 5.154545454545454)"
15-12-2022 11:13:08.931576,"(31.0, 60.0, 58.625)","(10.0, 15.5, 15.02)","(12.0, 14.5, 14.071428571428571)","(61.0, 160.0, 143.33333333333334)","(13.0, 19.0, 18.5)","(1.5, 1.72, 1.734)","(4.4, 5.5, 5.207692307692308)"
15-12-2022 11:13:09.991599,"(31.0, 60.0, 58.625)","(10.0, 15.5, 14.794117647058824)","(12.0, 14.5, 13.863636363636363)","(61.0, 160.0, 143.33333333333334)","(13.0, 19.0, 18.5)","(1.5, 1.74, 1.7302702702702701)","(4.4, 5.5, 5.207692307692308)"
15-12-2022 11:13:11.021372,"(31.0, 60.0, 58.625)","(10.0, 15.5, 14.794117647058824)","(12.0, 14.5, 13.863636363636363)","(61.0, 160.0, 143.33333333333334)","(13.0, 19.0, 18.5)","(1.5, 1.74, 1.7315625)","(4.4, 5.5, 5.2375)"
15-12-2022 11:13:12.000616,"(31.0, 60.0, 58.625)","(10.0, 15.5, 14.794117647058824)","(12.0, 14.5, 13.863636363636363)","(61.0, 160.0, 143.33333333333334)","(13.0, 19.0, 18.5)","(1.5, 1.74, 1.7505882352941176)","(4.4, 5.5, 5.1230769230769235)"
15-12-2022 11:13:13.051595,"(31.0, 60.0, 58.625)","(10.0, 15.5, 14.6)","(12.0, 14.5, 13.545454545454545)","(61.0, 160.0, 143.33333333333334)","(13.0, 19.0, 18.625)","(1.5, 1.77, 1.7382608695652173)","(4.4, 5.4, 5.22608695652174)"
15-12-2022 11:13:14.140902,"(31.0, 60.0, 58.625)","(10.0, 15.5, 14.6)","(10.0, 14.5, 14.5)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.53125)","(1.5, 1.75, 1.6969117647058822)","(4.4, 5.4, 5.189473684210527)"
15-12-2022 11:13:15.223853,"(31.0, 60.0, 58.705882352941174)","(10.0, 15.5, 14.6)","(10.0, 15.5, 14.5)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.7)","(1.5, 1.7, 1.7185714285714286)","(4.4, 5.4, 5.218181818181819)"
15-12-2022 11:13:16.284347,"(31.0, 60.0, 58.705882352941174)","(10.0, 15.5, 14.6)","(10.0, 15.5, 15.523809523809524)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.65909090909091)","(1.5, 1.74, 1.7214285714285713)","(4.4, 5.4, 5.24)"
15-12-2022 11:13:17.374157,"(31.0, 60.0, 58.705882352941174)","(10.0, 15.5, 14.214285714285714)","(10.0, 16.0, 15.236842105263158)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.65909090909091)","(1.5, 1.73, 1.7214285714285713)","(4.4, 5.4, 5.24)"
15-12-2022 11:13:18.500839,"(31.0, 60.0, 58.705882352941174)","(10.0, 15.5, 14.214285714285714)","(10.0, 15.5, 15.1875)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.464285714285715)","(1.5, 1.73, 1.724)","(4.4, 5.4, 5.4)"
15-12-2022 11:13:19.580860,"(31.0, 60.0, 58.625)","(10.0, 15.5, 14.214285714285714)","(10.0, 15.5, 14.25)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.53125)","(1.5, 1.73, 1.712)","(4.4, 5.7, 5.35)"
15-12-2022 11:13:20.723672,"(31.0, 60.0, 58.705882352941174)","(10.0, 15.5, 14.15)","(10.0, 15.0, 14.75)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.53125)","(1.5, 1.73, 1.7060975609756097)","(4.4, 5.6, 5.3)"
15-12-2022 11:13:21.762144,"(31.0, 60.0, 58.705882352941174)","(10.0, 15.5, 14.15)","(10.0, 16.0, 14.75)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.625)","(1.5, 1.72, 1.7060975609756097)","(4.4, 5.5, 5.3)"
15-12-2022 11:13:22.872731,"(31.0, 60.0, 58.705882352941174)","(10.0, 15.5, 14.15)","(10.0, 16.0, 16.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.53125)","(1.5, 1.72, 1.711290322580645)","(4.4, 5.5, 5.444444444444445)"
15-12-2022 11:13:24.034285,"(31.0, 60.0, 58.705882352941174)","(10.0, 15.5, 14.214285714285714)","(10.0, 17.0, 15.857142857142858)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.53125)","(1.5, 1.72, 1.6988235294117646)","(4.4, 5.6, 5.483333333333333)"
15-12-2022 11:13:25.216265,"(31.0, 60.0, 58.95238095238095)","(10.0, 15.5, 14.214285714285714)","(10.0, 17.0, 15.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.625)","(1.5, 1.72, 1.6896)","(4.4, 5.6, 5.266666666666667)"
15-12-2022 11:13:26.321428,"(31.0, 60.0, 58.95238095238095)","(10.0, 15.5, 14.15)","(10.0, 16.5, 15.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.53125)","(1.5, 1.71, 1.6896)","(4.4, 5.6, 5.480952380952381)"
15-12-2022 11:13:27.408701,"(31.0, 60.0, 58.95238095238095)","(10.0, 15.5, 14.214285714285714)","(10.0, 16.5, 15.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.53125)","(1.5, 1.71, 1.6896)","(4.4, 5.6, 5.425)"
15-12-2022 11:13:28.541609,"(31.0, 60.0, 58.95238095238095)","(10.0, 15.5, 14.521739130434783)","(10.0, 17.0, 14.75)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.583333333333332)","(1.5, 1.71, 1.6896)","(4.4, 5.6, 5.425)"
15-12-2022 11:13:29.648165,"(31.0, 60.0, 58.95238095238095)","(10.0, 15.5, 14.521739130434783)","(10.0, 16.5, 15.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.6875)","(1.5, 1.71, 1.693)","(4.4, 5.6, 5.472727272727273)"
15-12-2022 11:13:30.703377,"(31.0, 60.0, 58.95238095238095)","(10.0, 15.5, 14.521739130434783)","(10.0, 16.5, 15.0)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.6875)","(1.5, 1.7, 1.693)","(4.4, 5.6, 5.472727272727273)"
15-12-2022 11:13:31.839139,"(31.0, 60.0, 58.95238095238095)","(10.0, 15.5, 14.521739130434783)","(10.0, 16.0, 15.166666666666666)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.583333333333332)","(1.5, 1.7, 1.693)","(4.4, 5.6, 5.434375)"
15-12-2022 11:13:32.927237,"(31.0, 60.0, 58.95238095238095)","(10.0, 15.5, 14.521739130434783)","(10.0, 16.0, 15.166666666666666)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.583333333333332)","(1.5, 1.7, 1.68725)","(4.4, 5.7, 5.434375)"
15-12-2022 11:13:34.053363,"(31.0, 60.0, 58.95238095238095)","(10.0, 15.5, 14.521739130434783)","(10.0, 16.0, 15.166666666666666)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.583333333333332)","(1.5, 1.7, 1.68725)","(4.4, 5.7, 5.434375)"
15-12-2022 11:13:35.213265,"(31.0, 60.0, 56.85714285714286)","(10.0, 15.5, 14.75)","(10.0, 16.0, 15.166666666666666)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.583333333333332)","(1.5, 1.7, 1.6905555555555556)","(4.4, 5.7, 5.434375)"
15-12-2022 11:13:36.310793,"(31.0, 60.0, 56.85714285714286)","(10.0, 15.5, 14.544117647058824)","(10.0, 16.0, 15.166666666666666)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.583333333333332)","(1.5, 1.7, 1.6905555555555556)","(4.4, 5.7, 5.434375)"
15-12-2022 11:13:37.450116,"(31.0, 60.0, 56.85714285714286)","(10.0, 15.5, 14.544117647058824)","(10.0, 16.0, 13.934782608695652)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.583333333333332)","(1.5, 1.7, 1.6905555555555556)","(4.4, 5.7, 5.414285714285715)"
15-12-2022 11:13:38.769494,"(31.0, 60.0, 56.85714285714286)","(10.0, 14.0, 13.807692307692308)","(10.0, 16.0, 13.794117647058824)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.464285714285715)","(1.5, 1.7, 1.6873076923076922)","(4.4, 5.7, 5.4837837837837835)"
15-12-2022 11:13:40.046775,"(31.0, 60.0, 56.85714285714286)","(10.0, 14.0, 13.772727272727273)","(10.0, 16.0, 13.934782608695652)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.583333333333332)","(1.5, 1.7, 1.6873076923076922)","(4.4, 5.7, 5.513953488372093)"
15-12-2022 11:13:41.265233,"(31.0, 60.0, 56.85714285714286)","(10.0, 14.0, 13.772727272727273)","(10.0, 16.0, 13.934782608695652)","(61.0, 160.0, 145.71428571428572)","(13.0, 19.0, 18.583333333333332)","(1.5, 1.7, 1.6873076923076922)","(4.4, 5.7, 5.487234042553192)"
