,Assassinator,Wrangler Nz,Culture King,Dancing Finn,Joes A Character,Stratofortress Nz,Brantley Nz
1006,"[datetime.datetime(2022, 11, 28, 16, 38, 13, 309639), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 38, 13, 309639), 3.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 13, 309639), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 38, 13, 309639), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 13, 309639), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 16, 38, 13, 309639), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 13, 309639), 7.5, 99999]"
1007,"[datetime.datetime(2022, 11, 28, 16, 38, 14, 487565), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 38, 14, 487565), 3.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 14, 487565), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 38, 14, 487565), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 14, 487565), 5.5, 7.0]","[datetime.datetime(2022, 11, 28, 16, 38, 14, 487565), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 14, 487565), 7.5, 99999]"
1008,"[datetime.datetime(2022, 11, 28, 16, 38, 15, 677553), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 38, 15, 677553), 3.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 15, 677553), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 38, 15, 677553), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 15, 677553), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 16, 38, 15, 677553), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 15, 677553), 7.5, 99999]"
1009,"[datetime.datetime(2022, 11, 28, 16, 38, 16, 861203), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 38, 16, 861203), 3.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 16, 861203), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 38, 16, 861203), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 16, 861203), 5.5, 6.8]","[datetime.datetime(2022, 11, 28, 16, 38, 16, 861203), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 16, 861203), 7.5, 99999]"
1010,"[datetime.datetime(2022, 11, 28, 16, 38, 18, 57259), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 38, 18, 57259), 3.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 18, 57259), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 38, 18, 57259), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 18, 57259), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 38, 18, 57259), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 18, 57259), 7.5, 99999]"
1011,"[datetime.datetime(2022, 11, 28, 16, 38, 19, 235094), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 38, 19, 235094), 3.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 19, 235094), 16.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 38, 19, 235094), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 19, 235094), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 16, 38, 19, 235094), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 19, 235094), 7.5, 99999]"
1012,"[datetime.datetime(2022, 11, 28, 16, 38, 20, 425381), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 38, 20, 425381), 3.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 20, 425381), 16.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 38, 20, 425381), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 20, 425381), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 16, 38, 20, 425381), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 20, 425381), 7.5, 99999]"
1013,"[datetime.datetime(2022, 11, 28, 16, 38, 21, 610350), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 38, 21, 610350), 3.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 21, 610350), 16.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 38, 21, 610350), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 21, 610350), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 16, 38, 21, 610350), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 21, 610350), 7.5, 99999]"
1014,"[datetime.datetime(2022, 11, 28, 16, 38, 22, 816318), 9.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 38, 22, 816318), 3.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 22, 816318), 16.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 38, 22, 816318), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 22, 816318), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 38, 22, 816318), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 22, 816318), 7.5, 99999]"
1015,"[datetime.datetime(2022, 11, 28, 16, 38, 24, 28390), 9.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 38, 24, 28390), 3.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 24, 28390), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 38, 24, 28390), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 24, 28390), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 38, 24, 28390), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 24, 28390), 7.5, 99999]"
1016,"[datetime.datetime(2022, 11, 28, 16, 38, 25, 196824), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 38, 25, 196824), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 25, 196824), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 38, 25, 196824), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 25, 196824), 5.5, 6.2]","[datetime.datetime(2022, 11, 28, 16, 38, 25, 196824), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 25, 196824), 7.5, 99999]"
1017,"[datetime.datetime(2022, 11, 28, 16, 38, 26, 372955), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 38, 26, 372955), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 26, 372955), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 38, 26, 372955), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 26, 372955), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 16, 38, 26, 372955), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 26, 372955), 7.5, 99999]"
1018,"[datetime.datetime(2022, 11, 28, 16, 38, 27, 548095), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 38, 27, 548095), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 27, 548095), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 38, 27, 548095), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 27, 548095), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 16, 38, 27, 548095), 2.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 27, 548095), 7.5, 99999]"
1019,"[datetime.datetime(2022, 11, 28, 16, 38, 28, 725113), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 28, 725113), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 28, 725113), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 38, 28, 725113), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 28, 725113), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 16, 38, 28, 725113), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 28, 725113), 8.0, 99999]"
1020,"[datetime.datetime(2022, 11, 28, 16, 38, 29, 906213), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 29, 906213), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 29, 906213), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 38, 29, 906213), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 29, 906213), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 16, 38, 29, 906213), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 29, 906213), 8.0, 99999]"
1021,"[datetime.datetime(2022, 11, 28, 16, 38, 31, 77404), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 31, 77404), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 31, 77404), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 38, 31, 77404), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 31, 77404), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 16, 38, 31, 77404), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 31, 77404), 8.0, 99999]"
1022,"[datetime.datetime(2022, 11, 28, 16, 38, 32, 260267), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 32, 260267), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 32, 260267), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 38, 32, 260267), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 32, 260267), 5.5, 5.8]","[datetime.datetime(2022, 11, 28, 16, 38, 32, 260267), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 32, 260267), 8.0, 99999]"
1023,"[datetime.datetime(2022, 11, 28, 16, 38, 33, 439418), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 33, 439418), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 33, 439418), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 38, 33, 439418), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 33, 439418), 5.5, 5.8]","[datetime.datetime(2022, 11, 28, 16, 38, 33, 439418), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 33, 439418), 8.0, 99999]"
1024,"[datetime.datetime(2022, 11, 28, 16, 38, 34, 623124), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 34, 623124), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 34, 623124), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 38, 34, 623124), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 34, 623124), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 16, 38, 34, 623124), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 34, 623124), 8.0, 99999]"
1025,"[datetime.datetime(2022, 11, 28, 16, 38, 35, 794523), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 35, 794523), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 35, 794523), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 38, 35, 794523), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 35, 794523), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 16, 38, 35, 794523), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 35, 794523), 8.0, 99999]"
1026,"[datetime.datetime(2022, 11, 28, 16, 38, 36, 966913), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 36, 966913), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 36, 966913), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 36, 966913), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 36, 966913), 5.5, 5.9]","[datetime.datetime(2022, 11, 28, 16, 38, 36, 966913), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 36, 966913), 8.0, 99999]"
1027,"[datetime.datetime(2022, 11, 28, 16, 38, 38, 178978), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 38, 178978), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 38, 178978), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 38, 178978), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 38, 178978), 5.0, 5.9]","[datetime.datetime(2022, 11, 28, 16, 38, 38, 178978), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 38, 178978), 8.0, 99999]"
1028,"[datetime.datetime(2022, 11, 28, 16, 38, 39, 360805), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 39, 360805), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 39, 360805), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 39, 360805), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 39, 360805), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 38, 39, 360805), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 39, 360805), 8.0, 99999]"
1029,"[datetime.datetime(2022, 11, 28, 16, 38, 40, 548255), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 40, 548255), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 40, 548255), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 38, 40, 548255), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 40, 548255), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 16, 38, 40, 548255), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 40, 548255), 8.0, 99999]"
1030,"[datetime.datetime(2022, 11, 28, 16, 38, 41, 733464), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 38, 41, 733464), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 41, 733464), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 41, 733464), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 41, 733464), 5.0, 5.7]","[datetime.datetime(2022, 11, 28, 16, 38, 41, 733464), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 41, 733464), 8.0, 99999]"
1031,"[datetime.datetime(2022, 11, 28, 16, 38, 42, 942021), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 38, 42, 942021), 3.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 42, 942021), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 42, 942021), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 42, 942021), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 38, 42, 942021), 2.45, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 42, 942021), 8.0, 99999]"
1032,"[datetime.datetime(2022, 11, 28, 16, 38, 44, 161482), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 38, 44, 161482), 3.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 44, 161482), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 44, 161482), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 44, 161482), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 38, 44, 161482), 2.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 44, 161482), 8.5, 99999]"
1033,"[datetime.datetime(2022, 11, 28, 16, 38, 45, 374186), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 45, 374186), 3.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 45, 374186), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 45, 374186), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 45, 374186), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 38, 45, 374186), 2.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 45, 374186), 8.5, 99999]"
1034,"[datetime.datetime(2022, 11, 28, 16, 38, 46, 568460), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 46, 568460), 3.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 46, 568460), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 46, 568460), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 46, 568460), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 38, 46, 568460), 2.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 46, 568460), 8.5, 99999]"
1035,"[datetime.datetime(2022, 11, 28, 16, 38, 47, 818504), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 16, 38, 47, 818504), 3.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 47, 818504), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 47, 818504), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 38, 47, 818504), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 38, 47, 818504), 2.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 47, 818504), 8.5, 99999]"
1036,"[datetime.datetime(2022, 11, 28, 16, 38, 49, 2708), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 38, 49, 2708), 3.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 49, 2708), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 49, 2708), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 38, 49, 2708), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 38, 49, 2708), 2.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 49, 2708), 8.5, 99999]"
1037,"[datetime.datetime(2022, 11, 28, 16, 38, 50, 190662), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 38, 50, 190662), 3.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 50, 190662), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 50, 190662), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 38, 50, 190662), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 38, 50, 190662), 2.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 50, 190662), 8.5, 99999]"
1038,"[datetime.datetime(2022, 11, 28, 16, 38, 51, 376184), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 38, 51, 376184), 3.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 51, 376184), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 38, 51, 376184), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 38, 51, 376184), 5.0, 5.8]","[datetime.datetime(2022, 11, 28, 16, 38, 51, 376184), 2.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 51, 376184), 8.5, 99999]"
1039,"[datetime.datetime(2022, 11, 28, 16, 38, 52, 550335), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 38, 52, 550335), 3.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 52, 550335), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 38, 52, 550335), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 38, 52, 550335), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 16, 38, 52, 550335), 2.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 52, 550335), 8.5, 99999]"
1040,"[datetime.datetime(2022, 11, 28, 16, 38, 53, 718729), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 16, 38, 53, 718729), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 53, 718729), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 38, 53, 718729), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 38, 53, 718729), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 16, 38, 53, 718729), 2.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 53, 718729), 8.5, 99999]"
1041,"[datetime.datetime(2022, 11, 28, 16, 38, 54, 927169), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 38, 54, 927169), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 54, 927169), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 38, 54, 927169), 13.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 38, 54, 927169), 5.0, 5.6]","[datetime.datetime(2022, 11, 28, 16, 38, 54, 927169), 2.5, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 54, 927169), 8.5, 99999]"
1042,"[datetime.datetime(2022, 11, 28, 16, 38, 56, 106247), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 38, 56, 106247), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 56, 106247), 16.0, 26.0]","[datetime.datetime(2022, 11, 28, 16, 38, 56, 106247), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 38, 56, 106247), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 16, 38, 56, 106247), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 56, 106247), 8.5, 99999]"
1043,"[datetime.datetime(2022, 11, 28, 16, 38, 57, 281318), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 38, 57, 281318), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 57, 281318), 16.0, 24.0]","[datetime.datetime(2022, 11, 28, 16, 38, 57, 281318), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 38, 57, 281318), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 38, 57, 281318), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 57, 281318), 8.5, 99999]"
1044,"[datetime.datetime(2022, 11, 28, 16, 38, 58, 473356), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 38, 58, 473356), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 58, 473356), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 38, 58, 473356), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 38, 58, 473356), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 38, 58, 473356), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 58, 473356), 8.5, 99999]"
1045,"[datetime.datetime(2022, 11, 28, 16, 38, 59, 673075), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 38, 59, 673075), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 59, 673075), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 38, 59, 673075), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 38, 59, 673075), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 38, 59, 673075), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 38, 59, 673075), 8.5, 99999]"
1046,"[datetime.datetime(2022, 11, 28, 16, 39, 0, 872991), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 39, 0, 872991), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 0, 872991), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 0, 872991), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 0, 872991), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 0, 872991), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 0, 872991), 8.5, 99999]"
1047,"[datetime.datetime(2022, 11, 28, 16, 39, 2, 93180), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 39, 2, 93180), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 2, 93180), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 2, 93180), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 2, 93180), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 2, 93180), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 2, 93180), 8.5, 99999]"
1048,"[datetime.datetime(2022, 11, 28, 16, 39, 3, 285114), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 285114), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 285114), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 285114), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 285114), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 285114), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 3, 285114), 8.5, 99999]"
1049,"[datetime.datetime(2022, 11, 28, 16, 39, 4, 522377), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 522377), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 522377), 16.0, 23.0]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 522377), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 522377), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 522377), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 4, 522377), 8.5, 99999]"
1050,"[datetime.datetime(2022, 11, 28, 16, 39, 5, 764560), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 764560), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 764560), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 764560), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 764560), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 764560), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 5, 764560), 8.5, 99999]"
1051,"[datetime.datetime(2022, 11, 28, 16, 39, 6, 992197), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 992197), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 992197), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 992197), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 992197), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 992197), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 6, 992197), 8.5, 99999]"
1052,"[datetime.datetime(2022, 11, 28, 16, 39, 8, 180321), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 39, 8, 180321), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 8, 180321), 16.0, 22.0]","[datetime.datetime(2022, 11, 28, 16, 39, 8, 180321), 13.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 39, 8, 180321), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 16, 39, 8, 180321), 2.6, 99999]","[datetime.datetime(2022, 11, 28, 16, 39, 8, 180321), 8.5, 99999]"
