,Acquiescent,Dollar Bucks,Kano,Of The Field,Scamster,The Bladesman,Tewkesbury,Jugan,Saintly Rose,Superior Sam,Unscented
08-01-2023 14:03:25.832220,"(1.65, 1.93, 1.928095238095238)","(101.0, 550.0, 420.0)","(101.0, 300.0, 292.0)","(101.0, 560.0, 445.0)","(14.0, 19.0, 18.5)","(6.0, 7.2, 7.087209302325581)","(17.0, 24.0, 22.64)","(41.0, 80.0, 76.84210526315789)","(41.0, 55.0, 49.4)","(4.6, 5.2, 5.128461538461538)","(101.0, 210.0, 195.0)"
08-01-2023 14:03:27.089547,"(1.65, 1.93, 1.928095238095238)","(101.0, 540.0, 420.0)","(101.0, 300.0, 260.0)","(101.0, 570.0, 445.0)","(14.0, 19.0, 18.214285714285715)","(6.0, 7.2, 7.050746268656717)","(17.0, 24.0, 22.516129032258064)","(41.0, 80.0, 76.84210526315789)","(41.0, 55.0, 53.09090909090909)","(4.6, 5.2, 5.190079365079365)","(101.0, 210.0, 195.0)"
08-01-2023 14:03:28.321583,"(1.65, 1.93, 1.9248529411764705)","(101.0, 300.0, 284.0)","(101.0, 270.0, 263.3333333333333)","(101.0, 570.0, 445.0)","(14.0, 18.5, 17.56317689530686)","(6.0, 7.2, 7.050746268656717)","(17.0, 23.0, 22.516129032258064)","(41.0, 80.0, 76.84210526315789)","(31.0, 55.0, 49.5)","(4.6, 5.2, 5.2624229979466115)","(101.0, 210.0, 195.0)"
08-01-2023 14:03:29.589603,"(1.65, 1.93, 1.9253225806451613)","(101.0, 300.0, 280.0)","(101.0, 270.0, 265.0)","(101.0, 570.0, 528.3333333333333)","(14.0, 18.0, 17.45)","(6.0, 7.2, 7.081818181818182)","(17.0, 23.0, 22.483870967741936)","(41.0, 80.0, 76.19047619047619)","(31.0, 55.0, 48.22222222222222)","(4.6, 5.3, 5.262008733624454)","(101.0, 210.0, 192.85714285714286)"
08-01-2023 14:03:30.778826,"(1.65, 1.94, 1.930718954248366)","(101.0, 300.0, 286.6666666666667)","(101.0, 270.0, 265.0)","(101.0, 570.0, 528.3333333333333)","(14.0, 17.5, 17.375)","(6.0, 7.2, 7.050746268656717)","(17.0, 23.0, 22.24)","(41.0, 80.0, 76.19047619047619)","(31.0, 50.0, 48.06896551724138)","(4.6, 5.3, 5.32280701754386)","(101.0, 210.0, 188.57142857142858)"
08-01-2023 14:03:32.101096,"(1.65, 1.94, 1.9359119496855346)","(101.0, 300.0, 286.6666666666667)","(101.0, 270.0, 265.0)","(101.0, 570.0, 528.3333333333333)","(14.0, 17.5, 17.375)","(6.0, 7.2, 7.050746268656717)","(17.0, 23.0, 22.09090909090909)","(41.0, 80.0, 76.19047619047619)","(31.0, 50.0, 48.06896551724138)","(4.6, 5.4, 5.325365853658536)","(101.0, 220.0, 192.85714285714286)"
08-01-2023 14:03:33.368223,"(1.65, 1.94, 1.937450980392157)","(101.0, 300.0, 286.6666666666667)","(101.0, 270.0, 265.0)","(101.0, 570.0, 528.3333333333333)","(14.0, 17.5, 17.363636363636363)","(6.0, 7.2, 6.927696793002915)","(17.0, 23.0, 23.03125)","(41.0, 80.0, 76.19047619047619)","(31.0, 50.0, 48.06896551724138)","(4.6, 5.4, 5.350853242320819)","(101.0, 210.0, 188.57142857142858)"
08-01-2023 14:03:34.570879,"(1.65, 1.95, 1.9420980926430518)","(101.0, 300.0, 280.0)","(101.0, 270.0, 264.0)","(101.0, 570.0, 528.3333333333333)","(14.0, 17.5, 17.363636363636363)","(6.0, 7.0, 6.965400843881857)","(17.0, 24.0, 22.391304347826086)","(41.0, 80.0, 76.19047619047619)","(41.0, 50.0, 48.0625)","(4.6, 5.4, 5.363414634146341)","(101.0, 220.0, 186.42857142857142)"
08-01-2023 14:03:35.780815,"(1.65, 1.94, 1.9379518072289157)","(101.0, 300.0, 276.0)","(101.0, 270.0, 264.0)","(101.0, 570.0, 491.42857142857144)","(14.0, 17.5, 17.363636363636363)","(6.0, 7.0, 6.958407079646018)","(17.0, 23.0, 22.391304347826086)","(41.0, 80.0, 76.19047619047619)","(41.0, 50.0, 48.0625)","(4.6, 5.4, 5.365116279069768)","(101.0, 210.0, 186.42857142857142)"
08-01-2023 14:03:36.981395,"(1.65, 1.94, 1.9397986577181208)","(101.0, 300.0, 292.0)","(101.0, 270.0, 264.0)","(101.0, 560.0, 491.42857142857144)","(14.0, 17.5, 17.264150943396228)","(6.0, 7.0, 6.977227722772277)","(17.0, 23.0, 22.363636363636363)","(41.0, 80.0, 76.19047619047619)","(41.0, 50.0, 48.0625)","(4.6, 5.4, 5.297307692307692)","(101.0, 210.0, 186.42857142857142)"
08-01-2023 14:03:38.199235,"(1.65, 1.95, 1.94282722513089)","(101.0, 300.0, 292.0)","(101.0, 270.0, 265.0)","(101.0, 560.0, 491.42857142857144)","(13.0, 18.0, 15.349514563106796)","(6.0, 7.0, 6.993513513513514)","(17.0, 23.0, 22.470588235294116)","(41.0, 80.0, 77.6470588235294)","(31.0, 50.0, 48.06666666666667)","(4.6, 5.3, 5.321658986175115)","(101.0, 210.0, 180.58823529411765)"
08-01-2023 14:03:39.395172,"(1.65, 1.94, 1.932583081570997)","(101.0, 300.0, 300.0)","(101.0, 270.0, 266.6666666666667)","(101.0, 560.0, 511.6666666666667)","(13.0, 18.0, 15.616666666666667)","(6.0, 7.0, 7.102762430939227)","(17.0, 23.0, 22.759493670886076)","(41.0, 80.0, 83.33333333333333)","(31.0, 50.0, 48.125)","(4.6, 5.4, 5.4)","(101.0, 210.0, 185.0)"
08-01-2023 14:03:40.575258,"(1.65, 1.93, 1.9289539748953974)","(101.0, 310.0, 296.6666666666667)","(101.0, 270.0, 266.6666666666667)","(101.0, 550.0, 511.6666666666667)","(13.0, 16.0, 15.640625)","(6.0, 7.2, 7.102762430939227)","(17.0, 24.0, 22.759493670886076)","(41.0, 85.0, 92.0)","(31.0, 50.0, 48.125)","(4.6, 5.5, 5.433742331288344)","(101.0, 200.0, 180.0)"
08-01-2023 14:03:41.806195,"(1.65, 1.93, 1.9293654822335025)","(101.0, 310.0, 290.0)","(101.0, 270.0, 266.6666666666667)","(101.0, 550.0, 463.75)","(13.0, 16.0, 15.492307692307692)","(6.0, 7.2, 7.102762430939227)","(17.0, 24.0, 22.759493670886076)","(41.0, 100.0, 90.0)","(41.0, 50.0, 48.125)","(4.6, 5.5, 5.451401869158879)","(101.0, 200.0, 180.0)"
08-01-2023 14:03:43.090464,"(1.65, 1.93, 1.9292647058823529)","(101.0, 310.0, 290.0)","(101.0, 270.0, 266.6666666666667)","(101.0, 550.0, 503.3333333333333)","(13.0, 16.0, 15.597560975609756)","(6.0, 7.2, 7.1192660550458715)","(17.0, 24.0, 22.983606557377048)","(41.0, 100.0, 90.0)","(41.0, 50.0, 48.18181818181818)","(4.6, 5.6, 5.441059602649007)","(101.0, 200.0, 180.0)"
08-01-2023 14:03:44.350075,"(1.65, 1.94, 1.92888583218707)","(101.0, 310.0, 290.0)","(101.0, 270.0, 266.6666666666667)","(101.0, 540.0, 503.3333333333333)","(13.0, 16.0, 15.597560975609756)","(6.0, 7.2, 7.1063829787234045)","(17.0, 24.0, 23.132075471698112)","(41.0, 100.0, 93.33333333333333)","(41.0, 50.0, 48.18181818181818)","(4.6, 5.5, 5.441059602649007)","(101.0, 200.0, 180.0)"
08-01-2023 14:03:45.836043,"(1.65, 1.93, 1.9271391076115485)","(101.0, 310.0, 290.0)","(101.0, 270.0, 266.6666666666667)","(101.0, 540.0, 466.66666666666663)","(13.0, 16.0, 15.445454545454545)","(6.0, 7.2, 7.031578947368421)","(17.0, 24.0, 23.135135135135137)","(41.0, 100.0, 90.0)","(41.0, 50.0, 48.18181818181818)","(4.6, 5.5, 5.498136645962733)","(101.0, 200.0, 180.0)"
08-01-2023 14:03:47.114691,"(1.65, 1.92, 1.9187234042553192)","(101.0, 310.0, 297.5)","(101.0, 270.0, 266.6666666666667)","(101.0, 540.0, 496.0)","(13.0, 15.5, 15.65625)","(6.0, 7.2, 6.5150943396226415)","(17.0, 24.0, 23.2)","(41.0, 95.0, 95.0)","(41.0, 50.0, 48.22222222222222)","(4.6, 5.6, 5.467346938775511)","(101.0, 200.0, 185.0)"
08-01-2023 14:03:48.384271,"(1.65, 1.95, 1.9472635135135135)","(101.0, 360.0, 340.0)","(101.0, 340.0, 308.0)","(101.0, 540.0, 496.0)","(13.0, 16.0, 15.592592592592593)","(6.0, 6.6, 6.420183486238533)","(17.0, 24.0, 23.333333333333332)","(41.0, 100.0, 96.15384615384616)","(41.0, 50.0, 48.3448275862069)","(4.6, 5.5, 5.469005847953216)","(101.0, 200.0, 190.0)"
08-01-2023 14:03:49.608782,"(1.65, 1.96, 1.9573563218390804)","(101.0, 360.0, 315.0)","(101.0, 340.0, 308.0)","(101.0, 540.0, 503.3333333333333)","(13.0, 16.0, 15.608695652173912)","(6.0, 6.6, 6.364169381107492)","(17.0, 24.0, 23.322580645161292)","(41.0, 100.0, 70.4)","(41.0, 50.0, 48.38461538461539)","(4.6, 5.5, 5.478189300411523)","(101.0, 200.0, 182.72727272727272)"
08-01-2023 14:03:50.962289,"(1.65, 1.98, 1.9946456692913386)","(101.0, 360.0, 330.0)","(101.0, 340.0, 308.0)","(101.0, 540.0, 400.0)","(13.0, 16.0, 15.833333333333334)","(6.0, 6.4, 6.313513513513514)","(17.0, 24.0, 21.689655172413794)","(41.0, 80.0, 63.0)","(41.0, 50.0, 48.17391304347826)","(4.6, 5.5, 5.537671232876712)","(101.0, 210.0, 191.42857142857142)"
08-01-2023 14:03:52.243965,"(1.65, 2.0, 2.0059574468085106)","(101.0, 360.0, 315.0)","(101.0, 340.0, 277.5)","(101.0, 540.0, 444.0)","(13.0, 16.0, 15.74468085106383)","(6.0, 6.4, 6.270243902439025)","(17.0, 22.0, 21.76923076923077)","(41.0, 75.0, 67.5)","(41.0, 50.0, 49.45454545454545)","(4.6, 5.6, 5.537671232876712)","(101.0, 200.0, 190.0)"
08-01-2023 14:03:53.499522,"(1.65, 2.02, 2.0059574468085106)","(101.0, 360.0, 315.0)","(101.0, 330.0, 277.5)","(101.0, 540.0, 393.3333333333333)","(13.0, 16.0, 15.38888888888889)","(6.0, 6.4, 6.26288209606987)","(17.0, 22.0, 21.775)","(41.0, 75.0, 67.5)","(41.0, 50.0, 50.45)","(4.6, 5.6, 5.2860248447204965)","(101.0, 200.0, 188.0)"
08-01-2023 14:03:54.716508,"(1.65, 2.06, 2.046625)","(101.0, 360.0, 315.0)","(101.0, 320.0, 277.14285714285717)","(101.0, 540.0, 444.0)","(13.0, 15.5, 15.522388059701493)","(6.0, 6.4, 6.241984732824427)","(17.0, 22.0, 21.645833333333332)","(41.0, 75.0, 67.5)","(41.0, 55.0, 50.45)","(4.6, 5.3, 5.181132075471698)","(101.0, 200.0, 185.0)"
08-01-2023 14:03:55.937303,"(1.65, 2.06, 2.0554444444444444)","(101.0, 360.0, 285.0)","(101.0, 320.0, 284.0)","(101.0, 540.0, 444.0)","(13.0, 16.0, 15.567567567567568)","(6.0, 6.4, 6.2344)","(17.0, 22.0, 21.684210526315788)","(41.0, 75.0, 68.33333333333333)","(41.0, 55.0, 50.86363636363637)","(4.6, 5.2, 5.172932330827068)","(101.0, 210.0, 188.0)"
08-01-2023 14:03:57.164406,"(1.65, 2.08, 2.057597402597403)","(101.0, 560.0, 490.0)","(101.0, 320.0, 290.0)","(101.0, 540.0, 444.0)","(13.0, 16.0, 15.56989247311828)","(6.0, 6.4, 6.232388663967612)","(17.0, 22.0, 21.704918032786885)","(41.0, 75.0, 69.11764705882354)","(41.0, 55.0, 49.3125)","(4.6, 5.2, 5.0862318840579706)","(101.0, 200.0, 190.0)"
08-01-2023 14:03:58.378795,"(1.65, 2.08, 2.060674157303371)","(101.0, 560.0, 490.0)","(101.0, 310.0, 285.0)","(101.0, 540.0, 386.6666666666667)","(13.0, 16.0, 15.56989247311828)","(6.0, 6.4, 6.232388663967612)","(17.0, 22.0, 21.704918032786885)","(41.0, 75.0, 66.42857142857143)","(41.0, 55.0, 49.23529411764706)","(4.6, 5.1, 4.990492957746479)","(101.0, 200.0, 186.92307692307693)"
08-01-2023 14:03:59.615806,"(1.65, 2.08, 2.075772357723577)","(101.0, 560.0, 490.0)","(101.0, 310.0, 274.0)","(101.0, 540.0, 386.6666666666667)","(13.0, 16.0, 15.672727272727272)","(6.0, 6.4, 6.241379310344827)","(17.0, 22.0, 21.7)","(41.0, 75.0, 66.42857142857143)","(31.0, 55.0, 49.3125)","(4.6, 5.0, 4.970570570570571)","(101.0, 210.0, 188.57142857142858)"
08-01-2023 14:04:00.920171,"(1.65, 2.08, 2.075357142857143)","(101.0, 560.0, 443.33333333333337)","(101.0, 310.0, 275.0)","(101.0, 540.0, 440.0)","(13.0, 16.0, 15.709677419354838)","(6.0, 6.4, 6.288050314465409)","(17.0, 22.0, 21.97674418604651)","(41.0, 75.0, 66.42857142857143)","(31.0, 55.0, 49.3125)","(4.6, 5.0, 4.973270440251572)","(101.0, 210.0, 192.35294117647058)"
08-01-2023 14:04:02.241495,"(1.65, 2.06, 2.043456790123457)","(101.0, 550.0, 433.33333333333337)","(101.0, 300.0, 270.0)","(101.0, 570.0, 440.0)","(13.0, 16.0, 15.727272727272727)","(6.0, 6.4, 6.288050314465409)","(17.0, 22.0, 22.024390243902438)","(41.0, 75.0, 66.42857142857143)","(31.0, 55.0, 49.94444444444444)","(4.6, 5.0, 5.0033419023136245)","(101.0, 210.0, 191.8181818181818)"
08-01-2023 14:04:03.449482,"(1.65, 2.06, 2.041781818181818)","(101.0, 540.0, 433.33333333333337)","(101.0, 310.0, 270.0)","(101.0, 570.0, 440.0)","(13.0, 16.0, 15.727272727272727)","(6.0, 6.4, 6.288050314465409)","(17.0, 23.0, 22.024390243902438)","(41.0, 75.0, 70.55555555555556)","(31.0, 55.0, 49.94444444444444)","(4.6, 5.1, 5.00625)","(101.0, 210.0, 190.0)"
08-01-2023 14:04:04.670353,"(1.65, 2.06, 2.0316129032258066)","(101.0, 530.0, 452.5)","(101.0, 310.0, 296.6666666666667)","(101.0, 560.0, 476.66666666666663)","(13.0, 16.0, 15.867088607594937)","(6.0, 6.4, 6.275313807531381)","(17.0, 23.0, 22.093023255813954)","(41.0, 75.0, 70.71428571428572)","(31.0, 55.0, 51.34782608695652)","(4.6, 5.1, 4.953548387096775)","(101.0, 210.0, 179.23076923076923)"
08-01-2023 14:04:06.034717,"(1.65, 2.06, 2.048125)","(101.0, 530.0, 452.5)","(101.0, 300.0, 288.3333333333333)","(101.0, 560.0, 476.66666666666663)","(13.0, 16.0, 16.166666666666668)","(6.0, 6.4, 6.28821752265861)","(17.0, 23.0, 22.27777777777778)","(41.0, 75.0, 67.72727272727273)","(31.0, 55.0, 51.8421052631579)","(4.6, 5.0, 4.967567567567568)","(101.0, 210.0, 183.33333333333334)"
08-01-2023 14:04:07.534503,"(1.65, 2.06, 2.0513378684807257)","(101.0, 530.0, 330.0)","(101.0, 300.0, 280.0)","(101.0, 560.0, 476.66666666666663)","(13.0, 16.5, 16.25925925925926)","(6.0, 6.4, 6.2885135135135135)","(17.0, 23.0, 22.48780487804878)","(41.0, 70.0, 68.0)","(31.0, 55.0, 51.8421052631579)","(4.6, 5.0, 4.953744493392071)","(101.0, 190.0, 183.33333333333334)"
08-01-2023 14:04:09.026262,"(1.65, 2.06, 2.0513378684807257)","(101.0, 530.0, 330.0)","(101.0, 300.0, 284.0)","(101.0, 560.0, 440.0)","(13.0, 16.5, 16.306451612903224)","(6.0, 6.4, 6.4112)","(17.0, 23.0, 22.63157894736842)","(41.0, 70.0, 71.0)","(31.0, 55.0, 52.69230769230769)","(4.6, 5.0, 4.958785942492013)","(101.0, 190.0, 182.0)"
08-01-2023 14:04:10.333434,"(1.65, 2.06, 2.0537890625)","(101.0, 530.0, 380.0)","(101.0, 290.0, 284.0)","(101.0, 570.0, 403.3333333333333)","(13.0, 16.5, 16.3)","(6.0, 6.6, 6.3053968253968256)","(17.0, 23.0, 22.43243243243243)","(41.0, 75.0, 71.0)","(31.0, 55.0, 52.69230769230769)","(4.6, 5.0, 4.965410199556541)","(101.0, 200.0, 182.0)"
08-01-2023 14:04:11.661449,"(1.65, 2.06, 2.0536144578313253)","(101.0, 530.0, 380.0)","(101.0, 290.0, 265.0)","(101.0, 570.0, 403.3333333333333)","(13.0, 16.5, 16.345794392523363)","(6.0, 6.4, 6.437956204379562)","(17.0, 23.0, 22.253012048192772)","(41.0, 75.0, 64.0909090909091)","(31.0, 55.0, 52.0)","(4.6, 5.0, 4.966143497757848)","(101.0, 200.0, 177.5)"
08-01-2023 14:04:12.899489,"(1.65, 2.06, 2.0526477024070022)","(101.0, 530.0, 380.0)","(101.0, 290.0, 265.0)","(101.0, 570.0, 403.3333333333333)","(13.0, 16.5, 16.316239316239315)","(6.0, 6.6, 6.421985815602837)","(17.0, 23.0, 21.844827586206897)","(41.0, 75.0, 66.11111111111111)","(31.0, 55.0, 52.0)","(4.6, 5.0, 4.963858695652174)","(101.0, 200.0, 177.5)"
08-01-2023 14:04:14.135473,"(1.65, 2.08, 2.065310734463277)","(101.0, 530.0, 380.0)","(101.0, 290.0, 265.0)","(101.0, 570.0, 403.3333333333333)","(13.0, 16.5, 16.32520325203252)","(6.0, 6.6, 6.45028901734104)","(17.0, 22.0, 22.4)","(41.0, 75.0, 67.89473684210526)","(31.0, 55.0, 51.904761904761905)","(4.6, 5.0, 4.967919075144509)","(101.0, 200.0, 177.5)"
08-01-2023 14:04:15.451162,"(1.65, 2.06, 2.053804713804714)","(101.0, 530.0, 380.0)","(101.0, 290.0, 265.0)","(101.0, 570.0, 403.3333333333333)","(13.0, 16.5, 15.347682119205299)","(6.0, 6.6, 6.4563953488372094)","(17.0, 23.0, 22.4)","(41.0, 75.0, 67.89473684210526)","(31.0, 55.0, 51.81818181818182)","(4.6, 5.0, 4.966011235955056)","(101.0, 200.0, 182.0)"
08-01-2023 14:04:16.753828,"(1.65, 2.06, 2.051006289308176)","(101.0, 530.0, 380.0)","(101.0, 330.0, 270.0)","(101.0, 570.0, 346.6666666666667)","(13.0, 15.5, 15.321167883211679)","(6.0, 6.6, 6.463929618768328)","(17.0, 23.0, 21.830188679245282)","(41.0, 75.0, 67.6923076923077)","(31.0, 55.0, 51.81818181818182)","(4.6, 5.0, 5.018571428571429)","(101.0, 200.0, 182.0)"
08-01-2023 14:04:18.076817,"(1.65, 2.08, 2.0764885496183205)","(101.0, 530.0, 380.0)","(101.0, 310.0, 280.0)","(101.0, 560.0, 346.6666666666667)","(13.0, 15.5, 15.321167883211679)","(6.0, 6.6, 6.462643678160919)","(17.0, 22.0, 21.830188679245282)","(41.0, 70.0, 69.0909090909091)","(31.0, 55.0, 51.0)","(4.6, 5.1, 4.929142857142858)","(101.0, 200.0, 175.0)"
08-01-2023 14:04:19.434669,"(1.65, 2.08, 2.076814516129032)","(101.0, 530.0, 380.0)","(101.0, 310.0, 263.3333333333333)","(101.0, 550.0, 358.0)","(13.0, 16.0, 15.511363636363637)","(6.0, 6.6, 6.45722891566265)","(17.0, 22.0, 21.826923076923077)","(41.0, 70.0, 65.55555555555556)","(31.0, 55.0, 51.0)","(4.6, 5.0, 4.925313283208021)","(101.0, 200.0, 178.0)"
08-01-2023 14:04:20.787292,"(1.65, 2.08, 2.0767656090071647)","(101.0, 530.0, 380.0)","(101.0, 310.0, 290.0)","(101.0, 550.0, 365.45454545454544)","(13.0, 16.0, 15.511363636363637)","(6.0, 6.6, 6.459190031152648)","(17.0, 22.0, 21.826923076923077)","(41.0, 70.0, 65.55555555555556)","(41.0, 55.0, 51.0)","(4.6, 5.0, 4.92239467849224)","(101.0, 190.0, 178.0)"
08-01-2023 14:04:22.160015,"(1.75, 2.08, 2.0733752620545074)","(101.0, 530.0, 380.0)","(101.0, 300.0, 267.27272727272725)","(101.0, 540.0, 438.0)","(13.0, 16.0, 15.663461538461538)","(6.0, 6.6, 6.684444444444444)","(17.0, 22.0, 23.153061224489797)","(41.0, 70.0, 68.125)","(41.0, 55.0, 53.333333333333336)","(4.6, 5.0, 4.995373665480427)","(101.0, 190.0, 185.0)"
08-01-2023 14:04:23.423793,"(1.75, 2.02, 2.002383419689119)","(101.0, 540.0, 385.0)","(101.0, 210.0, 205.3846153846154)","(101.0, 530.0, 438.0)","(13.0, 16.0, 15.663461538461538)","(6.0, 6.8, 6.667256637168141)","(17.0, 24.0, 23.34)","(41.0, 70.0, 70.0)","(41.0, 60.0, 54.81481481481482)","(4.6, 5.1, 5.128402366863905)","(101.0, 200.0, 186.0)"
08-01-2023 14:04:24.711775,"(1.75, 1.99, 1.97944)","(101.0, 540.0, 506.6666666666667)","(101.0, 210.0, 207.85714285714286)","(101.0, 540.0, 402.0)","(13.0, 16.0, 15.86)","(6.0, 7.0, 6.804682274247491)","(17.0, 24.0, 23.51219512195122)","(41.0, 75.0, 67.5)","(41.0, 60.0, 54.81481481481482)","(4.6, 5.2, 5.1298136645962735)","(101.0, 190.0, 187.5)"
08-01-2023 14:04:25.944373,"(1.75, 1.98, 1.968)","(101.0, 540.0, 400.0)","(101.0, 210.0, 207.85714285714286)","(101.0, 530.0, 475.0)","(13.0, 16.0, 15.88888888888889)","(6.0, 7.0, 6.801360544217687)","(17.0, 24.0, 23.51219512195122)","(41.0, 75.0, 67.5)","(41.0, 60.0, 54.81481481481482)","(4.6, 5.2, 5.160893854748603)","(101.0, 190.0, 187.5)"
08-01-2023 14:04:27.293835,"(1.75, 1.98, 1.974)","(101.0, 540.0, 472.5)","(101.0, 210.0, 207.85714285714286)","(101.0, 530.0, 475.0)","(13.0, 16.0, 15.722727272727273)","(6.0, 7.0, 6.878079331941545)","(17.0, 24.0, 23.51219512195122)","(41.0, 75.0, 67.5)","(41.0, 60.0, 55.333333333333336)","(4.6, 5.2, 5.136231884057971)","(101.0, 190.0, 187.5)"
08-01-2023 14:04:28.591864,"(1.75, 1.96, 1.9524324324324325)","(101.0, 540.0, 480.0)","(101.0, 210.0, 207.85714285714286)","(101.0, 530.0, 475.0)","(13.0, 16.0, 15.571428571428571)","(6.0, 7.0, 6.9295546558704455)","(17.0, 24.0, 23.51219512195122)","(41.0, 75.0, 67.85714285714286)","(41.0, 60.0, 55.625)","(4.6, 5.2, 5.059375)","(101.0, 190.0, 187.5)"
08-01-2023 14:04:30.056543,"(1.75, 1.97, 1.9657608695652173)","(101.0, 540.0, 501.42857142857144)","(101.0, 210.0, 207.85714285714286)","(101.0, 520.0, 500.9090909090909)","(13.0, 16.0, 15.62992125984252)","(6.0, 7.0, 6.5777777777777775)","(18.0, 24.0, 23.903846153846153)","(41.0, 75.0, 66.66666666666667)","(41.0, 60.0, 55.625)","(4.4, 5.1, 5.071851851851852)","(101.0, 190.0, 186.66666666666666)"
08-01-2023 14:04:31.424030,"(1.75, 2.0, 1.99625)","(101.0, 540.0, 376.15384615384613)","(101.0, 210.0, 195.71428571428572)","(101.0, 520.0, 500.9090909090909)","(13.0, 16.0, 14.898936170212766)","(6.0, 6.6, 6.387155963302753)","(18.0, 24.0, 23.958333333333332)","(41.0, 75.0, 72.14285714285714)","(41.0, 60.0, 58.63636363636364)","(4.4, 5.2, 5.31056338028169)","(101.0, 190.0, 208.23529411764707)"
08-01-2023 14:04:32.758811,"(1.75, 2.0, 1.9967597765363128)","(101.0, 530.0, 376.15384615384613)","(101.0, 210.0, 195.71428571428572)","(101.0, 520.0, 480.0)","(13.0, 15.0, 14.885390428211586)","(6.0, 6.4, 6.704977375565611)","(18.0, 25.0, 24.241935483870968)","(41.0, 75.0, 73.18181818181819)","(41.0, 60.0, 58.5)","(4.4, 5.4, 5.260747663551402)","(101.0, 210.0, 202.0)"
08-01-2023 14:04:34.021909,"(1.75, 1.99, 1.9879767827529022)","(101.0, 530.0, 355.45454545454544)","(101.0, 210.0, 195.71428571428572)","(101.0, 520.0, 480.0)","(13.0, 15.0, 14.885390428211586)","(6.0, 6.8, 6.672340425531915)","(18.0, 25.0, 24.24590163934426)","(41.0, 75.0, 73.18181818181819)","(41.0, 60.0, 58.69565217391305)","(4.6, 5.3, 5.287919463087248)","(101.0, 220.0, 192.72727272727272)"
08-01-2023 14:04:35.279111,"(1.75, 1.99, 1.988090766823161)","(101.0, 530.0, 355.45454545454544)","(101.0, 210.0, 197.5)","(101.0, 520.0, 492.8571428571429)","(13.0, 15.0, 14.8825)","(6.0, 6.8, 6.624390243902439)","(18.0, 25.0, 24.353846153846153)","(41.0, 75.0, 73.18181818181819)","(41.0, 60.0, 56.666666666666664)","(4.6, 5.3, 5.287919463087248)","(101.0, 220.0, 192.72727272727272)"
08-01-2023 14:04:36.687006,"(1.75, 1.99, 1.9886476868327403)","(101.0, 530.0, 370.0)","(101.0, 210.0, 201.66666666666666)","(101.0, 520.0, 492.8571428571429)","(13.0, 15.0, 14.8825)","(6.0, 6.8, 6.624390243902439)","(18.0, 25.0, 24.29310344827586)","(41.0, 75.0, 73.18181818181819)","(41.0, 60.0, 57.0)","(4.6, 5.3, 5.315812917594655)","(101.0, 220.0, 192.72727272727272)"
08-01-2023 14:04:38.062904,"(1.75, 1.98, 1.9782202304737515)","(101.0, 530.0, 376.0)","(101.0, 210.0, 250.0)","(101.0, 520.0, 368.8888888888889)","(13.0, 15.5, 15.0625)","(6.0, 6.6, 6.394050343249428)","(18.0, 25.0, 24.359375)","(41.0, 80.0, 72.5)","(41.0, 60.0, 57.27272727272727)","(4.6, 5.4, 5.320588235294117)","(101.0, 220.0, 193.1578947368421)"
08-01-2023 14:04:39.409604,"(1.75, 1.99, 1.982761841227485)","(101.0, 520.0, 400.0)","(101.0, 310.0, 244.54545454545453)","(101.0, 520.0, 422.8571428571429)","(13.0, 15.5, 15.082568807339449)","(6.0, 6.4, 6.454736842105263)","(18.0, 25.0, 24.388059701492537)","(41.0, 80.0, 73.57142857142857)","(41.0, 60.0, 57.5)","(4.6, 5.4, 5.3248520710059175)","(101.0, 220.0, 194.5)"
08-01-2023 14:04:40.760085,"(1.75, 1.98, 1.976387434554974)","(101.0, 520.0, 377.5)","(101.0, 310.0, 215.71428571428572)","(101.0, 520.0, 444.44444444444446)","(13.0, 15.5, 15.042372881355933)","(6.0, 6.6, 6.431756756756757)","(18.0, 25.0, 24.29310344827586)","(41.0, 80.0, 74.70588235294117)","(41.0, 60.0, 57.5)","(4.6, 5.4, 5.312304250559284)","(101.0, 220.0, 204.54545454545453)"
08-01-2023 14:04:42.072334,"(1.75, 2.0, 1.9953333333333334)","(101.0, 520.0, 377.5)","(101.0, 310.0, 270.0)","(101.0, 520.0, 368.8888888888889)","(13.0, 15.5, 15.052486187845304)","(6.0, 6.6, 6.714012738853503)","(18.0, 25.0, 24.22641509433962)","(41.0, 80.0, 75.33333333333333)","(41.0, 60.0, 57.5)","(4.6, 5.4, 5.2660256410256405)","(101.0, 220.0, 204.54545454545453)"
08-01-2023 14:04:43.319299,"(1.75, 2.0, 1.997705223880597)","(101.0, 510.0, 366.0)","(101.0, 290.0, 270.0)","(101.0, 520.0, 368.8888888888889)","(13.0, 15.5, 15.052486187845304)","(6.0, 6.8, 6.714012738853503)","(18.0, 25.0, 24.22641509433962)","(41.0, 80.0, 75.33333333333333)","(41.0, 60.0, 57.5)","(4.6, 5.3, 5.2660256410256405)","(101.0, 220.0, 204.54545454545453)"
