,Jets Art,Jo Rocks,Alanza,Elli Joh,Heavenly Brigade Nz,Norms Lady,Blissfull Mind,Tic Tact,Aussiepride,Power Up Nz
11-01-2023 19:31:53.778791,"(5.0, 6.0, 5.96)","(6.0, 7.8, 7.7)","(3.4, 3.95, 3.840909090909091)","(71.0, 110.0, 97.5)","(7.5, 99999, 99990)","(6.0, 7.6, 7.527272727272727)","(61.0, 100.0, 97.14285714285714)","(81.0, 160.0, 162.30769230769232)","(21.0, 26.0, 24.0)","(4.8, 99999, 99990)"
11-01-2023 19:31:55.260582,"(5.0, 6.0, 5.96)","(6.0, 7.8, 7.65)","(3.4, 3.95, 3.8)","(71.0, 110.0, 97.5)","(7.5, 99999, 99990)","(6.0, 7.6, 7.527272727272727)","(61.0, 100.0, 97.14285714285714)","(81.0, 170.0, 174.0)","(21.0, 26.0, 24.0)","(4.8, 99999, 99990)"
11-01-2023 19:31:56.771901,"(5.0, 6.0, 5.96)","(6.0, 7.8, 7.65)","(3.4, 3.95, 3.8)","(71.0, 110.0, 97.5)","(7.5, 99999, 99990)","(6.0, 7.6, 7.527272727272727)","(61.0, 100.0, 97.14285714285714)","(81.0, 180.0, 167.14285714285714)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:31:58.371509,"(5.0, 6.0, 5.96)","(6.0, 7.8, 7.65)","(3.4, 3.95, 3.8)","(71.0, 110.0, 97.5)","(7.5, 99999, 99990)","(6.0, 7.6, 7.527272727272727)","(61.0, 100.0, 97.14285714285714)","(81.0, 180.0, 167.14285714285714)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:31:59.774386,"(5.0, 6.0, 5.96)","(6.0, 7.8, 7.7)","(3.4, 3.95, 3.8)","(71.0, 110.0, 97.5)","(7.5, 99999, 99990)","(6.0, 7.6, 7.527272727272727)","(61.0, 100.0, 97.14285714285714)","(81.0, 180.0, 167.14285714285714)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:01.203234,"(5.0, 6.0, 5.96)","(5.5, 7.8, 7.6499999999999995)","(3.4, 3.95, 3.73125)","(71.0, 110.0, 97.5)","(7.5, 99999, 99990)","(6.0, 7.6, 7.527272727272727)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 174.0)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:02.757541,"(5.0, 6.0, 5.9)","(5.5, 7.8, 7.6499999999999995)","(3.4, 3.95, 3.8545454545454545)","(71.0, 110.0, 97.5)","(7.5, 99999, 99990)","(6.0, 7.6, 7.448275862068965)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 174.0)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:04.150017,"(5.0, 6.0, 5.9)","(5.5, 7.8, 7.6499999999999995)","(3.4, 3.9, 3.8214285714285716)","(71.0, 110.0, 97.5)","(7.5, 99999, 99990)","(6.0, 7.6, 7.448275862068965)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 174.0)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:05.550921,"(5.0, 5.9, 5.881818181818182)","(5.5, 7.8, 7.6499999999999995)","(3.4, 3.85, 3.8214285714285716)","(71.0, 110.0, 97.5)","(7.5, 99999, 99990)","(6.0, 7.6, 7.448275862068965)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 168.46153846153845)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:06.909813,"(5.0, 5.9, 5.871428571428572)","(5.5, 7.8, 7.6499999999999995)","(3.4, 3.85, 3.8214285714285716)","(71.0, 110.0, 97.5)","(7.5, 99999, 99990)","(6.0, 7.6, 7.448275862068965)","(61.0, 100.0, 96.66666666666667)","(101.0, 180.0, 168.46153846153845)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:08.264967,"(5.0, 6.0, 5.871428571428572)","(5.5, 7.8, 7.666666666666666)","(3.4, 3.85, 3.825)","(71.0, 110.0, 97.5)","(7.5, 99999, 99990)","(6.0, 7.6, 7.448275862068965)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 168.46153846153845)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:09.650922,"(5.0, 6.0, 5.871428571428572)","(5.5, 7.8, 7.666666666666666)","(3.4, 3.85, 3.825)","(71.0, 110.0, 105.0)","(7.5, 99999, 99990)","(6.0, 7.6, 7.448275862068965)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 168.46153846153845)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:11.022071,"(5.0, 6.0, 5.871428571428572)","(5.5, 7.8, 7.666666666666666)","(3.4, 3.85, 3.825)","(71.0, 110.0, 106.0)","(7.5, 99999, 99990)","(6.0, 7.6, 7.448275862068965)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 168.46153846153845)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:12.439497,"(5.0, 6.0, 5.871428571428572)","(5.5, 7.8, 7.666666666666666)","(3.4, 3.85, 3.825)","(71.0, 110.0, 106.0)","(7.5, 99999, 99990)","(6.0, 7.6, 7.470588235294118)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 168.46153846153845)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:13.870175,"(5.0, 6.0, 6.0125)","(5.5, 7.8, 7.533333333333333)","(3.4, 3.85, 3.778947368421053)","(71.0, 110.0, 106.0)","(7.5, 99999, 99990)","(6.0, 7.6, 7.470588235294118)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 168.46153846153845)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:15.241680,"(5.0, 6.2, 6.083333333333334)","(5.5, 7.8, 7.533333333333333)","(3.4, 3.85, 3.778947368421053)","(71.0, 110.0, 106.0)","(7.5, 99999, 99990)","(6.0, 7.6, 7.470588235294118)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 168.46153846153845)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:16.602222,"(5.0, 6.2, 6.083333333333334)","(5.5, 7.8, 7.533333333333333)","(3.4, 3.85, 3.778947368421053)","(71.0, 110.0, 106.0)","(7.5, 99999, 99990)","(6.0, 7.6, 7.470588235294118)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 168.46153846153845)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:17.906267,"(5.0, 6.2, 6.083333333333334)","(5.5, 7.8, 7.533333333333333)","(3.4, 3.85, 3.7717391304347827)","(71.0, 110.0, 106.0)","(7.5, 99999, 99990)","(6.0, 7.6, 7.4967741935483865)","(61.0, 100.0, 97.14285714285714)","(101.0, 180.0, 214.6153846153846)","(21.0, 26.0, 24.333333333333332)","(4.8, 99999, 99990)"
11-01-2023 19:32:19.172807,"(5.0, 6.2, 6.07037037037037)","(5.5, 7.8, 7.581818181818182)","(3.4, 3.85, 3.7717391304347827)","(71.0, 110.0, 106.0)","(7.5, 99999, 99990)","(6.0, 7.6, 7.791304347826086)","(61.0, 100.0, 97.14285714285714)","(101.0, 220.0, 223.84615384615387)","(20.0, 26.0, 24.695652173913043)","(4.8, 99999, 99990)"
11-01-2023 19:32:20.416259,"(5.0, 6.0, 5.914285714285715)","(5.5, 7.4, 7.333333333333334)","(3.4, 3.85, 3.7717391304347827)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 7.8, 7.942857142857143)","(61.0, 100.0, 97.14285714285714)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.695652173913043)","(4.8, 99999, 99990)"
11-01-2023 19:32:21.704148,"(5.0, 6.0, 5.914285714285715)","(5.5, 7.4, 7.32)","(3.4, 3.85, 3.7717391304347827)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.93015873015873)","(61.0, 100.0, 97.0)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.695652173913043)","(4.8, 99999, 99990)"
11-01-2023 19:32:23.015270,"(5.0, 6.0, 5.914285714285715)","(6.0, 7.4, 7.32)","(3.3, 3.85, 3.7717391304347827)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.93015873015873)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.695652173913043)","(5.0, 99999, 99990)"
11-01-2023 19:32:24.310396,"(5.0, 6.0, 5.914285714285715)","(6.0, 7.4, 7.133333333333334)","(3.3, 3.85, 3.7717391304347827)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.93015873015873)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.695652173913043)","(5.0, 99999, 99990)"
11-01-2023 19:32:25.617003,"(5.0, 6.0, 5.914285714285715)","(6.0, 7.2, 6.933333333333334)","(3.3, 3.85, 3.7717391304347827)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.87012987012987)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.695652173913043)","(5.0, 99999, 99990)"
11-01-2023 19:32:26.917637,"(5.0, 6.0, 5.914285714285715)","(6.0, 7.2, 6.933333333333334)","(3.3, 3.85, 3.7717391304347827)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.87012987012987)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:28.163658,"(5.0, 6.2, 6.0285714285714285)","(6.0, 7.2, 6.933333333333334)","(3.3, 3.85, 3.85)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.87012987012987)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:29.453443,"(5.0, 6.2, 5.994871794871795)","(6.0, 7.2, 6.933333333333334)","(3.3, 3.9, 3.795)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.857142857142857)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 23.923076923076923)","(5.0, 99999, 99990)"
11-01-2023 19:32:30.882265,"(5.0, 6.2, 6.033333333333333)","(6.0, 7.2, 6.866666666666666)","(3.3, 3.9, 3.783333333333333)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.857142857142857)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:32.195010,"(5.0, 6.2, 5.9750000000000005)","(6.0, 7.2, 6.9)","(3.3, 3.9, 3.783333333333333)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.870588235294117)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:33.755009,"(5.0, 6.2, 5.9750000000000005)","(6.0, 7.2, 6.864705882352941)","(3.3, 3.9, 3.783333333333333)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.870588235294117)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:35.220120,"(5.0, 6.2, 5.9750000000000005)","(6.0, 7.2, 6.8545454545454545)","(3.3, 3.9, 3.808333333333333)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.870588235294117)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:36.699399,"(5.0, 6.2, 5.963157894736843)","(6.0, 7.2, 6.8545454545454545)","(3.3, 3.85, 3.808333333333333)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.0, 7.870588235294117)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:38.368275,"(5.0, 6.2, 5.963157894736843)","(6.0, 7.2, 6.82)","(3.3, 3.85, 3.8027777777777776)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.870588235294117)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:40.063913,"(5.0, 6.2, 5.963157894736843)","(6.0, 7.2, 6.8545454545454545)","(3.3, 3.85, 3.78)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.86865671641791)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:41.534174,"(5.0, 6.2, 5.963157894736843)","(6.0, 7.2, 6.82)","(3.3, 3.8, 3.78)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.857142857142857)","(61.0, 100.0, 97.0)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:42.942018,"(5.0, 6.2, 5.963157894736843)","(6.0, 7.2, 6.82)","(3.3, 3.8, 3.78)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.857142857142857)","(61.0, 100.0, 97.0)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:44.431588,"(5.0, 6.2, 5.963157894736843)","(6.0, 7.2, 6.82)","(3.3, 3.8, 3.78)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.857142857142857)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:45.892497,"(5.0, 6.2, 5.963157894736843)","(6.0, 7.2, 6.8545454545454545)","(3.3, 3.8, 3.78)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.857142857142857)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 223.84615384615387)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:47.279071,"(5.0, 6.2, 5.963157894736843)","(6.0, 7.2, 6.833333333333333)","(3.3, 3.8, 3.78)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.864615384615385)","(61.0, 100.0, 98.33333333333333)","(101.0, 230.0, 218.57142857142856)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:48.716640,"(5.0, 6.2, 5.963157894736843)","(6.0, 7.2, 6.833333333333333)","(3.3, 3.8, 3.78)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.852941176470588)","(61.0, 100.0, 95.9090909090909)","(101.0, 230.0, 218.57142857142856)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:50.076992,"(5.0, 6.2, 5.963157894736843)","(6.0, 7.2, 6.84)","(3.3, 3.8, 3.76)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.852941176470588)","(61.0, 100.0, 93.57142857142857)","(101.0, 230.0, 218.57142857142856)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:51.592832,"(5.0, 6.2, 5.992682926829269)","(6.0, 7.2, 6.84)","(3.3, 3.8, 3.7545454545454544)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.850746268656716)","(61.0, 100.0, 91.0)","(101.0, 230.0, 218.57142857142856)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:53.127787,"(5.0, 6.2, 5.992682926829269)","(6.0, 7.2, 6.84)","(3.3, 3.8, 3.7535714285714286)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.8545454545454545)","(61.0, 100.0, 93.57142857142857)","(101.0, 230.0, 220.0)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:54.636957,"(5.0, 6.2, 5.992682926829269)","(6.0, 7.2, 6.866666666666666)","(3.3, 3.8, 3.7724137931034485)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.827027027027027)","(61.0, 95.0, 93.57142857142857)","(101.0, 230.0, 220.0)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:56.170303,"(5.0, 6.2, 5.992682926829269)","(6.0, 7.0, 6.866666666666666)","(3.3, 3.85, 3.7)","(71.0, 110.0, 102.5)","(8.0, 99999, 99990)","(6.0, 8.0, 7.9)","(61.0, 95.0, 80.0)","(101.0, 230.0, 214.0)","(20.0, 26.0, 24.41176470588235)","(5.0, 99999, 99990)"
11-01-2023 19:32:57.625546,"(5.0, 6.2, 5.992682926829269)","(6.0, 6.6, 6.415094339622642)","(3.3, 3.7, 3.6520202020202017)","(71.0, 110.0, 107.14285714285714)","(8.0, 99999, 99990)","(6.0, 8.0, 7.914285714285715)","(61.0, 85.0, 73.75)","(101.0, 230.0, 214.0)","(20.0, 26.0, 24.071428571428573)","(5.0, 99999, 99990)"
11-01-2023 19:32:59.104912,"(5.0, 6.2, 5.916666666666667)","(6.0, 6.6, 6.417857142857143)","(3.3, 3.7, 3.6520202020202017)","(71.0, 110.0, 107.14285714285714)","(8.0, 99999, 99990)","(6.0, 8.0, 7.914285714285715)","(61.0, 75.0, 73.75)","(101.0, 230.0, 214.0)","(20.0, 26.0, 24.071428571428573)","(5.0, 99999, 99990)"
11-01-2023 19:33:00.599288,"(5.0, 6.2, 5.916666666666667)","(6.0, 6.6, 6.417857142857143)","(3.3, 3.7, 3.6520202020202017)","(71.0, 110.0, 107.14285714285714)","(8.0, 99999, 99990)","(6.0, 8.0, 7.976470588235293)","(61.0, 85.0, 73.75)","(101.0, 230.0, 214.0)","(20.0, 26.0, 24.5)","(5.0, 99999, 99990)"
11-01-2023 19:33:02.120314,"(5.0, 6.2, 6.294117647058824)","(6.0, 6.6, 6.3500000000000005)","(3.3, 3.65, 3.575)","(71.0, 110.0, 106.0)","(8.0, 99999, 99990)","(6.0, 8.2, 8.011764705882353)","(61.0, 85.0, 71.66666666666667)","(101.0, 230.0, 207.14285714285714)","(20.0, 26.0, 24.071428571428573)","(5.0, 99999, 99990)"
11-01-2023 19:33:03.558801,"(5.0, 6.4, 6.351020408163266)","(5.5, 6.4, 6.26)","(3.3, 3.6, 3.575)","(71.0, 110.0, 125.0)","(8.0, 99999, 99990)","(6.0, 8.2, 8.011764705882353)","(61.0, 75.0, 71.66666666666667)","(101.0, 230.0, 207.14285714285714)","(20.0, 26.0, 24.65)","(5.0, 99999, 99990)"
11-01-2023 19:33:05.014040,"(5.0, 6.4, 6.351020408163266)","(5.5, 6.6, 6.26)","(3.3, 3.6, 3.575)","(71.0, 160.0, 125.0)","(8.0, 99999, 99990)","(6.0, 8.2, 8.011764705882353)","(61.0, 85.0, 71.66666666666667)","(101.0, 230.0, 207.14285714285714)","(20.0, 26.0, 24.65)","(5.0, 99999, 99990)"
11-01-2023 19:33:06.361750,"(5.0, 6.4, 6.351020408163266)","(5.5, 6.6, 6.26)","(3.3, 3.6, 3.635294117647059)","(71.0, 160.0, 125.0)","(8.0, 99999, 99990)","(6.0, 8.2, 8.011764705882353)","(61.0, 85.0, 71.66666666666667)","(101.0, 230.0, 207.14285714285714)","(20.0, 26.0, 24.65)","(5.0, 99999, 99990)"
11-01-2023 19:33:07.722819,"(5.0, 6.4, 6.15)","(5.5, 6.6, 6.26)","(3.3, 3.65, 3.6258064516129034)","(71.0, 160.0, 125.0)","(8.0, 99999, 99990)","(6.0, 8.2, 8.011764705882353)","(61.0, 85.0, 71.66666666666667)","(101.0, 230.0, 207.14285714285714)","(20.0, 26.0, 24.65)","(5.0, 99999, 99990)"
11-01-2023 19:33:09.146661,"(5.0, 6.4, 6.257142857142857)","(5.5, 6.6, 6.253731343283582)","(3.3, 3.65, 3.6144144144144144)","(71.0, 160.0, 125.0)","(8.0, 99999, 99990)","(6.0, 8.2, 8.011764705882353)","(61.0, 85.0, 71.66666666666667)","(101.0, 230.0, 207.14285714285714)","(20.0, 26.0, 24.65)","(5.0, 99999, 99990)"
11-01-2023 19:33:10.584358,"(5.0, 6.4, 6.345945945945946)","(5.5, 6.6, 6.253731343283582)","(3.3, 3.7, 3.6144144144144144)","(71.0, 160.0, 125.0)","(8.0, 99999, 99990)","(6.0, 8.2, 8.011764705882353)","(61.0, 85.0, 71.66666666666667)","(101.0, 230.0, 207.14285714285714)","(20.0, 26.0, 24.65)","(5.0, 99999, 99990)"
11-01-2023 19:33:12.001746,"(5.0, 6.4, 6.345945945945946)","(5.5, 6.6, 6.253731343283582)","(3.3, 3.7, 3.6144144144144144)","(71.0, 160.0, 131.66666666666669)","(8.0, 99999, 99990)","(6.0, 8.2, 8.011764705882353)","(61.0, 85.0, 71.66666666666667)","(101.0, 230.0, 216.66666666666669)","(20.0, 26.0, 24.65)","(5.0, 99999, 99990)"
11-01-2023 19:33:13.425925,"(5.0, 6.4, 6.313793103448276)","(5.5, 6.6, 6.253731343283582)","(3.3, 3.7, 3.6144144144144144)","(71.0, 140.0, 131.66666666666669)","(8.0, 99999, 99990)","(6.0, 8.2, 8.011764705882353)","(61.0, 85.0, 71.66666666666667)","(101.0, 230.0, 216.66666666666669)","(20.0, 26.0, 24.65)","(5.0, 99999, 99990)"
11-01-2023 19:33:14.885637,"(5.0, 6.4, 6.3375)","(5.5, 6.4, 6.32)","(3.3, 3.7, 3.6144144144144144)","(71.0, 140.0, 131.66666666666669)","(8.0, 99999, 99990)","(6.0, 8.2, 8.033333333333333)","(61.0, 85.0, 71.66666666666667)","(101.0, 260.0, 244.28571428571428)","(20.0, 26.0, 24.65)","(5.0, 99999, 99990)"
11-01-2023 19:33:16.252249,"(5.0, 6.4, 6.302439024390244)","(5.5, 6.4, 6.32)","(3.2, 3.7, 3.650520833333333)","(71.0, 140.0, 123.33333333333334)","(8.5, 99999, 99990)","(6.5, 8.2, 8.033333333333333)","(61.0, 85.0, 71.66666666666667)","(101.0, 260.0, 226.66666666666669)","(20.0, 26.0, 24.82608695652174)","(5.5, 99999, 99990)"
11-01-2023 19:33:17.619207,"(5.0, 6.4, 6.413333333333333)","(5.5, 6.4, 6.32)","(3.2, 3.7, 3.6136363636363638)","(71.0, 130.0, 123.33333333333334)","(8.5, 99999, 99990)","(6.5, 8.2, 8.033333333333333)","(61.0, 85.0, 75.0)","(101.0, 260.0, 320.0)","(20.0, 26.0, 24.82608695652174)","(5.5, 99999, 99990)"
11-01-2023 19:33:19.022593,"(5.0, 6.6, 6.449999999999999)","(5.5, 6.4, 6.32)","(3.2, 3.7, 3.6136363636363638)","(71.0, 130.0, 123.33333333333334)","(8.5, 99999, 99990)","(6.5, 8.2, 8.033333333333333)","(61.0, 85.0, 75.0)","(101.0, 480.0, 320.0)","(20.0, 26.0, 24.82608695652174)","(5.5, 99999, 99990)"
11-01-2023 19:33:20.442910,"(5.0, 6.6, 6.523255813953488)","(5.5, 6.4, 6.32)","(3.2, 3.7, 3.6136363636363638)","(71.0, 130.0, 140.0)","(8.5, 99999, 99990)","(6.5, 8.2, 8.033333333333333)","(61.0, 85.0, 75.0)","(101.0, 480.0, 133.33333333333334)","(20.0, 26.0, 24.82608695652174)","(5.5, 99999, 99990)"
11-01-2023 19:33:21.804404,"(5.0, 6.6, 6.523255813953488)","(5.5, 6.4, 6.32)","(3.2, 3.7, 3.6136363636363638)","(71.0, 150.0, 140.0)","(8.5, 99999, 99990)","(6.5, 8.2, 8.033333333333333)","(61.0, 85.0, 75.0)","(101.0, 150.0, 343.33333333333337)","(20.0, 26.0, 24.82608695652174)","(5.5, 99999, 99990)"
11-01-2023 19:33:23.139902,"(5.0, 6.6, 6.430769230769231)","(5.5, 6.4, 6.294736842105263)","(3.2, 3.7, 3.6136363636363638)","(71.0, 150.0, 140.0)","(8.5, 99999, 99990)","(6.5, 8.2, 8.033333333333333)","(61.0, 85.0, 78.33333333333333)","(101.0, 460.0, 215.0)","(20.0, 26.0, 24.82608695652174)","(5.5, 99999, 99990)"
11-01-2023 19:33:24.412840,"(5.0, 6.6, 6.430769230769231)","(5.5, 6.4, 6.278260869565218)","(3.2, 3.7, 3.7926315789473684)","(71.0, 150.0, 131.66666666666669)","(8.5, 99999, 99990)","(6.5, 8.2, 8.08235294117647)","(61.0, 80.0, 78.33333333333333)","(101.0, 460.0, 215.0)","(20.0, 26.0, 24.82608695652174)","(5.5, 99999, 99990)"
11-01-2023 19:33:25.733228,"(5.0, 6.6, 6.430769230769231)","(5.5, 6.4, 6.264285714285714)","(3.2, 3.8, 3.7785714285714285)","(71.0, 140.0, 131.66666666666669)","(8.5, 99999, 99990)","(6.5, 8.2, 8.149999999999999)","(61.0, 80.0, 78.125)","(101.0, 460.0, 280.0)","(20.0, 26.0, 24.65)","(5.5, 99999, 99990)"
11-01-2023 19:33:27.057517,"(5.0, 6.6, 6.533333333333333)","(5.5, 6.4, 6.27741935483871)","(3.2, 3.8, 3.7785714285714285)","(71.0, 140.0, 131.66666666666669)","(8.5, 99999, 99990)","(6.5, 8.2, 8.142307692307691)","(61.0, 80.0, 78.125)","(101.0, 450.0, 355.0)","(20.0, 26.0, 24.65)","(5.5, 99999, 99990)"
11-01-2023 19:33:28.435912,"(5.0, 6.8, 6.673684210526316)","(5.5, 6.4, 6.171428571428572)","(3.2, 3.8, 3.7785714285714285)","(71.0, 140.0, 123.33333333333334)","(8.5, 99999, 99990)","(6.5, 8.2, 8.02608695652174)","(61.0, 80.0, 78.63636363636364)","(101.0, 440.0, 347.5)","(20.0, 26.0, 24.65)","(5.5, 99999, 99990)"
11-01-2023 19:33:29.884847,"(5.0, 6.8, 6.778082191780822)","(5.5, 6.2, 6.15)","(3.2, 3.8, 3.7785714285714285)","(71.0, 130.0, 123.33333333333334)","(8.5, 99999, 99990)","(6.5, 8.2, 8.094736842105263)","(61.0, 80.0, 78.63636363636364)","(101.0, 430.0, 321.42857142857144)","(20.0, 26.0, 24.65)","(5.5, 99999, 99990)"
11-01-2023 19:33:31.314313,"(5.0, 6.8, 6.733333333333333)","(5.5, 6.2, 6.15)","(3.2, 3.8, 3.7785714285714285)","(71.0, 130.0, 140.0)","(8.5, 99999, 99990)","(6.5, 8.2, 8.05185185185185)","(61.0, 80.0, 78.63636363636364)","(101.0, 410.0, 206.66666666666669)","(20.0, 26.0, 24.65)","(5.5, 99999, 99990)"
