,Red Fox,Antequera,Diddley Squat,Zoufire,Big Bullet,Berry Foxie,World Action,Xtramagic
08-01-2023 11:51:20.102295,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.2, 4.888888888888889)","(7.5, 11.5, 11.236363636363636)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 23.375)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:21.085260,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.2, 4.888888888888889)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:22.210180,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.2, 5.0285714285714285)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:23.365462,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.2, 5.06)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:24.439036,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.3, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:25.741133,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:27.063570,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:28.115898,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:29.190110,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:30.278112,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:31.319436,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:32.320702,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:33.381791,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:34.374845,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:35.499192,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:36.517919,"(3.5, 4.3, 3.966666666666667)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:37.559211,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:38.669813,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:39.734946,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:40.769149,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:41.762248,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:42.728076,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:43.699083,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:44.726718,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:51:45.751695,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.913333333333333)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 11.7)"
08-01-2023 11:51:46.796954,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.8999999999999995)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 11.7)"
08-01-2023 11:51:47.807821,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.8999999999999995)","(7.5, 11.5, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 11.7)"
08-01-2023 11:51:48.769817,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.922222222222222)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 11.7)"
08-01-2023 11:51:49.754790,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.922222222222222)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 11.7)"
08-01-2023 11:51:50.727835,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.922222222222222)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 11.7)"
08-01-2023 11:51:51.758591,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.833333333333333)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 11.7)"
08-01-2023 11:51:52.781546,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.833333333333333)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:51:53.916474,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.958823529411765)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:51:54.871566,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.958823529411765)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:51:55.836191,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.958823529411765)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:51:56.796711,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.1, 4.958823529411765)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:51:57.830889,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:51:58.862769,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:51:59.861190,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:52:00.827919,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:52:01.831789,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:52:02.861672,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:52:03.956077,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:52:05.076546,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:52:06.400965,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.5)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 24.5)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.75)"
08-01-2023 11:52:07.679734,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.8)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 23.0)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:52:08.794627,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.8)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 23.0)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:52:09.999361,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.8)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 23.625)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:52:11.285288,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.8)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 23.625)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:52:12.346187,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.8)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 23.625)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:52:13.387993,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.8)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 23.625)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:52:14.452140,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.8)","(101.0, 220.0, 166.66666666666666)","(12.0, 25.0, 23.625)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.1)"
08-01-2023 11:52:15.486531,"(3.5, 4.3, 4.014285714285714)","(8.0, 11.5, 10.3)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.8)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.326086956521738)"
08-01-2023 11:52:16.467214,"(3.5, 4.3, 4.204761904761905)","(8.0, 11.5, 11.164)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.326086956521738)"
08-01-2023 11:52:17.489814,"(3.5, 4.3, 4.204761904761905)","(8.0, 11.5, 11.164)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.326086956521738)"
08-01-2023 11:52:18.471509,"(3.5, 4.3, 4.204761904761905)","(8.0, 11.5, 11.164)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.6)","(101.0, 220.0, 192.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.326086956521738)"
08-01-2023 11:52:19.497472,"(3.5, 4.3, 4.204761904761905)","(8.0, 11.5, 11.245454545454546)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.6)","(101.0, 220.0, 192.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.326086956521738)"
08-01-2023 11:52:20.625312,"(3.5, 4.3, 4.204761904761905)","(8.0, 11.5, 11.245454545454546)","(3.9, 5.0, 4.844444444444444)","(7.5, 11.0, 10.6)","(101.0, 220.0, 192.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.326086956521738)"
08-01-2023 11:52:21.770641,"(3.5, 4.3, 4.204761904761905)","(8.0, 11.5, 11.245454545454546)","(3.9, 5.0, 4.766666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 192.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.326086956521738)"
08-01-2023 11:52:22.896861,"(3.5, 4.3, 4.204761904761905)","(8.0, 11.5, 11.245454545454546)","(3.9, 5.0, 4.766666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 192.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.326086956521738)"
08-01-2023 11:52:24.095965,"(3.5, 4.3, 4.008333333333334)","(8.0, 11.5, 11.245454545454546)","(3.9, 5.0, 4.766666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 192.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 12.326086956521738)"
08-01-2023 11:52:25.162829,"(3.5, 4.3, 4.008333333333334)","(8.0, 11.5, 11.245454545454546)","(3.9, 5.0, 4.766666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 192.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 13.30952380952381)"
08-01-2023 11:52:26.350886,"(3.5, 4.3, 4.008333333333334)","(8.0, 11.5, 11.245454545454546)","(3.9, 5.0, 4.766666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 13.287878787878787)"
08-01-2023 11:52:27.460212,"(3.5, 4.3, 4.008333333333334)","(8.0, 11.5, 11.138095238095238)","(3.9, 5.0, 4.766666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 13.287878787878787)"
08-01-2023 11:52:28.474159,"(3.5, 4.3, 4.008333333333334)","(8.0, 11.5, 10.366666666666667)","(3.9, 4.9, 4.766666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 13.287878787878787)"
08-01-2023 11:52:29.657971,"(3.5, 4.3, 4.008333333333334)","(8.0, 11.5, 10.366666666666667)","(3.9, 4.9, 4.766666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 13.287878787878787)"
08-01-2023 11:52:30.780914,"(3.5, 4.3, 4.008333333333334)","(8.0, 11.5, 10.366666666666667)","(3.9, 4.9, 4.766666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 13.287878787878787)"
08-01-2023 11:52:31.928543,"(3.5, 4.3, 4.008333333333334)","(8.0, 11.5, 10.366666666666667)","(3.9, 4.9, 4.766666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 13.287878787878787)"
08-01-2023 11:52:32.985309,"(3.5, 4.3, 4.008333333333334)","(8.0, 11.5, 10.366666666666667)","(3.9, 4.9, 4.766666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.5, 13.287878787878787)"
08-01-2023 11:52:34.032215,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.672727272727274)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:35.064810,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.55)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:36.118737,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.55)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:37.122179,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:38.143034,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:39.213113,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:40.265517,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:41.294428,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:42.341579,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:43.346573,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:44.336414,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:45.347968,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:46.369654,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:47.408644,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:48.473195,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
08-01-2023 11:52:49.466397,"(3.5, 4.3, 4.05)","(8.0, 11.0, 10.775)","(3.9, 4.9, 4.566666666666667)","(7.5, 11.0, 10.6)","(101.0, 220.0, 180.0)","(12.0, 25.0, 24.541666666666664)","(3.6, 4.1, 3.923076923076923)","(8.5, 14.0, 13.386363636363637)"
