,Rebellious Lord,Gutsy,Tarasque,Bianco Nuovo,Our Ellie Rose,Aeroette,Miss Cavendish,Bignota,Goodness Gracie,Bassons
04-01-2023 15:56:56.692641,"(11.0, 13.5, 13.161290322580646)","(6.5, 7.8, 7.623529411764705)","(21.0, 30.0, 29.575757575757574)","(21.0, 26.0, 25.875)","(6.0, 8.0, 7.8545454545454545)","(11.0, 16.0, 15.625)","(5.0, 6.6, 6.514814814814815)","(3.5, 3.7, 3.6166666666666667)","(10.0, 12.5, 12.064516129032258)","(31.0, 55.0, 52.8)"
04-01-2023 15:56:58.034568,"(11.0, 13.5, 13.096153846153847)","(6.5, 7.8, 7.613333333333333)","(21.0, 30.0, 29.5)","(21.0, 26.0, 25.875)","(6.0, 8.0, 7.9)","(11.0, 16.0, 15.571428571428571)","(5.0, 6.6, 6.524)","(3.5, 3.65, 3.610526315789474)","(10.0, 12.5, 12.114285714285714)","(31.0, 55.0, 52.8)"
04-01-2023 15:56:59.402310,"(11.0, 13.5, 13.086206896551724)","(6.5, 7.8, 7.602469135802469)","(21.0, 30.0, 29.658536585365855)","(21.0, 26.0, 25.875)","(6.0, 8.0, 7.84)","(11.0, 16.0, 15.571428571428571)","(5.0, 6.6, 6.4051282051282055)","(3.5, 3.65, 3.6446043165467623)","(10.0, 12.5, 12.080645161290322)","(31.0, 55.0, 54.1219512195122)"
04-01-2023 15:57:00.816922,"(11.0, 13.5, 13.086206896551724)","(6.5, 7.8, 7.601183431952663)","(21.0, 30.0, 29.22222222222222)","(21.0, 26.0, 25.96)","(6.0, 8.0, 7.917241379310345)","(11.0, 16.0, 15.571428571428571)","(5.0, 6.6, 6.516483516483516)","(3.5, 3.65, 3.6494252873563218)","(10.0, 12.5, 12.642857142857142)","(31.0, 55.0, 52.666666666666664)"
04-01-2023 15:57:02.192018,"(11.0, 13.5, 13.216216216216216)","(6.5, 7.8, 7.592682926829268)","(21.0, 30.0, 29.866666666666667)","(21.0, 26.0, 26.53846153846154)","(6.0, 8.0, 7.9)","(11.0, 16.0, 15.555555555555555)","(5.0, 6.6, 6.468817204301075)","(3.5, 3.65, 3.63125)","(10.0, 13.0, 12.772151898734178)","(31.0, 55.0, 52.375)"
04-01-2023 15:57:03.576103,"(11.0, 13.5, 13.162162162162161)","(6.5, 7.6, 7.592682926829268)","(21.0, 30.0, 29.866666666666667)","(21.0, 27.0, 25.596774193548388)","(6.0, 8.0, 7.858823529411764)","(11.0, 16.0, 15.555555555555555)","(5.0, 6.6, 6.483809523809524)","(3.4, 3.65, 3.613888888888889)","(10.0, 13.0, 12.791666666666666)","(31.0, 55.0, 53.09090909090909)"
04-01-2023 15:57:04.965933,"(10.0, 13.5, 13.152777777777779)","(6.5, 7.8, 7.5858823529411765)","(21.0, 30.0, 29.866666666666667)","(21.0, 26.0, 25.596774193548388)","(6.0, 8.0, 7.858823529411764)","(12.0, 16.0, 15.555555555555555)","(5.0, 6.6, 6.479310344827586)","(3.4, 3.65, 3.6068627450980393)","(10.0, 13.0, 12.779411764705882)","(31.0, 55.0, 53.09090909090909)"
04-01-2023 15:57:06.425380,"(11.0, 13.5, 13.152777777777779)","(6.5, 7.8, 7.641176470588235)","(21.0, 30.0, 29.866666666666667)","(21.0, 26.0, 25.489795918367346)","(6.0, 8.0, 7.9)","(12.0, 16.0, 15.53225806451613)","(5.5, 6.6, 6.302325581395349)","(3.3, 3.65, 3.639655172413793)","(10.0, 13.0, 12.870689655172415)","(31.0, 55.0, 53.09090909090909)"
04-01-2023 15:57:07.904532,"(11.0, 13.5, 13.152777777777779)","(6.5, 7.8, 7.641176470588235)","(21.0, 30.0, 29.866666666666667)","(21.0, 26.0, 25.489795918367346)","(6.0, 8.0, 7.9)","(12.0, 16.0, 15.53225806451613)","(5.5, 6.4, 6.300000000000001)","(3.3, 3.65, 3.639655172413793)","(10.0, 13.0, 12.880952380952381)","(31.0, 55.0, 53.09090909090909)"
04-01-2023 15:57:09.537103,"(11.0, 13.5, 12.970338983050848)","(6.5, 7.8, 7.666666666666666)","(21.0, 30.0, 29.951219512195124)","(21.0, 26.0, 26.36)","(6.0, 8.0, 7.859999999999999)","(12.0, 16.0, 15.53225806451613)","(5.5, 6.4, 6.45702479338843)","(3.3, 3.65, 3.6271875)","(10.0, 13.0, 13.183673469387756)","(31.0, 55.0, 53.55172413793103)"
04-01-2023 15:57:11.022157,"(11.0, 13.0, 12.970588235294118)","(6.5, 7.8, 7.544776119402985)","(21.0, 32.0, 29.928571428571427)","(21.0, 27.0, 26.36)","(6.0, 8.0, 7.857471264367816)","(12.0, 16.0, 15.53225806451613)","(5.5, 6.6, 6.441566265060241)","(3.3, 3.65, 3.6259615384615382)","(11.0, 13.5, 13.474025974025974)","(31.0, 60.0, 50.90909090909091)"
04-01-2023 15:57:12.549913,"(11.0, 13.0, 12.986956521739131)","(6.5, 7.6, 7.542635658914729)","(21.0, 32.0, 29.710526315789473)","(21.0, 27.0, 26.36)","(6.0, 8.0, 7.675)","(12.0, 16.0, 15.53225806451613)","(5.0, 6.6, 6.366176470588235)","(3.3, 3.65, 3.6259615384615382)","(11.0, 14.0, 13.45625)","(31.0, 60.0, 53.333333333333336)"
04-01-2023 15:57:13.835482,"(11.0, 13.0, 12.986956521739131)","(6.5, 7.6, 7.542635658914729)","(21.0, 32.0, 29.710526315789473)","(21.0, 27.0, 26.833333333333332)","(6.0, 7.8, 7.666666666666666)","(12.0, 16.0, 15.304347826086957)","(5.0, 6.4, 6.359154929577465)","(3.3, 3.65, 3.6403930131004367)","(11.0, 14.0, 13.289473684210526)","(31.0, 60.0, 57.5)"
04-01-2023 15:57:15.152389,"(11.0, 13.0, 12.986956521739131)","(6.5, 7.6, 7.475)","(21.0, 32.0, 29.928571428571427)","(21.0, 27.0, 26.846153846153847)","(6.0, 7.8, 7.666666666666666)","(12.0, 15.5, 15.304347826086957)","(5.0, 6.4, 6.358865248226951)","(3.3, 3.65, 3.633928571428571)","(11.0, 13.5, 13.289473684210526)","(31.0, 60.0, 58.0)"
04-01-2023 15:57:16.469418,"(11.0, 13.0, 12.995575221238939)","(6.5, 7.6, 7.485844748858447)","(21.0, 32.0, 29.928571428571427)","(21.0, 27.0, 26.77777777777778)","(6.0, 7.8, 7.666666666666666)","(12.0, 15.5, 15.304347826086957)","(5.0, 6.4, 6.362025316455696)","(3.3, 3.65, 3.628712871287129)","(11.0, 13.5, 13.289473684210526)","(31.0, 60.0, 58.0)"
04-01-2023 15:57:17.813477,"(11.0, 13.0, 12.995575221238939)","(6.5, 7.6, 7.485844748858447)","(21.0, 32.0, 29.928571428571427)","(21.0, 27.0, 26.974358974358974)","(6.0, 7.8, 7.666666666666666)","(12.0, 15.5, 15.32283464566929)","(5.0, 6.4, 6.359683794466403)","(3.3, 3.65, 3.628712871287129)","(11.0, 13.5, 13.316993464052288)","(31.0, 60.0, 58.0)"
04-01-2023 15:57:19.141072,"(11.0, 13.0, 12.995575221238939)","(6.5, 7.6, 7.485844748858447)","(21.0, 32.0, 29.928571428571427)","(21.0, 28.0, 27.466666666666665)","(6.0, 7.8, 7.702702702702703)","(12.0, 15.5, 15.32283464566929)","(5.0, 6.4, 6.299244332493703)","(3.3, 3.65, 3.6258426966292134)","(11.0, 13.5, 13.325)","(31.0, 60.0, 58.0)"
04-01-2023 15:57:20.490651,"(11.0, 13.0, 12.991071428571429)","(6.5, 7.6, 7.485321100917432)","(21.0, 32.0, 29.928571428571427)","(21.0, 28.0, 27.302325581395348)","(6.0, 7.8, 7.713095238095238)","(12.0, 15.5, 15.32283464566929)","(5.0, 6.4, 6.301240694789082)","(3.3, 3.65, 3.611693548387097)","(11.0, 13.5, 13.325)","(31.0, 60.0, 58.57142857142857)"
04-01-2023 15:57:21.901324,"(11.0, 13.0, 12.992063492063492)","(6.5, 7.6, 7.491625615763547)","(21.0, 32.0, 30.363636363636363)","(21.0, 28.0, 28.46511627906977)","(6.0, 7.8, 7.713095238095238)","(12.0, 15.5, 15.323529411764707)","(5.0, 6.4, 6.301240694789082)","(3.3, 3.65, 3.577272727272727)","(11.0, 13.5, 13.325)","(31.0, 60.0, 58.57142857142857)"
04-01-2023 15:57:23.230407,"(11.0, 13.5, 13.128865979381443)","(6.5, 7.6, 7.491625615763547)","(21.0, 32.0, 31.29032258064516)","(21.0, 29.0, 27.774193548387096)","(6.0, 7.8, 7.713095238095238)","(12.0, 15.5, 15.323529411764707)","(5.5, 6.4, 6.2435064935064934)","(3.2, 3.6, 3.589685314685315)","(11.0, 13.5, 13.325)","(41.0, 60.0, 58.57142857142857)"
04-01-2023 15:57:24.610353,"(11.0, 13.5, 13.237226277372264)","(6.5, 7.6, 7.517777777777778)","(21.0, 32.0, 31.62962962962963)","(21.0, 29.0, 27.83823529411765)","(6.0, 7.8, 7.788349514563107)","(12.0, 15.5, 15.357723577235772)","(5.5, 6.4, 6.218045112781955)","(3.2, 3.6, 3.549166666666667)","(11.0, 13.5, 13.350746268656717)","(41.0, 60.0, 59.54545454545455)"
04-01-2023 15:57:25.993566,"(11.0, 13.5, 13.018518518518519)","(6.5, 7.6, 7.517777777777778)","(21.0, 32.0, 31.62962962962963)","(21.0, 30.0, 28.25)","(6.0, 7.8, 7.77391304347826)","(12.0, 15.5, 15.26027397260274)","(5.5, 6.4, 6.129061784897026)","(3.2, 3.6, 3.565340909090909)","(11.0, 13.5, 13.38671875)","(41.0, 60.0, 59.54545454545455)"
04-01-2023 15:57:27.354945,"(11.0, 13.5, 13.296875)","(6.5, 7.6, 7.548091603053435)","(21.0, 32.0, 31.846153846153847)","(21.0, 30.0, 28.369230769230768)","(6.0, 7.8, 7.792592592592593)","(12.0, 15.5, 15.26027397260274)","(5.5, 6.2, 6.235483870967742)","(3.2, 3.6, 3.565979381443299)","(11.0, 13.5, 13.423076923076923)","(41.0, 60.0, 59.61538461538461)"
04-01-2023 15:57:28.683267,"(11.0, 13.5, 13.364406779661017)","(6.5, 7.6, 7.565811965811966)","(21.0, 32.0, 31.846153846153847)","(21.0, 30.0, 29.08695652173913)","(6.0, 7.8, 7.807476635514019)","(12.0, 15.5, 15.272727272727273)","(5.5, 6.4, 6.234415584415585)","(3.2, 3.6, 3.532831325301205)","(11.0, 13.5, 13.303030303030303)","(41.0, 60.0, 61.42857142857143)"
04-01-2023 15:57:30.036279,"(11.0, 13.5, 13.119047619047619)","(6.5, 7.6, 7.565811965811966)","(21.0, 32.0, 31.870967741935484)","(21.0, 30.0, 26.195804195804197)","(6.0, 8.0, 7.805504587155963)","(12.0, 15.5, 15.28)","(5.5, 6.4, 6.234415584415585)","(3.2, 3.55, 3.5450892857142855)","(11.0, 13.5, 13.361702127659575)","(41.0, 70.0, 64.6875)"
04-01-2023 15:57:31.343888,"(11.0, 13.5, 13.119047619047619)","(6.5, 7.6, 7.565811965811966)","(21.0, 32.0, 33.22222222222222)","(21.0, 27.0, 27.451612903225808)","(6.0, 8.0, 7.805504587155963)","(12.0, 15.5, 15.272727272727273)","(5.5, 6.4, 6.2579387186629525)","(3.2, 3.55, 3.5450892857142855)","(11.0, 13.5, 13.348837209302326)","(41.0, 65.0, 65.55555555555556)"
04-01-2023 15:57:32.645725,"(11.0, 13.5, 13.119047619047619)","(6.5, 7.6, 7.577981651376146)","(21.0, 34.0, 31.870967741935484)","(21.0, 28.0, 27.15277777777778)","(6.0, 8.0, 7.805504587155963)","(12.0, 15.5, 15.272727272727273)","(5.0, 6.4, 6.2579387186629525)","(3.2, 3.55, 3.565714285714286)","(11.0, 13.5, 13.348837209302326)","(41.0, 70.0, 66.25)"
04-01-2023 15:57:33.958606,"(11.0, 13.5, 13.119047619047619)","(6.5, 7.6, 7.585858585858586)","(21.0, 32.0, 33.22222222222222)","(21.0, 28.0, 27.203703703703702)","(6.0, 8.0, 7.805504587155963)","(12.0, 15.5, 15.272727272727273)","(5.0, 6.4, 6.255718475073314)","(3.2, 3.6, 3.565714285714286)","(11.0, 13.5, 13.348837209302326)","(41.0, 70.0, 66.25)"
04-01-2023 15:57:35.254113,"(11.0, 13.5, 13.119047619047619)","(6.5, 7.6, 7.702272727272727)","(21.0, 34.0, 33.31707317073171)","(21.0, 28.0, 27.2)","(6.0, 8.0, 7.805504587155963)","(12.0, 15.5, 15.272727272727273)","(5.5, 6.4, 6.216849816849817)","(3.2, 3.6, 3.5445736434108523)","(11.0, 13.5, 13.348837209302326)","(41.0, 70.0, 66.25)"
04-01-2023 15:57:36.599606,"(11.0, 13.5, 13.119047619047619)","(6.5, 7.8, 7.708910891089109)","(21.0, 34.0, 31.88888888888889)","(21.0, 28.0, 27.2)","(6.0, 8.0, 7.823333333333333)","(12.0, 15.5, 15.48076923076923)","(5.5, 6.4, 6.16614420062696)","(3.2, 3.55, 3.5427927927927927)","(11.0, 13.5, 13.390625)","(41.0, 70.0, 66.25)"
04-01-2023 15:57:37.819124,"(11.0, 13.5, 13.119047619047619)","(6.5, 7.8, 7.95483870967742)","(21.0, 32.0, 33.46666666666667)","(21.0, 28.0, 23.958333333333332)","(6.0, 8.0, 7.830188679245283)","(12.0, 15.5, 15.723684210526315)","(5.5, 6.2, 6.52914798206278)","(3.2, 3.55, 3.5138297872340427)","(11.0, 14.0, 13.481481481481481)","(41.0, 70.0, 62.8)"
04-01-2023 15:57:39.019263,"(11.0, 13.5, 13.083333333333334)","(6.5, 8.4, 8.251851851851852)","(21.0, 34.0, 33.46666666666667)","(21.0, 24.0, 23.970588235294116)","(6.0, 8.0, 7.81010101010101)","(12.0, 16.0, 15.723684210526315)","(5.5, 6.6, 6.329508196721312)","(3.2, 3.55, 3.476068376068376)","(11.0, 13.5, 13.481481481481481)","(41.0, 70.0, 62.27272727272727)"
04-01-2023 15:57:40.236800,"(11.0, 13.5, 13.038461538461538)","(6.5, 8.2, 8.164912280701754)","(21.0, 34.0, 33.4)","(21.0, 24.0, 24.652173913043477)","(6.0, 8.0, 7.81010101010101)","(12.0, 16.0, 15.723684210526315)","(5.5, 6.4, 6.510112359550562)","(3.2, 3.5, 3.44625)","(11.0, 13.5, 13.481481481481481)","(41.0, 65.0, 62.27272727272727)"
04-01-2023 15:57:41.466733,"(11.0, 13.5, 13.071428571428571)","(7.0, 8.2, 8.164912280701754)","(21.0, 34.0, 33.4)","(21.0, 25.0, 24.607142857142858)","(6.0, 8.0, 7.81010101010101)","(12.0, 16.0, 15.723684210526315)","(5.5, 6.6, 6.523659305993691)","(3.2, 3.45, 3.4307142857142856)","(11.0, 13.5, 13.485074626865671)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:42.984977,"(11.0, 13.5, 13.071428571428571)","(7.0, 8.2, 8.174683544303797)","(21.0, 34.0, 33.4)","(21.0, 25.0, 24.56)","(6.0, 8.0, 7.81010101010101)","(12.0, 16.0, 15.723684210526315)","(5.5, 6.6, 6.493055555555555)","(3.2, 3.45, 3.4231543624161076)","(11.0, 13.5, 13.485074626865671)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:44.255900,"(11.0, 13.5, 13.071428571428571)","(7.0, 8.2, 8.174683544303797)","(21.0, 34.0, 32.333333333333336)","(20.0, 25.0, 24.56)","(6.5, 8.0, 7.81010101010101)","(12.0, 16.0, 15.695652173913043)","(5.5, 6.6, 6.472874493927126)","(3.2, 3.45, 3.4092857142857143)","(11.0, 13.5, 13.485074626865671)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:45.543140,"(11.0, 13.0, 12.900943396226415)","(7.0, 8.2, 8.1825)","(21.0, 36.0, 34.08695652173913)","(20.0, 25.0, 25.4)","(6.5, 8.0, 7.814432989690721)","(12.0, 16.0, 15.666666666666666)","(5.5, 6.6, 6.548611111111111)","(3.2, 3.45, 3.4023584905660376)","(11.0, 13.5, 13.485074626865671)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:46.869385,"(11.0, 13.0, 12.891752577319588)","(7.0, 8.2, 8.219259259259259)","(21.0, 36.0, 32.96551724137931)","(20.0, 26.0, 25.4)","(6.5, 8.0, 7.8)","(12.0, 16.0, 15.666666666666666)","(5.5, 6.6, 6.527950310559006)","(3.2, 3.45, 3.405309734513274)","(11.0, 13.5, 13.485074626865671)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:48.194655,"(11.0, 13.0, 12.891752577319588)","(7.0, 8.4, 8.218518518518518)","(21.0, 36.0, 32.96551724137931)","(20.0, 26.0, 25.181818181818183)","(6.0, 8.0, 7.8)","(12.0, 16.0, 15.695652173913043)","(5.5, 6.6, 6.540136054421769)","(3.2, 3.45, 3.3995238095238096)","(11.0, 13.5, 13.485074626865671)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:49.410025,"(11.0, 13.0, 12.891752577319588)","(7.0, 8.4, 8.218518518518518)","(21.0, 36.0, 33.05263157894737)","(20.0, 26.0, 25.181818181818183)","(6.0, 8.0, 7.748514851485148)","(12.0, 16.0, 15.647058823529411)","(5.5, 6.6, 6.5398496240601505)","(3.2, 3.4, 3.4664658634538155)","(11.0, 13.5, 13.486486486486486)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:50.602360,"(11.0, 13.0, 12.900735294117647)","(7.0, 8.4, 8.20754716981132)","(21.0, 34.0, 33.05263157894737)","(21.0, 26.0, 25.05263157894737)","(6.0, 7.8, 7.744086021505376)","(12.0, 16.0, 15.6)","(5.5, 6.6, 6.5398496240601505)","(3.2, 3.5, 3.4185185185185185)","(11.0, 13.5, 13.486486486486486)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:51.907042,"(11.0, 13.5, 13.239495798319327)","(7.0, 8.4, 8.232786885245902)","(21.0, 34.0, 33.05263157894737)","(21.0, 26.0, 25.05263157894737)","(6.0, 7.8, 7.747826086956522)","(12.0, 16.0, 15.6)","(5.5, 6.6, 6.5375)","(3.2, 3.5, 3.4169398907103825)","(11.0, 13.5, 13.486486486486486)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:53.179292,"(11.0, 13.5, 13.239495798319327)","(7.0, 8.4, 8.232786885245902)","(21.0, 34.0, 33.05263157894737)","(21.0, 26.0, 25.014705882352942)","(6.0, 7.8, 7.747826086956522)","(12.0, 16.0, 15.6875)","(5.5, 6.6, 6.533333333333333)","(3.2, 3.45, 3.4169398907103825)","(11.0, 13.5, 13.486486486486486)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:54.444518,"(11.0, 13.5, 13.239495798319327)","(7.0, 8.4, 8.201869158878505)","(21.0, 34.0, 31.885714285714286)","(21.0, 26.0, 25.014705882352942)","(6.0, 7.8, 7.744954128440367)","(12.0, 16.0, 15.642857142857142)","(5.5, 6.6, 6.569444444444445)","(3.2, 3.45, 3.3608247422680413)","(11.0, 13.5, 13.486486486486486)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:55.683695,"(11.0, 13.5, 13.28169014084507)","(7.0, 8.4, 8.282352941176471)","(21.0, 32.0, 31.902439024390244)","(21.0, 26.0, 25.01492537313433)","(6.0, 7.8, 7.744954128440367)","(12.0, 16.0, 15.692307692307692)","(5.5, 6.6, 6.569444444444445)","(3.2, 3.45, 3.3828358208955223)","(11.0, 13.5, 13.376623376623376)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:56.921631,"(11.0, 13.5, 13.28169014084507)","(7.0, 8.4, 8.282352941176471)","(21.0, 32.0, 31.89189189189189)","(21.0, 26.0, 24.933333333333334)","(6.0, 7.8, 7.744954128440367)","(12.0, 16.0, 15.692307692307692)","(5.5, 6.6, 6.655479452054794)","(3.2, 3.4, 3.364453125)","(11.0, 13.5, 13.330357142857142)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:58.158074,"(11.0, 13.5, 13.28169014084507)","(7.0, 8.4, 8.282352941176471)","(21.0, 32.0, 31.89189189189189)","(21.0, 25.0, 24.9375)","(6.0, 7.8, 7.744954128440367)","(12.0, 16.0, 15.692307692307692)","(5.5, 6.8, 6.621940928270042)","(3.2, 3.4, 3.3640151515151517)","(11.0, 13.5, 13.313725490196079)","(41.0, 65.0, 63.5)"
04-01-2023 15:57:59.405693,"(11.0, 13.5, 13.28169014084507)","(7.0, 8.4, 8.282352941176471)","(21.0, 32.0, 31.89189189189189)","(21.0, 25.0, 24.833333333333332)","(6.0, 7.8, 7.744954128440367)","(12.0, 16.0, 15.692307692307692)","(5.5, 6.8, 6.622707423580786)","(3.2, 3.4, 3.3261538461538462)","(11.0, 13.5, 13.464285714285714)","(41.0, 65.0, 63.5)"
04-01-2023 15:58:00.626434,"(11.0, 13.5, 13.08108108108108)","(7.0, 8.4, 8.297058823529412)","(21.0, 32.0, 31.89189189189189)","(21.0, 25.0, 24.875)","(6.0, 7.8, 7.726829268292683)","(12.0, 16.0, 15.692307692307692)","(5.5, 6.8, 6.705)","(3.2, 3.35, 3.3154135338345863)","(11.0, 13.5, 13.464788732394366)","(41.0, 65.0, 63.5)"
04-01-2023 15:58:01.844313,"(11.0, 13.5, 13.08108108108108)","(7.0, 8.4, 8.315068493150685)","(21.0, 32.0, 31.89189189189189)","(21.0, 25.0, 23.92222222222222)","(6.0, 7.8, 7.789610389610389)","(12.0, 16.0, 16.85)","(5.5, 6.8, 6.707692307692308)","(3.2, 3.35, 3.3677914110429445)","(11.0, 13.5, 13.452830188679245)","(41.0, 65.0, 67.94117647058823)"
04-01-2023 15:58:03.148569,"(11.0, 13.0, 12.970338983050848)","(7.0, 8.2, 8.071186440677966)","(21.0, 32.0, 31.89189189189189)","(21.0, 24.0, 24.2)","(6.0, 7.8, 7.789610389610389)","(12.0, 17.0, 16.742424242424242)","(5.5, 6.8, 6.7095652173913045)","(3.1, 3.4, 3.326388888888889)","(11.0, 13.5, 13.41304347826087)","(41.0, 70.0, 67.94117647058823)"
04-01-2023 15:58:04.472350,"(11.0, 13.0, 12.970338983050848)","(7.0, 8.2, 8.111764705882353)","(21.0, 32.0, 31.89189189189189)","(20.0, 25.0, 24.2)","(6.0, 7.8, 7.72235294117647)","(12.0, 17.5, 16.766666666666666)","(5.5, 6.8, 6.44367816091954)","(3.1, 3.35, 3.391077441077441)","(11.0, 13.5, 13.41304347826087)","(41.0, 70.0, 67.94117647058823)"
04-01-2023 15:58:05.725416,"(11.0, 13.0, 12.970338983050848)","(7.0, 8.2, 8.111764705882353)","(21.0, 32.0, 31.89189189189189)","(20.0, 25.0, 24.2)","(6.0, 7.8, 7.729032258064516)","(12.0, 17.5, 16.766666666666666)","(5.5, 6.6, 6.479432624113476)","(3.1, 3.4, 3.391640378548896)","(11.0, 13.5, 13.423076923076923)","(41.0, 70.0, 67.71428571428571)"
04-01-2023 15:58:06.970827,"(11.0, 13.0, 12.951219512195122)","(7.0, 8.2, 8.128571428571428)","(21.0, 32.0, 31.885714285714286)","(20.0, 25.0, 24.866666666666667)","(6.0, 7.8, 7.729032258064516)","(12.0, 17.5, 16.766666666666666)","(5.5, 6.6, 6.610416666666667)","(3.1, 3.4, 3.374761904761905)","(11.0, 13.5, 13.434065934065934)","(41.0, 70.0, 67.71428571428571)"
04-01-2023 15:58:08.204622,"(11.0, 13.0, 12.951219512195122)","(7.0, 8.2, 8.128571428571428)","(21.0, 32.0, 31.885714285714286)","(20.0, 25.0, 24.66315789473684)","(6.0, 7.8, 7.729032258064516)","(12.0, 17.5, 16.766666666666666)","(5.5, 6.8, 6.645528455284553)","(3.1, 3.4, 3.368452380952381)","(11.0, 13.5, 13.49375)","(41.0, 70.0, 67.71428571428571)"
04-01-2023 15:58:09.450380,"(11.0, 13.0, 12.954545454545455)","(7.0, 8.2, 8.128571428571428)","(21.0, 32.0, 31.885714285714286)","(19.0, 25.0, 24.66315789473684)","(6.0, 7.8, 7.729032258064516)","(13.0, 17.5, 16.766666666666666)","(5.5, 6.8, 6.552941176470588)","(3.1, 3.4, 3.3619834710743803)","(11.0, 13.5, 13.53125)","(41.0, 70.0, 69.0)"
04-01-2023 15:58:10.688898,"(11.0, 13.0, 12.954545454545455)","(7.0, 8.2, 8.128571428571428)","(21.0, 32.0, 31.885714285714286)","(19.0, 25.0, 24.644444444444446)","(6.0, 7.8, 7.729032258064516)","(13.0, 17.5, 16.766666666666666)","(5.5, 6.6, 6.725)","(3.1, 3.4, 3.226923076923077)","(11.0, 14.0, 13.615384615384615)","(41.0, 70.0, 67.0)"
04-01-2023 15:58:11.959518,"(11.0, 13.5, 13.1875)","(7.0, 8.4, 8.275)","(21.0, 34.0, 33.368421052631575)","(19.0, 25.0, 24.09090909090909)","(6.0, 8.0, 7.962790697674418)","(13.0, 18.0, 17.517241379310345)","(5.5, 6.8, 6.740659340659341)","(3.1, 3.25, 3.1375)","(11.0, 14.0, 13.488970588235293)","(41.0, 80.0, 72.5)"
04-01-2023 15:58:13.316447,"(11.0, 13.5, 13.304347826086957)","(7.0, 8.4, 8.334065934065935)","(21.0, 34.0, 33.77777777777778)","(19.0, 25.0, 24.09090909090909)","(6.0, 8.2, 8.036363636363635)","(13.0, 18.5, 17.609375)","(5.5, 6.8, 6.768316831683168)","(3.1, 3.15, 3.0771966527196652)","(11.0, 13.5, 13.49025974025974)","(41.0, 75.0, 71.25)"
04-01-2023 15:58:14.599461,"(11.0, 13.5, 13.304347826086957)","(7.0, 8.4, 8.383333333333333)","(21.0, 34.0, 32.125)","(19.0, 25.0, 25.635036496350367)","(6.0, 8.2, 8.188571428571429)","(13.0, 18.5, 17.609375)","(5.5, 7.0, 6.812658227848101)","(3.1, 3.1, 3.1035714285714286)","(11.0, 13.5, 13.474842767295598)","(41.0, 75.0, 69.0)"
04-01-2023 15:58:15.835342,"(11.0, 13.5, 13.304347826086957)","(7.0, 8.4, 8.383333333333333)","(21.0, 36.0, 32.25)","(19.0, 26.0, 25.635036496350367)","(6.0, 8.2, 8.13076923076923)","(13.0, 18.5, 17.557142857142857)","(5.5, 7.0, 6.859813084112149)","(3.0, 3.15, 3.1033333333333335)","(11.0, 13.5, 13.477653631284916)","(41.0, 75.0, 69.0)"
04-01-2023 15:58:17.039080,"(11.0, 13.5, 13.304347826086957)","(7.0, 8.4, 8.383333333333333)","(21.0, 36.0, 33.25)","(19.0, 26.0, 25.696)","(6.0, 8.2, 8.13076923076923)","(13.0, 18.5, 17.39)","(5.5, 7.0, 6.859813084112149)","(3.0, 3.15, 3.1032467532467534)","(11.0, 13.5, 13.478947368421053)","(41.0, 75.0, 70.71428571428571)"
04-01-2023 15:58:18.256256,"(11.0, 13.5, 13.304347826086957)","(7.0, 8.4, 8.383333333333333)","(21.0, 36.0, 33.25)","(19.0, 26.0, 25.732394366197184)","(6.0, 8.2, 8.13076923076923)","(13.0, 18.5, 17.39)","(5.5, 7.0, 6.861463414634146)","(3.0, 3.15, 3.105)","(11.0, 13.5, 13.48663101604278)","(41.0, 75.0, 70.29411764705883)"
04-01-2023 15:58:19.593836,"(11.0, 13.5, 13.304347826086957)","(7.0, 8.6, 8.401369863013699)","(21.0, 36.0, 33.62162162162162)","(19.0, 26.0, 25.753623188405797)","(6.0, 8.2, 8.158620689655171)","(13.0, 18.5, 17.319148936170212)","(5.5, 7.0, 6.842222222222222)","(3.0, 3.15, 3.0935672514619883)","(11.0, 13.5, 13.48663101604278)","(41.0, 75.0, 70.29411764705883)"
04-01-2023 15:58:20.864739,"(11.0, 13.5, 13.304347826086957)","(7.0, 8.6, 8.441509433962263)","(21.0, 36.0, 33.8)","(19.0, 26.0, 25.32)","(6.0, 8.2, 8.1)","(13.0, 18.5, 17.39)","(5.5, 7.0, 6.885454545454546)","(3.0, 3.1, 3.1278443113772454)","(11.0, 13.5, 13.577777777777778)","(41.0, 75.0, 71.36363636363636)"
