,Great Potential,Jovita,Opawa Linda,Sefton Heights,Know Effort,Mrs Chinn,My Legacy,Goldstar Rita
06-01-2023 11:20:20.152479,"(3.7, 5.1, 4.926086956521739)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.2, 6.533333333333333)","(8.0, 9.8, 8.3)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.857142857142858)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.11111111111111)"
06-01-2023 11:20:21.361803,"(3.7, 5.1, 4.926086956521739)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.2, 6.533333333333333)","(8.0, 9.8, 9.133333333333333)","(21.0, 55.0, 48.0)","(6.5, 11.0, 9.133333333333333)","(21.0, 110.0, 70.9090909090909)","(9.0, 15.5, 15.11111111111111)"
06-01-2023 11:20:22.541398,"(3.7, 5.1, 4.926086956521739)","(3.0, 3.65, 3.5999999999999996)","(5.0, 7.2, 6.533333333333333)","(8.0, 9.8, 9.133333333333333)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.066666666666666)","(21.0, 110.0, 70.9090909090909)","(9.0, 15.5, 15.11111111111111)"
06-01-2023 11:20:23.563546,"(3.7, 5.1, 5.0)","(3.0, 3.65, 3.6149999999999998)","(5.0, 7.2, 6.533333333333333)","(8.0, 9.8, 9.133333333333333)","(21.0, 55.0, 48.0)","(6.5, 11.0, 9.133333333333333)","(21.0, 110.0, 70.9090909090909)","(9.0, 15.5, 15.11111111111111)"
06-01-2023 11:20:24.645650,"(3.7, 5.0, 4.936842105263158)","(3.0, 3.65, 3.61)","(5.0, 7.2, 6.533333333333333)","(8.0, 9.8, 9.133333333333333)","(21.0, 55.0, 48.0)","(6.5, 11.0, 9.844444444444445)","(21.0, 110.0, 70.9090909090909)","(9.0, 15.5, 15.11111111111111)"
06-01-2023 11:20:25.725521,"(3.7, 5.0, 4.936842105263158)","(3.0, 3.65, 3.61)","(5.0, 7.2, 6.533333333333333)","(8.0, 9.8, 9.133333333333333)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.2)","(21.0, 110.0, 70.9090909090909)","(9.0, 15.5, 15.11111111111111)"
06-01-2023 11:20:26.887600,"(3.7, 5.0, 4.936842105263158)","(3.0, 3.65, 3.5875)","(5.0, 7.2, 6.533333333333333)","(8.0, 9.8, 9.133333333333333)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.818181818181818)","(21.0, 110.0, 70.9090909090909)","(9.0, 15.5, 15.11111111111111)"
06-01-2023 11:20:28.115322,"(3.7, 5.0, 4.936842105263158)","(3.0, 3.65, 3.5875)","(5.0, 7.2, 6.533333333333333)","(8.0, 9.8, 9.189830508474577)","(21.0, 55.0, 51.0)","(6.5, 11.0, 10.40625)","(21.0, 110.0, 76.92307692307692)","(9.0, 15.5, 15.208333333333334)"
06-01-2023 11:20:29.279078,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.65, 3.592857142857143)","(5.0, 7.2, 6.614634146341464)","(8.0, 9.8, 9.189830508474577)","(21.0, 55.0, 48.0)","(6.5, 10.5, 10.764705882352942)","(21.0, 110.0, 76.92307692307692)","(9.0, 15.5, 15.208333333333334)"
06-01-2023 11:20:30.355353,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.65, 3.592857142857143)","(5.0, 7.2, 6.614634146341464)","(8.0, 9.8, 9.189830508474577)","(21.0, 55.0, 51.0)","(6.5, 11.0, 10.851851851851851)","(21.0, 110.0, 76.92307692307692)","(9.0, 15.5, 15.208333333333334)"
06-01-2023 11:20:31.618376,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.65, 3.54)","(5.0, 7.2, 6.37037037037037)","(8.0, 9.8, 9.386666666666667)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.851851851851851)","(21.0, 110.0, 76.92307692307692)","(9.0, 15.5, 15.208333333333334)"
06-01-2023 11:20:32.661285,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.54)","(5.0, 7.2, 6.37037037037037)","(8.0, 9.6, 9.386666666666667)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.875)","(21.0, 110.0, 67.0)","(9.0, 15.5, 15.208333333333334)"
06-01-2023 11:20:33.737338,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.54)","(5.0, 7.2, 5.88235294117647)","(8.0, 9.6, 8.799999999999999)","(21.0, 55.0, 51.0)","(6.5, 11.0, 10.875)","(21.0, 110.0, 62.22222222222222)","(9.0, 15.5, 15.208333333333334)"
06-01-2023 11:20:34.854228,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.7)","(5.0, 7.2, 5.88235294117647)","(8.0, 9.6, 8.799999999999999)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.833333333333334)","(21.0, 110.0, 32.63636363636364)","(9.0, 15.5, 15.208333333333334)"
06-01-2023 11:20:35.988929,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.7)","(5.0, 7.2, 6.181818181818182)","(8.0, 9.6, 8.799999999999999)","(21.0, 55.0, 33.4)","(6.5, 11.0, 10.25)","(21.0, 100.0, 27.1875)","(9.0, 15.5, 14.0)"
06-01-2023 11:20:37.121353,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.7)","(5.0, 7.2, 5.88235294117647)","(8.0, 9.6, 8.642105263157895)","(21.0, 55.0, 33.4)","(6.5, 11.0, 11.5)","(21.0, 90.0, 25.952380952380953)","(9.0, 15.5, 14.0)"
06-01-2023 11:20:38.196728,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.7333333333333334)","(5.0, 7.2, 5.88235294117647)","(8.0, 9.6, 8.725)","(21.0, 55.0, 33.4)","(6.5, 12.0, 10.133333333333333)","(21.0, 85.0, 25.952380952380953)","(9.0, 15.5, 14.0)"
06-01-2023 11:20:39.244711,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.65)","(5.0, 7.2, 5.88235294117647)","(8.0, 9.6, 8.725)","(21.0, 55.0, 33.0)","(6.5, 12.0, 10.133333333333333)","(21.0, 85.0, 42.0)","(9.0, 15.5, 14.0)"
06-01-2023 11:20:40.244710,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.725)","(5.0, 7.2, 6.181818181818182)","(8.0, 9.6, 8.725)","(21.0, 48.0, 33.0)","(6.5, 12.0, 10.133333333333333)","(20.0, 80.0, 42.0)","(9.0, 15.5, 14.0)"
06-01-2023 11:20:41.352457,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.725)","(5.0, 7.2, 5.88235294117647)","(8.0, 9.6, 9.1)","(21.0, 48.0, 30.5)","(6.5, 12.0, 10.133333333333333)","(20.0, 80.0, 49.0)","(9.0, 15.5, 14.0)"
06-01-2023 11:20:42.524685,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.725)","(5.0, 7.2, 6.181818181818182)","(8.0, 9.4, 8.753846153846153)","(21.0, 48.0, 30.5)","(6.5, 12.0, 10.133333333333333)","(20.0, 75.0, 49.0)","(9.0, 15.5, 14.0)"
06-01-2023 11:20:43.717219,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.725)","(5.0, 7.2, 6.8388888888888895)","(8.0, 9.4, 8.753846153846153)","(21.0, 48.0, 30.5)","(7.0, 12.0, 10.133333333333333)","(20.0, 75.0, 49.0)","(9.0, 15.5, 14.7)"
06-01-2023 11:20:44.882589,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.725)","(5.0, 7.2, 6.8388888888888895)","(8.0, 9.4, 8.753846153846153)","(21.0, 48.0, 30.5)","(7.0, 12.0, 10.133333333333333)","(20.0, 75.0, 49.0)","(9.0, 15.5, 14.5)"
06-01-2023 11:20:45.969249,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.75, 3.725)","(5.0, 7.2, 6.847058823529412)","(8.0, 9.4, 8.6)","(21.0, 48.0, 30.5)","(7.0, 12.0, 9.549999999999999)","(20.0, 75.0, 44.0)","(9.0, 15.0, 14.5)"
06-01-2023 11:20:47.083321,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.8, 3.7891304347826087)","(5.0, 7.2, 6.847058823529412)","(8.0, 9.4, 8.6)","(21.0, 48.0, 30.5)","(6.5, 12.0, 9.511111111111111)","(20.0, 65.0, 44.0)","(9.0, 15.0, 16.5)"
06-01-2023 11:20:48.131080,"(3.7, 5.0, 4.942857142857143)","(3.0, 3.8, 3.7891304347826087)","(5.0, 9.0, 8.68888888888889)","(8.0, 9.4, 8.6)","(21.0, 48.0, 30.5)","(6.5, 12.0, 9.85)","(20.0, 65.0, 37.0)","(9.0, 21.0, 17.0)"
06-01-2023 11:20:49.244821,"(3.7, 4.9, 4.84)","(3.0, 3.7, 3.668421052631579)","(5.0, 8.2, 7.699999999999999)","(8.0, 9.0, 8.65)","(21.0, 46.0, 30.857142857142858)","(6.5, 10.5, 9.576923076923077)","(20.0, 65.0, 44.0)","(9.0, 19.0, 15.857142857142858)"
06-01-2023 11:20:50.431145,"(3.7, 4.9, 4.863414634146341)","(3.0, 3.8, 3.784375)","(5.0, 8.2, 7.699999999999999)","(8.0, 9.4, 8.65)","(21.0, 48.0, 30.857142857142858)","(6.5, 11.5, 10.125)","(20.0, 65.0, 44.0)","(9.0, 21.0, 15.857142857142858)"
06-01-2023 11:20:51.593868,"(3.7, 4.9, 4.863414634146341)","(3.0, 3.8, 3.7807692307692307)","(5.0, 8.2, 6.866666666666666)","(8.0, 9.4, 8.65)","(21.0, 46.0, 30.571428571428573)","(6.5, 10.5, 10.125)","(20.0, 65.0, 62.3125)","(9.0, 21.0, 15.857142857142858)"
06-01-2023 11:20:52.720923,"(3.7, 4.9, 4.863414634146341)","(3.0, 3.8, 3.772222222222222)","(5.0, 8.2, 7.8500000000000005)","(7.5, 9.4, 9.218181818181819)","(21.0, 46.0, 30.571428571428573)","(7.0, 10.5, 10.125)","(20.0, 65.0, 62.3125)","(9.0, 21.0, 16.0)"
06-01-2023 11:20:53.731225,"(3.7, 4.9, 4.70952380952381)","(3.0, 3.8, 3.772222222222222)","(5.0, 8.4, 8.15)","(7.5, 11.0, 9.133333333333333)","(21.0, 46.0, 35.76923076923077)","(7.0, 10.5, 10.125)","(20.0, 65.0, 62.3125)","(9.0, 21.0, 16.0)"
06-01-2023 11:20:54.720507,"(3.7, 4.9, 4.70952380952381)","(3.0, 3.8, 3.772222222222222)","(5.0, 8.4, 7.6000000000000005)","(7.5, 11.0, 9.68235294117647)","(21.0, 46.0, 35.76923076923077)","(7.0, 10.5, 10.125)","(20.0, 65.0, 62.3125)","(9.0, 21.0, 16.0)"
06-01-2023 11:20:55.818789,"(3.7, 4.9, 4.536363636363636)","(3.0, 3.85, 3.730434782608696)","(5.0, 8.4, 8.155555555555555)","(7.5, 11.0, 9.68235294117647)","(21.0, 42.0, 34.333333333333336)","(7.0, 10.5, 10.125)","(20.0, 65.0, 62.3125)","(9.0, 21.0, 16.0)"
06-01-2023 11:20:56.927514,"(3.7, 4.9, 4.536363636363636)","(3.0, 3.85, 3.75)","(5.0, 8.4, 7.457142857142857)","(7.5, 11.0, 9.133333333333333)","(21.0, 38.0, 34.714285714285715)","(7.0, 10.5, 10.125)","(20.0, 65.0, 62.3125)","(9.0, 21.0, 17.136363636363637)"
06-01-2023 11:20:58.001120,"(3.7, 4.9, 4.75)","(3.0, 3.85, 3.6785714285714284)","(5.0, 8.4, 7.575)","(7.5, 11.0, 9.133333333333333)","(21.0, 36.0, 34.714285714285715)","(7.0, 10.5, 10.125)","(20.0, 65.0, 47.333333333333336)","(9.0, 21.0, 18.5)"
06-01-2023 11:20:59.068399,"(3.7, 4.9, 4.75)","(3.0, 3.85, 3.752040816326531)","(5.0, 8.4, 8.2)","(7.5, 11.0, 9.65625)","(21.0, 36.0, 34.714285714285715)","(7.0, 10.5, 10.125)","(20.0, 60.0, 38.5)","(9.0, 21.0, 18.857142857142858)"
06-01-2023 11:21:00.158516,"(3.7, 4.9, 4.642857142857142)","(3.0, 3.85, 3.752040816326531)","(5.0, 8.6, 8.046153846153846)","(7.5, 10.5, 9.053571428571429)","(21.0, 36.0, 34.714285714285715)","(7.0, 10.5, 10.125)","(20.0, 55.0, 44.0)","(9.0, 21.0, 18.666666666666668)"
06-01-2023 11:21:01.250624,"(3.7, 4.7, 4.503921568627451)","(3.0, 3.9, 3.8791666666666664)","(5.0, 8.4, 7.28)","(7.5, 10.5, 9.8)","(21.0, 36.0, 34.714285714285715)","(7.0, 10.5, 10.125)","(20.0, 46.0, 36.8)","(9.0, 19.5, 18.315789473684212)"
06-01-2023 11:21:02.592612,"(3.7, 4.7, 4.503389830508475)","(3.0, 3.9, 3.8886363636363637)","(5.0, 8.6, 7.054545454545455)","(7.5, 10.0, 9.161904761904761)","(21.0, 36.0, 34.714285714285715)","(7.0, 10.5, 9.84375)","(20.0, 46.0, 24.666666666666668)","(9.0, 19.5, 18.11111111111111)"
06-01-2023 11:21:04.001498,"(3.7, 4.7, 4.211864406779661)","(3.0, 3.9, 3.790909090909091)","(5.0, 8.2, 7.466666666666667)","(7.5, 10.0, 9.564705882352943)","(21.0, 36.0, 34.714285714285715)","(7.0, 10.5, 8.133333333333333)","(20.0, 48.0, 37.375)","(9.0, 19.5, 16.184210526315788)"
06-01-2023 11:21:05.393754,"(3.9, 4.4, 4.211864406779661)","(3.1, 3.9, 3.790909090909091)","(5.0, 8.0, 7.466666666666667)","(6.5, 9.8, 9.741176470588236)","(21.0, 36.0, 34.714285714285715)","(7.0, 8.4, 8.08)","(20.0, 46.0, 37.375)","(10.0, 19.5, 16.184210526315788)"
06-01-2023 11:21:06.749862,"(3.9, 4.4, 4.211864406779661)","(3.1, 3.9, 3.790909090909091)","(5.0, 8.0, 7.466666666666667)","(6.5, 10.0, 9.741176470588236)","(21.0, 36.0, 34.714285714285715)","(7.0, 8.4, 8.08)","(20.0, 46.0, 37.375)","(10.0, 19.5, 16.184210526315788)"
06-01-2023 11:21:08.055261,"(3.9, 4.3, 4.033121019108281)","(3.1, 3.9, 3.7888888888888888)","(5.0, 8.4, 7.155555555555556)","(6.5, 9.8, 8.674074074074074)","(21.0, 34.0, 31.285714285714285)","(7.0, 10.0, 9.766666666666666)","(20.0, 44.0, 33.5)","(10.0, 19.5, 15.5)"
06-01-2023 11:21:09.319132,"(3.9, 4.4, 4.034285714285715)","(3.1, 3.9, 3.7888888888888888)","(5.0, 8.4, 7.155555555555556)","(6.5, 9.8, 8.641379310344828)","(21.0, 32.0, 31.285714285714285)","(7.0, 10.0, 9.766666666666666)","(20.0, 44.0, 38.90909090909091)","(10.0, 19.5, 14.25)"
06-01-2023 11:21:10.568953,"(3.9, 4.4, 4.300000000000001)","(3.1, 3.9, 3.8666666666666667)","(5.0, 8.4, 7.155555555555556)","(6.5, 9.8, 8.716129032258063)","(21.0, 32.0, 31.285714285714285)","(7.0, 10.0, 9.766666666666666)","(20.0, 44.0, 38.90909090909091)","(10.0, 19.5, 15.078947368421053)"
06-01-2023 11:21:11.736955,"(3.9, 4.6, 4.383333333333333)","(3.1, 3.9, 3.8666666666666667)","(5.0, 8.4, 7.236363636363636)","(6.5, 9.8, 9.58)","(21.0, 32.0, 31.285714285714285)","(7.0, 10.0, 9.36)","(20.0, 44.0, 38.90909090909091)","(10.0, 19.5, 16.982758620689655)"
06-01-2023 11:21:12.884840,"(3.9, 4.5, 4.407407407407407)","(3.1, 3.9, 3.7161764705882354)","(5.0, 8.4, 7.127272727272728)","(6.5, 10.5, 9.238095238095239)","(21.0, 32.0, 30.75)","(7.0, 10.0, 8.459259259259259)","(20.0, 44.0, 31.36842105263158)","(10.0, 19.0, 16.323529411764707)"
06-01-2023 11:21:14.025357,"(3.9, 4.5, 4.423076923076923)","(3.1, 3.9, 3.7161764705882354)","(5.0, 8.4, 6.800000000000001)","(6.5, 10.0, 8.755555555555555)","(21.0, 32.0, 31.285714285714285)","(7.0, 10.0, 9.114893617021277)","(20.0, 44.0, 32.57142857142857)","(10.0, 19.0, 16.214285714285715)"
06-01-2023 11:21:15.181837,"(3.9, 4.5, 4.305555555555555)","(3.1, 3.9, 3.7161764705882354)","(5.0, 8.4, 7.76551724137931)","(6.5, 10.0, 8.755555555555555)","(21.0, 32.0, 31.285714285714285)","(7.0, 10.0, 9.012)","(20.0, 44.0, 32.57142857142857)","(10.0, 19.0, 15.7)"
06-01-2023 11:21:16.332915,"(3.9, 4.5, 4.305555555555555)","(3.1, 3.9, 3.702325581395349)","(5.0, 8.2, 7.677419354838709)","(6.5, 10.0, 9.533333333333333)","(21.0, 32.0, 30.75)","(7.0, 10.0, 9.114893617021277)","(20.0, 44.0, 28.390243902439025)","(10.0, 19.0, 14.192307692307692)"
06-01-2023 11:21:17.430841,"(3.9, 4.5, 4.372727272727273)","(3.1, 3.9, 3.702325581395349)","(5.0, 8.2, 7.6)","(6.5, 10.0, 9.65)","(21.0, 32.0, 31.285714285714285)","(7.0, 10.0, 8.628571428571428)","(20.0, 44.0, 29.454545454545453)","(10.0, 19.0, 14.45)"
06-01-2023 11:21:18.565427,"(3.9, 4.5, 4.413043478260869)","(3.1, 3.9, 3.65625)","(5.0, 8.2, 7.5612903225806445)","(6.5, 10.0, 9.533333333333333)","(21.0, 32.0, 30.75)","(7.0, 10.0, 8.989473684210527)","(20.0, 44.0, 39.0)","(10.0, 18.5, 14.72)"
06-01-2023 11:21:19.668274,"(3.9, 4.5, 4.425925925925926)","(3.1, 3.85, 3.7944444444444447)","(5.0, 8.0, 7.771428571428571)","(6.5, 10.0, 9.0)","(21.0, 32.0, 30.75)","(7.0, 10.0, 8.989473684210527)","(20.0, 40.0, 39.0)","(10.0, 18.5, 15.125)"
06-01-2023 11:21:20.902085,"(3.8, 4.5, 4.435483870967742)","(3.1, 3.8, 3.695)","(5.0, 8.0, 7.1764705882352935)","(6.5, 10.5, 9.461538461538462)","(21.0, 32.0, 30.333333333333332)","(7.0, 10.0, 8.989473684210527)","(20.0, 40.0, 39.0)","(10.0, 18.5, 15.125)"
06-01-2023 11:21:22.023716,"(3.8, 4.5, 4.435483870967742)","(3.1, 3.8, 3.695)","(5.0, 8.0, 7.1764705882352935)","(6.5, 10.0, 9.461538461538462)","(21.0, 32.0, 30.333333333333332)","(7.0, 10.0, 8.989473684210527)","(20.0, 40.0, 39.0)","(10.0, 18.5, 15.125)"
06-01-2023 11:21:23.187099,"(3.8, 4.6, 4.54375)","(3.1, 3.8, 3.66)","(5.0, 8.0, 7.66060606060606)","(6.5, 10.0, 9.11111111111111)","(21.0, 32.0, 28.875)","(7.0, 10.0, 8.24)","(20.0, 40.0, 36.35294117647059)","(10.0, 18.5, 15.53191489361702)"
06-01-2023 11:21:24.356449,"(3.8, 4.8, 4.63)","(3.1, 3.8, 3.66)","(5.0, 8.0, 7.66060606060606)","(6.5, 10.0, 9.11111111111111)","(21.0, 32.0, 28.875)","(7.0, 10.0, 8.24)","(20.0, 38.0, 36.35294117647059)","(10.0, 18.5, 17.294117647058822)"
06-01-2023 11:21:25.460802,"(3.8, 4.8, 4.64)","(3.1, 3.8, 3.66)","(5.0, 8.0, 7.6)","(6.5, 9.8, 9.457142857142857)","(21.0, 32.0, 29.727272727272727)","(7.0, 10.0, 7.929411764705883)","(20.0, 38.0, 35.25)","(10.0, 17.5, 15.625)"
06-01-2023 11:21:26.656810,"(3.8, 4.8, 4.68)","(3.1, 3.8, 3.66)","(5.0, 7.8, 7.68108108108108)","(6.5, 9.8, 9.2)","(21.0, 32.0, 28.875)","(7.0, 10.0, 7.929411764705883)","(20.0, 36.0, 34.166666666666664)","(10.0, 17.5, 16.911764705882355)"
06-01-2023 11:21:27.860277,"(3.8, 4.8, 4.68)","(3.1, 3.8, 3.66)","(5.0, 8.2, 7.666666666666666)","(6.5, 9.8, 9.188235294117646)","(21.0, 32.0, 28.875)","(7.0, 10.0, 9.073684210526316)","(20.0, 36.0, 34.166666666666664)","(10.0, 17.0, 16.02777777777778)"
06-01-2023 11:21:29.204719,"(3.8, 4.8, 4.7368421052631575)","(3.1, 3.8, 3.640909090909091)","(5.0, 8.2, 7.455555555555556)","(6.5, 9.6, 8.925)","(21.0, 32.0, 29.727272727272727)","(7.0, 10.0, 8.96)","(20.0, 36.0, 34.166666666666664)","(10.0, 17.0, 16.02777777777778)"
06-01-2023 11:21:30.520347,"(3.8, 4.8, 4.663636363636363)","(3.1, 3.8, 3.63)","(5.0, 8.0, 7.408695652173913)","(6.5, 9.6, 8.925)","(21.0, 32.0, 28.875)","(7.0, 10.0, 9.217391304347826)","(20.0, 36.0, 30.923076923076923)","(10.0, 17.0, 15.482142857142858)"
06-01-2023 11:21:31.836522,"(3.8, 4.7, 4.59795918367347)","(3.1, 3.75, 3.625)","(5.0, 7.8, 6.973913043478261)","(6.5, 9.6, 8.8)","(21.0, 32.0, 28.875)","(7.0, 10.0, 9.4)","(20.0, 34.0, 30.0)","(10.0, 17.0, 15.875)"
06-01-2023 11:21:33.188937,"(3.8, 4.7, 4.657446808510638)","(3.2, 3.7, 3.626190476190476)","(5.5, 7.8, 6.973913043478261)","(6.5, 9.6, 8.683333333333334)","(21.0, 32.0, 28.071428571428573)","(6.5, 10.0, 9.0)","(21.0, 34.0, 27.529411764705884)","(10.0, 16.5, 15.1)"
06-01-2023 11:21:34.574566,"(3.8, 4.7, 4.616666666666666)","(3.2, 3.65, 3.607142857142857)","(5.5, 7.8, 7.222784810126582)","(6.5, 9.6, 8.736363636363636)","(21.0, 32.0, 28.071428571428573)","(6.5, 10.0, 9.0)","(21.0, 34.0, 26.727272727272727)","(10.0, 16.5, 15.785714285714285)"
06-01-2023 11:21:35.731266,"(3.8, 4.7, 4.616666666666666)","(3.2, 3.65, 3.607142857142857)","(5.5, 7.8, 7.222784810126582)","(6.5, 9.6, 8.736363636363636)","(21.0, 32.0, 30.333333333333332)","(6.5, 10.0, 9.25)","(21.0, 34.0, 27.6)","(10.0, 16.0, 15.785714285714285)"
06-01-2023 11:21:36.872894,"(3.8, 4.5, 4.44)","(3.2, 3.6, 3.55125)","(5.5, 7.8, 7.226666666666667)","(6.5, 9.6, 8.670588235294117)","(21.0, 32.0, 29.5)","(6.5, 10.0, 9.25)","(21.0, 34.0, 27.684210526315788)","(10.0, 16.0, 15.785714285714285)"
06-01-2023 11:21:38.003180,"(3.8, 4.5, 4.44)","(3.2, 3.6, 3.540909090909091)","(5.5, 7.6, 7.165517241379311)","(6.5, 9.0, 8.618181818181819)","(21.0, 32.0, 29.5)","(6.5, 10.0, 9.25)","(21.0, 34.0, 26.413793103448278)","(10.0, 16.0, 15.029411764705882)"
06-01-2023 11:21:39.165520,"(3.8, 4.5, 4.473913043478261)","(3.2, 3.6, 3.5017241379310344)","(5.5, 7.6, 7.165517241379311)","(6.5, 9.0, 8.745454545454546)","(21.0, 32.0, 30.333333333333332)","(6.5, 10.0, 9.25)","(21.0, 34.0, 25.794871794871796)","(10.0, 16.0, 15.045454545454545)"
06-01-2023 11:21:40.328101,"(3.8, 4.4, 4.3125)","(3.2, 3.6, 3.5869863013698633)","(5.5, 7.6, 7.165517241379311)","(6.5, 9.0, 8.86)","(21.0, 32.0, 29.5)","(6.5, 10.0, 9.384615384615385)","(21.0, 34.0, 25.794871794871796)","(10.0, 16.0, 14.833333333333334)"
06-01-2023 11:21:41.579230,"(3.8, 4.4, 4.313300492610837)","(3.2, 3.6, 3.5869863013698633)","(5.5, 7.6, 7.32)","(6.5, 9.0, 8.86)","(21.0, 32.0, 29.857142857142858)","(6.5, 10.0, 9.176470588235293)","(21.0, 34.0, 25.944444444444443)","(10.0, 16.0, 14.833333333333334)"
06-01-2023 11:21:42.790727,"(3.8, 4.4, 4.304301075268817)","(3.2, 3.6, 3.5925925925925926)","(5.5, 7.6, 7.356521739130435)","(6.5, 9.0, 8.86)","(21.0, 32.0, 30.5)","(6.5, 10.0, 9.176470588235293)","(21.0, 34.0, 25.944444444444443)","(10.0, 16.0, 14.833333333333334)"
06-01-2023 11:21:43.974186,"(3.8, 4.4, 4.305882352941176)","(3.2, 3.6, 3.5922131147540983)","(5.5, 7.6, 7.356521739130435)","(6.5, 9.0, 8.86)","(21.0, 32.0, 30.5)","(6.5, 10.0, 9.333333333333334)","(21.0, 34.0, 25.944444444444443)","(10.0, 16.0, 14.833333333333334)"
06-01-2023 11:21:45.087018,"(3.8, 4.3, 4.29921875)","(3.2, 3.6, 3.5921810699588477)","(5.5, 7.6, 7.356521739130435)","(6.5, 9.0, 8.86)","(21.0, 32.0, 28.2)","(6.5, 10.0, 9.5625)","(21.0, 34.0, 25.84375)","(10.0, 16.0, 14.875)"
06-01-2023 11:21:46.184672,"(3.8, 4.3, 4.29344262295082)","(3.2, 3.65, 3.6782608695652175)","(5.5, 7.4, 7.435294117647059)","(6.5, 9.0, 8.86)","(21.0, 30.0, 28.333333333333332)","(6.5, 10.0, 9.5625)","(21.0, 34.0, 25.84375)","(10.0, 16.0, 16.214285714285715)"
06-01-2023 11:21:47.323421,"(3.8, 4.4, 4.395555555555556)","(3.2, 3.7, 3.689130434782609)","(5.5, 7.6, 7.435294117647059)","(6.5, 9.0, 8.856410256410257)","(21.0, 30.0, 28.0)","(6.5, 10.0, 9.747826086956522)","(21.0, 34.0, 28.5)","(10.0, 16.5, 16.369565217391305)"
06-01-2023 11:21:48.463642,"(3.8, 4.4, 4.385365853658537)","(3.2, 3.7, 3.689130434782609)","(5.5, 7.6, 7.35)","(6.5, 9.0, 8.83157894736842)","(21.0, 30.0, 28.0)","(6.5, 9.8, 9.48)","(21.0, 32.0, 28.923076923076923)","(10.0, 16.5, 16.4)"
06-01-2023 11:21:49.606770,"(3.8, 4.4, 4.384810126582279)","(3.2, 3.7, 3.689130434782609)","(5.5, 7.6, 7.35)","(6.5, 9.0, 8.83157894736842)","(21.0, 30.0, 28.0)","(6.5, 9.8, 9.266666666666667)","(21.0, 32.0, 28.8)","(10.0, 17.0, 16.4)"
06-01-2023 11:21:50.740391,"(3.8, 4.4, 4.384810126582279)","(3.2, 3.7, 3.689130434782609)","(5.5, 7.6, 7.35)","(6.5, 9.0, 8.83157894736842)","(21.0, 30.0, 28.153846153846153)","(6.5, 9.8, 9.0)","(21.0, 30.0, 28.8)","(10.0, 17.0, 16.4)"
06-01-2023 11:21:51.845099,"(3.8, 4.4, 4.365909090909091)","(3.2, 3.7, 3.689130434782609)","(5.5, 7.6, 7.35)","(6.5, 9.0, 8.83157894736842)","(21.0, 30.0, 28.153846153846153)","(6.5, 9.8, 9.55)","(21.0, 30.0, 28.333333333333332)","(10.0, 17.0, 16.4)"
06-01-2023 11:21:52.924969,"(3.8, 4.4, 4.362500000000001)","(3.2, 3.75, 3.733695652173913)","(5.5, 7.6, 7.35)","(6.5, 9.0, 8.83157894736842)","(21.0, 30.0, 28.153846153846153)","(6.5, 9.8, 9.342857142857143)","(21.0, 30.0, 28.444444444444443)","(10.0, 17.0, 16.785714285714285)"
06-01-2023 11:21:53.932243,"(3.8, 4.4, 4.362025316455696)","(3.2, 3.75, 3.638888888888889)","(5.5, 7.6, 7.35)","(6.5, 9.0, 8.83157894736842)","(21.0, 30.0, 28.153846153846153)","(6.5, 9.8, 9.342857142857143)","(21.0, 29.0, 25.041666666666668)","(10.0, 17.5, 16.866666666666667)"
06-01-2023 11:21:54.989946,"(3.8, 4.4, 4.366292134831461)","(3.2, 3.7, 3.5982142857142856)","(5.5, 7.6, 7.4222222222222225)","(6.5, 9.0, 8.565217391304348)","(21.0, 30.0, 29.5)","(6.5, 9.8, 9.571428571428573)","(21.0, 29.0, 24.681818181818183)","(10.0, 17.0, 16.866666666666667)"
